G	c	dx1dt	d2x1dt2	dx2dt	m1	d1	W	Fg	Fc	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.574067666185147374e+00	7.977390141382063149e+00	1.318459934528335209e+00	4.857734884495608974e+00	4.570672107785337168e+00	2.131877829775240318e+00	4.789334820520855018e+00	2.459537168299829601e-01	2.176191626554094261e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.225812390530881757e+00	7.940783228907550395e+00	6.252711216566258834e+00	5.868577641325203764e+00	7.810736820851630569e+00	1.507669407525830119e+00	5.512196184763854312e+00	2.364199194751826771e-01	4.923974290961365519e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.323992681440273600e+00	8.599496497597229450e+00	9.959072554107819997e+00	7.269605574911941481e+00	5.082677398705094163e+00	2.855549657520413120e+00	9.190733668634848641e+00	2.929660228496027141e-01	1.153587852492261234e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.146570253543256701e+00	7.858413539008763493e+00	8.703037276690251289e+00	7.313967180954024094e+00	4.712189976729520779e+00	3.112319452198511804e+00	7.459485139556609745e+00	2.596823484180571517e-01	9.653118664823368889e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.355493938453543379e+00	6.639449221959962344e+00	5.698545198868287365e+00	2.549159245816999597e+00	9.412290161073084249e+00	5.383045899639663512e-01	6.235404710129962780e+00	7.377301659366600761e-01	4.873343496092340743e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.855765990064360160e+00	2.182538265997156834e+00	1.581383367339595392e+00	5.501477685757599545e+00	3.261319426690735934e+00	3.374193113345038686e+00	8.186218074054242066e+00	1.363758287190677931e+00	1.138935233501664035e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.687875765434137421e+00	1.295441038234071973e+00	8.471585558780407865e+00	4.698335086743026245e+00	2.082809911289559057e+00	4.512905038163438576e+00	8.781392305829443856e+00	2.886797799448083346e+00	5.564934665789244406e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.666096025537505909e+00	9.282076148031809026e+00	6.383543161487751583e+00	8.829714072203673325e+00	6.259214465815393424e+00	2.820957278094474052e+00	5.099141391250315181e+00	1.236609381603059887e-01	4.385583284689208661e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.681886249839964265e+00	6.558883259785907249e+00	2.041627264032480404e+00	6.680041252224550696e+00	9.731353696866740677e+00	1.373099138318994328e+00	5.277619334529288331e+00	2.408696517607101795e-01	6.312204768605641503e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.651592140103657069e+00	8.179913923786566343e+00	1.843186673463699687e+00	5.792142193977348974e+00	4.400015192430951849e+00	2.634107836504875344e+00	4.472230870810165015e+00	1.873373820546898327e-01	4.081665866031416456e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.465082839548278670e+00	5.335886999054072710e+00	9.182932361872914839e+00	2.048779155411793784e+00	1.562832349345839589e+00	2.617007782066602672e+00	9.703302325371227610e+00	1.784084462304686314e+00	1.583021088767365114e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.663287141369691469e+00	2.064621362751716926e+00	7.015877330061043970e+00	6.452030310696760473e+00	4.052519932201075648e+00	3.179277618714711373e+00	7.279676422952461756e+00	1.097559018859786129e+00	2.399842592076736025e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.861151493155482228e+00	2.123505869927961864e+00	8.460516581177978779e+00	2.050283736109080657e+00	5.562463117945039670e+00	7.389340020739457726e-01	1.750078294198366802e+00	8.009779302057884465e-01	3.366506707197088843e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.524238369889654443e+00	7.165653123083465914e+00	8.903066705493575483e+00	4.036053537375113187e+00	2.453612206613134283e+00	3.282931785152412019e+00	8.775772484171303844e+00	6.061070805260379002e-01	1.106643098892110544e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.011586810805861880e+00	4.872980720751064254e+00	6.157497463900821089e+00	2.283671696838767584e+00	6.919574752180264632e+00	6.553375672741702518e-01	5.324059051792092490e+00	9.569030139308682958e-01	7.738240296322487666e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.426435364032755615e+00	2.807142184736972190e+00	5.656893285939141869e+00	7.230420858274545282e+00	9.988048465662934916e+00	1.445929842030228452e+00	1.622213023296052103e+00	1.614880218834370829e-01	1.140568105015431044e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277215006459947233e+00	5.422159110730209619e+00	4.873526707302122674e+00	2.859411850852386916e+00	5.063231680189116624e+00	1.125548971910508289e+00	5.951871360172731329e+00	7.689510287736595062e-01	4.383446800730586013e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.119188165238033328e+00	1.580872118198517251e+00	3.855766444476126598e+00	4.533280379474751598e+00	4.201277978334685415e+00	2.163414724976640890e+00	4.753944452453185754e+00	1.330923934425762178e+00	9.403974846890250205e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.878286254058229465e+00	6.239447112407854767e+00	4.916677384681061191e+00	9.060941528081063012e+00	4.611195309174933143e+00	3.934710961723165479e+00	8.904017136346499939e+00	3.138940527532620983e-01	3.861535610037558630e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.534443694758126142e+00	3.415386903926299400e+00	7.970139764791559500e+00	2.847719758650668176e+00	2.035473241105131947e+00	2.790067113786324882e+00	2.832688946711857447e+00	5.837509167636540930e-01	1.855667517465273519e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.913552193703191406e+00	8.180918036356263912e+00	6.423239046254565210e+00	5.575161047571156381e+00	8.939585494924873643e+00	1.240640850774012982e+00	8.435863203420796097e+00	3.698026455053480821e-01	5.014226474427955438e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.257198236622861121e+00	3.798061572104622474e+00	9.029226300696139518e+00	4.769615314149981522e+00	4.733325674203054945e+00	2.020239134274453896e+00	6.011997670268403482e+00	6.651702433744079990e-01	2.152068318190553953e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.664701856123782520e+00	5.097935250519496364e+00	4.988775413299190831e+00	1.175079148364565951e+00	4.486023273606987161e+00	5.222455693140086730e-01	1.492817143963245607e+00	5.023349671254005999e-01	4.881022646358277761e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.900208023867651974e+00	1.110997220919317963e+00	6.468052534820721178e+00	8.136593164063846473e+00	6.943570234184894829e+00	2.339695565918457731e+00	9.748392099369993957e+00	2.169331775721381472e+00	3.782415416582506396e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.683765591834793796e+00	1.645249383090432893e+00	6.678855921378265670e+00	1.616892317529297518e+00	4.986952979015821796e+00	6.494242054101627692e-01	5.620006850430140588e+00	4.191973027419835240e+00	2.702017145786517105e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.277515011524001487e+00	4.535045291079945251e+00	6.325246262957428200e+00	5.277243028899275323e+00	6.830370130520905469e+00	1.543150100471930353e+00	3.622232026787633785e+00	3.029571028236748842e-01	8.841626877868572265e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.317766766948218482e+00	5.312939056163226148e+00	7.325905794551930583e+00	6.057352440128489945e+00	1.557380605329365508e+00	7.788069702640885161e+00	5.223099140198365298e+00	3.242279215289656791e-01	1.007166535085692693e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.233126841667660401e+00	6.393987121889910696e+00	3.141236738414982632e+00	6.655659331848815086e+00	8.327679195668732604e+00	1.597393212967783249e+00	8.714256343688569828e+00	4.102677178083822818e-01	1.537588086377656094e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.639872582749571706e+00	3.621453243506666642e+00	5.601458265185423890e+00	7.194958212055225566e+00	9.470382403068565935e+00	1.520127585926860148e+00	3.746502815395575503e+00	2.856729069279675404e-01	8.690897812865250316e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.274531824332042262e+00	7.249596152476228461e+00	1.941969806414829636e+00	3.278518319640591816e+00	6.841604817971208341e+00	9.573929528430084046e-01	2.740181362286659983e+00	2.296018261996007337e-01	5.027255283846867595e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.289233999891271409e+00	8.738052983911927640e+00	4.459311407197200872e+00	1.093678101172707251e+00	9.580512676275420247e+00	2.275624728578536093e-01	2.165784301003643719e+00	4.538045703184516722e-01	2.267695443854861548e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	6.360801244654327391e+00	3.686684229343964780e+00	1.222377573480228213e-01	3.620344161852374842e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	2.195767754268707517e+00	8.019270315806418026e+00	2.031525232569671324e+00	3.478329957833029340e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	2.660122030381073976e+00	5.242077334161299618e+00	2.315125878767047285e-01	1.713819785120277928e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	2.689606474349743870e+00	3.043291656242714360e+00	3.734656176527635374e-01	2.110126884219650734e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	3.721738544272905624e+00	2.495358341900288046e+00	1.825569682227645707e-01	1.862298297078170606e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	2.656833118082796208e+00	3.994134126715328748e+00	1.504090949743646100e-01	3.121673138944437653e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	3.740898065464492106e+00	9.460453230755353715e+00	2.070369274273558435e+00	1.971815418700533584e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	3.592563240401615676e+00	4.086531060825101314e+00	1.838377725015857278e-01	4.796648201033512082e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	4.104896161278234423e+00	9.892383574167926241e+00	5.951258250705836472e-01	1.637035137949466312e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	6.954743291352155632e-01	5.362813016307744540e+00	5.535928627178243744e-01	2.492499403592769003e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	6.041422108284328019e+00	2.617641151778890229e+00	9.955735555194152042e-02	4.563841460656085758e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	1.171265691133145381e+01	9.020680621893529150e+00	1.853845919727734604e+00	1.817380331346978517e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	1.737593948933094934e+00	5.142241329106366443e+00	5.030527407904801240e-01	1.280994252932994293e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	5.302326179228702419e-01	7.382941558278471206e+00	1.552177301980744328e+00	2.163829471888228273e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	1.013112202624961933e+00	9.846097134395767725e+00	2.451100653400712037e+00	5.301313316807986808e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	2.663511548867212309e+00	1.458753877520506004e+00	8.501674652875915172e-02	3.813488528818893997e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	4.441029534542792589e+00	1.873293888011092756e+00	3.154971872300511571e-01	2.193998417108221943e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	6.899602483677066411e-01	7.475201563756611378e+00	3.097117128831976540e+00	4.487241523630304485e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	5.505812381026169433e-01	3.540611766334571531e+00	9.655250441279319418e-01	9.230267526163837388e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	1.038364968283382517e+01	2.663773468117927923e+00	2.731983865366233166e-01	5.687818054783344124e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	1.480848857427482290e+00	1.354939269844722460e+00	9.912529523791899222e-02	1.343183641986437582e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	1.285357750981364067e+00	1.205387934677502715e+00	5.687630902580641939e-02	4.439041873471061272e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	4.254238178033079798e+00	7.971559393053479603e+00	1.992256496465318327e-01	1.417421465427963767e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	8.714516508425335095e-01	2.202127900526980042e+00	9.883838685238705013e-01	4.075747244250853552e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	5.961363780964303416e+00	5.211488923017199681e+00	6.069762673612233428e-01	3.516402472242397881e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	1.410637238259162984e+00	6.454414890777313119e+00	3.989302864019734773e+00	9.150457781570454641e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	1.791580900897959516e+00	4.851856414651265048e+00	3.298839928868939064e-01	5.828928714797699806e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	2.591595495706848329e+00	1.247106517250632374e+00	4.023094035432757398e-02	2.223513851167724820e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	5.682242205043078087e+00	8.042364407498476808e+00	2.558159424183402475e+00	5.265551343372793980e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	2.108159160483468408e+00	1.100053448316212101e+00	2.322910647247151267e-02	4.022073316858135072e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	1.541784581171391943e+00	7.852191515918556242e+00	1.775970425085796833e+00	2.149245570430873187e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	1.237693945480510926e+00	9.034336847870735099e+00	7.909459118117420084e-01	2.266215759058580748e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	7.042170925052533281e-01	4.894934826764832714e+00	4.447766461589875431e-01	1.195154500559241129e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	4.825439355894084237e+00	5.822257627592702711e+00	3.153170008918435574e-01	2.360274418322229728e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	1.646914775124195929e+00	5.293749846985205565e+00	3.286806623740501365e-01	4.349887378650097447e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	4.907638108834687651e-01	4.498803207838905749e+00	6.765589603187659451e-01	5.240301011655154717e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	1.023336195008723415e+00	8.984044322848681929e+00	1.024788625569835743e+00	1.002445223499615290e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	1.285695428242611182e+00	9.039185525278467637e+00	4.191655933839255055e-01	2.019561550205806189e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	4.295469651260763300e+00	4.021114645526813192e+00	6.227905784485932017e-01	1.802176324267484375e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	9.457977266008718686e+00	1.460132162232897324e+00	6.541525550319462035e+00	2.094995994973741782e-01	8.677377691063719922e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	2.117470171975526672e+00	6.961821869070480950e+00	9.342144672755040347e+00	4.283059179488730717e-01	4.982938559763327113e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	8.868116907730209775e+00	2.426176257451006790e-01	9.663241391642202416e+00	2.150186846480465430e+00	6.427484545979563535e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	9.745424979726349690e+00	6.089527035572610547e-01	5.588615954296995092e+00	7.443132534882380691e-01	1.947748210677381309e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	2.594050265834614954e+00	5.362293082555432910e+00	5.072197274324476091e+00	2.151070291451434302e-01	7.058910427030721246e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	7.497541461919556838e+00	1.429785487689324119e+00	3.507225265475432341e+00	2.290455849395031107e-01	2.101287512489312448e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	1.367454478347233104e+00	1.539217896026978671e+00	9.641758415724691389e+00	2.423191122060652791e+00	2.726991533395395351e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	4.651105811169901294e+00	3.540247088943503151e+00	2.293252668521472248e+00	3.205106333514818329e-01	1.326507048100030772e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	5.640402076598523884e+00	2.819528244860689092e+00	6.209291067065218606e+00	1.013865967886250496e+00	1.432446458462149685e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	6.225420812184262687e+00	1.904955993574318329e+00	3.545076375504484290e+00	3.710474717600819594e-01	2.607642024350334609e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	9.421609592957993939e+00	3.361328715933444844e-01	3.511077682218999740e+00	1.803328555514062348e+00	2.266057850943441210e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	7.040753810240500954e+00	2.237584544268860665e+00	4.649251360860485960e+00	1.328307739069516935e-01	4.725479496431566062e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	5.327741661318802002e+00	2.347048731242528330e+00	9.985049332085447205e+00	1.074792252160456263e+00	4.817070738259904950e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	8.286075595427856655e+00	1.939180274537619431e+00	1.490090517003426429e+00	3.704888256569972838e-02	7.233454764210447863e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	9.554169258264749942e+00	1.620820098553244382e+00	6.203167314090964446e+00	3.975828787315288104e-01	2.282548353270740549e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	8.228009367689473663e+00	1.190521702654877112e+00	1.372910063593244168e+01	1.740011716818141485e+00	1.605643710041290140e-01	2.667672329337718651e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	5.656705091877612723e+00	9.848964512432663909e+00	1.146496230761615331e+00	2.395160485465738454e+00	1.043609804001280339e-01	1.307280642712372876e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	2.263490572715964877e+00	1.774633099957470206e+00	2.549888063889385936e+00	4.949586197272306975e+00	6.318097879860290478e-01	6.537549360916268704e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	7.041232527834445420e+00	8.329685559652171278e+00	1.691147087096538604e+00	5.590725407823638804e+00	2.888537858810087955e-01	4.090217208401245030e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	6.576127513061580387e+00	3.525195044131853361e+00	3.740330854628682200e+00	3.319316835283169009e+00	1.681612337231112309e-01	1.840218512581548449e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	7.685668744105603523e+00	2.185324309701308643e+00	7.020151562128351230e+00	3.853639410065944571e+00	1.342512679062256298e-01	3.263039688074310662e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	2.524157518437047276e+00	4.961186507210927132e+00	1.016188877806735613e+00	1.789676280422652033e+00	4.618000057226665511e-01	1.354680204759033124e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	2.755265680848102416e+00	6.793609783526586732e+00	8.106055618199784485e-01	3.727183666153373931e+00	2.717387682121185644e-01	5.186923499989790187e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	9.019989047906488366e+00	4.423682955269413242e+00	4.069930140692610721e+00	9.697391346033784387e+00	2.204473778676689921e-01	4.441326721110279152e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	7.754811225816228948e+00	1.494212208621475746e+00	1.039603156182120713e+01	9.504852897118347244e+00	3.576066325392961431e-01	2.900492780077846611e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	9.174242259522102927e+00	6.403275329797324389e+00	2.869668485690986870e+00	4.021993884292909271e+00	3.133310548319045985e-01	9.316103589552072961e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	7.826475546804438466e+00	9.125577587836019688e+00	1.715472324543608540e+00	6.139927142275589667e+00	2.212165634071996123e-01	2.617053802246458893e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	6.379526987685411044e+00	4.453965700713059306e+00	2.864351331044151738e+00	9.182531679065181862e+00	1.747553851485617926e+00	2.648337175433927104e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	6.890847007215539222e+00	2.944159152209290475e+00	4.670930534210803842e+00	1.046773247330232914e+00	2.408438661503016776e-01	1.784141930415260191e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	8.998803877993788447e+00	4.974493958566238661e+00	3.615759382013668866e+00	8.290034346151317735e+00	5.555160441996173093e-01	1.815181331849052171e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	6.204957732261945580e+00	1.443381101451347348e+00	8.653709075744098200e+00	9.535727675113395918e+00	5.937391843341148778e-01	5.245667370351038139e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	6.680303483377401541e+00	8.395579095568750816e+00	1.598746865278837914e+00	1.818336364984911802e+00	6.104042835400536049e-02	3.363281703713149606e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	2.409124272187190829e+00	8.445470888121288766e+00	5.700172310768681916e-01	2.454098798007752436e+00	2.703392932764074885e-01	2.324349034992224450e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	5.264843306059010075e+00	6.290175161483780641e+00	1.671812377311534537e+00	9.643683279097981398e+00	4.768397707655478990e-01	1.168794673118452110e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	7.453724640471143026e+00	4.171636766909802674e+00	3.562192741870344737e+00	5.832056107785519750e+00	3.249286981855926126e-01	1.021315079105376711e+01
