G c dx1dt d2x1dt2 dx2dt d1 m1 m2 Fc Fg W d2
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 2.11429904e+01 4.40055292e+00 4.47445842e+00 5.87587701e+00 8.20332025e+02 6.05950010e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 9.10392672e+00 1.55833087e+00 9.70035526e+00 1.67229028e+01 8.76305187e+01 1.28934631e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 5.58649010e+01 4.05374741e+00 7.27449629e+00 1.16877361e+01 2.59113666e+02 4.62096439e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 7.91583744e+00 5.55338489e+00 1.74900760e+00 2.46226303e+01 1.02494203e+03 7.47660155e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 1.01897735e+01 2.45730706e+00 8.76663661e+00 1.41934918e+01 3.45294589e+02 6.60727184e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.37390905e+01 6.92291996e+00 5.32503947e+00 2.39408705e+01 1.03991552e+03 4.11002103e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 6.81329877e+01 9.97974450e+00 1.61878516e+00 9.42874771e+00 3.53552043e+03 2.40424301e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 2.07487042e+01 5.06565528e+00 5.94745530e+00 1.45913285e+01 5.77653520e+02 2.94394202e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 2.77513737e+01 4.19255701e+00 4.75447851e+00 8.32259307e+00 1.57258853e+02 2.12534080e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.69857827e+01 4.60633750e+00 8.89974464e+00 1.13965128e+01 1.00018083e+03 1.54718934e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 1.85520527e+01 2.03631561e+00 2.83595143e+00 8.54921531e+00 1.78846895e+02 3.71033724e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 5.52038333e+01 8.94946241e+00 8.43818149e+00 1.87485855e+01 2.71744644e+03 1.02414853e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.07915950e+01 4.73343090e+00 6.01919822e+00 1.49761899e+01 6.39741093e+02 1.22844831e+02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 6.58901570e+00 4.48546970e+00 1.49149273e+00 2.07366679e+01 1.10913198e+03 4.13960109e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 7.23702950e+01 6.93721246e+00 9.74660771e+00 1.52588108e+01 2.92766006e+02 4.00908715e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 1.24312410e+01 4.97830079e+00 5.61353720e+00 2.61288825e+01 1.86207057e+02 8.30633654e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 3.83170573e+01 6.83410122e+00 3.61789169e+00 1.18231202e+01 1.59985846e+03 1.21478143e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 4.42717353e+01 1.55301661e+00 5.22466158e+00 7.10584534e+00 2.03796769e+02 6.53849986e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 2.81902722e+01 8.32351009e+00 8.72072005e+00 1.26435963e+01 1.54220218e+03 7.87417577e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 2.62163183e+01 9.46453558e+00 3.74412812e+00 1.11226262e+01 2.20076475e+03 2.49538872e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 2.71677970e+01 6.83888848e+00 2.73408757e+00 6.77559417e+00 1.20968029e+03 4.42017542e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.03562873e+00 9.59109336e+00 2.16164122e+00 4.14181074e+01 5.25185301e+03 6.17452492e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 6.61241597e+01 2.36289083e+00 3.68073459e+00 5.37606665e+00 6.23582830e+02 1.23282469e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.36639240e+01 5.29674571e+00 8.02043278e+00 1.42718168e+01 2.23277367e+02 3.38217516e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.77580779e+01 6.41626061e+00 5.24463729e+00 1.24359016e+01 2.07179324e+03 2.72242207e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 4.62732534e+01 6.23562983e+00 3.04733443e+00 7.80689258e+00 7.82041932e+02 1.30655472e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 7.03056725e+01 4.61315601e+00 2.49566500e+00 6.62677735e+00 1.00330886e+03 1.99527681e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 3.67543439e+01 4.04275968e+00 3.99456529e+00 8.18088427e+00 1.31681245e+03 1.35720177e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.92902402e+01 2.14141620e+00 9.45931936e+00 1.30475227e+01 8.09546660e+01 1.82492206e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 6.63093713e+01 4.52568206e+00 4.08724041e+00 4.99994477e+00 7.40769901e+02 4.58502866e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 4.56056830e+01 2.46394734e+00 9.89311668e+00 1.14944165e+01 2.85316777e+02 1.99049157e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 1.07151447e+01 7.60929109e+00 5.36707410e+00 1.75853117e+01 1.45186096e+03 7.17814985e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 3.80852198e+01 2.87947842e+00 2.61247526e+00 4.35194564e+00 7.55324892e+02 2.06859699e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.65073962e+01 1.52708775e+00 9.02026083e+00 9.26117161e+00 4.57637074e+01 4.08082729e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 3.22435805e+01 5.97129524e+00 5.14319836e+00 7.74026847e+00 5.51747004e+02 3.04714420e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 2.22516446e+00 6.35706759e+00 7.38704209e+00 2.05879256e+01 5.05749471e+02 3.71275351e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 2.33070727e+01 8.84721755e+00 9.85340425e+00 2.90509811e+01 6.29270800e+02 4.06492027e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 4.84345080e+01 6.19283451e+00 1.45157815e+00 4.44734002e+00 1.94717808e+03 2.90342594e+02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 3.26248697e+01 4.10932768e+00 1.87025104e+00 4.27670023e+00 3.33776133e+02 1.22820601e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 1.78864496e+01 8.22710693e+00 7.48411067e+00 1.55183432e+01 2.47365163e+02 8.77421147e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 2.04272442e+00 5.86251004e+00 3.53642503e+00 2.73009245e+01 9.94998774e+02 1.04377751e+02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.18864513e+01 1.71352256e+00 2.65871257e+00 3.33789773e+00 1.25990871e+02 6.41547693e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 3.78543519e+01 6.09265504e+00 1.35425692e+00 5.22645252e+00 1.94081404e+03 1.31589070e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 2.49236800e+01 9.17216691e+00 1.19662041e+00 1.00149177e+01 9.74989421e+03 1.06058675e+03
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 2.08193749e+01 4.56681363e+00 7.97037043e+00 8.46386476e+00 1.15945349e+03 4.74975611e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 9.11507331e+00 3.66693222e+00 2.20990085e+00 4.66122120e+00 1.03941663e+02 5.33611854e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 5.42000596e+01 2.29122511e+00 5.20948554e+00 6.20565030e+00 1.40321760e+02 3.05722487e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 4.90481223e+00 2.36300970e+00 6.45307134e+00 8.33913173e+00 2.96424203e+01 1.78368152e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.89291922e+01 4.89494336e+00 4.85516621e+00 7.05965972e+00 6.29104986e+02 3.01261046e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 1.45593443e+01 6.36111842e+00 1.24395987e+00 4.37243663e+00 4.06421435e+03 1.36847529e+03
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 7.18099546e+00 1.72553865e+00 8.05151352e+00 1.09466060e+01 4.43009357e+01 1.67062792e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 5.76752873e+01 9.45611730e+00 1.09461902e+00 6.92343510e+00 1.68699316e+04 2.25261991e+03
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 3.53792635e+01 7.79620256e+00 7.85700905e+00 1.51135310e+01 3.98281739e+02 3.27759479e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 2.62095156e+01 6.27961526e+00 9.03974044e+00 1.49173464e+01 7.10153463e+02 2.79769089e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 2.24613190e+01 8.45594804e+00 4.89555929e+00 3.15193922e+01 3.59392153e+03 1.31295948e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 4.06439051e+01 1.72168081e+00 5.81988226e+00 7.71496691e+00 2.51432449e+02 3.56799353e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 2.45789664e+01 5.29154990e+00 5.29285053e+00 7.46139780e+00 7.23442592e+02 3.10136355e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.32254504e+00 6.67083814e+00 4.50287757e+00 3.15155888e+01 1.86236929e+03 7.99762082e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 3.52871480e+01 8.45787616e+00 8.98682082e+00 1.29449094e+01 6.41173064e+02 1.58674045e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 1.77998288e+01 8.05122604e+00 9.04540160e+00 1.54311713e+01 1.77808388e+03 1.10315086e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.71535412e+01 3.49362325e+00 4.02234728e+00 6.61380792e+00 2.22581232e+02 5.74984766e+01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 1.17901669e+01 9.46792153e+00 6.53562779e+00 1.86853651e+01 5.08057734e+03 8.94557681e+02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 9.06243423e+00 2.11911257e+00 9.34216806e+00 1.09050099e+01 3.24621464e+02 7.51966216e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 1.03912630e+01 8.87620257e+00 9.65852649e+00 7.00866353e+01 1.73609460e+03 1.79877231e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 2.52220428e+01 9.73846225e+00 5.58063136e+00 3.82791208e+01 3.00689458e+03 8.78051097e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 5.05206574e+01 2.59438171e+00 5.07542325e+00 5.88986599e+00 4.26683386e+02 3.56025619e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 2.50687199e+01 7.49859458e+00 3.50824884e+00 8.37007908e+00 1.64932100e+03 1.29027715e+02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 2.68205457e+00 1.36256967e+00 9.62984686e+00 1.55481330e+01 5.24495641e+01 4.87754468e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.98424589e+01 4.64880543e+00 2.28532874e+00 4.99122159e+00 4.35400219e+02 1.36248219e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 2.58720709e+01 5.64654969e+00 6.21846618e+00 9.55388461e+00 3.19499624e+02 4.66901602e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 3.52765331e+01 6.22580703e+00 3.54295241e+00 1.31594439e+01 1.32755297e+03 1.54256051e+02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 1.18765814e+01 9.42343523e+00 3.51107461e+00 4.72994085e+01 1.48261690e+03 2.92523353e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 5.48305611e+01 7.05025619e+00 4.64471729e+00 1.04208091e+01 3.31565910e+03 2.89019468e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 2.20083261e+01 5.33150156e+00 9.98913642e+00 1.32155764e+01 3.93396780e+02 2.98338819e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 7.71114084e+01 8.28707533e+00 1.49469676e+00 1.01699290e+01 1.33008232e+04 1.09654201e+03
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 5.93384500e+01 9.55479539e+00 6.20687636e+00 1.80130490e+01 2.60474905e+03 1.88527515e+02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 4.92731488e+01 1.19859534e+00 1.74314942e+00 2.96560383e+00 1.32820254e+02 1.73233475e+02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 3.68345381e+01 9.84269145e+00 2.39068747e+00 4.15352871e+00 2.35494351e+03 8.44003209e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.08086155e+01 1.77518925e+00 4.95606648e+00 1.02336643e+01 1.72409168e+02 2.54970083e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 2.27375831e+01 8.32948101e+00 5.59414118e+00 7.32171801e+00 1.26268705e+03 6.30018233e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 2.76786271e+01 3.52301277e+00 3.32913168e+00 5.10472792e+00 6.40044973e+02 9.44928365e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 6.00645026e+01 2.18961692e+00 3.84811418e+00 4.28594250e+00 4.19903074e+02 3.61396503e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 2.85653006e+00 4.95870076e+00 1.78270318e+00 1.43987429e+01 9.28619629e+02 1.95535387e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 5.63256475e+00 6.79560922e+00 3.72897805e+00 2.14392259e+01 3.21825185e+03 3.55227877e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 1.27455658e+01 4.42856661e+00 9.69902595e+00 1.06965881e+01 1.29073785e+03 1.02908802e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.05905609e+01 1.49108867e+00 9.50236644e+00 1.03594374e+01 2.58997755e+02 4.96890375e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 7.98064492e+01 6.39515026e+00 4.01390461e+00 7.57333984e+00 9.28480225e+02 1.12801948e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 5.74053145e+01 9.12162948e+00 6.13768543e+00 1.11730340e+01 2.77741362e+03 1.48453863e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 3.35775511e+01 4.44893829e+00 9.18635852e+00 1.06445093e+01 1.62639706e+02 1.06320107e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 1.29514208e+01 2.94699500e+00 1.05565440e+00 3.09693959e+00 2.27908889e+02 1.34902628e+02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.88325558e+01 4.98319611e+00 8.29615213e+00 1.25920812e+01 6.77989094e+02 9.04510620e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.26684481e+01 1.43526440e+00 9.53532598e+00 9.91419512e+00 1.43538411e+02 8.32839964e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 1.71223789e+01 8.38438826e+00 1.82193161e+00 3.97909881e+00 3.24015315e+03 3.99250665e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 1.18118575e+01 8.43706730e+00 2.45302917e+00 1.71423416e+01 3.21381423e+03 1.35529299e+02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 2.41494814e+01 6.29200417e+00 9.64671672e+00 2.09699434e+01 1.66019077e+03 1.43241986e+02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.87268767e+01 4.17792600e+00 5.83786129e+00 9.77433099e+00 7.54791275e+02 1.02185697e+02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 2.30923201e+01 8.19805028e+00 1.12776971e+00 1.80747671e+01 5.57511307e+03 2.92053714e+02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 3.97022067e+00 5.99218322e+00 3.31868799e+00 1.23640070e+01 8.19628643e+02 1.18013747e+02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 1.67185968e+01 8.43339078e+00 5.04949307e+00 1.90365170e+01 3.60725467e+03 2.28294209e+02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 2.10490355e+01 6.68312913e+00 7.23618020e+00 9.53411253e+00 1.14094286e+02 3.80424514e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 1.62209976e+01 8.05964926e+00 7.59844340e+00 2.60701886e+01 2.14285789e+03 8.82148500e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 4.20063811e+01 6.38706694e+00 9.95879362e+00 2.21665612e+01 1.27716791e+03 7.03876191e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 6.35357726e+01 4.72726961e+00 3.58760079e+00 6.94503088e+00 1.24562159e+03 1.99411440e+02
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 1.37219620e+01 9.62151274e+00 5.84398092e+00 2.11720420e+01 4.37935202e+03 5.32973222e+02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 4.40056793e+00 5.87002442e+00 5.79991193e+00 2.21927153e+01 9.75648928e+02 1.26312662e+02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 1.14798134e+01 6.44580567e+00 4.65080734e+00 1.25903792e+01 7.85188360e+02 1.83664780e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 8.99894405e+00 2.98438875e+00 2.52245704e+00 6.26950640e+00 1.47227460e+03 9.64157550e+02
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 2.78801368e+01 6.63085710e+00 9.79710907e+00 1.21808264e+01 5.27221113e+02 1.26658815e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 7.94480857e+01 6.14446885e+00 8.67985468e+00 1.29284200e+01 8.04899447e+02 6.68160786e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 4.28569093e+01 2.66354558e+00 5.48499725e+00 6.36031398e+00 4.06864857e+02 3.35273003e+01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 3.66949382e+01 1.53628388e+00 6.42920880e+00 6.63715761e+00 3.57894830e+02 1.58486678e+01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 2.34072227e+01 6.43923388e+00 3.04534948e+00 1.20075833e+01 7.60453248e+02 4.71641708e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 3.70548200e+01 7.87323042e+00 5.89408363e+00 9.87397924e+00 1.89037020e+03 1.25747493e+02
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 1.99573178e+01 5.71061234e+00 7.25473120e+00 1.63435303e+01 8.71047516e+02 4.70585463e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 8.95368936e+01 3.04095363e+00 5.63650326e+00 7.62961172e+00 8.86808980e+02 1.34507858e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 3.01044612e+01 6.99869779e+00 9.91256654e+00 1.13624272e+01 3.53625075e+02 1.09402580e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 3.78366534e+01 1.72095154e+00 6.50207491e+00 7.42695635e+00 1.72074482e+02 1.43099271e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 3.13379843e+01 4.97650334e+00 4.33876341e+00 1.30955406e+01 1.41724312e+03 7.72855244e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 7.50837983e+00 2.47030083e+00 7.94936825e+00 1.16648133e+01 7.73656560e+01 9.13995438e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 1.17786976e+01 2.66013146e+00 2.53416260e+00 5.30830068e+00 3.80388199e+02 2.16893323e+02
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 5.66082204e+00 2.82064554e+00 4.46064232e+00 1.09891873e+01 6.02891550e+02 1.31987279e+02
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 7.40037432e+00 4.48036351e+00 4.12263055e+00 1.01905041e+01 5.55282664e+02 2.20177346e+02
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 6.25612804e+00 1.46035185e+00 4.88626386e+00 8.00950154e+00 2.11026720e+02 7.05281246e+01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.97272526e+01 4.58014097e+00 8.03601843e+00 1.12414426e+01 7.26253229e+02 5.75095761e+01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 1.36743265e+01 5.60536702e+00 5.35755729e+00 1.01035640e+01 8.52414576e+02 2.31388584e+02
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 3.09748663e+01 5.34964856e+00 8.14613005e+00 1.04715303e+01 1.45884356e+03 1.07667680e+02
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 6.75203247e+01 4.44505690e+00 6.18840013e+00 8.31633140e+00 7.04262678e+02 6.04522720e+01
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 3.25281084e+00 8.55231947e+00 4.07862491e+00 2.98384893e+01 2.84385377e+03 3.49927928e+02
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 1.79546452e+00 1.49566079e+01 2.30794023e+00 8.28980869e+00 1.47397976e+01 9.35681870e+01 7.95981664e+00
