G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	m2	Fc	Fg	W	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.411172483211537099e+00	7.795418885803580444e+00	7.184865293968446309e+00	8.232845510441856973e+00	7.878306319759431631e+01	3.911200214121811403e+00	5.847662787754541291e+00	9.300365685607209443e+00	1.207801570785520198e+03	1.455924963006331438e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.135134209368737768e+00	5.854528340620444915e+00	5.567232698046646000e+00	7.119961801289289127e+00	1.534259333692531690e+01	3.651663029716639031e+00	9.211781186682010514e+00	1.213491702548931528e+01	6.274646503652988940e+02	9.089167235877089013e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.239566551170928399e+00	9.613073912170184698e+00	3.671565769223648967e+00	1.981361520766561579e+00	8.043003007651712721e+00	4.699352337329045781e+00	4.472201135958711049e+00	1.334207037964985965e+01	7.966663485160456730e+02	4.528419040858722155e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.013165670546436026e+00	4.045386908999089925e+00	2.900956070580575030e+00	3.601459400407160949e+00	6.961269023955392932e+00	6.981761878224780560e+00	8.470349667650966197e+00	1.423555380516572022e+01	4.869495077393990528e+02	3.699224205511503527e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.378461723404027950e+00	6.704774849990919883e+00	1.312260862894644164e+00	3.751987361518925645e+00	3.535692310319701193e+01	7.169261786541030190e+00	2.215442599623694164e+00	4.552195830332796511e+00	1.155319593394202229e+03	3.890378091774307023e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.829041073199251244e+00	9.416714337984096517e+00	3.709824122023412496e+00	3.298983785320061646e+00	2.878714407458336311e+01	3.835250619093960811e+00	9.364284291048450726e+00	1.396334563556488995e+01	5.317070891855020136e+02	1.955912400848207966e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375402270235960067e+00	1.834122730020511183e+00	6.848663276965154090e+00	5.742232978493551521e+00	1.888892273011443024e+01	2.269132812622791207e+00	7.743637237432547948e+00	1.041891426828860823e+01	1.016343296369518185e+02	2.332460941770586160e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.040394967827084294e+00	9.434090180692210836e+00	9.452606470504058223e+00	5.830061975563263665e+00	4.038428212947210483e+01	6.648412642306301912e+00	9.414120135494338015e+00	2.028676124742847620e+01	2.365269038392221773e+03	1.566487850125227510e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.351737219607194618e+00	7.158337152997510167e+00	8.813115695583036313e+00	4.216539476714333823e+00	3.463931134705595127e+01	2.158269163221483655e+00	7.087369108224055303e+00	1.173257771681366179e+01	3.183669942261826691e+02	4.799762040063240676e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.942095269983731498e+00	1.574461204294445471e+00	7.911709818322777643e+00	4.230086686201481427e+00	2.480983798875238833e+01	6.113920141081440107e+00	4.238138976658832213e+00	1.596903604671222077e+01	4.663467569762610196e+02	4.283712035148365516e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.759343119927819110e+00	3.716053552013983463e+00	8.157550227910187246e+00	8.355995469130697018e+00	4.877198014461970388e+01	7.135208603104085334e+00	9.485917104011322820e+00	1.642757619435265681e+01	1.165307576775104053e+03	1.086295257015506905e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.056151406023336570e+00	7.342926305012938748e+00	7.022247393328038712e+00	8.105176760626841670e+00	2.576880296427153638e+01	7.337985449641900360e+00	3.517008005616892419e+00	9.865872231993169095e+00	3.669703974453978390e+03	6.440168713236422491e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.835874364678399262e+00	1.683045899284457914e+00	3.391228207007126016e+00	3.823161374825679637e+00	6.520229380670887309e+00	7.684019572488820948e+00	3.938929049140181604e+00	1.078322368081513005e+01	3.800948426681525802e+02	4.337136310992325150e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.119375098203228447e+00	6.305627872540280343e+00	9.224715910637590000e+00	9.189279649539159323e+00	8.326103104590615089e+01	8.843303899793587775e+00	7.307149174868927233e+00	1.615769728991141463e+01	3.371748015564169691e+03	2.323053468849587944e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.101827195802563608e+00	4.178694458647844279e+00	7.052207595444549781e+00	9.508936820934872358e+00	8.718794436189016039e+01	5.554715666197608037e+00	7.922876871438266910e+00	1.211047696487093717e+01	9.750810687034606872e+02	1.037437863216102443e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.682534609366064693e+00	6.560707035019715860e+00	6.035206075350383337e+00	3.930624524755501614e+00	2.598589008738673201e+01	7.612914245111888967e+00	9.355013619294981098e+00	2.085006510697605719e+01	1.309313781802046151e+03	5.527992918530699740e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.079821736523525644e+00	1.358132990755478886e+00	1.956264096457647872e+00	4.186539409669524758e+00	1.648853830015583100e+01	6.536354994699810739e+00	2.803270352865601112e+00	6.039283603289039348e+00	2.556360256097059107e+02	1.953038342741962907e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.175577861032398808e+00	8.848394712730581091e+00	5.001900394923101345e+00	5.501518620627654066e+00	2.286641484173915373e+01	2.593234521720578556e+00	8.122051091726767424e+00	1.049587987321283578e+01	5.166910544638667488e+02	5.431211172432371370e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.443761892182340745e+00	9.753036606221220595e+00	5.114308349746478299e+00	9.583560389488610554e+00	7.120172449645623658e+01	1.258958719683399119e+00	7.693781139549337844e+00	8.452685584214856718e+00	3.639240232833714686e+02	6.701004713189645656e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.078799713163645535e+00	9.686030919253804328e+00	8.821472886253886259e+00	8.860961267726743529e+00	8.038382377405793022e+01	3.633984497688354409e+00	1.623675481833174228e+00	5.228455599385378072e+00	2.992199767945579424e+03	6.361152952017166626e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.115620861628174865e+00	7.681458551567019732e+00	5.938982104248792915e+00	1.860659748125245816e+00	1.707202334014526457e+01	4.951231596860527162e+00	4.473599889582832390e+00	1.978965505008440218e+01	9.797063403932884285e+02	3.456711892198633507e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946624705853402304e+00	2.168466450706845627e+00	4.462077481221657926e+00	4.529508616516292108e+00	3.636625203854977428e+01	6.510197467103581381e+00	3.586920800019485434e+00	1.023504582280754782e+01	5.434785264258273401e+02	4.139059589049631427e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.773661688840032724e+00	7.801889747158549326e+00	9.727133202174206517e+00	6.029486614699138158e+00	4.032688815714323738e+01	8.621042833540123240e+00	3.577737021012709295e+00	1.805040811088641917e+01	5.824632434892470883e+03	4.285901056548462975e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.862352979731052738e+00	1.259576067746636552e+00	2.075541557373665746e+00	5.529134948676570183e+00	9.735041922519368285e+00	2.797346678687302468e+00	9.919353963081414705e+00	1.094041810561539485e+01	5.345412791699851596e+01	4.888483042245072241e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.514419801151658973e+00	1.236112845525336956e+00	4.779359481762633699e+00	2.771054631956701542e+00	6.626752170901345274e+00	2.196864824001954375e+00	6.776386444849936908e+00	1.059941984579774044e+01	1.654612118537400534e+01	5.794354505498884755e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.059201085343746129e+00	3.973731177632504608e+00	1.317482994197848978e+00	8.682172799617481118e+00	7.937229010565286558e+01	9.603798792780699145e+00	7.466863537894104397e+00	9.118099430162230234e+00	1.191795654215370860e+03	2.792300708542767040e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.469018223662105882e+00	5.327732137140545277e+00	7.634885015546811537e+00	7.173001210830920016e+00	4.605772430738008438e+01	1.890790400404312344e+00	9.771974559457282439e+00	1.178590659293167064e+01	2.571698635365364680e+02	4.718800005889004723e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.082659169354554196e+00	7.955978258291153793e+00	9.399833873055019495e+00	8.571582896772319771e+00	9.492375721084336249e+00	5.433878010590349916e+00	4.471387070348256110e+00	1.017561587270418322e+01	2.487459559527944748e+03	1.094365154872993799e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.872755932558448855e+00	7.109188339760063258e+00	3.498927595689992120e+00	8.785594529308191625e+00	1.707533734852022889e+01	6.260414880123287062e+00	8.158367869522052729e+00	1.079670214750036372e+01	1.531360448270881534e+03	1.757058292812044442e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.967497166518372254e+00	4.945230816700526333e+00	8.707124395692860119e+00	7.754970195958041934e+00	5.416998599960107441e+01	5.886144728831968820e+00	4.991670223482858937e+00	1.148092506943822499e+01	1.570905377120632011e+03	1.855992252090030661e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.030401617853377472e+00	3.438796190025688926e+00	3.619356718953243401e+00	4.997549479823494956e+00	5.247940130463698338e+00	1.736600297586005981e+00	8.847543187606211390e+00	1.018856360116032889e+01	1.119962400746953932e+02	1.728838600501358513e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.453374780900292595e+00	1.003357422251517050e+01	9.188725150316962242e+00	6.447659187244407342e+00	1.576871397620162618e+01	1.539930221740763994e+00	2.660078352187891682e+00	4.934025421153263480e+00	5.315693556665954702e+02	3.220705537936858036e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.898099289907248632e+00	4.814919070118181210e+00	7.742506744817183595e+00	2.416686769243006960e+00	1.439688716636640642e+01	2.001644865683134267e+00	9.511114833762084331e+00	1.568426291361160629e+01	1.303003358364375970e+02	1.460515756185416336e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.157962258508865361e+00	5.149571900873898045e+00	8.252068717407142984e+00	7.135698809728067360e+00	5.078789031422767408e+01	6.286618891281095856e+00	2.897174114741566164e+00	1.028072163949051365e+01	2.333612667137990229e+03	2.622847670119873555e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.865417096994704593e+00	2.503149356677308646e+00	1.221449602758699848e+00	2.697713987343957953e+00	1.794840910506650289e+01	5.993927622522059018e+00	3.987034059263204089e+00	6.449020974466904477e+00	2.006279616849158174e+02	1.037843040666389172e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.111251287338733906e+00	8.131362072872301283e+00	9.682647170812407111e+00	7.183451342660086780e+00	2.207306618786908814e+01	3.085869522409678378e+00	7.822814533935102510e+00	1.170604448631392103e+01	8.580723336711346292e+02	1.803791646859463356e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.414062066359878855e+00	7.307675330834541683e+00	7.478684254217123240e+00	3.079902600937312940e+00	2.250954831231657849e+01	6.725648208647355908e+00	4.618497389327350433e+00	2.122149514459742292e+01	2.085304409411519373e+03	9.718613735528256825e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.117294910126031660e+00	3.011704636122467527e+00	3.723746279054587216e+00	2.034633094187898283e+00	6.441377276210237923e+00	8.393212103398568047e+00	6.463271471495389164e+00	2.171203480630498106e+01	5.183852257706888622e+02	2.228708820968073212e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.969410733742400499e+00	1.689549678792381604e+00	8.434098558846452320e+00	2.449827479698801103e+00	9.575513447511859511e+00	1.399536858600160194e+00	4.978161720249172362e+00	9.683646446088371107e+00	1.303279501984216893e+01	1.409100432764540933e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.709853903390525787e+00	7.227901805636833821e+00	3.536613922960397005e+00	1.033348662082945513e+00	7.917729168985803589e+00	5.495585658611116031e+00	7.757482454809772499e+00	2.658342783202087389e+01	4.318689230911973596e+02	7.373615613608367703e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.947799803745423830e+00	6.905036141057407484e+00	8.928247465144988126e+00	7.530421167044822006e+00	5.097575339494854063e+01	7.133832292622040328e+00	3.159871232971685373e+00	1.157084664757703507e+01	4.219560225562750020e+03	4.421748232858530514e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.642798932908082321e+00	3.460381401434558857e+00	2.005002720808191974e+00	7.616059625354799856e+00	6.539916706544670433e+01	3.287829878291990138e+00	1.526634692957975936e+00	2.540702770851771319e+00	3.903984979142384191e+02	8.485807511890916999e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.956429095453385614e+00	9.510177445111217764e+00	7.328306195329858497e+00	5.617103741540643291e+00	3.878382028855715191e+01	3.749557109768558050e+00	3.658066945728097430e+00	8.606050666325613108e+00	1.426991880088861535e+03	1.819797137585632072e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.073935909248858955e+00	2.425140580916232302e+00	5.964441642424834988e+00	2.480136578612651910e+00	1.514152260293907482e+01	6.491095614714310180e+00	5.313245159865448208e+00	2.087633657507356233e+01	4.187277702972906468e+02	1.814517500008170003e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.870301654835352823e+00	4.919790047662327304e+00	1.917191271588724932e+00	1.732502178265913351e+00	3.200889850990461749e+00	9.083186920600269332e+00	2.498244443480095001e+00	1.222699568859524888e+01	1.127789787160420701e+03	6.423949127527725977e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.324331138955801457e+00	9.527548779986076966e+00	3.208743217925468461e+00	1.194469994298813509e+00	4.926689848718561748e+00	8.236946140144594253e+00	4.226052249687385576e+00	2.649473310145959815e+01	1.771717807875844983e+03	4.042811574823105047e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.383763023940864922e+00	4.749311090897509580e+00	1.219757534393239196e+00	2.567329521115311763e+00	8.515124065054013869e+00	6.186327796092193410e+00	4.585622812304904983e+00	7.471223942605829116e+00	3.523774327985003652e+02	1.425289479263774162e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.168750109634765888e+00	6.793135843897553983e+00	5.245957360668837666e+00	8.905255359363822620e+00	2.869910558567048753e+01	7.429532228326577226e+00	1.602331220561522551e+00	5.730267420771538944e+00	5.365828584903986666e+03	1.151231171232687302e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.722562826049799156e+00	4.629075190327829326e+00	3.601698243572203584e+00	3.216989840043399163e+00	3.129518827356297805e+01	4.378573337027624746e+00	6.211389973855455438e+00	1.113252995711462923e+01	3.306840110575914764e+02	2.057433936713685085e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.553161318587613415e+00	3.430731644978107120e+00	6.431194261601254070e+00	4.105127119023190829e+00	1.872325385490040262e+01	6.798960145432806357e+00	8.985453574174105285e+00	1.913702368636755935e+01	6.071713294977304258e+02	4.470626484321149263e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.062459127912330104e+00	9.776969461617422752e+00	3.587235110590496490e+00	2.014603350481144250e+00	1.753393965880582073e+01	5.189274239142921630e+00	2.338875148281858607e+00	1.214381551760538613e+01	1.549016250705406947e+03	5.151311275033939552e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.673365186557055573e+00	4.716348748759041420e+00	3.724230161372525050e+00	2.966767152153035436e+00	1.964032399845819654e+01	2.673081927889339848e+00	6.364828162195215633e+00	9.672536667526951959e+00	1.723948933823800473e+02	1.524950969652365806e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.168849557924236393e+00	8.959365088761098050e+00	7.594111841633472082e+00	5.607104016827848092e+00	4.615291407869483464e+01	7.158988479920306069e+00	6.960046723420596493e+00	1.689750156565881767e+01	2.722074788281872316e+03	1.529458845453391973e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.521681780470713008e+00	3.078048324480323394e+00	1.407507391065515812e+00	6.507411683510808231e+00	3.524854337870418419e+01	5.968499151653102963e+00	4.814533490974261198e+00	5.983527830715267726e+00	4.540860558579739177e+02	2.326232653581837440e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.197467492893512286e+00	2.893061398252219529e+00	9.105968045936776889e+00	3.227884722721166000e+00	2.008260173837775397e+01	4.266587106441229515e+00	7.360261347236484397e+00	1.947077994307165483e+01	3.142442346357120186e+02	2.793520575353691626e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.421810538202761265e+00	1.348002993704234598e+00	8.627851576494363073e+00	1.465499691696394713e+00	8.478461023479178849e+00	9.253372453473247106e+00	4.727182448330745856e+00	5.731300948382951077e+01	6.630234569301063630e+02	1.730338285041939983e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.758159621527073835e+00	6.843146912516128388e+00	6.990979758342283468e+00	4.451466239008865067e+00	1.268873349517038562e+01	1.223392370277418539e+00	5.535811422209340193e+00	7.361838454101636842e+00	1.466929376450362668e+02	4.468190366659030843e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.648095325926204779e+00	4.378336409971138821e+00	6.396008590081904366e+00	3.097681263220554815e+00	2.332355957297489013e+01	3.850585887312553801e+00	1.073867929389209941e+00	8.838351091749766297e+00	1.272511396770209103e+03	1.236036548126580215e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.543817871138865261e+00	8.750617977747026544e+00	8.991300488066707786e+00	2.910803562884920481e+00	1.024011643123901827e+01	1.582953925451002775e+00	7.274731654759003519e+00	1.173572275008176291e+01	2.016269613647442895e+02	3.774638655177744084e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.253769165228314053e+00	5.314520217062156604e+00	2.698072399741297200e+00	9.581303702888829932e+00	1.151525236797195717e+01	7.880850598670512852e+00	7.003067820176753777e+00	9.096795213143943570e+00	1.585707251140164544e+03	2.092483731792307253e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.832957850925342136e+00	9.828360858992867932e+00	1.657402651852094566e+00	6.552963357460518168e+00	4.502342487429293527e+01	7.378076764912163021e+00	1.198014525535952002e+00	3.070178698717376697e+00	3.383695331075234662e+03	2.486242242461496517e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.579771651471952865e+00	2.610312514246969862e+00	3.145128023731363687e+00	5.959619732266957293e+00	1.601263693209826755e+01	3.961221964646052918e+00	4.299316370560592127e+00	6.275647528700899258e+00	2.993488282727331011e+02	4.354261222801704889e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.534161954390180327e+00	8.833854912035217666e+00	8.169085785820037415e+00	4.765066103125123576e+00	4.491432674658901192e+01	7.032970811952647061e+00	9.798983328132871762e+00	2.209854306916164646e+01	1.990569723598289784e+03	8.651963146565691432e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.569598507106940488e+00	8.142290726928656852e+00	1.257007573387269428e+00	4.941166067289635144e+00	4.643957171694557928e+01	4.508654377901570420e+00	4.823345463017188806e+00	6.058984331532769829e+00	6.836433594429150844e+02	2.376955897352990377e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.290882322095471935e+00	7.942001040150357127e+00	6.172832888581540445e+00	5.860103167670001056e+00	5.458342118669741438e+01	7.748301554508238986e+00	5.513845482484077465e+00	1.404482906115383933e+01	2.752820566974155099e+03	1.423503958818542401e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.313339984632128754e+00	8.606486427705924314e+00	9.986097447451669495e+00	7.274913825611268869e+00	3.127815273660957374e+01	5.123552052174924931e+00	9.228827117704611283e+00	1.612066635801581072e+01	1.686289886886042723e+03	2.114455691562105528e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.087152871141602750e+00	7.893081344500413543e+00	8.763277426109251422e+00	7.428562022686729271e+00	8.404095628272408192e+00	4.670060585689684629e+00	7.396179604168864330e+00	1.300673573231528302e+01	1.411455231497398700e+03	4.460356006911371765e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.374643431790655512e+00	6.638268282451586622e+00	5.688645505137842839e+00	2.480955862906795595e+00	2.420384421511278106e+01	9.356300696986847854e+00	6.252898239863363017e+00	2.723720017673867488e+01	2.084668779349695342e+03	4.812541318733255480e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.793869265364350873e+00	2.086228258977818495e+00	1.547516954875450157e+00	5.565500803368117033e+00	2.645666963655544279e+01	3.296788685581101941e+00	8.229629036142968701e+00	9.068854976023404291e+00	1.475729831057646777e+02	1.028794844140068676e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.728883873998636744e+00	1.355726530159906629e+00	8.490957482433881154e+00	4.765592402094504187e+00	4.590474035272701769e+01	2.101890436306648624e+00	8.698409095963732796e+00	1.244578414705737224e+01	3.383660610823937986e+01	3.109758925169891342e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.607948233821877793e+00	9.176203490215229408e+00	6.393869977786113878e+00	8.880990104932124041e+00	8.560623475046325837e+01	6.313319903825124868e+00	5.249895665344865847e+00	9.677318683770574026e+00	2.901239387268362862e+03	2.328101493250835006e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.659819399720051436e+00	6.526666061308890043e+00	2.047809201867688333e+00	6.752697450767692011e+00	5.797546734874676844e+01	9.751817338330626583e+00	5.341309430666600022e+00	8.240071178329060331e+00	1.988605205311818509e+03	6.279253525317551521e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.572550395066810047e+00	8.236006594948566573e+00	1.705114675610471142e+00	5.807725176269626033e+00	2.085390530876058790e+01	4.359531324574364319e+00	4.474532664614658373e+00	5.807432248228513672e+00	8.084969890931687360e+02	5.908924893594139860e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.618732204657842288e+00	5.313866149392355354e+00	9.127609156496298226e+00	2.006995617911647489e+00	8.893117729515221725e+00	1.562476128978051770e+00	9.654907296766868541e+00	1.689084191328961282e+01	9.957044836612119809e+01	1.260850020653112757e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.570712638230640223e+00	2.017182283716405511e+00	6.976131708909032447e+00	6.509994361609072300e+00	5.594913007165350649e+01	4.060563338816827184e+00	7.264890802797768998e+00	1.194231047637382126e+01	2.642680410090204077e+02	4.422309320431735102e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.852829199952740424e+00	2.175586950466910086e+00	8.471911574725496052e+00	2.116160151948288437e+00	7.501652287039856759e+00	5.503318796725996442e+00	1.753605148629938881e+00	2.477921752910540576e+01	1.015215610583988678e+03	7.339906628193708116e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.587313879907372272e+00	7.122738748827166511e+00	8.921073629014218298e+00	4.094693971166596391e+00	1.022781942520956022e+01	2.397138713136357957e+00	8.790812152833550996e+00	1.426840762407780794e+01	3.535772743370862372e+02	6.693497482185152592e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.067303767597080899e+00	4.804758729645685733e+00	6.181078839718665563e+00	2.287986744790058591e+00	1.389653411095610558e+01	6.885841408586146351e+00	5.407368431433017264e+00	2.404312126410043149e+01	1.037748577264027062e+03	4.035135546403576967e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.471470236128219256e+00	2.819994180670096551e+00	5.671239936609105747e+00	7.189892522169836653e+00	6.841968271796190493e+01	1.009067607997185867e+01	1.592665539072205316e+00	9.677930499288104116e+00	3.523343643522990078e+03	2.414601676991642023e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.247098789457433909e+00	5.414174612012727650e+00	4.802024632019934458e+00	2.866628177246161702e+00	2.034178804293791032e+01	5.043173324214588860e+00	5.978326576832576400e+00	1.469338457851866586e+01	5.679016572969587742e+02	2.987593632479757844e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.203675638369303691e+00	1.508692957680701108e+00	3.932417842678117115e+00	4.577740808264064931e+00	2.813439624959519136e+01	4.259710621841578337e+00	4.683573514563557971e+00	8.244044791555653617e+00	1.632235049877076563e+02	2.395222690116447239e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.924023988029275767e+00	6.273177281831010532e+00	4.981594546524612532e+00	9.116525008107918993e+00	1.747912650357846331e+01	4.580809806206185719e+00	8.877053758665550021e+00	1.144916672441145344e+01	1.013025350888477078e+03	1.554833713885090845e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.546555351270973766e+00	3.446780808921310779e+00	7.895443630022151993e+00	2.815587468108840863e+00	1.867140511920339563e+01	2.084730197442961064e+00	2.856618795881214368e+00	8.633274773786455469e+00	1.721884935507234502e+02	3.872780380189471572e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.923505623954396171e+00	8.158018178120489239e+00	6.435681706993771733e+00	5.587317898871492439e+00	5.490176543242037610e+01	8.998620660308151997e+00	8.476105397312457157e+00	1.861506667163578044e+01	2.724893739802500932e+03	1.030007652950327071e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.244306907251102157e+00	3.777050376759953476e+00	8.999832350292583882e+00	4.702595866833226168e+00	1.069611654663896161e+01	4.785318008698118852e+00	5.977874527478981292e+00	1.493794422953351742e+01	6.613775792416799959e+02	1.232988151840568491e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.615733691719814402e+00	5.123150020858060039e+00	4.998087715591227109e+00	1.216435416872795106e+00	6.575165097443537832e+00	4.506594453273244483e+00	1.467310102356974122e+00	2.088437120316405782e+01	1.091912151404969563e+03	4.309408866314284126e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.963316083341002383e+00	1.170806519726698802e+00	6.521966333223947920e+00	8.092419576223269573e+00	7.244899876859261667e+01	7.012236899981057370e+00	9.826736481910696597e+00	1.501404716728792010e+01	2.976311402393427556e+02	4.106591905490709138e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.737938311072923625e+00	1.636289763281176146e+00	6.799384914917985689e+00	1.663921980696940528e+00	1.243763754140659650e+01	4.998909533599991128e+00	5.677281602986502307e+00	2.596104008020407150e+01	1.975694234905119231e+02	8.612590709076583195e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225290951567743924e+00	4.568863350520260269e+00	6.366757396937969382e+00	5.206079018392959945e+00	3.839887520011728839e+01	6.927436291661466683e+00	3.629328028989794674e+00	1.179944144852916921e+01	1.598556925442384454e+03	1.217779693142498303e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.314033431697008147e+00	5.350892478355802950e+00	7.339989228328397175e+00	6.101939065258876305e+00	4.424532836686632464e+01	1.464780422248163960e+00	5.101955191927631361e+00	7.153319015627098487e+00	2.207349875762765521e+02	6.616968933413819798e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.227657852376303538e+00	6.449102164183469377e+00	3.118137479243917820e+00	6.673260257101432558e+00	2.826741727408664318e+01	8.342481060464107756e+00	8.858485311715433852e+00	1.246136412395327753e+01	1.572279614662096719e+03	7.776295448678534683e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.640559161589389081e+00	3.627150041948788761e+00	5.621330852900922714e+00	7.155386834485917724e+00	2.608230787862863309e+01	9.479968068482637733e+00	3.743034638570422068e+00	1.110560754276594153e+01	2.205461436419806887e+03	2.484982155087974149e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.287730237487423324e+00	7.204082890737705469e+00	2.013105095620189466e+00	3.316877166466389859e+00	2.706938605635953365e+01	6.787876731896688831e+00	2.716939577317756704e+00	6.930462118475015920e+00	1.206485064620367666e+03	4.627986998249953388e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.342267617916078848e+00	8.715372021781380596e+00	4.458133288246114212e+00	1.057850495228327414e+00	8.868007774650038755e+00	9.622663010614116885e+00	2.132983612116599037e+00	4.142732234212808606e+01	5.265216954690817147e+03	6.446339942793208877e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.763209160513255824e+00	8.037732372283603155e+00	5.340075567185211369e+00	7.551569188230558005e+00	6.668207433862848177e+01	2.281726802948074173e+00	3.701382764636776734e+00	5.502118603410527164e+00	6.351013148573543958e+02	1.219282405286089528e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.173358055777077524e+00	1.457733435563445479e+00	6.780584709678785238e+00	5.806070706741230936e+00	5.408991310758195681e+01	5.261112630585523142e+00	8.041641398247074690e+00	1.419233855447020076e+01	1.888228020853916291e+02	3.284641688524764902e+01
