G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	m1	Fc	d1	d2	W
1.000000000000000000e+00	1.000000000000000000e+00	6.760287335161631717e+00	2.743855126202537242e+00	6.262197337884939152e+00	1.555895676361292557e+00	1.644371037493868926e+00	6.660111909706922795e-01	7.746571352400218302e+01	2.061443988352479106e+00	1.464664974615839412e+02	-1.074778307007076272e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.455500595129757713e+00	4.319403730962176446e+00	3.908909930998691884e+00	4.163656945120171926e+00	7.202569772415142069e+00	5.902862954147015673e-01	8.658829996708109888e+01	3.489693937383686162e+00	3.213125633925655222e+01	7.604062217201156271e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.223694158772795859e+00	7.871036539468335924e+00	7.457959013215951671e+00	4.793152821871055735e+00	4.545535166991221843e+00	2.532634189161343530e-01	1.265235803619199544e+02	5.773832686578529660e+00	3.303710866416815861e+01	1.061259797813177919e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.990818662671872907e+00	1.966953356289104837e+00	5.317454018096093193e+00	2.100605367415495195e+00	7.226023088118285642e+00	7.022595674216244532e+00	1.482616879761664279e+02	2.187612483263134067e+00	1.963746007813230321e+01	5.447934169538765081e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.045485082505873464e+00	8.145977734665645897e+00	9.399444303234078646e+00	5.313138308180006320e+00	4.268931165015674267e+00	4.038244761050862608e-01	1.735880304405985157e+02	1.082537993138450894e+01	6.694231037282334285e+01	1.708122871975132906e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.540802324576493909e+00	7.726987110650446411e+00	6.755876058339911339e+00	8.790492026810730053e+00	3.744318567690309241e+00	4.296756128295414756e-02	5.467436226591254922e+01	4.113755326548249158e+00	1.068206693983212219e+01	2.684570022324130001e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.352201710779970423e+00	6.326191676661641061e+00	1.050674632568064704e+00	1.645229759534297287e+00	1.557052603308934691e+00	1.103527901330759953e+00	2.923280574391912268e+01	2.739057112926800208e+00	1.436076505803748304e+01	2.268907147791023871e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.255695817711665718e+00	2.279841701129188714e+00	7.070824143631621261e+00	7.218049736304296360e+00	4.010411709845945083e+00	1.095601496148741028e+00	2.556341348432356853e+01	1.928457852531049843e+00	4.393889320291721745e-01	4.877488880704307306e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.470066862111920614e+00	3.892987566572699620e+00	4.863883242549065677e+00	4.353623741556556404e+00	1.539315333497079052e+00	4.599837313882804146e-04	6.150269915258705922e+00	6.603095639619922075e+00	2.027532434163765984e+01	3.716954215420560370e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.879254300903142827e+00	6.959428534398591104e+00	7.206839632602408230e+00	5.884858794342024524e+00	3.627622315803153530e+00	6.934115540674151701e-02	4.217797143296245821e+01	4.863113861844285069e+00	3.362758485644445017e+01	1.306206731694157464e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.885976096474781150e-01	9.742243598808659755e+00	1.199017821275071727e+00	3.302160832797727430e+00	9.765576345382273260e+00	7.631567058639213030e+00	1.362825713588303245e+02	6.586148010661024621e+00	-3.050287334292107744e+00	7.022640130829230998e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.408534685224247518e+00	5.785395167697955365e+00	2.562631917698564799e+00	2.753259747965868254e+00	4.393447152429082792e+00	1.103346804719812502e+00	1.582076622300254485e+02	1.463945537454702128e+00	3.047036452591317257e+01	-4.986939814965118956e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.172690240216851976e+00	2.868721472520398219e+00	8.666159416721757935e+00	1.714751808753877338e+00	5.838656463342231540e+00	2.502354818854872320e+00	1.797473152819106588e+02	9.129056379883846439e-01	4.317499590505155993e+01	-1.145237649787256007e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.042860447012041725e+00	6.447150657228221782e+00	4.254869892607700876e+00	1.643641221480034220e+00	9.155119495073595459e+00	2.510689723158848086e+00	4.752553933187106736e+02	4.197191391757790768e+00	4.785620602808204893e+01	-3.480448787007896505e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.235858547754273395e+00	5.645544501125385750e+00	8.349586415061288847e+00	2.235231988105861767e+00	9.945630686208104976e+00	4.313911921019767171e+00	4.337769770968123453e+02	8.859997285114880938e+00	3.374488035024666033e+01	7.785208117745694434e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.229331054293705705e+00	7.676255499887820299e+00	2.849068168522835620e+00	7.340021460965068023e+00	5.801418748666860026e+00	2.787482794005701203e-01	1.162509069059584021e+02	9.986810550903118866e+00	1.801186139886098303e+01	1.367169851517078927e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.721148131808404980e+00	1.989391659299286852e+00	6.797785646066080822e+00	7.682340061719933999e+00	8.877285450832889779e+00	4.478252391639675478e-01	1.463338904789796757e+01	1.412754378028100444e+00	1.098231100831064744e+01	6.712920349569607703e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.210061106110291718e+00	7.376288814966195595e+00	7.355321800285497424e+00	8.712503329884112802e+00	4.628338022013447350e+00	1.080834578135674018e-01	7.714736024817113957e+01	6.297994465244900475e+00	3.068810379317695691e+01	4.253827694009854055e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.079763556062443453e+00	7.077337899838671120e+00	5.924373018573247940e+00	6.182188899782737224e+00	2.854061837428604864e+00	6.009182792488207969e-01	2.418134966990831458e+01	1.064708375288831732e+01	7.782818837354527730e+00	1.092130152681503752e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.227128742508328152e+00	8.907349200239277565e+00	4.165101448040945620e+00	1.880238178801168170e+00	4.146621477269786915e+00	1.705634050647834243e+00	2.233748952032713078e+02	4.387670754561998621e+00	3.185924717747203161e+01	1.021964146600492063e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.421312486818790966e+00	4.570473608872672955e+00	3.993572751174859548e+00	3.218923028642866058e+00	6.965725951447717001e+00	2.905685280255111191e+00	7.390277502356470052e+01	8.373109582172258314e+00	5.821270701518947988e+00	4.548408333209977172e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.110852323003703290e+00	6.547923186442266008e+00	9.697994507327958313e-01	3.592999843852349606e+00	6.850532738715207515e+00	5.530957174328142711e-01	1.694913457370374488e+02	2.510339984406471103e+00	1.397307082010035195e+01	1.576775535845407195e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.417895997938584784e+00	9.645714738311133019e+00	3.356428765121839852e+00	2.421695885456016661e+00	4.123639631380876303e+00	3.471321807498407574e-01	1.888761027641804446e+02	9.262550047466580949e+00	4.356974860335220257e+01	6.988275293579573333e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.535591573366512641e+00	2.205259764320604443e+00	5.854675557485662374e+00	6.533745771339287245e+00	3.200842971614731525e+00	2.745178015490045698e-01	1.789564385269325797e+01	8.497537236366071056e+00	1.675316743601579006e+01	6.507120373668136004e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.784692417781138296e+00	9.522421984808993045e+00	9.810085523661117080e+00	5.123519434666053307e+00	6.484084705812904303e+00	4.394587851834955150e-01	2.813334873846059736e+02	9.250363777798087384e+00	4.287004480992288791e+01	1.432389039298767486e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.539258707516502511e+00	6.560459701261015297e+00	8.350896267206314505e+00	3.558225544159294707e+00	3.013765128709039232e+00	3.449956822620131591e-01	9.652771334794130098e+01	7.072521039210892368e+00	7.007600841455182206e+01	1.543679995253952164e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.854710261436780527e+00	1.425814645467215591e+00	8.386984150503089097e+00	5.155706195636273748e+00	5.406639312726936097e+00	8.002262362177304800e-01	7.471728798743293964e+01	3.479284358617960482e+00	5.072732220870430098e+01	1.654502213948652878e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.065393316205996754e+00	3.802742433523668364e+00	7.824562422474896195e+00	8.631690890791730908e+00	7.489079103725273967e+00	5.050863750916089190e-01	9.044505349324256827e+01	9.314385182792445761e+00	2.312214715901628281e+01	1.606344193104757734e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.123170399770609951e+00	7.432759600237969444e+00	7.937877978408160118e+00	7.424659485311914331e+00	6.981567221426771219e+00	9.650388766429399690e-01	1.061536399377966973e+02	2.927324611832042400e+00	1.481307785360090001e+01	1.787495926948521108e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.116924266504864427e+00	1.036971157509417152e+00	2.551049168605880269e+00	3.700444885958948937e+00	8.041280808174306571e+00	3.472593348123674151e+00	4.308238033727549521e+01	4.179409652333512248e+00	4.680382360175295631e+00	2.397437957054978863e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.907201255331257173e+00	6.957855741143075257e+00	9.729579097575758340e+00	9.096486778286724473e+00	7.898809619612484845e+00	4.774163464834776383e-01	1.806045298921670224e+02	6.394247958373562746e+00	3.688548600693378887e+01	8.904931937211688631e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.069633762335747917e+00	2.725733776636116712e+00	7.535661177433548019e+00	8.661746392164022978e+00	4.799485432353793435e+00	2.553635238769218496e-01	6.344876181876443866e+01	8.425430711810227180e+00	2.924959559151073307e+01	1.390533701528505972e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.420315129235395268e+00	6.449091289329698995e+00	6.334722839973026431e+00	3.530206870413706621e+00	7.831142960423287391e+00	8.837092185231403274e-01	2.430059996297044620e+02	8.886690107126097971e+00	4.576672525045987783e+01	7.228104968006732189e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.802670993491334528e+00	8.991343272758537397e-01	1.381991138150801657e+00	4.175543670251124162e+00	6.229396408794076301e+00	1.095273511113448617e+00	2.254918306336080747e+01	3.822026871078015642e+00	1.148486217596446402e+01	9.771236093509818588e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.472560080920650272e+00	8.945172718282673685e+00	5.316782864226261118e+00	6.236266937543375910e+00	2.503758983383358672e+00	2.570221519318848236e-01	4.076523800258448205e+01	8.934004554835166090e+00	1.147853434175517506e+01	4.782101026716687464e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.432954244560510126e+00	1.032702114884156508e+01	5.213280250727031273e+00	9.367866626625023230e+00	2.231421768253785132e+00	1.508720545349082065e-01	1.609244222194625706e+00	7.940779247381338557e+00	1.997891251014699776e+01	7.628771420183396934e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.362919387009092986e+00	8.937181926036503299e+00	7.770468788636822666e+00	8.825354482537758116e+00	3.635806932551705728e+00	1.199995594691638245e-01	1.142141068610382035e+02	7.303820428227129069e-01	4.114366614132884337e+01	-1.061462839137672365e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.692005359037295875e+00	9.056213737292733157e+00	6.780258024568627029e+00	1.481831337215882893e+00	5.478354708708538467e+00	7.132621098721716457e-01	4.036340386527165265e+02	4.140537115074293339e+00	1.087135932899305857e+02	4.827869225861479430e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.590142227013770615e+00	2.283067700460926552e+00	4.232770359479532729e+00	5.127823512883560753e+00	6.140381915682199931e+00	3.056213045249684956e-01	3.433722951676713819e+01	3.053168634309118890e+00	2.845081361268800180e+01	3.598914651848753588e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.420236227975348875e+00	8.036727760906506646e+00	1.060907975648925827e+01	6.468801349943055889e+00	7.919087305730228898e+00	8.813707859955626223e-01	2.705602281286267043e+02	3.317359949001547292e+00	4.428521609956619898e+01	2.242334549442199787e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.341065811648176620e+00	4.203244895806944603e-01	1.959125045018540900e+00	5.955488796601595247e+00	2.722235341234403805e+00	7.435092736251854850e-01	-2.847944875726874603e+00	1.071157491060028555e+01	3.085933387969875152e+00	3.512611873450241262e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.778393190583130501e+00	1.173205907862567399e+00	5.345342071526434147e+00	2.805310186427445451e+00	1.318097190885669789e+00	8.713224605166264292e-01	1.622875529893244462e+01	6.701253582506324413e+00	1.603199538394703438e+01	5.539519374318925493e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.281529489501977537e+00	4.453049806702747304e+00	9.036222647405416364e-01	7.863983055711889492e+00	9.290801412548830740e+00	5.037119236814294743e-01	5.742148061558377492e+01	7.098169461217647580e+00	2.010129671932878725e+00	9.863250966712014955e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.686038911988593014e+00	5.514571350079635614e+00	7.777540599472123617e+00	7.680722263079793777e+00	2.101904514190358952e+00	-6.563271335626535974e-03	4.406406570158287650e+01	9.379242106646055177e+00	3.251265550471812560e+01	4.753880663758643266e+00
1.000000000000000000e+00	1.000000000000000000e+00	-6.773253501412570543e-01	8.011659741160856996e+00	9.342168722730150421e+00	8.572210114888816790e+00	5.245816399005136077e+00	1.781034612949949913e+00	9.141259317902928672e+01	4.103040253648281066e+00	1.953252670298182281e+00	6.379948508426418030e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.039244334026500738e+00	7.120808104249737092e+00	3.341654759037636424e+00	8.561826333971344738e+00	6.452284526537230391e+00	1.330983009994161748e+00	4.741932539014823789e+01	8.508766182319689619e+00	1.480399373683168429e+00	1.215848578413435632e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722110656783707228e+00	4.246521447142645123e+00	8.245120541530845060e+00	7.977970406696109684e+00	6.199360092830189295e+00	5.641269151397259041e-01	1.042565878805003621e+02	4.018127530501584666e+00	3.178838383278023016e+01	5.008042205899363442e-01
1.000000000000000000e+00	1.000000000000000000e+00	-3.530556240936801871e-01	2.692861315513298326e+00	1.936583573708266170e+00	5.074257713433690142e+00	1.122984386654313216e+00	9.776144072103480909e-01	1.650747732912374488e+01	8.879665606580639192e+00	-1.577813826502365124e+00	5.138641424580855244e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.723077766191859039e+00	1.062463539240745192e+01	8.729932576386760346e+00	5.916123785196433005e+00	1.000175539536455549e+00	2.842580252502506233e-01	4.060993779226661360e+01	2.858283303460908531e+00	8.985630965116742530e+00	4.139816785924692155e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.005109773441319909e+00	5.326461555820141136e+00	8.172453852224291992e+00	2.269628733867019132e+00	7.626873885323341984e-01	3.585196696803918393e-01	8.699381428064772592e+01	8.577123230805273835e+00	7.432300657837397750e+01	1.891073535560710450e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.179166693521031206e+00	5.635639119353374582e+00	7.473763851972116790e+00	6.032051846130641160e+00	6.068467034638123536e+00	3.665112325550575201e-01	8.005039058284964426e+01	2.191264536290728593e+00	3.631610314206172774e+01	8.673497770073136381e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.031457269278856614e+00	2.014866784499762975e+00	5.060130063878931495e-01	2.659848747005411962e+00	6.300411121844697426e+00	1.131911448345465976e+00	5.130617799780067401e+01	3.909811450802190169e+00	1.270941403837463035e+01	7.357046443150641046e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.261556063714261544e+00	8.065628540399471191e+00	8.873011967170729264e+00	7.965594407412243783e+00	3.915957868517780494e+00	2.685621293584988800e-01	6.978364729136329458e+01	8.596279186057453003e+00	9.637642436860481610e+00	5.391600204639548366e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.499354863194128029e+00	7.928409658325508147e+00	7.655379668806525650e+00	2.094349563328960162e+00	6.843721761738304821e+00	9.627145333452122866e-01	3.783573394817547069e+02	5.203634616438193916e+00	7.717422814148372368e+01	1.733703014972046152e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.439842210609715512e+00	2.303406426963244158e+00	3.249451875805857259e+00	2.127592903271161795e+00	9.128598127876397683e+00	3.874663994762013619e+00	1.161177867996338762e+02	6.140084890968720899e+00	2.501706585017399931e+01	7.143080677341835383e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.340672186450354353e+00	2.370000590841531363e+00	9.138382847325919656e+00	2.849432937025216273e+00	1.583279220231355033e+00	5.755727450312856375e-01	2.162601582936775912e+01	5.774322569010065465e+00	5.403750973150684445e+01	2.374933965982374939e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543437275174241563e+00	6.798203735787715196e+00	3.939322193344169776e+00	1.459853903771314076e+00	5.541696629568840571e+00	2.241418230228442443e+00	5.616959123559801128e+02	7.505976455982716899e+00	1.074238274062731477e+02	-1.064978365823230078e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.323104962989615885e+00	6.414821325011527797e+00	8.965286094490126700e+00	7.064716028273676507e+00	6.870826754159407912e+00	3.768974554329721505e-01	1.557412483657809048e+02	2.874921060161307107e+00	3.456367639724946628e+01	9.739887530494308887e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.783138397188249513e+00	3.441580205332534614e+00	2.181053924300521807e+00	6.994930564996174382e+00	1.971623090511296805e+00	1.371033293235727202e-01	2.392935704866404123e+01	1.577700490853068960e+00	1.645335509105167660e+01	1.019970627672617924e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.355334229102261645e+00	8.936366501050674316e+00	6.911900460354374331e+00	5.316606881593703982e+00	4.436203091251697650e+00	3.904114745970997946e-01	1.324431260042290148e+02	4.159910175515882713e+00	3.876624816652879701e+01	6.958810717634915655e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.243349870014400338e+00	1.304249579933155045e+00	5.445153999095819763e+00	3.096928407375029835e+00	6.493749763380407991e+00	1.415430351443977663e+00	1.367788514545167686e+02	4.934670583651943332e+00	5.933898736727056900e+01	7.305882769145399802e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.708432899126850479e+00	4.933309708818345740e+00	2.261414312234610424e+00	8.265423873573511937e-01	9.837615524465705974e+00	8.159528114495403273e+00	1.150770338878869126e+02	2.293803443746411208e+00	2.097247449160338562e+00	1.070826401577913645e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.962702658205802031e+00	9.789763649063944584e+00	3.681387696935396026e+00	5.139121145429352833e-01	7.772059567452527240e+00	5.022942925383345525e+00	7.242801000438927304e+02	3.508408341793767260e+00	4.623605318465703107e+01	-2.014639853819736315e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.461310344451117516e+00	5.453630700753713256e+00	1.499401140383512798e+00	2.243384444448483173e+00	7.571137685028475062e+00	2.406104396852243088e+00	6.607481589920111276e+01	4.792426638379627235e+00	8.276074154505641545e+00	1.463366852099397653e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.247978095940593946e+00	7.084403016354193561e+00	4.959072345282477201e+00	8.489532350130359006e+00	7.436482338487501842e+00	8.169210464305405317e-01	7.656363363646779874e+01	2.028573307298113804e+00	6.979418213301737062e+00	8.421737651980846229e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.967602434822557811e+00	5.671730644289803003e+00	3.495312934998856313e+00	3.151272563801333693e+00	3.906370491197662886e+00	5.216885136045396054e-01	1.101938660179486220e+02	6.795434323951785593e+00	4.397767254229718503e+01	5.509079644538529275e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.713411568539489060e+00	4.225124027264492987e+00	5.870733733551824152e+00	4.954177936544568617e+00	6.651840708930511603e+00	1.212003734199097682e+00	1.103450489233829614e+02	8.209360140285021146e+00	2.938013460905724727e+01	1.710307115155025315e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.588713056033720150e+00	1.026640353487927904e+01	4.099343267974927763e+00	1.296437239799991037e+00	5.288481045301134387e+00	9.110968375011579967e-01	4.340681360314661674e+02	2.155622295684236356e+00	6.483703405079154436e+01	2.095262549081431669e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.707753538085274414e+00	4.944706011118320532e+00	2.616224588506511850e+00	2.922018233638004503e+00	2.671349971458100825e+00	4.968772495603511197e-01	7.292445094731671418e+01	7.063558291861397720e+00	3.563744837779797336e+01	9.260786395994428100e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.978894030668380211e+00	9.731217832850914462e+00	6.471636312382750944e+00	5.668554580497469075e+00	7.034946670860065865e+00	4.759137768904245225e-01	2.751405384097765250e+02	7.110025036606557158e+00	4.282279611586898938e+01	3.246820831013716990e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.339635453781848895e+00	1.838452782429750298e+00	3.262720368687754835e-01	6.288650052282313219e+00	5.025855975049411839e+00	4.985022953938450518e-01	1.008744256990131483e+01	4.792722601668153004e+00	-1.780063333294636507e+00	2.246425356880971780e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.363683040520358603e+00	2.650879131226463681e+00	7.942936603322565681e+00	2.353710131655720073e+00	3.789481197947786040e+00	5.641269914170377042e-01	9.279943858378403831e+01	7.315656989349936801e+00	6.900343136748162465e+01	4.689928082342942339e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.937084971355771401e+00	2.463047983894941506e-01	9.419740784194138072e+00	1.174310528969086054e+00	9.787292221687819094e+00	3.363442319192352592e+00	1.919684222809140977e+02	4.993637816852661615e+00	1.233414953600254478e+02	-3.616700987162241865e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.105118171118023795e+00	7.233892970407938883e+00	7.444688654348829537e+00	4.175635069251932840e+00	7.092266881341026119e-01	4.980629454015001456e-01	2.479540891840104422e+01	5.698594228186288468e+00	1.882942320969842598e+01	8.074939764347961457e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.774159375886307899e+00	3.903525976711122336e+00	5.677170853449495347e+00	3.450769814818658965e+00	2.906745382141426859e+00	3.929779793518149988e-01	9.320841531684246206e+01	7.505103023637362814e-01	6.242933845894832245e+01	4.141101123764943659e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.239227181569525715e+00	1.045910432311440807e+01	8.972230020318436416e+00	3.203119336105158421e+00	9.370073662160304240e-01	5.014295226031773023e-01	1.045737229458507898e+02	7.708846175070115159e+00	3.874211206638761240e+01	3.289283312912252732e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.032110531893265293e+00	4.970758971966116491e+00	3.477329986771872772e+00	8.798665787973925845e+00	7.850460678833613315e+00	2.053070372742790362e+00	3.274984441361086596e+01	6.292159671351750916e+00	1.702414737127218469e+00	1.926864329017924149e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.765326369750936486e+00	9.772912335192895483e+00	1.986914708295596022e+00	6.337132925149486340e+00	6.905423275515031101e+00	6.582092312771179454e-01	1.007917706070761028e+02	2.070949210540173446e+00	5.386131729499071596e+00	3.126181700987578638e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.115246269038093097e+00	2.445942501872131469e+00	4.323076426556628604e+00	5.741099064734354940e+00	3.829744171091251648e+00	9.528395712375914428e-01	1.263087453592886966e+01	3.822714326134614815e+00	4.286639821504073744e+00	5.027904819604530395e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.747741024937496945e+00	8.545664078846582967e+00	8.088110732529015579e+00	5.800125872179680009e+00	6.646052819122307831e+00	3.695207928835942957e-01	3.368361451774650845e+02	1.011186887628232789e+01	6.193151822417176078e+01	2.651780669915733690e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.968585894514426116e+00	7.295912141886329749e+00	9.502764598106046012e-01	5.018739098807780685e+00	5.113437279914946565e+00	2.293498054391607255e-01	9.166916793350497983e+01	4.696237132734725428e+00	1.017746614546256190e+01	1.066484531770961031e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443412103343179709e+00	7.226129545374668339e+00	5.648310711028114994e+00	5.284887163520057385e+00	8.073647291358691191e+00	3.738377292952115849e-01	2.380592589132016030e+02	5.256159194862579653e+00	4.912241826411169399e+01	-4.951858174103374033e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.510945556637001363e+00	7.390563148001388249e+00	9.971993404998906740e+00	6.847358381179863507e+00	6.295763981008544619e+00	4.304544339519777441e-01	1.406176678023313116e+02	9.934159319074748140e+00	2.955762996699622747e+01	2.171106008122877018e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.263050865292535629e+00	8.152665094432370196e+00	9.218126978464630028e+00	7.114394033689777963e+00	4.502595948389503278e+00	1.650182632958488771e+00	1.030020813261595833e+02	7.862928574767987122e+00	2.252552265767083561e+00	1.025788136790032468e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.025185187528832031e+00	6.399745280056996499e+00	5.747744589210632249e+00	2.741408342921338281e+00	9.257397037379076821e+00	1.224922768284926633e+00	5.018575615626106128e+02	6.206289416737216236e+00	8.382921887914221770e+01	-1.004430970867278006e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.332529314296474254e+00	3.256911397724573831e+00	1.374985383039899034e+00	5.763520683539367084e+00	3.902559286545826289e+00	2.704245094197333388e-01	3.261797939250669032e+01	9.137674632230915250e+00	4.557577415488061945e+00	5.880387714693483758e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.970534928756988435e+00	6.006010585592056472e-01	9.176168429040302499e+00	4.816151641206528389e+00	2.297006290384315363e+00	5.707650108632621178e-02	3.783255391557264602e+01	9.316804482239922081e+00	7.035269644610303885e+01	6.684654228118543928e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.057021606034179229e+01	1.010892739063970858e+01	6.682842355445159477e+00	8.721188897322779354e+00	5.748054236250730753e+00	1.309931618491893823e-01	1.363364705777391066e+02	4.670093291435264860e+00	3.085725857953864804e+01	8.218403451214369992e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.485326534728590886e+00	7.424525185640191260e+00	1.971761289431593234e+00	6.609148208657091850e+00	1.002697610358120350e+01	5.584074840034509712e-01	1.050850143014812659e+02	4.035907428041548783e+00	1.014608243551368183e+01	8.367765791471879488e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.986764137049750190e+00	8.879274623020739554e+00	1.421430571827965395e+00	5.722720715851789208e+00	4.616540144574167392e+00	6.172360334904734014e-01	5.862962748299739957e+01	4.533084017113898412e+00	2.391140124313839710e+00	3.841687350910227838e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.449519146111254209e+00	5.464322560697194575e+00	9.046146926957387535e+00	1.073395716832488356e+00	5.812595948566163795e-01	4.864095655158261478e-01	9.656967089857968745e+01	1.045936725154430569e+01	8.410326762359824215e+01	1.812089249043193462e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543571876093777107e+00	1.867624587625663191e+00	7.283836912819319664e+00	6.417561544133598694e+00	3.698981864883644555e+00	1.231256728615633261e-01	3.671106805002666107e+01	7.609510261114711405e+00	3.383690799079120382e+01	1.010528792427733080e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.362752761672347823e+00	2.836568464110139409e+00	8.032699733037917511e+00	1.742345857755839500e+00	5.657051306016473546e+00	1.924484898403003408e+00	1.106741004144431315e+02	2.612512492297880407e+00	6.347659055703106645e+01	5.416053304097279142e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.379446786764193966e+00	6.729784316880333961e+00	8.229629935702188703e+00	3.140120129302427010e+00	3.245088081868350294e+00	9.067255220768880575e-01	8.707852613814225151e+01	8.438391387836478685e+00	1.762662242384071831e+01	4.615647800455167094e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.502932598495139160e+00	5.023351901521693641e+00	5.880828377696274423e+00	3.594468294030179756e+00	7.303116076251916944e+00	1.479223154227859993e+00	2.655306633805217871e+02	5.260728178935663912e+00	6.131375418394096499e+01	6.433825356143697549e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.041213219959021252e+01	2.780384876269074823e+00	5.629845292820306213e+00	7.397183149188682805e+00	9.672512337179325570e+00	7.438808255458886354e-01	8.437431303508698477e+01	1.567795717789312038e+00	3.180353388166129491e+01	-4.619769327491346500e-01
