G	c	dx1dt	d2x1dt2	dx2dt	Fc	m2	m1	Fg	p	W	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.873539115228701313e+00	2.474916744414008551e+00	1.206415312604573797e+00	2.619124652659960084e+00	6.010147753588338304e+00	3.990070167098560106e+00	1.777372910082195334e+00	4.462612671847809409e+00	-1.911310692202738792e+01	4.606599794968008865e+00	-2.575994735397221014e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.960596652008734786e+00	8.144808942504230487e+00	9.574393499277599417e+00	7.271029950313358192e+00	3.172669262586625738e+00	7.728214901555590544e+00	1.810696942507874851e+01	7.549364080863985293e+01	2.708489832337882603e+02	4.099231064464253116e+00	-9.673136135757427922e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.390772344895909285e+00	7.157194315627727121e+00	7.607377289077373206e+00	3.046313673470857797e+00	6.696640263681823413e+00	4.557776112019087833e+00	2.176969091479212359e+00	3.413382204300607725e+01	-3.471027522325142058e+02	7.971506707970204886e+00	-2.327483041152456522e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.123574504684859754e+00	2.861233343558449604e+00	3.692822312811092189e+00	2.059081867196042026e+00	8.388322475050488336e+00	6.568049412265563269e+00	1.496188724123730163e+00	2.402617423687254927e+01	-2.502839320492919342e+02	8.298191990985031907e+00	-6.230195624688366252e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.855472955759823961e+00	1.752348345874704005e+00	8.403631999330499980e+00	2.480430980816444642e+00	1.354590847576733870e+00	4.995723579503044576e+00	9.113647728626201427e+00	4.239268080665311089e+01	4.202886974871627785e+02	2.371860431381437095e+00	-2.265068681114063232e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.673043240024687961e+00	7.197512875930184073e+00	3.547410019090244671e+00	9.859097400210384832e-01	5.593692957578713099e+00	7.707854821586919591e+00	1.435248679102202329e+00	2.716026599040495171e+01	-2.369559979607830087e+02	4.289044695014956332e+00	1.623899719424781196e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868913985938799094e+00	6.909745623975682705e+00	8.797462126233936530e+00	7.533030947259545584e+00	7.263975400829553841e+00	3.097795180173120055e+00	3.152464272430379300e+00	2.737202978872556258e+01	-3.550923704859345094e+02	4.364693524258735913e+00	-8.831383932888172694e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.643525500167282161e+00	3.494027552924154012e+00	1.974179300125759706e+00	7.515158578456863303e+00	3.260519137353895314e+00	1.469862764361742347e+00	3.520996639829363506e+00	2.947297282310596067e+00	5.227907116573915935e+00	2.423521879327099171e+00	3.372165497845890147e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.901804887848678405e+00	9.645876733648099943e+00	7.352719448818880288e+00	5.762203565417577167e+00	3.817757439319904744e+00	3.799971512900979231e+00	5.478941335404630131e+00	2.653077013414082685e+01	1.195857764546366070e+03	8.137410591216344358e+00	-4.517678991872293892e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.065448160952677803e+00	2.377810841988431623e+00	5.732159171348449433e+00	2.499760120264323593e+00	6.455623921477005034e+00	5.296181494834288905e+00	2.082288500736511505e+00	3.079843728766039845e+01	-3.290228228205939445e+02	7.443977856721221364e+00	-1.064787109850258950e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.928416894710218044e+00	4.884189715738897597e+00	1.959498897503608283e+00	1.655740549254967497e+00	9.095049266470965676e+00	2.540681331583391156e+00	4.856384152265950660e-01	4.204349222578849243e+00	-1.202494526746664683e+00	2.736349641255466647e+00	1.419331888732011659e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.264088205714048563e+00	9.447007470238196092e+00	3.179454106044161676e+00	1.160025734997251812e+00	8.238231630456358090e+00	4.101993789701240622e+00	4.935169195306727818e-01	1.344724841134953230e+01	-4.659912480043197291e+01	4.302057346620419942e+00	1.156023387165720173e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.400438290100260108e+00	4.890044684402820252e+00	1.040243252329350998e+00	2.482609566800393797e+00	6.156195232535845996e+00	4.643437321009694863e+00	1.804314184864737713e+00	4.608604444231991337e+00	-2.347343144876799670e+01	2.018242738171622808e+00	1.749775703230753710e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.169501807535928251e+00	6.776026203033898021e+00	5.162742945452260201e+00	9.038914104484176093e+00	7.614728740139269370e+00	1.544309174905633908e+00	1.816127035093718867e+00	7.616581658343410055e+00	-9.358498152140955995e+01	6.589557798995945070e+00	-4.964416510689514439e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.759058537413316969e+00	4.525855546917044059e+00	3.766142607466810954e+00	3.120272819783105334e+00	4.332892713607162882e+00	6.338871296322704296e+00	4.701157898783475453e+00	2.308604006079717763e+01	9.638041578350615168e+01	2.120745446340442264e+00	-1.365263311065898044e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.562646773156027180e+00	3.402782938587916473e+00	6.418405408615561747e+00	4.190175592069232735e+00	6.793593884100903146e+00	8.942014278812632000e+00	5.496492019119462391e+00	5.767131040705979927e+01	1.043263457555694231e+03	9.896815411706658239e+00	-2.450445007082849003e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.954256479574356220e+00	9.925508716731576087e+00	3.751713465449794782e+00	1.941552712261197966e+00	5.185668200620480839e+00	2.311501502276627651e+00	8.448904388219422579e-01	8.370705821543769076e+00	-4.770583711857255338e+01	7.975251976675206578e+00	4.376206978539566528e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.679889538423547712e+00	4.626291562649984535e+00	3.661573319229900925e+00	2.961321688794092299e+00	2.640447333803991548e+00	6.342843257969590809e+00	7.069313404250184618e+00	2.360610263992938229e+01	4.231823737749655123e+01	4.537204648427930032e+00	-2.131819428650751291e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.217747643595217255e+00	9.150024511463110244e+00	7.705115115996540531e+00	5.625559250120524268e+00	7.252386500977633155e+00	6.954948823033483052e+00	5.483217327224523707e+00	5.386268186846714201e+01	5.632053412111263242e+03	6.222486567221861442e+00	-1.943159490327743200e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.619071765162928500e+00	2.916245131504340282e+00	1.456839113648735751e+00	6.519512494993272789e+00	5.955385564468352655e+00	4.712630181586768607e+00	5.033565891115972413e+00	7.290031031471053247e+00	-1.298615876110661915e+01	9.192353390310850969e+00	-4.808043143183297063e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.185098202050361316e+00	2.997083526494859651e+00	9.164445208599893533e+00	3.116328447629530540e+00	4.214866177536261027e+00	7.380658796386416753e+00	5.586793218512869252e+00	6.694488981966419772e+01	-4.726066759835552148e+03	6.033828892953168932e+00	-1.157842857130748726e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.434915155721139257e+00	1.307293466666421100e+00	8.732619405455526618e+00	1.545458810911243264e+00	9.260671604963809145e+00	4.769423789962294435e+00	7.392225860664540793e-01	4.105100324514955901e+01	-2.964337524755524100e+02	2.539384209084152744e+00	-5.401704599289881337e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.876871066082937300e+00	6.871599022461281514e+00	6.970637336533087591e+00	4.562468047003380711e+00	1.246166724939838932e+00	5.530994104062078698e+00	2.104879783196301801e+01	3.910953442886151521e+01	7.119837115807233374e+01	4.423035079860072827e+00	-6.847777565031262448e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.563494648808286591e+00	4.306976063988307679e+00	6.332690045657712652e+00	3.095998956612412201e+00	3.752161741701535380e+00	1.044629882125232001e+00	1.019242845650329521e+00	6.393889322555837751e+00	-5.383974081324402050e+01	8.581141026504713665e+00	-1.825082143687919967e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.493541911826539614e+00	8.884408496222283347e+00	8.997032137207497726e+00	2.978820448437608626e+00	1.474172521302036909e+00	7.125880417058183980e+00	1.420675537913006536e+01	6.535977675499074735e+01	2.993186619109856679e+02	6.764478987906199059e+00	-1.517752393275501355e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.185342403103471831e+00	5.298223945512071431e+00	2.665066575687236039e+00	9.701749572441617175e+00	7.859519054445415875e+00	6.990265799998364393e+00	8.542681386799950261e+00	1.880387114974840301e+01	1.029745484528295130e+01	6.883875278278623000e+00	4.744291090477754658e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.861022072417688911e+00	9.663494226529408593e+00	1.749287484431583772e+00	6.508548111501254674e+00	7.181073075866614808e+00	1.436318607219627674e+00	1.259941494759860614e+00	2.013535367292240696e+00	-4.854047897256921829e+01	8.790093003290452955e+00	2.632598561412942129e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.539275656620209265e+00	2.574104002004534042e+00	3.064261453410741076e+00	5.979336285241179993e+00	4.013006283048954792e+00	4.279293318295112059e+00	6.420814072290468744e+00	1.343919107604284591e+01	2.790271443646516758e+01	8.965629215837825683e+00	2.863682991357867280e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.522998392639705045e+00	8.827471830101535133e+00	8.212460142293679155e+00	4.715153538148255663e+00	7.067557922610983034e+00	9.804879560233551672e+00	6.425856755694668188e+00	7.973160602051777346e+01	2.314658685132714709e+03	9.180159124291073169e+00	-3.692645068189928281e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.603450536957964800e+00	7.989312091173060182e+00	1.249130732749373029e+00	4.923582449666571215e+00	4.557272224973453412e+00	4.810455073040999174e+00	5.162533421744356588e+00	6.513191728195793395e+00	-2.580759496012870358e+00	1.896565726813917996e+00	-5.002333482676105669e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.261800157402348077e+00	7.853743973939983469e+00	6.228289602024364768e+00	5.938101742175861730e+00	7.879593015392756250e+00	5.612113352159133761e+00	4.062746167555256527e+00	3.443739314025435760e+01	-4.913091767471937783e+04	5.830736064937442009e+00	-1.693814600449473673e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.317533073299758328e+00	8.599967421903956577e+00	1.002762378839415192e+01	7.192303481019313161e+00	5.092463105947349078e+00	9.200331503931431953e+00	1.299693594002197017e+01	9.141962806053375346e+01	5.900366903471353908e+02	7.679783590547572203e+00	-1.687522055587052350e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.105021485562007966e+00	7.817287042479151182e+00	8.719376393627914723e+00	7.373786459380509584e+00	4.687055885970477398e+00	7.466078517753922839e+00	1.166469581655031895e+01	6.448455568508556723e+01	3.939938827609684608e+02	7.815330871873828578e+00	-2.097256358823091915e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.433994629270872068e+00	6.636499710968855048e+00	5.711758860600016696e+00	2.589575751049132180e+00	9.443730009981489815e+00	6.248468916468918444e+00	1.607126874073704359e+00	3.549627491245404087e+01	-3.256668817130808975e+02	6.440398503748297365e+00	-2.628061578401656107e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.840303146007793877e+00	2.221588161116400340e+00	1.507578123847588714e+00	5.585116689748937269e+00	3.315588097843669591e+00	8.102062275875143271e+00	1.375190072036693323e+01	1.269447211724199143e+01	-1.699347835674710261e+00	2.607524470664796645e+00	-1.160777998016346935e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.677652293948952433e+00	1.375771836064728415e+00	8.424710842898072372e+00	4.728470203589662191e+00	2.100174493872319470e+00	8.699922854682503370e+00	1.998628325802860317e+01	7.454254432288482235e+01	1.886836317251430160e+02	8.186558860519108194e+00	-1.435084816354140180e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.668242524278896965e+00	9.338193542655814028e+00	6.442779468274766330e+00	8.832346733523598559e+00	6.298427818394741529e+00	5.067664577377823498e+00	7.083521210064984253e+00	3.232510206458456992e+01	2.672444672882127179e+02	7.522106795690111980e+00	-6.845398141237262735e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.687532054222325328e+00	6.509717957468444283e+00	2.001866516377525773e+00	6.744765168729870197e+00	9.715967315954724626e+00	5.331544284172924364e+00	3.527515695747506008e+00	1.078707464595905385e+01	-5.046398967009189107e+00	1.790715314247022016e+00	-2.066399820393902242e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.594248589099291458e+00	8.189358943189057882e+00	1.817388250951140538e+00	5.830370886127726138e+00	4.396094171201129441e+00	4.456060126116872411e+00	5.853809660244492008e+00	8.121740412859745462e+00	-1.205638326227798096e+00	5.161693185803033046e+00	7.532203943436467375e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.435306969394031462e+00	5.337211907455715831e+00	9.239867399050321950e+00	2.160076559177517730e+00	1.564487049209702052e+00	9.671300226463074523e+00	1.267083159764594846e+01	8.873696784457622755e+01	5.201530582581734734e+02	2.564758214067652364e+00	-3.578458824315069897e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.626780234565195826e+00	1.981665291510060323e+00	6.964829802606140596e+00	6.502639454923591522e+00	4.012725304182525932e+00	7.244477304099296688e+00	1.150591769928343844e+01	5.068711615106612811e+01	1.958400071850081758e+02	4.116634921145014836e+00	-8.313144585349212079e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.898047231831731629e+00	2.148826440045935815e+00	8.478447415847718105e+00	2.063147278428825615e+00	5.522442869807722587e+00	1.741455495310359813e+00	5.563961881291344946e-01	1.444794515245503419e+01	-1.065127455477285991e+02	1.221920359227103070e+00	-1.391424319208895977e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.477483688373411930e+00	7.273377163859987782e+00	8.913179293033957507e+00	3.971300501951454009e+00	2.532359446257411051e+00	8.860017321912295074e+00	1.451296276884743008e+01	7.805559584086444147e+01	3.502232768588111185e+02	4.709152578797505484e+00	-8.115835120682989512e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.916183778568012031e+00	4.874556992494214036e+00	6.145802873576647229e+00	2.254130452261762674e+00	7.032292282458941557e+00	5.316744508656595869e+00	1.778643949750296382e+00	3.276391786621977076e+01	-3.089313533745292943e+02	5.960949131255421918e+00	-1.182662194540544043e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.318927734328312340e+00	2.716035674643626940e+00	5.628390960974551938e+00	7.150929186035149598e+00	1.006647069089206425e+01	1.575647465839936423e+00	1.218379158139399676e+00	9.238858946679936679e+00	-6.862014334460907605e+01	6.528539896803211562e+00	-1.255701092415840137e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.184686653931986910e+00	5.426034813316159777e+00	4.841829107472069182e+00	2.844626904580860316e+00	4.993578141152746674e+00	5.948840320755197197e+00	3.342722372731066649e+00	2.907972583103169839e+01	4.255603167832003237e+03	6.947449959331144065e+00	-4.000474640725359166e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.204241184417789157e+00	1.510359730057212246e+00	3.792975778597146519e+00	4.576865875556240582e+00	4.115218109792774470e+00	4.850765562829061572e+00	5.156119412226262355e+00	1.808799256983256853e+01	7.605191127199616119e+01	8.462009304781965113e+00	-1.489543914410040415e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.875465591239214858e+00	6.285786339383175658e+00	4.938014730819221931e+00	9.060874270198187475e+00	4.541480177564530152e+00	8.872158768810175289e+00	1.757966269656488834e+01	4.402903663762493380e+01	3.949874187774506140e+01	2.980891679688649543e+00	-5.860103768352142417e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.562194189337033023e+00	3.450139696948365753e+00	7.928024029910660353e+00	2.894157274660035029e+00	2.043635623947497315e+00	2.771159364673382974e+00	3.875582962678185250e+00	2.245476734217779580e+01	-5.261063092667450292e+02	2.052463844037585528e+00	-3.032126873127418243e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.939521023431156621e+00	8.168523917538824008e+00	6.470801582244717132e+00	5.588519713543750100e+00	8.796472644712439504e+00	8.410696205141162451e+00	5.272764398603444924e+00	5.428617345774758718e+01	1.313966191774168692e+03	8.497631989062613300e+00	-8.331420671817758716e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.263796987260418447e+00	3.774834446113786601e+00	9.020310463099134424e+00	4.751624051026675843e+00	4.701359185413540587e+00	6.026262430869241626e+00	6.124605635099795720e+00	5.432016962391004000e+01	4.223965865445482632e+04	2.543539296681114337e+00	-2.236596446605981559e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.660919475166040549e+00	5.085174415253693958e+00	4.931976182303880130e+00	1.167859848620373731e+00	4.562113665225637327e+00	1.529250870167054188e+00	5.077663415955729898e-01	7.556441417110274728e+00	-3.778735161513815655e+01	9.741801285936645627e+00	1.715430141005120822e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.952890647758685816e+00	1.105045183007496101e+00	6.450674956125956427e+00	8.160379386278901137e+00	6.990725391289726254e+00	9.801847159570964862e+00	1.158180728974513940e+01	6.293555420117436228e+01	2.121642203251338685e+02	8.551478784728258731e+00	-1.177816355918848146e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.674819309980659199e+00	1.609061353033984121e+00	6.659081877157305485e+00	1.628949845245087236e+00	4.950570669605740548e+00	5.556167263848961646e+00	1.833779613119803198e+00	3.762705107157429296e+01	-3.569425575376666302e+02	5.598821441070752414e+00	-6.668393662992484039e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.348865148508008538e+00	4.455239144727453748e+00	6.380993634023218064e+00	5.276452293021388407e+00	6.810496574884142618e+00	3.565726599601585001e+00	2.878167376709450664e+00	2.288192983556970361e+01	-3.696005861263157044e+02	9.767066604625011195e+00	-3.059687955107234814e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.355957994878956185e+00	5.382797105888037059e+00	7.303329055386113211e+00	6.004473080432358501e+00	1.583913970254483994e+00	5.206926829276384616e+00	2.013115099741492031e+01	3.850928289594475729e+01	7.078666797894669571e+01	1.938219414619167580e+00	-2.185729106379314057e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.201983316812775371e+00	6.378744473429057926e+00	3.121649845246678101e+00	6.632399479240122631e+00	8.374453691852215442e+00	8.758272572178290361e+00	7.095061674521220496e+00	2.710916828566617198e+01	3.503331442623522207e+01	3.695636276074215409e+00	1.352935286121319791e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.615420170583850012e+00	3.634256078048667682e+00	5.689214690330782531e+00	7.319943621832734060e+00	9.435495870774150973e+00	3.675001813647411630e+00	2.790510257436360497e+00	2.047562987244236510e+01	-4.523941025043610011e+02	6.672008186075052194e+00	-1.556312361464992833e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.244877756954517523e+00	7.270707659260016165e+00	1.966087980357382747e+00	3.345952953157020016e+00	6.826122684894350812e+00	2.700768520060766065e+00	1.292190468937949532e+00	5.005215772246382144e+00	-1.008783465042191949e+02	4.242849106023354189e+00	-7.058091302044635640e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.356918010926877471e+00	8.759016070818749000e+00	4.552410782254861843e+00	1.010024449016432513e+00	9.560263104960981195e+00	2.129122229679183409e+00	2.801749226174649054e-01	9.964546268667781703e+00	-4.762254764828379194e+01	9.405567408985012534e+00	1.099736402965485738e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.781728260900477423e+00	7.953357576641320037e+00	5.458523697792983853e+00	7.382860044021227530e+00	2.290372919519946038e+00	3.732400631144992431e+00	1.168804316700366819e+01	1.978888581873568242e+01	4.637979584610107509e+01	1.640680815447371987e+00	-3.365241211458051218e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.175949155116594369e+00	1.263339831584081585e+00	6.821032313321893525e+00	5.825033971822143108e+00	5.284776382524910332e+00	8.049414118326357226e+00	8.829520459660889387e+00	5.512828107118710363e+01	3.387966446685740607e+02	5.964706141261413741e+00	-7.638230911921295885e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.619388965635718769e+00	5.291812647983557660e+00	9.609441106547530254e+00	8.573426372139582696e+00	6.400141591053873924e+00	5.294216909618890021e+00	7.092735874208591973e+00	4.979363560655535537e+01	3.381295037288687581e+03	6.350386218140664063e+00	-1.013714041876063376e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.508387665976272274e+00	1.966385658855098084e+00	6.490081532639937478e+00	8.364348866323267018e+00	6.166963201758475677e+00	3.120776718676697925e+00	4.071290700165708820e+00	1.954056378859035092e+01	-2.706175627081299353e+03	6.807526429703315785e+00	-9.447098490918433455e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.200599568058121847e+00	3.137908155116182041e+00	7.776981849849311068e+00	8.645241732569594717e+00	4.648347702085051658e+00	2.478896484382602683e+00	4.561913883022703509e+00	1.888909446911192092e+01	-1.218341623755526371e+03	3.307067394591847620e+00	-2.159682399754419002e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.951957947624222811e+00	9.860218512316231809e+00	5.610953757044238266e+00	5.369081265564901173e+00	4.069085905569709283e+00	3.929422046232795118e+00	5.443941556675773619e+00	2.193129469777347396e+01	2.621526996185227745e+02	4.230575190201280478e+00	-1.754471410874486637e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.367120113222315858e+00	2.400804758317517162e+00	6.760359528299686893e+00	3.993828440747595909e+00	2.179311689656703965e+00	9.394529565435487228e+00	1.772227191798985402e+01	6.332168592992078260e+01	1.180304632200566601e+02	8.517569467634146463e+00	-1.513738103635360233e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.163595914656008645e+00	5.387329575105765933e+00	1.621678061836102636e+00	8.164955173168737090e+00	4.483845667878624042e+00	3.986398512986482068e+00	7.487557602486286434e+00	6.830709709402935204e+00	-2.103535238771121030e+00	2.776839875258159562e+00	-1.508007816768346387e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.933819854701326335e+00	6.521397892868702861e+00	3.243286909285864272e+00	5.032854586509495576e+00	2.355903006194334015e+00	9.867947904097086109e+00	2.039092102777698656e+01	3.271005295724256001e+01	1.232069788623111783e+01	8.504811402727371572e+00	4.144541313511997949e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.014896894867344912e+00	7.427695768228653961e+00	4.237229627004633237e+00	2.635459280419540029e+00	7.634746373166813704e+00	5.345994954202628158e+00	1.766136908934943239e+00	2.302051252687292759e+01	-2.790827240317778433e+02	6.043044391085263811e+00	2.942200046792313728e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.418730582059430034e+00	6.034357056416048692e+00	5.160516352548209618e+00	8.731044849907338090e+00	2.843304546416189904e+00	2.655681860664383720e+00	7.939089253451248496e+00	1.324299392727495572e+01	5.570250014061976174e+01	7.848154566032064849e+00	-7.225883669205158810e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.782457100651835047e+00	1.048662575696321708e+00	1.484983188145622135e+00	8.941339310056884315e+00	1.478573520792504370e+00	9.021188774468001270e+00	5.274801010821703784e+01	1.272412346435804764e+01	9.253899171438607851e+00	7.360553413921086197e+00	-5.696313426354649323e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.320397197605707618e+00	4.003172205169659215e+00	2.244574429957821859e+00	5.300117035794600362e+00	5.902824213909728890e+00	5.116298056977956143e+00	4.476681476618968425e+00	1.156540545063434244e+01	7.396646739451457009e+00	2.867996056837233798e+00	4.043263818715951530e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.324260728914119722e+00	5.662477345200898959e+00	3.562631553023083875e+00	1.718856924425880672e+00	6.342070915329567349e+00	7.380678190618077394e+00	1.947770959125955548e+00	2.532857321174536835e+01	-5.554670399537207004e+02	6.160661094952514460e+00	1.087380479563566382e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.193025985972224312e+00	1.771421551505671932e+00	9.675795104691070847e+00	4.524474863282716086e+00	8.933133746131872499e+00	9.796404290347918931e+00	4.874409324940883081e+00	9.601436309824693183e+01	-2.656596572165605266e+03	8.852565743982561131e+00	-1.408636911615330334e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.847720812357330544e+00	4.166344163018909974e+00	4.041901835568594947e+00	8.229159067653258219e+00	6.165302937895246416e+00	1.507833804331837335e+00	1.865842346779291061e+00	5.704848182875588591e+00	-7.933815688986287284e+01	4.918702512132361093e+00	-1.386511914663500100e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.605756252216625324e+00	1.262216361952797294e+00	5.311043934541322287e+00	9.163320014740811814e+00	4.049966675937720417e+00	1.827134294411925541e+00	4.321631501494302974e+00	1.013833829466508796e+01	2.881557887272273888e+02	9.665675637814665322e+00	-1.444513928398941971e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.254824714237961381e+00	1.650601857465123334e+00	2.693961006851282924e+00	2.813790710092240133e+00	8.262617402717078008e+00	7.421571983955601581e+00	2.594235107730621603e+00	2.071716301394024740e+01	1.043051332944102256e+02	5.034570313224479676e+00	-6.822083155594530268e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.391672926005560917e+00	4.565989915992474835e+00	6.586864428903015600e+00	1.618048677802910396e+00	5.871923034849318768e+00	3.581295510174150376e+00	9.530745694448455874e-01	2.281058245793841621e+01	-1.636999004174944901e+02	2.328338979902746075e+00	-1.821178409842527213e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407432822958774032e+00	2.138198454518894565e+00	3.587290831787167456e+00	8.846551697327665664e+00	1.598085318592125548e+00	2.690212254278173454e+00	1.394534147107317601e+01	9.654174012306388164e+00	1.440959366598985270e+01	4.549083071889120866e+00	-6.859225557644320403e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.456678214892432877e+00	6.108462515589693886e+00	2.874627649420159692e+00	4.560913314935117313e+00	6.128732698975127846e+00	1.259692430558496890e+00	9.702398302645174333e-01	3.207348952972932210e+00	-9.018283264863383053e+00	9.555965511949482405e+00	-9.118784179221157693e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.166461456060225998e+00	7.224900909324316167e+00	5.651027591755494406e+00	5.891580203279676020e+00	9.288103440484769990e+00	1.243527342125638313e+00	7.594143495388944176e-01	6.740513829156113523e+00	-4.562958779766445616e+01	3.854304827709608805e+00	-8.544766108266232507e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.154662210882932527e+00	8.252737371781696751e+00	1.073820401700516625e+00	9.819913185084580221e+00	4.425163792831282805e+00	7.929685319966675472e+00	1.702881125843274646e+01	7.833623201947990999e+00	6.032766443512914023e+00	8.876379108727732614e+00	-4.008311175092405421e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.765628831694702860e+00	2.864100423647650384e+00	1.079723001860086518e+00	1.728586642911234428e+00	3.599623956635923161e+00	2.189376800723436656e+00	9.323061856894578892e-01	2.087265823193312109e+00	-4.613588232785721743e+01	8.911675726128500230e+00	-3.912789228061691382e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.962042676789828910e+00	2.484771486493919213e+00	2.927872562615213781e+00	6.876183417635452599e+00	2.136067323475171253e+00	5.219745800497282318e+00	1.548172976202659790e+01	1.563886177175220915e+01	-6.559329204686938475e+00	4.192255788632388125e+00	-8.039914570570276808e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.888152008941310633e+00	1.968893772460273084e+00	1.307740169520500872e+00	1.670652918984754320e+00	2.358907907433508200e+00	6.485254639347075134e+00	4.375672890557804173e+00	8.201535728385870527e+00	-8.430151401836276648e+00	1.741874952953750055e+00	4.141686896574863397e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.570829197303530655e+00	6.755272096400340764e+00	2.080495796269391739e+00	4.328006336149685218e+00	4.948889182347792293e+00	4.879606001179505270e+00	4.270273921433697772e+00	9.146200507649904665e+00	-5.510127820296133017e+00	7.464037705961253266e+00	-9.197446831319855409e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.743666999819198260e+00	7.376518605726920974e+00	4.197293023796390798e+00	8.283308413551591087e+00	6.366864990878793762e+00	1.241226746492917643e+00	1.536172657978781775e+00	5.755980942707592085e+00	-4.306546601663976759e+01	3.891316916131124071e+00	-2.792597265966447395e+01
