G	c	dx1dt	d2x1dt2	dx2dt	Fc	m2	m1	Fg	p	W	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	6.049500047352855070e+00	7.454042814693497832e+00	8.585846289755128424e+00	5.403662817462086210e+00	4.186285281836080507e+00	4.903750804932556662e+00	5.775794589980975502e+00	4.560783900259438894e+01	1.941236897544172507e+03	4.667427327495095035e+00	5.143966449155000120e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.795401281034614271e+00	2.113840400782398987e+00	5.792081477308759219e+00	1.232049322265713620e+00	6.667524098799922250e+00	2.242583054213180827e+00	3.639580183111350564e-01	1.217622932745020847e+01	-7.826442740680408860e+01	3.123170094476075409e+00	1.538977282808164482e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.241867493510143916e+00	8.168520731192064233e+00	9.855495747752454960e+00	5.442615279172298592e+00	4.040749132730844018e+00	9.868914299322495864e+00	1.138173287856900906e+01	9.755423253789626870e+01	7.916130629257364717e+02	5.204629545820314895e+00	-2.319785392217627162e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.941554916289443877e+00	8.477268514689983547e+00	6.737034773027970935e+00	9.440096230168215641e+00	3.149827830748396451e+00	3.177611615779615040e+00	8.198544517610777405e+00	1.748077918975389267e+01	9.944429488523664418e+01	4.623322923752976266e+00	-1.878360725031011214e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.662194451630690128e+00	5.245941750483586574e+00	2.142080059237084999e+00	2.059721663075720244e+00	1.786523178125140943e+00	2.592622684522382315e+00	2.949777301943123931e+00	3.406409574182069022e+00	3.656825526052616482e+01	9.864726354742561654e+00	7.182864849674504448e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.341633867830942739e+00	1.104626090719630804e+00	6.976413949456824248e+00	7.897387827946796612e+00	4.116292354073019411e+00	2.873805703429747727e+00	5.907392757304471331e+00	2.079154039207645610e+01	5.144465141154381627e+02	1.794589615678084948e+00	5.638421643392376836e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.261451049420259984e+00	3.529258720756807577e+00	4.012761535190018769e+00	4.937724993934696549e+00	1.933188705240331151e+00	7.850060700577289552e+00	2.016592326004636959e+01	3.215021005573765933e+01	-4.965631666329859684e+01	2.081166398637401382e+00	-1.424040820238311333e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.542651142841714673e+00	6.441830622938001127e+00	7.390984140743134034e+00	6.904531022920105343e+00	2.737835687019310793e+00	4.433532750827219537e+00	1.283248652473889528e+01	3.499283579869219807e+01	1.306579617395270816e+02	1.451327235312019681e+00	3.298733674599407362e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.490493193063560096e+00	1.015376502170447459e+01	1.535160594891358476e+00	3.231344140741334137e+00	9.742945001465246335e+00	6.118387825838805583e+00	1.584257084946134819e+00	1.133288195666655263e+01	-1.289093832075645025e+02	6.924911370112790010e+00	1.873698537781288920e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.595184026362040264e+00	6.001881508595526604e+00	1.886279772047858128e+00	2.184523607595036943e+00	4.661672860191800716e+00	1.758252368232595675e+00	8.451403988250110189e-01	5.620183766544659676e-01	-4.470848550875611949e+01	1.549208978892688382e+00	-1.837930212415719566e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.655743238011917029e+00	3.231494868752891048e+00	8.830184210636799591e+00	2.024904312406768714e+00	5.698203365784343610e+00	1.663793234154267386e+00	1.043848154654379634e+00	1.069521918754588974e+01	-5.876816325725798151e+01	8.525015543305332955e+00	-1.943635778903908928e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.936927541825493648e+00	6.051702535306758612e+00	3.633534953736154982e+00	2.029716292083990403e+00	9.074224911419896955e+00	5.060395157908643249e+00	1.048695115061362371e+00	1.800901517461205614e+01	-7.735262161006005499e+01	5.672316404240351773e+00	2.641097891664397235e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.337695370965527708e+00	5.926226485240033703e+00	8.429490910932656789e+00	2.481608083311796609e+00	1.017115954492458485e+01	8.433116459434168988e+00	2.430613371447620796e+00	7.318787052466218768e+01	-7.916817092632707045e+02	5.436386767840862611e+00	-1.104489697068336085e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.370563577084129570e+00	8.230615302721336235e+00	3.107322222469781625e+00	6.727425271513605587e+00	6.127160636620306633e+00	8.778283661545581040e+00	9.536899278600603935e+00	3.246129171216445997e+01	-1.246471312679017984e+01	5.743262329746447570e+00	-5.278326541384052106e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.719207978921803992e+00	1.587005037796835882e+00	6.972959112348173782e+00	8.822200950686749366e+00	8.077843056907729746e+00	1.682393585616264842e+00	2.190644739516122375e+00	1.184715572723841071e+01	-2.244119147918487442e+02	2.105346725366180838e+00	-9.952048900291167399e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.706499286735184029e+00	7.509048128695544833e+00	7.728796864913961784e+00	8.251780019151052414e+00	3.654685412816334633e+00	5.885755705226760170e+00	1.287334578124846551e+01	4.392294135369831309e+01	1.030820252648280473e+02	2.835427898050389750e+00	-1.011534679849189544e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.194141947765339218e+00	5.399003886599547108e+00	5.760043599189797803e+00	7.609702938104264014e+00	3.714485720638475819e+00	9.260387538290906662e+00	1.776803862887580010e+01	5.240187841487902887e+01	9.552213579192850545e+01	4.119274274040241934e+00	-1.211974609912068601e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.957622514347724163e+00	9.684630545873952556e+00	4.223955725073429868e+00	1.905067596736833790e+00	4.661522845923191660e+00	4.769012613692617641e+00	1.232971744416709647e+00	1.454631089520614751e+01	-3.020199940634782934e+02	6.549698825268055025e+00	8.073898584439707093e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.851981345772754972e+00	3.982056577145297815e+00	3.132917447160977975e+00	4.315461714521068970e+00	7.453785231124137489e+00	8.730000506565504637e+00	4.965395295514843710e+00	2.616982272198254122e+01	5.738938897292881336e+01	3.202114188536500983e+00	-7.000437927933317539e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.126707719696469212e+00	6.616087056767048225e+00	1.493853431503467943e+00	3.805502724131110348e+00	7.173314010580054578e+00	2.346057053392712088e+00	7.989650858253461996e-01	1.555636073637016725e+00	-3.473919470228390338e+01	2.442517954670551994e+00	1.781165925853881671e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.891391458437333029e+00	9.285898772962806191e+00	3.592506646750816213e+00	3.806385829078532623e+00	4.004312479648400647e+00	9.144475600890020317e+00	8.128274219633516040e+00	3.632855552420957679e+01	6.068847883955611167e+01	9.770394474230080561e+00	1.832049610883187896e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.264823183176661647e+00	1.651773388515184404e+00	6.957260979821068503e+00	5.877009680407814685e+00	1.986330896492031872e+00	7.499084965307208250e+00	2.026685665573718254e+01	5.095978771865986090e+01	1.324305953435886352e+02	1.180263742892954326e+00	5.299028450929696987e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.716516447323172656e+00	9.749895964015868444e+00	9.436606952330096831e+00	5.917705884892924928e+00	6.702923470067813305e+00	9.228452900803118197e+00	8.661129433165607239e+00	9.187156727246386367e+01	1.821020072691237601e+03	8.625722778432379556e+00	-1.229945128705741553e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.045473975294846980e+00	7.266725180983589993e+00	8.823244018035003577e+00	4.639047995828280868e+00	2.193082762482870596e+00	7.154160439753367129e+00	1.315202143847569971e+01	6.226315885234855330e+01	3.242611718445897395e+02	7.901647943322211987e+00	-2.383630122262657380e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.967376221262393976e+00	1.281010141887110043e+00	7.824495251328555057e+00	4.487854989660347016e+00	6.168159446801755763e+00	3.714797246998014835e+00	2.924984342886578048e+00	3.204232064022217941e+01	-5.455092814019542402e+02	3.354379137427089486e+00	-1.387741905397097852e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.649354626667136614e+00	3.513809547791507892e+00	8.158314037445235201e+00	8.628788188009902882e+00	7.234856857507048211e+00	9.441909241020974619e+00	1.104981426500382469e+01	7.541780849571870249e+01	4.865942809193191465e+02	2.128468064141174843e+00	2.910647342780950719e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.867799084056122272e+00	7.130976079300210380e+00	6.626965866423891072e+00	8.730935953447914954e+00	7.339878740876854657e+00	3.866504393265908668e+00	4.423932695725164344e+00	2.380015960706673184e+01	-8.641457120372416512e+02	2.186700663212648887e+00	-4.126830372956382220e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.062690257720096731e+00	1.997225204766434059e+00	3.566683027268231054e+00	3.635263146933700895e+00	7.912258123020139422e+00	4.172469096171419700e+00	2.112683254674739164e+00	1.332670680247038852e+01	-3.669794042761934065e+02	7.290028902190146987e+00	-6.352127647498255314e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.554497495427130005e+00	6.437365319191294510e+00	8.922425097839937536e+00	8.954803927584361389e+00	9.174141043753031965e+00	7.211068012708399699e+00	8.178415553018492545e+00	6.895678422450521339e+01	1.675743179030828287e+03	6.554063333203638209e+00	-2.131651174438126262e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.364253751725597041e+00	4.077763482542671625e+00	6.967495285314571518e+00	9.392300605866944707e+00	4.882614890346630432e+00	7.696308941652782565e+00	1.394489710910868396e+01	5.560930469081583283e+01	2.090303426897497161e+02	8.145274410056186909e+00	-1.205178109681546594e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.503019117858750420e+00	7.063116527278569201e+00	6.135227507039022754e+00	4.414968511682664243e+00	7.875566220862634026e+00	9.585646320272063647e+00	4.844413842715367124e+00	5.332638309588632808e+01	1.409875863404992060e+03	9.282538347952513647e+00	-8.619105803002985056e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.037675191351766557e+00	1.815575533537864938e+00	1.742901185298513456e+00	4.582499972640708741e+00	6.106620485909911800e+00	2.927175427567786592e+00	1.888405796119567714e+00	3.829233438684316759e+00	-2.678507510778180389e+01	7.561404173105215065e+00	-3.754662045951095539e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.559750042407339166e+00	8.779657228174098549e+00	4.480593700677036217e+00	5.408535386954777202e+00	2.763850210030223575e+00	8.114383675403425755e+00	1.754446240654548106e+01	4.525976842255745680e+01	9.567067621813869494e+00	2.077755179955404152e+00	-7.960173361252383728e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.215979854183323994e+00	9.647198778446281153e+00	5.037471926206128714e+00	8.832756738689026221e+00	1.872756213684081406e+00	7.485337996780060621e+00	5.830988608646826776e+01	3.953392544159553523e+01	2.230626891987498794e+01	3.153048481348744492e+00	-5.519283150987531528e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.285774671590003138e+00	9.619106343821803407e+00	8.385971406668458528e+00	8.831159076885130688e+00	3.549286733258074644e+00	1.595103553055830625e+00	4.283448613183264975e+00	1.525625618661008787e+01	-2.293451303452459911e+02	8.488650584225588602e+00	-2.259675089377853752e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.591904132444545539e+00	7.481852604985285815e+00	6.116490617738146618e+00	1.648852654394376449e+00	5.036331103697713196e+00	4.401882552206908272e+00	1.483605957355998539e+00	2.608560579117780520e+01	-1.809290102063492895e+02	2.946554194022254158e+00	-8.567936595714932935e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.474606508673488747e+00	2.653094655861112372e+00	4.105142701403392991e+00	4.400883647400006815e+00	6.469455075092070295e+00	3.760051501235021743e+00	2.122676729432363629e+00	1.416651979367078518e+01	-3.105621462376308273e+02	1.904754254889485576e+00	7.897699286519459516e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.661835061675009939e+00	7.544427285014436713e+00	1.020122853490193826e+01	5.694945108393926425e+00	8.831361132162950156e+00	4.080877698535421594e+00	2.986963126069450247e+00	3.589751357942883914e+01	-3.596288089131068091e+02	7.401926922274264520e+00	-1.388732435488815398e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.360473348343727906e+00	1.462807857102742970e+00	1.994886024213117448e+00	5.092540556030467513e+00	2.864858005814477693e+00	9.471472959449503293e+00	1.933210345318991230e+01	1.985191607370736122e+01	1.487388762763866268e+01	4.587761811422643277e+00	6.024701766168330863e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.922299190763192112e+00	1.391191909345041999e+00	4.819272814120621362e+00	3.254492222849200811e+00	1.945828403882367219e+00	6.448743354201599942e+00	8.891207640089323405e+00	3.189399801091411391e+01	3.832441699022239590e+01	9.468374221033439397e+00	-6.296462831422878992e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.058185959862759873e+00	3.827691124067118533e+00	8.314042792255940117e-01	8.544303307128783942e+00	9.640175773292341432e+00	7.828869391916128961e+00	6.541079390974097407e+00	1.317278199622624868e+01	7.190667366315994968e+01	7.081589085186937638e+00	1.362166875566703439e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.263179331945591066e+00	5.901266850991039092e+00	7.699131137847686546e+00	7.474832108837992983e+00	1.667797761549451696e+00	9.835044371681391340e+00	3.427868096806063392e+01	7.405043780084774596e+01	8.396853137007768453e+01	1.886990177495528220e+00	-6.684890232340729099e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.135482711779167486e+00	7.499991977103753094e+00	9.240552691946110286e+00	8.481257177787130175e+00	5.274026243751285925e+00	4.084394062691265148e+00	7.260972951387020480e+00	3.911742088623557834e+01	1.742673695422104174e+03	9.636129814863696907e+00	-1.491664693637630457e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.864490090350284790e+00	7.127491634050780789e+00	3.161680121811405009e+00	8.422805125152974526e+00	6.155858637292561220e+00	8.486276304765803857e+00	1.148815697649541612e+01	3.014450238827175710e+01	4.158173857692206354e+01	3.502893111164288698e+00	-7.038600649550764388e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.862845695847324734e+00	4.877094029807829578e+00	8.749168357843627675e+00	7.872991595708766610e+00	5.909556362497784932e+00	5.004505974944039259e+00	5.720449543087295474e+00	4.425210829392883483e+01	2.331634578046696788e+03	3.587782460466117929e+00	-1.602366670704696361e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.968431871260752031e-01	3.729836465197450934e+00	3.520104459828566679e+00	4.847048530949463974e+00	1.580946209328703222e+00	9.430173236062497466e+00	2.436344424513535856e+01	3.208254500529610453e+01	-8.268334039994756779e+01	4.524928569173422233e+00	-1.581903106377118995e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.308026310926813096e+00	1.007246759850771767e+01	9.137080110627655571e+00	6.438864998154976149e+00	1.454842317766231963e+00	2.561372497473990872e+00	1.056283806983106821e+01	2.324252473393203644e+01	2.036617099235190267e+02	1.563350152315526431e+00	1.264815073850681149e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.638091293865251430e+00	4.355171115047578922e+00	7.792802633597337270e+00	2.482510171230007501e+00	1.951740092470775956e+00	9.833303097051794950e+00	1.223031615205949052e+01	7.132523895778095380e+01	3.936717150505122049e+02	5.389324778606265909e+00	-4.544071711165949878e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.376341171761878535e+00	5.407254079505475985e+00	8.114000696012110936e+00	6.842968109555838119e+00	6.291646005772586037e+00	2.571517024668721341e+00	3.887837642440098662e+00	2.631696586576465791e+01	-3.561044868173479472e+02	2.031493642067510041e+00	-1.168439269786908596e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.135850549328068837e+00	2.607649348678951817e+00	1.230101380624910590e+00	2.174488314605169670e+00	5.973804445506058158e+00	4.318927509361947692e+00	2.076347460875315853e+00	5.883390036397426748e+00	-2.138464175026004810e+01	4.710702027354372490e+00	-8.239984961744177383e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.218864324285938938e+00	7.865255814884900332e+00	9.641396749400792388e+00	7.231669226364860315e+00	3.056233020040408199e+00	8.064721730415200796e+00	1.860998114173611739e+01	7.478144325568285922e+01	2.623867883184456673e+02	4.264543139959462437e+00	-1.236323035275654902e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.502264978604594070e+00	7.145874063939355203e+00	7.670562066957844038e+00	3.327285870393700939e+00	6.525713311204603073e+00	4.983883242514456136e+00	1.864403978817455121e+00	3.435021921767674513e+01	-3.350331365165382635e+02	8.082595746362580158e+00	-3.068255363992171425e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.904431961073802970e+00	2.625353408276169809e+00	3.596802015834481114e+00	1.813929101560175283e+00	8.402959962018000439e+00	6.778544588673151239e+00	1.803963394827353461e+00	2.388849703748410391e+01	-2.429675276973645452e+02	8.013058550557731863e+00	-7.763673972371574905e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.984181902301791034e+00	1.693909482803804600e+00	8.170546190579083046e+00	2.529233187466628507e+00	1.325499177095817327e+00	4.973991699186639970e+00	9.049420756406910016e+00	4.478825530496359164e+01	4.255489356954643085e+02	1.995089053420815439e+00	-2.168630792047412115e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.932957145295700840e+00	7.166250201638310280e+00	3.337984540092526764e+00	1.425422990373998999e+00	5.762229061585332879e+00	7.360078849769078779e+00	1.498591721118204489e+00	2.557855629213785420e+01	-2.377593287128598831e+02	4.517745028586135803e+00	1.339634382104210175e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.688051686816389285e+00	6.797516216820284285e+00	9.253076958108986005e+00	7.444360008238246174e+00	7.517195160270267351e+00	2.889832728833813036e+00	3.542303812156165410e+00	2.611632396075030016e+01	-2.981380140659704807e+02	4.158249615109250286e+00	-6.312744646264894399e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.675210253850236697e+00	3.334035531447580247e+00	2.277149211840948873e+00	7.614912497846575867e+00	2.897124807464903196e+00	1.043022452983471959e+00	4.002565668539363131e+00	1.991804375071492661e+00	1.933531341817774418e+01	2.141968047991380519e+00	9.043173412641550613e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.879151876708047730e+00	9.109175767417438507e+00	7.668166637501428795e+00	5.649344409920336929e+00	3.938018583669943506e+00	3.446753669115949048e+00	5.376266806680568777e+00	2.759571873610057580e+01	1.209673558943470880e+03	7.940815074487665548e+00	-5.470483614269353012e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.564639532692626567e+00	2.453327368725475299e+00	6.220421264803542627e+00	2.267575882507405716e+00	6.745451622176456219e+00	5.385595589413243900e+00	1.429494091672973255e+00	3.099278741195742271e+01	-3.033673477994794894e+02	7.678122471413237449e+00	-2.386342088604858702e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.073514990966315974e+00	4.355711177532062273e+00	1.740067939191034752e+00	1.483118992837127337e+00	8.714883992252650202e+00	2.499081424601004908e+00	4.112491809424883016e-01	4.996434671411085660e+00	3.117004796903945874e+01	2.771105035858768773e+00	-4.691209419470673048e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.474290231843520260e+00	9.501188290023955929e+00	3.258712971360676836e+00	9.043982698101264983e-01	8.447137692794292718e+00	4.131842817749265429e+00	5.070574397689503465e-01	1.199419927373018524e+01	-1.630285659856212277e+01	4.393659768955862077e+00	3.144340268618361023e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.922257464394324433e+00	4.277096646936942470e+00	1.132574157324340192e+00	2.591389283618875883e+00	6.492182958030412010e+00	4.382291876263006536e+00	1.945860700537547894e+00	7.352160876399123524e+00	-5.299011849743574487e+01	2.139795541379591270e+00	7.030385555120708396e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.242679240786477735e+00	6.760781858586681459e+00	5.400998785610515718e+00	9.222832191153971237e+00	7.313361671855587609e+00	1.030341554049424069e+00	2.132335304737828174e+00	7.230046991484792684e+00	-1.007793512708168464e+02	6.642335052748792101e+00	-4.085878701439263239e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.715145961331169033e+00	4.576647531223249743e+00	3.631553035742647761e+00	3.391742200430015508e+00	4.219035204576162101e+00	6.299712270374603129e+00	3.880939538218517448e+00	2.498584874140314582e+01	6.503288698364617915e+01	2.367787419662194637e+00	-5.931962341921254378e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.493591377541745757e+00	3.580130363737531241e+00	6.410885904860751161e+00	4.085982210815986448e+00	6.819433499186176917e+00	9.063097910868945561e+00	5.281076181154606530e+00	6.193863684345238596e+01	1.070758984308607069e+03	9.547890253128702653e+00	-2.046695331067896717e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.605335161107625197e+00	1.009565031702618931e+01	3.695093165766700327e+00	2.244033839638142069e+00	5.350997086713498163e+00	2.093691391445483774e+00	5.094883473140218166e-01	7.377485369644123381e+00	-2.045302039049341047e+01	7.730865530349777970e+00	-3.025111517402839123e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.385880635873182776e+00	4.975400937559037118e+00	3.846220374875332748e+00	3.084445527428744338e+00	2.440226331295557216e+00	6.233944642192707164e+00	7.557418633831648691e+00	2.411858141462663951e+01	-5.374663849905012114e+00	4.201870229272349100e+00	-1.759742119244952718e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.134895146970796631e+00	8.599046943061015469e+00	7.869770890012141251e+00	5.692168850264966551e+00	7.630752220327548407e+00	7.405673956703276772e+00	5.333184858550195528e+00	5.348937280325410626e+01	5.652741091871889694e+03	6.321764573571275747e+00	-1.799810943303013744e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.825295729256298571e+00	3.053400983051668405e+00	1.459146459975221521e+00	5.565914584551114430e+00	5.455494062912948472e+00	5.092072867489262578e+00	4.939904188783858174e+00	9.904516406801505468e+00	5.095290384412184181e+01	9.339816381464851602e+00	1.011414872127025788e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.032329888389734052e+00	3.477301206887586815e+00	9.160286655158015989e+00	2.986923574618703725e+00	4.588112892098547668e+00	6.902687243013000185e+00	5.758044512503778911e+00	6.628720440032961392e+01	-4.732436603020020812e+03	5.858356414967433423e+00	-6.455120901624446184e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.324429641793789969e+00	1.313335500602293315e+00	8.732741377650802050e+00	1.107875729478575488e+00	9.351916621491398018e+00	4.673367365551261088e+00	5.433103818115501138e-01	4.109609918164465370e+01	-2.766740962220002302e+02	2.507265711140824749e+00	-1.027485017338709206e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.239177900007558453e+00	6.633755470798280207e+00	7.464826308955336387e+00	4.689025035793790153e+00	1.019069208558358364e+00	5.940843057566290497e+00	2.106826072285723583e+01	3.919096154293793433e+01	9.305002056506403108e+01	4.753231426328116349e+00	-1.525322731734407355e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.421744315883280763e+00	4.294567601022444059e+00	5.861371882003142630e+00	3.133552895204530842e+00	4.077377039618467869e+00	1.006811168292692349e+00	1.572972298894062870e+00	6.607119392798075808e+00	-1.002881487687846516e+02	8.399424799003243791e+00	-2.451843247089679423e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.492098825176382260e+00	8.672504580970851862e+00	8.763010820509890664e+00	2.685832071738313953e+00	1.226567239828535882e+00	7.151707487516989481e+00	1.492178660595436135e+01	6.639035437929418038e+01	3.045133163881127984e+02	6.878271602864209910e+00	-2.934012888680155839e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.187656681560621985e+00	4.931648162133437374e+00	2.853962818890021680e+00	9.721146659789365430e+00	7.930048385023622970e+00	7.251831897652714076e+00	8.324001558850067539e+00	1.868877840812037050e+01	6.167141384693545803e+01	6.670012301266812216e+00	3.802935727860417003e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.445136180679314819e+00	9.955488947945248412e+00	1.785205231998176156e+00	6.161409440007128424e+00	7.383923271113662423e+00	1.616369897199074757e+00	1.132199615908540791e+00	3.028457538819753658e+00	-8.040715822087926767e+01	9.099486306196880037e+00	-1.380141545061333463e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.748733515903051483e+00	2.832271854626701391e+00	3.228132102845294948e+00	5.729391914460619795e+00	4.046480671487266534e+00	4.570813114197066263e+00	6.270794191749292423e+00	1.393606615483626143e+01	5.293654094973695834e+01	9.216682515403581633e+00	3.493297811258214125e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.287448896030532808e+00	8.446404419338152891e+00	8.335488387253141340e+00	4.549741194885597473e+00	6.852271230653295575e+00	9.739421790164646708e+00	5.816106235467435326e+00	7.906233170471827520e+01	2.310095337428909716e+03	8.897641941495457729e+00	-3.148553637107374215e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.577219616468203967e+00	7.963426628151969666e+00	1.371112109339581941e+00	5.006697034673307733e+00	4.428329714312307708e+00	4.968465222201322362e+00	5.504069124537686264e+00	5.874693844033844314e+00	-3.293007558511324362e+01	1.782707734569858982e+00	2.108671979834593202e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.354033699287604975e+00	7.780730324744305371e+00	6.090853372219171113e+00	6.246930190088320956e+00	7.840802754145506981e+00	5.927530827279011483e+00	5.095998498040603231e+00	3.529570468349091072e+01	-4.912630592483222426e+04	5.331667088322532777e+00	-3.322636359938290695e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.857114394157399317e+00	8.157553619965854708e+00	1.013254089768441091e+01	7.109254073201348945e+00	4.889726194657494140e+00	9.175690614642752152e+00	1.295361192305445996e+01	9.234767210794402104e+01	5.773137662882626273e+02	7.909499682919532759e+00	-2.822214671192120505e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.825006177216393688e-01	7.455672870246244699e+00	8.707031421781762148e+00	7.677263125876398142e+00	4.784447011428915708e+00	7.344697982065827802e+00	1.126439620897441785e+01	6.674815557368347640e+01	3.647001237049470319e+02	8.369187078542926983e+00	-2.511457389028876364e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.588944602385238269e+00	6.283846306571251539e+00	5.569442939158124162e+00	2.558075830808481221e+00	9.245313632256142000e+00	6.576051200319245282e+00	1.580116566500343378e+00	3.831981056018634035e+01	-3.421524638435021757e+02	5.867389868893789107e+00	-1.947944743737932782e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.088747264022785544e+00	2.164951209068493920e+00	1.763364720119518836e+00	5.564929995920601336e+00	3.530259302257569232e+00	8.741324718070679012e+00	1.384572570336110076e+01	1.208000037740541188e+01	4.904392619864736957e-01	2.112930906012842058e+00	-8.227858518066717863e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.527182592708456355e+00	1.165352426765275951e+00	8.662100735145337183e+00	4.690352958744163026e+00	2.509619235736695320e+00	9.359461317184278428e+00	1.938686571357390065e+01	7.467251891424346866e+01	1.748433395766214176e+02	8.222294208474409061e+00	-1.550501295587862138e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.834814793015416612e+00	9.020825028836064519e+00	6.450099856400488996e+00	8.781336028772024349e+00	6.179874426880014759e+00	5.009260767468755482e+00	7.033962336995245757e+00	3.237815504051617665e+01	2.482658523171910190e+02	7.475981407060302786e+00	-4.972768815537975229e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.121824311978112831e+00	6.440847513591006823e+00	2.508463650619880525e+00	6.801675091261612849e+00	9.974526386419237056e+00	5.200803567683915496e+00	4.023433656663223168e+00	9.063922037185797365e+00	1.007290813083958625e+01	1.663476581738631666e+00	1.277248856922110143e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.443027002749961873e+00	8.376768293715471714e+00	2.211029303834842086e+00	5.992918425975244823e+00	4.342732331121930578e+00	4.192149908841065198e+00	5.939711389331313818e+00	9.105292273248529966e+00	2.017850919856135405e+01	4.701674927922854685e+00	9.856672580440562825e+00
