G c dx1dt d2x1dt2 dx2dt Fc m2 m1 Fg p W d1 d2
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 7.22548103e+00 1.42221457e+01 6.52513140e+01 2.98322474e+02 6.79791714e+00 -1.66925413e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 6.95208411e+00 8.48356282e+00 1.85479631e+01 9.85506919e+00 6.85651946e+00 2.23984365e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.34560790e+00 1.20362573e+00 2.30196165e+00 -5.62443398e+01 8.80139337e+00 -2.18759686e-01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 4.31425097e+00 6.51325067e+00 1.36140138e+01 1.90281976e+01 9.04575752e+00 3.11614423e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 9.81128657e+00 6.57041482e+00 7.99738033e+01 2.30898898e+03 9.27813315e+00 -3.64341316e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 4.78662906e+00 5.09822219e+00 6.28021242e+00 -5.45588314e+00 1.85364274e+00 -5.88801154e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 4.14762523e+00 3.44582844e+01 -4.91223749e+04 5.89713402e+00 -2.00490397e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 1.31272989e+01 9.15163770e+01 5.98744219e+02 7.66458569e+00 -1.83508597e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 1.15843119e+01 6.48710347e+01 4.00883286e+02 7.81234161e+00 -2.02227338e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 1.68698317e+00 3.55165972e+01 -3.31792391e+02 6.46044582e+00 -2.47527568e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 1.38124155e+01 1.28656246e+01 -2.29672862e+00 2.50108602e+00 -1.32281820e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 1.98316217e+01 7.44691669e+01 1.81607133e+02 8.17678499e+00 -1.34884831e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 7.21353577e+00 3.26697562e+01 2.59075155e+02 7.48100200e+00 -6.88044191e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 3.62592625e+00 1.07334282e+01 8.67553575e-01 1.77522194e+00 1.48332628e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 5.88981989e+00 8.25410309e+00 -1.46693119e+00 5.17428842e+00 -1.67188047e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 1.26896520e+01 8.91136850e+01 5.20258911e+02 2.56579660e+00 -4.36860890e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 1.15759288e+01 5.10873498e+01 1.98510323e+02 4.03729341e+00 -6.30562273e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 6.47158870e-01 1.48028678e+01 -1.02155659e+02 1.16272983e+00 -1.80712929e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 1.43946781e+01 7.81178341e+01 3.40571690e+02 4.60296882e+00 -9.01277966e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 1.75804306e+00 3.27274325e+01 -3.09354740e+02 5.94889229e+00 -1.30231352e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 1.17254025e+00 9.15749543e+00 -6.87272271e+01 6.57624334e+00 -1.19447417e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 3.35347184e+00 2.89869853e+01 4.26214298e+03 6.97141311e+00 -4.02940933e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 5.13344510e+00 1.83167202e+01 7.05513068e+01 8.52662182e+00 -1.49979137e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 1.75065843e+01 4.37098823e+01 4.76868299e+01 2.93916617e+00 -5.62053344e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 3.95362756e+00 2.25881175e+01 -5.29812188e+02 2.08433640e+00 -3.30780626e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 5.25201860e+00 5.41504338e+01 1.31003772e+03 8.66383455e+00 -8.53456951e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 6.07008150e+00 5.43696696e+01 4.22430192e+04 2.40951533e+00 -3.97463771e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 3.86755395e-01 7.44317534e+00 -4.03750979e+01 9.77284073e+00 1.71544925e+05
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 1.14292202e+01 6.30001834e+01 2.10651667e+02 8.58284406e+00 -1.33714172e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 1.82830718e+00 3.75083531e+01 -3.56621907e+02 5.50788945e+00 -8.59430194e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 2.78897265e+00 2.28841579e+01 -3.69706034e+02 9.83279282e+00 -3.03524469e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 2.03403173e+01 3.82638747e+01 7.02833636e+01 1.87639056e+00 -3.00781527e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 6.97346435e+00 2.73560373e+01 3.39749916e+01 3.72759185e+00 1.27306229e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 2.84737200e+00 2.10093288e+01 -4.52884863e+02 6.74401974e+00 -1.41888493e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 1.31107672e+00 5.29872521e+00 -9.18857391e+01 4.15006182e+00 -8.82405046e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 2.45621218e-01 9.64222105e+00 -4.63825642e+01 9.35535297e+00 9.78341138e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.17000630e+01 1.98354920e+01 4.42213974e+01 1.59063479e+00 -2.56356765e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 8.81413138e+00 5.51005203e+01 3.38004084e+02 5.94470649e+00 -9.21547402e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 6.96836472e+00 5.01113527e+01 3.37352533e+03 6.31779641e+00 -1.22470940e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 4.10138839e+00 1.95207965e+01 -2.71122715e+03 6.87455311e+00 -1.12962521e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 4.64705753e+00 1.91975168e+01 -1.21125085e+03 3.30099601e+00 -5.36074296e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 5.30188475e+00 2.21953807e+01 2.63510124e+02 4.28109785e+00 -1.73980130e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 1.76810081e+01 6.34430522e+01 1.20566761e+02 8.59312477e+00 -1.54238898e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 7.33697995e+00 6.69649360e+00 -2.06811038e+00 2.75448492e+00 -6.69267015e-01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 2.03232690e+01 3.25436470e+01 1.23449858e+01 8.44181062e+00 4.24219611e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 1.86982003e+00 2.28459054e+01 -2.84064473e+02 6.06389881e+00 2.85453747e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 7.88853336e+00 1.37218701e+01 5.42578982e+01 7.85968760e+00 -6.94920648e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 5.28250872e+01 1.27261331e+01 -7.70710942e-01 7.42246630e+00 -6.02761610e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 4.47609931e+00 1.16247437e+01 5.43331953e+00 2.86760346e+00 6.27038165e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 1.95370201e+00 2.57905926e+01 -5.48700651e+02 6.11931463e+00 1.24302288e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 5.00112823e+00 9.60095433e+01 -2.65278988e+03 8.80950838e+00 -1.52713470e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 1.92951346e+00 5.78036284e+00 -8.42569124e+01 4.88904613e+00 -1.35431767e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 4.14888923e+00 9.98409114e+00 3.01305578e+02 9.69931693e+00 -1.55730820e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 2.57556193e+00 2.06926635e+01 1.15269321e+02 5.06993590e+00 -6.46511900e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 9.66829807e-01 2.29762264e+01 -1.63787045e+02 2.28507073e+00 -3.61007900e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 1.38033296e+01 9.37501652e+00 6.66292577e+00 4.50491212e+00 -6.47266629e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 1.00127873e+00 3.87714710e+00 -1.96660211e+01 9.56532166e+00 2.24894486e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 7.66575719e-01 6.75989255e+00 -4.38609402e+01 3.87748764e+00 -8.90919364e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 1.69511972e+01 8.36531976e+00 -2.60925310e+00 8.81288344e+00 -5.01575358e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 9.63697629e-01 2.36233162e+00 -4.67246114e+01 8.93125614e+00 -1.56394754e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 1.55402081e+01 1.54806077e+01 5.91631212e+00 4.15167872e+00 -6.61231646e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 4.55221980e+00 8.58576148e+00 -8.36435606e+00 1.74931892e+00 4.30461909e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 4.34363406e+00 9.57551312e+00 -4.68205242e-01 7.52102118e+00 -3.84755768e-02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 1.61027928e+00 5.03772132e+00 -5.05458154e+01 3.80361069e+00 -2.62410982e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 2.28696596e+01 6.62097786e+01 1.26387165e+02 8.04631253e+00 -1.31862284e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 1.15464219e+00 6.73019695e+00 -5.05739197e+01 4.98389363e+00 -1.77612841e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 6.07857652e+00 4.41093237e+01 3.63968270e+02 5.36740068e+00 -7.89753799e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 5.60046141e+00 3.29173055e+01 9.08209672e+01 8.00118466e+00 9.34923587e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 1.72584690e+00 4.59486595e+01 -3.99430566e+02 4.44126998e+00 -8.58771765e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 1.40442852e+01 2.66151094e+01 3.32180028e+01 4.98814611e+00 1.03810256e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.35386936e+00 9.44157151e+00 -3.43956437e+00 4.38571422e+00 -2.58114924e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 1.09245059e+00 2.95100523e+01 -2.18724795e+02 4.30606464e+00 -1.01739443e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 4.59672075e+00 1.81942280e+01 7.33532759e-01 5.73351919e+00 7.57151796e-02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 5.81755077e+00 3.71495393e+01 1.35560079e+02 8.27919500e+00 8.12773672e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 8.64039000e+00 2.23912306e+01 8.64098365e+01 4.25591481e+00 -6.18462838e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 4.77030601e+00 5.79579650e+01 -1.85948171e+03 5.71829248e+00 -1.32030925e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 3.25300504e+01 5.08393239e+01 3.22901234e+01 7.03654593e+00 -3.01014278e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 1.17004473e+00 7.07035905e+01 -5.40734822e+02 3.42495502e+00 -6.79205581e+00
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 1.69566042e+00 5.54455345e+01 -4.76177583e+02 3.49770524e+00 -6.13872662e+00
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 1.36064687e+01 1.10816897e+01 8.92075653e-01 9.40071814e+00 2.77218832e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 2.50578224e+00 1.21826879e+01 5.01661747e+02 7.51181116e+00 8.09448425e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 7.40538902e+00 4.38272115e+01 1.36419747e+02 6.19468009e+00 5.17845158e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 4.05096354e+00 1.09614733e+01 1.91584063e+02 6.82948049e+00 -1.07249083e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 8.76104536e+00 2.92217521e+01 7.47420201e+01 1.26369499e+00 -1.51878118e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 3.37790093e+00 3.24835557e+01 -4.54175216e+02 6.56292669e+00 -1.17401070e+01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 5.95461606e-01 2.60742716e+01 -1.73255120e+02 5.58557986e+00 -9.31119173e+00
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 5.20363057e+00 3.00566480e+01 8.05742623e+02 5.91174712e+00 -2.17507607e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 1.17164532e+01 3.78024330e+01 3.91305867e+01 4.23481444e+00 -7.12548028e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.44970737e+00 1.25765481e+01 -1.03427171e+02 1.73326508e+00 -3.00205021e+00
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 5.04467968e+00 5.95583590e+01 -1.78406735e+03 2.74005310e+00 -4.61475046e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 1.19647744e+01 1.46263912e+01 7.82506714e+01 9.55670242e+00 -1.77339410e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 1.37525859e+00 2.42436257e+00 -1.82319503e+01 4.67829606e+00 -5.21568577e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 6.31774062e+00 3.33424939e+01 4.58728166e+02 5.20014840e+00 -1.21405387e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 4.72839641e+00 8.16866807e+00 -6.26278687e+00 1.47438811e+00 -1.21664206e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 6.22191388e+00 1.10476069e+01 1.93746591e+01 1.33809607e+00 -1.67294748e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 1.34976073e+01 5.90963477e+00 -1.17310984e+00 7.45463302e+00 -4.16955714e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 9.09175628e-01 1.14701959e+01 -8.02472655e+01 5.84285198e+00 -1.02676783e+01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 1.51163816e+00 2.67714865e+01 -2.25833853e+02 5.57835386e+00 -1.74726880e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 1.97409182e+01 1.96927931e+01 1.73580209e-01 3.18812077e+00 3.43403676e-02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 4.93877007e+01 4.23287659e+01 1.19376757e+01 7.70275658e+00 2.57155793e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 5.75808008e+00 2.04955131e+01 1.44235291e+02 2.51412921e+00 -3.53532414e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 5.26753353e+00 2.65238676e+01 1.37603568e+02 2.70941269e+00 -6.02232882e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 1.31621298e+01 1.91923699e+01 7.76001919e-01 5.14640954e+00 -1.60392903e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 2.46708846e+00 5.03603112e+00 -1.04327578e+02 3.57651876e+00 -4.61707707e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 1.49870114e+01 6.43831384e+01 2.01569464e+02 3.22716683e+00 -5.25859891e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 4.12518597e+01 1.56290570e+01 -7.49154221e-01 6.80713880e+00 -5.40972779e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 1.45407094e+00 3.13667413e+00 -1.52028382e+01 6.85874571e+00 -2.41134415e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 7.00196705e-01 1.02854081e+01 -5.74173370e+01 8.42065363e+00 1.09173846e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 8.07259010e+00 9.14077673e+01 2.07589774e+03 4.75937710e+00 -9.43026457e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 1.04065759e+01 4.09651707e+01 1.91351564e+02 1.65776582e+00 -2.58032186e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 4.73017156e-01 8.01622049e+00 -5.11958326e+01 3.46299746e+00 -5.79399266e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 1.56197738e+00 1.41285837e+01 -1.33278745e+02 9.82004917e+00 5.93168187e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 2.28988437e+00 3.20286675e+01 -3.82649360e+02 6.36632718e+00 -4.00617877e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 3.43612375e+00 7.89597986e+00 -1.41294816e+01 7.38763376e+00 -3.81917180e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 2.76630611e+00 5.10985017e+01 -7.49966607e+02 1.06622047e+00 -1.67172945e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 7.52110645e+00 9.18159196e+01 2.57166948e+03 5.66385159e+00 -1.11834861e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 6.95967504e+00 2.33666223e+01 2.14870905e+02 1.33775792e+00 -2.01080785e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 3.37921945e+00 5.17968821e+01 -7.49507560e+02 6.12307191e+00 -1.34194271e+01
