G	c	dx1dt	d2x1dt2	W	d2	m1	Fg	Fc	m2	d1
1.000000000000000000e+00	1.000000000000000000e+00	5.609489487455186385e+00	1.439311790855844153e+00	8.568385225455934062e+00	1.627569270248766076e+00	4.448065016158293083e+00	9.134261870847105058e+00	4.854771403951393616e+00	2.866807143965594662e+00	6.098845554388985235e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.743097691422043294e+00	6.628601823169830709e+00	7.580213080831896377e+00	4.295163890094623405e+00	2.600103309063909740e-01	5.271154320589802600e-01	5.812176642538704918e+00	4.509486069157624955e-01	5.654592252842707278e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.133589154144956979e+00	4.473799085304047907e+00	6.522258732464460529e+00	3.197348632296163284e+00	4.505060381629202304e-01	3.698513168645122029e+00	8.176224656726894802e-01	1.111182568529326842e+00	1.134740320326170782e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.682694813636084419e+00	8.545853882274757396e+00	8.972800863292121676e+00	2.458282996811226528e+00	3.437743166454624300e-01	1.706163454787510192e+00	7.080047960614434643e+00	5.656807391558765774e-01	3.198410891637318842e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.353764360786905652e+00	5.185913754036180379e+00	2.860711383869888991e+00	9.996862513437042352e+00	5.884643155375107043e-02	7.892642206372962654e+00	6.666879986092352439e+00	4.114433479150710060e-02	6.374544020731885696e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.864869440903147435e+00	9.885098396366124973e+00	1.566733475496678185e+00	6.195335656744845210e+00	8.916678968159522101e-03	6.968949913539590035e+00	1.565401169562135486e+00	5.991494593166107885e-02	1.818163153682414546e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.884973019062383237e+00	2.473963101643144924e+00	2.934538355600340598e+00	5.708632733713403518e+00	2.055357938046616650e-01	4.244884779637131622e+00	4.650346233749852232e+00	1.980101928680304268e-01	5.301932785817383698e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.472348199157396564e+00	8.998560300347207885e+00	8.621685009235745767e+00	4.773181946967376632e+00	1.876092461297223235e-01	6.999643144355339963e+00	9.646763050489830960e+00	1.127456820492458434e-01	2.594177326948815532e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.886112729325246207e+00	8.143191311300689961e+00	9.966702701906187123e-01	4.915758617359571758e+00	4.065476654909136456e-02	4.230742137132532221e+00	4.686714379622726412e+00	5.563423263190742096e-02	7.534696175218019709e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.614592552409495951e+00	7.862929560219656722e+00	6.147494816772656634e+00	5.848454256229108417e+00	1.320856563783390780e-01	8.407085867616672203e+00	5.429595334297364850e+00	4.730176147229263328e-02	5.197056948456673098e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.489011162972364133e+00	8.926208094638738544e+00	1.004342810716587131e+01	6.967391294012603709e+00	1.216549596794485738e-01	4.800824147242099826e+00	8.764953922479918447e+00	5.279480207708924649e-02	2.702623946846050007e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.367071570962974825e-01	7.870852240452768100e+00	8.442786888033930737e+00	7.626076779104359993e+00	1.754194318851081680e-01	4.950044772160036466e+00	7.270521406106777995e+00	1.375688950814560607e-01	3.443140482464729368e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.319474424065198548e+00	6.942589689653614116e+00	5.872631892044223534e+00	2.088911370944452006e+00	3.750477915883606017e-01	9.203048548575852195e+00	6.450745077672596750e+00	1.542008186774436185e-01	2.679613882139581515e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.188910911898110712e+00	2.680070135146142896e+00	1.488122773619632078e+00	5.099540174559432870e+00	1.278337358839841675e-01	3.294903984588397172e+00	7.940106937840682555e+00	9.187998573006359027e-02	2.377253138497585627e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.294612132594679110e+00	1.225615861724663302e+00	8.665655703964930012e+00	4.678665964544004296e+00	1.377340660210482959e+00	1.838319424667797630e+00	8.804802163511451951e+00	1.649678421320363464e+00	3.987620353322496314e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.566511072100217561e+00	9.467029881280325299e+00	6.552586592279672217e+00	8.492554041252578401e+00	1.055171825655744633e-01	5.923366754424799652e+00	4.753191246801327985e+00	2.393347119366602549e-02	3.696030044376070745e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.584273516795123626e+00	6.372508346623754427e+00	1.967305554795556244e+00	7.013696771527728302e+00	8.116191483013876495e-02	9.866116812784833101e+00	5.236474531170197011e+00	1.992980317090622261e-02	1.175056586517284479e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.415900674909175816e+00	7.881550249135371722e+00	2.316998614266942980e+00	5.473630692075945881e+00	3.588828081745876891e-02	4.510932744248506765e+00	4.319934346066167663e+00	1.713416742068112064e-02	1.856618909340781998e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.702094088951429995e+00	5.279332534190381843e+00	9.002953746984729833e+00	2.459990406472345459e+00	8.408897435706821355e-01	1.870073164499252982e+00	9.365239752360679404e+00	1.254135670231517841e+00	3.263137538750433553e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.762202019638159811e+00	1.676755821178507411e+00	7.395202005209731588e+00	6.730916244956118177e+00	5.281064621737084908e-01	4.044383580843503800e+00	7.491306325561870594e+00	4.121884214172236716e-01	2.614304779181593208e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.659874673566199998e+00	1.865869224636004686e+00	8.787959787132805900e+00	2.389126168657074167e+00	1.906039841235227073e+00	6.158091917459191045e+00	1.981245121867569070e+00	2.905681910644788868e+00	7.196585682271376072e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.689295870782500764e+00	7.334599173178133924e+00	9.399719823009853314e+00	4.545639838085875795e+00	3.026682195074875681e-01	2.530390575875136161e+00	8.500683395866994729e+00	3.134722135927721087e-01	1.127804497970518460e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.968341479527004445e+00	4.729877576401857020e+00	6.194005009840546805e+00	2.307563542426048997e+00	5.833120193037238943e-01	7.077279568075043770e+00	5.265738395768385871e+00	3.715918449522965239e-01	5.625308356193305936e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.184492565873634717e+00	3.002357566335993599e+00	5.439302394663475759e+00	6.954482230594274839e+00	2.759277324334107884e-01	9.609779833591995057e+00	1.630942174527121979e+00	4.204858617807268883e-01	4.313458790438096990e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.071341434314612151e+00	5.507634682177185326e+00	5.447214042661305378e+00	2.828388004811443590e+00	2.954934739379272979e-01	4.898411016370529225e+00	5.449649772400869452e+00	2.604336178603899876e-01	3.043908235963755371e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.248552687385679150e+00	2.092793347886146016e+00	3.760114046279412481e+00	4.373355676735768860e+00	5.484816410244414131e-01	4.334090422750716876e+00	4.371243373190007553e+00	4.800356004290389222e-01	4.670073356427952294e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.128699019887866584e+00	6.383591119167042471e+00	4.686758720232445441e+00	8.869117069514089735e+00	7.465358176682103386e-02	4.583398288306884893e+00	9.252584063350170140e+00	9.192095384383582035e-02	1.379523232663168453e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.403338036081951401e+00	3.730869073024754012e+00	7.912520086157791788e+00	2.879678764416228276e+00	8.189314573664965291e-01	2.087430622941301106e+00	2.543777514704674392e+00	1.400573189712170707e+00	2.156378809089294801e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.005781888596282059e+01	8.289819258654807399e+00	6.146283177512782636e+00	5.485876983270730811e+00	1.175934390930151452e-01	8.727092462470508849e+00	8.783312465570528360e+00	4.146884490837633719e-02	1.062707290939023663e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.688803251554119811e+00	3.879874157246794297e+00	9.177970133393511531e+00	4.569845278839652636e+00	4.798348668097652259e-01	4.766642840572092865e+00	5.650139113308386918e+00	3.525761637119539382e-01	4.718313680032553692e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.324297049160019668e+00	5.420960905816809117e+00	4.823205642508713531e+00	1.096693605876595701e+00	8.553186867496459511e-01	4.517755364781396388e+00	1.672215131982798253e+00	1.493153576303365648e+00	5.135194472003336230e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.992607412332574768e+00	1.290616083272645875e+00	6.384436839598116364e+00	8.283414346482954826e+00	7.214773364794050403e-01	6.615724057183923534e+00	9.661214459614948069e+00	3.824410119896199944e-01	1.526744277988032472e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.891705822860989095e+00	1.710452819777418254e+00	6.948954861851676768e+00	1.880285430344646347e+00	2.480251858620195815e+00	5.153297566456329193e+00	5.566694472036753716e+00	1.881362705654149980e+00	1.932291502430430574e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.247392659659220193e+00	4.589646456827763288e+00	6.497465288566298902e+00	4.834433743617438495e+00	2.670901637294790798e-01	6.371092960111718106e+00	4.126991651868362254e+00	1.880127920596403046e-01	8.934026816645389557e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.657455327089909503e+00	5.469162184451398900e+00	7.328006588952562517e+00	5.964037584447655860e+00	2.165736626610292315e-01	1.603193371339228346e+00	4.880626873278019140e+00	3.760737413675122598e-01	5.974388148767377782e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.830459632378111934e+00	6.213437157359448015e+00	3.184076424114660853e+00	6.617580918215067776e+00	5.925852923589317728e-02	8.804364661068955655e+00	8.883878560392359347e+00	-3.039919371139510051e-03	2.714946704448467640e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.735243861768737350e+00	3.426414329906164458e+00	5.614657510867924195e+00	6.877613418315998040e+00	2.364198608130095858e-01	9.649881746246700587e+00	3.895955327263459722e+00	1.402858576857275164e-01	8.700204114602547723e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.221037409718732647e+00	7.651324740186645990e+00	1.818988828285107662e+00	3.247050846297025117e+00	9.582120401996105374e-02	7.022532123213522937e+00	3.654277309341433799e+00	7.225729318859810957e-02	4.608404016023900374e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.555407191156813695e+00	9.259702749394996601e+00	4.459904382962571745e+00	1.129866779820779321e+00	4.678587583367464497e-01	9.346681542734664561e+00	1.866174520148752514e+00	5.337203001426585880e-01	2.110080970196710926e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.031527712736716396e+00	7.760283010685015803e+00	5.524516440741759737e+00	7.651425268980113437e+00	9.212481735102132085e-02	2.844690272044622326e+00	3.509021314676853187e+00	1.438083345370439747e-01	7.986025253004214175e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.537530400189790925e+00	1.170483418940831077e+00	6.835187174343381855e+00	5.841793658008665346e+00	8.698574929606084361e-01	5.671691296928376147e+00	8.244247622730181746e+00	5.586423093072430124e-01	2.687965384802379898e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.601341306260149366e+00	5.642364149439878851e+00	9.670669998989795957e+00	8.286613835447155907e+00	2.194292355272127459e-01	6.186511064685223715e+00	5.189703107014584482e+00	1.234806906004493054e-01	7.982621302356909254e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.406861938134812640e+00	2.092774350785338022e+00	6.174869927767526967e+00	8.937088965772916893e+00	3.778920036844785058e-01	6.106329297776137643e+00	2.920315375787959855e+00	3.764902197118987215e-01	1.423146494396064110e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.292011298828306565e+00	3.366558885059495410e+00	7.525620734709331572e+00	8.814354234688018153e+00	2.975720493559991242e-01	4.954858315651885725e+00	2.758319038126581635e+00	3.493895183875841970e-01	2.472771305833634692e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.797268457526502772e+00	1.012935997228771079e+01	5.353661443296498845e+00	5.515455914265133153e+00	1.112961827394847308e-01	4.531935739799949125e+00	3.921443163439540580e+00	9.934534517263279851e-02	7.552028335283526017e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.294651933546358435e+00	2.215498364551665045e+00	6.550913354673855160e+00	4.274632001894424604e+00	7.293032827989905931e-01	1.796982252653622991e+00	9.214674372308282457e+00	8.357516581311981163e-01	1.138806863424498966e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.928535311519363304e+00	5.581777084218571439e+00	1.993758210117092755e+00	8.190231884030229281e+00	2.778497958425726888e-02	4.252324046375989930e+00	4.286446405962303530e+00	1.484398885685959957e-03	4.227510711817547562e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.208823034244623784e+00	6.633550820618535404e+00	3.489970890821642246e+00	5.409808500456514402e+00	1.144502594549329788e-01	2.424787391430563765e+00	9.996061565749224442e+00	7.849366103363850100e-02	1.401001176033158657e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.489836403870098636e+00	7.083388606039911828e+00	3.959358130433056733e+00	2.666373230916344372e+00	2.165313988537547474e-01	7.017999286443672879e+00	5.281257456907848535e+00	1.317016676299862521e-01	2.569744135812820351e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.150853444861858144e+00	6.124483149570554730e+00	5.373225856995743399e+00	8.695239162925648913e+00	8.724466827514119893e-02	2.884665319773355385e+00	2.513641303437047281e+00	8.735373254795938958e-02	1.596611215767917091e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.467772787638964571e+00	1.432216498587620457e+00	1.303005738691399129e+00	9.114975401972735369e+00	1.379508471345694265e-01	1.850021907368595286e+00	8.769293695686917189e+00	2.342336035469079480e-01	4.805542801770196215e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.209934450314974264e+00	3.845210007612096081e+00	2.071822385309212144e+00	5.623458570490648789e+00	1.245520754304604294e-01	5.579486196053912828e+00	5.342098967827122458e+00	5.386073319537069276e-02	1.058048412110326464e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.315725795422664879e+00	5.701843114643386556e+00	3.081141989925647806e+00	2.090561891140316764e+00	3.373736962935167116e-01	6.391684840817085878e+00	7.288261267507258445e+00	2.278273157145777605e-01	1.982538355552976028e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.507254661660098805e+00	1.848296184697618916e+00	1.001212403738041523e+01	4.650900141104497898e+00	1.205173197484705305e+00	8.688773813916746747e+00	9.642228574538457053e+00	5.312363403779604143e-01	2.766208578621354719e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.551162566058466474e+00	4.076460718521485838e+00	3.605584207306889333e+00	8.371669637100472627e+00	1.360497156083029791e-01	6.639469517338944193e+00	1.098938771762615785e+00	1.876533622602058193e-01	3.727720359407505235e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.433292288771132128e+00	1.487113330513601062e+00	5.324023391918966119e+00	9.304363204319555436e+00	4.477866954341290229e-01	3.954146350567261603e+00	1.977822517658270440e+00	7.205973554151110516e-01	3.111119283611923247e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.736297673595637470e+00	1.518040918775353409e+00	2.503619362873721776e+00	3.098031481772103746e+00	5.770255115209409480e-01	8.640800740707536676e+00	7.344601771398815870e+00	3.060374131573894152e-01	1.075232078065953278e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.646594064075615149e+00	4.942995218767038956e+00	6.711217636062179359e+00	1.954288688541651720e+00	9.065022424557432901e-01	5.699794707742118050e+00	2.984330036776798867e+00	7.979718733178968737e-01	1.277996523850410293e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.403934947087262852e+00	2.368625743433295128e+00	3.433840226250510774e+00	8.832118156627526417e+00	1.969955785548567484e-01	1.923550281789695005e+00	2.328645087357925636e+00	3.386826090799368028e-01	9.612462895522326800e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.277992943903562661e+00	5.847298148802696716e+00	2.825810413587430237e+00	4.861402480074742627e+00	9.598055084479462096e-02	6.161271772881923070e+00	1.290179173473663621e+00	2.086703428630903856e-01	3.136689301511125905e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.883888680126443838e+00	7.677499336801833607e+00	5.621342685123364546e+00	5.968686746154296507e+00	1.310419538364007153e-01	9.134508709453625031e+00	1.140239574536455081e+00	2.565214319753650329e-01	7.895086715962700730e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.810558779037535260e+00	8.252039020510371969e+00	1.133086587716878979e+00	9.888779172588982647e+00	2.976988774257970094e-02	4.351515233422145634e+00	7.903564593940206606e+00	2.891691592231803581e-02	-2.461334512401464059e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.812296363091228102e+00	2.600258718254880197e+00	1.072566678750524582e+00	1.973133075127264213e+00	2.558693999941516473e-01	3.754926416382597054e+00	2.104907396086558968e+00	3.007402692645925191e-01	4.995729182070234864e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.630255654055347669e+00	2.814583682649709484e+00	2.959672306487468596e+00	7.037068491461960562e+00	1.717847069605107357e-01	2.171246478788089629e+00	4.804645551458748720e+00	2.198019987059884883e-01	3.862727617816887338e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.970534724283369066e+00	2.078707295301616576e+00	1.187370506879889653e+00	1.914880193772992012e+00	4.102049884899244270e-01	2.175153665407260739e+00	6.213174791283224252e+00	4.454954787246239722e-01	2.276271605419081523e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.158866720870127764e+00	6.234987859443855918e+00	1.537476446925376772e+00	4.273816923999256723e+00	7.185098705645183437e-02	5.296035562399944219e+00	5.179886915216673771e+00	5.443526642818018180e-02	2.820463308346222719e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.674064599351335003e+00	7.212065029271681027e+00	3.740933408864617782e+00	8.639877054862754591e+00	9.191721757711916740e-02	6.510236851226679278e+00	1.528206592109764284e+00	1.420339585698509877e-01	5.310946936105731098e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.204953770109163935e+00	1.361908397769425294e+00	8.421630857596900555e+00	5.089550757432023786e+00	1.325997572325646745e+00	1.900832041972542852e+00	8.210050907098050743e+00	1.871754924667870856e+00	4.096070654241981135e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.885568731423306943e+00	8.825209931369355942e+00	6.064006364544879624e+00	1.000876324297546027e+01	7.811689552408218606e-02	9.349466463509198633e+00	1.228893999666213599e+00	1.154945681123407397e-01	1.027778738649226042e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.533997907692764784e+00	1.491404456718778748e+00	5.430687999579847158e+00	6.329560011624415949e+00	6.143646259800800147e-01	7.745551841616536315e+00	8.105191756599630537e+00	3.141212583969446581e-01	2.495635006343298046e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.202323495941265641e+00	5.915610212754449648e+00	3.253302361680475929e+00	4.590904271664834724e+00	1.543639764479015908e-01	6.211916052150489698e+00	8.732296333789999920e+00	8.422273763912101197e-02	2.069808419545628164e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.914663166818412421e+00	7.052347196683017572e+00	8.911018856464806959e+00	2.664610571122036475e+00	4.224628182341369498e-01	8.547794179364714751e+00	4.904591838019628725e+00	2.566300314784067949e-01	8.580840348554031882e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.738241343624459034e+00	8.914004092712492167e+00	4.378992202546582391e+00	3.937139488343302851e+00	1.505593104601232746e-01	1.896474308311114854e+00	5.512582875620524625e+00	2.060494098865370827e-01	2.239984813836105593e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.403881732827835016e+00	7.428858514975957839e+00	2.029010820234118384e+00	5.079627749030267481e+00	5.079788144061823246e-02	5.283311018095758982e+00	4.990311142509835207e+00	4.037551656690028384e-02	1.508712586420729862e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.791388354709925856e+00	7.884185017455497935e+00	6.399801275514685805e+00	1.733916068769564500e+00	5.158887133385268164e-01	6.454963340551855389e+00	4.603841102418124720e+00	3.690142420305683180e-01	7.460342427171524626e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.076664067632824739e+00	4.310834657025351291e+00	2.135112615759335419e+00	4.377830251430756547e+00	1.049349188488230417e-01	8.665015542803407911e+00	9.246523005268429074e+00	6.475349477627864725e-02	-1.751287847070859272e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.541289451567015245e+00	8.566481577653210167e+00	3.940513978365999037e+00	5.146915363056320025e+00	8.616952555019652404e-02	8.060323496494657292e+00	8.992227033883214204e+00	4.332448726347788714e-02	1.321844876494941423e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.232083359584578375e+00	1.640440993015590543e+00	5.743087413638765071e+00	7.831725657812666164e+00	4.398354120755242347e-01	3.101215215396440072e+00	4.474682972755807953e+00	4.455103388965361844e-01	8.212744057993870417e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.425611099037239260e+00	8.998112958481558010e+00	8.770890452263135018e+00	7.617348461143999216e+00	1.705150774247065903e-01	8.886379566926581930e+00	6.593722141231070921e+00	7.212032807570417647e-02	3.646843575676779192e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.501724435919578049e+00	6.130347359894374293e+00	5.101817443231920990e+00	7.198845134867486451e+00	1.205167426214532322e-01	2.200244089760841071e+00	9.129088781750501980e+00	1.277785588801619854e-01	8.239568083494050454e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.830990999449300105e+00	8.299863914114641972e+00	7.246075633989772946e+00	1.049051635265255022e+00	7.677400575998005738e-01	8.650297541525921119e+00	9.360427045786609668e+00	3.543475293790198100e-01	2.889842130043884239e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.386405398949920098e+00	4.533767407418513251e+00	1.044168711123759863e+01	2.864075718980742202e+00	6.334494074778477257e-01	9.855860898091306055e+00	5.859914009791738820e+00	3.922259976548078675e-01	6.645291032586196911e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.969686822422071160e+00	6.927644455373286547e+00	2.677557953919900147e+00	7.153522262947019428e+00	5.168540882380914803e-02	2.383144083945993419e+00	5.110660744165548053e+00	3.152293617838098500e-02	1.104145821086927048e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.712030868978152931e+00	5.511409536823163258e+00	3.606907097905528659e+00	5.686768040051819462e+00	8.594355078245240198e-02	7.534867378210788225e+00	3.693694733868139846e+00	6.545225790141120936e-02	6.247366641074506566e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.272907866731969762e+00	7.475867818579767565e+00	4.513345129074419759e+00	1.486557165681272830e+00	5.568114361305623872e-01	1.259512999536663402e+00	8.900743562479544124e+00	9.604830581815934076e-01	1.830203292764723821e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.684957232624745060e+00	2.140187891385436636e+00	4.880355602601075482e+00	8.447978475639205342e+00	3.357727015512140256e-01	5.125936499196647844e+00	2.352444485995289547e+00	4.234257158795945442e-01	1.904643476357276599e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.948046039000574048e+00	1.505901604120733595e+00	4.786667090126433877e+00	8.637190871591720054e+00	3.378440870260439599e-01	5.905365683982393143e+00	6.078081903825003351e+00	2.592965928874781389e-01	3.429700370597812964e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.091257737380733950e+00	3.224411695923824706e+00	9.157486982628341821e+00	5.780204786122450145e+00	4.721432702546325966e-01	6.592739831267235395e+00	3.160631597403710469e+00	4.304555637704252646e-01	1.576868523487920060e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.409547266239141727e+00	2.577670041614151142e+00	7.548030761222298324e+00	1.372285863910698733e+00	1.886237507236781630e+00	9.429984577278879954e+00	3.493880277926270761e+00	1.450768112514331021e+00	2.166438103010479566e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.790062635196474794e+00	8.986614671687458866e+00	6.528634738651714287e+00	8.296341064774352958e+00	6.510837750077320962e-02	7.274224049645568790e+00	4.944211590583064364e+00	7.925640318668658590e-02	7.227912552808746227e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.491577275746470033e+00	2.717243872913494229e+00	3.697119989667092099e+00	6.286669163044959596e+00	1.888407212314363870e-01	5.356462219900470778e+00	1.061078328064208165e+01	9.489823013861478640e-02	1.797234255991693175e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.886047660358682876e+00	9.766014798340068026e+00	8.084123882949400652e+00	7.665215713011440890e+00	8.739087423896804707e-02	8.687314710863585532e+00	1.561121349575121720e+00	1.685846953178720409e-01	7.416072172538932250e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.318428975946337900e+00	4.042118237173998985e+00	9.468530258950664802e+00	7.680174553751990096e+00	3.150644435751002725e-01	9.535033300540352030e+00	6.012351053778060006e+00	1.503660668086768126e-01	4.444276976240301158e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.877650538760121890e+00	2.714727639658752967e+00	8.611517764011633602e+00	8.296217463826446092e+00	4.084187355390402341e-01	8.179927583951599468e-01	1.532067927732735146e+00	1.077789591807736924e+00	5.445869478102616235e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.302053297712323143e+00	8.187735895130774821e+00	1.005399777991064170e+00	5.487153383365130921e+00	1.540508917282498204e-02	9.298372083695378265e+00	2.654883364495042031e+00	5.514795492759947543e-02	3.361436098190148658e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.765950167065775567e+00	7.648086907026335979e+00	6.810516308793426177e+00	1.988283698340342243e+00	4.181645727147269564e-01	2.229549437722351257e+00	4.682614917180718095e+00	6.626707137239458145e-01	5.070436647578843159e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.044293682853705718e+00	5.156686898010733877e+00	1.382082773851387891e+00	6.984218536690077528e+00	3.022203820615611963e-02	8.459800457105238536e+00	5.764878624581277755e+00	3.978843158138918590e-02	4.440226806139174059e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.725284010730141038e+00	6.270892076448568275e+00	3.025928570499855308e+00	6.296128116895856941e+00	6.369157769635165611e-02	3.671239705404405917e+00	3.409691079448875950e+00	1.010454496204175462e-01	6.695972698011036783e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.535078468984361066e+00	7.801981195722687445e+00	1.469840793429308068e+00	7.852188818058804642e+00	3.112606977980568457e-03	2.595318629547123557e+00	3.898340543392106561e+00	5.012523638124359582e-02	1.004567811290775908e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.572743209687143207e+00	3.193164369815049586e+00	6.151876820308898708e+00	2.002801780066458370e+00	8.023165160936560625e-01	4.508855050588920221e+00	1.352554106159810310e+00	1.277689520202948126e+00	4.426864904435150905e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.111422225677214826e+00	9.786114948699697891e+00	6.879403705856990570e+00	2.779252004164879608e+00	2.370823813034106109e-01	6.697945113132020900e+00	3.631061195319394752e+00	2.220278469859282289e-01	1.055565222470149278e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.471492232540985601e+00	1.023617883592741151e+01	2.363244001599592803e+00	9.154300753193519213e+00	5.299153961244561228e-02	4.364273606829542906e+00	9.299040115055580813e+00	3.619289707073741064e-02	3.827310181790384569e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.290079941185979795e+00	6.243214076492839659e+00	4.338571523301568256e+00	7.725293503867717959e+00	7.120832032456861360e-02	1.693245396252371693e+00	9.341004871749897021e+00	1.331294376686880665e-01	1.076916000629152548e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.685174622675088330e+00	2.605826107350053267e+00	4.901417566374969503e+00	9.469957698519831268e+00	1.451009277767877637e-01	6.206511498913855895e+00	4.265484017566406827e+00	2.048567276024187422e-01	5.085116082382945546e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.216606983519151974e+00	7.447966707425834443e+00	4.768167678739879456e+00	7.457469764479981222e+00	6.673789161661569658e-02	8.794438470345534498e+00	6.475375717194603808e+00	6.049718957857507656e-02	1.811121806449165206e-01
