G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m1	Fc	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	7.532195712060854476e+00	9.932841743838720205e+00	8.393849507548816646e+00	8.653047377437546928e+00	3.074295192354008499e+00	3.734654289645035208e-01	2.001964202241734547e+00	8.936532978112662562e+00	7.658381695300141345e+00	7.899503903093970436e+00	1.504573638557912396e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.240243295831302106e+00	7.236351655695054674e+00	5.835870851965347050e+00	2.117260668931980838e+00	5.499080481441506407e+00	1.135738605882822050e+00	3.550873235347022483e+00	3.095451206457803917e+00	1.000686011262691011e+01	3.158732615562606316e+00	3.484917575961905101e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.129602133531359520e+00	2.646728774670981110e+00	4.079456900733663183e+00	4.660283082458566817e+00	5.636943478048195288e+00	1.498869378242650541e+00	3.106794660957243437e+00	1.768891828210398476e+00	9.299045440191409995e+00	-3.227461985623207852e-01	6.823486357427666960e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.498512022209450123e+00	7.952130699946554415e+00	9.694835213934863916e+00	6.197834529341655241e+00	8.953672293995195375e+00	9.850920898808972481e-01	4.885044442069244930e+00	7.334729107326871222e+00	3.634195820796494836e+00	5.366639502767498016e+01	3.014654876058289545e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.210739939751237060e+00	1.254044970588198415e+00	1.514888554461121917e+00	5.109887031654195333e+00	2.594918121615035211e+00	1.456798541594748420e+00	1.031506769575909210e+01	5.356141501827892171e+00	2.184510194154249074e+00	6.057556570082724079e+01	1.510597401404004536e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.558603398775062043e+00	1.743498624192070245e+00	5.236057195094174332e+00	3.363395392167436881e+00	2.434739491433516978e+00	1.014212149341679470e-01	6.196146414013238513e+00	9.135507812471953315e+00	6.244781172698027127e+00	1.935558728761531810e+01	5.466198499805460465e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.749423471563675392e+00	2.458971171292883007e+00	8.547343811210953435e-01	9.035324905796056072e+00	1.020964451088977043e+01	6.960822514222327229e+00	7.582541234235427474e+00	6.852968550305879702e+00	2.068375094977631612e+00	2.461454547164740632e+02	6.724417525106389348e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.596936639938999036e+00	4.392504430331174881e+00	7.108312639532556432e+00	7.743374211621497416e+00	1.496161403101330833e+00	8.521595678166102306e-02	9.243326975611976692e+00	2.658021068344006643e+00	8.779543239213381867e+00	1.550737565901069814e+00	8.505351402610571432e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.024530041393222790e+00	8.700947617304496617e+00	9.549941361452292554e+00	7.937397859388575228e+00	4.685373619107791932e+00	8.168165488090568527e-01	5.159499315798291796e+00	9.707897153413220792e+00	2.436894379744583894e+00	7.733693431624202219e+01	7.265712622727269476e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.376145288977287162e+00	7.077937008704078714e+00	3.919164844151229676e+00	8.156908529844775657e+00	7.068752134784094920e+00	1.524156462665219758e+00	6.971336981960123858e+00	3.290794195115236409e+00	3.913884733056804066e+00	4.690350140747089114e+01	7.108974861397513223e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.350830259421481827e+00	4.775704293319574134e+00	8.600770355467478367e+00	8.850030503637828616e+00	5.841220659098734558e+00	6.136115959253893859e-01	5.061811762972183715e+00	4.378024702948764890e+00	4.805987594349097947e+00	2.883218101428278146e+01	8.704419496759447483e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.012615246333123054e+00	2.718424952297668007e+00	4.109789048133233536e+00	5.573879561486304368e+00	1.952811948833890199e+00	4.519668880609789552e-01	8.968598161683512870e+00	4.743984219734106667e+00	4.438395921264079114e+00	1.370345359350290693e+01	2.509332149603996420e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.093600489555867306e+00	1.008196191206694259e+01	9.636889800992252120e+00	6.053683252464763243e+00	2.009334287338103042e+00	2.530613947618540194e-02	2.015509233598812067e+00	1.058956282264810422e+00	8.082308007894789981e+00	5.987600732713275420e+00	2.932516701129226910e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.225784771265328921e+00	5.012126065845052381e+00	8.834295391562557498e+00	2.913252261493903816e+00	1.425742270096190811e+00	2.647014426292962908e-01	9.379319545475480524e+00	5.601968680664593414e+00	5.683650023584011279e+00	1.973369499047676712e+01	2.412784136127804402e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.394811826613465477e+00	5.864030845521350344e+00	8.648857261624744552e+00	6.810646033315846282e+00	6.761583083659369109e+00	7.546023636985257355e-01	3.174975249145541412e+00	1.669914836529305280e+00	3.078882401143192116e+00	9.680989038084891973e+00	1.050390635270842843e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.982079041377298623e+00	2.679811441659945004e+00	2.104717053360615431e+00	1.693704058998955153e+00	6.247792106333618811e+00	5.099450996190308949e+00	2.960472759441834079e+00	5.602456823812702602e+00	2.656472665790643006e+00	3.345206106484549480e+01	1.301298146746371458e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.015793617409066929e+00	7.984829189260499227e+00	9.699488340444768042e+00	6.108601830226730200e+00	3.904380926284771292e+00	3.920822223013924468e-01	7.103742231806770668e+00	4.286277487018890220e+00	6.084067638027573999e+00	1.464026562607387660e+01	7.007116634252598786e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.005639324915910571e+00	7.468824325337275027e+00	8.312863732370827208e+00	3.054480067592393766e+00	7.531181661326824539e+00	9.273365243750055775e-01	4.458701836021712772e+00	7.445196601196927055e+00	2.602924008744969875e+00	1.030988843309151122e+02	8.047196388016141100e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.699151036895047095e+00	3.604152287069383398e+00	4.527257547128998638e+00	2.902881963332790693e+00	8.415161069303071173e+00	2.292887028937577121e+00	6.016870442108944950e+00	8.014952066647884621e+00	7.355768267246626912e+00	7.343577695605567612e+01	3.309327606792749066e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.383787080194989638e+00	2.237228798704672172e+00	8.385805642466811705e+00	3.311144903976077636e+00	1.784396416218173798e+00	3.194281736367888813e-01	4.747080111598441121e+00	2.793909763715567429e+00	6.054800307928317693e+00	-2.784072394224302194e+00	4.877656424385772738e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.019925316255910985e+00	7.470207573039795435e+00	3.153502784681919024e+00	1.700092993732666313e+00	5.507436299068252161e+00	1.318698851766581415e+00	7.670315265327529275e+00	3.705410548925136993e+00	8.038686738284937405e+00	2.245469471717224152e+01	2.155904290826189751e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.000385963359752495e+00	7.043355089287948623e+00	8.571702832635324398e+00	7.917972733072985214e+00	7.282907444877835701e+00	9.124054586145138313e-01	2.555486691620124429e+00	5.840051082614413858e+00	9.689814378294450137e+00	5.569943339761976198e+00	6.373056460123467382e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.165441391836543161e+00	3.135934357914583082e+00	2.242440607788791507e+00	7.763410845499048030e+00	2.655923627150514665e+00	1.476975706990220960e+00	1.511541466141096413e+00	1.571068533586210236e+00	8.615320938222017944e+00	-3.768126047922034871e+00	1.627724242767920160e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.105339144596232615e+00	8.983209995132018122e+00	6.698345653379048414e+00	6.258001559737906838e+00	3.647656802481260119e+00	4.233667070194931936e-01	3.862851666030270081e+00	8.689617399442505885e+00	1.005981601757822297e+01	9.991978268392591289e+00	6.503879720236632522e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.513132703140955826e+00	1.696945802437140438e+00	5.615751916918141795e+00	1.363696932667380457e+00	5.545141875065342063e+00	1.129004066115072646e+00	5.696079117650979740e+00	7.100350279882268190e+00	3.634779434201985904e+00	7.540056887825956267e+01	4.698834136052337129e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.256969508454886864e+00	5.110182791830758298e+00	2.529879102957385939e+00	2.287798400099624097e+00	9.006532748088371676e+00	4.917556320984783014e+00	1.828696872193534606e+00	2.273430643149199515e+00	1.836940252742892188e+00	2.718179718791368771e+01	2.954996963739477778e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.320524024823432896e+00	9.769744243441078169e+00	3.545246928887852533e+00	5.653185217110452410e-01	9.008340195095943415e+00	2.683848378778036281e+00	3.848421910769218801e+00	4.593011528944401789e+00	3.875128324118514822e+00	4.288681729794843278e+01	3.631743469446379891e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.401704485176483050e+00	5.386324477078575867e+00	-1.874089501889133480e-01	1.997642335357333820e+00	6.671905980651338552e+00	5.487216964316909085e+00	4.922731904218002441e+00	1.705302567485945220e+00	1.018158873745247384e+01	3.011251534947239072e+00	5.963840281898405316e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.621540563646326039e+00	7.059233708181905875e+00	4.483070419079225211e+00	9.394390708336141316e+00	7.633136435903559835e+00	1.681252218955664013e+00	7.034255482038217488e-01	7.519629035602076073e+00	9.490474001942525106e+00	1.610770072961359212e+00	3.733534327686458099e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.401731396954657427e+00	5.162965734111759630e+00	4.903449179235860100e+00	3.676588368116281647e+00	4.173349449016253487e+00	1.095110359055453841e+00	6.308023000798293367e+00	1.330075430995692587e+00	9.121795566087453011e+00	9.133957529044666401e+00	1.305553254279116970e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.205887011737855730e+00	3.395311696156210868e+00	7.036533378861858701e+00	3.858383878953143498e+00	6.474380285405746172e+00	9.584533467460432110e-01	8.974505832092766866e+00	1.017927461518901566e+01	1.405347358234062316e+00	2.976352571908640243e+02	8.111457255915311748e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.969531060513373788e+00	1.028463049800888385e+01	3.353268175003543572e+00	2.297917869670393021e+00	4.695326645252040798e+00	1.234086720506996304e+00	9.464999547774808342e-01	7.876423687982976318e+00	9.222230883208117902e+00	1.810728189064917970e+01	3.738670451831021069e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.176719507089280192e+00	4.126872416663440291e+00	2.877411622475320119e+00	3.305987930528428098e+00	3.155349924694759167e+00	5.388616083129019740e-01	6.109065141848741831e+00	4.673316133782766002e+00	5.243171356518717907e+00	1.448095674334122940e+01	1.097819882523229751e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.660740343091349658e+00	9.013410503228026727e+00	6.998804531026160625e+00	5.504856110422028159e+00	6.479519482302394273e+00	7.537795372199791455e-01	7.164125774525212265e+00	6.486731645275046532e+00	1.220894662234167205e+00	2.919825582221329796e+02	1.339588907182849766e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.046633410230313643e+00	2.050707483620323845e+00	1.714426505375893584e+00	6.553059396758222910e+00	5.159542314073792824e+00	4.236291814813904821e+00	4.657786725383727955e+00	8.260114047043625618e+00	4.874055927579868275e+00	4.321198559755874413e+01	1.394257802737090230e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.788805568598180074e+00	2.935513376111453798e+00	1.021764590967366004e+01	4.334631487802041327e+00	4.720193229285474246e+00	5.485735417287814775e-01	7.049678160050666165e+00	6.114188205526992270e+00	2.323983072024864871e+00	1.258596261430410692e+02	3.660869926696629761e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.912452437155280016e+00	1.961574546689165199e+00	9.726808996815742958e+00	1.367166085509949669e+00	9.315269211653703252e+00	9.392682661932107990e-01	4.782263233399725699e+00	3.162907418739650645e+00	5.402530256924076291e+00	9.178769174167506151e+00	1.165829609089486141e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.430402608836024658e+00	6.904060708147137682e+00	6.140203527622968949e+00	4.385535649280714487e+00	1.212823166732248437e+00	8.255173398022341846e-03	6.084261401201700892e+00	4.662034517170890346e+00	3.969013851605322607e+00	8.421196702139770451e+00	-2.515202197458082267e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.134133589678326892e+00	4.718299575315413996e+00	6.175679537478528047e+00	3.189034838160457852e+00	3.954743181399749563e+00	5.761922685633023011e-01	1.361108437085362333e+00	8.387700768024448195e+00	5.523586602909968946e+00	6.340024370929365105e+00	2.394825577493751823e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.258374081513009113e+00	8.931201439362277839e+00	8.557490596466061916e+00	2.876945768024766092e+00	2.606815795840771166e+00	1.811609005317173504e-01	6.810806320922051960e+00	6.028838471041003011e+00	6.053031801099443499e+00	1.406523595629302648e+01	3.076750548606451474e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.856758973943538393e+00	4.941552396248051870e+00	2.743590807269259191e+00	1.006669384590592031e+01	7.929269904221834864e+00	2.997721606166283692e+00	6.151655941105134140e+00	7.132833268577008390e+00	9.091206814876121811e+00	4.611657893567286237e+01	8.307720275737365156e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.632222353107685819e+00	9.609905766127846860e+00	9.757570622939992777e-01	7.342061285043341989e+00	7.478720918530913586e+00	4.142102555713841561e+00	1.630596899601969962e+00	9.821954315283376147e+00	7.531134408186713536e+00	1.653715531128435501e+01	1.233589366111386880e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.430730672858624875e+00	3.326006496987528926e+00	2.854209641983390444e+00	5.878374940825603190e+00	5.103183459964441226e+00	1.238327515116112165e+00	3.668122371441717711e+00	9.405799675610156285e+00	4.845227025354820860e+00	3.071957989567870229e+01	1.412541958202628578e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.062644004813282805e+00	9.216305449191352750e+00	7.672333141710225846e+00	4.278165965043972285e+00	7.046328328655766526e+00	1.090036597608742941e+00	9.521597454598945021e+00	9.907906719406572194e+00	8.008830603643433577e+00	7.732881316498641411e+01	3.609795920851691875e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.444748934730178291e+00	7.645793517371203052e+00	1.601148606556872300e+00	5.929590813499038049e+00	5.503751430131166522e+00	3.309403740501203561e+00	4.896871045021748969e+00	2.361183278224838311e+00	8.983354477005537575e+00	6.880517489467715464e+00	8.537863572372327070e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.350928131162165258e+00	7.166424569637106501e+00	5.960974392264072996e+00	5.933002397502074921e+00	6.658605605077282164e+00	1.245839275285012704e+00	6.146513664439276603e+00	5.683307782940724806e+00	6.472120520447124381e-01	1.188701208183987603e+02	9.416890651290971448e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.214976587387913476e+00	8.718121025999437279e+00	9.753986261198861030e+00	6.345143399971876264e+00	4.454782888057708945e+00	5.814760801027104575e-01	9.894791948638063772e+00	7.713809165336286355e+00	6.324801210317925637e+00	5.793838746504612658e+01	7.834654166705982803e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.057767049873523657e+00	7.525507111464034615e+00	8.983376214623822520e+00	8.327433770659423473e+00	4.346676726142370661e+00	4.046653839089776050e-01	7.488650043198013861e+00	8.284799080969955654e+00	3.701934214895033382e+00	8.358578832100526768e+01	2.203137989192181401e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.904774102317734474e+00	6.537273030581043365e+00	6.599953970706629924e+00	3.154892833869961333e+00	9.730666523932264056e+00	1.739691942577268557e+00	5.959114780146101964e+00	5.601112882565413287e+00	1.329315565796812093e+00	2.588331647658862380e+02	2.157793187212459429e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.001764868933792130e+00	1.372085964906220923e+00	2.741025686326318933e+00	6.367881596728603100e+00	4.224195241444416382e+00	1.882308615620126302e+00	7.521548438618106402e+00	2.855619871302019774e+00	6.126631658989341922e+00	1.161990592661869748e+01	8.969036471489141960e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076998944986314655e+00	1.871722643991903023e+00	8.734155938898705784e+00	5.484034890710485222e+00	1.762209913191276733e+00	3.353031767957150855e-01	9.853836217837551814e+00	8.861608532585002251e+00	9.357312118496032838e+00	1.851574968489884299e+01	7.514550586698782730e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.626431607244917643e+00	9.233680365422154424e+00	6.341899098216699393e+00	1.026657403878727060e+01	6.793737015913253074e+00	9.857943288194350728e-01	4.952956011815664361e+00	7.453063692436009191e+00	2.232388819370587640e+00	9.232482635533946791e+01	8.611547663226851057e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.385713347859633515e+00	6.580261023252020003e+00	2.761182866195404984e+00	6.121437523310502726e+00	1.094250115279811553e+01	4.579276911772436343e+00	5.647844308475231223e+00	2.218030758565570082e+00	8.613638286984725667e+00	8.124770047875534473e+00	1.620786943905814326e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.932035376877247135e+00	7.705463568581587097e+00	2.489183151258061777e+00	5.361822426155448795e+00	5.252869906952774670e+00	2.482611331812068389e+00	4.582415578604114970e+00	4.872722439605879252e+00	8.674476083554578665e+00	1.022333367745427246e+01	1.503721069752880801e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.521593764389529646e+00	5.179387727961417554e+00	9.673546638904978678e+00	1.772070968917653255e+00	1.338343133417231989e+00	4.310642081892462896e-02	9.428458961951388773e+00	2.586595228766111809e+00	8.366492545405757042e+00	5.121523939281347637e+00	4.480619741948994594e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.271989174888753737e+00	2.123899980838647394e+00	6.150745618373057333e+00	6.168787394327569729e+00	4.526849064382147958e+00	5.555741555774263984e-01	6.979363915052060108e+00	3.888726316462211230e+00	4.065137239334426056e+00	3.663645164147730782e+01	1.658482081868720925e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.451764841999611200e+00	1.785507583646015695e+00	9.130693546943875916e+00	2.121393240805683256e+00	5.738257940355266484e+00	7.451501138617064868e-01	9.902002743158248022e-01	1.412857797583513042e+00	9.711685271809603393e+00	1.105026940716876904e+00	1.717444695874994487e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.421290982777531742e+00	7.050000336467353357e+00	9.108596408160659408e+00	3.769658619447965098e+00	2.098107481524747797e+00	1.395571828677029946e-01	9.382419385793173916e+00	4.546109193078891941e+00	4.294060758649516529e+00	2.631615668160300814e+01	8.682051942095208474e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.435279900786833096e+00	5.643968560478591634e+00	5.652479896703910711e+00	1.641629279763403559e+00	7.155664293650731089e+00	1.051808800935994048e+00	5.258914184130116354e+00	5.037087652117643977e+00	6.139212570083885545e+00	3.952503186556025128e+01	1.642218560325057908e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.402767930896677839e+00	1.831146936005964232e+00	5.286030623592694155e+00	6.755296959552325120e+00	9.721662714638062752e+00	1.923184570908636148e+00	2.403074895929927735e+00	6.185597843478189972e+00	8.149536558150292098e-01	7.563971132472056524e+01	2.293150550783194035e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.432623046501147357e+00	5.527025468783763884e+00	5.195224638126239469e+00	2.697249446831477826e+00	5.133390064859839619e+00	7.470327400189454847e-01	5.701253353602938390e+00	8.028094962314606065e+00	1.859072676676182478e+00	1.570764382927715133e+02	1.135917830734583589e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.304547910265595689e+00	1.140913423598162391e+00	2.465679952721672841e+00	5.146187154445200918e+00	3.441750957886462459e+00	1.288625033291179056e+00	4.590979085324132569e+00	8.835348448304438662e+00	8.661122783284556093e+00	2.713666852724553280e+01	2.985407101082110159e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.844571998829118264e+00	6.981252816704677677e+00	4.842081740935947565e+00	8.749635993853184246e+00	3.646078175754808193e+00	7.310949996289045627e-01	8.278015549289889918e+00	1.797943130731946226e+00	5.062351817253624375e+00	2.417227518757804461e+01	7.906282649058014478e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.619055815128334963e+00	3.320399227780308937e+00	7.603214181458428200e+00	3.277313439067699452e+00	1.880240457262231768e+00	1.569016273611975043e-01	2.665089526164585276e+00	2.741363175079753134e+00	3.379107056800968234e+00	6.357564458243171401e+00	7.120401038292014206e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.033704747094519760e+01	7.595483511203136473e+00	5.999354485379819302e+00	4.854987693820155492e+00	9.122752461387399592e+00	1.434466910349640578e+00	7.757829824981323341e+00	8.036725145943522719e+00	2.125192182238423211e+00	2.428939636266871958e+02	1.451771751407512170e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.382426193152307636e+00	3.673310407985238335e+00	8.780263497664485328e+00	3.041761539698737860e+00	4.119089428467643366e+00	6.092145495393741506e-01	6.240105558795786322e+00	2.895491532354081521e+00	5.923711364065217921e+00	1.046326580560593911e+01	2.124932042794637432e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.973935417446919693e+00	5.291488323008298522e+00	4.173546796831661965e+00	1.091023690028130932e+00	4.772139983229810589e+00	9.409016179451911155e-01	1.550638808495203858e+00	1.047578763410245983e+01	8.117982097594015345e-01	6.146128751444192062e+01	1.631453997550861743e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.595502128525021490e+00	2.648706862490043168e+00	7.044949014947174071e+00	7.804602392108611397e+00	6.960497896763743420e+00	1.079914909641003451e+00	1.055575127024996007e+01	8.638161191201131572e+00	9.044429207609871568e+00	7.100460896287818002e+01	3.471397930437797896e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.623520816092399066e+00	4.783018100248657145e-01	5.506818596489892137e+00	1.144095711994806530e+00	5.332489496944367247e+00	6.834741423891425027e-01	4.813786061548134043e+00	4.965601694510086261e+00	2.430993079967149750e+00	8.108331639750636555e+01	4.972253462912981092e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.095564099217074094e+00	3.865355028297645212e+00	6.418749141503779398e+00	4.727580038251246286e+00	7.349185614621239537e+00	1.300946816163525588e+00	4.285012267538442998e+00	9.443759474773456120e+00	2.688469773702367949e+00	9.381725598618939443e+01	9.012778763736068299e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.210885905411293706e+00	6.045563101527696048e+00	6.855712033800003269e+00	5.663100138596457001e+00	2.284855807803447991e+00	3.212192020296794626e-01	4.687869630772624419e+00	2.218693115999878174e+00	4.705874049489052524e+00	4.887327587856595379e+00	-1.050776076915480584e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113000557038506422e+00	5.560727179289644440e+00	4.232164246317812406e+00	6.121348524005624014e+00	8.652109238696397142e+00	2.819450385788587976e+00	8.909571718387566008e+00	3.109913403140450061e+00	4.712960763007456144e+00	4.977010525829906840e+01	2.646829465975800844e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.696642068203924936e+00	3.630321598694764340e+00	5.623800660787933836e+00	6.712247770904059330e+00	9.303706631722194587e+00	1.627191039987538446e+00	3.115719868977089302e+00	6.427482694589772727e+00	4.254365716945097908e+00	5.518495661546844389e+01	2.880054252123315450e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.491141115530522754e+00	6.985933569553658629e+00	7.655928428418576903e-01	2.543856363394066733e+00	6.941761038237840964e+00	3.199979145212327403e+00	2.845332850809088043e+00	4.429064839577920409e+00	3.606293208837983322e+00	2.274256874699892350e+01	8.302944010800889885e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.203795112664608702e+00	8.384823698400698078e+00	4.762537493651846532e+00	-6.291551569242437303e-02	1.085978607890094949e+01	2.294239539663708083e+00	7.842828226359690458e-01	9.001128271747944609e+00	9.704445808043992372e+00	2.784057331136698821e+01	5.774261216547216691e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.207411637834205465e+00	7.922865466097793963e+00	4.785720832637803568e+00	6.314957738907912344e+00	2.899668324570327194e+00	4.888048879099402555e-01	3.312841454937258234e+00	2.363508541413335884e+00	6.627515511620345023e+00	3.633005156824071769e+00	4.528265874212099362e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.076273485911234573e+01	1.171492850803179220e+00	7.413839759593328971e+00	7.153189333705089581e+00	5.335711031740425270e+00	7.968201761201039179e-01	8.078640653983413245e+00	5.380014159394845841e+00	1.054659255377194294e+00	2.166277529133333530e+02	1.085142714942045501e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.330391186568245843e+00	5.912622369352037666e+00	9.895864400433421082e+00	8.490821467485604401e+00	6.334265630084041199e+00	5.913924923335618367e-01	6.207706973606834211e+00	4.529111634470007530e+00	5.403793287669799383e+00	4.696754881388869052e+01	1.117924528868117662e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.275402121473938166e+00	2.683322643471738989e+00	7.218975518854615636e+00	9.217787332064746764e+00	5.909771963634132597e+00	9.242606289462277358e-01	1.879867168542142197e+00	6.451218167915966362e+00	9.924075341045705656e+00	1.130281439724047132e+01	1.256729272722099466e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.419235367767569755e+00	3.415564674518225541e+00	7.795617665161580945e+00	8.493798764774803445e+00	3.966495143339279217e+00	5.151026785032318811e-01	2.494415335406546141e+00	3.469696310157673658e+00	3.622593728526502410e+00	1.230373269885761367e+01	1.159922711677091911e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.864557263184020819e+00	9.748632510454072531e+00	6.008699958939846653e+00	5.287749622339699584e+00	4.973160133845139441e+00	7.339659850262032492e-01	3.709972684292535572e+00	4.750730290429280522e+00	2.608745192468631124e+00	3.900475301569260012e+01	3.248154739551454639e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.483614216517781692e+00	2.426250704707720640e+00	6.730543635354703014e+00	4.168667882174759143e+00	2.402052138622569277e+00	1.588904185157664628e-01	8.408138315527713402e+00	8.370970374093763766e+00	7.162301784299395457e+00	1.882494779727002054e+01	1.114036886228180734e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.017389276773577933e+00	5.937841640768956708e+00	1.312803674384673158e+00	8.470518092006022570e+00	3.834543814911490767e+00	2.869978724197951969e+00	3.470139262510666622e+00	2.603677819329089704e+00	6.404856757078440488e+00	6.165055050661832681e+00	2.496504740443687353e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.851294845563261404e+00	7.120661978950167281e+00	3.877996965511729677e+00	4.386778041436819819e+00	2.395676062618084856e+00	1.036664596817925776e+00	9.634656891504961962e+00	8.425009105367061935e+00	5.440472056352033903e+00	3.174031192559311876e+01	3.012437214059542256e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.825217830045015255e+00	7.528047554326778190e+00	3.577247469317148099e+00	2.445393387382826855e+00	8.301319539503175804e+00	1.703205286550097508e+00	5.623320851505158480e+00	7.011460670665792705e+00	1.315345030467447884e+00	1.675072736506076865e+02	9.266346693252783950e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.806462672041247330e+00	6.886700064190754311e+00	5.232392617924300104e+00	8.859755989910812701e+00	2.636032444590353574e+00	3.232651174941361116e-01	2.660697886933174772e+00	8.065724120683400500e+00	2.646769865147731604e+00	2.492188466207430508e+01	2.972627615603580509e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.685092853467616614e+00	7.449623724439975447e-01	1.096896613564086298e+00	7.896348817078793658e+00	1.083441105800467597e+00	1.067989375040390820e+00	8.300208459047313525e+00	7.154408562586969111e+00	7.200444593047466313e+00	1.662388566891784336e+01	9.965667420316451697e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.102737015025117451e+00	4.572327211761961330e+00	2.725191879741576173e+00	5.899085749063081252e+00	6.165625341443472962e+00	2.686431964583748222e+00	4.137013592770186321e+00	3.983718442972369544e+00	2.454577997081951235e+00	3.250817128975421610e+01	3.686951654269855538e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.471419238592081458e+00	6.051251151809966089e+00	2.968604706343124899e+00	2.256608039314120351e+00	6.715558674961195962e+00	1.884829802888643435e+00	7.616171763982773513e+00	6.125411664599355710e+00	5.781299419508977522e+00	5.727869339008938709e+01	1.034767834642099871e+01
