G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	d1	Fc	d2	m1	Fg	m2
1.000000000000000000e+00	1.000000000000000000e+00	7.684744523072978062e+00	7.745823325780420099e+00	3.603080943252551460e+00	1.442855080556672887e+00	5.880558745337975957e+00	7.550771146918729748e+00	7.182709270921773248e-01	-5.543749979710244080e-02	4.174952064528056894e+00	-1.152814228208488556e-01	9.014324186904470793e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.963136755908970521e+00	7.044967671804331921e+00	8.640317076508235772e+00	7.539173301982870612e+00	7.430551356113107353e+00	3.247287070478460436e+00	5.170221984094995449e+00	-3.479370508749727087e+00	3.206854835044366858e+00	-4.085126771699666426e-01	-1.701877753492013312e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.896963643066763794e+00	3.790555259090301554e+00	1.705658458736674099e+00	8.297944515323587567e+00	3.607060107358635470e+00	9.941649736092932343e-01	9.362758407556360796e-01	-1.910125610424368903e+00	3.368789701437821638e+00	-1.672437721275693290e-01	-6.254991664699168119e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.736878155150871628e+00	9.025273876773667325e+00	6.749619902830499285e+00	5.475223751681970619e+00	4.287189377670271639e+00	3.827566989361868011e+00	1.962912385604890675e+00	-2.070487090699901778e+00	7.731591257717878918e+00	1.257122493610363656e-01	-3.110223275566527690e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.805333117706062751e+00	2.316356794981427214e+00	5.643879786456618142e+00	3.599560806772805321e+00	6.619973981240212524e+00	5.344202830493271605e+00	1.889255978646692702e+00	-1.735720976469265153e+00	6.635499399889217109e+00	-3.544804915427913761e-01	1.788181561480054782e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.950365861011114976e+00	5.081641879228516956e+00	1.533985937188274473e+00	1.241945415685817178e+00	8.966646051979079601e+00	2.654739824551609839e+00	1.440704001043881410e+00	-1.218864708110925399e+00	2.696640110040882998e+00	-2.037551784441336888e+00	-6.499965528184683539e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.286983738916370079e+00	8.612042561895691506e+00	4.061380428683912136e+00	5.610850270993108513e-01	7.847623045229686234e+00	4.627309109691809752e+00	1.588763295489671989e+00	-6.002152211818646554e-01	4.944704958264224182e+00	-5.294987742776440243e-01	-2.027716286164738868e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.601141029150766393e+00	5.016440030252539373e+00	5.335538742627148334e-01	1.736581701392017507e+00	6.006809968040450975e+00	4.554481229640385820e+00	1.222144860175951586e-01	-9.535257569250533694e-01	2.231314863816223237e+00	-2.231882383627899202e-01	-1.068799746522090999e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.866712030769141606e+00	6.213100624417990936e+00	5.791706902833229975e+00	8.356798863196651439e+00	8.229166793791877765e+00	1.816915626082604707e+00	6.744350039035889033e+00	-2.053947920484653800e+00	5.938179857512609239e+00	-6.942952577832327554e-01	-1.638948256866647668e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.028750632710127100e+01	4.105712829729804447e+00	3.563551787426811224e+00	2.291800097144067738e+00	3.827062586485866724e+00	5.262822690897225542e+00	8.777849121498554341e-01	-2.496578854765349575e+00	1.286937035938812812e+00	-2.912121703418213414e-01	-2.689597748626587848e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.427754295729142697e+00	3.173375757998303737e+00	6.271210189611428731e+00	4.304340427011270620e+00	5.764765084744024826e+00	8.431112208947014963e+00	1.149512207487972892e+00	-5.396694753528370470e+00	8.681237003226524251e+00	-8.293969124645200752e-02	8.393131268254366617e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.294109956358880709e+00	9.838827496439764175e+00	3.896662353634008813e+00	2.410315201846498390e+00	4.657730279548458974e+00	2.178314324684810455e+00	2.227089898794221590e+00	-6.286169316569515386e-01	7.867512189764021890e+00	-3.319897164766749675e-01	-5.892687895224054451e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.607513398371779978e+00	3.945203090147416880e+00	2.916004994789267002e+00	3.019731602254896341e+00	3.039533520333824956e+00	5.828840140993035490e+00	2.441732429720853415e-01	-2.328216936292307082e+00	4.254795910815583504e+00	-1.286596166593162796e-02	-6.771987219316949691e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.452497672459054812e+00	9.523456936847395582e+00	7.247020433628521552e+00	4.923111163117048328e+00	7.150682420674848494e+00	6.986271525752033362e+00	1.986370769829406413e+00	-4.998112555915831479e+00	6.486609670828515917e+00	-8.999976276346643989e-02	-5.786465419453534054e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.648597521717677594e+00	3.168291979783631085e+00	7.479719350558784452e-01	6.215519012832680268e+00	6.337446285367367871e+00	4.585428345729543942e+00	3.360732379792547020e-01	-6.299253392178367328e+00	8.829173889763465510e+00	-9.687978675042777099e-02	-3.044765018139623081e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.912108881954282857e+00	3.988838155569696120e+00	8.916089575841505521e+00	3.663698766786564143e+00	3.137953511269110152e+00	7.060183572580100098e+00	1.314640655106444456e+00	-2.823433760473331944e+00	6.516568931885897697e+00	-2.629363431131067075e-01	2.998685523431515421e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.390403147741016809e+00	1.447146181052895830e+00	8.168348994979492517e+00	1.334490545243387283e+00	7.577477668429671631e+00	5.181455145646462590e+00	4.259996671380522848e+00	-6.229505016500118675e-01	2.926620146326664340e+00	-1.288275435955952197e+01	2.379652487823069507e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.142321204734409790e+00	7.182549240556587833e+00	7.737522714675896474e+00	4.087102014377200554e+00	1.332265621995618821e+00	5.587721736882362400e+00	3.753077169984482819e-01	-2.875385190840907601e+00	4.011834652788839328e+00	-1.356368856063678852e-01	-1.511442838302459890e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.790653434238516972e+00	3.841719099214655042e+00	6.016892191136312462e+00	2.288362050037743511e+00	4.389209341267073405e+00	4.716345969904032209e-01	5.692907214887451772e+00	-5.578905427016773722e-01	8.801094146139391228e+00	-1.335444269646804516e+00	2.295180734924164412e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.371768907423377648e+00	8.121764778775576232e+00	7.717399959285899946e+00	2.747138252250341139e+00	5.799623960043989168e-01	6.894487485670660831e+00	4.974252750178854154e-01	-2.992318377068174939e+00	7.520848660909491556e+00	1.464889366440132352e-02	-5.356122561481006628e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.742975255078113239e+00	5.603335354038714300e+00	2.483309486844667902e+00	9.258441696976673185e+00	8.185278851052830262e+00	7.365314419027294335e+00	1.004436146308520739e+00	-9.231126577062514826e+00	6.333916601677268332e+00	-3.337372996886511789e-02	-9.247010017602217147e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.205260409854724379e+00	9.105526614583311584e+00	2.156571206990994138e+00	6.499947338576316014e+00	7.967297457625277524e+00	1.455172055631040351e+00	1.931187388334087984e+00	-1.159637370338814977e+00	8.685347710541686084e+00	-5.455663667062722599e-02	-1.830551439958483684e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.647135201712093266e+00	3.026800505391917362e+00	4.055768959741250512e+00	6.269788045377271857e+00	3.979782277558038928e+00	4.970365319421002681e+00	1.105535514497868022e+00	-4.061787070467651084e+00	8.919125875136254322e+00	-2.969324043055742227e-02	-1.210241534556889675e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.175642047699742676e+00	9.766974652407508728e+00	8.024486350794008516e+00	4.589063603809734104e+00	7.571785605783396988e+00	1.027572808379394687e+01	1.401804817959696692e+00	-6.576726657143336929e+00	9.083544055500588854e+00	7.341640922357357130e-03	-4.765016087586732141e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.576556817625078821e+00	8.515517530170818361e+00	1.026618194589471900e+00	4.960542073618102954e+00	4.667149086357698984e+00	4.573179923936640634e+00	2.974092926293895878e-01	-3.708419442480860084e+00	2.289856654978935424e+00	2.211124404797855728e-02	-4.638782776577588152e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.273619645562526159e+00	8.255644937116418447e+00	6.237281650404497668e+00	6.123659137912781603e+00	7.663065135594816724e+00	6.305054482020972628e+00	2.470119783524828527e+00	-4.459169763846841938e+00	6.376423519613630297e+00	-1.269715006125612389e-01	-4.146797570471128580e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.777294640271169790e+00	8.752974489509332656e+00	1.018811718699668667e+01	6.602126503867377316e+00	5.534855847951902774e+00	1.002207228864334709e+01	1.497612886971646518e+00	-8.331865794270024494e+00	7.885806941015684579e+00	-5.070090416928860894e-02	-8.099946252826126170e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.050442647502954019e+00	7.635613014649694996e+00	8.077934428879590456e+00	8.340299831755990212e+00	5.752408429786237676e+00	6.475843501417054782e+00	1.479533346813665107e+00	-7.168827543470706942e+00	8.007594395863437242e+00	-1.196484590189658172e-02	-6.201046555890040679e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.017495698949179328e+01	6.572250744117685173e+00	5.558034228628278228e+00	2.143882570642403174e+00	9.108716076012777663e+00	6.256066711236789146e+00	2.392042419806225340e+00	-2.012032168823422396e+00	6.154616832095287648e+00	-3.342114516424217752e-01	2.051525684570914887e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.065814584022096945e+00	1.866647122453066743e+00	1.545416920039299091e+00	5.780646061031376348e+00	3.210124918030958341e+00	7.878590266275834253e+00	1.242287049260013820e-01	-1.003269411759196750e+01	2.680885943328534804e+00	1.235350498823920978e-01	-3.041960477589697120e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.825152477341147161e+00	5.609557667739609732e-01	8.507652591820717092e+00	4.092671928092896927e+00	1.544404853937232369e+00	8.636394677277884568e+00	6.839238646881420358e-01	-5.156404968122443755e+00	7.477681034689545925e+00	-5.126634245730576217e-03	3.888895471614974042e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.889585310836451981e+00	9.307339412446498983e+00	6.310994970666764736e+00	8.894367031865204609e+00	6.345432029045514177e+00	4.664237594762578709e+00	1.709157115355133483e+00	-6.194903330680388009e+00	8.829274215947833682e+00	-4.509637376314896973e-02	-8.338264334850259729e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.149108629375866997e+00	7.166188769924263013e+00	1.517690755294715643e+00	6.762201805766400398e+00	9.638706388252433754e+00	4.759494800502815259e+00	1.019396673912627893e+00	-4.933436289679144160e+00	2.509737093087473170e+00	3.761252250559232735e-04	-5.738500895772852317e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.405948214349419523e+00	7.451856934040343994e+00	2.031757451992188823e+00	6.690669346957731634e+00	5.031555658379394558e+00	4.968858316609641612e+00	5.639293751341101224e-01	-3.822607314686836677e+00	5.694623303438039130e+00	-9.553782560595523721e-02	-5.332050358151255409e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.537835630725179925e+00	6.111706506656762627e+00	9.162029841793161822e+00	1.912626379403205679e+00	2.331660301025342719e+00	9.059535616283936221e+00	5.940905022339677544e-01	-2.640736419797915957e+00	2.787923132469392939e+00	9.804491096202716527e-02	3.634804444177283500e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.496472910222891528e+00	2.732912245955656516e+00	6.996848095381397847e+00	7.154192652949898701e+00	4.482958981246321528e+00	7.325712289454512138e+00	1.117424770183768512e+00	-6.960076567544389192e+00	4.259879406879282016e+00	-1.155194800981386438e-02	7.853708200062428091e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.540271687099454390e+00	2.347528758914361191e+00	7.865846870159113990e+00	2.212071115896359519e+00	6.123551975067851316e+00	1.008846653799827742e+00	6.758483931753152874e+00	-3.293232132534656964e-01	2.433411511931903304e-01	-3.254403931385378712e+01	6.764736784549545412e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.372593105975519645e+00	7.395420625683365223e+00	9.264299507272914624e+00	5.037474242591970075e+00	2.073386444752569169e+00	9.463055538842301218e+00	5.620359456482618699e-01	-4.932867019614786130e+00	3.918311891649610246e+00	-2.347560351415229826e-02	-8.884043078244856062e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.035095833736392912e+00	4.769141277230541043e+00	5.622534335357259216e+00	1.321943098509816839e+00	6.402773519109130618e+00	5.341516584516265986e+00	1.932959730953619060e+00	-1.409760376040974927e+00	5.332037748451602610e+00	-3.034177082911473922e-01	8.018677405203264996e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.068036792941933300e+01	2.828097030829184622e+00	6.549557851558560628e+00	7.489679100475100881e+00	1.021767664887446792e+01	2.027665897782339410e+00	8.655901382762037244e+00	-1.704105219920463377e+00	6.607984841387223973e+00	-2.883492363888793708e+00	-2.186368274310423576e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.088156314729173069e+00	5.166451100838822086e+00	4.222703409431469268e+00	1.409330709346590327e+00	5.076560209830907944e+00	6.054493851325941201e+00	7.828403738691178670e-01	-1.899348413163133298e+00	6.818271969202796434e+00	1.079900093640462355e-02	-6.157480869750296293e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.763904764888056143e+00	1.595481185309183925e+00	4.273388373452442046e+00	4.495299175828638027e+00	5.281504778501398434e+00	4.615544196746107275e+00	1.191793211124622109e+00	-2.978336849540268449e+00	8.967966558322803650e+00	-5.077005310407385619e-02	2.935237114156752369e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.791926790551766846e+00	6.315530091183895856e+00	3.857731339308686280e+00	9.613774555326575211e+00	3.559627761318833628e+00	8.937254149671023384e+00	8.316948453621770820e-01	-1.102768612054475028e+01	2.413929513718656050e+00	-5.642916388490978180e-02	-1.092095416577798517e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.347774595334881198e+00	4.467505977106712933e+00	6.717958622167057747e+00	3.621414139219184758e+00	2.373798047315982096e+00	3.662901736639862627e+00	1.479770668778602305e+00	-8.688266087772414936e-01	2.642791452650134598e+00	-4.334984936326495286e-01	6.381219764556087526e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.076189049431524047e+01	8.492692924758099338e+00	6.110987822197327723e+00	5.970090781038932093e+00	9.277941030963587465e+00	7.945837034017928069e+00	1.861629056544267469e+00	-6.236884648922184304e+00	8.217565760450117551e+00	-3.671717885566143369e-02	-6.002108182504440492e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.315668241779112790e+00	3.676763441617871830e+00	7.784981696356293668e+00	4.616152717395794802e+00	4.318396457945913092e+00	4.620579399245601238e+00	1.923741536406034625e+00	-3.129889996064683100e+00	2.182152325349162147e+00	-2.719919983026940491e-01	1.298514481548355448e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.697968696366831232e+00	5.041958009712920408e+00	5.393347825451471067e+00	1.458215075554197382e+00	3.958435458998892376e+00	1.059804552372572095e+00	3.556940679649982506e+00	-3.806282349423788514e-01	1.025994293774458832e+01	-1.432439209306712202e+00	4.534332911528481169e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.243607210218968362e+00	7.077881765895515098e-01	6.451767099652990112e+00	9.497031743295822892e+00	6.752418304159936824e+00	9.083280515174038783e+00	1.275252819936712578e+00	-1.394889569056944190e+01	8.857365030341027179e+00	-2.967112877735739174e-04	1.485425570320491673e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.098611870646234223e+00	1.346922326662773006e+00	7.455368271793264334e+00	1.662218475159198849e+00	4.084178182817544744e+00	6.144607398459639214e+00	1.730851513357555049e+00	-1.391719793122400128e+00	4.827124980027106993e+00	-6.259498353409156390e-01	2.205420037399071731e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.081848602993927599e+00	5.039076207080506187e+00	6.232956091715526448e+00	5.788540292783653562e+00	7.627902806161715787e+00	3.521483428107865521e+00	2.853897656622131684e+00	-2.826577584313194613e+00	1.041161834213390414e+01	-1.659334237235317588e-01	-6.787146327458277284e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.718838424628246209e+00	5.044647918444687740e+00	7.457963053825910293e+00	5.813680136517229258e+00	3.024089597299003618e+00	5.678616172144694829e+00	2.429451397491935172e-01	-3.194345195630398315e+00	1.924797145158044787e+00	-8.241458228145259746e-02	-1.326460218918281342e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.491562622098793867e+00	6.056640064938282997e+00	2.988813536926968606e+00	7.235300867205261888e+00	8.137614294321950936e+00	8.738216347292521391e+00	5.202244137991842710e-01	-7.692614931972580727e+00	2.562278697837895081e+00	1.904123541870555991e-02	-8.282324799741621746e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.663116774141896403e+00	3.295339224653925925e+00	5.128720007038726436e+00	7.688166766301129051e+00	9.116314826419054995e+00	3.748887953063583467e+00	3.527166422918829980e+00	-3.664967859814556306e+00	6.285619358580254890e+00	-5.283801266872250046e-01	-1.331022884667078365e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.406671232768877289e+00	6.849183316567788005e+00	1.713416608110762018e+00	2.948957481720763329e+00	6.124870765667620454e+00	2.824030729005098550e+00	9.722967224369710726e-01	-1.404134273118197163e+00	3.927234021696708322e+00	-2.182762830986172409e-01	-1.022009341340933197e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.833025108837432526e+00	9.368172182923251157e+00	3.795821319095566970e+00	1.510593976019196427e+00	8.994033379801564365e+00	2.973609243217070208e+00	4.914076513032584970e+00	2.035253947297377408e-01	8.719258643204330639e+00	-2.017633566043073312e+00	1.124477222206298421e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.264069134652194393e+00	8.098046843652054960e+00	5.602922665384405754e+00	7.957479445748274038e+00	2.041823524338595597e+00	3.783066982337306428e+00	7.362659970266689502e-01	-3.857864270668058815e+00	2.321040868367272303e+00	-1.108330366650704668e-01	-3.875215436902740862e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.916406721612482045e+00	1.199513407439191326e+00	6.700035723957620704e+00	6.221468161977310452e+00	5.955155310074661479e+00	8.628943369305163813e+00	1.134094156415152765e+00	-6.861363205140467159e+00	5.740845937605855376e+00	-1.423699982171410805e-01	2.233100449222831685e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.465676150646038955e+00	5.340852362303489365e+00	9.499426244135815267e+00	8.502785486976629059e+00	8.155475043791330592e+00	5.818033043244728475e+00	2.822193972718368915e+00	-4.843537727973497020e+00	6.568125807168804009e+00	-1.018308223306797489e-01	-2.414217960046138955e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.455927303214824775e+00	2.065253704782822552e+00	7.965025060334152585e+00	9.057849052946814083e+00	5.841910293039521029e+00	2.957749722612204923e+00	3.269940777113034436e+00	-4.274493584999178530e+00	6.986932244623356603e+00	-3.994005825040596869e-01	-4.890678572190599205e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.090502871670404161e+00	2.762674115392317997e+00	7.469795201469843882e+00	8.083825341854439017e+00	4.121812223909298467e+00	2.455103190284260606e+00	3.673125918250053523e+00	-2.695326705466192685e+00	3.684905938900336686e+00	-4.729480347291327713e-01	-2.456941176396595150e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.057577537992674621e+00	9.106909661162230663e+00	5.729641211512782384e+00	5.371128923747720663e+00	3.406559863442070402e+00	3.787295931864410381e+00	1.217649204300613963e+00	-2.616761609076954098e+00	5.191200517190516450e+00	-6.192887175361576346e-02	-4.021451587564382635e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.223926002521206868e+00	3.027089798807843568e+00	6.677044611497102267e+00	4.062961920297390783e+00	2.386958853544875137e+00	1.016329353491668286e+01	4.348502472474730096e-01	-4.826529842537483184e+00	8.960690973836332063e+00	-1.579123003499325467e-02	2.408070989441968379e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.465827821398807629e+00	6.039646376494594904e+00	2.277573160404015695e+00	8.758131970576794600e+00	4.713177397394233914e+00	3.570956810731948039e+00	2.861118828051851803e-01	-5.489140587101143609e+00	3.702428616520119231e+00	-1.296737148099778303e-01	-5.392684261004448132e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.009241710659128444e+01	6.773579077108375479e+00	3.421192612197267557e+00	4.538457695336199471e+00	2.518921098728467811e+00	9.496470374997397101e+00	2.036895379166092368e-01	-6.915210350180800880e+00	8.823820183161625863e+00	-9.598834720140213272e-02	-6.174429433161326131e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.217652880970119256e+00	7.833546633086215571e+00	4.106807677011279800e+00	2.781493622288634615e+00	7.367281169996769741e+00	5.215521638788015224e+00	1.492670009987805413e+00	-1.715386576841193778e+00	6.135449287926105555e+00	-1.208266972695005020e-01	-1.229297462825448761e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.906680921271011186e+00	7.101828685686409237e+00	6.518287965867161304e+00	8.428247819597045165e+00	3.619830138600692582e+00	1.982578178708968242e+00	1.517166988578437126e+00	-3.253203102801523805e+00	8.034552634282309924e+00	1.834403171819542697e-02	-3.098798234301281695e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.593251940941162292e+00	7.900842112105389559e-01	9.361508058982831448e-01	9.002289728404196723e+00	1.943376751101669964e+00	8.695865844543812173e+00	9.598178621510027042e-02	2.103597167881375896e+01	5.994323690843552654e+00	-1.896526291472092063e-02	5.990941878306435342e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.470821537155038605e+00	3.315059379694887731e+00	2.153185643151564577e+00	5.409150928821359727e+00	6.363946007195310450e+00	5.766464767999792684e+00	8.994084731824267820e-01	-4.282403101774342247e+00	2.620008923260386702e+00	-1.890992921207726440e-02	-2.206548622685190963e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.548418410363617381e-01	6.027416789304615996e+00	3.997378433531164177e+00	9.892373758448518295e-01	6.558734641296524615e+00	7.744414980117159786e+00	7.460133625899892929e-01	-1.728484001898314748e+00	6.041208885127920425e+00	-1.921975420309141036e-01	-4.809626894979177614e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302672922454923388e+00	9.747803576264815195e-01	9.292049141902081644e+00	5.174718193537080957e+00	8.744058445084727182e+00	9.622578588840440261e+00	2.063928153670632870e+00	-6.395279369320362228e+00	9.047800263653885011e+00	-1.777062272347804117e-01	4.201176015567973820e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.086426704983128211e+00	4.176767158760329224e+00	4.404867378263435995e+00	8.463440108032772358e+00	5.803286082329540463e+00	1.892024574323583730e+00	4.429852967692167631e+00	-1.637945328391859023e+00	4.875169459421723417e+00	-8.226333161424259632e-01	-1.637303711942425721e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.362239369298595015e+00	1.132805935114547413e+00	5.073622075450093583e+00	8.651176000475226502e+00	4.392517233423119727e+00	3.012423364645806956e+00	2.997396221800057603e+00	-3.514942033723598147e+00	9.880938103499095959e+00	-3.709037003895845896e-01	3.116743066450544664e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.012223908473777634e+00	2.082100740030954800e+00	3.318831514129914950e+00	2.646561568619206106e+00	8.457601425051379351e+00	7.655889503044973843e+00	9.335308802927814176e-01	-3.135436424136799793e+00	4.350149739245540381e+00	-2.889863586160023590e-01	5.027826444575444143e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.017350914926656413e+00	4.304012508747922183e+00	7.036492357481163751e+00	2.411627157523900777e+00	6.171456097226845294e+00	4.315659853103293031e+00	2.669042073752919020e+00	2.557313260258089471e-01	1.424855067654585916e+00	-2.109722198014774452e+00	8.453869823241960901e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.328390276472532827e+00	2.861892403327216172e+00	3.476407954938920852e+00	9.121269804091785005e+00	8.613835186771310326e-01	3.125909557781076931e+00	3.110533731801102264e-01	-3.597830299255768249e+00	3.861314297829855580e+00	9.083261191598333145e-03	-1.055376895015345262e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.776112649855444481e+00	5.692364703426028072e+00	2.310506744783240585e+00	3.982318820364637357e+00	6.277458076942691534e+00	1.192723487368424262e+00	3.660818872769039167e+00	-5.493164722582575266e-01	1.042001679938601733e+01	-3.848533616065134555e-01	-4.442731086651719785e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.055622904368301640e+00	7.597832620517417368e+00	5.432994446652839926e+00	5.451707957586112485e+00	9.004037686311448851e+00	1.304861635492428729e+00	1.070688677907200237e+01	-9.899888709107407259e-02	3.187778611622571479e+00	-3.919479668865192945e+00	-7.575568153342898015e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.633253176237072335e+00	7.834543963600753003e+00	1.041371149599279455e+00	1.005081566666662063e+01	4.088246308962791176e+00	8.259098485656288346e+00	-7.771969074488119245e-02	-1.350892569175122659e+01	8.383899702130916509e+00	4.657279498941772206e-02	-2.140024865799055931e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.239316591998509409e+00	3.106465977678755763e+00	1.559448699953442485e+00	2.002268284131414777e+00	4.063702581638789724e+00	1.801197009171375818e+00	5.842945100760239541e-01	-5.378185574009221037e-01	8.988457314116093499e+00	-1.365261038989817877e-03	4.663535413074959557e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.901357277227249121e+00	1.942879986111963886e+00	3.148632427762716457e+00	7.031294753724862900e+00	2.387783368072199153e+00	3.778004656146197959e+00	1.410697404604920047e-01	-6.249426487942306707e+00	3.285870925515476326e+00	-2.138176202581868607e-02	-1.845659361980076341e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.613906493442496259e+00	1.927695653479144955e+00	1.627506060494982920e+00	1.509168811120972453e+00	3.645288444317979604e+00	5.995482439262042718e+00	4.471418722809213098e-02	-1.029117687394724312e+00	1.274782564448010191e+00	-4.577738398610547987e-02	-1.792367774675597492e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.029039233172831302e+00	7.463372392716286718e+00	2.165119040923482174e+00	4.817532447836084586e+00	5.158838269149431888e+00	3.671171152248893677e+00	5.215696531305259454e-01	-2.017550990404266997e+00	7.889175557804023242e+00	-6.234234268654463562e-02	-3.073191079089857070e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.220538922047952113e+00	7.422260724004246413e+00	4.516998492331295800e+00	8.065492630278155772e+00	6.199223892401131586e+00	8.316989637271581248e-01	5.149044496789016101e+00	-9.677561726022019251e-01	3.565325280807315256e+00	-8.848136953303209484e-01	-1.709237758020704590e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.052176123991436008e+00	1.942439561865217268e+00	8.112611159073511047e+00	4.438573551870694800e+00	1.666556100952599540e+00	7.114778639179975883e+00	3.691952374030758044e-01	-4.940785842377452219e+00	8.962091928737793367e+00	8.016025509594472409e-02	3.480362790652627325e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.722172963523344258e+00	9.411293317600629038e+00	6.239484280390614757e+00	1.083353521743514492e+01	8.817788783672160235e+00	1.577462532448054455e+00	1.359096387931719363e+01	-2.655927641748462964e+00	4.059916572765983389e+00	-1.780035266215677980e+00	-2.331956246768105601e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.922952436632912487e+00	1.186774780525519990e+00	5.629677250501362806e+00	6.296137263740356538e+00	8.466639150503469935e+00	7.208214726727548260e+00	1.370743517797168964e+00	-6.199443645964105798e+00	5.179400163388983458e+00	-2.051148968536791184e-01	1.033796514830625135e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.504360134251302661e+00	5.967343560291734406e+00	3.399575569272737852e+00	3.465622586076831713e+00	6.451186104148655787e+00	9.338247953452761152e+00	4.556999555144467529e-01	-4.652475833989190512e+00	7.763043021826688594e+00	1.830481792158577745e-02	-3.124143527811806464e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.955218031431913417e+00	7.725568370977502042e+00	9.944412990950628028e+00	3.053679329956769273e+00	8.636857346563335369e+00	5.316131011559802388e+00	4.244863910647539207e+00	-7.856177135108042275e-01	4.436409996980088977e+00	-4.980740164846880758e-01	7.013032695347221512e+00
