G c dx1dt d2x1dt2 dx2dt d2x2dt2 W d1 Fc d2 m1 Fg m2
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 1.06617740e+00 5.71062364e+00 -4.26291278e-01 8.58830379e+00 -1.38824702e+00 1.18067924e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 7.22548103e+00 4.72419881e-01 -2.71332778e+00 6.79791714e+00 -4.41089094e-03 -1.73245652e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 6.95208411e+00 7.57816986e-01 -1.01130650e+01 6.85651946e+00 -1.64150400e-02 -9.16843059e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.34560790e+00 2.32622026e+00 -1.22146553e+00 8.80139337e+00 -1.63035232e-01 -2.17468222e+01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 4.31425097e+00 7.28174017e-01 -3.94610995e+00 9.04575752e+00 -3.04280109e-02 -1.05560006e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 9.81128657e+00 1.47071443e+00 -5.91314213e+00 9.27813315e+00 -2.15273781e-02 -4.76932471e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 4.78662906e+00 3.12713527e-01 -3.28949912e+00 1.85364274e+00 -2.92934218e-02 -4.67797109e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 5.51750865e+00 2.20898094e+00 -4.17060595e+00 5.89713402e+00 -8.83219901e-02 -4.14036549e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 9.18937142e+00 1.37842994e+00 -8.52927393e+00 7.66458569e+00 -1.24694997e-02 -8.26814822e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 7.45535688e+00 1.37442987e+00 -7.00879114e+00 7.81234161e+00 -1.50640099e-02 -6.42945545e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 6.23863118e+00 2.14734052e+00 -2.01885961e+00 6.46044582e+00 -2.33525998e-01 -1.03696053e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 8.18024213e+00 1.56595003e-01 -9.38880134e+00 2.50108602e+00 -9.96052416e-03 -2.96539498e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 5.03384949e-01 -5.78734978e+00 8.17678499e+00 -1.71487058e-02 3.76095170e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 1.95677728e+00 -5.86358324e+00 7.48100200e+00 -3.00711151e-02 -8.54337557e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 9.37374806e-01 -5.03906595e+00 1.77522194e+00 -1.55567672e-01 -5.70960036e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 4.53561510e-01 -3.58425127e+00 5.17428842e+00 -1.31745019e-02 -5.15640973e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 3.68951097e-01 -2.49781440e+00 2.56579660e+00 -1.68196677e-02 3.59973839e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 9.78372445e-01 -6.60334863e+00 4.03729341e+00 -7.23654139e-02 9.33308436e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 6.71831329e+00 -4.62438535e-01 1.16272983e+00 -3.26275644e+01 8.48467078e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 6.24429800e-01 -4.49244468e+00 4.60296882e+00 -1.03489864e-02 -9.42167541e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 1.99754050e+00 -1.55094046e+00 5.94889229e+00 -3.07594998e-01 8.47860174e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 8.71882005e+00 -1.65072243e+00 6.57624334e+00 -2.85782285e+00 -2.61504483e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 1.03780634e+00 -2.18238713e+00 6.97141311e+00 -6.37017796e-02 -2.36892524e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.49299598e-01 -3.30569967e+00 8.52662182e+00 -8.00618109e-02 3.36397530e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 6.35506957e-01 -1.08850120e+01 2.93916617e+00 -1.46688329e-02 -1.03689304e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 1.42977454e+00 -1.03326756e+00 2.08433640e+00 -3.95172308e-01 8.93456819e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 1.70153612e+00 -6.03549223e+00 8.66383455e+00 -3.56095493e-02 -5.98038797e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 1.77580573e+00 -3.72114276e+00 2.40951533e+00 -2.47145740e-01 1.00223395e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 3.75200929e+00 -2.19355065e-01 9.77284073e+00 -1.54024675e+00 3.22318379e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 1.15016420e+00 -1.38582466e+01 8.58284406e+00 -6.07304148e-02 1.46337728e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 1.48141224e+00 -1.18110545e+00 5.50788945e+00 -6.86226282e-01 2.29743234e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 2.98706883e+00 -2.49724037e+00 9.83279282e+00 -1.83424416e-01 -6.17512517e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 5.44237829e-01 -4.10799144e+00 1.87639056e+00 -2.06131976e-02 -1.64537025e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 7.48505535e-01 -7.91113713e+00 3.72759185e+00 -3.30097122e-02 -8.01212164e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 3.54609275e+00 -3.69555627e+00 6.74401974e+00 -3.71490015e-01 -1.15382491e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 1.21191480e+00 -1.19019027e+00 4.15006182e+00 -2.31291137e-01 -1.28254267e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 4.94786661e+00 -2.96544150e-01 9.35535297e+00 -1.95690795e+00 1.96444938e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 8.64883553e-01 -3.61273321e+00 1.59063479e+00 -4.43499553e-02 -4.34879778e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 1.13425114e+00 -6.91562370e+00 5.94470649e+00 -1.07724516e-01 2.06441104e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 2.92231625e+00 -5.83322180e+00 6.31779641e+00 -9.55545036e-02 -2.69629275e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 3.27700898e+00 -3.84444419e+00 6.87455311e+00 -3.97649696e-01 -9.20413737e-01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 3.55476284e+00 -2.93773251e+00 3.30099601e+00 -5.32037531e-01 -5.04437539e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 1.40585810e+00 -2.74639159e+00 4.28109785e+00 -4.89267609e-02 -3.81400542e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 3.79581804e-01 -5.06380733e+00 8.59312477e+00 -8.18417723e-03 2.23326004e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 4.53535346e-01 -5.36114660e+00 2.75448492e+00 -2.53177598e-02 -5.30385761e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 2.04819541e-01 -6.64913728e+00 8.44181062e+00 -1.36984972e-03 -6.22884464e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 1.50875040e+00 -1.81713937e+00 6.06389881e+00 -1.42292081e-01 -9.59123199e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 1.44731401e+00 -3.04833027e+00 7.85968760e+00 -2.88137483e-02 -2.67858144e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 5.97120901e-02 2.20834686e+01 7.42246630e+00 5.11336442e-04 5.95417153e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 6.56032557e-01 -3.91200873e+00 2.86760346e+00 -8.86711981e-02 -2.13479397e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 7.51133292e-01 -1.58622019e+00 6.11931463e+00 -8.69234242e-02 1.70195147e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 2.18720010e+00 -5.91105168e+00 8.80950838e+00 -2.07506677e-01 4.61198254e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 4.24721003e+00 -1.70577671e+00 4.88904613e+00 -7.58942251e-01 -9.83976132e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 2.93237502e+00 -3.17458917e+00 9.69931693e+00 -3.01307518e-01 -9.67012709e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 7.59841737e-01 -3.11592134e+00 5.06993590e+00 -2.31790314e-01 5.65077043e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 2.69260966e+00 -7.18193437e-01 2.28507073e+00 -2.10368301e+00 9.92868729e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 5.68144882e-01 -4.14906571e+00 4.50491212e+00 -2.37349448e-02 -1.10735178e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 3.22000652e+00 -8.15046398e-01 9.56532166e+00 -4.11994874e-01 -6.92020733e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 1.08252751e+01 -9.11801613e-01 3.87748764e+00 -3.89775907e+00 -8.23392961e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 1.50341484e-01 -1.34763162e+01 8.81288344e+00 -7.04546203e-04 -2.12920234e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 4.43443381e-01 -5.09781616e-01 8.93125614e+00 -1.27490150e-01 -5.44634340e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 3.26742855e-01 -5.77519599e+00 4.15167872e+00 -1.24528743e-02 -1.69038969e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.21801153e-01 -1.60333359e+00 1.74931892e+00 -5.28656706e-02 1.65036923e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 4.97097446e-01 -2.89673710e+00 7.52102118e+00 -1.66006683e-02 -3.09756902e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 5.17719934e+00 -1.37541329e+00 3.80361069e+00 -8.55505274e-01 -1.64682223e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 4.40587104e-01 -5.58024727e+00 8.04631253e+00 -1.31840245e-02 3.24905427e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 1.32786723e+01 -1.42616892e+00 4.98389363e+00 -1.87415054e+00 -2.20342093e+01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 1.39264048e+00 -7.25056082e+00 5.36740068e+00 -1.90080219e-01 1.07413200e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 6.32390594e-01 -4.60559927e+00 8.00118466e+00 -1.83534020e-02 -2.91269735e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 4.05294332e+00 -1.84404505e+00 4.44126998e+00 -5.66900556e-01 5.04049090e+00
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 3.38214721e-01 -3.10218752e+00 4.98814611e+00 -4.25743919e-03 -3.51553798e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 4.45849138e-01 -3.13755780e+00 4.38571422e+00 -2.30854351e-02 -3.85452534e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 2.42722543e+00 -9.17842505e-01 4.30606464e+00 -4.98660558e-01 6.09316038e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 4.76346302e-01 -5.59718844e+00 5.73351919e+00 -3.09596841e-02 -3.02686851e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 9.13902266e-01 -6.08495829e+00 8.27919500e+00 -1.75263900e-02 -7.36356062e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 1.20874561e+00 -4.69215405e+00 4.25591481e+00 -1.22872993e-01 1.17559755e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 3.21168664e+00 -5.76976900e+00 5.71829248e+00 -1.01801392e-01 -6.36542893e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 3.08601798e-01 -9.13945157e+00 7.03654593e+00 -1.71530102e-03 -7.13564565e+01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 1.68184873e+00 -1.30392484e+00 3.42495502e+00 -4.00059796e-01 2.85648785e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 4.33441307e+00 -2.09490047e+00 3.49770524e+00 -1.13603593e+00 1.75779870e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 2.79020002e-01 -4.99862168e+00 9.40071814e+00 -2.26802320e-03 -5.88236680e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 1.85559083e+00 -2.51794376e+00 7.51181116e+00 -1.28215144e-01 -1.96028207e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 1.60991818e-01 -1.27094003e+00 6.19468009e+00 -3.67369208e-03 1.31496946e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 2.43923108e+00 -3.12868630e+00 6.82948049e+00 -3.05934037e-01 -2.78505043e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 1.06675052e+00 -8.52053534e+00 1.26369499e+00 -3.62512886e-01 -4.74325770e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 4.02780641e+00 -2.76771895e+00 6.56292669e+00 -4.28212383e-01 4.99082858e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 4.98289031e+00 -7.17253504e-01 5.58557986e+00 -4.81160314e+00 1.50588873e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 2.45565235e+00 -4.74970925e+00 5.91174712e+00 -6.97010651e-02 -6.24463465e+01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 5.04955856e-01 -9.06840917e+00 4.23481444e+00 -2.35805200e-02 -2.53880826e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.16626318e+01 -1.53930632e+00 1.73326508e+00 -3.70292744e+00 -2.12348149e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 3.69281825e+00 -6.34341892e+00 2.74005310e+00 -5.03465525e-01 -9.37958691e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 1.44238284e+00 -1.97616504e+00 9.55670242e+00 -3.46874509e-02 -9.84638577e-02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 1.04377247e+00 -2.04394256e+00 4.67829606e+00 -1.32521943e-01 -3.07285186e+01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 6.02432653e-01 -1.41912228e+00 5.20014840e+00 -2.09163806e-02 4.21594307e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 5.43553573e-01 -6.31015356e+00 1.47438811e+00 -8.87421601e-02 -6.18962613e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 8.77931219e-01 -2.98699765e+00 1.33809607e+00 -1.29010894e-01 -2.73588666e+01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 2.18460484e-01 -4.43660958e+00 7.45463302e+00 -1.93543799e-03 -6.10854729e+01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 4.47425430e+00 -5.82262587e-01 5.84285198e+00 -2.13392070e+00 4.68213478e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 3.27085459e+00 -1.29654137e+00 5.57835386e+00 -3.08341875e-01 -6.75461883e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 2.31768423e-01 -1.23279732e+01 3.18812077e+00 -2.67212608e-03 -2.24604441e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 1.74749338e-01 -9.82900069e+00 7.70275658e+00 -5.02212018e-04 -1.03328298e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 2.03383380e+00 -5.48399819e+00 2.51412921e+00 -3.37413512e-01 -1.56635807e+01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 1.60560989e+00 -6.41391124e+00 2.70941269e+00 -1.18333874e-01 -7.16319731e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 2.52952057e-01 -1.36141050e+01 5.14640954e+00 -9.73584447e-03 -2.90636782e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 3.32938704e+00 -1.26731549e+00 3.57651876e+00 -1.69664566e+00 4.75372870e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 1.16537773e+00 -1.02291253e+01 3.22716683e+00 -5.30015321e-02 -2.22164442e+01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 6.16784723e-02 -9.06322716e+00 6.80713880e+00 -2.77884870e-04 -8.00000660e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 1.98069065e+00 -1.71274713e+00 6.85874571e+00 -1.60381673e-01 -2.74954299e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 3.60535160e+00 -7.52778173e-01 8.42065363e+00 -6.36054908e-01 -3.68408727e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 1.54508743e+00 -6.46598868e+00 4.75937710e+00 -4.11101798e-02 -3.52198688e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 1.25547473e+00 -5.75068686e+00 1.65776582e+00 -1.13927625e-01 -2.62891268e+01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 1.29175273e+01 -4.99410234e-01 3.46299746e+00 -1.48859938e+01 1.61150721e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 1.92172339e+00 -1.21638124e+00 9.82004917e+00 -2.22161100e-01 -3.13199506e-02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 2.64841198e+00 -2.45130147e+00 6.36632718e+00 -1.44729303e-01 -2.54454765e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 2.51945814e-01 -6.16295715e+00 7.38763376e+00 -2.71731435e-02 -9.09930976e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 1.78326157e+00 -2.82189803e+00 1.06622047e+00 -5.42622972e-01 -1.30854544e+01
