G	c	dx1dt	d2x1dt2	d2	d1	m1	Fg	W	Fc
1.000000000000000000e+00	1.000000000000000000e+00	1.002740252200233506e+01	4.406176149169001910e+00	3.763318362908819381e+00	-7.594355762408075350e+01	3.473139084324387227e+00	-2.739137264825866396e+02	8.582203468164999904e+00	-1.557438353090758065e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.749969131308774628e+00	3.341402656707894270e+00	6.525332821457775268e+00	-5.727284093336745485e+01	4.112345113066259827e+00	-1.175963120800275306e+02	8.567703979796384317e+00	-1.798866481435589026e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.202422881269514576e+00	9.991582740096649928e+00	3.784440839494976228e+00	-6.957935609331431692e+01	1.726538305515772143e+00	-3.428483264882525532e+02	5.968671521156799109e+00	-1.762169525613364707e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.687815808855642530e+00	4.540463246746356596e+00	4.081456355800664682e+00	-5.063377154829733939e+01	2.703861416859254074e+00	-1.672415802161217186e+02	6.933283819986990615e+00	-1.542078259746115565e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.798485955968787131e+00	9.198912852287714159e+00	7.545507137484621651e+00	-1.175251073385380636e+02	5.855551440076915526e+00	-7.845276622892095020e+02	1.411332725849577052e+01	-1.752405805581680909e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.761933384607024422e+00	3.096089891358470680e+00	1.635451851379643662e+00	-1.969097346429656881e+01	6.465811192753039727e+00	-2.466881377518466536e+02	4.197890681451441175e+00	-1.081328720016324851e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.799988137818503198e+00	2.894541041302760132e+00	9.423510883234992974e+00	-1.090894603829873262e+02	3.638199961164800378e+00	-1.103835526851954683e+02	1.050750873337755387e+01	-1.806402127403647917e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.583336825149951999e+00	8.427339771407185154e-01	9.005905195519119388e+00	-9.894667468420227863e+01	1.177714295367532360e+00	-2.030952193853227428e+01	5.179524996585092467e+00	-1.841262967659388794e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.054979826989309810e+00	6.636986769693275612e+00	6.386469214560078989e+00	-3.472678783589457652e+01	4.362804982423035938e+00	-1.331190695548877443e+02	8.509158667577713331e+00	-1.608029981291203558e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.990291538114203007e+00	4.484336994075799332e+00	6.173544887860646035e+00	-9.356760851176302651e+01	3.082868952423853059e+00	-2.084655398916233366e+02	8.310930620563308224e+00	-1.978640441624984758e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.302269495298508772e+00	8.589514571071058313e+00	8.749347228724090542e+00	-5.363844430266102137e+01	2.772481168769802995e+00	-1.539192690733194411e+02	7.949546727936287915e+00	-1.956453225829118958e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.161561693240062754e-01	5.594172088544123511e+00	2.709270339331820043e+00	-9.086588794334684138e+00	9.640421351306448727e+00	-9.589044134429654775e+01	9.661842585786957205e-01	-1.549061592083285754e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.987008764652736126e+00	1.036641065045493448e+01	1.154131642192647522e+00	-2.428926915238913153e+01	6.633183249937239623e+00	-8.339359760449254964e+02	5.989484393300068987e+00	-1.241254736785573964e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.526988602889307156e+00	2.852308322913692074e+00	2.590830691210999515e+00	-1.205245155494141862e+01	6.143040743813694249e+00	-6.888903160192376163e+01	4.718307361415162049e+00	-1.220506411530962954e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.092254694188090625e+00	9.232851325748086424e+00	8.750329927147298292e+00	-1.495556748274271968e+02	5.149648336981892172e+00	-7.712657566018428952e+02	1.421632178116500000e+01	-1.780004249218544610e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.564203197634624232e+00	8.189847573868210162e+00	1.482565677942256688e+00	-3.228691337302073805e+01	4.507689719024737585e+00	-7.753863224579089319e+02	5.515396219558035718e+00	-1.257983984095830232e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.430665069224209773e+00	7.789687457922526370e+00	6.278670063672773693e+00	-1.077596476997733106e+02	5.959566200856479590e+00	-8.442223878754518864e+02	1.501964316162076329e+01	-1.701720751026339684e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.291114266052111326e+00	8.658722794211946905e+00	1.005934133170851652e+01	-7.522033799156704958e+01	7.092761041794883425e+00	-4.622339497147371503e+02	1.422807852718557164e+01	-1.487560611240959618e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.261818374261788778e-01	8.409236819538520535e+00	8.741667019312503228e+00	-8.927409536293277270e+00	7.435706063297181423e+00	-5.030370385859728799e+01	5.320713207144778245e+00	-1.935994481269731837e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.294382596524084050e+00	6.490352339405811577e+00	5.968362339183052256e+00	-1.086253354239146347e+02	2.661993322986215826e+00	-2.967402749134847681e+02	7.726439443345615388e+00	-1.787409722041312321e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.848386697597621087e+00	1.892106918239164770e+00	1.398161357805037142e+00	-1.382203783875154102e+01	5.233886512976395622e+00	-1.144050887474259923e+02	3.646096097623484855e+00	-9.932768048194310362e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.177745661169623759e+00	9.772506088716030881e-01	8.533882732041957908e+00	-1.732906384967611473e+02	4.463709062489840562e+00	-1.203996573228971840e+02	1.469095584552713696e+01	-1.635537522952934308e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.633942681942329500e+00	9.227123137915016926e+00	6.453593619659768521e+00	-1.207793698984873458e+02	8.973228499432991612e+00	-1.520249511937551233e+03	1.904533644028179040e+01	-1.528783599075248745e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.313285799527015740e+00	6.270729254182154655e+00	1.745377727338624396e+00	-3.792914390264165547e+01	6.689105160170543130e+00	-7.539451495063693756e+02	8.637145034721354975e+00	-1.250338098618173355e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.828382633906205257e+00	8.634477159872494312e+00	2.197268333410947960e+00	-9.808914997306770189e+00	5.733091826175815697e+00	-3.211203587667889110e+02	4.208146042723398317e+00	-1.309781009020739129e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.043437322505711862e+00	5.393882414934893177e+00	9.063597787250925464e+00	-7.505472586555006842e+01	2.216648266874753137e+00	-8.712679715987933093e+01	5.866599423896160737e+00	-1.808233757916732909e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.934280195629300536e+00	2.326066940207011324e+00	7.303694766241111580e+00	-1.216637008768808386e+02	6.648794340941431180e+00	-2.179294255477822730e+02	1.628953015833803519e+01	-1.573351792458010268e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.741571661081189770e+00	2.043596025806242444e+00	8.495306591597890034e+00	-6.015079019999406995e+01	1.911480818048536756e+00	-2.119132321262126339e+01	6.179856699373974749e+00	-1.705408860648503611e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.378497105317971538e+00	6.852932860359702616e+00	9.361814409869577247e+00	-3.707261916005165148e+01	3.804235003986270236e+00	-1.311396976970073638e+02	7.328927523621215911e+00	-1.797428225570029126e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.090895323057809563e+00	4.508534927403491821e+00	5.858444547868452368e+00	-7.291670005135921429e+01	1.944015620813758893e+00	-1.609798427670899059e+02	6.859821118423798048e+00	-1.839242786067776025e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.191030669759870264e+00	2.552157566087724039e+00	5.357534164927837850e+00	-1.025237248091463442e+02	7.237717805616365574e+00	-3.887109175896987949e+02	1.550621749629446100e+01	-1.427123721682536317e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.339701077409635843e+00	5.521017842456976688e+00	4.623799917485321487e+00	-7.279716023281280002e+01	2.471063976144425745e+00	-2.504812179147140796e+02	8.387181463989829666e+00	-1.703675451029802668e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.932430585223794850e+00	1.722489915967826413e+00	3.889319869055185119e+00	-4.997589571252008511e+01	4.553646538640444774e+00	-1.101363055656918419e+02	8.770708520244834716e+00	-1.342394755366216108e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.723927479975663424e+00	6.405526305004228149e+00	5.336936216683594303e+00	-1.302667281144412748e+01	9.390432719444161691e+00	-1.757959341889881273e+02	5.218465169804788140e+00	-1.589226564635710437e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.644760140535404425e+00	3.006854740230302081e+00	8.404742291105449681e+00	-9.665875969940027801e+01	2.743176928203883147e+00	-1.306542926735989738e+02	9.097799306598119529e+00	-1.774157095109846427e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.602367113522275233e+00	8.177918091755932650e+00	5.779568796581673773e+00	-1.192361766674276140e+02	5.425111826116101987e+00	-8.619057774564388410e+02	1.392754195535491668e+01	-1.748027393845050348e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.918606933401188375e+00	3.507850541461872584e+00	9.101649406502996698e+00	-3.339347645278188992e+01	5.314199140514366704e+00	-5.013757484525007868e+01	7.626179119945974527e+00	-1.787972397561190308e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.732140527140109576e+00	5.208652225229000621e+00	4.103379618234010096e+00	-5.225757687289609521e+01	1.571745506722531882e+00	-5.602854916867400448e+01	3.623168356166087456e+00	-1.933388877555298091e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.889078134340659076e+00	1.237843873714628895e+00	6.683300636225552260e+00	-1.196084497344026829e+02	7.927870253689455637e+00	-1.635230068218042732e+02	1.855863432878323493e+01	-1.387107917049693384e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.712568422878961272e+00	1.325972928878881074e+00	6.990475073306190446e+00	-1.052435110104363645e+02	1.659039686938775127e+00	-3.198912429972351035e+01	4.991725953380844238e+00	-1.915752757333947898e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.361805909154074179e+00	4.801706983601372158e+00	6.314163716943586913e+00	-9.194147192921698775e+01	5.357258126073326743e+00	-3.741131004665501223e+02	1.175896344747601674e+01	-1.665164037824832022e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.337883471254870393e+00	5.970011324356936377e+00	7.346889810314197078e+00	-1.037818020291772854e+02	6.101229166421345163e+00	-4.507731667742135073e+02	1.380673092442319927e+01	-1.590368710140781294e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.399979618466003828e+00	6.632400991545131852e+00	3.157231635311885221e+00	-2.848783476195585251e+01	7.147013542756109672e+00	-3.639472204327134364e+02	7.034675040147030600e+00	-1.439250090168356255e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.668694364549232922e+00	3.579669653857517453e+00	5.394703253763986517e+00	-3.621174265415358207e+01	7.221295067818761737e+00	-1.654611272627773246e+02	8.993799326172490893e+00	-1.435284393888893728e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.741042953917945724e+00	7.166787327608417080e+00	2.057209675609005028e+00	-2.941341250963552412e+01	3.343663522342697814e+00	-4.307456695430095692e+02	5.825927251982265354e+00	-1.483598805806023213e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.818015975622390812e+00	8.682948795448934831e+00	4.396714232623232022e+00	-7.174827030368649616e+01	1.276208367401863164e+00	-1.552727629232974778e+02	4.031265949669887938e+00	-1.947956488905749683e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.325383703052681383e+00	7.807054856438412571e+00	5.645840952228909693e+00	-9.632572240385181317e+01	7.833067067719706955e+00	-1.016312190443179475e+03	1.534020464825701069e+01	-1.435203949022190173e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.219184418336402231e+00	1.426775956686753499e+00	6.838647923129840933e+00	-1.304733854063872229e+02	6.074498743936478817e+00	-1.705753512812155464e+02	1.509533255341299807e+01	-1.691655005540168899e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.859231661234122868e+00	5.007890294693940092e+00	9.317065992120292961e+00	-1.046798905801115041e+02	8.670702078070851471e+00	-4.583430778447197440e+02	1.766658858903938167e+01	-1.564116944499671646e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.420093832359057728e+00	1.418737454969812628e+00	5.981834124129695063e+00	-7.432356239224961314e+01	7.970603908545314198e+00	-1.702546184090436441e+02	1.365473411334126297e+01	-1.464723980450111318e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.168956829182040025e+00	3.239489057905776015e+00	7.177709429871445224e+00	-1.238859661089916102e+02	8.457811871908985424e+00	-4.320192561125260795e+02	1.882202415294163700e+01	-1.623351711599759550e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726987900525578823e+00	9.885869482594296542e+00	5.918755501686080223e+00	-7.122951502671027413e+01	5.587643671490790886e+00	-6.757053156933590117e+02	1.173122526701101087e+01	-1.718613585152412693e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.985019931994925990e+00	2.123584502042302979e+00	6.580548615854424632e+00	-9.665701084130222398e+01	4.070430667776412825e+00	-1.388499102588128835e+02	1.112235893457202529e+01	-1.617115941880196139e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.230665331832906162e+00	5.133201325647373636e+00	1.731864384818447400e+00	-2.826962919864558899e+01	8.347631042413286906e+00	-7.620750162521417224e+02	6.656244737368332665e+00	-1.172575445151343043e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.865307267752381648e+00	6.643996167416608145e+00	3.781842933448666955e+00	-5.370290186387343567e+01	5.572443939518670675e+00	-5.930078968353384425e+02	8.705237959349865662e+00	-1.532758274382687524e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.595024248915363874e+00	7.046759832208282504e+00	4.101297370009779897e+00	-3.107169697278486709e+01	2.332412585192363608e+00	-1.427337646593973091e+02	5.801323646650399901e+00	-1.664241117912654166e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.914369331804382846e+00	5.998189696802199045e+00	5.079204599260070729e+00	-3.925535030072261833e+01	9.002762929085449173e+00	-4.322137749283323842e+02	1.104155002950706965e+01	-1.437061532358498761e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.801651806470100814e+00	1.578878295632067053e+00	1.374351152862078873e+00	-4.941478142312776711e+00	8.853619817460179675e+00	-6.876665843330242467e+01	1.741502073249744376e+00	-9.153706038734840122e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.405921167346058986e+00	4.119285275432789106e+00	2.268342735772633123e+00	-3.263325838822063218e+01	5.449957796500694229e+00	-2.672249704252835159e+02	6.563722234933003996e+00	-1.308543077917198261e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.555126551055665329e+00	5.278569878079574451e+00	4.012448810524688270e+00	-6.702925710020218197e+00	1.670140382032461623e+00	-2.299508165154165695e+01	1.870851550801164498e+00	-1.882696748873995407e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.065133070092836753e+00	1.436188597841330239e+00	1.017609000434415201e+01	-9.113196342032490804e+01	5.066148515505392247e+00	-9.158978113232527107e+01	1.193313682114559882e+01	-1.838161180536819650e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.065777819739730958e+00	4.197872042911065193e+00	4.153535944663642177e+00	-4.715120382413282840e+01	8.267049411225446676e+00	-3.795197670797121532e+02	1.096000359562562387e+01	-1.440836074433789582e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.415382116275036850e+00	9.162718222182159034e-01	5.738527408120134510e+00	-4.031146875860880385e+01	8.942599061768815361e+00	-1.032227597237652930e+02	9.463833138971827097e+00	-1.286822550765131634e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.049474675339229002e+00	1.150410939310802627e+00	2.715676245784603537e+00	-3.908279799281142886e+01	2.944901628332764254e+00	-7.182358625041790390e+01	6.809161614671972451e+00	-1.387539309758740291e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.589624385604181400e+00	4.720392910695258237e+00	6.579614764581394049e+00	-1.196055229978529155e+01	1.690443704491526367e+00	6.020881075983050223e+00	2.295944179153948994e+00	-2.282800801370022281e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.293325209953016808e+00	2.283712569294890748e+00	3.442906276090775375e+00	-9.383019892704675513e+00	9.204201422304336688e+00	-2.535652639131181374e+01	2.956034445227850416e+00	-1.517963610835004529e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543722633275571354e+00	6.233205064800265482e+00	2.506684981981973870e+00	-4.938685579069642984e+01	4.625918350563067882e+00	-4.425771191216733769e+02	7.982241055671829955e+00	-1.504886021692624531e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.352917339261197505e+00	7.278350004162702724e+00	5.981522500797412434e+00	-3.935940821132091827e+01	6.545771385253432939e+00	-3.347648441155912451e+02	9.887726720828295512e+00	-1.552980928480985456e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.316178853799260473e+00	8.187113606952681977e+00	1.196344946534101839e+00	-4.362942477314856404e+00	9.682438689531259968e+00	-2.895312245559488247e+02	7.662181185245735549e-01	-1.123686268242441111e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.278966398672169547e+00	2.617159298787298027e+00	1.073966061113609705e+00	-1.898333768441015934e+01	1.572118540576575407e+00	-8.004921023027951321e+01	1.912653462346354916e+00	-1.016083001241053552e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.771553320074712445e+00	2.650910200127311711e+00	2.970937949802866296e+00	-5.480425331971742509e+01	6.671408974709473583e+00	-2.953952730902791473e+02	9.705495208141242003e+00	-1.294845250263417125e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.854581259566057128e+00	2.366659565997534020e+00	9.146525773024687389e-01	-3.223197798937468939e+00	1.690136543898300037e+00	-2.598398517832920973e+01	1.989647727086513829e+00	-9.039383565172574020e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381003305602164666e+00	6.588451498347174251e+00	1.702367881314611031e+00	-2.668707333086286937e+01	4.441760848446121734e+00	-3.980250162239725000e+02	5.551314913421124153e+00	-1.346396404670234359e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.884223060798313476e+00	7.074354701696335290e+00	4.142551873387424699e+00	-9.509629656548128196e+00	8.310445818674475404e+00	-1.664474792480163501e+02	3.918432300468750906e+00	-1.435300523500993242e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.786327093103857955e+00	9.685329939486337913e-01	8.077192331428317829e+00	-2.035958996863300641e+01	4.919435695585531398e+00	-2.151147542293241699e+01	5.620234479078777490e+00	-1.560930456465964955e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.146219429489068631e+00	9.184822456089513310e+00	6.088331012588813707e+00	-6.526386501023053199e+01	9.809581630437140376e+00	-1.027187325510227083e+03	1.476474407673882538e+01	-1.463767783447452508e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.773922040161144409e+00	1.524095907283270712e+00	5.585115813963374976e+00	-6.406806806137016963e+01	5.792894342912407346e+00	-9.438851501024851132e+01	1.213185769027685268e+01	-1.533109080283309167e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.815879582960550742e+00	5.276512951225570625e+00	3.452981673699038190e+00	-4.958090351266970686e+01	3.788911558801744128e+00	-3.021548499528388447e+02	8.268148396074989748e+00	-1.547943387356162326e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.655420017059738846e+00	7.503703353518018204e+00	9.118558086125196027e+00	-1.327854027029323163e+02	3.289980526110544368e+00	-3.112713263971893412e+02	9.377908468108644868e+00	-1.944783396274854859e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.950790216874390026e+00	9.017831528172793654e+00	4.127991520613210064e+00	-9.113338013047444974e+01	4.521928114036103175e+00	-6.970055975308473535e+02	1.157098254764755652e+01	-1.708262418344488998e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.409066212921310957e+00	6.926632891964020544e+00	1.743383755989664996e+00	-1.410049669046601650e+01	4.331967563473023475e+00	-3.594707712724783164e+02	5.056868221566615418e+00	-1.138957311111347792e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.399285406729782189e+00	7.943186086454564254e+00	6.724385691823203004e+00	-4.483456904982882207e+01	1.363565995206115211e+00	-9.108730510068632213e+01	4.278189828695560415e+00	-2.033227201925868144e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.407406425690769680e+00	4.077215615045568065e+00	1.570766790783283851e+00	-3.620541877609248615e+01	4.304196628617781073e+00	-3.082127294144690950e+02	6.838415826801200303e+00	-1.285923595256648344e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.695291889879074532e+00	8.293518797270628795e+00	4.100369104481230487e+00	-2.580498327287218530e+01	5.744295193742061656e+00	-2.402918716784344610e+02	6.700829883436532519e+00	-1.554163180871230399e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.276417673646852435e+00	1.865574828383976591e+00	5.644326203638681427e+00	-5.676300705322304196e+01	7.775029166747669862e+00	-1.165763793029883431e+02	1.110247517798933359e+01	-1.399244710796336166e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.850652867841211080e+00	9.014091594017136444e+00	8.594796812238142181e+00	-2.308009812115810533e+01	7.059634207726688260e+00	-1.532925733426541228e+02	6.938815265874730187e+00	-1.703039013104031829e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.501498067614434495e-01	6.280136883041914864e+00	5.834547795834686745e+00	-1.533504686157301933e+01	7.639459643834904057e+00	-7.393616530649681806e+01	3.908335513820773599e+00	-1.788046015844899861e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.626227561852015668e+00	8.266344160605992641e+00	7.213839597024184869e+00	-1.367577123299259654e+02	1.492256412097197948e+00	-1.693403952367069962e+02	3.787217727015367519e+00	-2.004453810899354149e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.077020524178948335e+00	4.797426279548021810e+00	9.907395514290126215e+00	-1.632006563470685307e+02	2.646961721529710321e+00	-2.394220582566431403e+02	1.041873341748829773e+01	-1.951613341875729990e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.376092883578113657e+00	6.496394623533456425e+00	2.138878380723885808e+00	-3.027818478957007642e+01	6.849045650362884707e+00	-6.621788229461338915e+02	7.979126131621478990e+00	-1.252292360035968777e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.634784669919274513e+00	5.942200243187907738e+00	2.983703764569838768e+00	-3.216162185801643147e+01	5.212795875177492988e+00	-2.925693319603531677e+02	6.921441714928445066e+00	-1.281630762192800699e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.548682896987471302e+00	7.592545051304730563e+00	4.829683551251423346e+00	-2.162649115364042629e+01	1.206734812581937044e+00	-2.373168812616557943e+01	2.904756621153363749e+00	-2.049649943377545025e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.733754686409819890e+00	1.910942852737439024e+00	4.532651526282786669e+00	-2.110109469658184622e+01	8.283788798072309945e+00	-4.542969620573451550e+01	6.784807195443731231e+00	-1.152823351442965105e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.128516433067548341e+00	1.713713557743844262e+00	4.633890486652783025e+00	-3.468959824796113622e+01	8.159996007918321581e+00	-1.015309265686821192e+02	7.120033639887823007e+00	-1.168078834532537247e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.874811558186604721e+00	2.662092144229512680e+00	9.333502809255216803e+00	-1.030859035379197053e+02	5.798573893725335715e+00	-2.188126202142538830e+02	1.391990218399587853e+01	-1.581906636002780031e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.437309613353007443e+00	2.118779266333298494e+00	7.829623782271425192e+00	-1.143717686493021120e+02	1.969514506106687435e+00	-7.359570735049045709e+01	5.441568977589906986e+00	-1.850179449027748779e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.443846061275769976e+00	8.562157297046498527e+00	6.172996442899492564e+00	-8.173723731698596850e+01	7.879868980392069844e+00	-9.104976214584063428e+02	1.538975159258893477e+01	-1.480190994278104855e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.447404134334448145e+00	2.745931281015183689e+00	3.661088121212957791e+00	-2.326481537791603316e+01	6.441414081295490313e+00	-1.294292973774034294e+02	6.530624145704597261e+00	-1.412301796467272608e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.921093023699702584e+00	9.665862192469827363e+00	8.795775157518196607e+00	-1.576409591192507946e+02	8.361198998500013246e+00	-1.450436128932105021e+03	1.999331682087244033e+01	-1.746305630218055960e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.482621069630744692e+00	4.309983370443887907e+00	9.723567922664640761e+00	-1.389454080353291658e+02	8.067552258538668752e+00	-4.659129164593553583e+02	1.885324985502411721e+01	-1.617561657431653144e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.220613839660364519e+00	2.972428439285368817e+00	8.576083258247097163e+00	-9.633730208502429093e+01	8.324683632022429336e+00	-2.389876783353363692e+02	1.676605597208562770e+01	-1.541137307921332411e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.626523960482009201e+00	8.025816694743392432e+00	7.238867918842664118e-01	-1.666902018715883216e+01	5.883844220578382966e+00	-6.204631577563380915e+02	4.168943773416676990e+00	-1.124471824496183769e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.615432994614529605e+00	6.858474251617166395e+00	6.622919185850099311e+00	-6.470062700319168414e+01	2.734333812277673914e+00	-1.337429047565661904e+02	6.156929165706042539e+00	-2.054631112361516188e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.240619538142873512e+00	5.287539566212848818e+00	1.413881991358628243e+00	-8.244978010797780144e+00	7.179433075037990442e+00	-2.394306685749309338e+02	3.873371334556852563e+00	-1.168675481709899211e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.912845325624989989e+00	6.023080212520351751e+00	3.081615184813293329e+00	-2.825347408248967440e+01	6.386771574728610013e+00	-3.003994084284360611e+02	7.713453638606073248e+00	-1.446433384848022419e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.819980828904514070e+00	7.529148760628073589e+00	1.073402802798339328e+00	-2.144824175221919660e+01	7.838092305068965260e+00	-9.225750527891049160e+02	6.921237021436238201e+00	-1.140519053807317329e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.922531339760642499e+00	3.280420125909921492e+00	6.293219322469894905e+00	-8.800233208946089292e+00	2.518838188518818910e+00	1.563086560865523467e+01	3.542818368820257469e+00	-2.191731645363180991e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.544156113069859781e+00	1.018909718933270270e+01	7.553204595802033516e+00	-2.458896628489940284e+01	2.119246217483083949e+00	-1.054496872119500352e+02	6.043733881441639255e+00	-1.960445357133713706e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.428264141341746951e+00	9.132786396757143876e+00	2.046725502847109635e+00	1.137670192726710994e+00	9.138734087508602499e+00	-2.002290244640876438e+02	1.693173134389371004e+00	-1.299384646858474435e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409896705092663627e+00	6.810499614897879361e+00	4.833967726622074856e+00	-6.471454645461887978e+00	7.781373878133759803e+00	-1.247140752678027127e+02	3.231601299119009063e+00	-1.591369100421633931e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.434059752559262435e+00	3.180880262026779093e+00	5.155553135292447742e+00	-1.004017868902225530e+02	9.487062577545618325e+00	-4.839647461630390808e+02	1.616258620729488626e+01	-1.345487998214560443e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.115944210551723437e+00	7.000189101227467958e+00	4.110354719555478376e+00	-6.250607052671879416e+01	7.625410961221823491e+00	-7.781106957641809458e+02	1.218524761520423461e+01	-1.281386348272923525e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.365577132945674066e+00	1.966674663422332880e+00	2.441953349276528407e+00	-3.026286912724448186e+01	5.966849165456394211e+00	-1.239088630243781495e+02	5.749580945041474322e+00	-9.604636789835618860e-01
