G	c	dx1dt	d2x1dt2	dx2dt	m2	Fc	Fg	d1	W	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	1.041213219959021252e+01	2.780384876269074823e+00	5.629845292820306213e+00	7.397183149188682805e+00	9.672512337179325570e+00	1.289543003505309116e+03	2.701586912362580750e-01	1.567795717789312038e+00	-6.808114455254536068e+00	3.226292294950152950e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.822363259038171535e+00	4.928441835779238112e+00	5.626608013311074963e+00	2.863362305641523609e+00	4.679901392125564996e+00	3.055614607103337477e+01	7.163026416030246479e-02	6.079793617545619533e+00	-4.282747452921377374e+00	9.429489364890154823e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.050787590184986797e+00	1.732562291165200996e+00	3.211987077606445862e+00	4.325828845436430647e+00	4.627078152015522861e+00	-4.516838003814130786e+01	2.413905021798502526e-01	5.175511465270135503e+00	-6.866759146076338638e+00	-3.391136285410016882e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587263030363535554e+00	6.650438793230091683e+00	5.036566047748306296e+00	9.456369831600266451e+00	3.284730152414367943e+00	1.265539206126954319e+01	1.551296672188032577e+00	9.795292088020500998e+00	3.266148527504270649e-01	5.237536284663121045e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.024312936252806061e+00	2.903106409768317686e+00	7.811651604834646712e+00	2.209650683465396614e+00	1.596430270319071365e+00	7.277095801117020812e+00	1.202027268592991971e-01	3.846886722696344130e+00	-2.131344508519520620e+00	1.829964830587777203e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.103206514891183687e+01	8.434003936302039151e+00	6.291449920952522312e+00	5.400967006917562152e+00	9.717105136837336232e+00	2.849182884684830341e+01	1.827073814042020627e-01	9.352492279182435198e+00	1.578124545035674231e+01	3.485754284424801952e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.969790918685385250e+00	2.553214533022311716e+00	9.882694040921734313e+00	4.257999103867549096e+00	4.895105834611483964e+00	1.821863343324903894e+01	7.280226056930052536e-01	6.386268188586111449e+00	1.911666500041043992e+00	4.045113323541935202e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.360602939671387901e+00	4.513319883544107292e+00	5.035262642272162914e+00	1.553725432318581401e+00	4.072230922770106787e+00	-1.562173791080654617e+01	9.660389129099791750e-02	1.303743297901952314e+00	-9.251464375905300574e-01	-2.777068371412823589e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.436549336882219308e+00	8.501563113648022973e-01	5.959373021943605409e+00	7.687276999416214451e+00	6.282443880610768971e+00	-2.506122664716400550e+01	3.411037443659111212e-01	9.870539664938826618e+00	-1.678025078434180983e+01	-1.977616359975904459e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.222356251752984235e+00	1.850814260325576166e+00	7.172502949923073245e+00	2.217603251575237966e+00	5.435699888897225662e+00	-2.641391573477704036e+00	-2.514355901788722925e-04	5.973009712890370082e+00	-1.182499533367203259e+00	2.125693643020880319e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.556654991251947173e+00	5.016055344491781476e+00	6.775421957035948850e+00	5.214553695595284033e+00	6.876484655116295031e+00	3.331769244092677695e+01	3.017605607072766927e-01	3.691992467129169064e+00	1.373339408697269981e+01	3.466602987789271229e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.962178564821353888e+00	5.365525174291736477e+00	6.770892159308038671e+00	6.465365216085671385e+00	1.433886162001169140e+00	4.028789993177596784e+00	2.444709043680927119e-01	4.723337531100214370e+00	5.151803320205339709e+00	5.689706355068770982e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.730158324168121986e+00	6.715390961625341326e+00	2.478203127538950667e+00	6.872296736007652562e+00	8.527215351251001607e+00	2.654246628187768309e+01	4.965427649489835282e-01	8.467054622173025180e+00	1.713413180775172240e+00	2.572104890643508224e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.521549258961288231e+00	3.535628996204761343e+00	5.837948686806836207e+00	7.771093655858925864e+00	9.554191280138015330e+00	7.063700587182098900e+01	6.715298093515137401e-01	4.220351620988290087e+00	7.587237475347351490e-01	5.226204619560199660e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.471255023008168905e+00	7.480004675709336581e+00	1.919818941922369016e+00	2.773205249245102255e+00	6.886770315317307656e+00	3.184598344412417958e+01	1.158766015652578640e-01	2.598852881379513757e+00	-2.747630630361387549e+00	2.991872200869562515e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.152941203717251284e+00	8.936874064625039082e+00	4.200762578620890864e+00	1.580056819812887259e+00	8.869815589395251720e+00	-1.877378940339433555e+01	6.107789189693052512e-02	2.174903063740368125e+00	-5.990779673650581394e-02	-1.004917157620175139e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.226306439020261152e+00	7.735482798143103800e+00	5.972254847803107225e+00	6.502703794861679931e+00	1.803802396338476388e+00	6.318645127037461506e+00	3.105059545480520766e-01	3.637711207039969974e+00	1.473622853225839968e+00	2.259514361333907928e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.158268291073214940e+00	1.158866069760624562e+00	6.542981578559513345e+00	5.844255525439693955e+00	5.704330165232271099e+00	-3.111395012643947311e+01	1.740522344769516727e-01	7.530956120368887063e+00	-6.878054413945006829e+00	-1.565411249294377249e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.712019834720126532e+00	5.658422622747846908e+00	9.787551814769845038e+00	8.229531292503278195e+00	6.720827482919462526e+00	1.487345997830912125e+01	4.984897067527871428e-01	5.150675079235833564e+00	1.965524742512882339e+00	2.141033038515757436e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.721786838225946248e+00	2.952464280575163968e+00	7.054457287735107940e+00	7.632164288161757071e+00	6.443768562845655801e+00	5.462895266950877726e+01	5.000240984751090911e-01	2.796167623352544762e+00	3.929223136402009153e+00	4.879075712518549324e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.683386230571047193e+00	3.849777112555771819e+00	7.505089006550368147e+00	8.106238438249794953e+00	4.293685618097121903e+00	1.601809889343826043e+01	3.955590848696834416e-01	2.116127092947924115e+00	3.009813284641050135e+00	1.976346056788633287e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.620240027106486735e+00	9.251818492397893223e+00	4.546429956375240167e+00	5.019040943234111651e+00	4.459554647796547755e+00	6.501939538375927974e+00	2.389310191825894658e-01	3.413957891830831315e+00	1.708894907910090133e+00	1.673064944639754970e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.783926769223737274e+00	1.656281237930367967e+00	6.484376295511684596e+00	3.896254755339538356e+00	1.939473432593631363e+00	6.331127876961175183e+00	1.580571766093034070e-01	9.404126613977190630e+00	-7.462482633250529851e+00	-8.220079551718378896e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.156223799133107022e+00	5.192013318411035527e+00	1.742905836221677607e+00	7.839902999029325414e+00	5.234620555666959163e+00	1.471451512310501286e+01	2.830345669487708271e-01	4.426379679618174912e+00	2.146922223287803799e+00	1.720126979198134842e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.170910937589610512e+00	6.618433090926223450e+00	3.843349160345031823e+00	5.104968083891258779e+00	2.057156748386757883e+00	6.171235029143684159e+00	1.438655467662535992e-01	1.050788713578248945e+01	1.551394031609010540e+02	7.823036304006363650e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.662039808682918895e+00	7.349030437328981868e+00	3.968911067478771315e+00	2.201583907147397046e+00	7.323169651063487606e+00	7.046879140866809621e+01	1.541831232725623946e-01	4.602219525207656758e+00	5.957600673594577678e+00	3.208482414663116344e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.193730129396334050e+00	6.726825384982735301e+00	6.203872357357758105e+00	8.436625203784554827e+00	2.796985048288135101e+00	5.761117903287264141e+00	6.281210396851694133e-01	3.493777361118053371e+00	5.468188800772003644e-01	2.064305119567293456e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.193330494975882505e+00	1.808429332975124870e+00	6.936742518798459933e-01	8.786556576589282130e+00	1.988607907596790847e+00	2.741152015231916206e+00	1.691022663186738217e+00	9.180976010068460980e+00	3.936311626861077162e+00	8.994775048423139907e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.133350362328187089e+00	3.941303622849825494e+00	2.350851291730496229e+00	5.295363331584110433e+00	5.952188397624651017e+00	2.835385570255460763e+01	3.121574558104322494e-01	4.524890070108701146e+00	1.109920273659208867e+01	3.204596163251869800e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.254343812263949198e-01	5.532733638276645216e+00	3.359271276780909421e+00	2.140810451922837476e+00	6.377592969014257207e+00	-3.620015174917949707e+01	4.843969946050268871e-01	7.165566175751192368e+00	1.865176273623971426e+00	-1.394281757833600865e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.250769486008554310e+00	2.078272578424862793e+00	1.048761086978639412e+01	4.952554644785373661e+00	8.633919854142906303e+00	-1.476646920266023244e+01	2.430491582488555069e-01	8.823436549205329271e+00	-2.632701493222526068e+01	-1.987946156223061145e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.092540945696527821e+00	4.747117833329904890e+00	3.168426438221644048e+00	8.360397940621403734e+00	6.338862818447534409e+00	2.042794321627983933e+01	3.734278888454980461e-01	5.618522328725066295e-01	7.975768182494983316e-01	1.801881343217047959e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.321920959592386424e+00	1.606157181398815137e+00	5.573390201560205703e+00	9.348878370872879984e+00	4.070801148350844834e+00	2.980068061250839762e+01	8.641490182081122962e-01	2.814655862042469536e+00	2.231561448664574066e+00	6.105109506754855531e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.941296790580181231e+00	1.467130818400196768e+00	2.630023213485789491e+00	3.000079949963346593e+00	7.799901507453154359e+00	-7.807293011610177302e+00	2.378238413784289906e-01	7.100461556746441971e+00	-4.056368470703095142e+00	-2.630965338561253586e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.239519495204692401e+00	4.231703131094445958e+00	7.341358987203442155e+00	1.432434887597314965e+00	5.931845047395065684e+00	-1.904043203192632561e+01	3.960306865442078106e-01	3.830973877711619568e+00	2.194409735516691828e+00	-7.253079242071039934e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.039898997326171193e+00	1.576595644156645548e+00	3.068647708600632740e+00	9.383673469894819874e+00	1.795667310603266120e+00	5.823504778122730485e+00	2.224234977119457390e+00	2.597711122632684777e+00	-2.615207749401415871e-02	6.348689831340425194e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.279841278610641453e+00	6.215507376806590045e+00	3.092257482160763349e+00	4.009601502284943386e+00	7.372579211667458665e+00	2.032386239311692222e+01	1.037992555218443941e-01	1.364027657504114810e+00	-6.172063016562804094e+00	-3.831707684309709760e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.958255013493346297e+00	7.551836135570812125e+00	5.186333499413409598e+00	4.767110644504341188e+00	8.839344188013479098e+00	3.266578128415837057e+01	4.630966908499143386e-01	1.398526737854493662e+00	-6.003077924949578037e-01	1.690517687644833567e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.417494704716478537e+00	8.614086115892398254e+00	1.153393571063855649e+00	9.148795004325275926e+00	4.109610035909308401e+00	1.342296716557385849e+01	1.504399851466738491e+00	6.827039113260261693e+00	5.730062489689340399e-01	4.649225375119336867e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.263970689720214757e+00	3.442094431955837308e+00	8.650258783518438577e-01	2.358644524565277845e+00	3.818920728063633696e+00	-1.207465811572912706e+01	-6.350684165027875583e-03	2.933276853200555312e+00	-1.033016409080225406e+00	-2.672769273006975199e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.600978643642076094e+00	3.330862526147714053e+00	2.758908833056286980e+00	6.674933020688137653e+00	1.750432285935846322e+00	8.027895184639469051e+00	2.378095705542918881e-01	5.155331457297471331e+00	-6.516034813184231211e+01	-1.978682765400245813e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.719290381556592084e+00	1.176195755592498227e+00	2.330997398739709237e-01	1.815345122669536959e+00	1.778524874710680326e+00	-1.049540760805338735e+01	1.355627176259561750e-01	6.176413975061056050e+00	-5.498934535039354365e+00	-1.596820386294788063e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.328889772049486773e+00	6.953047895749866925e+00	2.201150663534113150e+00	4.230920931128089535e+00	4.112272129419943134e+00	1.764799582102142850e+01	1.456010988025049635e-01	5.111923002765950130e+00	7.489973299211962754e+00	2.786983911579029805e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.540596728085302125e+00	7.602648435253958503e+00	3.452171100823438366e+00	8.538381439088970737e+00	5.939212234327063022e+00	1.337290656024976698e+01	1.517780469603183136e+00	8.483410888531246474e-01	7.482960915340762797e-01	4.078092139992300247e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.194573965511432245e-01	1.243137761307857136e+00	7.606679548946784664e+00	4.939529510874093532e+00	1.317078701467400137e+00	7.747380413520480680e+00	1.139358537936051574e+00	8.165742363096056167e+00	3.487346144183192109e+00	8.769159434330884295e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.131192467067775986e+00	8.965089234565727594e+00	5.289664489636747291e+00	9.937509760253533386e+00	8.757131079396600626e+00	2.122025018775212502e+01	5.448110344379666348e-01	1.003878075066538811e+00	3.674437931750605957e-01	1.510908539193901223e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.847014935567483640e+00	2.271411626663787153e+00	5.030895873918158401e+00	6.363794815836087082e+00	7.659874312712961597e+00	-2.164410245331067983e+01	3.975518446395794325e-01	8.247082023277114260e+00	-3.633893456731262006e+01	-3.084672975395988281e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.942142694663478331e+00	5.544219388459128872e+00	3.917746896997797990e+00	3.638370418883903668e+00	4.990877654856336498e+00	2.672374816549433518e+01	1.751883004311815539e-01	8.922365640253879349e+00	-2.492623476588814810e+02	-4.395490289597491085e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.800660035187247487e+00	6.161784475011447881e+00	9.634905638091295188e+00	3.182421602686017259e+00	8.723810299133699431e+00	7.263228262985978745e+01	1.474408653918414525e-01	4.330471601354892286e+00	-5.091935117001917810e+00	4.514969720249106810e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.360241023173264452e+00	8.849888634825578748e+00	4.939613434405552894e+00	4.060101415285178206e+00	1.418398030625047879e+00	1.827721066639580894e+00	1.653014074155583213e-01	6.018669544366892943e+00	-1.164040812798261548e+01	-8.413019537653445568e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.380899143682746910e+00	7.294455127468806310e+00	1.216771837662832034e+00	4.294645596033218382e+00	5.068342865715489864e+00	1.561494281671586926e+01	3.301351655228121906e-01	5.144386519943126679e+00	3.769349960945617362e+00	2.076019226557415553e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.760744472720262355e+00	9.249018675845389836e+00	6.672193579252912343e+00	1.175285541019398750e+00	6.990505900706970088e+00	-3.903504802604278211e+03	1.039264725624910873e-01	3.503845629437500442e+00	-6.855601677648344605e+00	-8.188775103582237591e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.950398637525221801e+00	4.327476103528457685e+00	1.684752197038638100e+00	4.209262889366641502e+00	8.660363130771306928e+00	4.706819135375865244e+02	1.978999653955061944e-01	9.095258627846360966e+00	-1.116223342621334425e+01	8.983192840391078349e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.809866708789745093e+00	8.163603599578260983e+00	4.634176754910423135e+00	4.885151767688090452e+00	7.708119500153827630e+00	2.463461435465828941e+01	4.569602559699045274e-01	8.750550254390448757e+00	1.672680346438503163e+00	2.482096706445031220e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.242718541735419180e+00	1.611520067265789891e+00	5.801937510768894413e+00	8.116307983344222876e+00	3.739711320917668669e+00	1.943901331090786044e+01	5.874499815079781140e-01	4.212035608298974054e+00	6.509453406304999135e+00	3.873004156883724125e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.084073137624349759e+00	8.937411782778792002e+00	8.505496177355928111e+00	5.998914143269300503e+00	1.031159635386659978e+01	2.770093084236493297e+01	1.300557641496078443e+00	6.066530477203780691e+00	3.568208962396465234e-01	4.303245298030724086e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.066634286944224685e+00	7.161757217339271619e+00	6.016488770185257628e+00	7.860280664713210186e+00	1.567781446522032329e+00	1.676425626983937267e+00	2.021006295236390748e+00	8.680324274398465434e+00	8.254323851146161406e-01	7.538445268841146962e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.924728811341349655e+00	8.731462126267883761e+00	7.600466755726558610e+00	1.310409727961345805e-01	9.286779728344024321e+00	-2.051553400284961626e+01	1.114926132943034054e-01	1.030596396962951111e+01	-1.159929917947698508e+00	-2.089494974573833930e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.495227844313179233e+00	4.288039440141012903e+00	9.169496921174967952e+00	3.249821593319045743e+00	9.132159353612554042e+00	-6.497229773138988662e+01	5.862797369651057827e-02	6.043197553963505442e+00	-2.559450302323813542e+00	-1.096157139513123102e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455451865768458752e+00	6.656213509805517958e+00	1.260445778169738684e+00	6.501663773323844708e+00	3.234630162556079380e+00	5.996051595134018086e+00	3.475639612530127542e-01	5.071813570152987616e+00	1.784512481218706093e+00	2.689471050178927847e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.549211865338115501e+00	5.724476851110281039e+00	2.728438582041842420e+00	5.662475813024856919e+00	7.110811620908457087e+00	2.831816246304307683e+01	3.340611853015797994e-01	3.748415761728433271e+00	1.446635564125989815e+00	2.023531247277385425e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.900911639931465835e+00	6.968148258429029518e+00	5.461805355652026961e+00	9.821250927809472842e-01	9.539820153158616867e-01	7.787038548643218761e+00	2.475423055824528817e-01	1.007445496615461167e+01	-1.038156951215395019e+01	-7.813921454474194839e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.760473074331366128e+00	7.427839502315806142e-01	4.235750533223113123e+00	7.465065133631114236e+00	5.274774206880923799e+00	3.094330051394025105e+01	1.050497248185664256e+00	2.279738486639844908e+00	1.384997053930754785e+00	6.695098638077522146e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.111614975488487644e+00	1.874489944977459022e+00	5.735128925758402829e+00	8.690757382218354365e+00	6.039587803772106689e+00	1.405610904421806993e+02	7.429860277266708835e-01	5.555457828411266341e+00	4.270783223461332767e+00	2.116955963443318112e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.998064282877338727e+00	2.776299242596130590e+00	8.579162890756503401e+00	6.356200275148727208e+00	5.855908846391059797e+00	3.709324072918732895e+01	2.794168314575005696e-01	3.707246680423591290e+00	5.782559441458092309e+00	2.947019441566464781e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559202315393902083e+00	3.130613220582060485e+00	6.778126421566846638e+00	1.870557695584128099e+00	9.492812318458286214e+00	-3.374496386945652571e+00	1.971331411483284030e-02	4.060911504653609505e+00	-2.853705330037590304e-01	-5.301750231672146263e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.806248364485633751e+00	8.850610790485132995e+00	6.957026026777241690e+00	7.551979265968578936e+00	6.663549088433574852e+00	1.941769572401965860e+01	4.041314325663559193e-01	4.970147297391135588e+00	1.080195141171095941e+00	1.593083737149827428e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.410170350711148490e+00	2.709082758718937889e+00	4.295396181030421090e+00	6.692492841802540227e+00	4.463945600627552857e+00	2.394240921802522593e+01	6.781447363392466565e-01	1.002167157477295945e+01	5.236820577177773828e+00	4.371357395272450930e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.071984294813234051e+01	8.438320730650511692e+00	8.721020752317459213e+00	7.342967510127357045e+00	8.390177947727444518e+00	2.421925634850410702e+01	3.343777666789432557e-01	1.804825625223858143e+00	4.745053125858674226e-01	8.135783614605667236e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.782523723077040323e+00	4.712056586917047873e+00	9.968869144153041262e+00	6.559814451392908197e+00	9.360654092044276453e+00	4.892264395090185047e+01	3.499307870943986765e-01	6.084400163938349593e+00	5.843265823299720552e+00	2.598435701203518189e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.177683265409318558e+00	2.802354788577384959e+00	7.948156929361926970e+00	7.381273002623339963e+00	6.834047294066646350e-01	3.394996251090785400e+00	4.583390202525599033e-01	2.316002780321456456e+00	1.191515178677891251e+00	2.737228815349878719e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885715477528767892e+00	7.857948857447368596e+00	1.474041287296897096e+00	5.162965861749805541e+00	1.055336295670505642e+01	3.446886833080689883e+01	2.611876727557833067e-01	3.129775039948694548e+00	5.347529522630928289e-01	1.372390222132322535e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.998533776402789286e+00	6.433087015115044771e+00	6.860130129078511274e+00	1.854299115808958121e+00	1.278416609930237202e+00	4.357922633917200805e+00	1.765821799000513170e-01	4.244957348105287132e+00	-1.018814382679490471e+01	-6.107666148370407555e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.585888518346089349e+00	6.373360794865188694e+00	1.258526088441368262e+00	6.805020110856290216e+00	8.407905416888571182e+00	2.976486266281962756e+01	7.166977499565205800e-01	6.206362935404077241e+00	1.661990852359900295e+00	3.047130713770991761e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.804688257593423550e+00	5.406229965669521853e+00	3.370710790384291222e+00	6.372907902069757213e+00	4.111234976436475286e+00	6.608115015798742498e+00	5.311309521416358592e-01	4.556546254700840848e+00	8.599566684360744340e-01	2.067116173551856395e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.161636203223302743e+00	7.267731677392204048e+00	2.121373960985407869e+00	7.328496820924380373e+00	2.050144905620668201e+00	1.469924306688376703e+00	2.920025707016373762e-01	4.136461422573917801e+00	1.388985494676370891e+00	2.265950601975653012e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.060946755004190667e+00	3.373050743853188482e+00	6.650525328330486374e+00	1.383288411044236499e+00	4.558799216785504704e+00	-3.537303142942737821e+01	6.889592430562555547e-01	2.322410178624560118e+00	9.841452246264204007e-01	-4.931337380920047586e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.952956628238265990e+00	1.077408931702330186e+01	5.987846096265807994e+00	2.858780391773120932e+00	6.957791170268630587e+00	2.545239319840140979e+01	4.503175771095867530e-01	3.373969219065936276e+00	7.513499141959036898e-01	2.169933901080008720e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.375011489502033779e+00	9.652796437871806745e+00	2.522493714353574834e+00	8.870407269275434103e+00	4.676783875381482325e+00	1.075577504558637365e+01	2.124992007645672309e+00	9.422683292110056286e+00	-5.895301876050713652e-01	6.185654952767938752e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.424572159839575303e+00	6.444141052719452922e+00	4.904365060264461285e+00	7.372843264864966883e+00	1.968546714879136683e+00	3.879454481369812857e+00	1.861911244806788712e+00	9.387425685570127243e+00	8.674087926964695328e-01	8.293262583537261534e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.385236846417482681e+00	2.736501375855181717e+00	4.896822272980603685e+00	9.930857810918002571e+00	7.414388299809218985e+00	2.553436200179486804e+01	3.149600096025354512e-01	3.793113654816687941e+00	7.127558560104468199e+00	2.586227573399040747e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.913466396435903327e+00	7.625225296614464021e+00	4.385941539245966858e+00	7.697344686554563609e+00	8.872545446496651778e+00	2.957431151152259119e+01	3.825002139639954168e-01	5.417995169638146535e+00	2.137919564080967394e+00	1.817928393230090922e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.675063131593017118e+00	2.278085644598581094e+00	2.151475962004218978e+00	6.406083174234715294e+00	4.555618946467101971e+00	5.780415919371563405e+01	4.250801539295273046e-01	9.091633371604441294e+00	5.328687005720207281e+01	1.319710732781544316e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.978778589944268251e+00	5.108500677677392243e-01	3.677541509387701968e+00	7.318018195753703381e+00	2.255646412051461880e+00	1.548143437652129251e+01	1.310336309094523477e+00	1.514509230033304732e+00	2.705468110786137803e-01	7.650088533407633840e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.986904598868112437e+00	3.383088979117531370e+00	7.538814082123461269e+00	8.195633712273044935e+00	5.346168190036506118e+00	1.458339432525978374e+01	6.190596911605383834e-01	7.583758556474659684e+00	3.873619077792556542e+00	3.205407992015793628e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.012248024688603643e+00	4.365702424817325067e+00	1.438645686039190075e+00	6.197021119100568853e+00	1.535333898169811029e+00	5.095977446837435920e+00	3.364367098631552144e-01	9.633600965549916850e+00	4.671114601602939231e+00	7.037608710598283857e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.552715740234000830e+00	9.306356333584966833e+00	1.633976684095363119e+00	7.120557827994565159e+00	8.287057075394193006e+00	2.030313538771686765e+01	8.625903076575187622e-01	1.903374291418156838e+00	1.752924551900705008e-01	2.651878348358710724e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.540833478151412805e+00	7.779500372374558381e+00	3.902586818747441733e+00	2.358850676209089503e+00	8.100412958696946220e+00	2.365468261397112428e+02	9.855902309643690962e-02	2.287721907095619844e+00	-1.277811899252183103e+01	2.555306833453391491e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.083332790387673938e+00	7.171888776361085682e+00	9.841529527248114917e+00	4.559742706450693461e+00	6.102217751807760493e+00	1.921966429017954425e+01	2.949105827775659328e-01	9.919119534553011874e+00	3.302543580777271615e+00	2.405682512636878823e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613271025850601781e+00	5.682909084395162402e+00	6.570381037524378520e+00	7.186391938080801012e+00	4.306655359223500845e+00	1.528579386942098495e+01	4.841860440109214681e-01	6.058767419285880251e+00	3.695303730129239739e+00	2.427433924150674827e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.547342195711031820e+00	4.299788146644801579e+00	7.610542508072419388e+00	3.540789846464598600e+00	7.671782303218213528e+00	-1.009637054517344410e+02	2.412916967672658064e-01	9.234463313587242261e-01	-1.273933026414526992e+00	-2.308954723955852995e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.891611155179956150e+00	4.464626954176975637e+00	4.597271241994137725e+00	1.679755519568820299e+00	5.824896785765403706e+00	5.780015880588016444e+02	6.377583449938841742e-01	3.900711722546928772e+00	6.825779803263579693e-01	6.486289035786752777e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.790391791533985533e+00	9.789203562772831546e+00	7.094122747921967509e+00	3.092195090414836756e+00	8.442475223388111516e+00	3.130871787202302059e+01	3.509410772391339250e-01	5.357054063744410399e+00	1.573909581555150483e+00	1.577666922383462733e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.225663306263324870e+00	1.356511091941640545e+00	2.048524069818970617e+00	4.241855264243650225e+00	5.844506068194176507e+00	-9.530158543438478347e+00	2.258872567284354316e-01	8.099417035423211786e+00	-3.677650366784473324e+00	-3.410640452956557600e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.647429771632022977e+00	8.591058813003206396e+00	7.685881267127796512e+00	3.196540613211430681e+00	7.487013073016338893e+00	4.113261425943775151e+01	8.529594570485918292e-02	7.561999477381183610e+00	1.720417560742553320e+01	4.275622872409182484e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443183537103177372e+00	5.795732849494215522e+00	8.564925604714741070e+00	5.626715898434665242e+00	6.027565907648595456e+00	2.335723243084168388e+01	2.252191419550998996e-01	9.782267798699358252e+00	-1.167745573336775919e+02	-2.003933827343998786e+01
