G c dx1dt d2x1dt2 dx2dt m2 Fc Fg d1 W m1 d2
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.08121429e+01 5.28992975e-01 4.47445842e+00 7.64635050e-01 2.05059048e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 4.36899855e+00 1.52157543e-01 9.70035526e+00 -9.96576794e+00 -4.76347559e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 2.08615537e+01 2.48289825e-01 7.27449629e+00 -1.26101657e+01 -3.10050459e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 -7.20461956e+00 1.77801676e-01 1.74900760e+00 -1.33761258e+00 -3.21745996e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 5.92035005e+00 5.32562988e-01 8.76663661e+00 1.71831465e+00 3.95326410e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 -5.69266037e+01 1.26739717e-01 5.32503947e+00 -3.12556401e+00 -1.32099179e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.28504504e+03 2.55644967e-01 1.61878516e+00 -7.08837494e+00 3.24089297e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 2.92737269e+01 1.31064775e-01 5.94745530e+00 -4.02709568e+00 1.92221067e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 -4.82039585e+01 2.46129845e-01 4.75447851e+00 -6.16061788e+00 -3.40054810e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 1.10067361e+01 1.61121108e+00 8.89974464e+00 5.98559842e-01 5.15591683e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 7.01404401e+00 1.44800775e-01 2.83595143e+00 -1.81910563e+00 5.62467825e-02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 2.94836198e+01 1.87351940e-01 8.43818149e+00 1.62562677e+01 3.40033624e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 1.98396637e+01 7.03812450e-01 6.01919822e+00 1.70467148e+00 3.91141979e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 -1.74797580e+01 6.84391392e-02 1.49149273e+00 -3.43088166e-01 -2.93387350e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 -2.55010410e+01 3.04799760e-01 9.74660771e+00 -1.65590127e+01 -1.92408021e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 -3.66445260e+00 7.04939173e-02 5.61353720e+00 -1.23270027e+00 -8.07261009e-02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.19658544e+01 2.41449772e-01 3.61789169e+00 1.38623843e+01 3.34916706e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 3.43806346e+00 2.75234912e-01 5.22466158e+00 5.30389833e+00 5.60953639e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 2.73254967e+01 5.23823497e-01 8.72072005e+00 1.98536407e+00 2.51934624e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 6.89564630e+01 6.58707603e-01 3.74412812e+00 1.21734737e+00 5.10631683e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 3.21748673e+01 1.31955268e-01 2.73408757e+00 -2.50802055e+00 2.69733915e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 -1.89240858e+01 4.38148309e-02 2.16164122e+00 -3.07344282e-01 -9.87234024e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 5.12816154e+00 2.84389324e-01 3.68073459e+00 1.63695199e+00 2.19702662e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 -3.10161025e+01 2.10464086e-01 8.02043278e+00 -6.94086595e+00 -1.60654425e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 1.78901123e+01 5.07255455e-01 5.24463729e+00 1.54515852e+00 2.06478465e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 5.29021356e+01 5.07377168e-01 3.04733443e+00 3.70351969e+00 4.89043913e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 1.39355902e+01 3.49838970e-01 2.49566500e+00 3.49007134e+00 1.89803411e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 9.54061001e+00 2.61124391e-01 3.99456529e+00 1.54032973e+00 1.59920012e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 8.06243164e+00 1.82327531e-01 9.45931936e+00 -7.85671570e+00 -8.40383310e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 1.13559606e+01 3.31776951e-01 4.08724041e+00 2.36600104e+00 1.78474896e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 5.78618193e+00 1.87259342e-01 9.89311668e+00 1.55736066e+02 7.81235105e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 7.04628982e+01 2.18621834e-01 5.36707410e+00 6.12343233e+00 3.31266784e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 6.46868564e+00 6.61664896e-01 2.61247526e+00 4.76054408e-01 2.14679044e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 4.45156553e+00 1.61499213e+00 9.02026083e+00 3.71339131e+00 8.98030357e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 2.86764847e+01 2.79193596e-01 5.14319836e+00 1.12951571e+01 3.42059663e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 -3.78171708e+01 4.23453561e-01 7.38704209e+00 2.63112092e+00 -1.52717382e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 -1.47404522e+01 2.88381772e-01 9.85340425e+00 -2.58467085e+01 -1.98921157e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.94151990e+01 4.66356014e-01 1.45157815e+00 6.62140279e-01 1.66928867e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 2.68705539e+01 8.49054126e-01 1.87025104e+00 1.48248001e+00 5.94973163e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 -6.84401061e+00 1.49386887e-01 7.48411067e+00 -4.04811014e+00 -2.49761214e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 -1.95430419e+01 4.19186525e-01 3.53642503e+00 1.70038024e+00 -8.41473208e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 4.15675024e+00 2.21937722e+00 2.65871257e+00 3.71575136e-01 6.43999515e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 2.18719820e+01 1.78683301e-01 1.35425692e+00 -5.92835961e+00 -4.20489800e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 3.23703091e+01 4.61750935e-01 1.19662041e+00 2.80330142e-01 1.73128981e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 1.03159128e+01 1.51036314e+00 7.97037043e+00 4.33909673e-01 4.58923841e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 -1.15100250e+01 9.35104933e-02 2.20990085e+00 -6.96749668e-01 -3.43291253e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 6.25501301e+00 2.87301895e-01 5.20948554e+00 -6.53857870e+01 -1.97730551e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 -1.02611961e+01 1.88842996e-01 6.45307134e+00 -5.30991537e+00 -1.64374478e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 1.46616467e+01 2.20971384e-01 4.85516621e+00 6.72917466e+00 2.70561821e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.61035006e+01 1.55236399e+00 1.24395987e+00 7.35228217e-02 4.06191556e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 7.63958798e+00 1.11508461e+00 8.05151352e+00 4.35409362e+00 8.55047687e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 2.36743557e+01 5.75020784e-01 1.09461902e+00 1.44973968e-01 1.52272002e+00
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 -2.04810229e+01 3.42756307e-01 7.85700905e+00 -3.60592350e+01 -3.22728863e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 2.78966882e+01 1.92495916e-01 9.03974044e+00 -2.49505768e+02 -4.40535532e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 7.30752869e+01 1.31876680e-01 4.89555929e+00 -4.58628964e+00 6.11686120e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 3.79964729e+00 1.41566169e-01 5.81988226e+00 -1.21827376e+01 -8.54160641e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 1.57339920e+01 2.56952264e-01 5.29285053e+00 3.38150534e+00 1.98352245e+00
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 -3.90426893e+03 1.38092773e-01 4.50287757e+00 -6.32361340e+00 -8.18975822e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 4.73224051e+02 1.76794564e-01 8.98682082e+00 -1.10940071e+01 8.95142249e+00
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 2.56882617e+01 5.02124737e-01 9.04540160e+00 1.61157148e+00 2.43965359e+00
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 1.52223294e+01 5.05287125e-01 4.02234728e+00 6.23877735e+00 3.75455152e+00
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 2.71545738e+01 1.35016221e+00 6.53562779e+00 3.61316918e-01 4.33882277e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 4.69290096e+00 2.00270073e+00 9.34216806e+00 5.29524263e-01 7.40184599e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 -1.81915119e+01 3.70892458e-02 9.65852649e+00 -1.13330101e+00 -1.15581644e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 -6.53471776e+01 1.15715185e-01 5.58063136e+00 -2.78965731e+00 -9.44560295e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.82899997e+00 3.19171296e-01 5.07542325e+00 2.29923364e+00 2.63835528e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 2.92930024e+01 3.81427681e-01 3.50824884e+00 1.45641606e+00 1.91509379e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 4.14731225e+00 1.36453778e-01 9.62984686e+00 -1.08143552e+01 -7.79845429e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.65976154e+01 1.14073640e+00 2.28532874e+00 8.54011595e-01 6.89011135e+00
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 1.40999825e+02 8.15378329e-01 6.21846618e+00 4.20566923e+00 2.12979714e+01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.56446006e+01 3.32925713e-01 3.54295241e+00 5.81986352e+00 2.90944317e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 -4.90645703e+00 7.16858117e-02 3.51107461e+00 -8.00155349e-01 -5.21514890e-02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 1.76655127e+01 3.79280221e-01 4.64471729e+00 1.11817401e+00 1.48247118e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 2.50046075e+01 5.92280244e-01 9.98913642e+00 4.80614044e+00 4.36507656e+00
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 2.10008110e+01 2.79265437e-01 1.49469676e+00 5.14634689e-01 8.77363779e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 4.90364785e+01 3.38771082e-01 6.20687636e+00 5.82821455e+00 2.57181515e+00
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 2.69471576e+00 4.57881811e-01 1.74314942e+00 1.60721546e+00 2.64975614e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 3.44654772e+01 2.90117806e-01 2.39068747e+00 1.00485205e+00 1.25601105e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.58972675e+00 1.57923708e-01 4.95606648e+00 -1.05562093e+01 -6.09810513e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 2.93028606e+01 7.26659983e-01 5.59414118e+00 1.01370221e+00 3.04132360e+00
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 8.57604894e+00 5.22093974e-01 3.32913168e+00 8.20177549e-01 1.99999901e+00
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 4.74098096e+00 3.27351864e-01 3.84811418e+00 1.45152257e+00 2.33042677e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 -3.50189343e+01 7.46299652e-01 1.78270318e+00 5.99330052e-01 -4.99479423e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 2.69134308e+01 4.49102410e-01 3.72897805e+00 6.24401066e-01 2.18991911e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.84721263e+00 2.12483123e+00 9.69902595e+00 3.12947220e-01 6.19216414e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 3.15959551e+00 1.89034378e+00 9.50236644e+00 4.93494605e-01 8.29303207e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 2.55119924e+01 3.51530950e-01 4.01390461e+00 7.63062929e+00 2.57506625e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 2.71156921e+01 3.55858108e-01 6.13768543e+00 2.14232987e+00 1.65309794e+00
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 5.78144938e+01 4.03374134e-01 9.18635852e+00 5.34529993e+01 1.32374998e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.79011826e+01 1.22080428e+00 1.05565440e+00 5.11623593e-01 7.68604647e+00
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 1.49545238e+01 5.53174189e-01 8.29615213e+00 3.85595670e+00 3.08080332e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 3.15279908e+00 3.93396093e-01 9.53532598e+00 4.33484680e+00 6.99930836e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 2.34299874e+01 8.71694793e-01 1.82193161e+00 1.63506469e-01 2.58577028e+00
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.36702876e+02 1.63673463e-01 2.45302917e+00 -1.33086557e+01 2.64404029e+00
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 1.82647060e+01 3.82662311e-01 9.64671672e+00 2.72530633e+00 2.38445762e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 1.08844943e+01 3.79437129e-01 5.83786129e+00 3.12150202e+00 2.35763785e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 -1.02968765e+02 1.70665314e-01 1.12776971e+00 -1.25291791e+00 -2.25087259e+00
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 5.77781516e+02 6.67806901e-01 3.31868799e+00 8.62529095e-01 6.48087595e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 3.04445369e+01 2.91618395e-01 5.04949307e+00 1.58658980e+00 1.59527128e+00
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 -6.38100220e+00 1.59486930e-01 7.23618020e+00 -4.10110376e+00 -2.85475218e-01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 4.28745900e+01 1.76923155e-01 7.59844340e+00 1.68032844e+01 4.18835868e+00
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 2.22769952e+01 1.84636016e-01 9.95879362e+00 -1.15797993e+02 -2.01373445e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 1.19432792e+01 4.41215618e-01 3.58760079e+00 1.42426798e+00 1.77240591e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 3.56020272e+01 7.51907587e-01 5.84398092e+00 7.26280156e-01 3.20948178e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 6.20588357e+01 5.48641797e-01 5.79991193e+00 1.51830346e+00 6.56379784e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 9.17505811e+01 8.32007057e-02 4.65080734e+00 -1.60342925e+00 1.00090266e+00
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 6.56065225e+00 1.95527068e+00 2.52245704e+00 9.50525791e-02 4.86541573e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 3.50953663e+01 2.36245902e-01 9.79710907e+00 3.39690881e+01 7.05417220e+00
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 2.11582890e+01 2.95794211e-01 8.67985468e+00 2.05578275e+01 4.47387917e+00
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 6.06258940e+00 3.74132630e-01 5.48499725e+00 2.06041269e+00 2.68390125e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 3.20341876e+00 6.05772764e-01 6.42920880e+00 8.22186947e-01 4.24940660e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 -4.44194797e+01 1.69254812e-01 3.04534948e+00 -2.46749938e+00 -1.35538921e+00
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 2.34881316e+01 4.70390372e-01 5.89408363e+00 1.49105561e+00 1.99186166e+00
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 2.31225491e+01 1.90425439e-01 7.25473120e+00 4.56987962e+01 1.09566325e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 6.64464383e+00 3.32574456e-01 5.63650326e+00 2.02164488e+00 2.40659581e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 2.95537544e+02 5.01116065e-01 9.91256654e+00 1.01505316e+01 2.27482731e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 3.90220291e+00 1.35416777e-01 6.50207491e+00 -6.84578318e+00 -3.70199629e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 1.45608808e+01 1.24819575e-01 4.33876341e+00 -4.55985383e+00 -6.84844830e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 1.61701213e+01 3.28049838e-01 7.94936825e+00 2.92550149e+01 1.23149552e+01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 6.94373385e+00 1.48822759e+00 2.53416260e+00 3.73722810e-01 4.54079152e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 7.00837270e+00 5.18866874e-01 4.46064232e+00 6.42724523e-01 2.44108744e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 1.93180837e+01 1.82066119e+00 4.12263055e+00 5.89273236e-01 8.47967577e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 3.24304039e+00 6.09322460e-01 4.88626386e+00 6.60754674e-01 3.74878584e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 1.20918033e+01 3.24502642e-01 8.03601843e+00 4.97246139e+00 2.76986068e+00
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 1.92319302e+01 1.69327493e+00 5.35755729e+00 6.70150140e-01 6.46248485e+00
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 1.26067561e+01 6.89113977e-01 8.14613005e+00 9.41686208e-01 2.69586226e+00
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 4.44505690e+00 1.14891515e+01 3.04035853e-01 6.18840013e+00 5.21154696e+00 2.57091763e+00
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 8.55231947e+00 -1.32645041e+02 7.41248056e-01 4.07862491e+00 7.01532417e-01 -1.11541063e+01
