G c dx1dt d2x1dt2 d2 d1 Fg Fc m1 W
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 8.44053574e-01 3.23545248e+00 -1.02515654e+00 -6.25737188e-01 8.02106176e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 2.65584590e+00 7.34914747e+00 -3.18965960e+00 -1.22095458e+00 5.07667424e+01
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 2.49853827e+00 4.84841200e+00 -8.97011077e-01 -1.18683870e+00 4.04759057e+01
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 5.24701105e-01 4.98290963e+00 -5.04810383e-01 -1.76071181e+00 9.46928278e+00
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 1.03817275e+00 6.84390092e+00 -2.15318749e+00 -1.15286605e+00 2.09156907e+01
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 6.50217118e-01 9.42652559e+00 -1.33724379e+00 -5.81928737e+00 2.13479021e+01
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.16436708e+00 1.57605712e+00 -2.00654626e-01 -7.63056226e-01 6.48169181e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 1.66577304e+00 8.42268914e+00 -2.68346368e+00 -1.18861380e+00 4.11370333e+01
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 2.19099810e+00 3.63144799e+00 -4.80735161e-01 -6.86133428e+00 2.79659274e+01
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 2.11300849e+00 4.99527509e+00 -1.15898358e+00 -9.33149104e-01 3.37010332e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.89326327e+00 1.19721996e+00 -1.78936519e-01 -2.61952317e+00 7.83707947e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 1.19845089e+00 3.70941470e+00 -5.53497978e-01 -2.03613489e+00 1.53743781e+01
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 2.51138947e+00 5.52368118e+00 -9.48764617e-01 -1.22276605e+00 4.69454104e+01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 2.03333025e+00 1.50558470e+00 -8.30617957e-01 -1.10918206e+00 6.95988663e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 2.74097226e+00 5.41986156e+00 -6.36304081e-01 -1.32728260e+00 5.29746202e+01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 2.10820930e+00 9.34399566e+00 -2.40389662e+00 -1.40594308e+00 6.13689831e+01
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 7.33484301e-01 1.94853896e+00 -7.27428702e-01 -6.70769911e-01 3.96363714e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 3.06725194e+00 7.87996655e+00 -5.76452328e+00 -8.31348446e+00 4.28997095e+01
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 1.13683040e+00 4.68703948e+00 -7.41850651e-01 -2.48345283e+00 1.82675334e+01
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 2.04701390e+00 6.89656343e+00 -9.71609809e-01 -1.77472662e+00 4.92160525e+01
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 7.60556639e-01 3.34212938e+00 -2.90799367e+00 -4.17908513e-01 3.51247751e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 7.58209900e-01 2.43543036e+00 -4.34213035e-01 -9.23475659e-01 6.20993694e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.89136607e+00 2.44416353e+00 -8.04408134e-01 -1.33897361e+00 2.05027540e+01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 8.72980616e-01 1.63442751e+00 -2.40125509e-01 -9.20382296e-01 4.94540667e+00
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.96366375e+00 2.67082034e+00 -1.03951371e+00 -7.48086010e-01 2.15920281e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 1.00005556e+00 6.97797446e+00 -9.66687374e-01 -1.47036328e+00 2.43830806e+01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 2.07511159e+00 8.93521551e+00 -1.99419260e+00 -6.07404618e+00 5.97102395e+01
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 2.00396279e+00 8.32713117e+00 -8.82993420e-01 -1.86185631e+00 6.01620441e+01
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 2.03067095e+00 7.16620879e+00 -3.20250508e+00 -1.47460611e+00 3.73240993e+01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.16718042e+00 1.99388677e+00 -4.89946963e-01 -4.86912857e-01 7.33216185e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 1.08884348e+00 3.60268702e+00 -1.78239514e+00 -1.21422064e+00 9.53733995e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.59504153e-01 3.78826188e+00 -4.06368087e-01 -1.49442672e+00 4.90416035e+00
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 1.03885621e+00 3.24961252e+00 -3.65286952e-01 -9.77851295e-01 1.20963276e+01
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 2.23734303e+00 5.63505094e+00 -1.69655094e+00 -4.08270997e+00 3.76177058e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 2.70142139e+00 5.81998433e+00 -8.38631808e-01 -1.10720645e+00 5.46418111e+01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 2.47474750e+00 4.21197378e+00 -5.04126137e-01 -1.36031323e+00 3.70880657e+01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 2.30276183e+00 4.18410243e+00 -6.97721674e-01 -5.08028787e+00 3.27638202e+01
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 2.37497884e+00 8.45700038e+00 -1.46648391e+00 -3.31697443e+00 6.78641499e+01
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 2.29591609e+00 8.10363563e+00 -2.55098391e+00 -1.38622749e+00 5.47590884e+01
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 1.29031331e+00 3.77016249e+00 -2.05131475e+00 -3.11018829e+00 1.11619528e+01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 2.54366303e+00 9.22409599e+00 -1.01643583e+00 -2.44794833e+00 8.42516803e+01
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 1.95238074e+00 9.57533515e+00 -1.05179975e+00 -3.80372230e+00 6.71521477e+01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 1.73658279e+00 3.94068288e+00 -5.88344879e-01 -1.27590354e+00 2.36648106e+01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 6.23076894e-01 4.18982454e+00 -1.03420075e+00 -4.88118995e+00 8.21600416e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 1.55901508e+00 5.55070738e+00 -1.33981653e+00 -9.39935561e-01 2.73797898e+01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 1.45648227e+00 9.47008731e+00 -1.25704655e+00 -1.48467300e+00 4.84637579e+01
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 2.43719781e+00 8.88687490e+00 -9.79378708e-01 -1.53666211e+00 7.77732398e+01
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.64469526e+00 1.92311166e+00 -2.14064918e-01 -1.02135449e+00 1.13453121e+01
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 1.24381342e+00 4.53457669e+00 -5.65487542e-01 -4.55159625e+00 1.99714627e+01
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 2.80892465e+00 5.98034071e+00 -8.82279348e-01 -1.34185869e+00 5.81891126e+01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 7.83155243e-01 5.52819225e+00 -3.14591651e+00 -5.48579063e+00 9.63491898e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 1.68989936e+00 2.74476761e+00 -1.11818719e+00 -3.65370932e+00 1.24131315e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 3.82472982e-01 8.72935094e+00 -9.60642980e-01 -3.77952028e+00 1.19905505e+01
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 2.21128866e+00 7.09246705e+00 -1.09826868e+00 -2.11155135e+00 5.39461103e+01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 4.45432111e+00 8.54117537e+00 -7.88823854e+00 -1.16755904e+00 4.66635596e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 1.34007971e+00 8.72887851e+00 -4.56234492e+00 -1.39928006e+00 2.75330144e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 2.49415177e+00 7.73520268e+00 -1.10954386e+00 -2.47009232e+00 6.70932703e+01
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 1.77544313e+00 4.95289541e+00 -4.73710034e+00 -1.63168322e+00 9.93481920e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 3.23874119e+00 6.49492080e+00 -2.65394266e+00 -8.14752115e-01 5.62210911e+01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.27417048e+00 2.44328866e+00 -4.11424741e-01 -1.32399621e+00 1.88650539e+01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 2.34622415e+00 7.06280876e+00 -9.77273180e-01 -2.34684168e+00 5.79096661e+01
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 3.32816657e-01 2.61327930e+00 -3.80520090e-01 -2.90854634e+00 3.01834416e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 3.21684817e+00 7.24554631e+00 -2.40044037e+00 -1.13547212e+00 6.74720897e+01
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 2.13941030e+00 3.06638345e+00 -4.13838543e-01 -1.10533904e+00 2.30011611e+01
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 1.23413265e+00 2.05796170e+00 -6.56396489e-01 -1.38875961e+00 7.44407754e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.65478776e+00 2.48756041e+00 -6.33193028e-01 -2.93243311e+00 2.06281981e+01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 9.97879074e-01 1.01792922e+00 -1.31883063e-01 -8.65120324e-01 3.57999654e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 2.53701940e+00 7.46865656e+00 -1.09084096e+00 -1.74630932e+00 6.57291374e+01
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 5.61538582e-01 7.59160944e+00 -8.78352429e-01 -3.86016784e+00 1.52265399e+01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 2.09827707e+00 5.63440015e+00 -8.14394319e-01 -1.07208501e+00 4.10710426e+01
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 1.70641212e+00 2.45226521e+00 -4.01039161e-01 -2.76699526e+00 1.42737743e+01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 7.20693646e-01 1.75198904e+00 -9.50580429e-01 -6.09424711e-01 2.90243120e+00
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 9.78568286e-01 1.17216070e+00 -2.71998239e-01 -4.26136817e-01 3.66224254e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 3.59965103e-01 2.49173359e+00 -7.35714514e-01 -9.94153612e-01 2.69170686e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 1.71297760e+00 9.01769981e+00 -2.82164043e+00 -1.65240028e+00 4.55502048e+01
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 1.02294142e+00 3.17383158e+00 -3.25284480e-01 -2.11398483e+00 1.17452153e+01
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 1.94807753e+00 4.18844194e+00 -9.22995404e-01 -2.08011141e+00 2.63478772e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.02055095e+00 1.94810936e+00 -2.15775249e-01 -8.08362213e-01 7.13518444e+00
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 1.06325868e+00 3.00125174e+00 -4.49272528e-01 -1.59153299e+00 1.10309383e+01
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 2.15794007e+00 5.67302114e+00 -6.95794333e-01 -1.22788628e+00 4.34342213e+01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 4.23190796e-01 6.46977415e+00 -1.17126826e+00 -3.30736632e+00 9.18329905e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 2.64996723e+00 3.20817083e+00 -5.18104151e-01 -2.51418978e+00 2.90562170e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 2.56658685e+00 1.51958943e+00 -2.79713740e-01 -4.01604060e+00 1.30432630e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 2.38819410e+00 4.51929582e+00 -1.63909666e+00 -9.26062504e-01 3.02616208e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 1.79599006e+00 3.10783034e+00 -4.14263095e-01 -1.87855075e+00 1.96013440e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.89780305e+00 2.97598531e+00 -8.43784075e-01 -6.06806023e-01 2.61820301e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 1.21422706e+00 9.63876522e+00 -7.90812246e+00 -1.98736413e+00 1.78377833e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 4.90489378e-01 6.54670437e+00 -9.61442705e-01 -1.14129098e+00 1.11303388e+01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 1.09302243e+00 6.01190599e+00 -2.31762336e+00 -2.89963321e+00 1.79945513e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 2.25311957e+00 4.74197593e+00 -5.01047355e-01 -1.25333236e+00 3.85335315e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 3.62227806e-01 4.86049900e+00 -5.07075418e-01 -1.40821301e+00 6.35796994e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 1.73040274e+00 5.86814503e+00 -6.35508464e-01 -1.51468239e+00 3.65290066e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 3.06454120e+00 7.26786826e+00 -1.67793803e+00 -1.18045208e+00 7.11930841e+01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 4.08497996e+00 7.31931487e+00 -6.42547056e+00 -1.02923927e+00 4.06448088e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 1.57539316e+00 2.54524517e+00 -2.72077107e-01 -1.32336435e+00 1.44442905e+01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 4.74201482e-01 5.50101477e+00 -1.13337518e+00 -4.00548813e+00 8.54109045e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 2.33921038e+00 4.70762286e+00 -4.85327279e-01 -8.64385440e+00 3.98147187e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 1.76288008e+00 8.83474270e+00 -9.13380182e-01 -1.64553586e+00 5.62946632e+01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 5.67213310e-01 6.68277029e+00 -7.70163046e-01 -1.90347692e+00 1.35450628e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.87527886e-01 5.79253660e+00 -1.58697892e+00 -1.00698521e+00 1.04301347e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.81092866e+00 2.03855178e+00 -4.56472628e-01 -9.40398546e-01 1.84401296e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 1.95843200e+00 6.45074100e+00 -7.44869475e-01 -5.94629054e+00 4.51338338e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.66515065e+00 2.05483515e+00 -5.33405029e-01 -2.17383478e+00 1.70222364e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 3.10980908e+00 4.03485918e+00 -1.59768896e+00 -7.97547067e-01 3.39864769e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 1.79209148e+00 2.28557768e+00 -3.80219151e-01 -1.29147770e+00 1.39336961e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 1.56430154e+00 7.22866282e+00 -7.66934901e-01 -4.81768087e+00 4.07653840e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 1.38619525e+00 2.85626902e+00 -3.93194326e-01 -1.41936143e+00 1.38459865e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 1.12023314e+00 4.52673436e+00 -7.38389535e-01 -5.45907526e+00 1.73044058e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 1.88283317e+00 9.06107300e+00 -4.83363323e+00 -1.65296955e+00 3.96473323e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.29592845e+00 2.83884745e+00 -4.34402325e-01 -2.10338566e+00 2.24585679e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 1.76620958e+00 5.57024558e+00 -5.62055820e-01 -1.48901783e+00 3.56458300e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 3.25703675e+00 4.77344495e+00 -2.11143735e+00 -1.65573138e+00 4.00752266e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.46783669e+00 1.16311637e+00 -2.05317418e-01 -9.69154215e-01 5.75124001e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 1.79759348e+00 8.13482302e+00 -9.14399279e-01 -1.27339498e+01 5.23971565e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.88831860e+00 1.62141316e+00 -2.11481752e-01 -4.07542489e+00 1.07818197e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 1.79873754e+00 5.26829519e+00 -7.24349315e-01 -2.23214247e+00 3.31442725e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 2.08097199e+00 6.04610465e+00 -8.25704736e-01 -2.05428697e+00 4.40452200e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 9.69384093e-01 6.65583811e+00 -1.57147049e+00 -1.48112153e+00 2.05190355e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 1.78796202e+00 7.19768466e+00 -1.97612281e+00 -2.65544830e+00 3.94181326e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 5.42990978e-01 3.27945145e+00 -3.95865805e-01 -1.21329881e+00 6.32970607e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.24965148e+00 1.08980899e+00 -1.31444493e-01 -7.57016260e-01 4.84139233e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 1.50028411e+00 7.51099296e+00 -8.53167973e-01 -1.66861987e+00 4.03313747e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 1.90380178e+00 5.82090939e+00 -6.31392259e-01 -8.82153108e+00 3.98593687e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 2.81508903e+00 8.52505933e+00 -1.52176636e+00 -2.30249534e+00 8.06903626e+01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 1.89191966e+00 8.39249527e+00 -1.52213150e+00 -6.20676607e+00 5.32388513e+01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 2.15804868e+00 8.58993551e+00 -1.04951691e+00 -4.41931491e+00 6.58000234e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 1.59189637e+00 5.36585194e+00 -7.83373174e-01 -1.00529747e+00 2.96327308e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 1.90586804e+00 4.00265556e+00 -5.46982594e-01 -3.89103158e+00 2.67030963e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 4.59780133e-01 8.12402382e+00 -9.95330853e-01 -2.47094041e+00 1.32542511e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 9.13654827e-01 5.06164702e+00 -5.61778025e-01 -1.68637338e+00 1.65934440e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 1.32745025e+00 2.65097977e+00 -6.55865501e-01 -7.30057704e-01 1.10689690e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 1.61288999e+00 8.69476618e+00 -1.98499469e+00 -1.92400894e+00 4.49378266e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 5.43793500e-01 8.94303889e+00 -4.84497638e+00 -9.35126881e+00 1.11898297e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 6.56125584e-01 5.19678781e+00 -8.37580787e-01 -2.36992779e+00 1.16572937e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.53232979e+00 1.68129755e+00 -1.27036068e+00 -4.52983653e-01 4.39913495e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 2.90526825e+00 4.49043481e+00 -8.65145315e-01 -4.43974552e+00 4.32696157e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 1.16472932e+00 8.23183894e+00 -1.39906804e+00 -2.92478811e+00 3.25032428e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 1.70750112e+00 9.11596626e+00 -2.54716238e+00 -8.85558413e+00 4.74491299e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 8.00633376e-01 2.83125468e+00 -4.48160661e-01 -4.12540663e+00 7.77128121e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 2.89867830e+00 1.60276251e+00 -1.25755958e+00 -5.36365852e-01 7.55303655e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 1.54130447e+00 8.89615408e+00 -6.65813166e+00 -4.45986307e+00 2.36886394e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 8.00905121e-01 4.50464445e+00 -5.36049902e-01 -1.65473699e+00 1.28454068e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 1.74524057e+00 5.87584868e+00 -1.38525281e+00 -1.20797169e+00 3.26236141e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 3.84796533e-01 9.71259231e+00 -4.53108941e+00 -1.35786002e+00 9.38047801e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 3.14127441e-01 1.59908255e+00 -2.80531480e-01 -1.92735807e+00 1.69392174e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 8.36588333e-01 6.83486207e+00 -8.61905684e-01 -4.83439597e+00 2.02196791e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 4.45668294e-01 1.66694880e+00 -5.66528988e-01 -1.86931219e+00 2.13205330e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 5.67695682e-01 4.37922036e+00 -6.62914152e-01 -1.30549891e+00 8.57986927e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 1.58504033e+00 8.23433091e+00 -4.65709197e+00 -1.27925010e+00 2.91720901e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 3.45897659e+00 4.90125009e+00 -3.34525382e+00 -4.57690580e+00 3.24066397e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 1.80294454e+00 9.97464119e+00 -1.72506235e+00 -1.46717243e+00 6.07905693e+01
