G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	m1	m2	Fg	W	p	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	5.547188253772143085e+00	6.694746235930477241e+00	2.513471915892269593e+00	2.461773791282953372e+00	5.101983688376464876e+00	1.138681180011136718e+00	1.410954995959457614e+00	2.352207925645213749e+01	4.362013413939881623e+00	1.963656187932360409e+00	5.352236907386871856e+00	2.282989008186630997e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.027892033920393633e+00	3.416175900369603280e+00	8.665545855037148471e+00	2.381279195843959418e+00	5.814526904643977367e+00	1.370006814155384944e+00	8.593567614814423550e+00	1.905288015744310215e+01	7.765065564426266498e+00	-1.567706339988802178e+01	3.658960715077586467e+00	1.145728249213224892e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.790350990132001385e+00	6.750260522794436113e+00	3.013817598133742504e+00	1.569449657560805900e+00	8.887803325916291186e+00	5.047487766093971651e+00	5.696898342562867867e+00	1.017670033796190410e+01	1.815695292910236791e+00	2.091022587315813641e-01	6.791354633053726886e+00	1.724998953757438391e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.537243764366784227e+00	5.732268429397886500e+00	8.470700811602213776e+00	2.677497998012934755e+00	9.980068770678480305e+00	8.267626642831956474e+00	5.633332546679573838e+00	8.331976159201257559e+00	5.223766273590289444e+00	-3.975373888426774638e+00	3.541538500221061980e+00	-4.458397008749449775e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.189277558560672077e+00	7.959976745473722914e+00	3.473021410841382384e+00	6.920943325323478668e+00	6.172487111397132686e+00	8.996763803429418616e+00	6.080384871339419739e+00	4.811366119570521960e+00	1.000584700899962165e+01	5.297733982562986554e-01	3.210921435459579865e+00	-2.679185605809367487e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.544737517053448528e+00	1.981637022941282078e+00	6.822350191737262648e+00	8.928011150277932018e+00	8.417836615206267581e+00	1.752199964895402085e+00	2.570920570776480396e+00	2.517356200192158155e+01	8.030546991467813811e+00	-2.739920455364497354e+00	7.566471500013042473e+00	9.272894327168659245e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.413264571670785230e+00	7.749839331189495972e+00	7.338374760055565993e+00	8.289245306955013604e+00	3.968570315160164785e+00	5.760462341646290341e+00	2.761424234028781122e+00	5.579544303640425085e+00	2.863132292542645008e+00	9.202358931174985102e-02	1.516863167394369771e+00	-1.432867167400953434e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.176306006679923133e+00	5.821464935702185706e+00	5.655606743320142016e+00	7.119563698793339945e+00	3.791085774592386937e+00	9.226186910794327289e+00	3.842695851768624493e+00	3.436464753079602197e+00	5.569984256657464883e+00	-3.538749731969009105e+00	1.815637233119729466e+00	-2.992905304765880814e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.044586016193616018e+00	9.627996234747234539e+00	3.819901188710140616e+00	1.880081086483680330e+00	4.528166465174439992e+00	4.521327638992706177e+00	6.377797520622079830e+00	5.653215413845630088e+00	3.121640184837839449e+00	6.757284718715719785e-02	1.074549906575822611e+00	-1.667659195864550081e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.024202503776544315e+00	4.062598581666187592e+00	2.967586817353749407e+00	3.610242097424010144e+00	7.095032154467931562e+00	8.474409972150784398e+00	2.857606328320397182e+00	8.177000102400684867e+00	4.610530876476837570e+00	-1.183079678212063168e+00	2.357564571750951909e+00	-6.715767674672975751e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.249919518464986723e+00	6.677606849853972903e+00	1.344706743566391083e+00	3.720746803402911418e+00	7.120322493417156728e+00	2.197273350346484744e+00	2.035167655452661428e+00	2.002164670399450230e+01	7.971181571122815335e+00	2.062206276340464051e+00	1.578254288250406479e+00	3.600801233064049978e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.984057131140946950e+00	9.372168730341849496e+00	3.716865677455789996e+00	3.240504937891373061e+00	3.765103610495453168e+00	9.400413901947530348e+00	9.775246647620274842e+00	2.527238303323881219e+00	8.023872785124344986e+00	3.292342801361237137e-01	1.001943749516130744e+01	-7.098185804051296088e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.368430731969014769e+00	1.968500692571403476e+00	6.886245717679406297e+00	5.607328779257535700e+00	2.146938310001171413e+00	7.898131327982118144e+00	1.293252405210742140e+00	4.858632730818402301e+00	2.976693489562995509e+00	-2.163454986506436750e+00	3.539827826795818311e+00	-6.240676726310049816e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.017261777831247826e+00	9.420301573288178076e+00	9.421518235620853332e+00	5.808805273489597631e+00	6.622668181436089263e+00	9.407131649959040942e+00	8.253541808458624729e+00	4.384402994782115925e+00	9.421845688736706137e+00	-3.129644926102856384e-01	2.307049643920791482e+00	-1.677159133440299144e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.376222985748562166e+00	7.169573926705023581e+00	8.828742006007754384e+00	4.203871290078570411e+00	2.085114642661809459e+00	7.137445174726329888e+00	8.099577612288612727e+00	1.642597207676565363e+00	6.302595268929461980e+00	-2.780222517944766145e-02	3.200501350987054128e+00	-3.830300328898083251e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.883489924894252709e+00	1.535476984558569846e+00	7.898346939744847361e+00	4.194584254160535153e+00	6.209730578231706488e+00	4.271481522006414622e+00	3.646836135214789998e+00	9.069512451467417691e+00	4.503755248705964220e+00	-2.972217175925375710e-01	9.465197635429937861e+00	-1.253194532475225564e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.849952214617365698e+00	3.765658074599521399e+00	8.135426726361760785e+00	8.417604036784323895e+00	7.219732382389171477e+00	9.396752975986141010e+00	2.165665125621304199e+00	9.681630196938041166e+00	5.501099042382443294e+00	-5.213701795825641527e-01	5.606579867006255213e+00	-5.434080315872053291e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.129931632119673512e+00	7.336192347465427588e+00	7.008238571993358867e+00	8.170907455877092218e+00	7.323700054117182390e+00	3.477445730769356036e+00	2.371016430310920686e+00	1.470879266520470452e+01	6.488366814967609919e+00	-4.905891874230599470e+00	4.314648188096619208e+00	-7.202812334246679882e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.795590546614630467e+00	1.545682219841925331e+00	3.333646072014721184e+00	3.670155789013871406e+00	7.872538532565767966e+00	3.913133902614776005e+00	7.268537226373569915e+00	9.889549872167362921e+00	6.113528191167939774e+00	-3.430280184133948751e+00	8.867455963467492097e+00	-5.241412283536145189e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.083402619804171962e+00	6.251388700561008704e+00	9.167821935738952988e+00	9.211829762063334925e+00	8.848680790186126188e+00	7.274606082002220475e+00	6.847855041456430314e+00	7.446737525671540681e+00	5.451887417512330636e+00	1.952358001060152531e-02	4.505552952418620194e+00	-3.017508697951621599e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.178356567755265871e+00	4.070281373089686738e+00	7.060525163619687739e+00	9.620603472214156682e+00	5.377352979675590561e+00	7.885271798213900674e+00	8.026784174322726173e+00	4.247604865684566633e+00	5.513182316111378434e+00	7.682035969200425030e-02	3.972647371484868906e+00	-5.117187951274565449e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.754920274135248093e+00	6.558980089932417101e+00	6.080816875233391983e+00	3.966492368240702504e+00	7.559063372269694270e+00	9.279534269909284205e+00	9.402010678156285550e+00	4.905027796055900779e+00	2.541911214544625874e+00	2.673305790830373188e-02	2.756174120339430988e+00	-1.124233124548863927e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.100318854450605954e+00	1.426056842039967520e+00	1.915031600251736688e+00	4.137053030418374355e+00	6.637558193229205372e+00	2.871002739588872199e+00	7.250236801915668217e+00	1.110253089464977450e+01	8.310258334045284911e+00	1.686830925848962215e+00	4.492543657237892951e+00	9.525630337122586999e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.126009126415450368e+00	8.825668523153980871e+00	4.964010225737169435e+00	5.506954017069393359e+00	2.675078381704890429e+00	8.129108650645328282e+00	2.398500443624621337e+00	3.594703090881072427e+00	5.806379899568975489e+00	-4.052212195171672193e-01	3.904773284712329318e+00	-5.779776589178048596e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.515869978446422905e+00	9.889999149797976230e+00	5.204366269094257369e+00	9.415585848963452520e+00	1.314508643972878588e+00	7.567270449300588453e+00	3.125405451455152583e+00	1.430949900121280871e+00	2.192498662490949712e+00	1.327704225827389117e-01	7.026399349427046914e+00	-4.074831216233273494e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.092715880207549617e+00	9.715737871592338593e+00	8.777711484457565660e+00	8.919313341327498534e+00	3.585543962609733626e+00	1.514877343910445262e+00	8.678604410814712011e+00	9.903988096776860317e+00	7.851572406547856708e+00	5.950333195309107787e-02	3.649213351333270072e+00	-2.591961169896693562e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.976737984176953233e+00	7.781237792377467599e+00	5.896417948272861587e+00	1.883056810680615367e+00	4.887173765248736146e+00	4.604385040796830530e+00	2.849648144870795985e+00	7.925572298662624249e+00	9.449826972131008418e+00	5.697602495348466078e-01	6.163924099126475653e+00	7.334710559239385752e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.067012542958423182e+00	2.062756696018030134e+00	4.409055417308515246e+00	4.548387460568450891e+00	6.559922388092433110e+00	3.436368942697340501e+00	1.703159783908556157e+00	1.532658181837215317e+01	9.495310472788377254e+00	1.232092494276685990e+00	1.642232302343560546e+00	1.065240467612740050e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.823213352899377249e+00	7.776489508360941549e+00	9.776642071946808343e+00	5.994648337810439820e+00	8.665811475770162531e+00	3.764340319427433190e+00	7.375315634795441611e+00	1.167387867817462954e+01	4.228099692139743127e+00	-4.021522254919121520e-01	2.694921240771966264e+00	-2.973354489791235178e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.789264899427807975e+00	1.160815548322071455e+00	2.027292720077773946e+00	5.656402280092573065e+00	2.825057867663602007e+00	9.805285798200282343e+00	4.554225202030621311e+00	2.351082397669050028e+00	2.294479419085632355e+00	-1.196099859363842499e-01	4.647104548171055782e+00	-8.712368495190204953e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.317945600717493448e+00	1.146018329579945316e+00	4.741755045773930810e+00	2.761725076731925910e+00	2.229062766081618907e+00	6.765788056870116307e+00	9.225832791861643400e+00	1.640191795636231964e+00	5.675390940365114822e+00	-1.804108452696991716e+00	9.417034618049335393e+00	-7.201083107866787714e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.093914825700556648e+00	3.935608995782909236e+00	1.379590220819771895e+00	8.685440669204474773e+00	9.720762866161766880e+00	7.492218160254681791e+00	6.835894196587190663e+00	8.053871782456118567e+00	2.015039252261975111e+00	1.630964676649957756e-01	4.359912208654145971e+00	-2.565636723828082566e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.451970031638111891e+00	5.455398807576495201e+00	7.672726853386055978e+00	7.013423634473823221e+00	1.996393735087406363e+00	9.819997095603616444e+00	1.766681536262709074e+00	3.001756021997397994e+00	9.464342067800124880e+00	-4.016355485108016876e-01	7.051926484331026757e+00	-2.299094229129968312e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.091867524732595740e+00	7.952839091722664122e+00	9.284569503497671406e+00	8.526242426923115403e+00	5.343251252879812618e+00	4.357471806450542218e+00	9.624624530717037274e+00	5.994977542804187820e+00	2.698770475637915389e+00	-2.074710369814341959e+01	3.344112006816755578e+00	-1.922225791539002060e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.872417509850203610e+00	7.137049796600005713e+00	3.532641743267663337e+00	8.722431946265562175e+00	6.260922316779013563e+00	8.142068845445878722e+00	3.316126256638406211e+00	6.812779413562827457e+00	3.234199585749088168e+00	-1.560316777668643962e+00	2.149215729400783648e+00	-2.158041778395167754e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.899814413206748043e+00	4.978028911661974476e+00	8.753561634285192739e+00	7.615529214955545356e+00	5.792687596342956269e+00	4.944910446175896368e+00	4.083312796508193898e+00	7.762705234255308007e+00	4.635704395141147849e+00	-2.439905443379230265e-01	1.581935493669333948e+00	-6.972811640277822853e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.070620735541153890e+00	3.524591288550807722e+00	3.598341784184317493e+00	4.914251804281450475e+00	1.776549680198388659e+00	8.856107459311475694e+00	4.648284461665810774e+00	1.566975428182413310e+00	4.389033545476941356e+00	-9.305461580786783315e+00	3.661209922201293931e+00	-8.645026165454062550e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.427988331784814324e+00	1.008934766682188844e+01	9.144928384974095437e+00	6.511017609493579883e+00	1.533139403831786485e+00	2.610283928655391161e+00	1.475380909197074430e+00	4.437819299776850634e+00	8.073744731640530858e+00	-2.660421144017288952e+01	2.352876950327834837e+00	-1.447111453506626688e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.969708260505407260e+00	4.843145079201609526e+00	7.921324353555268871e+00	2.414470248946184672e+00	1.883788246184767035e+00	9.553421456175017923e+00	5.470832184977523660e+00	1.492566923199007523e+00	5.137755948807014583e+00	-2.187022663339690531e-01	2.591617816610734870e+00	-2.575706074698342007e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.190744820888992805e+00	5.114741450279113977e+00	8.227526203919852676e+00	7.115244002023469960e+00	6.342549539574945605e+00	2.944486370385573260e+00	2.177163603291988103e+00	1.435884874047513016e+01	2.557862220007624199e+00	-1.198002741292608087e-01	7.886394394672905150e+00	-8.247361558389879832e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.944284798743027842e+00	2.491716617346320994e+00	1.151874066889762682e+00	2.528919615111391739e+00	5.953868204225457816e+00	3.890611787184673265e+00	4.563849701139404580e+00	8.605951778929972207e+00	3.445527501215496446e+00	6.255702596100285451e-01	1.157570491691184866e+00	2.055083529584960933e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.072604512369279561e+00	8.195315854618902662e+00	9.702721178160349069e+00	7.282188518275320988e+00	3.028948000354305226e+00	7.805947482404181237e+00	4.250296925242550650e+00	3.055830738775475286e+00	5.650475317167959588e+00	-4.042889756250614752e+00	5.919030957409805893e+00	-1.019291354983253939e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.425678190250665445e+00	7.178354478993235865e+00	7.628169418902094101e+00	3.115855732724051030e+00	6.814363453214239641e+00	4.572271342524995674e+00	7.885538646619411729e+00	7.814358018967329400e+00	2.368452557613991871e+00	1.796720210015211039e-02	4.358015083882798457e+00	-3.099119040592866803e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.123697962049183374e+00	2.959770738480668406e+00	3.712692914872877559e+00	2.109740445210969373e+00	8.363813796931337308e+00	6.490868417683266500e+00	8.271047115058378196e+00	7.262972907305719872e+00	6.551021348042253223e+00	-3.320464137047751119e-01	5.581356269513737978e+00	-3.380468866146831619e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974732282238707004e+00	1.763429990879428644e+00	8.409400881412398832e+00	2.402794725205755988e+00	1.331806610017898018e+00	5.029095093171871866e+00	2.304278123654246002e+00	2.255673387750933845e+00	5.980734876422696189e+00	-2.922056755307609333e+00	6.195979219676489791e+00	-4.084417367165433888e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.739668550654573487e+00	7.191946479631125655e+00	3.465103410439209775e+00	1.034957143764975829e+00	5.541957183653790864e+00	7.639602700907067501e+00	4.281787003920788592e+00	5.475618052435700100e+00	7.415923738113313846e+00	5.063343792127199539e-01	3.885814320097715324e+00	-1.858394724446278123e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.859609003428037255e+00	6.845086849035125987e+00	8.942750334133478418e+00	7.432454388861579275e+00	7.201012802734720886e+00	3.141766122259390226e+00	4.365254304931996288e+00	1.269588339283283851e+01	9.490862807299993875e+00	-6.890177697554109582e-01	3.740814582104050601e+00	-3.646911317974804057e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.699453788210075089e+00	3.346220143661247981e+00	1.955902859647339564e+00	7.515489670536442013e+00	3.374254975009496782e+00	1.507338258612055393e+00	2.336218845926682608e+00	1.141966098755339409e+01	9.147893101374048541e+00	2.825365351590634955e+00	7.618888670690709297e+00	2.225033036532641173e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.995724574386755990e+00	9.530052833927816991e+00	7.331652257208410184e+00	5.611995936264029261e+00	3.723481782577634736e+00	3.692840652833031534e+00	8.176199125897104736e+00	5.073109870799958010e+00	9.519577036168602291e+00	-1.531374629535550147e-01	8.859375818413772308e+00	-3.471019945917473848e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.046993066996567023e+00	2.415716174882122758e+00	5.812324027070371990e+00	2.403275353740530029e+00	6.428418646808925274e+00	5.196434137930367569e+00	7.289606825160789505e+00	6.829316952174750988e+00	3.230186708880927959e+00	1.648916846316797122e-02	2.677648981829101604e+00	-1.803290719893798855e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.786222876634254053e+00	4.802898631406311125e+00	1.788837063224081758e+00	1.801832719614180123e+00	9.066142312924503344e+00	2.501545226405730737e+00	2.659720951301732583e+00	2.111618923045332252e+01	2.207742051139030437e+00	-2.704349160183597972e-02	1.929762305750441387e+00	3.433661294865216096e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.267212108688122285e+00	9.427069393389531982e+00	3.160900501827999420e+00	1.199934744950468923e+00	8.332308318363446986e+00	4.222375132414549093e+00	4.327601681664198452e+00	1.165904242041098371e+01	3.740188948335890995e+00	2.811607100901660217e-01	9.076226203916217372e+00	7.840809126810194485e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.305505448585211337e+00	4.786219843779717209e+00	1.059855018143135652e+00	2.429347444320268057e+00	6.197670974590540283e+00	4.641679867801519421e+00	1.953859301868264398e+00	1.178276334928180447e+01	9.087756488027538992e+00	3.379673236873748099e+00	4.186317574576596812e+00	1.530409139606868862e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.192510645915853651e+00	6.740281868587747915e+00	5.180722378431255493e+00	8.978494991339049491e+00	7.499545585089824051e+00	1.602217476624235859e+00	6.616296167640381753e+00	2.222408631907658361e+01	9.758135407929852789e+00	-5.704368177280231933e+00	5.963506976353873945e+00	8.385703799776287326e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.789575146797176330e+00	4.611420676229366578e+00	3.822157482904859904e+00	3.153222999099445811e+00	4.295871786361161959e+00	6.278306254902419781e+00	2.164385110989877958e+00	6.976884305756965610e+00	8.655784655461395971e+00	9.051071004171148404e-01	4.250900601377114008e+00	-1.072562348277131861e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.536720295698948746e+00	3.399580836617857038e+00	6.408678642258106350e+00	4.184522377545117244e+00	6.688963470197691663e+00	8.974282807480260971e+00	9.807045968335870612e+00	4.578845017085567015e+00	2.017237686278949838e+00	-7.344576572194158604e-02	2.127502599382968818e+00	-1.048237878646238208e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.999510686427289130e+00	9.837719764663708233e+00	3.726572771024323494e+00	2.002588394259978699e+00	5.212339711570583844e+00	2.341201665054205794e+00	8.006468945770629730e+00	1.010883142522575362e+01	9.542061249290833658e+00	1.208499323973008188e+00	6.316066172497970754e+00	8.164254754241076384e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.741215004344106809e+00	4.750496085394757984e+00	3.744806827410425143e+00	3.038646380735725128e+00	2.690871669853617476e+00	6.343967847407236960e+00	4.484640363168810318e+00	2.900368483425940003e+00	4.732786320483770126e+00	3.573530185743191145e-01	5.780056489908478312e+00	-3.196942676250577620e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.160909076832611575e+00	8.980530156854273471e+00	7.683169601292612505e+00	5.675803180221421051e+00	7.342577792018890825e+00	7.035882423868533131e+00	6.240532081121092034e+00	6.518345322069428072e+00	1.157488907444705895e+00	1.960149100846371797e-02	2.758838251756182025e+00	-1.228350381585667961e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.542297137942363783e+00	3.151754381282506401e+00	1.409005804459836586e+00	6.455664249201497285e+00	5.932805305981997179e+00	4.826189555252324404e+00	9.204696348622677604e+00	6.409677189724868995e+00	5.010057732882014392e+00	7.441192814967114710e-01	4.986525011767983351e+00	-1.960342291024674211e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.254605713994951799e+00	2.858560270610736698e+00	9.139800261816924731e+00	3.112172518405595945e+00	4.298304510556520519e+00	7.250791430272198745e+00	5.981009569035050433e+00	3.910805509170163674e+00	1.340893494298678768e+00	-1.119446462824277705e-01	8.195432539521481985e+00	-3.779399127185717333e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.425989005476532512e+00	1.327459170031340063e+00	8.679676134523663933e+00	1.589530112047469856e+00	9.192082916957668104e+00	4.736254234853237932e+00	2.470165056821351790e+00	1.514809630964766995e+01	5.851250551722682935e+00	-1.059503253376742782e+00	6.391315789730510843e+00	6.514677665728952682e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.868692041258241066e+00	6.844253167207130062e+00	6.978834696952041838e+00	4.495092802623266159e+00	1.229995741949211352e+00	5.577416812619260256e+00	4.455386168807890179e+00	1.493228604851722707e+00	4.016858337725032868e+00	-2.670081448133128532e+00	1.963299705256982053e+00	-3.420194820635577315e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.477831908332019495e+00	4.253044060473348154e+00	6.346163874724111587e+00	3.191999679549277769e+00	3.894242276310924566e+00	1.005071835227599575e+00	8.576454545862603140e+00	1.540368673819684631e+01	5.230748489621198871e+00	4.351142817998925882e-01	5.866338940967342985e+00	2.013058473875592469e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.635086390087002073e+00	8.751580982104176343e+00	8.991721414908184329e+00	2.986601442235996107e+00	1.448887156437450141e+00	7.255131465309023753e+00	6.804208844387306776e+00	1.352239463297226107e+00	6.534186043939992139e+00	-2.381636536345851152e+00	7.302976240704991184e+00	-9.379224573229163298e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.166088020218914556e+00	5.289204419446371652e+00	2.658504310540925175e+00	9.748401457734955144e+00	7.946801956919627763e+00	6.894504097823412891e+00	6.815799271008536664e+00	6.844687310069518915e+00	8.767059636743418594e+00	-7.458373426791800931e+00	8.054771497926173751e+00	-6.091797705233980054e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.837258541868328265e+00	9.713359551588775176e+00	1.692209274882779058e+00	6.579526830913383861e+00	7.241344445173359290e+00	1.212332505285028450e+00	8.752118282170826546e+00	2.335743494083492422e+01	7.017371759223996364e+00	2.426300031916575506e+00	6.632443727600824346e+00	1.448107857452411018e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.559220283728825152e+00	2.731951835335219236e+00	3.085528807013442787e+00	5.934385391132287246e+00	3.907539280951021432e+00	4.305467462755888874e+00	9.127315468933240084e+00	4.570797203844197298e+00	4.962299691621298692e+00	-4.994923051511016565e-01	2.434315530502049629e+00	-1.154975340630385716e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.524721637485509262e+00	8.897480965704270162e+00	8.021381746435883642e+00	4.708715313354098875e+00	7.187944135201768781e+00	9.825430749834797695e+00	9.181672880385439939e+00	4.448974458819005662e+00	8.407930495678392901e+00	1.082832936252816347e-01	7.390866019259405562e+00	-4.291466663121632763e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.559473763619973141e+00	7.923557841559867754e+00	1.260180599645271737e+00	4.851343089595629543e+00	4.623997113757325472e+00	4.780316068053354073e+00	1.796296636833793148e+00	8.614250291823486450e+00	9.152602341680880826e+00	1.555736648708770042e+00	7.075967903935842074e+00	-2.074386095275738739e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.249522357571230202e+00	7.868408390873790736e+00	6.344877892904775329e+00	5.820843881878694503e+00	7.919235527321331958e+00	5.674803302327035226e+00	5.977669529411620886e+00	8.293825639568268571e+00	2.127911917470282521e+00	9.433072935157163497e-02	1.249159225127662198e+00	-4.128567573420778736e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.296218957130091276e+00	8.530461340203228104e+00	9.941838101128615435e+00	7.247456542366925270e+00	5.067487594622782865e+00	9.210155881893411944e+00	7.699440880623163785e+00	3.472278431680302813e+00	5.772657506158639151e+00	-1.225853483890407158e+00	4.662967370049563520e+00	-5.711637618601545086e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.189835072236428815e+00	7.799192240710670632e+00	8.744111097867092397e+00	7.245317321447771519e+00	4.716096785970179894e+00	7.463429345654438940e+00	7.794637165744069840e+00	3.819011693489930082e+00	3.521910258828625295e+00	-1.647795242018663942e+01	4.082230087099545379e+00	-4.269498996006958436e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.319375775634489045e+00	6.697412063568339846e+00	5.575706742146577355e+00	2.545554884425294873e+00	9.441293978320178581e+00	6.262199333893819997e+00	6.528257911418984705e+00	8.902421555457369351e+00	1.487118529688172597e+00	7.198267102428355935e-02	7.025100400063153394e+00	-4.428084684664198356e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.944768942811313295e+00	2.212377708059547921e+00	1.517094136851258268e+00	5.513866770115381399e+00	3.257247613841141476e+00	8.156030573267520012e+00	2.525394225244322222e+00	4.226030367826209222e+00	7.033881284194510641e+00	1.243303786087067042e+00	2.923611926263097516e+00	-3.482321155046494709e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.645986929140185850e+00	1.262414887257119700e+00	8.407571433251767701e+00	4.653266648061089583e+00	2.043384419666355978e+00	8.830289298151123845e+00	8.189441186112308202e+00	1.400036111444949771e+00	8.728399186002100407e+00	9.020986190125676596e-02	6.349410821378899783e+00	-1.162460380814215739e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.599750249340015529e+00	9.287012975591759201e+00	6.379636268387759657e+00	8.939775949200734928e+00	6.212078753338733605e+00	5.131797868024281506e+00	7.493272076486731770e+00	6.707962296105121069e+00	2.443810868405745573e+00	1.034781090385711450e-01	9.269372886486150875e+00	-5.700533031734494216e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.728586038570488981e+00	6.627976532408633048e+00	2.168128911967506234e+00	6.686208501280877847e+00	9.735545274406621985e+00	5.293266168253584425e+00	1.800529873414962401e+00	1.818344978314425120e+01	8.272387830239443574e+00	1.395977697723980837e+00	8.266060403143583812e+00	-1.315501037543647200e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.618018448128891951e+00	8.274981235299515347e+00	1.870128350673320172e+00	5.748323350627431161e+00	4.342441620225452326e+00	4.440218058644223476e+00	5.201796977289009583e+00	5.675119910784895083e+00	8.788572744792288560e+00	1.499402732004197381e+00	9.281826514888070534e+00	-4.054725133006837723e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.465487854234265974e+00	5.348131114451366130e+00	9.280267185471062774e+00	1.950338699915281637e+00	1.498694225960606863e+00	9.614533276197951395e+00	2.685252693131145119e+00	1.749221534394915789e+00	9.229282891296891833e+00	-2.586194053026163342e+00	9.864966926736352448e+00	-1.064158566917083135e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.642789353093951021e+00	1.907833745994871766e+00	7.008753260520191652e+00	6.453985933646592343e+00	4.075185072408812559e+00	7.246989344639528596e+00	4.026691670679447554e+00	4.194078287379718439e+00	3.395992895149309021e+00	5.390539982002033603e-02	1.101474776413694734e+00	-1.119350584146282834e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.781255634885722472e+00	2.143210674095653356e+00	8.538944520731940102e+00	2.040733927767001354e+00	5.548201609699641601e+00	1.764513403233327837e+00	1.153806024601071512e+00	2.227041982921306840e+01	9.174100319459062902e+00	-1.143716734467615304e+01	6.571788597589727665e+00	2.361230107820382429e+01
