G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	W	Fc	d2	m1	m2	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	9.505262328828461449e+00	8.011416884261265636e+00	1.335725166424404309e+00	4.842161569030296597e+00	4.560661577754976825e+00	4.704628755295757969e+00	5.333821506151614766e-01	2.739266516126430062e+01	1.872872796951935204e+00	9.080738629245999505e+00	-1.458693440338684477e-01	-1.348599204769114834e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.248850560066639304e+00	7.979915682564713286e+00	6.293927230053909305e+00	5.905944764987852480e+00	7.818432461938834344e+00	5.442464736640112655e+00	7.449259327012422438e-02	5.295875193387578150e+01	5.890644890341491191e+00	2.030135471967541516e+00	-3.044794261362885335e-01	-1.313542819002631390e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.451107600765991101e+00	8.603808735847492173e+00	9.973649873824289358e+00	7.270240086749559794e+00	5.061951829302032912e+00	9.155239644873528704e+00	1.219466821368270365e-01	1.908288017295724970e+01	7.579123913387061151e+00	5.793872886022792379e+00	-1.951112564379720027e-01	-7.207855411046543281e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.118164774850425758e+00	7.920760890255561293e+00	8.713682802110445991e+00	7.397847244592068883e+00	4.725635770157620819e+00	7.417013807052966534e+00	1.211355512709401255e-01	5.632836086837435197e+00	7.771822852833683015e+00	3.505756270009467990e+00	-3.146649367800340436e-01	-4.170805423704457837e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439799241371275684e+00	6.667524885097294352e+00	5.696240099948682634e+00	2.586699745571104270e+00	9.430523770958437524e+00	6.183814810169185883e+00	7.810818579687565932e-02	3.379109544570719237e+01	6.570251344895562617e+00	1.383401950023328109e+00	-1.065722817222180874e+00	-3.406670278593294743e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.812941134544869826e+00	2.088595938594521417e+00	1.565125228531583312e+00	5.536672176678909096e+00	3.208343233552232387e+00	8.200930227036293374e+00	1.062575091825239681e+00	3.961002424357381813e+01	2.419035536921425589e+00	7.050062367098968608e+00	-1.152620867947348055e-01	-5.641147311882009063e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.711559365759468321e+00	1.309216576372965068e+00	8.432015328271367238e+00	4.620525625487334587e+00	2.105539939945925365e+00	8.807509938148532669e+00	3.315722465106452077e-01	7.381791350333593016e+01	8.163112143278256738e+00	8.698748671574696445e+00	-8.075293454886527111e-02	-4.100027894533177459e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.714336973220714100e+00	9.331244276955175110e+00	6.387445630303859367e+00	8.819305998192337626e+00	6.246333120278507067e+00	5.086831249299121005e+00	8.791614474091172249e-02	5.768336357866678554e+01	7.480113370539584139e+00	2.405596088410250744e+00	-2.992914545618107769e-01	-2.099223872948103420e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.676629726401090537e+00	6.533775242100017699e+00	2.047718913729755119e+00	6.625151815451026494e+00	9.685768715034202003e+00	5.382141224502621668e+00	1.763927546392882739e-01	8.574617349168786973e+01	1.792655170864026815e+00	8.290435627871620028e+00	-5.017020323673872240e-02	-2.761571191056678742e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.633925656739178223e+00	8.175859430838141151e+00	1.866921685411147225e+00	5.782629967078448452e+00	4.443440833581100868e+00	4.378629695807211064e+00	3.697333054049308232e-01	1.112812736543467373e+01	5.092845621552418933e+00	8.664300274001474733e+00	-2.666016757858492014e-01	-1.778905035451622751e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.505179825043716946e+00	5.299606915251570349e+00	9.196596066935150304e+00	2.001022140646250058e+00	1.516008563487309502e+00	9.703546236426822347e+00	4.516031121368782597e-01	2.839978390519015683e+00	2.575271404382896812e+00	9.283012308651693800e+00	-2.817092320144602424e-01	-5.589807094417356836e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.762601435054872212e+00	1.979134239149854979e+00	7.009939405924106026e+00	6.430299826249113337e+00	4.028872964287501190e+00	7.262504585679299574e+00	1.721734280719366406e-01	1.105297687304833261e+02	3.945572989802525132e+00	3.339459608886088837e+00	-6.526964629586726185e-02	-1.100080993542212298e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.868566743114708828e+00	2.040422250012847272e+00	8.460429436649018697e+00	2.112279872625475452e+00	5.557309462273415157e+00	1.718795156136401880e+00	2.512733738227196020e-02	2.054247143506323425e+01	1.168029741734635252e+00	9.097105019086455968e+00	-1.198042368194460368e-02	-1.131661948222725300e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.497503948723856837e+00	7.084578103950227579e+00	8.880239670387439332e+00	4.060586242887371355e+00	2.532165098003423154e+00	8.728361567665601228e+00	2.668272706770314917e-01	3.464750807631608254e+00	4.567479811394453471e+00	3.917033742754735037e+00	-5.843192548928994867e-01	-2.814122818800667858e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.000941419426895962e+00	4.909973051037204606e+00	6.163246307307339578e+00	2.340096565049368582e+00	6.933420808279133318e+00	5.324657638267616733e+00	8.430373130669195636e-02	1.978519931946563304e+01	5.901790910658424316e+00	6.013847279981083815e+00	-1.777163586369083226e-01	-2.554821652330420534e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.561767333172996430e+00	2.666184290037171056e+00	5.644807239809105148e+00	7.142011833866129145e+00	1.000852009024810485e+01	1.606412296534998063e+00	2.212706544174841000e-02	2.423618370207726116e+02	6.621655553106059244e+00	1.530880207997479481e+00	-3.279260129213121266e-02	-3.150710743922507717e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.271569759972120295e+00	5.387273603644062270e+00	4.883816635815554363e+00	2.859407407982145433e+00	5.049442846126774853e+00	5.925956246767043467e+00	1.611809859182797844e-01	1.925779617036736013e+01	6.958596649746793261e+00	1.419987092327162470e+00	-2.240839836501873794e+00	-4.401256752706220077e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.098379024013989458e+00	1.535285945263835439e+00	3.907780146607059191e+00	4.579065729942445984e+00	4.188281721050874040e+00	4.683228407900105417e+00	1.974275241080517274e-01	7.343772450276578923e+01	8.552390643507941093e+00	7.490322091890414313e+00	-7.767289403863988917e-02	-1.236182476683052585e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.812613826330032651e+00	6.222045645559499683e+00	4.872195322877211687e+00	9.142614452957937843e+00	4.603675182553706335e+00	8.810972106558640604e+00	2.613434854844160493e-01	1.223653343544705230e+01	2.966736436696614021e+00	5.031034530895311718e+00	-1.074097171844165255e-01	-5.594840216637604158e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.436241631118885920e+00	3.317664461550442034e+00	7.997864339659199295e+00	2.755043613479406517e+00	2.052291847872420139e+00	2.820122895679462172e+00	1.204663745474555819e-01	1.210290226712887574e+01	2.153419070230758958e+00	3.292347964710744535e+00	-1.008911320984014343e-01	-3.372467916650712283e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.930162954302955924e+00	8.200500833751870999e+00	6.419144630407410013e+00	5.551218451199967596e+00	8.933341210485963302e+00	8.416121772315372951e+00	9.953959103856038770e-02	6.033327909808173928e+01	8.598107992418082546e+00	2.699045200778030118e+00	-5.149226267918655120e-01	-1.539494129883348705e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.296187387363967769e+00	3.722429678738955694e+00	9.144312877416167495e+00	4.829431522659942466e+00	4.806419995663622657e+00	6.008388422385534611e+00	9.404693007864911580e-02	1.400838489404714338e+01	2.459507756102936593e+00	6.934820235040933589e+00	-2.782978776123200618e-02	-1.233125444111457512e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.643496447028743646e+00	5.159978823911312240e+00	4.978476779593227874e+00	1.152707623057258157e+00	4.465143529396793376e+00	1.485533542211201485e+00	4.411629988074346198e-02	6.467195359820209433e+00	9.773736205971554014e+00	1.051334244181121758e+00	-2.359122344801297455e+00	-1.976713902470788486e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.895547404720579365e+00	1.069995066421323138e+00	6.502190775876198536e+00	8.085538693317120718e+00	6.844219924784899156e+00	9.717942288916340488e+00	1.473333534066651740e-01	4.544400411358284373e+02	8.562274916390409274e+00	8.264315251823951769e+00	-1.582260131807031525e-02	-5.876719213320919835e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.603568555801646589e+00	1.646702888593686076e+00	6.682615744104555944e+00	1.537505885307800302e+00	5.127699492128305003e+00	5.601884145540753757e+00	1.110010691827867796e-01	3.760733713949599633e+01	5.445372755238939710e+00	1.754750734639047849e+00	-4.299107491758077937e-01	-1.502332308796808391e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.280336169238728949e+00	4.532651955517813747e+00	6.248617122806511937e+00	5.216938414219554510e+00	6.816269617953200743e+00	3.571065587229926841e+00	5.137216756271689722e-02	5.781587217691064495e+01	9.865790025659425311e+00	2.573004642794849417e+00	-1.834245058395881645e-01	-2.820884535555357431e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.348416774472949164e+00	5.333037020167451736e+00	7.294953322564793119e+00	5.954678062038968989e+00	1.624544284182246168e+00	5.308267996329017357e+00	3.064183128746231222e-01	1.228497779255988576e+01	1.826223579051392765e+00	4.473611699727560342e+00	-1.117247129941380257e-01	-6.031698979351375556e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.206455616310762480e+00	6.402244097468696715e+00	3.185517766307942367e+00	6.659002794006455339e+00	8.400028315309207017e+00	8.676844862720232143e+00	2.256186980878663595e-01	3.604548117543443908e+01	3.755759386844903513e+00	5.318013156760112992e+00	-1.431523690606800459e-01	-2.564732400366023768e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733819121637291794e+00	3.601202384964401038e+00	5.587382119674050074e+00	7.246205295372543986e+00	9.516020911161017892e+00	3.723775449019774975e+00	5.094863958595780701e-02	6.846844428371224467e+01	6.848889484213368739e+00	4.275148849333901602e+00	-3.330494585110167771e-02	-6.844457487427006015e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.238943619105997485e+00	7.273921304048486469e+00	1.815428413111167982e+00	3.211190152224126848e+00	6.828102040514552051e+00	2.694379211295200971e+00	1.372571879468296174e-01	2.544143038291168679e+01	4.203370410670167701e+00	3.919216866513858477e+00	-3.283099774029707985e-01	-5.099254305930858600e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.306363179695292587e+00	8.767034060877135104e+00	4.458867984833958076e+00	1.103760868486238333e+00	9.606708932784680854e+00	2.121011580675783215e+00	3.379270642325361840e-02	1.066538999743385929e+01	9.431043929919509239e+00	9.687755409288527630e+00	-2.515072567344219800e-01	-7.327913137411020017e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.849564419060280684e+00	7.976093266798456760e+00	5.328688616037045023e+00	7.556750654224001273e+00	2.293468922879342564e+00	3.682086470799792011e+00	1.939932924097294009e-01	1.939113412904805500e+01	1.551522515140040248e+00	6.751146140719141542e+00	-3.410549269357744662e-02	-5.405748177590462689e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.214981823442879971e+00	1.380288935822326257e+00	6.877296855855302482e+00	5.820762778099830115e+00	5.405148022434784316e+00	8.014824026812615188e+00	1.462838904024933995e-01	2.103062932321817584e+02	5.986197486291047198e+00	1.232112828710895114e+00	-2.345160260396683682e-01	-3.899114811927886137e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.591880642205905971e+00	5.390859786484909044e+00	9.640428406629810709e+00	8.437866400788308852e+00	6.369863181043424305e+00	5.219430464105387912e+00	5.831375595180901539e-02	5.736077309200158680e+01	6.255553638822743956e+00	4.822005670927933529e+00	-4.351792022785527098e-02	-1.101146662025644929e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.436311999028175634e+00	1.983641603534588516e+00	6.448346351412964417e+00	8.413402351407496482e+00	6.221799976834009094e+00	3.031782425705185968e+00	5.064747727247939646e-02	1.491583574652939035e+02	6.861852154804897630e+00	8.869751634543092678e+00	-3.055447727604661615e-03	-3.697419178615457440e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.258120125660832755e+00	3.230274626834359175e+00	7.777194030154980453e+00	8.586977265718934049e+00	4.618547752380201210e+00	2.456174730029931919e+00	4.939498568279838964e-02	1.022431655802749475e+02	3.395717371284494135e+00	3.682213350752744141e+00	-1.229318180059917054e-02	-1.153851786071862904e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.840480234989870567e+00	9.889527564585375075e+00	5.525389802848813758e+00	5.357379755806005228e+00	4.036907492526800922e+00	4.016604683209273219e+00	1.203455060083364059e-01	1.526310430921271788e+01	4.248032573937451595e+00	1.972067917874207321e+00	-5.449822980165180963e-01	-7.243883996783734069e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.346785777148733487e+00	2.230380382663581074e+00	6.699031133941239169e+00	3.973053206896515643e+00	2.105636654524030149e+00	9.572070941480285811e+00	4.410901428886472297e-01	2.727704486861157207e+01	8.653580096472872185e+00	7.903977782194705703e+00	-2.839666204796540416e-01	-1.352226964987040958e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.198543731374215326e+00	5.444951597714020153e+00	1.580719822707076672e+00	8.128721949210152786e+00	4.601630981758137118e+00	4.039245039294312889e+00	3.669738433691885349e-01	5.489129138631519567e+01	2.809733863317204428e+00	6.510905423267096204e+00	-1.054610587952926615e-01	-2.473717108815701238e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.976042624295821781e+00	6.581197475865958602e+00	3.251753734617013780e+00	5.089245377393046610e+00	2.515708557505653253e+00	9.914730213174097528e+00	8.185032929747233510e-01	1.779285677077668382e+01	8.500274174782221692e+00	6.053210057439497582e+00	-1.723034341864427166e+00	-1.956066223110198976e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.031265551612036369e+00	7.374632144351445540e+00	4.205498489430573805e+00	2.780394528719260627e+00	7.626832833443042858e+00	5.369540080871257004e+00	1.116674353899077266e-01	1.107778091403330123e+01	5.994976695560894520e+00	1.528346571120858366e+00	-1.491773436043651424e+00	-3.099163657200947330e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.452472878104737575e+00	6.191822768734953186e+00	5.180287511112571686e+00	8.700847136589960229e+00	2.857714973194573016e+00	2.649157494756822384e+00	1.157694607074812448e-01	1.803128929905504663e+01	7.888257374763948171e+00	2.274514996851054960e+00	-3.217037648064227096e-01	-2.174028300641378664e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785371270413673273e+00	1.142557913922139790e+00	1.486256553318233919e+00	9.024842634267081110e+00	1.585058302284737985e+00	9.058488148845640353e+00	2.789283063804275375e+00	2.307268163112517456e+01	7.413947683230227348e+00	6.668293681477639900e+00	-4.630540652678157842e-01	-9.439165680226949462e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.319690771045427979e+00	3.873038605898038167e+00	2.144706122258501768e+00	5.216154435785412602e+00	5.945995875546318921e+00	5.154467671139324025e+00	2.538115653482188039e-01	4.953325504251420597e+01	2.926815289496032424e+00	2.887634773855294323e+00	-1.851402514775449260e-01	-1.278722499241482780e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.283165643353512131e+00	5.616720221799667456e+00	3.566983065868499114e+00	1.675909707965336226e+00	6.442606015417890575e+00	7.384857461356958197e+00	2.221707522626936993e-01	2.839123696073304171e+00	6.029286256645812081e+00	5.536271906915185781e+00	-8.395018085140930619e-01	-8.279989076284328675e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.126543030774522336e+00	1.917555956996920052e+00	9.812597251754613836e+00	4.498476245366831883e+00	8.853275695323743477e+00	9.829569528287700919e+00	7.424644030066025746e-02	1.157205586103596318e+02	8.829515230389530345e+00	5.916422373750717334e+00	-4.290223767496710583e-02	-2.122631530828282962e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.890962683007970213e+00	4.143715589810938127e+00	4.009719869937304004e+00	8.165701763545035519e+00	6.259820069096273976e+00	1.409611045019864894e+00	3.851611330625592106e-02	7.230276223737173780e+01	4.901360441998219741e+00	3.455119776936103726e+00	-2.703527877935203022e-02	-4.210405847784901567e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.698393901418774110e+00	1.301471293134136786e+00	5.276830312323819605e+00	9.132523624746685442e+00	4.103127946129630388e+00	1.864937912328065828e+00	5.642534671073368147e-02	1.032365803604008079e+02	9.591058966636948568e+00	9.494836816145610925e+00	-5.630169228216170760e-03	-5.361582360189527208e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.214071969064731249e+00	1.653776980902183835e+00	2.677517213672924612e+00	2.723416719233537453e+00	8.231003305159207528e+00	7.413635809276389210e+00	2.194826792865261222e-01	8.636397193760402047e+01	5.021770984506884083e+00	8.602118063881761145e+00	-7.668649602418624311e-02	-6.251003549628680389e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.266870043605083707e+00	4.659378630045401870e+00	6.466739699715623679e+00	1.556063141340135347e+00	5.929258086811390882e+00	3.503845019050331189e+00	5.752397217329224127e-02	3.044084519949205703e+00	2.185514484113491029e+00	7.562220125538461346e+00	-5.813145420493896764e-02	-2.527630247600372471e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.361910634297194056e+00	2.222276105574554794e+00	3.560665913272967664e+00	8.902100299015136997e+00	1.833024520052014994e+00	2.719436556631614099e+00	2.930167529403410187e-01	9.183367464397024449e+00	4.465399992800452189e+00	1.672541115430610459e+00	-2.572116966882608824e-01	-2.781061112772190214e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.405226289727558253e+00	6.064775350602884529e+00	2.863102373383769272e+00	4.569279193013505491e+00	6.177647407646906785e+00	1.359661478167069726e+00	5.082341130238327009e-02	3.830355903585675748e+01	9.595197858675778235e+00	1.952990537615460154e+00	-3.862586420998835313e-01	-7.603225826494439232e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.262386550841832822e+00	7.149896671333064724e+00	5.591535254111591691e+00	5.953293749601122897e+00	9.219943975757653121e+00	1.245593590412892970e+00	1.534424725514864710e-02	3.187299770032281998e+01	3.888115096638651735e+00	5.349517731261573594e+00	-1.345612455831517867e-02	-3.740545388933261961e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.104682441014793959e+00	8.222370523969599887e+00	1.112952057116698867e+00	9.699787155577471509e+00	4.598911591594858628e+00	8.050997744898303665e+00	1.111156206747321074e+00	1.063193024873727133e+01	8.822098430947690417e+00	2.524366827384596945e+00	7.616000479270548240e+00	2.240310583140585177e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.667730540678113549e+00	2.803811458358156816e+00	1.161982067895483084e+00	1.607512113115544317e+00	3.639318988946059985e+00	2.200188694682718715e+00	3.809392125033789767e-01	1.228233513674942579e+01	8.874696134962759331e+00	9.863877853175070598e+00	-5.969969044546227233e-01	-1.023212071515754218e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.921908887739567362e+00	2.553634827366300986e+00	2.959107263781936226e+00	6.888149306069411892e+00	2.307306120192499588e+00	5.220859809285120612e+00	5.117683877294204597e-01	4.902311490445015352e+01	4.212628756743943548e+00	2.461513099044287056e+00	-3.902613378488782869e-01	-2.463427763556677519e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.881236215555392999e+00	1.971539268044155024e+00	1.336529462815782443e+00	1.594978321620941664e+00	2.313276386617927116e+00	6.436511529708848656e+00	1.365287478451094882e+00	6.312039740419144174e+00	1.748295170984471181e+00	5.408939403554636094e+00	-3.546237010163451053e-01	-1.401882102511833672e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.603595713882049800e+00	6.713158796279194540e+00	1.888918423499846400e+00	4.401130862005842026e+00	4.915412017051004945e+00	4.810585192018145051e+00	3.344226013882631854e-01	2.140576203067016436e+01	7.522854593087924258e+00	4.360016365281863315e+00	-1.036627340935881936e+00	-7.629447175989286123e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.747087083561601029e+00	7.328029010292695489e+00	4.026864849529212087e+00	8.189513960932208292e+00	6.385087750235270754e+00	1.191678312113221505e+00	3.367121575171175274e-02	1.271732106207721635e+01	3.854766353472451890e+00	6.711479451670027352e+00	-1.634217653446649182e-02	-4.551883546709591144e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.439695192234181409e+00	1.275377469185885904e+00	8.251455836880444039e+00	4.891948555249072683e+00	1.618732436683564035e+00	8.097770270506090995e+00	3.794823253810619135e-01	9.864199929992766513e+00	7.992385506712826881e+00	2.112552657084184826e+00	-7.465696275338243870e-01	-4.943326587852182286e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.799538477350296262e+00	9.395274986834504460e+00	6.168031731602120260e+00	9.949792538140258102e+00	9.458227371861061883e+00	1.106064688976543753e+00	1.500133089294505839e-02	5.829647013569594804e+01	4.996326124855404061e+00	4.929547183805207844e+00	-1.141374782218644753e-02	-4.780363397790893032e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.767176372755808522e+00	1.460498569735124708e+00	5.585977880411512331e+00	6.055101129881653499e+00	7.818800579616463686e+00	7.958317025854874771e+00	1.194351766266776582e-01	1.877272187403892190e+02	5.390436106034749209e+00	3.525454914221392677e+00	-4.868765271539864797e-02	-1.155711445710989409e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.724470045762485526e+00	5.872581654465262702e+00	3.626256639104627144e+00	3.920249373878589960e+00	6.275055627691869198e+00	9.093068967036399997e+00	2.626482370645178976e-01	2.834554873055938273e+01	7.971506955310070808e+00	8.926015115869539329e+00	-3.483909530867065341e-01	-3.271215766073335374e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.660244345952887279e+00	7.331591385905598557e+00	9.361090051500992715e+00	3.029239364183219596e+00	8.475450773720208275e+00	4.855443626266570334e+00	4.547070980488310959e-02	2.619244941831968632e+01	4.476757653778851598e+00	1.336889695701040770e+00	-3.415486281341640895e-01	-8.436251973824715478e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.723885107915217318e+00	8.873807812990127886e+00	4.557759518860591719e+00	4.173534119827259303e+00	1.648597898399942974e+00	5.865984948006635058e+00	4.929291777851341760e-01	8.615875355716871908e+00	5.014100558680774533e+00	9.313767582028614100e+00	-5.096105870509488600e-01	-3.347169840807118391e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.716278388808142097e+00	7.406174919315962946e+00	1.807204450969811749e+00	4.362091723007975652e+00	5.249288975477305996e+00	5.276113535560554624e+00	3.712958253163947675e-01	1.707331046515250605e+01	4.380210429892659185e+00	8.518935783385257920e+00	-2.980190361871306592e-01	-1.433925901358994004e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.909566418140233868e+00	8.168717412388469157e+00	6.444958108324414958e+00	1.718788368877256056e+00	6.727210682576942880e+00	4.569636688889735510e+00	7.232579247013708190e-02	5.295977848850533576e+00	4.298875922898714563e+00	3.720181388065756156e+00	-4.082296317000814745e-01	-7.635467429354717339e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.124041810364781568e+00	4.035491261148521858e+00	2.020440218874358429e+00	4.243648510630646520e+00	8.457907298329905288e+00	8.960139666135342296e+00	3.461732071239983499e-01	7.321882274873398444e+01	5.761999028445554671e+00	8.041707324882807484e+00	-2.223926994618951880e-01	-2.639314938828856683e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.366013052868703781e+00	8.346903218561312343e+00	4.126332719534929971e+00	5.269936407555028346e+00	8.069739071045843204e+00	8.987663613216975378e+00	1.736958108782601928e-01	1.679841376083109949e+01	8.322086086419670181e+00	1.315995627482901220e+00	-3.779586291036158396e+00	-2.393574288403174322e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.958302809550461099e+00	1.725653164384679084e+00	5.535207273598473421e+00	7.488950621994879597e+00	3.463854527096732028e+00	3.978690720909323630e+00	1.397930869446937230e-01	7.556263627615761891e+01	4.259336426846235923e+00	9.625967472646214773e+00	-4.280399523779641890e-03	-3.673674990472168815e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.784769772071905125e+00	9.076832988166199101e+00	8.841535619620247033e+00	6.941469864867770845e+00	9.468983359292110435e+00	6.494774130058449835e+00	5.415355751435273896e-02	1.236082010241952034e+01	5.779228317227337541e+00	5.633605577401817222e+00	-6.634929497163009893e-02	-5.894741510724436750e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.207091380237666156e+00	5.978307784080330478e+00	5.417050008445249532e+00	7.361261718865687698e+00	1.993723165824788923e+00	9.296070332356737964e+00	5.410976033119513362e-01	3.694083485087814367e+00	7.072368290658590517e+00	3.768351336633783077e+00	-1.081975677616895171e+00	-2.826899314357803661e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.659453847538701510e+00	8.428275785947271004e+00	7.293877419782863747e+00	1.037241924041103491e+00	8.922284399539870847e+00	9.627112166999914677e+00	9.586548326230100170e-02	1.090113006771680837e+01	3.327666523741578786e+00	4.339867439914737446e+00	-6.144854810478558305e-01	-6.467467768454608468e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.578505472255343989e+00	5.086746599864957474e+00	9.935676431709989487e+00	2.985238582693573228e+00	9.836939409860958605e+00	5.627631021500707931e+00	3.830588220638191099e-02	4.838504038899547766e+01	3.421281956699727456e+00	1.584092614093157936e+00	-1.596378570448889478e-01	-1.335054627378905501e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.282216830449958600e+00	6.732706739641621141e+00	2.190525162768034662e+00	7.011572917806462080e+00	2.536370758935299730e+00	5.173957475376470327e+00	5.966385156002051993e-01	1.938110432665622795e+01	9.465029129718262269e+00	9.874952524084173788e+00	-5.446229494276779715e-01	-3.440312342104913057e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.595480076784859591e+00	5.722652896924663501e+00	3.356600649015201832e+00	5.381510006415630265e+00	7.447375175630178923e+00	3.435272243479864596e+00	8.848546360084581786e-02	3.242049556999936755e+01	7.498387245650787847e+00	1.445009677630430867e+00	-6.636234270017814518e-01	-5.195392088382090989e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.565000961663723267e+00	7.528433904086341499e+00	4.587234459052982771e+00	1.018474517202153873e+00	1.386584168372280157e+00	9.699165464940586290e+00	1.038753101982502036e+00	1.947239994959658604e-01	6.203610892840278446e+00	6.883760076643183901e+00	-6.404683234261714375e+00	-7.221280602197626131e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.489780205867439200e+00	1.829068474910935160e+00	4.780440882151031801e+00	8.435947716987781675e+00	4.729086867108629910e+00	2.259121052351575898e+00	6.573042532998393805e-02	5.361972736996208511e+01	6.891455382634244842e+00	4.981110421782179110e+00	-1.910946314066225282e-02	-1.683971638991806685e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.250186708847530692e+00	1.653730966401705249e+00	4.805921170848856505e+00	8.020169452607804672e+00	5.646435450214787544e+00	6.237551643250990097e+00	1.570220756139433516e-01	9.444951882583443137e+01	1.263346233908278160e+00	9.630725899683840296e+00	1.832749076239864952e-03	-3.706368852406255883e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.794662101424838063e+00	3.260106934753455477e+00	9.102700340160332360e+00	5.986297792972724352e+00	6.158846717842799912e+00	3.452202974639805522e+00	4.434183381879066438e-02	6.859291223303459617e+01	6.564953965806508585e+00	3.195111508651808929e+00	-4.071121270398510295e-02	-7.901846212017061077e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.452374694851279457e+00	2.483659522435353040e+00	7.378403715114261630e+00	1.579062651056701405e+00	9.412071957803428646e+00	3.539824116424492129e+00	3.439426966922397300e-02	4.618643442442254354e+01	5.538322904819579229e+00	5.753847610738805685e+00	-4.189913921210015185e-02	-4.262343686668099707e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.931035314301328576e+00	8.860012460674919765e+00	6.459943003269445150e+00	7.864792878820682454e+00	6.994156326147999536e+00	4.534702234274367250e+00	7.095024479275413576e-02	4.308515314813865160e+01	5.931874005553124718e+00	5.384764910759386680e+00	-9.503952236000741405e-02	-4.621025094356870255e+01
