G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	W	Fc	d2	m1	m2	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	4.333876508875899702e+00	8.610179272519737026e+00	5.555247648069251198e+00	5.084829760351999184e+00	5.391286552512604580e+00	6.691895423639158125e+00	8.093963585651724191e-02	1.581166030127092625e+01	2.715631762384146164e+00	8.240657170348329785e+00	-1.071100428120619341e-01	-4.820193538802580235e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.932483265049737220e+00	2.354602565563754357e+00	6.614338411830867237e+00	5.257999221925462319e-01	1.997050445063227153e+00	1.493170764289121877e+00	8.072970950705665727e-02	7.702812666505611361e+00	4.544997089930363998e+00	5.609461235610428531e+00	-8.654930810251428019e-02	-1.666022427378870674e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.836698310981439874e+00	3.833855384373809461e+00	3.960913599281461028e+00	2.136990578635516336e+00	5.733985724972694875e+00	4.847679292276888319e+00	9.917419801743458663e-02	3.227037471797778068e+01	2.979218247373198292e+00	6.532966550571079445e+00	-8.857233638701933476e-02	-3.801726479328284825e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.163241631160794931e+00	7.584646603580357471e+00	8.017258606570258905e+00	5.258743932387972109e+00	4.100976690265932589e+00	5.623537290320755666e+00	8.721837157188902512e-02	1.303151818078849011e+01	4.173887266665073703e+00	6.865373808422694069e+00	-3.138187222525197495e-02	-6.567824057938146609e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.097748881658690445e+00	2.387339746091059922e+00	5.128205576725139991e+00	2.682589086563798908e+00	6.162887739351684324e+00	2.080552541919308496e+00	1.030871156460682336e-01	1.140006741934988455e+01	2.033917453364847638e+00	7.749893877840602130e+00	1.523265754383468923e-02	-3.887742192861083623e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.209493919043442389e+00	8.710209675907965021e+00	9.581464144413201822e+00	5.177799021667688351e+00	4.759843765676006200e+00	9.712526507574464674e+00	1.242747562522092536e-01	2.223262201915174074e+01	4.887547485691036364e+00	1.966481557898992927e+00	-9.611973906522784938e-01	-9.354728222733795562e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.625126388157065449e+00	7.981331117627434857e+00	6.800686243674689990e+00	9.549434971923249194e+00	2.410079137991758103e+00	2.730364852693413891e+00	1.028526284337341196e-01	6.697291188222810554e+00	4.146557819065883166e+00	8.810282455796842882e+00	-6.719652808825160584e-02	-9.598913883794315893e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.709913182530540254e+00	5.285392862690886595e+00	1.982326971756232847e+00	2.327469770212220457e+00	1.262659034173672978e+00	2.183326188496387932e+00	3.677916183784274984e-01	1.151461296258255995e+00	1.015419967441519233e+01	5.028672308507942112e+00	-2.417243009325949821e+00	-6.875229097302778314e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.041817857520134227e+00	1.255709911862687989e+00	7.332414434237226608e+00	7.857676511236010519e+00	3.328982671792227954e+00	2.313616092691321846e+00	9.453375159079925594e-02	3.746173504200424986e+01	2.486511429998705669e+00	3.092452678266933042e+00	4.153948897183827593e-02	-2.739284119953970276e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.162483904284285607e+00	2.984478659813754042e+00	4.021960783267518380e+00	4.506436749349481019e+00	1.268409377733147547e+00	7.876930234010047549e+00	6.999174109126937715e-01	2.319552047894576674e+01	2.595551930674542707e+00	3.153321202038031235e+00	-3.210327718818419829e-01	-3.173434524707393223e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.222071976739400156e+00	6.615567639264247290e+00	7.880154341051455624e+00	7.561713838780054431e+00	2.143443477608886205e+00	5.580101410256607330e+00	1.675030648120797161e-01	1.729174833103377296e+01	2.014402018342483114e+00	5.715715699618928447e+00	-1.838816263048738964e-01	-6.483592561015673539e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.547186483284462177e+00	9.527106672651077801e+00	1.331749648778087547e+00	3.363737577831251269e+00	1.037454160787571489e+01	6.814921764311334229e+00	2.552318258756500202e-01	2.638766270409305115e+00	6.245622800067789804e+00	8.624542744920868031e+00	-5.697509305985880568e-01	-1.157392596311510324e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.096611630079288524e+00	6.967420339365848925e+00	3.556703544835465802e+00	2.385959741155604164e+00	5.561429659147365534e+00	3.305771199023732621e-01	2.605620251430072754e-02	1.108000673182849205e+01	8.389117103172598622e-01	3.977311401665211577e+00	-2.375843446658196245e-02	-4.586382977181886922e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.272550451620209966e+00	4.102511352134146527e+00	9.290928720441471000e+00	2.875876261669213285e+00	5.934843316109015277e+00	3.645057896025697408e-01	-2.745960179247798616e-02	1.060701226295108057e+01	8.396303311313250362e+00	8.067794567400362382e+00	-3.800037233706458212e-02	-7.866767211270314419e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.484092387223222786e+00	6.403066740675480872e+00	3.865544326968832767e+00	1.077086669451148726e+00	8.979574160111875258e+00	4.687027278217148485e+00	1.233250783385812371e-01	1.645331305772030817e+01	5.268139122937906649e+00	1.418399451683208801e+00	-1.691270552748142864e+00	-2.552581560341863121e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.769253692606187034e+00	6.281389198938437168e+00	8.672939841652196336e+00	1.987050213601057269e+00	9.595184428333158877e+00	7.373848268082633162e+00	9.868560257642536304e-02	7.625780095195604069e+00	5.274654368311641583e+00	5.365251953105736327e+00	-9.747273605484341186e-02	-3.635638995873976143e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.348491658836998397e+00	8.130207236323499842e+00	3.358151647759202607e+00	6.098352107322505766e+00	5.110869453323154232e+00	8.274032714439449876e+00	2.637392137571711315e-01	3.827503076040036234e+01	6.173079568021356600e+00	9.977633522129737642e+00	-1.934784304533847810e-01	-4.114500873456385222e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.512585985365952013e+00	1.749300399451991783e+00	6.488901306236242839e+00	9.242701979522557565e+00	8.390619625207014209e+00	1.973038656487582365e+00	1.570506129517010990e-02	1.711586942033957257e+02	1.892208849621688227e+00	7.934159632502600701e+00	3.262943822892599988e-02	-3.701153794800707715e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.719708059611230411e+00	7.852940454599668385e+00	8.214963709783381418e+00	8.238534453269570790e+00	4.104644715796770704e+00	5.824484607346072984e+00	1.649373301054510299e-01	4.396077228397492576e+01	3.228800003069059343e+00	2.551491147871630449e+00	-4.045410253876094431e-02	-3.338124173334342970e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.547209084723969230e+00	6.593472815442362744e+00	6.219431028516954285e+00	7.613547310761837217e+00	3.384748309412887401e+00	8.274929327019613368e+00	2.881199746348341861e-01	7.918792781215046261e+00	3.652068737736273274e+00	6.439110610389835898e+00	-1.030104054939159908e-01	-5.559163079333811908e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.972565465927600847e+00	9.571341979148428436e+00	3.191149387540293425e+00	2.021446724874875756e+00	4.038202749530149127e+00	5.133655983954788837e+00	1.920601009869684628e-01	1.506508916357482519e+00	6.316859013146500779e+00	3.315384817219391600e+00	-1.925628306397627609e+00	7.264779731149044295e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665326037256062985e+00	4.805126392738060304e+00	3.453604499520541271e+00	2.860536427784508451e+00	6.358942526665315675e+00	8.234597069164037109e+00	3.408171082978669331e-01	1.871721840395697001e+01	2.945341531845624417e+00	4.411286125465380792e+00	-1.926731294931955663e-01	-1.856989170376524712e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.251139005602784238e+00	6.626857808110039549e+00	8.429691182126779481e-01	3.595755108464443683e+00	7.231035495709561722e+00	1.918924338857895595e+00	1.440912861505856957e-01	3.547761851009197898e+01	1.793103143252918308e+00	8.197520721249960118e+00	-6.589475501557064130e-02	-1.821457096576854440e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.121167540309624400e+00	8.602497737051464810e+00	3.914579665209581893e+00	3.735081798431964195e+00	3.881767681980619944e+00	9.976251269699835333e+00	4.336657784438246455e-01	1.159022399238135392e+01	1.041948264145744396e+01	8.919676240567982362e+00	-1.684468937083060780e+00	-7.625168651336446501e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.851921305022910413e+00	1.840953592454107390e+00	7.334516307879296981e+00	5.493128467163995943e+00	2.849557923967554363e+00	7.988225646020844728e+00	3.519942484977606201e-01	2.820770418711167338e+01	3.243269664413657161e-01	3.100715167600128996e+00	1.923204856711586280e-02	-1.099770289950118070e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.623011153729159162e+00	8.605976126369117907e+00	1.024978697535436112e+01	6.462451626382192060e+00	6.252845671276468842e+00	9.448736750266773399e+00	1.369275329159952703e-01	2.891331300834226781e+01	8.922382597208519783e+00	1.011902455485674324e+01	-1.790205994969923109e-01	-8.468874330099437486e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.544473489101967800e+00	7.014223313573136664e+00	8.972004092663178554e+00	3.966439549050887248e+00	1.998096070327632923e+00	6.818215207542157152e+00	2.452283004783475939e-01	9.561954815875234104e+00	7.903526618652088054e+00	5.720059748965251600e+00	-5.662693246287705540e-01	-4.041882163509813353e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.899646829525259761e+00	1.412419317103570826e+00	7.820595022997117063e+00	4.573517826787118601e+00	6.215801643043874058e+00	4.583139629189394881e+00	7.620274082456447717e-02	9.600531639388677263e+01	4.175793333597856538e+00	3.964691288507780964e+00	4.231932226007688314e-02	-1.386143551529674767e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.921534517282728949e+00	4.719417199379664751e+00	8.120394356145531845e+00	7.492017535794598615e+00	6.941293774601501099e+00	9.206181784701474413e+00	1.160284593913233769e-01	9.227869817315209389e+01	2.330110175758886903e+00	4.374160468894034537e+00	-4.396034948840178702e-02	-1.610902042700710410e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.234008437173863992e+00	8.268865083975237340e+00	7.573939570611828209e+00	7.981051716123336526e+00	7.762511065686692469e+00	3.354814328172243343e+00	4.367409178324341973e-02	2.729504059018768558e+01	2.773309305095540633e+00	7.500962947779443724e+00	-3.372020113738144476e-02	-7.363220521526110929e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.039873852311091085e+00	1.653663526764981961e+00	3.777898619936779667e+00	3.560627721497535703e+00	8.455660727061259152e+00	3.344105920651234243e+00	9.182699145199749169e-02	2.990065402685644713e+01	7.212471084573530256e+00	5.129996145468302515e+00	-3.386522664921498560e-02	-7.027179844633745631e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.879658639703357892e+00	6.913430589275955107e+00	9.155736351852675980e+00	8.467376470364181174e+00	8.253538158254228208e+00	7.934104971470524958e+00	4.490654134528884039e-02	1.218978601029245965e+02	6.914963261102359482e+00	5.470693241819343910e+00	-7.484146416780387834e-02	-1.125462752763087622e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.274401398859511758e+00	3.891677168099845652e+00	6.007713944708291010e+00	1.017725955735425991e+01	5.250115408101275527e+00	8.739628736533429532e+00	2.119505844921004134e-01	1.166219604193545365e+02	8.641947054969307374e+00	6.472526163045393410e+00	-3.889209897407069905e-04	-1.268574256815581833e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.798659468196018629e+00	5.794241620723800779e+00	4.699733905263955513e+00	3.594191169008462694e+00	8.293720897350375765e+00	9.480879793883284279e+00	9.817370320501389580e-02	3.127159090734340197e+01	9.489470229949816371e+00	3.106438006836625298e+00	-1.066931833835093490e+00	-4.209651841493231572e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.879681019617293725e+00	1.705316432005711702e+00	2.123327916925769721e+00	3.787460070693375869e+00	6.748580350199596900e+00	2.576511947778793665e+00	1.083885208541227330e-01	8.589726915536216723e+01	7.950879494246541945e+00	8.515586679018177563e+00	-1.720918673861636938e-01	-6.645122089635459872e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.728910211195187507e+00	9.044874099884385288e+00	4.371254987194493680e+00	6.255149613303908396e+00	2.743604116722870412e+00	8.695186925109602782e+00	4.112687278424763115e-01	1.213815198516597249e+00	2.594251090703322937e+00	6.561202263715026461e+00	-1.879122487751672954e-01	-2.784179394696146304e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.199861384602073144e+00	9.239838425193713789e+00	4.851215255894318901e+00	9.557486063434687651e+00	1.417078649622922848e+00	7.969858997386148225e+00	8.101041363237022619e-01	9.095588336691614373e+00	2.792400039245911181e+00	1.822710424299625931e+00	-1.514074276089216742e+00	-1.742915619371900249e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.840210882107854218e+00	9.222942545380513835e+00	8.655762927153041630e+00	9.309010749261172890e+00	3.918132032597891445e+00	1.330691021986835088e+00	4.414145203863135275e-02	3.207591247510784882e+01	8.386734157410556278e+00	8.171927380679484543e+00	-8.578172027187203064e-02	-1.023956565915808028e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.177888581038880389e+00	8.269562114173972134e+00	7.066396888841064872e+00	1.001373169161146048e+00	5.199278852674046547e+00	5.116546290841688105e+00	7.957340326601039515e-02	8.675512570033625082e+00	3.366865621311308843e+00	9.331826749426568313e+00	-9.922805472668404236e-02	-3.518273173083496630e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.144561537950691488e+00	1.234202198960456576e+00	4.491174771887046724e+00	4.102296022510035556e+00	6.670297590583545322e+00	3.312024421482126613e+00	5.604379627036265576e-02	1.135607265610739205e+02	9.782875660684254848e-01	9.454590972264988125e+00	1.725116172071759768e-02	-1.303500851406925847e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.995735792456173385e+00	8.134893585896580959e+00	1.018874905817746246e+01	7.109781382938667349e+00	8.654849451059082099e+00	3.034821159409365254e+00	2.235974922641814980e-02	4.264908311341471148e+01	7.760829741825103767e+00	4.422959243188989475e+00	-1.092562547451354643e-01	-4.685485079515515849e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.339036868942094172e+00	1.046334466197496038e+00	2.275078799710454902e+00	5.990520136457597289e+00	3.500582206150406606e+00	9.810427292287043244e+00	1.211132801313770102e+00	2.316133887321746698e+01	4.423767243755336587e+00	2.847429970749652206e+00	-1.466306748571632568e+00	-1.321587477760145291e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.073164340779007020e+00	1.510405909429601845e+00	3.465653943321215014e+00	2.163731708084740468e+00	1.984904570748670549e+00	7.379887416889548746e+00	4.169098888271690617e-01	1.147718382314884522e+01	8.578781599144889469e+00	6.502338068852989927e+00	-3.194629230482732840e-01	-9.172799661866903875e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.392901388076385416e+00	4.462301838604648907e+00	1.157637049638059024e+00	8.851168419997330616e+00	9.671993327043347577e+00	7.515466001831859977e+00	3.768190895808385399e-01	1.967228259770571981e+02	6.965038461208570730e+00	1.870861457927861071e+00	-9.193505179150709417e-01	-1.214686964110569534e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.108640471105809766e+00	4.911388754611156315e+00	6.985478907732936449e+00	6.553484115544168986e+00	2.817763821571771299e+00	9.146230200499481100e+00	4.193021573362763488e-01	1.703017280813953960e+01	1.432882703267603475e+00	8.824379654848604204e+00	-8.001610027327493713e-02	-1.772243487394330828e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.791148952323320831e-01	7.299371050590957921e+00	1.021639033244364647e+01	9.295710830567399441e+00	5.483841165567585385e+00	4.173654720633639847e+00	2.178154074330891643e-02	6.058682047136333182e+00	9.219757890749452400e+00	2.214451505765853589e+00	-2.067677794403991465e-01	-2.804601216344731540e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.341386589516836203e+00	7.965376363060790332e+00	2.515773979333566501e+00	7.500178863942112528e+00	6.233804654128458189e+00	8.872881519233466463e+00	2.163700207133900655e-01	1.276580726809825528e+01	2.986628671656057943e+00	4.315275334662048934e+00	-1.936700100236301569e-01	-1.729758041402151392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.086124119465354809e+00	4.981310678346834386e+00	8.492710746264423349e+00	7.884231471361649035e+00	6.215934224227186888e+00	5.061003731060748301e+00	8.648510033121920015e-02	6.052949379494109650e+01	4.097411776587379428e+00	5.450661129266978655e+00	-5.425962218837862561e-02	-1.022540625397833338e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.666416065886584086e+00	3.644971225753255606e+00	3.485999491107789172e+00	5.093795543128207370e+00	1.898092838823979944e+00	8.815445288070982599e+00	8.985750720074299203e-01	3.908274088989269313e+00	4.408210553990425495e+00	3.865590422144675742e+00	-6.523902562308209196e-01	-2.432908916030391211e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.006121837485099757e+00	1.048079642726246341e+01	8.652585111192047762e+00	5.892612659913542217e+00	1.110650018630589653e+00	2.554370881130872739e+00	1.566507131828091259e-01	2.620806593650156557e+00	1.673686150604793976e+00	9.039166740702420100e+00	-5.770037156147728857e-03	-8.129812876072395511e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.408475117361285278e+00	4.300852219257995657e+00	7.841659952825130731e+00	2.295421296932492528e+00	2.082856428078922129e+00	1.012161569790174021e+01	4.176560658117718927e-01	3.100934818156384498e+00	6.019373207560976269e+00	4.726730324903479108e+00	-8.732961612919324379e-01	-2.761418396129942465e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.974943730072204140e+00	5.564258658072842145e+00	8.220816538755865821e+00	7.266104486644580973e+00	5.829757813849258063e+00	3.525610379466498578e+00	4.349052371250092253e-03	6.458476940443804892e+01	2.404532752398983231e+00	2.891902311227130706e+00	-4.128049560109288418e-02	-4.182189770044094246e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.948257257871248704e+00	2.828741588683067132e+00	1.252087125119612621e+00	1.650713138271562741e+00	6.894137368099147345e+00	3.167272819303536657e+00	3.946196696307611718e-01	4.098098118641774334e+01	5.590780725327967104e+00	3.024368148519273269e+00	-5.376864457523372609e-01	-6.405637508863968321e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.881703291441786829e+00	8.971082554969658673e+00	9.942751397062080443e+00	6.552874240727521560e+00	3.233727690685212597e+00	8.321391652735057320e+00	1.535892136701293709e-01	1.450169481531628080e+01	5.272276480071186988e+00	6.737281915441680979e+00	-1.743841132028659258e-01	-7.531006736755618647e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.397711952591734530e+00	8.051234564859578668e+00	7.670802052640854463e+00	2.982418271257860187e+00	6.228930591321665489e+00	4.827115136796448880e+00	5.025610456885988564e-02	3.102664173739302811e+01	7.797667742898599208e+00	2.022553861952546939e+00	-5.613463975227261926e-01	-1.013735948322073277e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.979995601698102625e+00	3.022217251577690167e+00	3.952845585399442196e+00	1.606994845865534982e+00	8.166743535118275332e+00	7.347843155689444572e+00	1.657030684800559761e-01	2.361914350360533277e+01	7.601534253365798577e+00	5.944162354337380272e+00	-2.609450622621974913e-01	-2.636478283656112964e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.752019525547113155e+00	2.160366289639604975e+00	9.078676486801091627e+00	2.236850827311153367e+00	1.787948955963528652e+00	4.963234723845063812e+00	2.546293525526442392e-01	1.300636105835197576e+01	2.223434361104070334e+00	5.847880722256514119e+00	1.394202479295519881e-02	-1.186523483322089021e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.400452035577723464e+00	7.149278249009256569e+00	2.622803346091591603e+00	1.007061220035921245e+00	4.888837189483145274e+00	8.304138578876129273e+00	2.531361366154892267e-01	9.279759772852631983e+00	4.363342693628895042e+00	8.835424158040957821e+00	-8.977626871201450642e-01	-4.228037341150944428e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.295923746541016719e+00	6.971402515886113704e+00	9.241281666940768247e+00	6.975790580480142111e+00	8.685616466576050243e+00	3.312246360679789170e+00	5.042522727301972790e-03	5.262662471628031824e+01	5.570948901440797130e+00	9.578512387981998444e+00	6.107161118102388819e-02	-1.401719171270482605e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.814778250145790750e+00	2.831333798105835964e+00	1.435823052817308376e+00	7.577222507292257880e+00	2.478138697466405915e+00	9.150175451113666814e-01	1.249719926441057727e-01	5.449748454798148600e+01	2.158809701379866830e+00	8.661087001111971162e+00	-4.340553836995448417e-02	-5.800639543904514284e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.541994588531053978e+00	9.432881902569530297e+00	6.978463464823971840e+00	5.795717662307161788e+00	4.274137541225697667e+00	4.259282868472307193e+00	7.746779836153122600e-02	1.130561108332272902e+01	8.337269544655280029e+00	9.093579990808454028e+00	-1.062552591222067355e-01	-6.705057924563008953e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.026423603636418491e+00	1.361065195728234922e+00	5.933145535267692949e+00	2.873895799948331220e+00	6.257687631390677296e+00	5.712841094043465517e+00	7.051722884565558847e-02	3.876557754952073509e+01	6.994518273932849084e+00	2.268946121232964686e+00	-3.321827435470552370e-01	-2.522377589976084522e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.378776714169982043e+00	4.814530687278587351e+00	2.095927362164959451e+00	1.077575687984701380e+00	8.640832379503066818e+00	2.155619113719232871e+00	9.188611088290631057e-02	1.079136033836168451e+01	2.524852908206258739e+00	2.472590577137911971e+00	-3.552003198129452533e-01	-4.181431391585245905e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.702719601302832064e+00	1.022690362733990810e+01	3.469169655342461134e+00	8.319820934261206169e-01	8.582219594036752497e+00	4.352007064812777770e+00	1.219991527249254665e-01	5.428152604975221784e+00	3.639897884349401647e+00	3.052533384077809941e+00	-1.023967863514817056e+00	-7.329620535699734596e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.892827392704524492e+00	5.210320008714433904e+00	5.897729812452107145e-01	2.810333455982922057e+00	6.000903905167881192e+00	5.756199078701024874e+00	4.228745420289859447e-01	8.417862309980032265e+00	1.156551038395879694e+00	9.646335962000501141e+00	-4.918722093796303041e-02	-1.088595942569956776e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.572523479184673612e+00	6.809178917305516165e+00	6.119600041191344708e+00	8.215389116832250593e+00	8.438906006332580034e+00	1.251522752997841437e+00	-1.084637081138827008e-02	2.501789578695484551e+01	7.394175651137930849e+00	1.017049248206563838e+01	1.766468057843285921e-03	-1.063392997895888925e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.025975273363497031e+01	4.465948879307569008e+00	3.480663764325159448e+00	3.231316234512720431e+00	3.520125845984927171e+00	6.648154413564260956e+00	2.780051998161804927e-01	3.817754116285794197e+01	2.672334991880956689e+00	8.680501050446833844e+00	-7.948638989908818342e-02	-3.315497389077509638e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.207886481306361226e+00	3.167348413736154278e+00	5.987985779718079549e+00	4.203652355842899979e+00	7.074959906059430814e+00	8.358419946384747945e+00	1.193970346780778291e-01	3.921474862034642683e+01	9.672352162307483070e+00	2.650413300581026199e+00	-7.854683874415767653e-01	-1.728180535721744704e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.378158596424031046e+00	9.344817347289653853e+00	2.972821607771670926e+00	5.477565653835465564e-01	5.045722048859971665e+00	2.052804493491148019e+00	1.279478026675748004e-01	1.287957529088460085e+01	8.604595339058491277e+00	1.002124033590134822e+01	-3.662690077818163137e-01	-2.320740709593676954e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.984923786653915556e+00	5.139444329634930142e+00	2.942522378404797134e+00	2.733643844489504815e+00	2.870806796848879738e+00	6.824961819317146627e+00	4.142310880305100085e-01	9.470182086319571368e+00	3.801218730653614042e+00	4.894033425634340517e+00	-5.830510048401921219e-01	-2.297489900233799176e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.985169829399146657e+00	8.192929554201143105e+00	6.915818485836547680e+00	5.852085817581123450e+00	7.595669236425051984e+00	7.123472777075543050e+00	7.938620779320763876e-02	3.685212022943584032e+01	6.112769625177470800e+00	6.734983754434261671e-01	-9.772747808267385761e-01	-1.934550612682427584e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607002679333676021e+00	2.202846736630002411e+00	1.606863260468263999e+00	6.355091137526808431e+00	5.064978152342854756e+00	4.663609555039352372e+00	3.124148283177782259e-01	6.858399852812745223e+01	9.296871315303274486e+00	5.202426057579931040e+00	-3.528352959745004180e-01	-1.669591446518058930e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.318373701928981845e+00	3.421050676392227263e+00	9.459661599530530651e+00	2.951423715077080345e+00	4.355056669974024963e+00	8.243898616905172005e+00	9.748501022796945970e-02	2.903704606245160136e+01	6.675599113633431614e+00	1.632387809486025798e+00	-5.296602916120735083e-01	-6.719252462207347065e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.280265923331456612e+00	1.395838667722292481e+00	8.193190971920529364e+00	1.604131756057458169e+00	9.795254420290406827e+00	4.190860876938327095e+00	-1.730931972163458205e-02	6.666887892077303945e+01	2.677944184774370129e+00	6.157403859286416647e+00	-7.866306839339209239e-03	-8.910768078504806056e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.623453070405238563e+00	6.889938441862438090e+00	6.379736457928418147e+00	5.054621981537181341e+00	1.442445699772161527e+00	5.461648757910264607e+00	4.507591447240321125e-01	-2.625034496425949548e+00	4.704662677665409021e+00	4.089200112800391196e+00	-7.664437552280072286e-01	-3.305424686752458996e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.583257540649155359e+00	4.431928117791245292e+00	6.222130829638603977e+00	3.398847461657994007e+00	3.641090990437156893e+00	1.335972674253457448e+00	2.715572794761207664e-02	2.058697087724020847e+01	8.332655492203357994e+00	5.435658428122183139e+00	-7.106835528785823697e-02	-4.175395082836571703e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.427931229089154375e+00	9.897466238406096295e+00	9.084440641706217789e+00	2.566813588187274675e+00	7.418404462956812440e-01	6.747356242983411079e+00	3.684289064056991969e-01	3.240617523661216914e+00	6.941504486164450149e+00	6.679921605304868670e+00	-1.025483606586664820e+00	-1.768048177945417265e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.646688022780048444e+00	5.290064429282969272e+00	2.813178622971334253e+00	8.848959222951465975e+00	8.175423775168640717e+00	7.231457002235805120e+00	2.399644277362710243e-01	1.718161179105755920e+01	7.544303470953330759e+00	9.546748457054711423e+00	-8.315995957164563912e-02	-6.852396755090680358e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.604450887525698199e+00	9.876902944630078451e+00	1.178276993071431189e+00	6.827911391098806959e+00	8.340872894502910029e+00	1.935194237941493256e+00	9.550421984670315334e-02	3.754043671156259165e+01	7.922047681939131891e+00	6.276574464430525246e+00	-1.703577527026087224e-01	-1.794219777022383511e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.460491366812548097e+00	3.814659378543183266e+00	3.063271575048789330e+00	5.374351913523058855e+00	4.342686576464494408e+00	4.251378223907497755e+00	2.232990414839280124e-01	1.636921482215486989e+01	9.663757074672949088e+00	4.371457808879327445e+00	-1.615243050587255869e-01	-4.018216067556243587e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.000408666893129350e+00	8.782231739120351932e+00	9.016545344562260311e+00	4.456131166516307474e+00	7.711569582804854051e+00	9.435340863568558945e+00	1.154429769531044314e-01	4.352001382989994482e+01	9.163913549651537593e+00	8.414980134185714888e+00	-2.752185960995485736e-01	-5.560535798732006896e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.065423838944738044e+01	8.949749238645521743e+00	6.523252907166687820e-01	4.969278006387202851e+00	5.071644397245665736e+00	4.615218762671179142e+00	5.473345912006394309e-01	2.116923428089884496e+01	1.088835188137516896e+00	8.744303956515956600e+00	-1.596149875067659762e-01	-2.531809998164585807e+01
