G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	W	Fc	d2	m1	m2	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	3.513069067311476612e+00	8.808292172221889871e+00	8.456749576506879862e+00	5.091359706259096285e+00	8.014067325463170022e+00	2.176898170764512752e+00	2.180422977872715357e-02	1.626123621636396521e+01	9.516497990223202308e+00	6.562573561113974385e+00	-5.301734980832106120e-02	-4.780281638887563389e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.168448039925994664e+00	7.369351183303734842e+00	4.011981827037783610e+00	6.668837435580375228e+00	2.068955118569079321e+00	3.777280447362716398e+00	3.046724951282389071e-01	1.708596936275416667e+01	6.217432480535685535e+00	7.928434044730684249e+00	-2.554690475032830310e-01	-4.457237089391729512e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.152706135307512536e+00	8.538803417678808572e+00	2.560404220970012190e+00	3.236697146802219205e+00	1.006738813912986918e+00	2.810489866174996632e+00	7.319371655738349247e-01	1.200215643720580205e+00	5.866322061035553759e+00	1.940094338719537292e+00	-2.270591756854770082e+01	-7.751778038922746417e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.295900069817438549e+00	7.271368524209565365e+00	7.402045259762923379e+00	7.353357980584419806e+00	7.403847073839602722e+00	9.192831649976101360e+00	1.113865457653877289e-01	1.720621940172515352e+01	1.449273810985383326e+00	9.665827025735726608e+00	-1.595873145693050763e-02	-1.135721948153740612e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.399639309164751211e+00	7.115425331661886510e+00	8.437846593941182860e+00	4.844447787610133282e+00	4.206691820914466362e+00	7.846944491247810127e+00	1.471689559944742154e-01	1.549633255916960728e+01	1.554219096535618183e+00	9.020736639538519341e+00	-3.520513543509937171e-02	-8.229023434786449798e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.864456838228576885e+00	6.562441654026111237e+00	1.911299293651634201e+00	4.987139414847705510e+00	3.287434576786310014e+00	7.098103907679562674e+00	7.537535382549449547e-01	2.460795881796512674e+01	2.688682542793595864e+00	3.432898938890018403e+00	-7.176084503580608676e-01	-8.140917644185197588e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.183887957285784776e+00	7.778674976998152246e+00	3.158996135006414629e+00	6.844184433459425065e+00	1.130415700517743760e+00	3.713245463613479735e+00	7.012245895844757548e-01	3.123934619020995118e+00	1.297610551487245134e+00	8.403957777146063179e+00	-9.528879951787147529e-02	-4.557793839975763461e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.045440721125666883e+00	2.424014732603280819e+00	2.272974846955605255e+00	9.432185058778754794e+00	5.860353016523390579e+00	2.652333064588250355e+00	1.321722324906708934e-01	1.605170074784018936e+02	7.692604237489832464e+00	5.661093347146963772e+00	-4.748053253558446457e-02	-7.336578122940014168e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.855248617173630876e+00	8.920337719505980090e+00	4.140249492312189084e+00	1.574966758461832317e+00	8.669494558384355898e+00	7.805965324342517775e+00	1.454706613214155342e-01	1.200626885345797312e+01	7.506490027241245144e+00	5.159129095355241112e+00	-1.240609332327477832e+00	-5.424234045020791761e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.136677090810053858e+00	8.843222257827834554e+00	5.049015306766219346e+00	8.424752960449030326e+00	9.611785541510242226e+00	5.270649777040232742e+00	7.186700382616566241e-02	2.872836748099799564e+01	2.218331894395346282e+00	3.821637164897414785e+00	-4.355452074190938744e-02	-2.810006531672176067e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.547076401741062313e+00	1.263047293301418295e+00	7.727499041032429794e+00	3.631228173223131073e+00	6.086313982745040541e+00	3.034506207959522861e+00	4.341705541449510791e-02	1.322934069145997569e+02	8.527400067562618702e+00	6.232862623081274478e+00	-2.004629487874391019e-02	-2.062647438688237855e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.309137296108343840e+00	8.425780826141080482e+00	6.862859324380447212e+00	4.994754256904615275e+00	5.626412050884983529e+00	6.546430397547806201e+00	1.128072084882878190e-01	1.440285449032653275e+01	2.393843924315420146e+00	7.572141884639033371e+00	-5.780928438721884277e-02	-4.796942870309849383e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.693995012342944584e+00	2.153421828620174505e+00	6.582256929227479958e+00	1.198621647618207886e+00	1.760901044378333724e+00	1.354720575059463306e+00	7.807932520484134331e-02	6.503891085298573849e+00	3.709895995836086868e+00	4.701521196276685188e+00	-1.098514365148431926e-01	-2.600069589532585823e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.695230632994154440e+00	4.027815160333547695e+00	4.176833273262118951e+00	3.712320640364483282e+00	5.938395979551729376e+00	3.953569540994779530e+00	1.059546124681641222e-01	3.677829541978711347e+01	3.250705888830165868e+00	6.663711047370827423e+00	-5.474506293806018914e-02	-3.951323471760512263e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.826351328423043263e+00	7.686786850628559264e+00	8.570923470452125770e+00	5.516916816007737978e+00	4.415951032054916681e+00	5.216238577433755630e+00	9.171779895343300237e-02	1.853169245242452945e+01	4.345613506206448484e+00	7.302004441224143605e+00	-7.531211324384853856e-02	-6.867615488039302818e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.808008977826260244e+00	2.445041924989807214e+00	5.244918004141339019e+00	1.513345496953439229e+00	6.459754619029523859e+00	2.329837947667847242e+00	4.580438755601234230e-02	7.232519748362685519e+00	3.301629700094181441e+00	7.404753959703777255e+00	-3.273860244023164834e-02	-3.627230540232881850e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.515108401759759360e+00	8.359660223368686971e+00	9.819683036539814225e+00	5.409794505788413588e+00	4.504847266612001633e+00	9.862512073314819716e+00	1.490553590232984449e-01	2.483867016484737178e+01	5.400731237435844712e+00	1.464452277010871883e+00	-1.057264198032377367e+00	-1.126104947746470764e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.889892801032159397e+00	8.486863526453538142e+00	6.700604342594592922e+00	9.340288514951048171e+00	3.169358050105987701e+00	2.880544627170163796e+00	9.094795345192253910e-02	1.355669429688270533e+01	4.656685831250965357e+00	8.734583246991450167e+00	-4.319147203639344540e-02	-9.888925561136677800e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.675075868528677514e+00	5.570666248687009769e+00	2.133257762372505972e+00	1.948028646128522778e+00	1.859858248571254924e+00	2.173851482928289780e+00	3.658309388821339159e-01	1.756813434376445882e+00	9.878150597065106453e+00	5.119581196980412585e+00	-2.425360110488643528e+00	-4.720793589628982545e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.367179636748602878e+00	1.062747516903393530e+00	7.085180230705509175e+00	7.882198787671418572e+00	3.837120195012351687e+00	2.838874284980309692e+00	6.985564821954838577e-02	3.908687841739271107e+01	1.508556597139120159e+00	3.364689329268234275e+00	-3.078763720396816405e-03	-2.713935119529781446e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.316333286001452052e+00	3.581641127846066919e+00	3.934425962600856419e+00	4.695571893634943095e+00	1.870308676647675750e+00	7.920866904571567169e+00	7.191556798729489275e-01	1.537175980911292328e+01	2.277646571096656469e+00	3.170538492416411280e+00	-3.581823972294083669e-01	-2.693502885050153139e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.098779439624396836e+00	6.545463548714558044e+00	7.173309410054880431e+00	6.886503800516067919e+00	2.589365259721696066e+00	4.823172090773826248e+00	1.731515129566734146e-01	1.930361046413554149e+01	1.467410579845475072e+00	5.352913780980462555e+00	-4.234223097753619242e-02	-6.447400095495899564e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.136405164360328568e+00	9.837765509477089054e+00	1.623487687754711972e+00	3.339381041079475754e+00	9.880833630728140804e+00	6.087856652982524430e+00	2.524379985778423263e-01	3.902604755298214378e+00	6.631675827213686425e+00	8.988550304374985700e+00	-5.300769367091301421e-01	-7.740799778367791539e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.598934716681152501e+00	6.685791342660635017e+00	2.576573055642953580e+00	2.423917011853680137e+00	4.998909228685651129e+00	1.186534618047882406e+00	6.172107103014785184e-02	1.014879282747668476e+01	1.485920671246704572e+00	4.400433119146040184e+00	-5.666044504251295522e-02	-6.276345347530994268e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.041795783758161953e+00	3.347858279747565113e+00	8.698448074120646467e+00	2.444334711616610534e+00	5.780453196394291560e+00	1.317693546444849373e+00	1.768344236270384673e-02	1.288982413548932549e+01	8.530633001923140668e+00	7.746540643014326655e+00	-2.618797672189723119e-02	-7.382222663034569621e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.812168656235599862e+00	6.693558785909768716e+00	3.045458204775425948e+00	1.635898235241036947e+00	8.857152924478970846e+00	5.018854920462109348e+00	1.237863750550194375e-01	1.468833382706428736e+01	5.611654804506102323e+00	1.871457358238770352e+00	-1.735944609092770596e+00	-1.942775491400283272e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.564370024638378265e+00	5.860955478553361075e+00	8.524803081017932271e+00	2.679431914584643692e+00	9.966399958443352247e+00	8.350487091550157004e+00	6.539386327029858559e-02	1.162412882745866227e+01	5.737322741832996620e+00	5.289231970688246243e+00	-1.566561704895512441e-01	-3.075432240816720864e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.217118883158188503e+00	8.029282065851518269e+00	3.525711558326269923e+00	6.978627501250612042e+00	6.254782776312356241e+00	8.960134534413150220e+00	2.726110279449163176e-01	3.923920437512494885e+01	6.050511151532226073e+00	9.933771302998190222e+00	-1.807290936839466289e-01	-4.791367712234224996e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.482213231659038399e+00	1.960860486594915297e+00	6.778495609259755916e+00	8.940867209983911934e+00	8.314406648128137789e+00	1.773633643888580025e+00	2.060077756255253648e-02	1.695512558583257317e+02	2.541439328210975734e+00	7.924937449548171031e+00	-9.208272011931323969e-04	-3.702994618565537053e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.434321807850496455e+00	7.847996664966184532e+00	7.245578553688128309e+00	8.330291699312262210e+00	3.948496034465572180e+00	5.845350888941329259e+00	1.363258203290140524e-01	3.952711699505397291e+01	2.774540806455294550e+00	2.893056890019404026e+00	-1.239301532713347892e-01	-3.342533646601194164e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.226714084094155943e+00	5.873043187565219370e+00	5.613713431038584112e+00	7.163852628104428355e+00	3.750356497022815372e+00	9.220912308483244502e+00	2.917792812032477534e-01	1.022167821305514757e+01	3.863469208299101343e+00	5.511552375564813921e+00	-1.606350845446322118e-01	-5.917786386440143076e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.064801636414708597e+00	9.663819361829066423e+00	3.758357287373009115e+00	1.986259536511636448e+00	4.617047248397044612e+00	4.489699541630235657e+00	1.725541001937160035e-01	3.938801508339493829e+00	6.335055920081398284e+00	3.095141422298193223e+00	-1.881810189644130604e+00	-3.263985435068790242e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.019461667635902735e+00	4.075113385237888686e+00	2.906484053260100620e+00	3.604175710684736078e+00	7.055899826914378004e+00	8.463458183037182891e+00	2.749156916054619759e-01	1.261112179468675443e+01	2.892974992448801519e+00	4.683457214604043628e+00	-1.819794047675373783e-01	-1.908226761659324566e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.326048172003643444e+00	6.691717722017505032e+00	1.309657512984612415e+00	3.780184571601495680e+00	7.142826089285648550e+00	2.200008686464241414e+00	1.581465457445698497e-01	3.764259831987276783e+01	2.048667289841428651e+00	8.023041067473338117e+00	-6.788226872105533605e-02	-9.292220901140051836e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.909576457742751643e+00	9.384762510735821905e+00	3.739698476556489126e+00	3.256623962143809337e+00	3.837545284879277041e+00	9.418422066513770119e+00	4.380253654923533801e-01	1.184727665282799691e+01	9.727330920390311775e+00	7.939534822466822739e+00	-1.632027980693011138e+00	-1.468131416317254967e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.320240612557314286e+00	1.929423870378835559e+00	6.880768165038333883e+00	5.634173636998717427e+00	2.197569113506709026e+00	7.749737595879931717e+00	3.422355338103430511e-01	2.142898306353579585e+01	1.197863993433879504e+00	3.044653060027504576e+00	-4.176112365523871467e-02	-1.019408663150495755e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.932241413247309580e+00	9.437621438904940874e+00	9.439306565890683842e+00	5.826454274033834757e+00	6.696807420893352791e+00	9.465967463432349405e+00	1.002513476047606211e-01	2.864686920477004506e+01	8.232583913518769947e+00	9.315361300113323750e+00	-1.424743594374829336e-01	-8.168572916625309688e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.357176999126570749e+00	7.192365783889653308e+00	8.843993982915788976e+00	4.209374198981189252e+00	2.149563523520545694e+00	7.086114985940254130e+00	2.480823496063174483e-01	1.055634344737973862e+01	8.087017677474547028e+00	6.334535385296335086e+00	-5.598409279154491491e-01	-4.755867192752903350e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.003956937374168135e+00	1.615031736443409915e+00	7.890588148980778094e+00	4.185557820241410099e+00	6.202217827498343716e+00	4.277259970364258201e+00	5.833949685227830112e-02	9.666921338577984102e+01	3.664309970461868904e+00	4.419915215828829069e+00	-1.747713947765677442e-02	-1.366203829797294986e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.767439815796935321e+00	3.707201447327400867e+00	8.103020152053023395e+00	8.458133663960571980e+00	7.235308046376889735e+00	9.439165821546255941e+00	1.075701424279812551e-01	9.518617474129810319e+01	2.223115050812087379e+00	5.511555836876192771e+00	-1.757354763120571109e-02	-1.578013800866793588e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.171763557937429923e+00	7.369241783578990734e+00	6.979502263856416810e+00	8.103391789278298063e+00	7.305966313300650050e+00	3.481091070783013386e+00	4.549723332158286948e-02	2.553517766077932549e+01	2.310057262005928536e+00	6.447033799093291329e+00	-1.412925776173225463e-02	-7.536659819755359990e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.843109869212181229e+00	1.602802917136820993e+00	3.341956898225390660e+00	3.767820341620670810e+00	7.775323303438883116e+00	3.990795554400515588e+00	1.019886704066482741e-01	3.356097136831677830e+01	7.273022180050292107e+00	6.038137669076082403e+00	-5.361981587480943445e-02	-7.030661109352284655e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.078533133909585828e+00	6.239544059335367265e+00	9.161689255501238804e+00	9.226220501767700810e+00	8.852007758489623512e+00	7.314396364097605741e+00	5.966718118623145356e-02	1.188032919766829707e+02	6.788806492742384791e+00	5.367558082742357684e+00	-5.186733122654989953e-02	-1.084891470477116826e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.098209043432834875e+00	4.107054950297836626e+00	7.031138052318686604e+00	9.570321480545393555e+00	5.495786716220218970e+00	7.894773427426890144e+00	1.359113774424824672e-01	1.165726524620976505e+02	8.049276269782726700e+00	5.538678646561433716e+00	-8.724667479813076609e-02	-1.320991889831067851e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.699977513294952836e+00	6.585456630050841476e+00	6.048058989704941268e+00	3.934135752506172423e+00	7.570823189990660396e+00	9.364315878339503740e+00	1.362774443139749825e-01	3.034708045985905045e+01	9.425318004379079184e+00	2.591953156604682285e+00	-1.015338524176614188e+00	-1.146967566995778753e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.056665629387204319e+00	1.408807062737924110e+00	2.001861836614552637e+00	4.196552428567941639e+00	6.564452968878020656e+00	2.840613084931137067e+00	1.445037544748479230e-01	7.897202424059766201e+01	7.223796281236181116e+00	8.324979790600552931e+00	-4.153184600831962003e-02	-7.472434093172122971e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.149282924090619495e+00	8.855650497198672255e+00	5.030175623020568310e+00	5.554643813324471324e+00	2.680234461048518035e+00	8.178340411840659741e+00	4.053809951792038402e-01	7.019052755197471960e+00	2.415270607409299330e+00	5.877804033633855951e+00	-2.353440904118351551e-01	-3.106821589225257796e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.533241467614226750e+00	9.745969555477261181e+00	5.133396589876690008e+00	9.470444006015043215e+00	1.238000798004529557e+00	7.645591963673114222e+00	8.050146400280839831e-01	9.003422853478728172e+00	3.194157144132352855e+00	2.185610697938478619e+00	-1.493477621130553823e+00	-1.325480460391791127e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.072054303397919739e+00	9.718901447514683767e+00	8.786948469792061900e+00	8.895888940860931626e+00	3.561610484446330549e+00	1.571769824717422104e+00	3.327499019611240838e-02	2.953410062250745227e+01	8.583421434747636525e+00	7.894581968631819713e+00	-3.936626607082117230e-02	-9.491842184337110666e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.990420205128071274e+00	7.756466793340145216e+00	5.933668195794077782e+00	1.921662144719963106e+00	4.995698855977694919e+00	4.488045569843579941e+00	1.014004300454356966e-01	1.113962910458202948e+01	2.890134966315281329e+00	9.391533537914492413e+00	-1.215288426975808800e-01	-2.135597467698924490e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.012330147442572326e+00	2.171453999730813766e+00	4.421111135286685645e+00	4.541736979112124040e+00	6.561219718621315700e+00	3.547195005483720465e+00	8.126131994541258008e-02	1.097933228762359192e+02	1.652793700646323138e+00	9.531589375073943771e+00	-6.020230872381323109e-03	-1.364636952243803307e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.780658546634658279e+00	7.828560138746753161e+00	9.801667310243066922e+00	5.981291158437462840e+00	8.653870252284781017e+00	3.743660548097112795e+00	2.925565151498612723e-02	4.484244206455339565e+01	7.333854276204640144e+00	4.330041041460776619e+00	-6.641355511740200390e-02	-4.791847074653910710e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.749844672581986060e+00	1.221837599338496227e+00	1.995032255158183609e+00	5.522644889467775542e+00	2.766618259893943055e+00	9.853430577619032960e+00	1.188368925207424098e+00	2.202469294428684776e+01	4.626643299224189043e+00	2.226601454034023764e+00	-1.534197648625554855e+00	-1.067508784686101642e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.460424575565343996e+00	1.195399480465474173e+00	4.795357881665973210e+00	2.754771745367581293e+00	2.130070668442572757e+00	6.795216756066490227e+00	4.421288124069229775e-01	1.199607382349009299e+01	9.283292736912507337e+00	5.659900836987037387e+00	-3.680731478680562274e-01	-8.028294306491658006e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.085591077938628857e+00	3.900019842485834332e+00	1.376534484155244931e+00	8.734714029755240361e+00	9.675479907568469429e+00	7.459769345865837842e+00	3.733595556500628465e-01	1.961340387441941857e+02	6.850543965866263463e+00	2.013125410098192791e+00	-1.030719102097608753e+00	-5.047189492368953978e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.464727504438070760e+00	5.398931691985981551e+00	7.664924907047086400e+00	7.091811917724232472e+00	1.970267620594852387e+00	9.795590596596033706e+00	4.320117261966969213e-01	1.677161703040545504e+01	1.814706762607879886e+00	9.407369122465590650e+00	-5.371130177092920538e-02	-1.667286468481323709e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.085433137674070236e+00	7.929351939660606696e+00	9.258060851539749336e+00	8.545111821029681920e+00	5.296165637540233284e+00	4.392886768791063545e+00	5.949887677540075664e-02	6.179242147567719279e+00	9.527508552792436802e+00	2.650829622859724566e+00	-2.156243445512942003e-01	-3.662862558453117856e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.906623444164415870e+00	7.145205999486088366e+00	3.517021109121988953e+00	8.726693111749433740e+00	6.272753480450817598e+00	8.223062682090313658e+00	2.477873444827930483e-01	1.460131271227586680e+01	3.327085076991972645e+00	3.276964417288328324e+00	-2.067357582406050276e-01	-2.105456875668950900e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.979226445467364925e+00	5.010348416179484232e+00	8.728352407917393307e+00	7.739691175014108637e+00	5.866208918097902014e+00	4.916602300735310571e+00	6.403342100668209247e-02	6.323520304513940715e+01	4.028556077136742353e+00	4.664111716102754990e+00	-3.562767984056431497e-02	-9.443592500625814523e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.053950068685545194e+00	3.472346935761051245e+00	3.629980966898286976e+00	4.939951604043755218e+00	1.769048676854612756e+00	8.831335401931999840e+00	9.133644813203234403e-01	2.644083190186879762e+00	4.616042899777791142e+00	4.453836563386659009e+00	-6.759122360752805037e-01	-3.400789081134092129e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.452047667106757256e+00	9.987498985792516493e+00	9.200159534222981605e+00	6.489400232516808309e+00	1.513243449833066023e+00	2.626433954119223202e+00	1.258169479306663896e-01	2.392728643181348147e+00	1.459482954726638582e+00	8.160970828191294046e+00	-3.362619720050706584e-02	-7.690329491345642055e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.934482151159066632e+00	4.836840081585839890e+00	7.786970341848791222e+00	2.448589760639203305e+00	1.948832709747676528e+00	9.525508856538774438e+00	4.184924068793355323e-01	5.780229071286230536e+00	5.463505250489608223e+00	5.105091724512859308e+00	-9.005177013125957863e-01	-2.962302047897863488e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.225400537926850220e+00	5.059897647547524357e+00	8.246809313881916736e+00	7.061457280843470130e+00	6.262597647737146112e+00	2.961294745413272089e+00	3.849723383783716646e-02	6.323466246040497651e+01	2.107119237376450904e+00	2.529628581153493094e+00	-2.270643431151895403e-02	-4.387806379180752714e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.868438437034690480e+00	2.466065296090859782e+00	1.159671983493800962e+00	2.614402804359813537e+00	5.900005413928237630e+00	3.935764908656721683e+00	3.827398025542938509e-01	4.282365075217358452e+01	4.607841218823363505e+00	3.406802511175340609e+00	-5.258008247852803407e-01	-5.909108813632365731e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.014615091886435394e+00	8.155892501892157753e+00	9.666572747511764874e+00	7.238255653587375882e+00	3.108929642399838489e+00	7.814140493366273255e+00	1.734584634613351994e-01	8.265019648353344905e+00	4.158576308477636374e+00	5.592082536846606722e+00	-1.418173259650019891e-01	-7.352157536621572831e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.418772492551279463e+00	7.253058611534416222e+00	7.534918299419599563e+00	3.076386647792238360e+00	6.733821262249849227e+00	4.542096404974281576e+00	5.972738571285860637e-02	2.116033130161333631e+01	7.960724500461601849e+00	2.324537571878619424e+00	-5.188589277476286510e-01	-1.033489829904701729e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.136022929458962771e+00	2.985550526904586999e+00	3.749874141489415891e+00	2.064406483921856772e+00	8.387538670410709329e+00	6.478209736086735226e+00	1.381193111560373721e-01	1.808358155011772084e+01	8.226011715259357260e+00	6.508569760181927677e+00	-2.569964068433775450e-01	-2.466146698283307259e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.913965925088791487e+00	1.728194684505054424e+00	8.461049736036287072e+00	2.486474025569704871e+00	1.365712470795565014e+00	5.005791579634299104e+00	2.868509104825775480e-01	7.818680081908803814e+00	2.387978614798761168e+00	6.095441971741101028e+00	-7.220443043869158306e-02	-1.200931767539929353e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.720259348512768405e+00	7.128221310682181233e+00	3.539923892462385702e+00	1.015738449391877962e+00	5.494702444308385836e+00	7.679773076214252647e+00	2.642705619528332162e-01	6.024166042819765643e+00	4.304066527354168059e+00	7.433343406214898863e+00	-1.012445579308864252e+00	-5.932212629570904561e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.844811754594780417e+00	6.896082862067323127e+00	8.853494663765307138e+00	7.474230194952617090e+00	7.201553595860546331e+00	3.062202975250702508e+00	3.192925752513504911e-02	5.344256566699972666e+01	4.362920609320039667e+00	9.439378527258742935e+00	-1.344508101909578680e-02	-1.370529589994372941e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.642605164327486378e+00	3.450513433712673272e+00	2.014338878147812650e+00	7.602341296825427364e+00	3.271600508195523727e+00	1.510164452425731829e+00	1.543777763544864623e-01	6.200374472855375529e+01	2.363529817391956112e+00	9.205358704747602872e+00	-1.575169742914267479e-02	-6.450064740159659493e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.916520948096385624e+00	9.558753869000504721e+00	7.330440778227814036e+00	5.639563212334815390e+00	3.759632341699735480e+00	3.692656351383476476e+00	8.897348087168738262e-02	1.542656001908195940e+01	8.187817497030684066e+00	9.502493437239802887e+00	-1.291911856265607061e-01	-6.213287388942176648e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.119145414567812580e+00	2.362031270604624034e+00	5.860676317267958346e+00	2.464021993198254545e+00	6.522402678083037308e+00	5.263754656039703050e+00	9.165915861221977934e-02	4.143804611088197021e+01	7.371512256578317768e+00	3.196501602284607557e+00	-2.161400424912231222e-01	-2.743937316415648553e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.849133006218571129e+00	4.890606502692719459e+00	1.859176271127606972e+00	1.746996005977529798e+00	9.082662170518819522e+00	2.507683365505803508e+00	9.849103681276547007e-02	5.966759955619823863e+00	2.720092083615200274e+00	2.182003014569668942e+00	-3.469141778694811440e-01	-2.288397109563393261e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.310974201171887010e+00	9.488144098217349054e+00	3.171217317739806418e+00	1.167725051464202357e+00	8.288850459507747459e+00	4.195020409212926182e+00	1.063095818750650345e-01	4.439148403046441871e+00	4.307758995918033129e+00	3.726352002823178022e+00	-1.002735980724457576e+00	-2.084862485351361983e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	6.245104896708068232e+00	4.601438359711136350e+00	4.412400268328025010e-01	1.098195763533195368e+01	1.952470028855054274e+00	9.055215708413468789e+00	-1.561199943699201065e-01	-9.241880364075386822e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	7.566839572380646750e+00	1.518688093355887503e+00	2.591481465652138369e-02	3.236978617353311449e+01	6.656878269037006746e+00	9.745708979471698896e+00	-1.351114946583199979e-02	-1.023570946157581574e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	4.289560149599698669e+00	6.253035440611480311e+00	2.622747080854849755e-01	2.904312746905947407e+01	2.099655916815858614e+00	8.729165507776672328e+00	-8.214081780295831581e-02	-3.704361924237660020e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	6.768857554859377679e+00	8.953878404932304136e+00	1.382001051436231032e-01	3.711950828377832323e+01	9.870014642266090377e+00	1.993667710326933129e+00	-7.818833020266118261e-01	-1.670000111230184103e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	5.204026717926479861e+00	2.359003086335329069e+00	8.259500805783231980e-02	9.297295404296409771e+00	8.024406552509663726e+00	9.534107421434375951e+00	-3.496562434131967323e-01	-1.041555711804931939e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.706557508041525395e+00	6.382446401272607872e+00	4.242413284427179465e-01	1.163179100306650859e+01	4.512234185911566442e+00	4.815902417035528238e+00	-6.124897650985376973e-01	-1.727927333850793445e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	7.313276155956652147e+00	6.979195273148452117e+00	8.282720959728667731e-02	3.747042795707410789e+01	6.211969008821188076e+00	1.087030268945172962e+00	-9.397327579368816020e-01	-6.324351848703511969e+00
