G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	W	Fc	d2	m1	m2	Fg	p
1.000000000000000000e+00	1.000000000000000000e+00	3.931119903098910129e+00	2.499934135028105686e+00	5.907352612669878766e+00	5.815456655013656828e+00	6.727842958898421877e+00	8.989443857232810586e-01	1.817007696148607160e-02	5.790567345158945756e+01	1.354869716791791134e+00	2.575673437521604381e+00	6.253051940135086889e-03	-3.875730668416245095e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.581739375735958575e+00	7.303183722198463457e+00	7.340079340251589812e+00	2.936833619095381653e+00	6.142986343968799723e+00	9.658179016462344890e+00	1.439069285387532815e-01	2.256462098692182749e+01	6.318520460414042139e-01	5.062598136383274827e+00	-1.220675316894398454e-01	-2.118065663829041156e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.638981334579317828e+00	2.018483015844997119e+00	8.807677461286457898e+00	5.848008060457660306e+00	9.769765489402228997e-01	4.380152103387954021e+00	2.818626799744219924e-01	1.950007442648592715e+01	1.524856702685266185e+00	8.059765693899837657e+00	-2.093920358317197597e-02	-4.485396442279420057e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.375408234406652497e+00	8.218610632347076006e+00	2.002025937222589924e+00	7.747949432573197903e+00	7.509671637115031828e+00	6.590694788404833027e+00	3.300515056787663992e-01	3.842844046107779832e+01	5.133730362652628720e+00	8.841228461028665109e+00	-1.689290686355384985e-01	-1.649675279934612604e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.530986444419275117e+00	5.353276596556127309e+00	7.591342327022183589e+00	7.358107069021528446e+00	3.932698916135620948e+00	1.534233687737235341e+00	4.434328942812813118e-02	4.061986221571137179e+01	9.396322553679508971e+00	6.897861984812553082e+00	-1.811295558116885265e-02	-1.035860808464026377e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.928961868224431608e+00	5.139770672948101193e+00	2.689208822986649317e+00	5.907977391950985258e+00	6.978173429978720144e+00	7.167418569620855884e+00	2.475460607242777333e-01	2.959274613482584471e+01	6.202880820703498443e+00	7.277490021339268367e+00	-2.036118835476017630e-01	-2.729430632239475329e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.075479769315974110e+00	6.485037682851507945e+00	8.558363516955504124e+00	1.022741617773930134e+00	6.008665352785644842e+00	9.417393222785714002e+00	1.221897735428902759e-01	1.662329282402383512e+01	8.538491423840886441e+00	2.691497758285315012e+00	-2.161177057074316732e+00	-8.273453663648069778e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.475976639806216184e+00	8.330711385521164303e+00	8.354607538081369356e+00	4.169934696563977639e+00	3.641827879268088708e+00	6.216152347267686729e+00	1.215005986347048456e-01	2.043349437705787963e+01	5.533232578284643211e+00	9.560562854036135150e+00	-1.351390348357795201e-01	-5.881427314072112011e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.451239224468659383e+00	4.498280218139401931e+00	5.690739488364098264e+00	9.275808600238352852e+00	2.846314035094744455e+00	2.139540550088817383e+00	1.217115693474938448e-01	1.717164125800428209e+01	4.589332836927726866e+00	2.088994298817324680e+00	-8.558520861192220330e-02	-4.195638854388370476e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.607965280705635713e+00	6.995223410538440767e+00	7.768129997623506533e+00	6.053847106373970277e+00	1.912949318348988292e+00	5.850407770089614878e+00	2.964264468424054888e-01	8.746945630684290762e+00	1.860679491098401694e+00	7.873032023616092445e+00	-8.520788615473953720e-02	-8.774980468555042989e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.677907470601472717e+00	5.747677992612119091e+00	4.027118834518700119e+00	5.743355588685727042e+00	8.602835326789380233e+00	7.276852298930778673e+00	1.372535393086981859e-01	3.044138691142430986e+01	8.810283676524349517e+00	3.782906211877427261e+00	-4.851911182353966234e-01	-1.475836140629126803e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.400804828332504748e+00	3.272852578053886852e+00	5.192260458510410182e+00	3.664483764595036330e+00	9.172982186598940046e+00	4.399414569866231695e+00	6.009579095148948752e-02	3.141642208201704278e+01	8.085873521949348941e+00	9.049747271358487666e+00	-4.210354765225711449e-02	-7.577181809527280620e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.087310612275803612e+00	8.807918436317939026e+00	8.342423243419109014e+00	4.309409973844102737e+00	6.610018665974280339e+00	8.772847894046753581e+00	1.083540980165391548e-01	4.116108361796647408e+00	2.894132087382501162e+00	7.245117948279489184e+00	-7.108841002337933090e-02	-5.171568381727161778e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.377133811453512102e+00	8.323172986749808544e+00	5.158834451877179816e+00	8.806235636743876327e+00	1.972041217905133870e+00	6.514886602528640047e+00	4.718807855912842131e-01	1.304015449478243482e+01	5.459418109108098882e+00	7.847616045934864282e+00	-3.029882858145784286e-01	-7.027338466333932843e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.250145548828085040e+00	6.822169276036373020e+00	4.218654826576377026e+00	7.252704360579675047e+00	4.697028763091714687e+00	9.077968415582146733e+00	3.024461456195336462e-01	2.437639794405385985e+01	5.181181182863143775e+00	2.930725436278075691e+00	-6.069646118597891160e-01	-1.754885483896634923e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.355366276909133472e+00	8.777651832376236030e+00	5.183718623831982342e+00	8.154415923500113905e+00	7.914997056765102457e+00	6.910573974446810652e+00	1.137379993717440863e-01	1.060338216313522963e+01	6.815040410215565281e+00	5.245785477502550087e+00	-1.390270859758742927e-01	-3.968772301947026904e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.867994065089339628e+00	8.585768453961691193e+00	7.929472650817638524e+00	5.168276036776793703e+00	8.584221724234259554e+00	2.380749196191492612e+00	3.553802951640830377e-02	1.697714674201466423e+01	9.844586008806610167e+00	6.202798260427682564e+00	5.564932308588607657e-03	-4.416651215601925884e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.965683565442537528e+00	7.293300176772483212e+00	3.796641174534566510e+00	6.430650117256212717e+00	2.466230804313049418e+00	3.915144829319600728e+00	3.138567210716087796e-01	1.762851956718643365e+01	6.203584493049364212e+00	7.911883505446024145e+00	-2.406246804360469560e-01	-3.754510940573048572e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.321370932696366296e+00	8.314756562616540947e+00	2.528372900019882685e+00	2.545894911659371651e+00	5.191669192397245780e-01	3.086434153247555656e+00	7.222595641133097155e-01	9.939600835159365655e-01	6.044307665114565076e+00	1.885689756490186442e+00	-2.268821866604169202e+01	-3.454829195016470234e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.510648127924958395e+00	7.041743208759634776e+00	7.204423289563200328e+00	7.103886042254634603e+00	7.283839728668114688e+00	8.925806038718770097e+00	1.030153414752904978e-01	1.805618740853860160e+01	1.483490680403189543e+00	9.374927107597802234e+00	-5.742938785749956976e-02	-1.129678254335402414e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.112918044447729571e+00	7.475871831499866893e+00	8.660008864660058592e+00	4.575613450155226580e+00	4.300824497868194207e+00	7.718297272866844416e+00	1.526905868286873025e-01	1.597113397462772255e+01	1.497831516439650068e+00	9.246646957314334614e+00	-2.663091014551927788e-02	-8.352632831559533599e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.642624631495481324e+00	6.368583540753287586e+00	1.842472121770405868e+00	4.816909296038579313e+00	3.181315225247353773e+00	7.256243360536426934e+00	7.737014678557943004e-01	2.483570784725795377e+01	2.460566590586911406e+00	3.408624775504295989e+00	-7.271665718733205663e-01	-1.264529543885656970e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.467770048151507467e+00	7.677760782934710981e+00	3.676128030322737050e+00	6.616036881110178847e+00	1.104141110621341237e+00	3.578529018161038966e+00	7.014767927604392828e-01	3.452728434726178186e+00	9.783997750269988192e-01	8.369035315678598153e+00	-7.100590176135748721e-02	-4.400148101275713231e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.798693878745575070e+00	2.718010815207793307e+00	2.122729128358328055e+00	9.457029556993004960e+00	5.278472391667569319e+00	2.541240756861396388e+00	1.305660136854350506e-01	1.628360058548282723e+02	7.522966467350673980e+00	5.444664414918349848e+00	-3.798857373076536259e-02	-7.062799945168754334e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.839020008166446729e+00	9.136455558876424021e+00	4.170322156377396006e+00	1.814483142925122472e+00	8.909340149435095668e+00	8.318938154405099539e+00	1.284903265263313832e-01	9.615756524825986418e+00	7.244495399886791809e+00	5.057479520537750517e+00	-1.213565242261717136e+00	-1.946003733729323670e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.690789037980712006e+00	9.303106317925932345e+00	4.973409112032404877e+00	8.713972431471370683e+00	9.107909470980324329e+00	5.293602132858002740e+00	6.772882063477853043e-02	2.811133103489558849e+01	2.301610234355128792e+00	3.557064161581057427e+00	1.709503285741212353e-02	-2.767089115904252949e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.819104886185424874e+00	1.397520648346142425e+00	7.860852089377100782e+00	3.858055095183910321e+00	5.663441134189162618e+00	3.515884544855304661e+00	3.400138847243963647e-02	1.329567653685920732e+02	8.855869138550387376e+00	6.459400585424815766e+00	-4.322849892637184444e-02	-2.067835830461508237e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.333112866964551557e+00	8.265344994254546052e+00	7.154563577866659863e+00	4.752316040534265262e+00	5.353809004957781781e+00	6.049451078030025464e+00	1.133842743203518216e-01	1.123271955194483240e+01	2.448562604915204499e+00	7.844832900449549840e+00	-3.122595796060944826e-02	-4.341609371996878508e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.918267161911439977e+00	2.732039613757951013e+00	6.756292884527945297e+00	1.213162565367932322e+00	1.738944351751850581e+00	1.189952352150289938e+00	5.935045554552061120e-02	9.292915200710563539e+00	3.460159119898045255e+00	5.147084758155619610e+00	-9.099666745446829963e-02	-2.364045273794251401e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.686634019773953774e+00	4.177979981949109245e+00	3.610707053073553663e+00	4.133056217309334812e+00	5.497910186464254778e+00	4.047674365652140338e+00	1.018138468475233427e-01	3.727387435087073442e+01	3.473445227793593215e+00	6.778893976824698520e+00	1.877758133277458719e-03	-4.206504093802344357e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.097521424724377859e+00	7.648544596849669475e+00	8.711031061437255474e+00	5.094743084949065803e+00	4.131016647209322379e+00	5.242724642111951106e+00	7.927195860206698308e-02	2.037925921263400753e+01	4.431512384614338274e+00	7.203222273269409115e+00	-5.483947413525899761e-02	-7.075554842974085545e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.258856891531181077e+00	2.462823550152025032e+00	4.962498667699808408e+00	1.870508469816525299e+00	6.777129719449829892e+00	1.767770128707441213e+00	5.754142192342927287e-02	9.432976842873090462e+00	3.426561113499643429e+00	7.274851853039463911e+00	-1.568484814452644066e-02	-3.741303930850841653e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.480034929861119508e+00	8.411571787447874371e+00	9.726422567025412746e+00	5.150247493657833076e+00	4.467936080534773424e+00	9.798914659934643723e+00	1.382912643897691030e-01	2.565528340926050532e+01	5.259296047226082571e+00	1.598730672140120879e+00	-1.032234326479344988e+00	-7.766733573503598720e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.322424769419110913e+00	8.423336532896671613e+00	6.897591018130344587e+00	9.423508749498111570e+00	3.280767500325954433e+00	3.560247313696433658e+00	8.346832986714890212e-02	9.098577217955600815e+00	4.974936865224003135e+00	8.791374232320452009e+00	-1.689710044695313940e-02	-9.442965907848878260e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.722331796711190854e+00	5.184504650094078571e+00	1.827236193061974934e+00	2.060267000501220469e+00	1.517999977929799238e+00	2.240908570498666652e+00	3.691407318133896331e-01	2.032085397780690528e+00	1.018600125379177079e+01	5.077754621667055268e+00	-2.384235289436568372e+00	1.613908459934381590e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.303062882016002177e+00	1.509957978485464647e+00	7.404735164494344879e+00	7.931370078299048387e+00	3.819603898946311027e+00	2.997616106891870746e+00	6.385970389775305622e-02	3.947764546988842227e+01	1.453272915501070850e+00	3.291752258908905215e+00	-2.734174972550904026e-02	-2.734660950837355813e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.686271008411372563e+00	3.577269881682972663e+00	3.828372450265132620e+00	5.290217500582604870e+00	1.832800593682480939e+00	7.744910780586080179e+00	7.486882138844822565e-01	1.329420358390288115e+01	2.475043373265167546e+00	3.488666622019946928e+00	-3.695437116056071170e-01	-2.653008001279017591e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.290710742960698099e+00	6.603383253954945076e+00	7.776302753875937945e+00	6.815137629073078962e+00	2.375482718804557081e+00	4.896285966085817343e+00	1.846173136662621894e-01	1.581198121069439466e+01	1.775025958390423320e+00	5.231794941328506532e+00	6.542379577804791069e-03	-6.557228501169559820e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.006923004225077634e+00	1.040872755330064336e+01	1.645731081110660909e+00	2.898371211014289184e+00	9.872114713741414249e+00	6.085361724022082086e+00	2.526129524916933544e-01	4.779327390479846116e+00	6.505994633988542830e+00	9.341136260698018390e+00	-5.863171003310070351e-01	-8.237962278846827857e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.498909125335894821e+00	6.496260623072641849e+00	3.044748348631507007e+00	2.531909449870307860e+00	4.481616615191841291e+00	1.495983300479280853e+00	6.620084818986421427e-02	7.728355264611004749e+00	1.468487483282231887e+00	4.453770766476341514e+00	-5.851722014792833104e-02	-3.561335040480239744e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.141484342459351264e+00	3.520560577545501335e+00	9.032293696427956320e+00	2.398139016229686948e+00	5.906299849012370373e+00	1.608055928134646040e+00	-1.188088761441859209e-02	1.696672990132819336e+01	8.549660009672663818e+00	7.649282975652470284e+00	-2.185046699992026359e-02	-7.411197716715624040e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.651611368168779848e+00	6.485667281278852059e+00	2.875900544281984939e+00	1.784594871452347853e+00	8.753765958990809892e+00	5.124215304373542779e+00	1.391227071087389189e-01	1.522476055485173951e+01	5.308852697489365724e+00	1.661649252846600255e+00	-1.742340994834724377e+00	2.080014923255130377e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.560537283877294623e+00	5.949162956257656454e+00	8.173995999784656519e+00	2.909575975459107067e+00	9.890067068653392468e+00	8.369363753338571854e+00	7.184538964926361071e-02	1.434705190154096499e+01	5.863195954994393055e+00	5.243241898266124856e+00	-1.117512398057876888e-01	-3.227476473756677677e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.574758477920854993e+00	8.074658952510249676e+00	3.544855334679651193e+00	6.968855717947700867e+00	6.476406237489040763e+00	8.506555567132938478e+00	2.715708886354329388e-01	3.928719361797137566e+01	6.332465505262711680e+00	1.005960750775553336e+01	-1.678577534530368842e-01	-4.573761735777966209e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.256242683107791080e+00	2.182737601836081787e+00	6.625079576513325463e+00	9.053311118252187484e+00	8.429927582205660741e+00	1.310205673501278367e+00	2.806228972016676371e-02	1.710354193037518939e+02	2.498187949547394648e+00	7.833252593963293542e+00	-1.245794761179101762e-02	-3.715769970830039597e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.309422300452711241e+00	8.185312657226212707e+00	7.683487991345207213e+00	8.366171873921503632e+00	3.855770371083291792e+00	5.867736822392149776e+00	1.449184757072755070e-01	3.954907032299131231e+01	2.871648198845556443e+00	3.121852776295086507e+00	-1.410929281071879315e-01	-3.892866860612543434e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.154492557800339991e+00	5.710200905564598806e+00	5.545739263790498086e+00	7.651216763144121913e+00	3.447596323504314331e+00	9.458987206088631083e+00	2.866468040832096387e-01	1.224300840818484026e+01	4.249754470875574341e+00	5.398946739245693571e+00	-1.528143713045603813e-01	-6.215814536558187342e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.924220618189558252e+00	1.006098716905263579e+01	3.664859791066537031e+00	1.893587275588460628e+00	4.986190962637547130e+00	4.857064745947635487e+00	1.774989972714140773e-01	-1.653996290181254381e-01	6.231270895769844387e+00	3.069297053645272388e+00	-1.848809061223972039e+00	-2.904699304575618868e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.185861551212899823e+00	4.490603896556097929e+00	2.528416146079760729e+00	3.416718573574187179e+00	6.687586623584421019e+00	8.222029115211986650e+00	2.876645286662000145e-01	1.436050471746128032e+01	2.989048088396114800e+00	4.342415021744099768e+00	-1.782392738816390987e-01	-1.334824814804948367e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.628597741865586812e+00	6.624061658530439267e+00	1.414442703188081740e+00	4.026648231562357516e+00	7.311131636520508792e+00	1.789263130233617938e+00	1.640538657837391501e-01	3.899664785142498147e+01	1.892002901801979275e+00	8.170173886132648278e+00	-7.126853425942801523e-02	-1.072866811541587850e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.103920864405340652e+00	9.386421953722027922e+00	3.411335296724027799e+00	2.998112560883700262e+00	3.402108830258226746e+00	9.674469521053227439e+00	4.349250933150577425e-01	1.150947816481529173e+01	9.568645648153703220e+00	7.869669588376762448e+00	-1.651123070750261990e+00	-1.514331833657412041e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.547545136132115751e+00	1.785080214471757243e+00	7.000614232956980487e+00	5.741195811469006927e+00	2.448869723194349479e+00	7.539332559658048716e+00	3.458432254975647990e-01	2.059414173912007584e+01	1.290827528661441903e+00	3.474567259165268762e+00	-3.087748364800105283e-02	-1.004666331370606258e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.068012725437800903e+00	9.350095537799848699e+00	9.604896588602343854e+00	5.774081842117577246e+00	6.966800819824766400e+00	9.039405488814187706e+00	1.170644282597428504e-01	2.805159192875034435e+01	8.289926511855036040e+00	9.488241200365685302e+00	-1.333792949315534271e-01	-8.352095534465208004e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.453847288578399954e+00	6.856215374637941729e+00	8.633868103361521662e+00	4.184549434788053190e+00	1.634038178911456196e+00	6.954134728186025960e+00	2.578114611838492332e-01	1.110719010845339483e+01	8.243289228190533890e+00	6.355680722305383057e+00	-5.810634053815696420e-01	-4.893345017049188073e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.604213383952450833e+00	1.826811159995956446e+00	8.158678042221751525e+00	4.843804678338696768e+00	6.328807801151618229e+00	4.130436333247650360e+00	4.367747370045341193e-02	9.910333937144837080e+01	3.695641360451246360e+00	4.746522432334591812e+00	1.061648875730379638e-02	-1.364104273432575098e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.863698887594498643e+00	3.138366887492423540e+00	8.020137770435461277e+00	8.791029123165747805e+00	7.340615463779661454e+00	9.805765384347816749e+00	1.146750655879957836e-01	9.415835752280962367e+01	2.347153259349368692e+00	5.625611345126698914e+00	3.004352832605267434e-02	-1.589889282520840652e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.147351170098739992e+00	7.179646438757245619e+00	6.578679379409041239e+00	8.380145307267493848e+00	7.496977116797124197e+00	3.717552180928886507e+00	5.110116439412203809e-02	2.212623941806788963e+01	2.763660622509509945e+00	6.714914061793508360e+00	-1.322708290598544577e-02	-8.059396304939930644e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.985533974672583524e+00	1.593315076016174725e+00	3.769208630731413212e+00	3.913771393448952640e+00	7.880721237507117394e+00	3.787280766383385178e+00	1.167017290083559311e-01	3.850288681092886378e+01	7.565168507564568934e+00	5.808704012206575840e+00	-4.447656920558109434e-02	-7.225900716993218964e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.055766234804112358e+00	6.601082889400827547e+00	8.909801144357683000e+00	9.036924712278690208e+00	8.593650617751322329e+00	7.690747245895122930e+00	6.043032645039380507e-02	1.201398528804413672e+02	6.877295412304935240e+00	5.500813542388362620e+00	-8.298823800392209071e-02	-1.066052498119346836e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.310286557734299251e+00	3.961283487052826846e+00	7.176584151626359542e+00	9.646110076917610243e+00	5.440468097167681982e+00	7.922142420575585930e+00	1.313026850738380491e-01	1.157848080593355178e+02	8.182040208297786776e+00	5.678655547506974877e+00	-6.644776399849455784e-02	-1.301495178761975922e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.952273394767500392e+00	6.707249934136554792e+00	6.161520115560448652e+00	4.098570551888184532e+00	8.025604858052416191e+00	9.655628133638099797e+00	1.194378030121144296e-01	3.269694741453459841e+01	9.356032496922441766e+00	2.175158170972892879e+00	-1.001808482283024437e+00	-7.532987352852106078e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.263192627382283995e+00	1.389151937916170754e+00	2.106352327608252306e+00	4.243683681921127437e+00	6.270844505506973476e+00	3.207278716102590188e+00	1.356580866115880968e-01	8.088258845257045948e+01	7.184048591844621079e+00	8.716965748243985956e+00	-5.111275889292886399e-02	-7.096351398385483833e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.025468070195879378e+00	9.106723442113002775e+00	5.126164485944811666e+00	5.576353334700892006e+00	2.767688983962164784e+00	8.109950718888438104e+00	4.201824465806457409e-01	7.945381206141836294e+00	2.536607775077472038e+00	5.565956682604819683e+00	-2.568498674470449661e-01	-3.378882793378202365e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.030963518503793530e+00	9.865872820880220218e+00	4.875372537368492409e+00	9.362510196565320797e+00	1.544747793734336128e+00	7.803632592560727943e+00	8.075164190571321177e-01	8.051446292486545531e+00	3.214823445013319070e+00	1.832809066632235417e+00	-1.441356430714548331e+00	-1.548001158333944183e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.138654427939592040e+00	9.950829906392327118e+00	9.248024646166264517e+00	8.960891616763777989e+00	3.291043523263808446e+00	1.462573494191075740e+00	3.232422674250651912e-02	3.086708643662930385e+01	8.795435919024203741e+00	7.134624643945485900e+00	-2.908678066319969266e-02	-9.702569500438870875e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.902401487310180883e+00	7.593703100377536153e+00	6.183837709401434068e+00	1.780855907969369767e+00	4.601445207166913853e+00	4.740143710089165907e+00	1.173480129161247332e-01	1.328579029542103740e+01	3.228384570844975432e+00	9.518546989053245255e+00	-1.470547674043160002e-01	-2.188095945878255932e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.385788040329355653e+00	1.888717239149970917e+00	4.554759826465567762e+00	4.724971377854225274e+00	6.209133827429816677e+00	3.569652396239029635e+00	9.503219078972408029e-02	1.063688034967114646e+02	1.625021630307344811e+00	9.086953900503251802e+00	1.772679044194728354e-02	-1.383325533652598835e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.834368427205268048e+00	7.926488360891679186e+00	9.423191446153662554e+00	5.434734395368669979e+00	8.757203391486353183e+00	4.003838866922419193e+00	2.031573494149502279e-02	4.525770731873002006e+01	6.783035737600878079e+00	4.183107568328636283e+00	-5.950215335805885547e-02	-4.852781547969747322e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.625867767418254894e+00	1.085616903408365364e+00	1.726375015880602604e+00	5.895961701907061148e+00	2.419076432570339996e+00	1.026477642639101795e+01	1.203512256043470785e+00	2.259534445269298431e+01	5.176014166320544341e+00	2.443418670573132889e+00	-1.531992566742337969e+00	-1.331787199066543792e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.708650388670179598e+00	1.207546781096869415e+00	4.984448169597049727e+00	2.389740611730192477e+00	2.093083155525711447e+00	6.935107347564444247e+00	4.215857931553707028e-01	1.249585195994641573e+01	9.102889176211299116e+00	5.716887591784050926e+00	-3.406081761791509011e-01	-7.792374583981334979e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.000877199003396001e+00	4.000744465357055191e+00	8.250398074517116820e-01	8.440478333763760332e+00	1.004478172283442738e+01	7.433448538549821016e+00	3.787705928155765678e-01	1.961720874788138644e+02	6.905377472106829728e+00	1.846914242203580470e+00	-1.105547310082596990e+00	-7.937815582211642074e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.323095707812924182e+00	5.743234960787310328e+00	7.752647324407170082e+00	7.203131110142604321e+00	1.958427395966995110e+00	9.768484160453814624e+00	4.362474608481059501e-01	1.909142347070683954e+01	2.011640683332226232e+00	8.981069118322455580e+00	-1.052637197944782388e-01	-1.697051157103154821e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.189294578319542550e+00	8.152457509738983532e+00	8.895174249669295818e+00	8.687320761900588550e+00	5.094584343225768031e+00	3.583675557891249586e+00	7.387376184491561970e-02	5.766054710481968826e+00	9.913934382398943868e+00	2.623476823429238713e+00	-1.765002720389443058e-01	-3.506115087978032108e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.349738866906172063e+00	6.960230246275291854e+00	3.280687520165131321e+00	9.291403456697445051e+00	6.304228557690794155e+00	8.021035608571764897e+00	2.528929663716812382e-01	1.464037171659716741e+01	3.818236768032357453e+00	3.503308348908335201e+00	-2.105699892458446076e-01	-1.892729860894856131e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.202500252889711518e+00	4.694627507909155284e+00	8.335503908908084014e+00	7.815397649560927640e+00	5.853666917076597365e+00	5.166591998563770716e+00	6.086225536086436322e-02	6.379571549172183609e+01	3.935942927255779544e+00	4.846898871691203148e+00	-4.781493613024280498e-02	-9.517011899646368533e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.198974527719382177e+00	3.937561350216450151e+00	3.697909763423639085e+00	4.941945568187621873e+00	1.897569538825302216e+00	9.091850213540196179e+00	9.115040508600786850e-01	2.299973988779412615e+00	4.943926223459431668e+00	4.925670020715573472e+00	-7.132326357328780952e-01	-3.145573487393382095e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.191721632563853106e+00	9.533891387557480002e+00	9.505139396205667168e+00	6.546699567777847228e+00	1.954212031612778455e+00	2.424419335486153404e+00	1.592019067863343906e-01	-3.403274095913007002e-01	1.514867024238717663e+00	7.977448954308960616e+00	-2.742044814529115762e-02	-7.464659719039644870e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.740402629161398984e+00	4.709764529128674937e+00	7.881738704728012301e+00	2.873784028424800407e+00	2.057409815183070645e+00	9.574319892130427334e+00	4.196055886974078275e-01	6.274338423224426364e+00	6.214759961811257227e+00	4.755115434992520207e+00	-8.914707075397961811e-01	-2.405084992741450733e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.022818473690621843e+00	5.241963091502749528e+00	8.370560717867304490e+00	7.719018127084405378e+00	6.824184519392253456e+00	2.917027893215581091e+00	4.569694657402271348e-02	6.366885542575126067e+01	2.409175255537684635e+00	2.619691949236694128e+00	1.813193387709830309e-02	-4.173378492359793768e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.907044690309315449e+00	2.928448592403120720e+00	1.208429524838357416e+00	2.563259630122488364e+00	6.023104277421450270e+00	4.125148712784097782e+00	3.577030305528285936e-01	4.209271987014867022e+01	4.560461944129198031e+00	3.461352646292508162e+00	-5.152389762655907868e-01	-7.812014200711461243e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.428413335175283461e+00	8.100530109831053593e+00	9.853772993610986575e+00	7.392457853086407127e+00	2.894686451209661726e+00	8.411573061581378852e+00	1.632083817327900643e-01	8.062478216126022446e+00	3.940681025230517776e+00	5.580722628871804147e+00	-1.507933133917490620e-01	-7.332709985800656227e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.154778216711799921e+00	7.250745696785190653e+00	7.668993129944532861e+00	3.046248620820118269e+00	7.363180639804690841e+00	4.738135591425664650e+00	6.604301449128915924e-02	1.482884386398660048e+01	7.241157296061730086e+00	2.127747148477805883e+00	-5.072254040818816589e-01	-6.185044605631726533e+00
