G	c	dxdt	d2xdt2	m1	W	d2	Fg	Fc	d1
1.000000000000000000e+00	1.000000000000000000e+00	7.223014200396903561e+00	5.059539192361229176e+00	8.239353134663153000e+00	7.066384077678486086e+00	5.060325113749144510e-01	6.273424205825011590e+00	8.656289109099728485e-01	3.253837546426266436e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.873010425626732811e+00	2.467778411103002334e+00	1.166059943307220292e+00	2.611192480361256063e+00	2.729493929934128982e+00	5.897496834305639091e+00	8.590782427948258082e-01	1.723635081616571973e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.017248609533249137e+00	8.153225484424156733e+00	9.667769590396579460e+00	7.234333167671335829e+00	2.754140351060261893e-01	3.101145975925086784e+00	1.029728483626594082e+00	1.192643272470246540e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.412462769221296988e+00	7.243904143235105231e+00	7.539163540107316486e+00	3.072704875448104556e+00	1.686379684465781348e-01	6.741671206426603113e+00	9.080788618406958612e-01	1.091580097449253439e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.132657895747762655e+00	3.003160773982029408e+00	3.737690878639160275e+00	2.053766090640147812e+00	5.511362281932657980e-01	8.383732799556153026e+00	2.672156535227352858e+00	2.425665544889532010e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925080216112228904e+00	1.740404978147293669e+00	8.465062052453355079e+00	2.482934716083811999e+00	5.067453905433596528e-01	1.381824625117059613e+00	3.505048578659093472e-01	2.512321503628605623e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.718878194468057785e+00	7.118206359706529263e+00	3.525051491828932626e+00	1.015747273133342787e+00	1.204736600509111466e-01	5.489657747519377295e+00	7.121081013171338681e-01	8.092764823505314842e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.846765522582651364e+00	6.892119731141876926e+00	8.855576511523045369e+00	7.470130279600001089e+00	3.670685108733016677e-01	7.200844334742614983e+00	1.050052294946515419e+00	2.325576452568610952e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.645607662172324126e+00	3.447794194353267283e+00	2.018035763964214802e+00	7.591299413765195681e+00	3.271121115299870485e+00	3.270251717106356981e+00	3.781959782362455114e-01	2.234996430681376989e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.917062036176944595e+00	9.557260490096428640e+00	7.326265114366640852e+00	5.637367042024145292e+00	2.420246239742821215e-01	3.773593149025446625e+00	5.453045344439495512e-01	1.517045648528055901e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.104838483451935360e+00	2.359610181141289065e+00	5.857824258104358250e+00	2.445014051174635217e+00	5.314740844503317296e-01	6.528558458257724517e+00	1.066573872504042786e+00	3.226616208166263600e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.840730604023579797e+00	4.895433695686528530e+00	1.877531335659082590e+00	1.747970223862824968e+00	5.731128373855439717e-01	9.086532157778645313e+00	4.923834338969128588e+00	1.826786972214829996e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.313738620818148739e+00	9.497959692211795257e+00	3.173666526447490810e+00	1.171532764298755414e+00	1.198418727307456050e-01	8.288971840772402899e+00	1.924231016027178498e+00	6.057948714192544493e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.385211818775899495e+00	4.774744413780825703e+00	1.117908638167212976e+00	2.502007566438778863e+00	1.409412776022868963e+00	6.241341373942901782e+00	1.846989175537416816e+00	6.446149510354500789e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.194573286898067188e+00	6.745895640779012936e+00	5.218061368555576784e+00	9.017083700000936730e+00	7.691050078043739635e-01	7.566554305600068808e+00	2.369443566454906502e+00	3.417850906162658853e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.762433564420497589e+00	4.574087530498697873e+00	3.710493091936438503e+00	3.179706295538075267e+00	5.595350565190202463e-01	4.284887250549139992e+00	4.375510171510038071e-01	3.973618408253943302e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.534026100908643997e+00	3.461661232315843773e+00	6.387638122155130382e+00	4.188650653603391838e+00	5.673260702548584833e-01	6.770553834902235835e+00	1.490874503500908332e+00	3.015342958332832835e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.020068872287653861e+00	9.857522822922712535e+00	3.670259136355725538e+00	1.945491134215641349e+00	1.607615011415956807e-01	5.189649870690681510e+00	5.779693512331008920e-01	1.123239974329088425e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.679378244749337945e+00	4.676920905236703341e+00	3.700003603055763257e+00	2.999916128064544996e+00	5.209934977908798892e-01	2.709667998348575857e+00	4.068696815906429620e-01	3.252047139151317823e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.150681230975813207e+00	9.044586195975442777e+00	7.686632338387058283e+00	5.672109420868993723e+00	2.449544696589866233e-01	7.319082706187598930e+00	8.981633867659459813e-01	1.634636008878092572e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.518504216366785009e+00	3.064055142266249199e+00	1.425994215351291672e+00	6.473041911011647720e+00	4.410760567998460502e+00	6.001911068371887481e+00	1.088205165475344405e+00	2.558533052863761093e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.191185757608255180e+00	2.921000313176548957e+00	9.127918418415941204e+00	3.215612116861548575e+00	3.609158737370748438e-01	4.233613102191311484e+00	6.818045835396834287e-01	2.199590913785987034e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.435319420428275095e+00	1.290228386208598366e+00	8.668920976043979820e+00	1.521536517463466964e+00	4.119186611175723045e-01	9.199996317501993204e+00	1.693556875124776040e+00	2.368337891465916167e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.757136617434815751e+00	6.857760493333931784e+00	7.009375113614987995e+00	4.525721917139471806e+00	2.834531367003910729e-01	1.195257213106473149e+00	4.309117908336959624e-01	1.151025099286391018e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.503730516416365681e+00	4.306428459578553358e+00	6.332312042969223675e+00	3.102607570939305504e+00	3.423788816499567789e-01	3.839052672319072101e+00	5.128941854351418694e-01	2.227667532731018030e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.536765982770931238e+00	8.778529484806107064e+00	9.039509638283425019e+00	2.973740759391103161e+00	1.134288389873653602e-01	1.506340604478724865e+00	4.308058163365096616e-01	5.255894134545161661e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.216987933658567389e+00	5.258976489283789135e+00	2.672812530232997474e+00	9.634844298457512224e+00	2.060676341885268048e+00	7.896250401683844622e+00	6.482099748890170154e+00	4.814302892415852630e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.810757168814835616e+00	9.714957285778906382e+00	1.716046192817798133e+00	6.548406576622303632e+00	1.178382214724585930e+00	7.318448823130519365e+00	1.072856546864657368e+00	7.425972348680374147e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.591240089944909286e+00	2.667246689460906595e+00	3.153904970789911388e+00	6.009962813497316425e+00	2.141167503584775034e+00	3.980053940186410788e+00	1.535464389002400676e+00	8.419247658954911451e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.459546499687812471e+00	8.816492322331770382e+00	8.141656564643911409e+00	4.745926464886739637e+00	1.979263667047738706e-01	7.079789571509693680e+00	7.492281788533788900e-01	1.395638363462870790e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.582191489054983080e+00	7.991416197652285724e+00	1.322815729262712514e+00	4.855459138209063497e+00	1.391208581428017510e+00	4.565254130771740471e+00	4.769559584571966271e-01	9.812581914601153921e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.231188320684140081e+00	7.944084679099222335e+00	6.244924160851135220e+00	5.868377972813701327e+00	3.551530254410710241e-01	7.805351714890631953e+00	8.445184913711398789e-01	2.474980629016077516e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.333373894087127809e+00	8.592172809198773464e+00	9.954803038456912390e+00	7.271586479739299946e+00	2.530492498215412556e-01	5.087292849234393621e+00	1.178696121071750813e+00	1.317084670487246034e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.151823473974873169e+00	7.847163452439652076e+00	8.703566273053526814e+00	7.308134610702311740e+00	3.221051100831779923e-01	4.701207482848922758e+00	4.133463567331599364e+00	7.183664984090835925e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.350991611679830839e+00	6.637172341620659388e+00	5.699455634290585770e+00	2.556730356790386516e+00	2.028019466330027998e-01	9.414702798686960250e+00	1.004641927037533078e+00	1.418937910166110372e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.851402425117155026e+00	2.176097055958512438e+00	1.572640902861608403e+00	5.499481962543464775e+00	4.811381399397397729e+00	3.257426014284687810e+00	6.715573815646260769e-01	2.637711367979691968e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.699551728749298718e+00	1.302366386285080502e+00	8.489421476538639766e+00	4.696660558686758691e+00	1.288967353181691866e+00	2.092797241973433753e+00	2.178329853664845994e-01	9.109099539594077699e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.674721975663114648e+00	9.284095745873441885e+00	6.396786518272894462e+00	8.835598521626170765e+00	4.471881251558720294e-01	6.255770257482391017e+00	6.461039281148283075e-01	3.158058337610306632e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.678511518426207161e+00	6.549623112350988485e+00	2.028453568164357623e+00	6.682951332047815995e+00	1.504119574335249787e+00	9.714046619552226147e+00	1.120266327724548372e+00	1.029668404776080681e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.656989953196662757e+00	8.171928857523212741e+00	1.840995125828831069e+00	5.792093274977776041e+00	1.153112243400759462e+00	4.403919506886990298e+00	1.207135627223993035e+00	5.500569221219218097e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.452747176407836349e+00	5.330411750629377110e+00	9.191928556547424023e+00	2.043917469617042570e+00	1.249110257440356336e-01	1.560218384615770892e+00	3.489163682164890257e-01	6.548785550774156861e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.647311238029100622e+00	2.045500926537830111e+00	7.007824268673229717e+00	6.454787200243518264e+00	1.340549613744902446e+00	4.048254527873390352e+00	4.676162710327037009e-01	9.167250793743190185e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.849614204116682981e+00	2.124287458105333926e+00	8.462755947742422791e+00	2.056447665653637902e+00	3.435674959317170374e-01	5.545052427137256323e+00	1.442374136989104993e+00	1.685084347150428707e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.531373647658710535e+00	7.175814528144354831e+00	8.902909548699252440e+00	4.037296041448432682e+00	1.901528410550567816e-01	2.465681179898449038e+00	9.734073709592128143e-01	7.222735551667580634e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.002737589099147009e+00	4.870878849939467514e+00	6.143319805970813619e+00	2.285012748533910454e+00	2.312063772784938298e-01	6.930622545626881070e+00	1.153119918668594979e+00	1.384938321654208548e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.409114734479578246e+00	2.800013694151829213e+00	5.655367189596728572e+00	7.238274218539270777e+00	1.369179393544073031e+00	9.966195452624090123e+00	1.060634370190626896e+00	9.598416372929726714e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.267359569429426180e+00	5.429500578671643041e+00	4.871868589380828674e+00	2.848261576618230873e+00	3.242024375832746053e-01	5.063159363031633831e+00	6.977712624365706162e-01	2.089966238045810887e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.131869278179868488e+00	1.576040277736401318e+00	3.849469895809562558e+00	4.527490346941942967e+00	2.229866947793052390e+00	4.201621777423177662e+00	6.842904175288624380e-01	1.352447653717098186e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.868687895249895092e+00	6.234904515937917502e+00	4.905305605082933340e+00	9.061425002740815415e+00	8.886410770727873887e-01	4.603744412049163515e+00	2.457554372461234760e+00	2.823082159265434821e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.529730995168951502e+00	3.421772087504055371e+00	7.977572035364468128e+00	2.843250042167800640e+00	3.119770954747769220e-01	2.033643270720628227e+00	3.122875541535108934e-01	1.935068311436624611e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.905236097358001146e+00	8.182319713457733457e+00	6.427622354441793640e+00	5.565677482153530420e+00	3.175472487431582613e-01	8.947922234673285402e+00	9.031074794512284898e-01	2.267846615267108124e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.261354391291362287e+00	3.806507473320503099e+00	9.026293087479833943e+00	4.764005795576414570e+00	4.175170513677132211e-01	4.727325432579131181e+00	2.093737082648160275e+00	1.517025129589877619e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.661577058206453295e+00	5.101583383306001807e+00	4.999156027388353074e+00	1.163965311862187324e+00	1.366974427855571494e-01	4.476183875334704965e+00	7.934770341005563665e-01	8.037991188937150533e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.899031676585325457e+00	1.111037230373998819e+00	6.461600500761359278e+00	8.136345426236712086e+00	3.418740854302598553e+00	6.942945630367129972e+00	7.819174103155388522e-01	2.358166972583562337e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.651467438478043448e+00	1.649207221232581011e+00	6.682481308210422632e+00	1.629476920843482501e+00	4.389755077468384115e-01	4.968262408682949882e+00	6.471981892870801722e-01	2.892451447939181075e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.268504122955907754e+00	4.526734945951154998e+00	6.324925083242210810e+00	5.261418243311358545e+00	5.501224811166298689e-01	6.835448094717563094e+00	9.396494978068834492e-01	3.559564547084868580e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.316262208035486658e+00	5.319796269005818701e+00	7.320061057902318424e+00	6.052355440865791358e+00	4.659570896898263537e-01	1.557845762309016724e+00	2.111220832628138144e-01	3.020617684123697577e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.234032965044526087e+00	6.400781132929925121e+00	3.142333709803266650e+00	6.668653812750593879e+00	9.952337630204614038e-01	8.315605335954261434e+00	1.964776481077082027e+00	5.120647257306751854e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.639414519285097960e+00	3.618963275645236788e+00	5.611969101554791450e+00	7.195639676839610921e+00	1.062265571688485011e+00	9.459501138162574208e+00	2.599053395503436725e+00	5.058971894087235244e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.288568577054503450e+00	7.253861789228640333e+00	1.935391879102484447e+00	3.272463095107587705e+00	6.988863375605990358e-01	6.845496603836306093e+00	8.264721819381234402e-01	4.722761528513890750e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.280957244894048941e+00	8.743323036010670180e+00	4.453398461695120325e+00	1.087605884964479408e+00	8.279239785744291202e-02	9.593995993438076297e+00	1.156646933795289378e+00	5.689345809912156604e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.803897083925855682e+00	8.020663824586485191e+00	5.384069499720848029e+00	7.511068774146265170e+00	5.208962489011761399e-01	2.359528506913296297e+00	2.657030726891926320e-01	3.588297249543873635e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.222186859237163858e+00	1.359374861869429685e+00	6.860955210965199669e+00	5.823961385430232340e+00	1.874012019320015598e+00	5.303294297687873637e+00	5.731766343839658218e-01	1.307408111755050228e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.612130339593449868e+00	5.326181212110483898e+00	9.554846964174869228e+00	8.521857888300127470e+00	5.043145644301024744e-01	6.422832547228896516e+00	1.146598258400399750e+00	2.939226564980741419e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.511039183708430933e+00	1.941551041863671667e+00	6.399252029595505320e+00	8.400914143533354306e+00	2.019198786096199072e+00	6.237095346002047513e+00	1.127083508055349625e+00	1.171441508181751745e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186412680217948434e+00	3.175546230775744050e+00	7.690878917388421776e+00	8.583902128150116440e+00	1.053767111003545809e+00	4.608252884134320659e+00	5.653077293402841708e-01	7.083625271030680182e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.839912317209271286e+00	9.873293386640511926e+00	5.563959765003066771e+00	5.356436969561689132e+00	2.917890058705499001e-01	4.040507646451580115e+00	5.909462792690822752e-01	1.849056319301784213e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.304755893955821477e+00	2.292388871515398829e+00	6.713558394327723278e+00	4.008646599018840462e+00	7.826190755937533217e-01	2.142976133674466599e+00	2.944895626348714157e-01	5.066476272661296631e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.166706199940049871e+00	5.490068206473223356e+00	1.638211728238133880e+00	8.111710442397356502e+00	2.710635631541027379e+00	4.524654793790838347e+00	5.541931079348200173e-01	1.818278690942027431e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.010017985972758936e+00	6.562150717430543345e+00	3.289043378488218483e+00	5.060541988924675216e+00	7.039066357821304187e-01	2.469061790833096293e+00	2.705620929180711509e-01	4.870351706416654047e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.048334884813945322e+00	7.317017714994792144e+00	4.267057852191380007e+00	2.667856948423086738e+00	2.556487959101245711e-01	7.600958490282116564e+00	1.883182621137142077e+00	1.272957658776845413e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.372813289210980336e+00	6.053169672129005363e+00	5.255315633831328270e+00	8.694700983726319166e+00	8.236348647726271510e-01	2.871339244403658952e+00	6.591741437708559248e-01	4.304743602416744586e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.848651331018451138e+00	1.081966538989691973e+00	1.409028676957646331e+00	8.936971753937106300e+00	1.747881973017257096e+01	1.528072945521422366e+00	8.286172454005493737e-01	5.517560332440695881e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.214635889580209849e+00	3.935766022198302849e+00	2.252342904874692575e+00	5.196477095979799010e+00	1.751045762855835131e+00	5.968617823185929261e+00	9.614765774298928980e-01	1.066503917386656397e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.325752036433034853e+00	5.661718155085378790e+00	3.493503600659666919e+00	1.681022546259067996e+00	2.576395207386279473e-01	6.353652088863023906e+00	4.803417626390658945e+00	6.432333146511319544e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.191879104566390346e+00	1.794137568209486000e+00	9.748373456881877175e+00	4.491304468439921038e+00	7.717641533368404527e-01	8.837587037160913539e+00	1.703789913480298512e+00	4.358647848557259952e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.883848018153078563e+00	4.160971505217700539e+00	3.978635300390096941e+00	8.235424018155747206e+00	1.493127437340386221e+00	6.192940975198338194e+00	1.051368293218321703e+00	8.883864306285547130e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.570369174183207761e+00	1.308883987657364578e+00	5.339977440139898057e+00	9.110341161132234689e+00	3.944250200334375567e+00	4.109040325675096916e+00	1.149565052885861860e+00	1.862711818309252365e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.324836129572881660e+00	1.710022303869596083e+00	2.762871884958054469e+00	2.840390011178977492e+00	1.797440979286077267e+00	8.230666395970468230e+00	1.300585376485748013e+00	1.101477888359800428e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.271196099710630412e+00	4.566434626186716805e+00	6.496004477220476581e+00	1.604089405644537836e+00	1.596463299724555363e-01	5.862885368117314755e+00	4.598583442285315570e+00	3.922130355256301520e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.338864119258741159e+00	2.193012364250651380e+00	3.512412053517103949e+00	8.900088489033382899e+00	3.448417829430295178e+00	1.712800272494084064e+00	1.280892857432837317e+00	8.635363129981393771e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.394945425386621807e+00	6.109580149432100704e+00	2.861708610371740846e+00	4.501244041473062119e+00	7.739682169338408801e-01	6.099066101150524943e+00	7.229224206327876656e-01	5.235408324999623053e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.235332169866331320e+00	7.216690583587801910e+00	5.654506179496603835e+00	5.882812349453860890e+00	4.339288478414236039e-01	9.165017968973579343e+00	2.162578177796831369e+00	2.229921536728800280e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.151311746417780668e+00	8.197504080420255690e+00	1.046065805109865687e+00	9.711200788805937734e+00	3.384433510309257542e+00	4.569735314130853432e+00	2.132132748268318334e+00	1.179765868853691169e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.698309632702726724e+00	2.808042320395613523e+00	1.069266322301682948e+00	1.600585045957050090e+00	1.600908444247040929e+00	3.657829568454929792e+00	6.430395815751618338e-01	9.414036304273919464e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.937807555909282442e+00	2.508344131658814646e+00	2.967445183620025517e+00	6.829810816488274483e+00	2.753722028477425532e+00	2.286658596515682262e+00	2.868118027358088629e-01	1.829354769799921065e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.941965841501472667e+00	1.945771541756629919e+00	1.332482493335172657e+00	1.661552034828354341e+00	1.935291912779030676e+00	2.356404419774265957e+00	8.042756291985529993e-01	8.207503475776385393e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.596045360143325986e+00	6.727304837506037138e+00	1.971036224353965638e+00	4.382945873696671768e+00	9.903379886595932158e-01	4.899202560253832495e+00	7.433580144579153837e-01	6.165703978353380688e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.772955325480723765e+00	7.353594956072699418e+00	4.044559675505175811e+00	8.231929499684824236e+00	8.289713638886450076e-01	6.360762133865276446e+00	3.596748294302103854e+00	2.547625436385773656e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.461942810511425384e+00	1.288452522217594431e+00	8.230629004856872655e+00	4.896628025076630308e+00	1.392087848479214296e+00	1.725465098530179153e+00	1.177058876843309898e+00	3.730496845540359763e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.785973199739568251e+00	9.429550921729111579e+00	6.153567028878412337e+00	9.971159397099356170e+00	5.177831918532167510e-01	9.450088983073184679e+00	1.636112906037783477e+00	3.053316717451750595e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.865852539004778876e+00	1.473149254294850996e+00	5.610669445638436059e+00	6.035317255385081125e+00	2.195205781930734457e+00	7.794570145140752970e+00	1.331398740771116085e+00	1.306368142699580570e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728517277357826565e+00	5.871593004241239200e+00	3.644148023582791662e+00	3.887054151897689547e+00	5.444125544497923075e-01	6.275456704267043051e+00	9.313942074769775425e-01	3.424642566884743555e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.535711214033969263e+00	7.378207776664108763e+00	9.388750871810289667e+00	2.980365019684059646e+00	1.291036653715012528e-01	8.458036699489097643e+00	1.120371787715950695e+00	8.444219796255442168e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.794555358234182663e+00	8.830050335171112152e+00	4.576681933600219132e+00	4.154766160854170387e+00	3.079254534366012153e-01	1.716282388218614674e+00	1.768826280733748479e-01	2.188116098660553566e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.649371325036396385e+00	7.431340691105153162e+00	1.774479809331229951e+00	4.342420130649944809e+00	9.893340968852715189e-01	5.298793220629121059e+00	9.382302072404675730e-01	5.776746405470842838e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.906296956148903821e+00	8.217910913210127788e+00	6.559156780552413579e+00	1.610459340462888633e+00	9.090975399249820454e-02	6.661711340583427621e+00	1.707586599216160295e+00	4.440852075493945811e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.162495840750908727e+00	4.049678930796141607e+00	2.021399860846884611e+00	4.327988188463268493e+00	1.580443150250590900e+00	8.453483088489782915e+00	1.036140450009850111e+00	1.061450233260272658e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.438630462826004930e+00	8.330429850774502043e+00	4.105032488842055294e+00	5.174156863365229064e+00	4.527420128937019173e-01	8.060361663800854615e+00	2.343582560036915563e+00	2.097194735006076283e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.951876853996051153e+00	1.718436968033076884e+00	5.581272913826463622e+00	7.510360218670878218e+00	2.347939505314687203e+00	3.491253071909226513e+00	7.064205849454439079e-01	1.299302468275165490e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.700199217278016706e+00	9.045099826635292217e+00	8.869669559616028209e+00	6.915799049823593059e+00	2.571156752199590945e-01	9.460759454416077574e+00	5.548345964043747358e+00	7.759748207306013668e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.229422347769917767e+00	5.923782495476539012e+00	5.439786081910449766e+00	7.382784029988394892e+00	6.862882321878910341e-01	2.120305841388195667e+00	1.725510714496403031e+00	1.610137361067042472e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.669439869700873658e+00	8.349372255135010690e+00	7.308152022941589721e+00	1.085124247881444903e+00	5.428408773720547892e-02	8.873613133223114957e+00	9.165922815369119681e-01	3.765474135671937478e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.519296053306417704e+00	5.068569875014717674e+00	9.943025343263464322e+00	2.958556806274708961e+00	1.774130266317212323e-01	9.733909308263887894e+00	1.143466029932441064e+00	1.183601353384006044e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.271477661525192815e+00	6.788089770767265385e+00	2.175974300956309726e+00	6.958671241474587710e+00	1.407215868308905105e+00	2.588412558785040396e+00	3.567979997939483283e-01	9.073270229285338440e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.680080158662006440e+00	5.728572668224944486e+00	3.467043090038233633e+00	5.352740728112091340e+00	8.060848477029832759e-01	7.513673766806189036e+00	1.601452533259732247e+00	4.345675096708968566e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.554843997100600728e+00	7.595557684463946302e+00	4.549355068069123043e+00	1.061096879031325102e+00	9.135958644557749808e-02	1.361199479904768639e+00	5.322804688370325055e-01	3.492746010622377328e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.413332873048571248e+00	1.741637919165512915e+00	4.804274542343805798e+00	8.251189933676000621e+00	2.970661066119733462e+00	4.638316964904338313e+00	1.930677243564770995e+00	1.116190974728812790e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.250633860982524492e+00	1.538834953628559266e+00	4.703459241759280651e+00	7.955350473252314814e+00	3.292957612733220074e+00	5.654685849239669437e+00	1.737492996821194513e+00	1.475538304413126944e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.947150709245923927e+00	3.225444632658254651e+00	9.167627496271514076e+00	5.937865206398502238e+00	6.022364839591554109e-01	6.229135501385243856e+00	1.048412376799351176e+00	3.600568821246161733e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.429784212134658006e+00	2.438224543313390225e+00	7.427996081346413426e+00	1.605528318226310036e+00	2.649470129307358590e-01	9.419260327280753131e+00	1.267842399262485209e+00	1.715164743217552634e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.941452592426139212e+00	8.852678296117522549e+00	6.467831809417377897e+00	7.897838928619872689e+00	4.115455009565843203e-01	7.045173538936529312e+00	1.016703098733948041e+00	2.627995248809423257e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.522076370326049588e+00	2.968371862741846723e+00	3.785125579009354091e+00	6.249867737388457911e+00	1.667277920842423322e+00	5.335169931234836405e+00	1.515451798953646456e+00	7.812387224751756731e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.595361954757027689e+00	9.788862860131072097e+00	8.414518399949374228e+00	8.042371024644076272e+00	2.938458936946971578e-01	8.285730378733841661e+00	8.631949249387458334e-01	2.069026420662579413e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.630271815424944926e+00	4.029014047458379544e+00	9.600893809781531729e+00	7.766147551087488665e+00	6.009960377633010165e-01	9.544304689160384214e+00	1.250276442064254923e+00	3.957091055216347963e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.983117952436807663e+00	2.631629629389756531e+00	8.396124960564364414e+00	8.228009267657515835e+00	1.113768232751910947e+00	1.208330342977557814e+00	1.999177228892582148e-01	6.688924820825636886e-01
