G	c	dxdt	d2xdt2	m1	W	d2	Fg	Fc	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.030210168323888809e+01	7.993256983979124541e+00	6.451588907275697338e+00	4.869657585014997458e+00	2.970210164982268752e-01	8.802076416151814797e+00	9.294627025926632813e-01	1.715192532134843240e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.443004516035263585e+00	3.597908191135265277e+00	8.800283045982494556e+00	4.778024611254397591e+00	3.793309596812353690e-01	4.868402494987681628e+00	2.118006453171891401e+00	1.730788262670293065e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.924226014373993543e+00	5.243371852732205518e+00	4.873377323626939983e+00	9.611647121373759761e-01	1.575180138549245878e-01	4.244353044901096439e+00	8.779192464673897245e-01	5.721893912035463936e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.909109123512926942e+00	9.872824244031155327e-01	6.666425389121586775e+00	8.514398796599140340e+00	3.450213919364117032e+00	6.961678549157765516e+00	7.579636218976213424e-01	2.358358533513735367e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.288225594804434770e+00	1.221478112160941931e+00	6.365351958366796126e+00	2.417924403506480857e+00	4.547494259733035338e-01	4.758138195907824830e+00	6.501674553009855195e-01	3.182708670523645700e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.710343523058313941e+00	4.780441500739613936e+00	6.196688063109584199e+00	5.171049574985348229e+00	5.385418008002587076e-01	6.670759715503976395e+00	8.943495553844833523e-01	3.949041691406195431e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.908475402279721678e+00	4.829905176448044735e+00	7.488653045315705192e+00	5.579951161239018909e+00	4.513768397676575228e-01	1.633983210407105924e+00	2.542179460311284056e-01	3.002678871484342205e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.332778517566249654e+00	6.102217239346729549e+00	3.378551171645980400e+00	6.687473055863858207e+00	9.492373248159382548e-01	8.387434853136364055e+00	1.910017729475679937e+00	5.224897900907491399e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.650923975066144411e+00	3.173594740806580994e+00	5.558013427254601346e+00	7.142081355757135874e+00	1.017552779586102130e+00	9.350960674852721866e+00	2.535575049888759036e+00	4.800805032248761095e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.227376870153992883e+00	7.312449376137651669e+00	1.824496194160871276e+00	3.813034508350064300e+00	7.378339185758810981e-01	6.765515199869865270e+00	8.207526050829213604e-01	5.200586103510986824e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.191277944892961571e+00	8.792852189948579422e+00	4.095588221960128728e+00	1.540902680157283600e+00	-1.142411326773061508e-02	9.195207431093175288e+00	1.070442792350790873e+00	5.180862000288626035e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.348053807393378989e+00	8.551735593440469074e+00	5.534123644308642120e+00	7.745222940173461801e+00	5.170741626931798507e-01	2.744930036003754292e+00	3.812691469684446055e-01	3.608371298532502269e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.996474545247480137e+00	1.610757430670679113e+00	7.234110433639560078e+00	5.662109623795075208e+00	1.856235388039593870e+00	5.483972669245063436e+00	7.103123642121310644e-01	1.295129816793705535e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.853163868704071682e+00	5.725567642461834694e+00	1.026297381225635874e+01	8.708509573828203898e+00	5.351448942177688961e-01	6.593680789733873837e+00	1.113379659246099607e+00	3.276065894911221466e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.514164320040221945e+00	2.024650632005395856e+00	6.512550658120479063e+00	8.464224215647247362e+00	1.944261244848154213e+00	5.801226960522872567e+00	1.033259123554408188e+00	1.177225577958230573e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.168165436656435574e+00	2.906663946279531618e+00	7.678298264670037732e+00	8.655254164970163089e+00	1.054681874688050192e+00	4.450975861704374203e+00	5.873475599942867831e-01	7.297690147398868676e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.168091678524472599e+00	9.915597467109829921e+00	5.302450855800220353e+00	4.944087781182073371e+00	3.118023660597785685e-01	3.951646940463034330e+00	5.562477337925900711e-01	1.952532404899852136e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.713485216182337290e+00	2.447246406578812206e+00	6.188216621911117876e+00	4.290050399837835648e+00	6.812800831528775802e-01	1.615496632759443774e+00	3.753913797052808587e-01	5.008689702174971004e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.097308236168361262e+00	5.685762884149042407e+00	1.687245315647743160e+00	8.153204167780877754e+00	2.651421051239392757e+00	4.768057650484709420e+00	4.990183983171574411e-01	1.845029280321938803e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.226324682706536606e+00	6.431996493290072614e+00	3.938411910526177451e+00	5.034352416344259673e+00	6.983470907113145110e-01	2.859908993313070802e+00	3.118275816073803330e-01	4.969599047791994351e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.140431034354002726e+00	7.458144494020968018e+00	4.607526954927822160e+00	2.488536148791515856e+00	2.829996532695215894e-01	8.170853704247655003e+00	1.890607090693765091e+00	1.007486547029013274e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.382259174658289957e+00	5.777309154119858903e+00	5.560704140522800820e+00	8.479958977001055942e+00	8.325186072667519754e-01	2.594634683940280073e+00	6.097355198073498572e-01	4.016761224014717135e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.901112003016783403e+00	7.977418428579785559e-01	1.478645368590162601e+00	9.028910880440870201e+00	1.750968395773445252e+01	1.559040498753349047e+00	8.442258273051159723e-01	5.523402665595697592e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.018335455657558342e+00	3.627787563551623684e+00	2.359474960491135143e+00	4.723344063277195026e+00	1.693073623974023167e+00	6.331561349867223853e+00	1.024302946633101286e+00	1.090916784376532611e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.240645235236305322e+00	5.666254700487612261e+00	2.822174364981337114e+00	1.894990209370908563e+00	1.692527281983911558e-01	6.287995257895496515e+00	4.809413859935848912e+00	1.103751626269645902e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.033253283066803974e+00	1.463174135642799190e+00	9.954310105935700648e+00	4.205121386342704604e+00	7.766065663735459701e-01	8.692799868580294742e+00	1.711394386639040643e+00	3.851599263940080897e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.127728174830952668e+00	4.037496420335410008e+00	3.822177222736275581e+00	7.674618367765358329e+00	1.425770335306722814e+00	5.684629457296031418e+00	9.910350297362234828e-01	8.891152820206312812e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.553108377372935500e+00	1.549981250079071726e+00	5.144634825976568848e+00	9.609096426953280812e+00	3.897392014970983531e+00	4.417794456068755871e+00	1.228828161310472789e+00	1.876549496319222854e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.966317886560395856e+00	1.420946035876792912e+00	2.675633797450309714e+00	2.598997312518291469e+00	1.849918875224948023e+00	8.221861313254693826e+00	1.375861027699088135e+00	1.110275510603516480e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.078728961033301514e+00	4.432031170639824325e+00	6.398457920641402730e+00	1.407296576927424603e+00	1.720988283460402890e-01	5.663875684533540067e+00	4.570918926797292059e+00	6.799254888193960455e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.703632615788777560e-01	2.214366587451216617e+00	3.328022256601669504e+00	9.203238176267376502e+00	3.418283636137219084e+00	1.790830353480789672e+00	1.273692305498680177e+00	8.823765579262977665e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.269587712516461409e+00	6.176541144249370063e+00	2.866763047431191591e+00	5.006580983664278506e+00	7.350309807241278692e-01	6.134325654830004915e+00	8.246540551871827107e-01	4.953951018685340824e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.251903106193748449e+00	7.066303154030082467e+00	5.495022942697642243e+00	5.460913026020279837e+00	4.666938839391175931e-01	9.217991838237475477e+00	2.082511792575607590e+00	1.938504585058808405e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.106704146134412703e+00	8.424151545652588169e+00	1.077249610132232638e+00	9.453787475789672712e+00	3.394920463804801614e+00	4.507687538232024060e+00	2.173068319475655930e+00	1.189458357105593667e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.236049698921050322e+00	2.965591105506348857e+00	6.583924068750803826e-01	1.360168957581579186e+00	1.536217359592450205e+00	4.108777238548475985e+00	6.039457213085022147e-01	9.697238900380596993e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.085520436392735988e+00	2.824403230935329301e+00	2.912521659110766326e+00	7.087883687632848151e+00	2.646510950750807112e+00	2.254823229808800455e+00	4.141990246221081140e-01	1.833365064248559495e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.085937716394481001e+00	1.918412349282282214e+00	1.027824148720855257e+00	2.110610679383852162e+00	2.038223435701304709e+00	2.804027849404447714e+00	8.075619703263657856e-01	7.755247026752393191e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.161320292388540842e+00	6.585227704663751958e+00	1.795138809295218962e+00	4.086829726253874639e+00	9.239186550064171222e-01	5.048579135468220791e+00	8.297765522666042948e-01	5.867295369556516649e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.669449406802268498e+00	7.168402127200941720e+00	4.089335762087522141e+00	8.617258292605429304e+00	8.575537240371002845e-01	6.456758693637542734e+00	3.544023322798880216e+00	2.738987985948104220e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.333437015886444366e+00	1.369677395034657685e+00	7.780435325419201575e+00	4.709336698084831241e+00	1.474069801475728525e+00	1.694688566007812591e+00	1.089774288907901623e+00	3.632757412221206961e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.569465963437257194e+00	9.321001401976953815e+00	5.921385442145321143e+00	1.006561916321144246e+01	5.243250770584810816e-01	9.721371868481496037e+00	1.618882756470225726e+00	3.085768746811557439e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.649256024558886757e+00	1.309422544028903124e+00	5.771090683444024094e+00	5.687390749163735215e+00	2.163459787979535864e+00	7.826975573573882627e+00	1.347619574961075761e+00	1.336112208675279023e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.247563104979113824e+00	5.746972426492216179e+00	3.251245630013098964e+00	3.857456614747944101e+00	4.686632072482606048e-01	6.025751751620698649e+00	8.961455966025018149e-01	3.081089659191681429e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.189556412162176890e+00	7.191370847443708136e+00	9.876621611205548490e+00	2.950927188184518268e+00	5.111530897428601117e-02	8.192998756738710142e+00	1.175671983621613625e+00	7.246607929935948433e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.001921189865367801e+01	8.894081382356743504e+00	4.905651421985545824e+00	4.069381298403357938e+00	3.287538560568240564e-01	1.836743396277055185e+00	1.612017258727121982e-01	2.039049796543480619e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.608028206458139486e+00	7.033861377533155768e+00	1.647304588252244351e+00	4.456999082574834681e+00	1.064237280237477545e+00	5.044427624205803262e+00	7.904670295716313966e-01	5.871362013027358051e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.769567942206030864e+00	8.299839091437807070e+00	6.336263770954523977e+00	1.345851292953323064e+00	6.876578857939580347e-02	6.653889673735766230e+00	1.746523575190421562e+00	6.667189150847055434e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.155211359243288882e+00	4.243239036210141535e+00	2.080297628861303760e+00	4.086971490538700458e+00	1.550797954602890716e+00	8.745797615273058767e+00	9.747521062129954617e-01	1.018358535983620694e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.753404212670457429e+00	8.171849964222220208e+00	3.707389180333017897e+00	5.296664995545103949e+00	4.916494591382585821e-01	8.134011526154475646e+00	2.316706937098097274e+00	2.096203353611653941e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.951882221997307099e+00	2.255663162274988753e+00	5.013950727508998284e+00	7.867886824337414708e+00	2.312836256103868227e+00	3.296951699115011181e+00	8.150947069139722334e-01	1.324669824505412041e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.852341018067726219e+00	9.058251404871061396e+00	8.741188295360245775e+00	6.904390405458796565e+00	2.730872157743368112e-01	9.851927955990440466e+00	5.674323312062057312e+00	2.413473150237312181e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.990523404549139785e-01	5.494031680567862175e+00	5.404910691134049650e+00	7.515218849490691078e+00	6.884270281112561118e-01	2.268324963665709237e+00	1.684898015779600522e+00	1.593455317914687364e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.496424908116303243e+00	8.277450025472962380e+00	7.346398601414778184e+00	1.280461725081718960e+00	3.056859657910778946e-02	9.153395838872569357e+00	9.592019178928178347e-01	2.510462431292548313e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.619612693685711591e+00	5.088292854637562534e+00	9.765632376669906023e+00	3.183798419127235046e+00	1.753571061671745923e-01	9.120898641863824707e+00	1.103591860904394428e+00	1.015639781172338191e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.775949183075592686e+00	6.917083081837451353e+00	2.535116575714404519e+00	6.697069233868166549e+00	1.502430396424065506e+00	2.684488629574558693e+00	3.369572797953288568e-01	8.356435102683211769e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.067495665570810104e+00	5.666017645023798011e+00	3.059801720486149623e+00	5.145591905551779810e+00	8.391661108464467667e-01	7.727954073047855310e+00	1.559389559685688820e+00	4.746830515732126665e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.717371159703345196e+00	7.302929550387843527e+00	4.236930336764950233e+00	8.610396374177373691e-01	1.502199325658689633e-01	1.825638852742339946e+00	4.108467416052402621e-01	2.535405027493804406e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.448913694999045099e+00	1.430092454103769173e+00	4.930805318711173335e+00	8.762472721550738086e+00	2.921481674971666997e+00	4.250138251626252028e+00	1.937317092447540023e+00	1.093410127042437230e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631337092747583206e+00	1.361365029037644891e+00	4.378479076499559142e+00	8.092838118527838631e+00	3.350434293370426087e+00	5.975031856626176641e+00	1.756533297377937730e+00	1.485259856394434808e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.158092211198244570e+00	3.068779549338217727e+00	8.837111456632840145e+00	6.061177566850701304e+00	6.370399313719068424e-01	6.673649717455790942e+00	1.000307443379993444e+00	3.302590656957686277e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.810662921971090356e+00	2.120200217622285610e+00	7.460349908886890979e+00	1.697298511391605480e+00	1.838476511495361621e-01	8.874031831762168920e+00	1.344697728220195954e+00	1.397571998841507235e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.656566420396924144e+00	8.642214412585854433e+00	6.180287690319791416e+00	7.541137922044270248e+00	4.431709027294425951e-01	7.180599232117604203e+00	9.849052298262417349e-01	3.058359715583503502e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.610911065970390244e+00	3.156359413989671125e+00	3.747612168214490058e+00	6.778029923647567401e+00	1.639699272291482712e+00	5.499708979979509138e+00	1.469995573963870816e+00	8.322109971285704955e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.110206499907134159e+00	1.024130610355246063e+01	8.220895257654996513e+00	8.167340890273589338e+00	2.092454183055341144e-01	8.198015644880864983e+00	9.008881593912936303e-01	1.898002107049223397e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.398170798463848286e+00	4.242199688737966490e+00	9.357654264481768180e+00	7.961459789286140065e+00	6.091787017215317679e-01	9.421319440420806046e+00	1.141770192394576000e+00	4.257880437120892814e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.799805734807886637e+00	3.002296670285586444e+00	7.810374650444174449e+00	7.749147171681773472e+00	1.143766622949482281e+00	1.380483613628345596e+00	2.640021252451251188e-01	6.784540237621538017e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.436164268263817156e+00	8.378245197714843329e+00	1.052616904850129265e+00	5.873097843721931888e+00	2.074285048144538735e+00	9.675202771390452483e+00	1.484650274672659087e+00	1.238954609506048854e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.698617505145850970e+00	7.160111668699384424e+00	6.383284903281897904e+00	2.166505073732909015e+00	1.397368904151276292e-01	1.716021961306049226e+00	4.413535952256583128e-01	5.270714226697902072e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.151338455788333714e+00	5.389800788901826678e+00	1.413769688931364454e+00	6.682381217277009178e+00	2.619788158993086036e+00	8.550745538972812199e+00	2.669871751773384538e+00	1.222684882337381262e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.427095074337761282e+00	6.037467418141924114e+00	3.177081740098143481e+00	6.326110030262389827e+00	1.125899363391934749e+00	4.000721825747128868e+00	8.831622970487690294e-01	4.676714603898186051e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.748841314566648819e+00	7.355817454396967214e+00	1.478709023034702419e+00	7.337911318527418736e+00	1.943683220218423546e+00	2.336135535261445462e+00	2.227766099940121092e-01	1.393587947223270174e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.025454544112152089e+00	2.995146306538547520e+00	6.392836317066548091e+00	2.181990096587261618e+00	4.330959373476275243e-01	4.995054914619788455e+00	4.301891290808925739e+00	6.861240780304815601e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.679546945264324354e+00	9.985966449811792600e+00	7.232766606444916313e+00	2.771165204154650397e+00	1.163292882001135536e-01	6.654969710187787157e+00	3.222568551667660319e+00	8.430124279651107777e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.691227687377741207e+00	9.971622441832167283e+00	1.829467076791189806e+00	8.909001041114215980e+00	1.316468373231323152e+00	4.153332321384642256e+00	3.209589851392159687e+00	3.471719727831935609e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.184841618763403437e+00	6.970681875124548732e+00	4.797636796114701951e+00	7.840222333850173975e+00	7.589876270240972778e-01	1.793279413794003574e+00	1.081629609350717391e+00	2.168274370387581751e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.404978059715665140e+00	2.750867990275733810e+00	4.596093610912733496e+00	9.627690730076400527e+00	1.852427031627089882e+00	6.353358592758594270e+00	6.929317803740374648e-01	1.360527009123337683e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.390586331594981573e+00	7.137502713277159572e+00	4.258919340128564990e+00	7.793385278928512960e+00	7.308185875913022489e-01	9.435020519452386623e+00	1.234623359734648096e+00	5.335080594023228207e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.060018305926648807e+00	1.770356976498785873e+00	2.320093802724844334e+00	5.766776322663116794e+00	5.545602117835786160e+00	4.359185694459332794e+00	9.207209301742681484e-01	3.136771920855169427e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.738176513169890747e+00	1.461513480162178080e+00	4.902158704956158353e+00	6.821704098127345794e+00	3.310626079061109284e+00	2.770162924374326874e+00	1.621989773735162954e+00	1.061016462413463035e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.494486196120939248e+00	2.896625666433277679e+00	7.491467312125387856e+00	9.325165926008182282e+00	1.075862434879357954e+00	5.097799591256502616e+00	9.495316695984853395e-01	6.011363397669947650e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.172894698176503603e+00	4.863922479715114378e+00	1.415926481650100488e+00	6.185999658556397662e+00	2.148771983033369359e+00	1.414420036304471884e+00	3.177384217342304473e-01	1.213132600908077841e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.184374039000344325e+00	9.122459598000570935e+00	1.443662245969390856e+00	7.105463969243612787e+00	1.244258036875844242e+00	8.056065684748821454e+00	3.289359206113402490e+00	5.229385089064354508e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.884415080151958577e+00	7.527590285112643720e+00	4.358377938333022783e+00	2.530887584573374927e+00	1.698941012999611033e-01	8.932022830654188894e+00	1.741496681038113836e+00	1.023105506264939402e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.753739177008889705e+00	7.566398483133353281e+00	9.271251350433709959e+00	4.767728769315137782e+00	3.347494078845712484e-01	6.121246772408529324e+00	1.387411572035073926e+00	1.468589045377829694e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.017198473524835833e+00	4.756145579649984079e+00	7.087588859557284238e+00	7.477234503103753482e+00	5.521941448141467479e-01	4.430553134560125450e+00	6.385634582442917262e-01	3.928361628622935031e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.482937908738878541e+00	4.040063245695358241e+00	7.180998625436494365e+00	3.518873255450910786e+00	3.764195540735815748e-01	8.427327740110520438e+00	1.273778315455999843e+00	1.712571756841060888e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.113600452430212551e+00	4.494543608773001964e+00	4.911152091465922354e+00	3.112706197507693506e+00	4.172960369083640320e-01	5.649171816680231828e+00	4.282062131738189947e+00	1.593105857180480145e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.113243632665780858e+00	9.580642681532145488e+00	6.429430334975924310e+00	4.316960065404567004e+00	1.639593154845014611e-01	8.160393116052643947e+00	1.867123158125527427e+00	1.007639369429671194e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.745190240777097834e+00	1.367874843140401753e+00	8.672379302931632061e-01	3.419198601273760296e+00	6.443484431836247417e+00	6.601013846717616040e+00	1.044856361228931885e+00	3.999903822897751038e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.808466235781156506e+00	8.871743033045008886e+00	6.321742373207981380e+00	3.053437855626944586e+00	1.787306659587480639e-01	7.823892678458737038e+00	1.475327260860829659e+00	1.175854047296583382e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.801670908749386513e+00	6.318303686859153778e+00	9.143424401739604690e+00	5.006680638767099900e+00	2.159753328280701878e-01	6.857262835730776551e+00	7.765108483345780632e-01	1.981912558813855307e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.866909143431073836e+00	5.009530126059928534e+00	6.480283693768340569e+00	9.125072424095581169e+00	7.802424254396156389e-01	4.672752296744331346e+00	6.749773308139757066e-01	5.194627054091828233e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.295690720447449706e+00	7.670822275490557729e+00	8.252951718060218766e+00	5.167581473064801756e+00	2.838557340043843524e-01	9.863833574152510053e+00	3.958206561633430542e+00	8.254961416901972215e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.936476026669171180e+00	5.220720575812934250e+00	7.318674804003311607e+00	2.702515124679771397e+00	2.295825832802445565e-01	6.009912224948677384e+00	3.585642086341087609e+00	2.609214100042500650e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.342287224711531834e+00	8.598839375881263791e+00	2.167119606226697748e+00	1.791617704172125736e+00	2.594412676238765370e-01	6.517711496246732850e+00	1.001457518660537893e+00	1.309897651959268661e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.275149950189509607e+00	9.789751699378571814e+00	8.975105644805973171e+00	6.939612779094433748e+00	2.863165703141707930e-01	2.995370126714442804e+00	2.377323592406682007e+00	7.859461744389914517e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.526186387353986262e+00	4.711689221940118522e+00	1.865414750658038745e+00	4.804263929401468403e+00	1.716078068293736658e+00	6.967786425733131672e+00	1.029937014003519780e+00	1.073783102612835938e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.554993491381816639e+00	3.440142732580798057e+00	5.375472187248148792e+00	8.668611884407667389e+00	1.197896272464252343e+00	5.919756927951102199e+00	6.917933885190564736e-01	8.952082377382803990e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.383718899481866771e+00	6.519699461740351865e+00	2.466109663145029884e+00	6.564303942940475700e+00	1.442108594960041401e+00	3.133708504967812836e+00	4.076720716551627266e-01	9.119663652128584541e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.178384990764885565e+00	9.655234775887480581e+00	1.357668534704962848e+00	8.535861197674275758e+00	2.434219216674978981e+00	1.185711999805931782e+00	4.972854617588243209e-01	1.295125387490980495e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.657496751378102040e+00	2.744494963858012948e+00	5.062380351701669667e+00	3.364063278451868921e+00	7.610414732070892585e-01	6.652076562756747080e+00	9.883035508524502522e-01	4.930735505234827287e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.231296150082132002e+00	6.328871005055473731e+00	3.223060704505745555e+00	7.020516944450585939e+00	9.258606354976932629e-01	7.490537702978752321e+00	1.538212990107051814e+00	4.450294558647720500e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.238669881236329040e+00	6.338527352427334449e+00	5.460846986403908865e+00	3.668684627197120740e+00	2.408258082674542555e-01	5.624630755214858446e+00	1.023934594417357458e+00	1.594011976542676623e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.251783520272528705e+00	8.041152101544556174e+00	6.010167619747074141e+00	9.437797484818862159e+00	6.880686703353443567e-01	3.066366348573025480e+00	2.871425783296119860e-01	4.511713263852701883e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.924681588122708842e+00	1.895351627640932346e+00	1.005440221341229456e+00	7.241418687631303364e+00	6.611834482573327065e+00	6.866147579511983956e+00	1.629007882809255570e+00	3.467536947836124206e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.515877018519868002e+00	7.434759781671202994e+00	1.992767992056011961e+00	3.689756040938825699e+00	7.436100912465669621e-01	1.671474305935818805e+00	2.413930722425910724e-01	5.328887618889093236e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.421512756808001043e+00	8.909453303534109025e+00	5.777932914094889405e+00	2.956901145337113679e+00	1.142976255467215291e-01	4.598765551348391156e+00	6.323012898948418004e-01	1.440653381619629858e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.333493593454976534e+00	2.214276502603821584e+00	4.342709341793529632e+00	2.642433384956731413e+00	7.516391925233143478e-01	2.201371266998063181e+00	8.632944575407951460e-01	3.239810614522692922e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.305759004958487512e+00	3.056563438715533376e+00	7.704209239774642448e+00	7.465386514256517003e+00	9.455831917187514923e-01	2.795832555102716555e+00	1.551616557348884928e+00	2.753097765594797464e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.949195988171043004e+00	9.481703185909061915e+00	6.552455001684372782e+00	2.717491867105351844e+00	1.743241831855540935e-01	2.828726584242116981e+00	1.436114003244303161e+00	6.008777254920673327e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.132612817363328084e+00	2.436410737534214999e+00	8.410494383541012198e+00	5.997712753423193099e+00	9.272076039738449404e-01	4.292300000885642675e+00	3.829280474415201585e+00	1.951079531610527273e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.010858463818598896e+00	9.247479595036020683e+00	7.127331513774051608e+00	3.443678738850981080e+00	1.895958161170216705e-01	1.821015449250718010e+00	9.068401672275185899e-01	9.188748871629633108e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.814548516028619218e+00	5.548688870178970944e+00	4.849389900358583638e+00	6.561546080971745631e+00	8.043522312272133323e-01	4.247895967117960581e+00	7.954812201465555344e-01	5.206127229879145002e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.552753611824957192e+00	3.484175170518421183e+00	7.334543107292041064e+00	8.417469696230694964e+00	1.074478987590421042e+00	5.506888798508859040e+00	3.440734456380130535e+00	3.277078126315053352e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.194216304304778653e+00	9.066134589297313084e+00	3.669143534667442363e+00	7.910031167181360345e+00	7.451807039390188070e-01	5.211934389794068423e+00	1.382720908526120507e+00	3.426096007802431620e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.281061660953362491e+00	4.979692048808932903e+00	3.771009917218778540e+00	7.981498616947535929e+00	1.303939309220346399e+00	4.612560795843338113e+00	4.919831142183210271e-01	8.937377171804957721e-01
