G c dx1dt d2x1dt2 dx2dt d2x2dt2 d1 d2 Fc m1 W m2 p Fg
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 6.00818174e+00 1.08770298e+00 4.77401212e+00 -1.40404577e+00 -2.01239847e+00 1.81503213e+01 9.20207635e+00 2.69925997e+01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 4.22759424e+00 6.82736126e-01 7.30987829e+00 -2.51866323e+01 -2.29854590e+02 4.24186807e+01 5.98689352e+00 9.45319995e+02
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 9.20205271e+00 1.69383948e+00 4.69658389e+00 -1.96195638e+01 -1.70108973e+02 9.47040921e+01 2.57048638e+00 3.00056745e+03
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 1.18840706e+00 4.31021584e-01 5.54173559e+00 2.36250260e+00 1.65617153e+01 5.48439064e+00 4.40833020e+00 9.66636255e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.84195836e+00 5.12119835e-01 1.06617740e+00 8.81935184e-01 5.59058195e+00 1.75337458e+01 8.58830379e+00 2.75960629e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 1.51193258e+00 4.28679749e-01 7.22548103e+00 1.24507729e+00 1.12439475e+01 4.62838591e+00 6.79791714e+00 8.88531754e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.89874585e+00 6.48052401e+00 6.95208411e+00 -1.58727873e+00 -4.23481459e+00 3.86248432e+01 6.85651946e+00 2.08972546e+02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 7.31896709e+00 1.07485646e+00 1.34560790e+00 4.24879191e-01 7.26850374e-01 8.43850610e+00 8.80139337e+00 4.41410049e+00
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 3.98216997e+00 1.53514878e+00 4.31425097e+00 -1.29085079e+00 -4.07339781e+00 2.82973308e+01 9.04575752e+00 8.51758963e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 7.08096612e+00 7.48190079e-01 9.81128657e+00 2.40730399e+00 1.96224271e+01 3.10400805e+01 9.27813315e+00 5.35106201e+02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 4.56343504e+00 4.76083984e-01 4.78662906e+00 1.52982546e+00 2.00718056e+00 3.64254281e+00 1.85364274e+00 2.46821484e+01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 7.80628412e+00 8.45405082e-01 5.51750865e+00 2.66526796e+00 1.66452954e+01 3.60386489e+01 5.89713402e+00 4.21163911e+02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 5.08765296e+00 1.17459014e+00 9.18937142e+00 6.88249224e+00 6.85423111e+01 4.28040774e+01 7.66458569e+00 1.02217504e+03
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 4.71051755e+00 4.13526298e+00 7.45535688e+00 1.40693377e+01 1.22421034e+02 3.82203947e+01 7.81234161e+00 6.34738387e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 9.41256924e+00 1.00616814e+00 6.23863118e+00 1.52506262e+00 8.68219856e+00 2.05529699e+01 6.46044582e+00 2.25981789e+02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 3.25791190e+00 6.71228246e-01 8.18024213e+00 -2.46406872e+00 -3.87540889e+00 1.29226207e+01 2.50108602e+00 1.32948315e+02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 2.14850409e-01 8.77929640e+00 -2.57088910e+00 -2.18072111e+01 6.43742049e+01 8.17678499e+00 1.17256193e+03
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 6.47282127e-01 5.11199265e+00 1.12875444e+01 7.21365127e+01 3.80610338e+01 7.48100200e+00 3.32427312e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 1.12064088e+00 5.27597528e+00 -3.96936209e+01 -8.07525823e+01 2.01837107e+01 1.77522194e+00 2.44071350e+02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 1.20561772e+00 4.47445842e+00 1.88295260e+00 3.47351197e+00 5.75632478e+00 5.17428842e+00 1.83651526e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 3.48941536e-01 9.70035526e+00 2.94382868e+00 2.70438983e+01 5.47153908e+00 2.56579660e+00 3.80068327e+02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 4.68087728e-01 7.27449629e+00 -1.65518781e+00 -1.16240568e+01 8.93308425e+01 4.03729341e+00 2.26076013e+03
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.44157716e+00 1.74900760e+00 2.43468980e+01 2.06061948e+02 4.54138568e+01 1.16272983e+00 1.15633968e+03
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 9.73023393e-01 8.76663661e+00 2.79617160e+00 2.49161541e+01 1.23219811e+01 4.60296882e+00 4.18237235e+02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 1.15166803e+00 5.32503947e+00 2.05824450e+00 1.26498702e+01 1.99572180e+01 5.94889229e+00 2.19586596e+02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.05881469e+00 1.61878516e+00 -3.65914785e-01 -2.06998622e+00 1.45504017e+02 6.57624334e+00 4.05232075e+02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 6.97338695e-01 5.94745530e+00 2.31591341e+00 1.12874069e+01 1.30004633e+01 6.97141311e+00 1.08111292e+02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 6.83879366e-01 4.75447851e+00 -1.61231401e+00 -6.21147084e+00 4.63377261e+01 8.52662182e+00 1.99083571e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 2.45725269e+00 8.89974464e+00 -3.15221509e+00 -1.54816746e+01 3.28632132e+01 2.93916617e+00 9.77452177e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 3.11598369e-01 2.83595143e+00 4.87198869e+00 3.88049850e+01 1.34593119e+01 2.08433640e+00 2.91719242e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 9.03029744e-01 8.43818149e+00 3.23576414e+00 2.07649044e+01 3.91179033e+01 8.66383455e+00 4.88987047e+02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 2.09373794e+00 6.01919822e+00 -6.14086522e+00 -5.54686523e+01 5.38038890e+01 2.40951533e+00 2.42812289e+03
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 7.91790986e-01 1.49149273e+00 3.79141821e-01 1.89207698e+00 5.10805025e+00 9.77284073e+00 7.78077013e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 7.79781202e-01 9.74660771e+00 -1.38638372e+00 -8.96131567e+00 3.30234426e+02 8.58284406e+00 4.84800359e+03
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 6.49322332e-01 5.61353720e+00 1.83395987e+02 1.22540943e+03 3.26475347e+01 5.50788945e+00 4.44654988e+02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 9.39635378e-01 3.61789169e+00 -4.91659448e+00 -3.10988095e+01 5.02456682e+01 9.83279282e+00 2.33876545e+02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 2.12092454e-01 5.22466158e+00 -7.19001529e+00 -5.26575434e+01 1.29275388e+01 1.87639056e+00 5.27243886e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.96521464e+00 8.72072005e+00 -3.41115263e+01 -1.07004488e+02 2.71529850e+01 3.72759185e+00 3.98540453e+02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 2.59848625e+00 3.74412812e+00 -1.04797650e+00 -5.88048327e+00 1.05450829e+02 6.74401974e+00 6.57012053e+02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 8.25528943e-01 2.73408757e+00 6.87754069e-01 1.33288336e+00 5.99125835e+00 4.15006182e+00 1.52990645e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 1.15680492e+00 2.16164122e+00 2.82519744e-01 1.26020812e+00 5.33391152e+00 9.35535297e+00 1.09949361e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 2.68398970e-01 3.68073459e+00 7.25030833e+00 3.90719378e+01 1.19274539e+01 1.59063479e+00 2.97474842e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 5.74536384e-01 8.02043278e+00 -1.79655511e+00 -1.23423666e+01 1.56140596e+02 5.94470649e+00 2.89448372e+03
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 1.14533509e+00 5.24463729e+00 -1.63869474e+00 -1.56573669e+01 9.81558395e+01 6.31779641e+00 1.55710047e+03
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 1.13094477e+00 3.04733443e+00 -4.72592431e-01 -3.02736076e+00 1.72412828e+02 6.87455311e+00 9.79157680e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 5.63634644e-01 2.49566500e+00 -4.61175458e-01 -3.54752084e+00 9.59041849e+01 3.30099601e+00 1.11549496e+03
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 5.90211866e-01 3.99456529e+00 8.84906227e-01 4.91688813e+00 1.21998461e+01 4.28109785e+00 1.26500370e+02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 2.92635070e-01 9.45931936e+00 -5.49897868e+00 -3.68812996e+01 2.51866456e+01 8.59312477e+00 3.71906079e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 5.54472892e-01 4.08724041e+00 -1.55170584e+00 -2.54229924e+00 1.09723760e+01 2.75448492e+00 5.33504069e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 2.73466614e-01 9.89311668e+00 6.58770530e+00 2.16704162e+01 6.25068174e+00 8.44181062e+00 4.81934479e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 1.88257624e+00 5.36707410e+00 1.14896994e+00 4.89079489e+00 1.17268322e+01 6.06389881e+00 8.83623254e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 6.57378157e-01 2.61247526e+00 -9.82899176e-01 -5.16261914e+00 2.17832823e+01 7.85968760e+00 7.60608778e+01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 8.27314312e-01 9.02026083e+00 -1.14833158e+00 -1.62011064e+00 1.77101599e+01 7.42246630e+00 6.07296399e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 9.62410310e-01 5.14319836e+00 -4.08632697e+00 -9.23598518e+00 1.78098882e+01 2.86760346e+00 1.44396106e+02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 4.80329538e+00 7.38704209e+00 1.85692382e+00 6.48313155e+00 6.59358179e+00 6.11931463e+00 5.55788979e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 1.70454068e+00 9.85340425e+00 -3.64990061e+00 -3.55638805e+01 2.16160574e+02 8.80950838e+00 4.71160867e+03
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.05252264e+00 1.45157815e+00 -3.56110932e-01 -1.41807755e+00 4.88498067e+01 4.88904613e+00 1.15511124e+02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.14821891e+00 1.87025104e+00 -2.39250090e-01 -1.27720539e+00 1.53968004e+02 9.69931693e+00 3.16977081e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 1.30227270e+00 7.48411067e+00 -6.65817589e+00 -1.84090534e+01 3.77238688e+01 5.06993590e+00 3.07935777e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 4.59984283e+00 3.53642503e+00 1.19089715e+00 7.73728336e+00 1.33515413e+01 2.28507073e+00 2.68497627e+02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 1.28244843e+00 2.65871257e+00 -3.96721384e-01 -1.39889869e+00 2.44945075e+01 4.50491212e+00 1.01949341e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 7.25022180e-01 1.35425692e+00 8.44708917e-01 2.41834521e+00 1.28643755e+01 9.56532166e+00 1.04287295e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 2.16237188e+00 1.19662041e+00 9.00163968e-01 5.08516457e+00 4.22552641e+01 3.87748764e+00 1.47333052e+02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 2.13049619e+00 7.97037043e+00 -5.28780395e+00 -5.54982622e+00 5.67360461e+00 8.81288344e+00 1.07709394e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 6.43300073e-01 2.20990085e+00 1.83810749e+00 1.96489334e+00 2.23755710e+00 8.93125614e+00 1.18367491e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 2.88933402e-01 5.20948554e+00 -1.20380425e+00 -3.57724791e+00 1.85599539e+01 4.15167872e+00 1.38411175e+02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 8.03092147e-01 6.45307134e+00 2.35374596e+01 3.13164078e+01 2.69991347e+00 1.74931892e+00 2.65026723e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 7.40982860e-01 4.85516621e+00 2.06721406e+00 4.07702528e+00 6.28383377e+00 7.52102118e+00 1.60007348e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 3.59765885e+00 1.24395987e+00 -1.41996549e+00 -5.75049934e+00 2.88279104e+01 3.80361069e+00 7.63626936e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 1.17773316e+00 8.05151352e+00 -2.22603529e+00 -1.83052917e+01 5.41524403e+01 8.04631253e+00 8.91196077e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.63538634e+00 1.09461902e+00 -1.99481911e+00 -1.22650212e+01 6.15249993e+01 4.98389363e+00 1.66165409e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 1.32911352e+00 7.85700905e+00 -1.72159665e+00 -9.66506002e+00 1.79859930e+02 5.36740068e+00 2.95617947e+03
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.32126654e-01 9.03974044e+00 4.56274256e+00 1.66147681e+01 1.51509833e+01 8.00118466e+00 1.24663926e+02
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 1.12224921e+00 4.89555929e+00 1.11248989e+00 1.04415892e+01 3.20514618e+01 4.44126998e+00 6.63198460e+02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 1.75992959e-01 5.81988226e+00 1.24249272e+00 5.68208741e+00 3.70096773e+00 4.98814611e+00 3.94942967e+01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 9.37104320e-01 5.29285053e+00 1.72182171e+00 3.07144566e+00 5.53229733e+00 4.38571422e+00 2.38198744e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 1.70757796e+00 4.50287757e+00 6.82551020e-01 4.47316544e+00 8.61222811e+00 4.30606464e+00 1.18041564e+02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.03692686e+00 8.98682082e+00 -3.31475043e+01 -6.71086320e+01 1.82682032e+01 5.73351919e+00 1.15941307e+02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 2.34218148e+00 9.04540160e+00 2.86675144e+00 1.17737719e+01 2.05465241e+01 8.27919500e+00 1.84388435e+02
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 7.05676582e-01 4.02234728e+00 -6.95473927e-01 -3.87149989e+00 8.48037318e+01 4.25591481e+00 8.92339249e+02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 5.54942869e+00 6.53562779e+00 3.05006297e+00 2.70479667e+01 6.40891838e+01 5.71829248e+00 1.29915659e+03
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 1.72544154e+00 9.34216806e+00 -6.44038937e+00 -3.50480787e+01 1.43537288e+01 7.03654593e+00 2.07412522e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.18496838e-01 9.65852649e+00 1.32664654e+00 9.71148901e+00 8.36170418e+00 3.42495502e+00 3.45232277e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 1.14249961e+00 5.58063136e+00 2.64252211e+00 2.62543861e+01 5.64595674e+01 3.49770524e+00 1.78999125e+03
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 3.57167487e-01 5.07542325e+00 -3.11453353e+01 -6.80027898e+01 5.80048373e+00 9.40071814e+00 1.36753724e+01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 1.60206645e+00 3.50824884e+00 9.19064288e+00 3.19152769e+01 2.43071101e+01 7.51181116e+00 7.88427528e+01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 5.32326789e-01 9.62984686e+00 1.47324559e+00 6.70501277e+00 8.56750884e-01 6.19468009e+00 1.21229835e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 1.93062045e+00 2.28532874e+00 -3.51276566e-01 -1.68488175e+00 1.05924351e+02 6.82948049e+00 3.40022041e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 1.73623204e+00 6.21846618e+00 -9.69799178e-01 -4.55727028e+00 1.36788162e+02 1.26369499e+00 6.32619390e+03
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 1.04757953e+00 3.54295241e+00 -1.30647384e+00 -1.19784041e+01 1.05095873e+02 6.56292669e+00 1.04035525e+03
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 1.26806278e+00 3.51107461e+00 4.19116593e+00 3.11248296e+01 4.59139333e+01 5.58557986e+00 4.28665384e+02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 1.01562709e+00 4.64471729e+00 4.90250754e+00 3.17248466e+01 4.07369712e+01 5.91174712e+00 4.14231793e+02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 1.51488716e+00 9.98913642e+00 -3.04500758e+00 -1.15233880e+01 4.24399656e+01 4.23481444e+00 7.57687959e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 8.63796004e-01 1.49469676e+00 8.56487348e-01 7.20658172e+00 5.72895721e+01 1.73326508e+00 8.31384732e+02
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 1.25045217e+00 6.20687636e+00 -1.66241035e+00 -1.59517327e+01 1.76581701e+02 2.74005310e+00 7.67643250e+03
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 2.00126569e-01 1.74314942e+00 -3.11947514e-01 -2.61748438e+00 3.13522105e+01 9.55670242e+00 9.59681859e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 1.51298310e+00 2.39068747e+00 9.77700726e-01 9.91472566e-01 6.97089506e+00 4.67829606e+00 7.22484290e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 3.71658371e-01 4.95606648e+00 1.06229136e+00 7.14668442e+00 3.90071189e+00 5.20014840e+00 5.00214427e+01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 2.57912293e+00 5.59414118e+00 -3.59369177e+00 -5.24757497e+00 1.56154899e+01 1.47438811e+00 1.73031447e+02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 8.38063474e-01 3.32913168e+00 -5.68118860e+00 -1.88528254e+01 1.28331285e+01 1.33809607e+00 2.11906100e+02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 2.79980145e-01 3.84811418e+00 -1.85484646e+01 -2.84852907e+01 3.45599831e+00 7.45463302e+00 5.47946162e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 4.39001241e+00 1.78270318e+00 3.38168857e+00 2.17583222e+01 2.64015741e+01 5.84285198e+00 1.03658702e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.32359900e+00 3.72897805e+00 5.17035488e-01 3.71195765e+00 1.34844360e+01 5.57835386e+00 1.29428289e+02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 3.13188977e+00 9.69902595e+00 1.27710714e+01 2.59302395e+01 8.29298222e+00 3.18812077e+00 1.02450311e+02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 1.09112628e+00 9.50236644e+00 -1.05950438e+01 -4.71961518e+01 7.51140950e+00 7.70275658e+00 8.25545221e+01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 7.35146968e-01 4.01390461e+00 -6.29318736e-01 -3.21338238e+00 1.07148244e+02 2.51412921e+00 1.74697325e+03
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 1.24392855e+00 6.13768543e+00 -8.68888304e+00 -3.75488099e+01 4.33285834e+01 2.70941269e+00 8.48332638e+02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 8.44591144e-01 9.18635852e+00 -1.94436250e+00 -4.06221074e+00 3.59131274e+01 5.14640954e+00 2.67859766e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.56712754e+00 1.05565440e+00 -1.88129354e-01 -8.97476748e-01 7.58893989e+01 3.57651876e+00 2.13716969e+02
