G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	Fc	m1	W	m2	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	9.797017925721648979e+00	7.858533935679539617e+00	8.399657071097886174e+00	4.510185446629637163e+00	3.946502419609853707e+00	4.254713650785656442e-01	6.538866361072015465e+00	1.495754547575165239e+00	1.265018984471695340e+01	1.743104718957864918e+01	5.194798748259398025e+00	3.952316813082824751e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.475879766134842175e+00	4.077470805494735728e+00	5.977590833899481204e+00	9.091527660674755040e+00	2.871221979869592822e+00	7.555386714704259710e-01	2.274049227711651522e+00	-3.978931233323793615e-01	-2.353979797709768285e+00	3.226755641301782163e+01	4.674323987747911247e+00	1.245851722962495529e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.994007023189105610e+00	7.649464104127102537e+00	7.583950949354558269e+00	7.006470478028675508e+00	2.106653693952465822e+00	1.740895841034225955e-01	5.895580458682273317e+00	7.397173080422731140e+00	5.458998087209926098e+01	1.178141140113939578e+01	2.263466115816809676e+00	5.726933465381341648e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.708448437533387043e+00	6.056632661542068696e+00	3.526005915532489432e+00	6.029296965632275906e+00	8.340574644781195701e+00	2.308038299053930764e+00	8.208578141511504001e+00	3.201787917311808229e+01	1.225222457364226756e+02	3.291801235371726619e+01	9.216524943817541171e+00	1.422505554418281690e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.646158731961340660e+00	3.125549777389581507e+00	5.180685076087436336e+00	3.358518349347342280e+00	9.595895436462487993e+00	2.579642246175600118e+00	4.751001402821145803e+00	-2.835574923061280401e+02	-1.485906795135200582e+03	4.917858833672809027e+01	8.751636241529816118e+00	3.063703973132508622e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.444598656720096574e+00	8.411018519508965952e+00	8.537126528443508278e+00	4.127320669880462312e+00	7.047017897434314726e+00	5.088264609186007092e+00	8.804372251069272792e+00	1.930413785457294251e+00	1.614766913971270057e+01	2.969219146244666163e+01	2.661913476281228874e+00	1.741874210840160686e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.439834547540087328e+00	7.688487412960609113e+00	5.059287636266743604e+00	9.082941358122877062e+00	2.103492797429094452e+00	2.445008269806221435e-01	6.415159531939325532e+00	-7.749072306883909356e+00	-3.966991513823892745e+01	1.242781327597008278e+01	5.698922284504851277e+00	6.974483607961735743e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.567613049294386940e+00	7.075042248793616650e+00	4.485064517827325403e+00	6.669034742327495380e+00	4.584952133658307005e+00	6.502314971070745075e-01	9.212496251851066020e+00	-1.261060058833912478e+02	-5.323471536314947343e+02	1.888844490912819296e+01	5.755717291850514172e+00	2.420287426348413931e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.268490965062218034e+00	8.534550511393904415e+00	5.472808741734234594e+00	8.568894909506729718e+00	7.674961494234647574e+00	5.110434638344026226e+00	6.566718079506036254e+00	1.162839241351063535e+01	6.343339293169968585e+01	3.480291068793056297e+01	7.166489347507916108e+00	4.460380830324217527e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.027517774950971852e+00	8.708016056209189060e+00	7.914523189893648336e+00	5.205835738778168853e+00	7.445652853651909098e+00	2.376775035248184675e+00	2.224468814292246854e+00	5.790532567489843352e-01	4.847575364230034545e+00	3.583820651788114731e+01	9.349389639883208147e+00	1.840030725944191090e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.440445058094455888e+00	7.255729408986768547e+00	4.248624129009727746e+00	6.648409899225125486e+00	2.422673468426784549e+00	2.835887640992167946e-01	3.352390368180484082e+00	5.369412396114932484e+00	2.173106460711114707e+01	3.828458083109113730e+00	6.163039687187764848e+00	9.242901664348579516e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.849078539239380259e+00	8.494111125962527709e+00	2.531524179384157414e+00	3.518566020849184461e+00	6.447382858213168699e-02	3.034558069424212468e-01	2.701313122551134427e+00	5.325632738675037947e-01	1.151525790128954396e+00	7.904342167247050410e-01	5.584915418229135398e+00	5.841364478494099899e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.260632555790326403e+00	6.935898215595489802e+00	6.919539853090151738e+00	7.153855951400344360e+00	7.288822337003951546e+00	3.116314965660548442e+00	9.311190370099682312e+00	-1.276676417177836242e+02	-9.455500517512772376e+02	5.073690389799587308e+01	1.546130615137711661e+00	5.157815345983954103e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.202348788036014859e+00	7.209194015606546380e+00	8.364151075284375736e+00	4.535529838843583406e+00	3.774777967415463120e+00	8.366810011904446398e-01	8.358331778838437032e+00	3.454339482637556635e+00	2.925411529726946469e+01	2.385110634673766228e+01	1.808035818541473327e+00	2.105416991946890448e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.030032331883448293e+01	6.171765579225310105e+00	1.555564004095433273e+00	4.947686671344376563e+00	3.153926476324935280e+00	4.256169712724133247e-01	7.031274719184839483e+00	4.467717422762023993e+00	8.451403494794519133e+00	5.024466961368917239e+00	2.428036957414636543e+00	6.566242555912822354e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.156944349823065821e+00	7.564206294306090150e+00	3.366793435957120550e+00	6.878423002913859108e+00	1.095891583922532497e+00	4.239926286158122171e-01	4.104606830649692562e+00	3.980805207107922516e+00	1.248116940749366144e+01	4.811903501967480068e+00	1.600616834435886204e+00	1.045982838293828650e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.965205614903458908e+00	2.708615545747838915e+00	2.267852839848036872e+00	9.570138706710393350e+00	5.536751058498974309e+00	7.634331839261658814e-01	2.872379723825405407e+00	-3.770151197802849574e-01	-8.043392527630027766e-01	5.286305733791733985e+01	7.566876136497973526e+00	9.569857707068130992e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.056960597854065043e+00	9.032481180303596702e+00	3.876442699425583172e+00	1.176474789974828905e+00	7.904734970048989062e+00	1.041656619322693711e+00	7.872189115014431415e+00	1.067649221005340987e+00	4.187381266988719375e+00	8.115798106413818047e+00	7.364515549596250210e+00	7.923778446137153253e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.722313125115564780e+00	9.037319495147269066e+00	5.277019830918226795e+00	8.299178424206429483e+00	9.675078630595804086e+00	3.181166161902991618e+00	4.989727027284373229e+00	1.244542785743858815e+01	6.279520828600542615e+01	4.710157138569802271e+01	2.531836860328513072e+00	1.134411825329918429e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.663732993517799130e+00	1.861372827232360638e+00	7.866027977373795999e+00	2.796850362486524411e+00	6.659940999784106808e+00	7.212335165035436146e-01	2.765894951665377910e+00	-1.285674092553354075e+00	-1.001513713337075195e+01	1.348881173701227283e+02	8.354678768662910926e+00	7.897122333586978584e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.207912652930672515e+00	8.415757532488727932e+00	6.795237723895488635e+00	4.675250092433307358e+00	5.534481711588611574e+00	1.339975291337880625e+00	6.718994831134680545e+00	1.914223629246570857e+00	1.303944238930768229e+01	2.266958232284456187e+01	2.011338194013772451e+00	8.579813913757961927e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.879261573032210642e+00	2.165798148443934590e+00	6.244469359300844680e+00	1.390818920623960508e+00	2.026778757020131660e+00	1.386312342406966491e-01	1.218582184963627579e+00	1.444551804961438091e+00	9.244183392651525111e+00	4.748443738724752450e+00	3.912846817063792226e+00	-3.002009254478029021e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.276176147729188415e+00	3.942546757777436905e+00	3.938782184236911732e+00	3.969534374981432023e+00	6.349570501820047674e+00	8.651545302535311732e-01	3.766732745589814968e+00	1.284281861338727104e+01	5.342946862582978440e+01	2.334051533344544538e+01	3.204970516910780720e+00	2.288563771603355690e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.834536635058878318e+00	7.568235211893464154e+00	8.336298790834545613e+00	5.214576215385677393e+00	3.902341330553289911e+00	8.003844296464800445e-01	5.167469904873884801e+00	2.424953481334101379e+00	2.085488895047008029e+01	2.405063595258498665e+01	4.676622687228524811e+00	5.340892578041846264e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.352203676075040661e+00	2.165735351562719124e+00	5.447679381413154331e+00	1.417724385480512606e+00	6.339679833625542216e+00	3.564141377709176162e+00	2.286684735462326312e+00	2.467304178374341905e+00	1.308672432557334631e+01	2.297562834212920180e+01	3.518538170952519195e+00	1.319130321259470975e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.560411342582069594e+00	8.385086501874006615e+00	9.347877986128940719e+00	5.426792346551192026e+00	4.150916833442595433e+00	5.650482001361767370e-01	1.010897908091552466e+01	3.340860602531661172e+00	3.269799862251554146e+01	2.670152949711466661e+01	4.925040456182747661e+00	1.088148457158704332e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.916186878812838668e+00	8.587967134803079716e+00	6.694238530130998122e+00	9.635806406816158187e+00	2.943104658932954809e+00	7.272684104523898796e-01	2.743213701711513242e+00	-3.373978743895894361e+00	-2.272833341782109429e+01	2.365597932244035206e+01	5.024481792911849709e+00	2.170983319658503774e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.684251156634570812e+00	5.681468568648019968e+00	2.067283510475588670e+00	2.362417189018700014e+00	2.318225933331465427e+00	6.346229039045241382e-01	2.392965539171957978e+00	5.997064377822576287e-01	1.395651583295059339e+00	2.028238983879572466e+00	1.039583646751012225e+01	2.322817791335690174e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.259954278805196282e+00	1.075376149665019154e+00	7.371492340351565531e+00	7.921401135958823225e+00	3.895184525477348725e+00	2.838869174575958887e+00	2.952428944469253302e+00	-3.980882704694658214e-01	-2.813750190603745871e+00	2.047680613365405407e+02	1.784465911804520299e+00	5.444943100444854281e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.403142524507073219e+00	3.840964821752351099e+00	3.990190648546694696e+00	4.616498690002551974e+00	2.084637562981834336e+00	3.450427147975216879e-01	7.462358001002653118e+00	-7.188863602753113646e+00	-2.835956741568114481e+01	6.247463008315900623e+00	2.571710588764590355e+00	2.854545904538847481e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.307880114144933437e+00	6.560530314763028059e+00	7.324707004625031104e+00	6.505800654518537840e+00	2.580116752841107974e+00	3.806652529740749968e-01	4.910337038454168912e+00	-1.403177732755796647e+01	-1.006034181420501312e+02	1.893110354003384899e+01	1.408068973915631350e+00	9.909599125353514637e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.059494827509332771e+00	9.716825092421510490e+00	1.481727586449352208e+00	3.371380346954993001e+00	9.556334570235325288e+00	8.668571347183675613e+00	5.356953257945903601e+00	9.554286880916689206e-01	1.561354841401424220e+00	6.564547304481054724e+00	6.502914868103218282e+00	-6.329781616421689705e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.934801620002155609e+00	6.428472758426934774e+00	2.234075778420198333e+00	2.997047084424664831e+00	5.181615053751570166e+00	7.741529939838340812e-01	9.435145942973179878e-01	2.831436800423010047e-01	4.648891298853758958e-01	8.178748780022402798e+00	1.548366115412331823e+00	-1.868497318542223340e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.164465270251407780e+00	2.907372712528533132e+00	8.611777083910123309e+00	2.793378362482890509e+00	6.127981539648385656e+00	1.871687634905411013e+00	1.436907936026075250e+00	1.464908016410368718e+00	1.269561406405397186e+01	3.679111913271037793e+01	8.778161757884378247e+00	7.191798679059236576e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.383811980962563304e+00	7.112277184468468683e+00	3.259177004058970262e+00	1.681756190234019233e+00	8.949002801063052459e+00	1.430471578936998167e+00	5.009510451596689506e+00	9.921106923124825006e-01	2.991190778968437325e+00	5.390598217586408225e+00	5.850805359362585278e+00	-1.650173496778879212e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.467475710119023002e+00	5.665420932156186140e+00	8.747303932147039163e+00	2.752935238779552485e+00	1.009333184583241305e+01	3.967012625136407511e+00	7.864948438715475554e+00	2.600422390747207047e+00	2.234932787224136419e+01	4.278268357181699599e+01	5.623996565234671507e+00	9.655279739078539478e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.820320100628847193e+00	7.761127035625142057e+00	3.394607073850285150e+00	6.791614582291908953e+00	5.908135098888606329e+00	9.097062836268268171e-01	8.660153742332846960e+00	8.598867219337250845e+00	3.010221447337526257e+01	2.069370459523404904e+01	5.907705237996813352e+00	2.047882263202033073e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.663936539019100103e+00	1.846684240285594747e+00	6.548300822491888162e+00	8.838550048102144174e+00	8.504776859218344143e+00	1.844214593563545890e+00	1.064710710295562190e+00	-2.805312542269278731e-01	-1.832997950565413259e+00	2.595155206810937329e+02	2.132018047541452521e+00	2.520347105322583502e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.902477851145865984e+00	7.771815111122085007e+00	6.955624464398745488e+00	8.367081657529016780e+00	4.309052578517287735e+00	4.909548470880158444e-01	5.476990708495627302e+00	-1.222838578593419001e+01	-8.872905445984028461e+01	2.789874964867874496e+01	2.955167819134056906e+00	9.584325432860629235e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.380945166255103551e+00	6.327164203672753118e+00	5.576172555466788694e+00	7.206980801838876793e+00	3.861883420035582937e+00	1.706827258798275571e+00	9.377909479945635951e+00	-7.105445845479714251e+00	-4.004139559325520992e+01	2.674605838376331235e+01	3.763339699757040080e+00	6.683793613199231913e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.536327639541695156e+00	9.575651357887542403e+00	3.785495489346368370e+00	2.267465212627019611e+00	4.134984253326384085e+00	1.029408635415527629e+00	4.338845906830428589e+00	5.975355639599998492e-01	2.125750323051493140e+00	1.413223722344974842e+00	6.259586873399174856e+00	3.777191211680469962e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.236040659828504751e+00	4.809345635726190338e+00	3.320521898947105033e+00	3.863092825480912040e+00	7.498024793975638147e+00	3.559341134670670037e+00	8.512710075026729939e+00	1.787297080638979452e+01	5.200797938956797850e+01	1.555586805623403102e+01	3.361022983695098887e+00	2.404491591313052368e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.513527356862432782e+00	6.711314913505021629e+00	1.332753663355825235e+00	3.929163050880581043e+00	6.882404873685444180e+00	7.048678748267526162e-01	2.207003666930400065e+00	7.814121314826526499e-01	1.025553765938706618e+00	6.408708188481409884e+00	2.209740727007449390e+00	2.007896560723212076e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.755875192659509310e+00	9.960431376195778341e+00	3.904967707091185680e+00	2.979174851403373570e+00	3.942767642179084486e+00	4.848522856824388216e-01	9.427488240141617126e+00	1.536599526198110244e+00	5.964531383085183158e+00	6.261999611439428293e+00	9.818876863543261280e+00	3.925190953198163868e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.398710163887733948e+00	2.171240940946455922e+00	6.662991496829295812e+00	5.374825836119731193e+00	2.458429924387574239e+00	5.481766921287686278e-01	8.043464312448907805e+00	-2.092037777416159816e+00	-1.426853990508213244e+01	4.336919571302862408e+01	1.423640842303790954e+00	3.918004265421928267e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.931881113815476780e+00	9.535481759845003680e+00	9.456256290893854555e+00	5.579659836517625315e+00	6.985597547772739446e+00	1.076873531505451398e+00	9.416349320571812953e+00	2.643550999893808484e+00	2.491960365535411981e+01	4.184200333517078718e+01	8.610668001552934214e+00	8.404764211172001751e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.337751929361772341e+00	7.629862245473854721e+00	8.879513560951638240e+00	4.275721767341596369e+00	1.664691976179844879e+00	2.385548865159918541e-01	7.339359649078810222e+00	2.368728537724456018e+00	2.097667254836507666e+01	1.042273216336883124e+01	7.652379411636148987e+00	1.465333804425817164e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.928107474415095446e+00	1.922690486350941086e+00	7.855784959760827135e+00	3.635640599455715716e+00	6.238356384358739071e+00	9.568033828068780444e-01	3.591077751354068148e+00	-1.678111480032988156e+00	-1.323234015436389477e+01	1.267541125883594617e+02	3.521082319691333229e+00	2.300193746967404422e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.827909699795840837e+00	3.885213029717707656e+00	8.090002300338587915e+00	8.455301913844962769e+00	7.254694752820515902e+00	1.207083652310923627e+00	9.748504715170605905e+00	-1.994206903322101043e+00	-1.599634653032278564e+01	1.336049792635735969e+02	2.157501433452682527e+00	9.230542201289481454e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.825859640064127376e+00	8.018205621672292338e+00	7.019710849773868944e+00	8.484911223537315195e+00	7.697419048482654347e+00	2.276004874235378672e+00	3.126220932660252139e+00	-4.773922117598016435e+00	-3.329684406644493322e+01	5.559572560878639536e+01	2.044559598017643420e+00	1.219232489267262736e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.057588449079897686e+00	1.467523596024821630e+00	3.475387602870205761e+00	3.950651473607557751e+00	7.906181161872038565e+00	4.233307833360216321e+00	3.695235655902222582e+00	-1.842828638390316520e+00	-6.066414621363949600e+00	6.360095521216246794e+01	7.204747215504408331e+00	2.431537509377314166e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.837410383490160726e+00	5.962791153316595150e+00	9.487528401949420598e+00	9.129164978416104859e+00	9.250125862864269521e+00	1.068708187920013097e+00	7.113992826890135568e+00	-2.461838206776134186e+00	-2.255452208548491555e+01	1.179038725172512869e+02	6.363367723941697918e+00	2.351756270299314565e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.036035250074570868e+00	3.924848663137457727e+00	6.411112537936102029e+00	9.386339214970963241e+00	5.646676081927331836e+00	6.090468207590667982e-01	8.185157963590681263e+00	-1.438165595795735108e+00	-1.007582891361930066e+01	8.858909465390999571e+01	8.295533664240441141e+00	1.218001448854538012e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.787367733873781006e+00	7.075648093339932387e+00	6.351449202725435228e+00	4.158764846304846330e+00	7.552043737379182886e+00	9.775964773965661880e-01	9.120688379778037813e+00	3.528058836438565216e+00	2.135499063154314925e+01	2.499755035787946511e+01	9.296575005424799087e+00	3.128817387246389785e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.800333607538842529e+00	1.815218497402702580e+00	1.526580906923829861e+00	4.272664169938668266e+00	6.625351728482269387e+00	1.535709906777949163e+00	2.663305471652430256e+00	-1.003946276904645440e+00	-2.106282941468131664e+00	4.275098908252859786e+01	7.282004195218009457e+00	5.296181863274486545e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.610730885460214701e+00	8.697725572275198047e+00	5.108743925236116645e+00	5.484005810803052938e+00	3.094707111639805941e+00	8.411023402742240362e-01	7.918182704395849925e+00	2.465621298539440787e+00	1.243302907227444543e+01	7.801610598224404391e+00	2.416619209006398261e+00	2.559234525499726942e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.429942761328462986e+00	9.106436127924459001e+00	5.793572555650536415e+00	9.310655045634149474e+00	8.779907929069935557e-01	1.729668654112194726e-01	7.716971577570432395e+00	2.624757353597080822e+01	1.350729733557718646e+02	4.610045435819531079e+00	3.342595483047098970e+00	1.914993535928878714e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.686715249487413359e+00	9.662643300149369452e+00	8.769327857555763828e+00	8.907549389981731736e+00	3.807606820960704130e+00	4.594093978918843413e-01	1.778129483704652403e+00	1.884367259160776298e+00	1.669511477997973614e+01	2.801525252550806755e+01	7.910408740281627438e+00	8.442778736435410281e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.176540162869379458e+00	7.465019131948375630e+00	5.969534127873731499e+00	1.841089071373973152e+00	4.816373779633082108e+00	5.334224551941612047e-01	4.952519857904391642e+00	7.737847507460511309e-01	4.510859904265915432e+00	9.023193048573496355e+00	3.006221449174022453e+00	1.640348301801650450e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.706724022798023377e+00	2.033384023091009851e+00	4.337947638719429122e+00	4.746883744574740938e+00	6.324506515931875406e+00	7.465404444583816357e-01	4.203180696860935761e+00	-1.484960248554470619e+00	-6.588651460809821003e+00	6.188651384788291665e+01	1.577878934261984334e+00	1.096036255008469652e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.180190859702062056e+00	7.531076672345116130e+00	9.975422468200489945e+00	6.316286424425498147e+00	8.928361475081372234e+00	1.242173697633405682e+00	3.918764265315352713e+00	2.032614891271904423e+00	1.990518669605292246e+01	6.358311449496816437e+01	7.440182993615350071e+00	6.207079734220300224e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.755692034678625335e+00	7.735766998945936557e-01	2.096484810533305598e+00	5.158120418771745541e+00	2.525704936402735079e+00	1.583202595234870724e+00	9.946824161707118250e+00	-2.288254215212893072e+00	-4.467388541082559783e+00	2.420151105358737098e+01	4.301938927813518276e+00	2.452870449677325269e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.470671881239093981e+00	1.722939920172872785e+00	4.616290984657331897e+00	2.412976532229705651e+00	2.232643426933609732e+00	8.352930406710898925e-01	6.451069450918253345e+00	-4.378758341610143212e+00	-2.095388192778143477e+01	2.051252068702716613e+01	9.392875257481758666e+00	1.976614136139017148e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.550998263730342330e+00	3.722324335127667361e+00	1.346651193865453955e+00	9.094227652216440916e+00	9.538157607291163131e+00	1.199460333215574881e+00	7.982824497233926841e+00	-1.535167913914109894e+00	-1.896261749773600513e+00	3.001626543459893171e+01	7.205476553223304492e+00	4.352015509827511863e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.497063605349125304e+00	5.790733260377719738e+00	7.350356258107043850e+00	7.137349059501369553e+00	1.330495460326184709e+00	2.620113210986872998e-01	9.848645755854674277e+00	-5.772377958674357323e+00	-4.430524848477865874e+01	2.240830298809549603e+01	1.865385130999699825e+00	1.652666570717961577e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.061075535794882674e+00	7.872090717539208526e+00	9.229851315943992773e+00	8.234872882379395520e+00	5.436524332805575455e+00	4.826453039779464937e+00	4.315522946461849862e+00	-7.228015799476999348e+00	-6.681597471009648359e+01	5.175466872074714786e+01	9.335627510818680364e+00	4.645464563366298876e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.561690327527863742e+00	6.835116394565581288e+00	3.404554616019164204e+00	8.995014014444828732e+00	6.304476829642508662e+00	3.334175310889748722e+00	8.322864979838907828e+00	-5.192668680812968951e+00	-1.830065704022682027e+01	2.821678610261023934e+01	3.143822255005059407e+00	4.416524711234324627e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.995132080686633280e+00	5.154725696938988300e+00	8.762771667746926951e+00	7.827686166224886222e+00	5.352164337361847046e+00	9.079971663731716269e-01	4.736221925508343311e+00	-1.830125487160089603e+00	-1.588435412340090735e+01	7.789655906618942538e+01	4.191643692323743231e+00	1.692611927418169898e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.378701357645087278e-01	3.353864489957854023e+00	3.433969212007129013e+00	5.549245233680674794e+00	1.584030368079015982e+00	1.699096438822776056e+00	8.184558653809967055e+00	-5.927905880908754810e+00	-2.158335428752987539e+01	7.026479171497094889e+00	4.775280694110920265e+00	6.767790406259027236e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.388606327323384182e+00	9.916513714696460369e+00	9.137730596464358257e+00	6.431231984083940922e+00	1.021112633946880566e+00	5.759172415312476812e-01	2.782768568949625543e+00	7.607142685283555528e-01	7.002582533555481881e+00	1.041985239979057098e+01	1.557994159379532340e+00	2.643691225869275172e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.945608104696949781e+00	4.875938434065994365e+00	7.788079140379181808e+00	2.743380208837630008e+00	2.148624684866799583e+00	1.943492298405813390e-01	9.897428276876148345e+00	3.978573250846140219e+00	3.110690314879448692e+01	1.235247815892115142e+01	5.458432405454694880e+00	2.308387969227202348e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.099473986425136829e+00	4.836559894772399559e+00	8.265810750114598093e+00	6.670654522261012964e+00	6.648305483251634840e+00	9.536129591123361227e-01	3.121714282351024661e+00	-1.488800748468819046e+00	-1.236976195761575248e+01	7.320294028722308610e+01	2.165069296204381821e+00	1.674412893054496180e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.934346310759807785e+00	2.021682688788194682e+00	1.237783954992359048e+00	2.991140361975250350e+00	6.130460543493398973e+00	9.201597727894914591e-01	3.934042690785862995e+00	-2.797533673148161526e+01	-3.261626336118096248e+01	6.419360184387783441e+00	4.591078384817698144e+00	1.747568574035933864e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.995000539280528784e+00	8.139024897408567938e+00	9.617208552182868075e+00	7.501100953050189091e+00	3.373054151674256040e+00	9.972508689167360885e-01	7.809370671393901731e+00	8.605391060827880523e+00	8.304263382757092415e+01	2.596100906403829356e+01	4.052792645514704084e+00	9.611118804646796434e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.537551441343584457e+00	7.511261245326579683e+00	7.322846517530037680e+00	3.500630198955314132e+00	6.598937517884327697e+00	9.138216203183801012e-01	4.591054158784555916e+00	1.095283695890464593e+00	8.089199662748521646e+00	2.532370093038511527e+01	8.161586120403955036e+00	2.057134267409880408e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.992174277379491265e+00	2.736141890350897388e+00	3.765418860595318939e+00	2.358561110186061072e+00	8.529561939163489370e+00	2.657064467875785763e+00	6.512759420584300685e+00	6.956378848973189477e+00	2.583606424882100328e+01	2.222375430543142727e+01	8.312882962581303659e+00	1.495182686833942114e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.640413542915067246e+00	1.784255213315760757e+00	8.415172450637797397e+00	2.460751159210271322e+00	1.371740822203153964e+00	4.645408486625834943e-01	4.984510591081217967e+00	-6.725277394038988277e+00	-5.702772165176938302e+01	1.508778558836832140e+01	2.731729047271297617e+00	6.210001490742946544e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.526591874897579082e+00	7.543262257240156643e+00	3.816577599127592091e+00	7.009418316475686250e-01	5.533639415741292034e+00	6.372788994229379167e-01	7.688281210434411150e+00	1.270637236044946494e+00	4.394797788001929995e+00	2.644216035617532157e+00	4.602735762955179943e+00	3.973601531512747442e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.237101299249943054e+00	6.865632127576563271e+00	9.172484238743344065e+00	7.305699641083765350e+00	7.464547674294715662e+00	1.008472855120697398e+00	3.481535291122221931e+00	-5.296699829308471053e+00	-4.676376228524990353e+01	6.956849818161772703e+01	4.435650096316555491e+00	8.431350524061726901e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.901710000714585291e+00	3.483283559959742703e+00	1.634416007877657062e+00	7.114921028280021709e+00	3.590948277051332127e+00	3.279404178640705214e-01	1.655670692661751264e+00	-3.821874908788955860e-01	-6.573853142087898727e-01	1.538685132407817591e+01	2.524630969749666054e+00	1.640804139716438215e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.246875168770684716e+00	9.573129806110404871e+00	7.503559417979538182e+00	5.385141540559030382e+00	3.663789012536738277e+00	5.667564719453157540e-01	3.728207346157560664e+00	9.286037361797803147e-01	6.735492130903567798e+00	1.931418568168971106e+01	7.925737164422394621e+00	6.784048849982519869e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.461899643723670650e+00	2.169721614301062473e+00	6.092051205115151191e+00	2.567532578217236683e+00	6.139372732323296944e+00	1.070671991155872416e+00	5.449609863967263657e+00	-5.679154040480951693e+01	-3.334392737249994525e+02	4.231397468456305688e+01	7.343951477211099643e+00	3.184708771098955822e+02
