G	c	dx1dt	d2x1dt2	d1	d2	Fc	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	9.088011416582421731e+00	2.211453776349360911e+00	6.682366299586232294e+00	5.621949396930386200e+00	3.971439793729009349e+00	1.823272292488042297e+02	7.156245884303727323e+00	-6.437828831530309159e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.310518936967424608e+00	1.935556464706941204e+00	8.912015554785098104e+00	3.023996714370327688e+00	5.146915859884767741e+00	1.034374712940511074e+02	1.252780614994661867e+00	2.214497993765355943e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.000690412138515839e+00	6.950872947986195705e+00	7.773077213558723386e+00	4.134006254628308064e+00	2.190407500784582684e+00	9.165135724012223761e+01	8.618656119360943890e+00	1.202299126893890957e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.894206189543407248e+00	5.016280129948655464e+00	6.790344565976700331e+00	1.857948706718895782e+00	7.411400060110127974e+00	8.855841443655268108e+01	5.823472104241228742e+00	1.643366506699983853e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.449379610637125282e+00	3.385678331675674446e+00	5.159876948703273847e+00	7.471066708055988492e+00	8.934001089523228245e+00	4.246897223321763590e+02	2.618992177738307614e+00	-2.563328848406114968e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.282063018311227154e+00	6.316104951796379652e+00	4.945778883965805228e+00	2.935334534056754485e+00	3.433164991464592752e+00	8.331126232586966296e+01	5.499518925462015595e+00	-1.941882393176229460e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.374400779115666715e+00	1.456304195642405430e+00	4.076887800774449566e+00	4.361815290650378429e+00	4.679649785336242651e+00	4.463496928770334904e+01	3.659978121741154222e+00	-6.132128377451452117e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.570765320567926171e+00	7.252956877219251197e+00	5.027417477549540159e+00	8.406858368927919045e+00	4.756022604674388532e+00	2.012964609663330293e+02	8.608497588626280006e+00	-2.317455840315946958e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.958585453330481840e+00	3.908666306577154970e+00	7.905956838172354395e+00	2.061372015022572057e+00	2.046372493096100698e+00	2.870297942778546840e+01	3.331876963891041044e+00	-1.446731321423091465e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.059145222351743243e+01	7.492646418957949805e+00	5.731788849716590306e+00	6.754043058961810786e+00	8.238337963226594951e+00	2.995528695768963985e+02	9.575070196082897667e+00	-5.736482494968107027e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.532576688842793189e+00	3.091627834528737573e+00	8.541536112309929152e+00	4.041158770979047077e+00	3.802062853218844740e+00	2.126818609495972510e+02	6.737910459459831358e+00	-2.639250441990624196e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.021544819443773733e+00	4.775827117655244258e+00	5.540615126879267827e+00	2.082288852325715034e+00	4.139845013917724970e+00	1.930574636920438891e+01	2.196623384394039480e+00	-2.847167869525889516e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.727870789574481591e+00	1.908240555140111150e+00	6.133955193769089931e+00	7.677523178612097432e+00	7.134225896307684778e+00	3.624802076996076607e+02	9.280523573681822569e+00	-1.525718698937692608e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.574493578798838556e+00	1.373103543731934550e+00	6.624731752834779996e+00	2.049087448993569094e+00	4.659242704860796280e+00	4.318480912963115514e+01	5.162908171590689932e+00	3.257321208378197941e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277631531097590312e+00	3.479694435737620051e+00	5.501396422821322574e+00	5.520251595410107015e+00	7.324381109829717573e+00	2.336775524519061378e+02	2.891625841121740148e+00	-1.513090383256227689e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.643552201658135203e+00	5.192117659805009389e+00	7.797778251955704398e+00	6.406320774277395991e+00	1.033345456754006797e+00	7.965606602310209894e+01	4.859567391332127784e+00	-3.316472828884544199e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.557343521886401128e+00	5.298361897736892701e+00	2.408328664603039293e+00	7.052104917567385556e+00	8.040625534276289343e+00	2.086205826638669407e+02	9.222210584543786283e+00	-2.770253645199283454e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.941892307636690074e+00	3.038058263579977325e+00	6.117036744810241622e+00	6.325283685638273035e+00	9.847565531027775876e+00	3.793504146654917690e+02	4.635351096928593151e+00	-6.026647016977657145e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.009984916779858466e+01	6.928263934819227643e+00	1.351230827560187642e+00	2.913319972223572307e+00	6.633584834130871855e+00	2.021592190489209173e+01	2.923644578248222992e+00	-6.101936742797916757e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.708044068911037883e+00	8.824364716187860225e+00	5.020777932290889645e+00	3.492332690659669669e-01	9.412787542003769659e+00	3.853587102745866844e+01	2.021677258889343243e+00	1.467960876578663809e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.464848558082797680e+00	8.588416353258114810e+00	5.394631792644710266e+00	7.613468731164449999e+00	2.012386021672210479e+00	1.092390051989487176e+02	3.095510111028101363e+00	-7.103861628877916168e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.660767321452837564e+00	1.742728066220000649e+00	6.561491976422649586e+00	5.104533420719452153e+00	4.845226007008147207e+00	1.994132273007606102e+02	7.958704935608102105e+00	-5.937014141030348746e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.493692601648832330e+00	4.668485777056229580e+00	1.043846555095548112e+01	7.452644118617887337e+00	6.609179169513400787e+00	4.988461167522430060e+02	5.356076057801467449e+00	-3.495883495028146104e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.263029164872020438e+00	1.737582289269978597e+00	6.367840272321417139e+00	8.263939872119928864e+00	6.499102128733564854e+00	3.231665948397462103e+02	2.244666696671643979e+00	-3.070431090164494670e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.702891412662802750e+00	3.220894069518071223e+00	7.492565109556848846e+00	7.394078083457977790e+00	4.736882580561466938e+00	2.962608818768960077e+02	3.001201672192801873e+00	-1.834674976596647911e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.705400305843014053e+00	9.734093432887007680e+00	6.058377780039938543e+00	5.505916638607652125e+00	3.707127680179992169e+00	1.031552580771163719e+02	3.761998424105086780e+00	-4.883948837131145915e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.835000214455154932e+00	2.132646761671386226e+00	5.889479451770355922e+00	3.321853483824265929e+00	2.031664611827320499e+00	6.097839366634385527e+01	9.931907630596445102e+00	-2.990909320182867148e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.555181394192736377e+00	4.531604437375674976e+00	2.429771663433120121e-01	7.668986444487936538e+00	5.394979422205628872e+00	5.896982321557270268e+01	4.081249521819842130e+00	-3.699813002588952315e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.213165545590548788e+00	5.922117648293529157e+00	3.928920419890816085e+00	3.827172240097940659e+00	1.689890627896303510e+00	5.370191050372967112e+01	1.005617511958528532e+01	-2.045037737923123089e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.872634166126437183e+00	7.098023016277910102e+00	3.794900974370404523e+00	3.544242048103828147e+00	8.636526245542420099e+00	7.870918729040282358e+01	4.981972100001032189e+00	-1.268234319203857652e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.185240255453631875e+00	4.316028531130028156e+00	5.729854574231349140e+00	7.902835429481256391e+00	2.933795300670842376e+00	1.404600826775247810e+02	2.423413097251254644e+00	-4.758899736450423745e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.350661736629207299e+00	1.444338043030618746e+00	1.436327963098642524e+00	8.745991356044880760e+00	1.428973843782270770e+00	1.136572611994527904e+01	9.372496721485131133e+00	-1.040008020167875173e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.596966092025251527e+00	3.174509007838310026e+00	1.617502458869996440e+00	4.226852442678460164e+00	6.490595454340629011e+00	5.200575199053427866e+01	5.071056056159790160e+00	-1.850188983575649360e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.128578982693475785e+00	6.041503540796868243e+00	3.826648960476039640e+00	1.228919191856150395e+00	5.231038531997207031e+00	2.859932383973982439e+01	6.780833410966681463e+00	3.777767823405320247e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.773717770293360196e+00	2.123984791192519594e+00	9.517312533950752496e+00	5.438761708694260122e+00	9.599070431237885614e+00	3.611239598188506648e+02	9.914615789426978409e+00	1.303921023046060501e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.188019532442496917e+00	3.853177472289357475e+00	3.387253267833727932e+00	8.392874264964932607e+00	7.204728090854366940e+00	2.317063735664403907e+02	1.663166421916283166e+00	-3.454384835687419386e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.791117325282475470e+00	1.855448596774744718e+00	4.757880297274089010e+00	8.724237634426549093e+00	4.701940832904691447e+00	2.022653258024004117e+02	2.623442452453748963e+00	-3.947960313368414464e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.042238527619472777e+00	2.120658728018038897e+00	1.808066233315483995e+00	2.812755292487926440e+00	7.082003041807293897e+00	5.163473556463425496e+01	8.116422185550673518e+00	-8.288076529479685206e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.851801824433645383e-01	4.400429411808844726e+00	6.719556935933944430e+00	1.299310847553038162e+00	6.278748258385352443e+00	5.498551715639343485e+01	3.500964803228012734e+00	1.160792735930817443e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848874524552058807e-01	1.959810347311732759e+00	3.009653244361277125e+00	8.846123350394515583e+00	2.610089399412194755e+00	1.441745848865087964e+01	2.358434624594875295e+00	-1.190094608766128914e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.276975170745108912e+00	6.718275317678395808e+00	2.843760861026071396e+00	4.907328514667677943e+00	6.932982267438276835e+00	1.015978269331725556e+02	1.229006653692888751e+00	-2.708065064800578181e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.130472435045702717e+00	7.334257632396131932e+00	5.548812830923535167e+00	5.696612907655126179e+00	8.405188032742845650e+00	3.259109600493089829e+02	9.092907595622560235e-01	-6.506458063505815570e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.011732019132900451e+00	8.786461595552815140e+00	5.296574006093597298e-01	9.831681953973145482e+00	5.120417901271151706e+00	4.827975523796239088e+01	8.248059609702817596e+00	-1.387886713903021416e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.493029906024362141e+00	1.472328715009672440e+00	2.280841355804777981e-01	1.727106441624867594e+00	4.644970064030425227e+00	1.139612444505546307e+01	2.781377128179715275e+00	-3.215002676405587678e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.131164344338535521e+00	2.562132033342547466e+00	4.370646108886182546e+00	6.658307186635282093e+00	2.307274933439256603e+00	2.618770437861725142e+01	5.889681036446655860e+00	-1.722943839291663082e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.469056566937231079e+00	1.063573317329233880e+00	1.303694290343574647e+00	1.268564432930263663e+00	1.571730912068020292e+00	-1.394056498991185222e+01	6.226927443846967947e+00	-1.113344720830142798e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.246710961417053731e+00	6.713525701638213050e+00	2.979040317996525911e+00	4.094918892117025422e+00	5.346306110234974263e+00	1.503220402568750202e+01	4.574259290190506810e+00	-1.628899971898797361e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.328965859621253021e+00	7.755390839400582159e+00	4.692983338001969429e+00	8.612826136160144586e+00	6.935149365252341269e+00	2.095384512950811029e+02	1.013323904661152408e+00	-3.362138916512579900e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.777940852154147766e+00	2.251786049574079129e+00	8.045934832004316917e+00	5.324801626664958931e+00	1.649712688122923376e+00	8.657815008687640557e+01	6.991563194728028563e+00	-1.622432534496134782e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.047125613954353440e+00	8.903993457354770769e+00	6.248360156754445782e+00	9.358710402284312835e+00	8.807536436889865428e+00	5.737778415470648952e+02	4.347344610498727890e-01	-3.310452606206179649e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.355397942585853777e+00	1.175283779143738050e+00	5.697892131068658550e+00	5.890250234976060817e+00	8.331023168926302347e+00	2.695690304630804803e+02	7.838052647596724043e+00	-7.537258124989955732e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.130260367762442542e+00	5.818520575902573988e+00	4.659702766485498415e+00	3.482874495317456187e+00	5.860849076150918435e+00	1.046735567172514720e+02	9.247815758969506916e+00	-1.088276540670415926e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.552643849509273366e+00	6.839397850278854385e+00	9.843988717724096560e+00	3.414046212810616598e+00	8.672380731892852523e+00	2.105195879297265833e+02	5.165025690445506967e+00	-4.732276796496264204e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.176345524064407400e+00	9.383110127847809068e+00	4.127387490275652659e+00	3.899604914196600269e+00	2.570405906013431885e+00	6.233643808551582310e+01	5.391688939837184336e+00	-4.734140845655029572e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.049771741120570034e+00	7.387787702715302274e+00	1.977986568859027905e+00	5.544242151710054856e+00	4.388011218412433578e+00	5.966422228005338013e+01	5.023418643150074026e+00	-2.078277366423466077e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.105816376776146193e+00	8.283399341541683114e+00	6.997713001790955900e+00	1.736379137670586825e+00	7.165292460525737539e+00	7.900310787353473074e+01	4.355022919758040345e+00	4.192912387394670759e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.669086340347829989e+00	4.400063699401992601e+00	1.375575316952206251e+00	4.966026846350909629e+00	8.345352004312935890e+00	8.891187230607823722e+01	8.777728276287360742e+00	-2.891577068488185986e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.332573118901517972e+00	8.293531786558805408e+00	4.379860338825382726e+00	4.628899747928228336e+00	7.952825137361028141e+00	1.868104435523255233e+02	9.422860533577264164e+00	-1.407813627605807483e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.843232774713944089e+00	1.266223870112436201e+00	6.309639566032863911e+00	7.510985409384693057e+00	3.773768732461359576e+00	1.506474644913034524e+02	3.304659363469892419e+00	-7.025762502707782353e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820731651507487392e+00	9.018290759916597565e+00	8.394536201695064648e+00	7.244122991127655453e+00	9.047752666759611984e+00	6.031482114921467428e+02	5.905103487478462476e+00	-3.865127226759906165e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.077363587430177461e-01	5.452024364980259108e+00	5.044736572715738276e+00	6.819526685922246756e+00	1.479085767599240819e+00	7.782765593114724822e+01	9.178441072956589508e+00	-1.370822801211925324e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.075664659995867467e+00	8.415751380379733249e+00	7.961101369045322507e+00	1.086285413629271224e+00	7.904360972774767902e+00	7.728061631835356593e+01	8.909331662498988891e+00	7.517035356577503435e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.074865297459220770e+00	5.625476541035122402e+00	9.739754601909421439e+00	3.528417384062225715e+00	1.040939698072000752e+01	3.075135403473893803e+02	4.537999079980719941e+00	8.066913730454430276e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.333293892567118277e+00	6.138540536136767756e+00	1.641171253668115781e+00	6.777897617258971330e+00	2.391933807067641915e+00	-3.800508914140792172e+00	4.256074737511858608e+00	-2.751163003749369906e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.046474229571805914e+00	4.885142095760342862e+00	3.959744160234058175e+00	4.894818701939927408e+00	7.809038153398759619e+00	1.464951488950445651e+02	3.375091238141996630e+00	-7.337924220939561870e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.121077037715147995e+00	7.611704206402481354e+00	4.869703488167695937e+00	2.023830921734278476e+00	1.098375225678227762e+00	1.812906133236398176e+01	9.975767440777913109e+00	4.054529433784530568e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.540357444863122538e+00	1.307530954997367711e+00	4.848574636421847828e+00	7.606142057397888401e+00	4.016000536222577466e+00	1.563202496435079922e+02	2.642680171591494265e+00	-7.404212939102499114e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.975198076391054602e+00	1.560829150576821034e+00	5.320145019658562902e+00	8.039675609743099471e+00	6.001860970288020347e+00	2.156109324176052837e+02	7.089625232702970514e+00	-1.422246980916542469e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.188694254790802596e+00	3.402174578686907314e+00	9.828687137586140210e+00	5.552355897247506888e+00	6.404446535324898271e+00	3.260812480996835347e+02	3.598727727564832612e+00	-1.873558359963847675e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.397437679237781616e+00	1.243336083690759430e+00	7.380561875836718855e+00	1.091026384948882821e+00	9.294397494993965836e+00	1.182112946941043532e+02	3.640658472182958239e+00	3.286512531623118516e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.532699609259619677e+00	9.229826080767765006e+00	7.561301162838190315e+00	8.300122272890972042e+00	7.214697402971967044e+00	3.588364610599379034e+02	4.507339472077445564e+00	-6.685456923195619794e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.745957840513815640e+00	2.322221084631954646e+00	4.658647216681209180e+00	6.142157984584597052e+00	4.808330626039719391e+00	1.109806190866226530e+02	9.878410779894702287e+00	-2.351242839300793008e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.724847894866087472e+00	9.770354787039423172e+00	7.318453001830308224e+00	8.257361371922788962e+00	8.864778501805298916e+00	5.782637775664339870e+02	2.636121462498099088e+00	-3.850950699457553306e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.257260204307160123e+00	3.665237467148488637e+00	9.026749654769053777e+00	6.544927886243930182e+00	1.025875601663559600e+01	7.052728850854502980e+02	6.350258473326773512e+00	-2.580258322354288758e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.572707910328370318e+00	2.331998956139832657e+00	7.145490986224459995e+00	8.499376276596503743e+00	1.612184584266547649e+00	8.707380351017177134e+01	1.934218966984445620e+00	-1.372679569613613593e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.026763713205704143e+00	9.049661744606430247e+00	8.347896450947037694e-01	5.271986979609428303e+00	9.640072744951796224e+00	7.760784901412222325e+01	1.762457105256562517e+00	-2.476754372799009118e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.236861485305896124e+00	7.105983474297561386e+00	6.058819847616074838e+00	1.245827561119893900e+00	1.807515139885709443e+00	1.231099555667195666e+01	5.181231544138700684e+00	7.047056162077349750e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.566455839556618379e+00	5.987053698765604004e+00	1.010580186363662092e+00	8.060697539762671227e+00	9.184018050149019174e+00	8.576082626897240857e+01	5.955313980338901025e+00	-4.670238824067875782e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.362703444165203059e+00	6.082242986201295665e+00	3.920638708168393993e+00	6.909615255735755746e+00	4.220857334255256887e+00	6.902571204146610739e+01	3.938267846473432865e+00	-1.097821136211007342e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.919715120752355730e+00	7.817739208073111179e+00	5.667668428686284399e-01	7.803312476156870403e+00	3.275667026162234485e+00	2.145707134170652353e+01	4.193789917251505628e+00	-3.502120740424525280e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.808271674408699958e-01	3.288286753381058247e+00	6.505794635360455658e+00	3.205286380282321268e+00	4.533556206860798632e+00	1.152946656580343756e+02	1.713172301682159837e+00	9.683494300144879219e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.851456951663436268e+00	1.010856315635391312e+01	7.247599041846284784e+00	2.888795346506422668e+00	6.321609122447572560e+00	1.417315106443254251e+02	3.636029364122121077e+00	2.362035208483946214e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.248237291694879181e-01	1.038906653583077144e+01	1.984896246392179320e+00	8.581365903952267615e+00	4.501757405618565855e+00	8.608218459682709067e+01	9.659481189272977275e+00	-7.663935279415352397e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048181550743866541e+00	6.939997601490764723e+00	4.526761381009626994e+00	7.655083653638813601e+00	1.712722669198943670e+00	5.988770772386811103e+01	9.561171185779967274e+00	-2.431820093520743598e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.195529041357927369e+00	4.067145801107064251e+00	3.873540406717503437e+00	8.806831300903862569e+00	6.317646093074354319e+00	3.064802864913791041e+02	4.709360510573613823e+00	-1.051943952833127760e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.999207304513280548e+00	7.656412853895738557e+00	3.874469406519568615e+00	7.557578084370833338e+00	8.909370402292731583e+00	2.792809581773117316e+02	6.726154837391354668e+00	-1.516748759693173376e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.383360079688127797e+00	1.015841441903301057e+00	2.941216309612393331e+00	5.693555537715499604e+00	5.139281843352284440e+00	9.611606604142014021e+01	9.599419051925584867e+00	-4.570667809965738115e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.571821542294136842e+00	1.177655167193371710e+00	4.109659603352229240e+00	6.362086074847479900e+00	2.897573702964946651e+00	7.331945917942631752e+01	2.168915602767735429e+00	-3.409287216607336024e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.284071307753924529e+00	3.540046452940102562e+00	8.680846845693102054e+00	9.486424054248365323e+00	4.321276781533445188e+00	3.759478564299794812e+02	6.838891838084252051e+00	-1.083218040920151104e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.945388657232422602e+00	5.188360892729115825e+00	8.622706670559497910e-01	6.389025692128744716e+00	8.362694833843595799e-01	2.452751714718240805e+01	9.282929546547062927e+00	-6.418749506111014114e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.944148210200828508e+00	9.196570930785251008e+00	8.784415048063677345e-01	6.419222070051196383e+00	8.518962910771920249e+00	9.949214808255743492e+01	1.815747247792836028e+00	-1.142985877231671310e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.281622942161734002e+00	7.987914436152914632e+00	3.667402533269225273e+00	1.851778196377125596e+00	1.007259646564577515e+01	8.029241944006572851e+01	2.084231953388504088e+00	7.033801289720842398e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.834282416901510615e+00	6.927999274712666633e+00	1.009897167049612321e+01	5.045834375556949247e+00	5.760412697145388172e+00	3.557345537033622804e+02	9.136638699508100814e+00	-2.023227006851167964e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.248992032500780169e+00	5.542123400456324234e+00	6.715604928212979274e+00	6.536042894899295241e+00	4.006415735189756688e+00	2.280447742843746539e+02	4.895796533285219354e+00	-4.973369423506155407e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.770087851001391321e+00	3.837027636193465430e+00	7.298751312790781043e+00	3.507034177559603449e+00	9.507934912802426197e+00	2.006512269516310027e+02	9.569692169605321652e-01	3.818315088330774820e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.647046737822377871e+00	4.007837912385110890e+00	4.297939662348749579e+00	3.332106829028023576e+00	5.728398029408976910e+00	6.335474917042714083e+01	3.809167360220808707e+00	-8.463033610101897697e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.481750812044444032e+00	9.555544951818131238e+00	6.312875000512876866e+00	5.105772434118488690e+00	8.681477927431199504e+00	1.940628261991185752e+02	5.474088509403284064e+00	-1.224171140630272436e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.881131182718990047e+00	1.810806367944657103e+00	1.794704272179239890e+00	2.576270283845957465e+00	7.704927927683987043e+00	2.395518815576888016e+01	6.823548175787392367e+00	-3.486239814352266109e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.254517821349995010e+00	8.654709550035263987e+00	7.150869742311569688e+00	3.423475925438351553e+00	7.541383779419706279e+00	1.440966905565556431e+02	7.719273823361624487e+00	5.746415386937147041e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.993228647857637981e+00	5.838934565672306398e+00	8.588511210705481957e+00	4.440817483612213401e+00	6.218614508214432846e+00	2.949559480564927867e+02	1.070359737008526224e+01	-1.225709396357611780e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937745524201997860e+00	4.711683687699941281e+00	6.361000635978544260e+00	8.559670864573302396e+00	4.463438009345141566e+00	2.719925518522713901e+02	2.753664586514330104e+00	-5.248702592992839477e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.211051407746805531e+00	6.528904018456035629e+00	9.825954055841849666e+00	4.952421880640226703e+00	8.794723043554546038e+00	4.905799102443720585e+02	5.756840635724770117e+00	-2.000302934845497038e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.502038299333935401e+00	4.911511651710448234e+00	7.692208384368009355e+00	2.767468962354746154e+00	6.724849874708090702e+00	1.345054588607530661e+02	5.957088963606219423e+00	1.103815084811942349e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.728786001427561558e+00	8.171209505808084472e+00	1.252445751786176231e+00	1.188871486720057602e+00	6.126938976610007082e+00	2.186009439639936502e+01	4.656301936223552040e+00	-3.033998071181954082e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.563183746941401608e-01	8.956573689227830926e+00	8.328596963886521820e+00	6.936896911194720516e+00	2.507102295347273913e+00	2.071070595452022758e+02	2.989129865608087133e+00	-2.792825394655507054e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.927400574264047428e+00	5.164989400828924104e+00	2.089501820939993593e+00	4.206783105689604341e+00	6.388776276530379050e+00	5.722001328429752220e+01	8.975374688951996305e+00	-4.354324479446370333e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.497201040488917556e+00	3.799579970110793070e+00	6.193568659061244652e+00	7.995906147658246255e+00	6.650398477464687375e+00	2.760544446614908338e+02	8.128044417453368808e+00	-1.683336852394183936e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.448069508737349409e+00	7.030302835230530789e+00	1.770488145776522249e+00	6.495714394771028743e+00	2.725038101467974982e+00	6.990168392260405028e+01	5.859177434808222174e+00	-2.663217319006658812e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.158007499829605713e+00	9.786486960970469440e+00	1.518174832533107477e+00	6.851177672630504922e+00	1.105067367767323949e+00	9.762211701353990634e+00	5.495337971513527542e+00	-8.845478913920025832e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.080237513036321317e+00	2.601893114783666583e+00	5.681436944675078315e+00	3.494585430423968742e+00	6.662095668981782737e+00	1.176845259917362938e+02	3.490699962096202924e+00	-2.199726449194642885e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.513086491142847656e+00	6.617308967269625697e+00	4.460345219979611642e+00	7.267863417887977739e+00	8.315846518497988171e+00	2.197269404223504239e+02	6.140861985346668384e+00	-1.791642953172365438e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.702819151394384889e+00	6.665930517734949490e+00	6.259830868455542152e+00	2.944925158129244824e+00	5.697667892775480247e+00	6.366119279529597463e+01	7.661761753629590110e+00	-4.468646110041532005e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.021949728670449531e+00	6.401353090715602434e+00	6.501520524748969798e+00	9.646705855463924451e+00	2.913080575078303980e+00	1.675055761642213952e+02	5.379042490387266895e+00	-9.417110822249110669e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.411670082812007010e+00	1.506928731229514540e+00	1.295554088699718553e+00	7.483567021191266377e+00	7.552040121239093295e+00	7.910646540901909418e+01	1.019227310400048481e+01	-8.545685323615478524e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.209656083354902378e+00	7.349360496069891724e+00	1.884794184589142052e+00	3.933370848770602279e+00	1.623350269723536243e+00	1.521575707107102815e+01	5.858936800639201081e+00	-1.827880749927982862e+01
