G	c	dx1dt	d2x1dt2	d1	d2	Fc	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.470329772429371573e+00	5.172619914438371325e+00	2.805618024981399561e+00	9.567754576467063288e+00	8.088877995428987333e+00	2.137420967921641761e+02	7.044965486093545337e+00	-4.329200957452665932e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.081220512098266084e+00	9.324251735460284962e+00	1.767464883259087349e+00	6.713448350125529096e+00	7.176926163975836381e+00	7.155064997184236120e+01	1.076727657797169613e+00	-9.615388922776487490e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.520328584759065738e+00	2.402807393335703257e+00	3.452446920652843421e+00	5.821410196419519067e+00	3.764107472367868468e+00	6.655354146767304258e+01	4.447726990961560212e+00	-1.162748432144151600e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.403439366463302918e+00	9.056857695066359071e+00	8.159591533262313234e+00	4.918055842283912682e+00	7.545081385610576952e+00	2.746246011546853083e+02	9.701614945000791579e+00	-1.758002789968417190e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.766467273132725779e+00	8.073323173313468715e+00	1.618863974385379656e+00	5.010177249300545199e+00	4.252339513452663589e+00	3.074019071685442839e+01	4.889305413172876591e+00	-3.130735945522302188e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.215710295185376211e+00	8.392882774898481557e+00	6.633767964839347719e+00	5.794807144101454810e+00	7.709840123894026398e+00	2.855016116998943971e+02	5.487883481139062880e+00	-3.714716304866610308e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.526050433546052076e+00	8.519825589050977754e+00	1.011970409190974429e+01	7.582326691853919165e+00	5.171000327282589737e+00	3.593358114772676117e+02	8.626892208765863046e+00	-4.765683989506865004e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.472072811331954334e-01	7.748658200659775730e+00	8.494773398434727341e+00	7.340368662284453727e+00	4.455536602806480673e+00	3.090962581272295893e+02	7.813631538093783746e+00	-4.634132656716680287e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.425241829464855670e+00	6.522522627697303399e+00	5.656903541833877114e+00	2.843597003298081294e+00	9.589759804396779330e+00	1.228579129782763886e+02	6.806576571707891432e+00	2.639468457508349353e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.097266887097243071e+00	2.092425813555785830e+00	1.914794746103882783e+00	5.986449717934982040e+00	3.174411679844743706e+00	1.628231579675645690e+01	8.131756863549316705e+00	-4.897326335618972593e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.300902587827458490e+00	1.109164271967878257e+00	8.068892669724423428e+00	4.642310208895738199e+00	2.264840308329667984e+00	8.236019536499063065e+01	8.532980052527401327e+00	-1.430308245033508063e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.035281054576521598e+01	9.363008112188138554e+00	6.282594991323026790e+00	9.009311873195949616e+00	6.420479284957385957e+00	3.433502192363501422e+02	5.525105523851276956e+00	-9.660231166396883395e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.999357231425692660e+00	6.557948352920116797e+00	1.939710354219483568e+00	6.510200562908559974e+00	9.657712589232867018e+00	1.420129908403867773e+02	5.794524361758916164e+00	-2.911700386895428494e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.650406254554367180e+00	8.026998930444500857e+00	1.605845988023792081e+00	5.512985992596598273e+00	4.866446353480320397e+00	3.756624900931242195e+01	4.428156316044055352e+00	-2.341698034750125856e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.241699528107654160e+00	5.681717973257540244e+00	9.427628039683540351e+00	1.985646954658479624e+00	1.377128397031210483e+00	4.168008404813549106e+01	9.640369194717107959e+00	5.984938987832107316e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.612849293446149801e+00	2.583323009194328446e+00	7.126834445770795057e+00	6.081927656242150704e+00	4.421108769056122156e+00	1.919517743686580502e+02	7.252575955100098781e+00	-6.107080943113072813e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.874976263173147029e+00	2.451164664244329217e+00	8.267270366690826933e+00	1.801054004139176934e+00	5.873374898111352493e+00	1.064928058475912565e+02	1.289663735028828917e+00	2.043576374766101100e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.644684815667417421e+00	7.325334130531389043e+00	9.077981667273522959e+00	4.194941515080031991e+00	2.939602216383542022e+00	1.034953900676654257e+02	8.686778155480739727e+00	9.657246528211125280e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.417313369567344772e+00	5.084645231507559870e+00	6.102215207733924451e+00	2.146548932009103350e+00	6.970323668926154959e+00	9.789852124097507158e+01	5.795463498756098453e+00	1.656430700198958439e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.296553368925415839e+00	3.321098972791582948e+00	5.411249958416799011e+00	7.420976795090810541e+00	9.764975235499568029e+00	3.999683716071518234e+02	1.572512338756732575e+00	-3.218062797011825182e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.416546145349165009e+00	5.635839658530959362e+00	4.677022338288348458e+00	2.937310481433980769e+00	5.631265420282338674e+00	6.969234504734134816e+01	5.662164447756447672e+00	-1.339789518304266958e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.780799231867446153e+00	1.415106428067967048e+00	3.972905394318312133e+00	5.027783955813767136e+00	4.101401937041915247e+00	6.856739508478575829e+01	4.890723855544819365e+00	-6.150887537195440125e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.762661696987801285e+00	6.346856278040914567e+00	5.170607916855074926e+00	9.202994728935628643e+00	4.384771299475543671e+00	1.993003743579660636e+02	8.716725991352165082e+00	-2.398227986894501740e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.637010438930524003e+00	3.595135359372201744e+00	7.830528671966285437e+00	3.140431486259474436e+00	1.984627684117785451e+00	4.725424009626376431e+01	2.817723013070994043e+00	9.110645073911529668e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.009755095937844160e+01	7.901343554041704742e+00	6.567621646288002601e+00	5.679023208051213523e+00	8.682101500606282940e+00	3.174057570445251599e+02	8.090124824313026153e+00	-6.631178343367510664e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.056919795129034778e+00	3.714001903945939986e+00	9.469404373607433811e+00	4.857729446388173500e+00	4.876726161986470132e+00	1.980548602865364387e+02	5.734842862100228977e+00	-2.798161965881257318e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.545681827270027675e+00	5.403063894968138214e+00	4.642867903003853769e+00	1.478373231627862827e+00	4.320517493900022821e+00	2.406606401838413234e+01	1.693839317392564769e+00	8.573189102781821891e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.291606839722529543e+00	5.973661556181297794e-01	6.562000464965277224e+00	8.315845608464385919e+00	6.858916895177966211e+00	3.691779881530194984e+02	9.778391012723304243e+00	-1.539408743280849201e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.981347982792965645e+00	1.304205552705364868e+00	6.911097543644058483e+00	1.678270820054883039e+00	5.241872842061006565e+00	6.161054526835809497e+01	5.400657658649334003e+00	3.220165488774299423e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.329553413389082728e+00	4.483373014294485870e+00	6.299005253456200215e+00	5.323959485779308665e+00	7.003962441167657538e+00	2.148706848645266234e+02	3.650681254465228953e+00	-3.284568004308460409e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717086027616448796e+00	5.417828243707337066e+00	7.665572379598051711e+00	6.191786516615469083e+00	1.557261027743958470e+00	6.633393131953305044e+01	5.058115761252960141e+00	-3.306894821642354376e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.914971621881600861e+00	6.022548893114418433e+00	3.743961815374314828e+00	6.474118264273854173e+00	8.370047050455267978e+00	1.726497208809857966e+02	8.505727565921970879e+00	-2.737674867559346126e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.636932811492933126e+00	3.589695792300199528e+00	5.706068429323041258e+00	7.004481435406808565e+00	9.467873314609008162e+00	3.727645975452953735e+02	4.063433254908543901e+00	-5.510603916467452734e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.199664925252198699e+00	7.575766683916342892e+00	1.873533174810581015e+00	3.665264322596353708e+00	6.721464520753134053e+00	4.250485746987049396e+01	2.948837944498158059e+00	-6.171584841560373569e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.149661884127471723e+00	8.760197507396316752e+00	4.730329880978785262e+00	1.594447545954545298e+00	9.590405230499664313e+00	4.781205898696703116e+01	2.155805885462289684e+00	6.430636988985483082e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.905501604758931933e+00	8.279873802660398852e+00	5.621484160773225547e+00	7.259573486119329289e+00	2.496570268136894644e+00	9.980629385432966671e+01	3.720327623549356311e+00	-5.668057660654094221e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.323780190942526858e+00	1.191868276166456964e+00	6.174612999571042593e+00	5.639833488834884889e+00	5.262385782805340639e+00	2.124348208807223841e+02	8.018129128093969271e+00	-4.861629180398369776e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.859336178714244170e+00	5.099277849199516766e+00	9.554024230625524083e+00	8.834304577959619209e+00	6.530583230663812522e+00	5.155665013188508965e+02	5.378228322678861417e+00	-4.548790234715128555e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.263039921596484483e+00	2.180492476348912856e+00	6.296917562438884453e+00	8.536902471111606161e+00	6.007765267588548674e+00	3.513829410961830604e+02	2.828023913475508966e+00	-5.182040182681109997e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.100090668242851066e+00	3.281119224054795058e+00	7.801868779524156139e+00	8.773023474271566258e+00	4.448687147159523292e+00	3.114768358495063012e+02	2.732257828269132993e+00	-2.431735618460463044e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.399172422597224852e+00	9.550180577817881655e+00	5.502928862967710444e+00	5.608533910998255045e+00	3.842769403724056509e+00	1.249701012609765769e+02	4.091551588543802076e+00	-2.795294946195532315e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.378479595057243046e+00	2.059699752762034208e+00	6.683420644968411040e+00	3.937496881521515668e+00	1.987504142971683763e+00	6.555217404559435579e+01	9.387160633714136893e+00	-2.482715660660140600e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.115446259249429417e+00	5.925193836100385525e+00	1.400071947085369972e+00	8.213336374227225178e+00	4.876242465163934448e+00	6.220147807835659393e+01	3.953438496135219804e+00	-3.696332997888025318e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.755231765583957326e+00	6.306229375894021771e+00	3.492314949320061590e+00	5.129907559610008327e+00	2.661682114085449413e+00	5.134944492076063227e+01	1.012384648443833868e+01	-2.062637117666391617e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.178870049332162218e+00	7.582075546822042433e+00	4.713606161131476568e+00	2.418612903223213983e+00	7.315993883843581180e+00	8.632247995716562627e+01	5.325794346073664975e+00	-2.436414367717439688e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.659256027727995964e+00	5.903826796369942009e+00	5.018412744022865191e+00	8.780051458509237960e+00	2.998629941411811384e+00	1.315161739251716710e+02	2.420762579706246864e+00	-6.026973856428736731e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.082514388457175514e+00	1.087054240708798414e+00	1.025136159349449461e+00	9.278048523592433483e+00	1.420713674556350892e+00	2.436582364339109219e+01	8.914769874049074616e+00	-1.047243354436718477e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.134485758093920715e+00	4.020095001603439577e+00	2.265739420473243282e+00	5.106348376726788985e+00	5.785449575652553023e+00	8.278971607830830237e+01	5.354198133517380498e+00	-1.924885535749174892e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.421240908863253605e+00	5.075000505279183116e+00	3.483417441262938397e+00	1.722593281124547460e+00	5.952430316630750617e+00	4.945128522674311000e+01	6.945252819496547936e+00	3.378584033199129588e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.642759029017065053e+00	1.383932272497816696e+00	1.006706836079199441e+01	4.546384458353617930e+00	9.111917074564878760e+00	3.918581610282719794e+02	9.755912381364211683e+00	4.718019411169449007e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.173599002317847528e+00	4.179656581478795374e+00	3.642763750220470609e+00	8.154789135845650350e+00	5.821389933839578923e+00	2.071485973137706935e+02	1.745248633088524182e+00	-3.704987835116993367e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.366664717435420506e+00	1.097356190716201052e+00	5.189849469103887891e+00	9.299182286429838129e+00	4.095175643825008649e+00	2.055643113174058954e+02	1.824107662074671454e+00	-4.810680880925136016e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.628511046291371223e+00	1.984413317981576608e+00	2.171935965611032859e+00	2.647182151052580590e+00	7.969381527220475547e+00	7.231291882686134898e+01	7.558946760506612073e+00	-7.060921923611401141e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.354813475254268873e+00	4.125554459603652191e+00	6.876629665273068959e+00	1.963468035383079346e+00	6.073809118031655352e+00	7.147085930063829551e+01	3.834535559771523161e+00	1.483825142180350998e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.552238572173921805e+00	2.351671885722141919e+00	3.595319946578134918e+00	9.065648370070023887e+00	1.622462711037911287e+00	5.185297269927627895e+01	2.903486642857658673e+00	-1.035939011918477348e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.108644075074277424e+00	5.725060980464686367e+00	2.734987456957884255e+00	4.251090443681246001e+00	6.056034486023342822e+00	8.915251835453841522e+01	1.233544829167148915e+00	-2.777626120619155259e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.239337189524284177e+00	7.107243973923232261e+00	5.284097543028837052e+00	6.335446875393925481e+00	9.144732195888096271e+00	3.072098242978364055e+02	1.160852282463499918e+00	-1.363891368443471919e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.072183568888931404e+00	7.909215326223232978e+00	7.098391892304720674e-01	9.758092126006106426e+00	4.649217872571088428e+00	5.177782215852015923e+01	8.218555329333637971e+00	-1.399530456493921520e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.728410829915008051e+00	3.330527886089979184e+00	1.183348163156227040e+00	1.403403233654989757e+00	3.670474033595466423e+00	1.735955971428381872e+01	2.467605804500288880e+00	-4.235238462470645615e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.782538749694644764e+00	2.134753063811085649e+00	2.665878519854177231e+00	7.133830486328056608e+00	2.279439769706368413e+00	5.253201486895270733e+01	5.185332596402402849e+00	-1.898157691893823440e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.291621463057375685e+00	1.907158705214772043e+00	1.359206345218727074e+00	1.800840932462314470e+00	2.221824272395895417e+00	1.259251083599909293e+01	6.438383284587362532e+00	-1.007213269627944463e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.646056945069870991e+00	6.247539327996478598e+00	2.536253271418287270e+00	3.899606203717215003e+00	4.466069917095428110e+00	3.915140021342937615e+01	4.928594261952760291e+00	-1.594734674242521599e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.530251630675460328e+00	7.803214425823935763e+00	3.953782953411334233e+00	8.092051077708196871e+00	6.056483979820090902e+00	2.241491656919612581e+02	1.618913058895715018e+00	-3.532651061417407590e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.713414922631601778e+00	1.395895128975679356e+00	7.957833060506543710e+00	4.976793023393140558e+00	1.921214735301678189e+00	7.513014720791875334e+01	8.344356536483271469e+00	-1.214667076813301216e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.440082986095530870e+00	9.464010351525629972e+00	6.253903323618083654e+00	9.390113930402002040e+00	9.372828165775230147e+00	5.809409086730172476e+02	1.284821247291319413e+00	-2.658728598951146438e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.213320112709507903e+00	1.877833175015791944e+00	5.275589787647338547e+00	6.054559375502737595e+00	7.615361226679500106e+00	2.728249956871219979e+02	7.561120337836960026e+00	-9.121497553934180047e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.005065101067706301e+00	5.912673720107942010e+00	4.116257171101760370e+00	3.933219452731604449e+00	5.896768861570970799e+00	1.097311737377227416e+02	8.964351157550344951e+00	-1.040437534078330373e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.910916665546783300e+00	7.442620162583822641e+00	9.773298404862879707e+00	2.660667636123622781e+00	7.987606620809788005e+00	2.272076367061471274e+02	4.834584050351831586e+00	1.959551577584130344e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.739844806869724536e+00	8.875362524662754993e+00	4.527810446410223122e+00	4.227939928875253273e+00	1.530164247941659283e+00	2.626115511248929124e+01	6.208985499364657379e+00	-4.424190292914619960e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.512447022607728897e+00	7.583561666824831349e+00	1.536107886373093478e+00	4.354819688166605474e+00	5.533408781559632672e+00	6.263913531789042821e+01	5.227327872911206263e+00	-2.055328229408362972e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.929345846560343691e+00	8.078576344261939823e+00	6.436051006422084164e+00	1.295976987871464203e+00	6.519121523848191657e+00	7.417882046866131418e+01	4.846708242589281568e+00	1.870551013168752386e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.133825851148618113e+00	3.995446046732304524e+00	1.942917415959384719e+00	4.575064113534171639e+00	8.566947349596990335e+00	7.561040807956824494e+01	8.830273026896268362e+00	-2.902849666977171950e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.260849737006248805e+00	8.558826907243332727e+00	4.212904492077909069e+00	5.404927537321807307e+00	7.886984266340545169e+00	1.702968656485205372e+02	8.910747702575804396e+00	-1.374640966529225139e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.800923768273235304e+00	1.798187066468728723e+00	5.853731822345016766e+00	7.426216988645276018e+00	3.667616930515057661e+00	1.556488482676118394e+02	4.154414484003890351e+00	-7.565199970961180576e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.606961277437042979e+00	9.021572065638176596e+00	8.581839642067283336e+00	6.856815597155782704e+00	9.372123115383550029e+00	6.011793915038646219e+02	6.965784576227829206e+00	-4.750423263145522768e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.115356170671014002e-01	5.538765180613880013e+00	5.721013737660036291e+00	7.575467867769690500e+00	1.783612104591224101e+00	7.975493037395051488e+01	9.284075683184267902e+00	-1.583911990926884172e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.847303070017730420e+00	8.772374282446039118e+00	7.490861125605728255e+00	1.020959893569702182e+00	8.802953902538506625e+00	6.909020177573410137e+01	8.955536148988354483e+00	6.393759228388476323e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.509668666635015200e+00	4.886875948360058786e+00	9.795159718932049842e+00	2.436370049496554113e+00	1.023794748663276621e+01	2.834839213988857978e+02	5.151561743598463750e+00	2.478582410274478676e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.180315872087636997e+00	7.066806985802063679e+00	1.883379859657700495e+00	7.086957119787199666e+00	3.081852040969959905e+00	4.527993550536945122e+01	5.157156792508328813e+00	-2.765934618066253847e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.380097510192190846e+00	5.786511196867582640e+00	3.504673558092670227e+00	5.135780408749256232e+00	7.631100657668361542e+00	1.492758531289185555e+02	3.103698986999663401e+00	-7.244963265569081656e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.245634025645693477e+00	7.224522364585034495e+00	4.258650761125963413e+00	9.423029393851263258e-01	1.325242058638979703e+00	1.950728998500384037e+01	9.392415169228948812e+00	5.000741661946855210e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.931821630053910610e+00	2.083000015949395323e+00	5.079074056605417553e+00	8.635051815625415017e+00	4.731572294183658656e+00	1.898973741377264162e+02	2.288714248386091832e+00	-4.664679072289888317e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.082440520051624500e+00	1.613971222986389176e+00	4.388905228305931772e+00	7.919022371033331176e+00	5.732843599102938725e+00	2.313071076316848576e+02	5.546582650877097009e+00	-1.434652604371079043e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.108258395523764150e+00	3.595365819742685431e+00	9.319711157109866306e+00	5.936242062961603061e+00	6.214943976891607491e+00	3.342087383744864724e+02	3.438790200811474129e+00	-3.504556011175053998e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.475374700094262970e+00	2.385163719414742367e+00	7.404037026273714517e+00	1.736120945320680953e+00	9.543525185235321118e+00	1.051439157374037165e+02	3.191557115852563964e+00	2.012266757271872208e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.190767518548712545e+00	9.041889432290023620e+00	6.316368167332083949e+00	8.035413567782853761e+00	7.106966233508925868e+00	3.721541657059619865e+02	4.233478770581626804e+00	-6.270252398789833315e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.004469954306899560e+00	2.482665248610590680e+00	3.755964472764389050e+00	6.004624159543367590e+00	5.245447303904959391e+00	1.271567107721043328e+02	9.769089992513356080e+00	-2.297656535161590696e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.778911223067469294e+00	9.643648362198646851e+00	8.712277996318162465e+00	8.021318864877368782e+00	7.961550254145965511e+00	5.494085523478626101e+02	1.201403107448349994e+00	-6.038673808340816462e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.433328846511975563e+00	3.677969121428980248e+00	9.266383102376908099e+00	7.775508290320104265e+00	9.429499453764124794e+00	7.094517021337853748e+02	6.335659018568591705e+00	-3.877017769109349921e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.981510055667338399e+00	2.534812193548738879e+00	8.276995296218652598e+00	8.300647835923985696e+00	1.416342215922917314e+00	8.479229211553568746e+01	2.071367510416074253e+00	-2.395036623299024559e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.194499947051322231e+00	8.238524669494280417e+00	8.065426496066824269e-01	5.740355947437156381e+00	9.834122795112890003e+00	5.132832607434882277e+01	2.290721897424961906e+00	-2.533536954298472210e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.270604034744449606e+00	6.760201320558275384e+00	6.716950812263211112e+00	2.963260198707414084e+00	1.856971602723199055e+00	1.888201942286321611e+01	4.792543801674534976e+00	2.481437584546819952e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.983952711749555675e+00	5.724045855363463886e+00	1.271189964944301476e+00	6.722148740445345716e+00	8.252402468241143652e+00	8.396521274309937155e+01	5.480521011998810366e+00	-4.810345736429699315e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.062199499371852873e+00	5.759998482476794912e+00	2.830328554700330290e+00	6.849544264791034287e+00	3.234434149597089192e+00	6.843276621650878155e+01	3.025145960299039594e+00	-9.601345324345558652e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.623184491267084084e+00	7.719051457710626174e+00	1.244417207218294408e+00	8.000581555581147697e+00	2.124626738747959376e+00	3.092353180211793173e+01	3.494600653410154134e+00	-3.387397570847024753e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.151293307477633698e+00	3.420411825190620370e+00	6.886314705601607855e+00	2.662310282834058572e+00	4.680237558769543504e+00	6.508489194726574567e+01	1.331312750453802041e+00	-4.695779468133825518e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.415482574951827832e+00	1.024892542713144827e+01	7.247426580328585999e+00	2.578756730985744205e+00	6.499761193183452690e+00	1.351251845888450873e+02	3.364278458679448747e+00	6.825445208446812018e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.898256149963856165e+00	9.677399594922057702e+00	2.089018203019043618e+00	9.464259300698707023e+00	4.756918599929694125e+00	8.521799308204998624e+01	1.014669580402448368e+01	-7.653808801901841719e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.258584699283610497e+00	6.261719710137084505e+00	4.376525593145221826e+00	7.156498880863775724e+00	1.376679340814885633e+00	5.074849830549722896e+01	9.312977722311273965e+00	-2.317871393615813247e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.801507984336733870e+00	2.957816343665227610e+00	5.091875699886180939e+00	8.989117442460946350e+00	6.193208826473369122e+00	3.083479404879385015e+02	3.206989386319560431e+00	-1.076628449609487070e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.355085600007053692e+00	7.087219168858701401e+00	4.202813616827270948e+00	8.145575670904275256e+00	9.562276585507753168e+00	2.975885433299630449e+02	5.976650416443876956e+00	-1.671828132439571490e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.001925828163837906e+00	1.377638064641241833e+00	2.234700786612382473e+00	6.274220096985767547e+00	4.670897341483057907e+00	5.362209568763226741e+01	8.750093466818245957e+00	-4.749383923718661293e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.536088414537044144e+00	1.121139166181261082e+00	4.798361678243042050e+00	7.319307721662216437e+00	2.845815430158336934e+00	9.417637670037404973e+01	1.071971655603202844e+00	-1.400299263970495867e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.793326670824393787e+00	3.718142572103097176e+00	7.437235684475219877e+00	8.592952987018341204e+00	5.099661749338056715e+00	3.538568814967457570e+02	8.282888286212159556e+00	-1.133312828813088302e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.312423610581811673e+00	4.847246576364214299e+00	1.709117894601365206e+00	5.908249536588385808e+00	1.371048065713601716e+00	1.636098760378840922e+01	9.550655914514731393e+00	-6.299412019353657399e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.986896939298266940e+00	8.944716394074088583e+00	1.042804324262398330e+00	6.547624069612147046e+00	8.195738753671053090e+00	1.137927439180001272e+02	1.810760079245610221e+00	-1.201401727139101538e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.232679642293193822e+00	7.605148393864367584e+00	4.307200944258322117e+00	2.521267389673504056e+00	8.566348218491667055e+00	7.872884795937197566e+01	2.350791371546844033e+00	-7.249211898534200227e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.608695553572254688e+00	7.584948527980562183e+00	9.086432527405701620e+00	5.205197058649615016e+00	6.203681396289025152e+00	3.027210575655021216e+02	9.247351281487116381e+00	-1.952432265422983981e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.630861667412189853e+00	5.008721796160665818e+00	6.990634684300317758e+00	7.314838246767108920e+00	4.198487686090413895e+00	2.327006726382854254e+02	5.817383004668692514e+00	-7.368859180133421560e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.125047554957848028e+00	4.567436659584582337e+00	6.778213743054114282e+00	3.822941237040609508e+00	8.476215896532520944e+00	1.888833873912515173e+02	1.407269915633703405e+00	7.395565974713764340e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.151692313823418079e+00	4.257022091368206418e+00	4.258059356201774115e+00	3.229929912213105325e+00	6.240349735250228846e+00	7.742885576625235444e+01	3.816194876454737983e+00	-8.221199661623259658e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.824440089536041754e+00	9.821203395563642857e+00	6.502599743680375965e+00	3.712281607883757051e+00	8.283574304870482408e+00	1.967244242066133779e+02	4.984209902206893972e+00	-1.143817667480045319e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.571820303315558220e+00	1.534014917543677248e+00	1.506085034103893161e+00	2.710724898049235332e+00	6.815498570846141746e+00	6.534670982540504269e+00	7.200627022909934283e+00	-3.463236966297332486e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.940827411339452802e+00	9.058699861436048550e+00	6.299322426912635109e+00	2.350250232434602182e+00	7.752480549252343422e+00	1.560265532329031544e+02	7.735715089143044843e+00	1.368212615246874320e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.706994171980877439e+00	6.172555925834271484e+00	9.488893617150649717e+00	4.888425951398376768e+00	6.509736063575481957e+00	2.912656263878650975e+02	1.036840324899842614e+01	-1.258106026863584637e+00
