G	c	dx1dt	d2x1dt2	d1	d2	Fc	W	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	8.807617167420291437e+00	8.017467548468358629e+00	5.392909954955127816e+00	7.517910477819263804e+00	2.362044252107046827e+00	9.583435298095430710e+01	3.686684229343964780e+00	-6.579243649930193172e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.212268432059417478e+00	1.361226650791317550e+00	6.874308286071665108e+00	5.823997652099960121e+00	5.290450631048197572e+00	2.116917929983589488e+02	8.019270315806418026e+00	-5.568999503255310124e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.607756302067571141e+00	5.322775872248293183e+00	9.563657816665346090e+00	8.525609995917390549e+00	6.415157026910046412e+00	5.227975545186053523e+02	5.242077334161299618e+00	-4.107916967193576241e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.516286638044333834e+00	1.935550527237634100e+00	6.413332899410912447e+00	8.400604570111051217e+00	6.240967862019048518e+00	3.351091357076060717e+02	3.043291656242714360e+00	-4.937825989882757227e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.180682712398139600e+00	3.184747514991595363e+00	7.699780549487812209e+00	8.588242008723209864e+00	4.614818150705601418e+00	3.046862957326807759e+02	2.495358341900288046e+00	-3.081876327643370495e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	5.371432693416513970e+00	4.049013271137303249e+00	1.206654320187681435e+02	3.994134126715328748e+00	-3.724797594038438131e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	4.001096167925140001e+00	2.143277715801810146e+00	5.763549541213442495e+01	9.460453230755353715e+00	-1.837500648865211250e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	8.126357109090614372e+00	4.518610146245367609e+00	6.037493806194973445e+01	4.086531060825101314e+00	-3.643814418458198645e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	5.061032263202007719e+00	2.450216417683487524e+00	4.081452567623812655e+01	9.892383574167926241e+00	-2.055895931144065969e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	2.650677421166721892e+00	7.610101643572395602e+00	8.579123846752344207e+01	5.362813016307744540e+00	-1.309229248943143631e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	8.692723245098799012e+00	2.878313173682688575e+00	1.316342533298152659e+02	2.617641151778890229e+00	-6.036589408678848301e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	8.950319089769182668e+00	1.521766377453421581e+00	1.927421750544088752e+01	9.020680621893529150e+00	-1.053405535918898153e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	5.192820206193376364e+00	5.962032011968539713e+00	6.996569587131664036e+01	5.142241329106366443e+00	-1.850135562752950946e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	1.677290394911640670e+00	6.353065481994049968e+00	3.738931649374993071e+01	7.382941558278471206e+00	2.648828846106445756e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	4.501916544456300961e+00	8.846158165014342600e+00	3.869852917012859166e+02	9.846097134395767725e+00	7.780822390295323299e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	8.237132395980676591e+00	6.196461511815565260e+00	2.032903802060069438e+02	1.458753877520506004e+00	-4.547630530487767331e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	9.103054744106001905e+00	4.110355143674207845e+00	2.002259255746740223e+02	1.873293888011092756e+00	-4.523290991808842421e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	2.828194722229627533e+00	8.235865988520046699e+00	6.449940149838030834e+01	7.475201563756611378e+00	-7.837999680415840054e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	1.592953531440818971e+00	5.856869158658471797e+00	6.126584452122121149e+01	3.540611766334571531e+00	1.797241682594606704e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	8.891007634358841116e+00	1.718321641884608564e+00	5.376217086589421257e+01	2.663773468117927923e+00	-1.074474284541016367e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	4.487654491819458968e+00	6.092912673789705025e+00	7.869676885342508399e+01	1.354939269844722460e+00	-2.897464005280919519e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	5.875107103985960144e+00	9.175950736528973195e+00	3.046941834316488666e+02	1.205387934677502715e+00	-1.287597136109249085e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	9.706410550213787403e+00	4.564435956280859408e+00	4.659292301176535744e+01	7.971559393053479603e+00	-1.395574147937122689e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	1.599406839645263201e+00	3.672769607165367489e+00	6.227223413042892730e+00	2.202127900526980042e+00	-4.376456001531925821e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	6.826064678506573280e+00	2.292833183878415060e+00	4.626255270941140196e+01	5.211488923017199681e+00	-1.876909253683281520e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	1.667397632988808054e+00	2.359308798564123677e+00	5.227486148172996394e+00	6.454414890777313119e+00	-9.707012322821302774e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	4.376974262414561778e+00	4.894877865740924427e+00	4.240900488966285309e+01	4.851856414651265048e+00	-1.670159089710423572e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	8.242461545278603197e+00	6.359813571716485647e+00	2.122756720107303750e+02	1.247106517250632374e+00	-3.826814122259115880e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	4.908890294558180045e+00	1.728203178991253308e+00	6.962760127785607267e+01	8.042364407498476808e+00	-1.547524777281744424e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	9.978892560591308580e+00	9.449691117508857374e+00	5.798422308525039170e+02	1.100053448316212101e+00	-2.457804136641438486e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	6.029765476984704442e+00	7.796042682807708069e+00	2.636705779228923916e+02	7.852191515918556242e+00	-9.012237281755915319e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	3.901206979450687395e+00	6.281768478010902435e+00	8.888203815496036952e+01	9.034336847870735099e+00	-1.028366798399717652e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	2.972594766985189541e+00	8.456127916233869612e+00	2.365404442265667342e+02	4.894934826764832714e+00	1.783120728529510313e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	4.147086820200310164e+00	1.729017528786737090e+00	3.266159462621897802e+01	5.822257627592702711e+00	-4.778890709503300194e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	4.352345910625620817e+00	5.295765961726185189e+00	4.118645771431799574e+01	5.293749846985205565e+00	-2.051982439410715386e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	1.630625054516869232e+00	6.670797392489879130e+00	7.107295073700038301e+01	4.498803207838905749e+00	2.267860712905013454e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	4.325072453533039152e+00	8.459056454225240884e+00	7.409833753745670037e+01	8.984044322848681929e+00	-2.941694387238256425e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	5.177154704702767063e+00	8.052836514855666650e+00	1.711881496869592354e+02	9.039185525278467637e+00	-1.376466282502742189e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	7.496834167906119895e+00	3.495820001933241716e+00	1.459084632812102882e+02	4.021114645526813192e+00	-6.823948513441353114e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	6.915686031975308623e+00	9.457977266008718686e+00	5.802417719708910226e+02	6.541525550319462035e+00	-3.642060780985908686e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	7.384050800915541224e+00	2.117470171975526672e+00	8.496070499615856875e+01	9.342144672755040347e+00	-1.597536525065876312e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	1.079544700307593752e+00	8.868116907730209775e+00	6.988701780990753321e+01	9.663241391642202416e+00	6.823662089273200060e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	2.955600392269629229e+00	9.745424979726349690e+00	2.863711824107959956e+02	5.588615954296995092e+00	2.263265869031733324e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	6.951332930943952881e+00	2.594050265834614954e+00	3.943169964857161602e+01	5.072197274324476091e+00	-2.725639006512020046e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	5.348904153781813164e+00	7.497541461919556838e+00	1.395385006311042275e+02	3.507225265475432341e+00	-7.303091411474846417e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	1.048275313340276016e+00	1.367454478347233104e+00	6.567484828122491791e+00	9.641758415724691389e+00	5.190909450523862212e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	8.234603129509411090e+00	4.651105811169901294e+00	1.834593560177598022e+02	2.293252668521472248e+00	-5.556118527352242431e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	7.948912362419736866e+00	5.640402076598523884e+00	2.111894470056893454e+02	6.209291067065218606e+00	-1.482464889913961947e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	5.933478873083203098e+00	6.225420812184262687e+00	3.387139331637475266e+02	3.545076375504484290e+00	-1.033375396013366254e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	1.595521943979878898e+00	9.421609592957993939e+00	1.116659452929525571e+02	3.511077682218999740e+00	1.993076675298964151e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	7.895723170250266598e+00	7.040753810240500954e+00	3.601840848068171113e+02	4.649251360860485960e+00	-6.695634226107617160e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	6.255947329719939276e+00	5.327741661318802002e+00	1.262404631516332074e+02	9.985049332085447205e+00	-2.302131252401346373e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	8.038067705429947196e+00	8.286075595427856655e+00	5.604159717592090146e+02	1.490090517003426429e+00	-1.375066038083180286e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	7.764163033224456001e+00	9.554169258264749942e+00	7.117184030474149949e+02	6.203167314090964446e+00	-3.823203920058635852e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	8.228009367689473663e+00	1.190521702654877112e+00	8.281713728515043726e+01	1.740011716818141485e+00	-1.675232587564996267e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	5.656705091877612723e+00	9.848964512432663909e+00	5.628396104968769009e+01	2.395160485465738454e+00	-2.430283443453496162e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	2.263490572715964877e+00	1.774633099957470206e+00	2.704801901883343618e+01	4.949586197272306975e+00	1.616045538560832107e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	7.041232527834445420e+00	8.329685559652171278e+00	8.566990482621355341e+01	5.590725407823638804e+00	-4.836363478325022669e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	6.576127513061580387e+00	3.525195044131853361e+00	7.711874599736822233e+01	3.319316835283169009e+00	-9.887948089978809918e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	7.685668744105603523e+00	2.185324309701308643e+00	2.611203164733380788e+01	3.853639410065944571e+00	-3.463912409568150963e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	2.524157518437047276e+00	4.961186507210927132e+00	8.046660233921630834e+01	1.789676280422652033e+00	3.882681969216492113e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	2.755265680848102416e+00	6.793609783526586732e+00	1.343910210113274957e+02	3.727183666153373931e+00	8.689484714036725954e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	9.019989047906488366e+00	4.423682955269413242e+00	8.100410676248161224e+01	9.697391346033784387e+00	-7.641290193353903248e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	7.754811225816228948e+00	1.494212208621475746e+00	5.154479695145577978e+01	9.504852897118347244e+00	-2.356457684973227984e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	9.174242259522102927e+00	6.403275329797324389e+00	2.996084716796792691e+02	4.021993884292909271e+00	-1.040435105237792790e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	7.826475546804438466e+00	9.125577587836019688e+00	3.085319280477477832e+02	6.139927142275589667e+00	-1.608410377822083603e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	6.379526987685411044e+00	4.453965700713059306e+00	5.917819074445353777e+01	9.182531679065181862e+00	-4.686305451427684687e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	6.890847007215539222e+00	2.944159152209290475e+00	9.664598844917895804e+01	1.046773247330232914e+00	-1.984092539004991940e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	8.998803877993788447e+00	4.974493958566238661e+00	3.482952013818384671e+02	8.290034346151317735e+00	-1.094757619059350873e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	6.204957732261945580e+00	1.443381101451347348e+00	1.468098005145462714e+01	9.535727675113395918e+00	-6.272523020547851047e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	6.680303483377401541e+00	8.395579095568750816e+00	9.673764094495794552e+01	1.818336364984911802e+00	-1.235164870692339179e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	2.409124272187190829e+00	8.445470888121288766e+00	8.514617339066874990e+01	2.454098798007752436e+00	-3.601658402057726915e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	5.264843306059010075e+00	6.290175161483780641e+00	3.138116522063436946e+02	9.643683279097981398e+00	-1.074223847226804196e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	7.453724640471143026e+00	4.171636766909802674e+00	2.181685512225966761e+02	5.832056107785519750e+00	-6.549498311308918019e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717652944577146457e+00	4.105979391266922462e+00	7.111114688331894307e+00	3.440427980021023568e+00	8.192245561863732206e+00	2.004249146659830672e+02	1.121312302130246463e+00	5.393298471266935734e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.415735871808442070e+00	4.346784903060878946e+00	4.256415906455940146e+00	2.827510303537576597e+00	5.983012016421437096e+00	7.177976376448569340e+01	3.327259348691284035e+00	-1.070843156778861660e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.366135916542395634e+00	9.897461391593321167e+00	6.344840639957721073e+00	3.820666175622914107e+00	8.432805894259612245e+00	2.048758663548326524e+02	5.054370217167749146e+00	-1.026658465181451430e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.633474905755748274e+00	1.362764134695730878e+00	1.098046663221231789e+00	3.179666885037181423e+00	6.691875174186847630e+00	2.293289397126252638e+01	7.245674133673717598e+00	-3.485314097882356776e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.528683490346483431e+00	8.810077723995222598e+00	6.720560981038952164e+00	2.931350507068888778e+00	8.058877631024374821e+00	1.590784543241415463e+02	7.601405668050104758e+00	9.593736394169427584e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.702621434301629932e+00	6.208823911334712342e+00	9.215983028407629618e+00	4.827867009415284905e+00	6.388713677088114551e+00	2.842978460926098023e+02	9.956434609560757210e+00	-4.626237555409919988e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.933418444027272365e+00	4.947009649090537309e+00	6.511455250461147592e+00	9.162649813159728041e+00	4.734762415000241198e+00	2.824524265786050137e+02	3.594860877034962598e+00	-6.523391787904917472e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.478991690208647292e+00	7.525466199855769922e+00	8.851666567158703813e+00	5.564809695652289001e+00	9.619311653888557245e+00	4.744767827603234878e+02	5.843799502978974658e+00	-1.476565027303268884e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.635026687870358097e+00	5.378293716572665417e+00	7.516519920855786907e+00	2.680539569061777705e+00	5.881111853799893652e+00	1.185777221220008357e+02	5.801123507792249612e+00	1.654327306375094064e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.784506830171112668e+00	8.852198478877625121e+00	2.074611204546658705e+00	1.691298904497200439e+00	6.456656504455716039e+00	2.252813723026432058e+01	4.650572397730761587e+00	-2.895420856280021216e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.239059230105624465e+00	9.107786870406695101e+00	9.122372745036699371e+00	7.267789111490913001e+00	2.983674593368700112e+00	1.979157817602286968e+02	2.506289791823736124e+00	-1.482899671507262429e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.268118089283127858e+00	4.795263956175615405e+00	1.602772428510166769e+00	4.442368681645020523e+00	6.627711300951626860e+00	4.734331306279764817e+01	9.805912935775864980e+00	-4.472952054278465539e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.452217652798172054e+00	3.495596737795346964e+00	5.803074104359090768e+00	8.390792106749861645e+00	6.148266669314754296e+00	2.994570287588118731e+02	8.682548416225927213e+00	-1.642048869777754661e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.175447735839653340e+00	6.331673245776642034e+00	2.288494559418956520e+00	6.940177276932463002e+00	2.661652629743068488e+00	4.192208693667522112e+01	5.486806718812872852e+00	-2.790965844404520979e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.485995631155100583e+00	9.210364963967643703e+00	1.097295122966886360e+00	8.165612967075533746e+00	1.529984183985564128e+00	1.347277391632783505e+01	6.428869885377818783e+00	-8.856626225690357046e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.798817096979780317e+00	2.891113117488828710e+00	4.804886066371294007e+00	3.444864120288168685e+00	6.446212720197189938e+00	1.063619017711519632e+02	3.046246074505447154e+00	-1.333940215286271602e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.123653000769903265e+00	6.607100649694051420e+00	3.659094241563831229e+00	7.231457098350189128e+00	7.879856345545372065e+00	2.080932500520848691e+02	5.890806850007256124e+00	-1.741904599614588633e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.908678877709069965e+00	6.688148908692872929e+00	5.364529102380388714e+00	3.390831139949757489e+00	5.711459403604028928e+00	1.038793857670910654e+02	7.258113865559294275e+00	-1.859404311002878396e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.477995655230429861e+00	7.591656627121588841e+00	6.209767041502312068e+00	9.457860663985314886e+00	3.034074871477768998e+00	1.781585099488723642e+02	5.629332282678646493e+00	-1.154924869037854762e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468852476432778609e+00	2.184595800115454622e+00	1.393299670746449337e+00	6.733661977730804438e+00	6.992000624564112421e+00	6.566602044227647639e+01	9.913587344987767835e+00	-8.579256826609390885e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.646564564880730330e+00	7.443721134234976056e+00	2.102184499002143880e+00	3.922963975741812437e+00	1.721535612347706579e+00	1.415226786659065006e+01	6.505155803368884548e+00	-1.768778685348619817e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.148524208154137582e+00	9.177297983772675138e+00	6.020012124831070288e+00	3.426508007284007729e+00	4.973780568516777301e+00	1.026652595138096871e+02	4.337673475291413894e+00	-5.910302899496401308e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.767688225650544620e+00	2.613877643819252583e+00	4.087291317119849943e+00	2.705368377012357328e+00	2.468442914568505397e+00	2.768042367974288709e+01	7.951402897615021281e+00	-2.638128480714742263e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.626966984475058720e+00	3.139172844068512269e+00	7.561857893647500717e+00	7.248093054475078567e+00	2.665698040064509833e+00	1.459190061117676009e+02	2.528723960684871486e+00	-2.335338237974290188e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.908346022398778707e+00	9.736250452348915729e+00	6.871191612840219065e+00	2.965838990279336063e+00	2.824639129545638561e+00	5.718967703301368743e+01	4.455343620097174551e+00	6.046738758279394110e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.164419227319908989e+00	2.630739250127315465e+00	8.608794943396874899e+00	6.347579895366789238e+00	4.487870181383723178e+00	2.451597208880117478e+02	4.123929222830342134e+00	-1.954000399787819919e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.852152850114953564e+00	8.684484844171050710e+00	7.235931889505584635e+00	3.375449713799081319e+00	1.454955976910653037e+00	3.557958083855688614e+01	4.889986505817392803e+00	3.216395548406520977e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.148152367829258225e+00	5.436413530630054503e+00	4.867239343139470265e+00	6.946997488517677510e+00	4.578271623404577717e+00	1.550864968953268885e+02	8.025732578783223659e+00	-1.494089469306368123e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.635123311808156288e+00	3.238085369856013696e+00	7.046015402411907935e+00	8.334250098689457431e+00	5.609501153754585800e+00	3.297630861887209335e+02	5.360421189378112850e+00	-7.299190855989560411e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.871030064985032659e+00	8.831960585852298706e+00	3.477605847868279199e+00	8.006659477589423091e+00	5.352089219380009588e+00	1.488912461824384650e+02	8.143149948573956465e+00	-2.931388193905951312e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.598066665229699979e+00	5.010719181539379008e+00	3.743749103381220689e+00	7.853653365985548973e+00	4.453403696111702281e+00	1.310380077328880759e+02	6.187342361022306392e+00	-1.966447574387221309e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.209886263775056925e+00	5.629313211595654565e+00	8.102819838147093279e+00	2.691747034015719908e+00	8.554610111528404559e+00	1.865427318407311930e+02	4.071276073018766262e+00	1.367031379534412450e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.327614924830102794e+00	4.238891310193775297e+00	5.012368295380253969e+00	1.790249293917309581e+00	2.318006784009325916e+00	2.068098878826372200e+01	8.285136564186345254e+00	2.362343141266475488e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.550436887960431331e+00	6.329518830410728825e+00	8.186325078954475032e+00	7.280080465941921375e+00	5.554212138832737899e+00	3.315776992329363679e+02	3.149907367827408766e+00	-2.449163919354166108e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.063267529268572265e+00	2.474388428986824540e+00	8.409057224138814846e+00	4.305614330149117208e+00	1.564158320751394715e+00	5.639077067284629408e+01	3.019627114398294676e+00	-8.680001226100664269e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.263034311585563785e+00	4.514877256412244577e+00	8.712822380310463188e+00	4.884246560895332046e+00	1.638638940938987654e+00	6.996274059954164670e+01	5.538426328633990536e+00	-6.711267991980848224e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.659759395240826052e+00	9.723559412493726128e+00	9.255577007248820820e+00	1.275530108750034142e+00	6.164870471698812970e+00	7.296326691354968830e+01	3.347004133882661048e+00	2.417495956139308344e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.900059050002816718e+00	3.317465135815808264e+00	4.876473953833862396e+00	3.335323261406010431e+00	6.099127686710342999e+00	9.921343706952734465e+01	1.084467214325208317e+00	-3.902605077307646497e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.624696152712435726e+00	6.915204843747776664e+00	3.879481890769944208e+00	1.297597578339718005e+00	8.911087428064073279e+00	4.496291503521423039e+01	6.837094382272317361e+00	2.233510772338100470e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.228138071482575810e+00	3.922054327931516760e+00	6.237772474512832233e+00	8.914506953774107956e+00	6.024835195671918164e+00	3.349090402844173582e+02	5.599432778340755590e+00	-1.039239048967254675e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.529746560866115601e+00	7.964328793141148388e+00	4.335910900616436692e+00	3.189312766326930948e+00	9.637666147691263063e+00	1.333558342523300837e+02	5.015656500855077304e+00	-2.362973078986295494e+00
