G	c	dx1dt	d2x1dt2	dx2dt	d1	m1	p	d2	m2	Fc	Fg	W
1.000000000000000000e+00	1.000000000000000000e+00	9.076677552025309126e+00	3.917275358018485587e+00	1.371398958511521382e+00	1.160734863351663426e+00	8.726031393807954117e+00	7.932936509882269149e+01	9.680819569183434226e+00	2.281649211082366691e+01	7.450704835376103397e+00	6.855170776743330308e+00	4.198575005212293654e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455513282760168003e+00	5.400950103303673977e+00	7.658187137564531177e+00	5.979848265622674797e-01	7.090709761830555458e+00	4.579654936240387286e+01	1.971236634595569637e+00	2.064832244830650509e+01	9.796193557485725734e+00	1.818537203273487002e+00	1.514768513519009874e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.092094295500682266e+00	7.939710465096399439e+00	9.270630039177065740e+00	6.836960131781279204e-02	8.542462301094751354e+00	9.190587862660528629e+00	5.300954697195581211e+00	2.505517397463956542e+01	4.391160798866757808e+00	9.536096121228123224e+00	8.037091190298084262e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.909092283922932509e+00	7.151512978403741450e+00	3.521248367976081095e+00	1.339882102724349044e-01	8.729436511111790864e+00	1.670123537707105044e+01	6.268117388731331729e+00	2.515808622955557183e+01	8.214074341186593742e+00	3.329439929467302939e+00	4.817545288514360480e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.968247760560057458e+00	4.999256466945428024e+00	8.725144231371398718e+00	6.955439798574023502e-01	7.735332492845747865e+00	5.392816312996070849e+01	5.865286305352474194e+00	2.133913490575377381e+01	4.923462960792017284e+00	4.025116614355193079e+00	9.705365018099219032e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	1.508824775028247966e-01	4.948831985204894757e+00	5.197114250483195974e+00	1.782099703997343632e+00	1.468500782322874443e+01	8.821942773529750426e+00	4.618487668670446133e+00	1.493990867330911299e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	1.224247013441467635e-01	6.493299226577375904e+00	1.587422408765492854e+01	1.509452893229328074e+00	1.921226275319850885e+01	2.629989767750501084e+00	1.473552410493910170e+00	1.539093742339246729e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	6.161916918923965314e-01	2.443300480596986013e+00	1.449706414827534751e+01	1.952233919165310860e+00	6.759502654932277643e+00	9.532259329552706717e+00	5.470674456542544917e+00	7.886149579057671666e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.144018069288272654e-01	7.055364907384769069e+00	5.100031064229022348e+01	6.277675792623361062e+00	1.916576363624326262e+01	2.971085935038229930e+00	2.111867277367787121e+00	6.620399146341093832e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	1.389023584948378298e+00	2.610775435404645073e+00	1.788041542175514564e+01	5.896379684401822807e+00	5.976644667774746900e+00	3.937531665850093621e+00	4.610688464264941722e+00	2.409536156267185092e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	1.849463043497892312e-01	7.247644966731819238e+00	2.183787249059560054e+01	3.106565028471875767e+00	2.107526394463225827e+01	7.807795045552010649e+00	4.158647663577435871e+00	1.082905068456022080e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	5.111852170619759494e-01	3.059468206075501406e+00	2.267501876469857081e+01	6.734356454923215551e+00	6.984658454508548608e+00	4.545288185140697657e+00	7.942597145083703403e+00	1.794661934162232741e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	5.247385424342394522e-01	2.064222710695401641e+00	6.462005709303043410e+00	8.393929499425974328e+00	4.341083415523127265e+00	6.473617556517545779e+00	8.227231640518308353e+00	-2.419742159279420335e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	1.128179572638234207e+00	2.494433303241220479e+00	9.757545582065578316e+00	1.379311053810763799e+00	7.100698302955207986e+00	5.009452681858322265e+00	2.380509811348380023e+00	1.765665416000500443e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	5.404046509853068780e-01	1.011188752465584262e+00	7.841145440898036334e+00	5.482120372762266491e+00	1.278159084450842808e+00	7.674127937356037599e+00	4.305931742470725077e+00	-4.158965963247381126e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	4.957479349963926918e-01	7.476005864764689868e+00	5.110697568525687728e+01	7.199584124930082041e+00	2.012639084091057740e+01	3.060585173432356587e+00	4.360437780037421440e+00	3.192182445619034525e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	1.248797123584452828e+00	7.590832178955481346e+00	6.552029527550577370e+01	3.270186406715548610e+00	2.165410360675447876e+01	1.530633408203313284e+00	2.353737341024606966e+00	9.305522711106102296e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	3.620721467997589649e-01	5.636665726431592027e+00	3.902557902240274501e+01	3.768086276376445998e+00	1.569742158077474947e+01	3.703196123572651377e+00	8.188421140197913672e+00	2.687385853317684203e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	1.295604122136608138e+00	2.449576651397180171e+00	1.496594853921013524e+01	6.533378717243297551e+00	5.375865317342048755e+00	5.274905930646060170e+00	7.360682331113913790e+00	2.300425590284733516e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.894184319185900633e-01	1.756985828188396326e+00	3.217042275600555445e+00	9.074742216214643165e+00	3.857285420610887527e+00	2.511672453012383066e+00	2.706817034348689699e+00	2.590530845528394854e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	2.259838043424019227e-01	1.174359039383860770e+00	5.009022046404207451e+00	8.290054036329927101e+00	1.380868123557579263e+00	4.182922081052175223e+00	4.295959538673328915e+00	3.655822140276087318e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	3.539415434305910324e-01	2.487326272764569524e+00	8.467339203227830069e+00	6.248072083506402308e+00	6.019941079840878118e+00	4.599450549427020363e+00	1.955196323416199977e+00	9.873362427199916525e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	2.378811749299091505e-01	9.011392134122528930e+00	2.882390182307378979e+01	7.571355932210733108e+00	2.539384731778057258e+01	1.511088719708068018e+00	6.660706753654747736e+00	2.833954344890667748e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	1.065658100105821848e+00	3.165926414677029843e+00	3.094332931009244803e+01	4.282810600739140661e+00	8.020136713712645360e+00	6.245750118345393176e+00	2.094974352441535626e+00	9.186438947202086425e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	6.548632851018943990e-01	4.189459339394790760e+00	1.899523117963850538e+01	6.768057518344201995e+00	1.076239441189125046e+01	8.952274711533579676e+00	9.876845587009150051e+00	5.750051245448077886e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	4.594193142005208452e-01	1.951208362674842656e+00	1.763718194547884721e+01	5.200389865379284160e+00	4.048625592065753231e+00	2.363067419992309404e+00	8.028711932003050222e+00	1.326488885509646831e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	7.126199097839673868e-01	3.004775661611206239e+00	2.004698151954543306e+01	2.712742336553848332e+00	8.156193127007616894e+00	6.376998934782323047e+00	4.512698147504896617e+00	4.452806656173184052e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	4.505458976289971051e-01	5.672382464041261230e+00	4.624856472880450298e+01	7.317926249723154974e+00	1.459427016518346321e+01	6.969609062993169957e+00	6.210866539018256915e+00	8.678928290147331914e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	8.995655730738709721e-01	6.463510893814436997e+00	3.570991658595453799e+01	5.991655758005805410e+00	1.765519865042583092e+01	4.777853663727168687e+00	9.188918744669800631e+00	2.359277243678818081e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	1.059716864743349918e+00	3.204478503047030635e+00	1.981029516778459509e+01	4.229227207061186711e+00	8.342451646343183924e+00	7.322059376264917319e+00	5.987497816142056450e+00	1.740314290439943434e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	2.121578932006281004e+00	1.525827525808823637e+00	8.250754520424615990e+00	9.193034528658815319e+00	1.902522933849146280e+00	4.699909816610305491e+00	2.564802218161752911e+00	-4.489697731996189134e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	2.014133127693855940e-01	4.516672343635771192e+00	1.247001468289282045e+01	1.191927532257330391e+00	1.329426409493482453e+01	5.540622312566437557e+00	4.414656133636802871e+00	1.524895025909337176e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	8.693186157908415757e-01	3.108606713478144101e+00	2.334715525564001481e+01	3.849989870344429299e+00	8.102928651474124777e+00	1.065877051396926456e+00	8.587503297579496930e+00	1.104176206522988313e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.012897799466067950e-01	2.970162410101066186e+00	1.043072477567892342e+01	1.506887403807907422e+00	8.556276355489160323e+00	7.223171425581122129e+00	6.798085490777778794e+00	3.351785913994292376e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	1.156290259669217196e-01	9.640587270388405017e+00	1.171540835964887783e+01	7.897319944043361239e+00	2.799718399247537093e+01	6.952578094372833029e+00	6.848332200791931612e+00	3.006041278512793652e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	3.500500553636938794e-01	6.544226751639166118e+00	4.456125177313039387e+01	7.315702430699144720e+00	1.730912387559118670e+01	1.345404866919556852e+00	8.806924705879389137e+00	8.097393084355293535e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	4.866785644257668464e-01	6.017572238886907066e+00	1.559475950873823358e+01	3.988899302520394041e+00	1.724655565645968380e+01	4.309636826583486346e+00	9.049170046681982882e+00	6.636141506469764861e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	5.363227946946662605e-01	4.746163488280381593e+00	4.487444327923056875e+01	7.081483731940419801e+00	1.174350414954304433e+01	9.820519199299258872e+00	9.281162823702704401e+00	2.361409289871637451e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	6.000815860364693277e-01	4.857815557608360812e+00	4.658607800929847542e+01	4.572849160095358911e+00	1.295941493765881347e+01	4.778470263576361177e+00	1.849220074912268030e+00	1.136723260403073921e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.817080006380234147e-01	5.867459350066504875e+00	5.419703282744971773e+01	7.808537817588146801e+00	1.488971132168669875e+01	5.521449546434863187e+00	5.892925589789755669e+00	1.109902540392142978e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	2.527310391941011702e-01	7.264884860887151241e+00	3.145396484201132736e+01	5.088973573503023040e+00	2.047712048216819269e+01	9.188816231560219094e+00	7.665802021740462102e+00	2.530394481378030469e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.322195604656356327e-02	7.311630945209453003e+00	8.364684581745724046e+00	4.710889068791476397e+00	2.145302393637047089e+01	7.465785186252509753e+00	7.808563691748014790e+00	1.735974054845829465e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	7.039792156395304756e-01	2.540603512219343774e+00	2.382304348776940728e+01	9.417024800349810931e+00	4.359172822038115847e+00	6.240501224684345871e+00	6.462811541846320118e+00	1.022305942534795875e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	1.111802917783565992e+00	5.502087794811662214e+00	2.669073371266461336e+01	3.248446813806204148e+00	1.560136932152863132e+01	8.178267623295107924e+00	2.489331131806633568e+00	7.564213956107255221e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	3.752085930895825872e+00	4.709383611776054579e+00	4.571002546409182798e+01	2.084490924079565488e+00	1.338622863888706682e+01	8.777937433622357233e+00	8.174132855090654459e+00	3.679586758090838885e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	5.206800451620257064e-01	8.835546845571469632e+00	8.550004476646306273e+01	6.260506480670215979e+00	2.429232490590420568e+01	5.112211585325407981e+00	7.490775942763853834e+00	4.860821167224531059e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.620785554942335560e-01	6.681136895699314238e+00	5.801411337112539712e+01	9.727847628559464610e+00	1.672960074513482809e+01	5.269705724084802867e+00	1.777612646021171194e+00	1.184517848697250297e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	2.241025022781832909e-01	5.797587639837860962e+00	2.105515163954410340e+01	4.399530519131474193e+00	1.632801112106375285e+01	4.470251235439924642e+00	5.175195740765963670e+00	1.179316583991580625e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	4.187746915253263147e-01	2.038895756184918806e+00	9.149873372759550705e+00	1.552672937651949470e+00	5.707443182369139834e+00	9.690562735376428094e+00	2.576595794717751353e+00	3.993079030551829778e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	2.106354548603133647e+00	6.454547976993990410e+00	5.588802814611047864e+01	4.053787448743340072e+00	1.796214500364321864e+01	7.269432672228059999e+00	4.024586337266589986e+00	2.071597088321340863e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	9.062401815224940815e-01	2.045233039281185050e+00	7.974223106098158986e+00	5.547486714051878209e+00	4.803976144655948133e+00	1.749522787899365550e+00	1.158294717268058882e+00	3.342922573111722251e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	1.758542147099939890e-01	4.013625754851694261e+00	1.022578321063581797e+01	2.446820257028210044e+00	1.164824188453631493e+01	8.768283424472743448e+00	4.600786526382927732e+00	2.206308611797694885e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	6.178844215269321261e-01	2.287113931137195522e+00	1.378501962272440728e+01	6.926880558275831490e+00	4.787849093616496354e+00	5.314180510216966802e+00	5.953561531486998071e+00	6.575827676279258682e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	1.679736514648953571e+00	7.220950028616793581e+00	6.815855619473926197e+01	9.982898618219161690e+00	1.819317049602247494e+01	1.618032391843747586e+00	6.581006717580555332e+00	2.394474192097647336e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	6.700442237668433609e-01	2.855118939172494930e+00	2.078795061734733096e+01	5.068199500037946947e+00	6.946079347367067669e+00	5.950546268630846569e+00	6.966702224411308819e+00	4.685668052390532523e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	1.943627820186440314e+00	4.525098995300674609e+00	2.780940188064900553e+01	4.199653993235820337e+00	1.230935845526738071e+01	4.753584744317350008e+00	8.532050471516889445e+00	3.685947851765403982e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	1.493260562696751836e-01	9.069666195418509602e+00	1.699208435381531501e+01	4.602715105939608087e+00	2.645298405280469822e+01	8.896267561152123804e+00	2.936972226575111033e+00	6.340272255279512381e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	9.549229032699766417e-01	2.841012781511745633e+00	1.850630143784409753e+01	2.028520405820921191e+00	7.868935261791930813e+00	2.833690239603311234e+00	2.090927452461780689e+00	3.213612245988170191e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	6.066971241149892169e-01	5.571143437180497315e+00	5.519488631427181247e+01	8.949080961454061622e+00	1.354146759902930519e+01	8.435214764679463073e+00	8.658217201364715621e+00	2.167822514434766035e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	2.987828620869538709e-01	4.777975897351529611e+00	1.080294225655288187e+01	4.731538083971186914e+00	1.342461087193682445e+01	6.015705001284865183e+00	2.408844542084694229e+00	3.786635717753380481e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	5.556013239802217729e-01	1.165111185782568226e+00	6.591194897903075223e+00	4.480881759111740692e+00	2.173518514430623050e+00	1.492446357217714459e+00	9.770174327860035035e+00	-1.046961211879779938e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	4.026514997701047704e+00	8.132345442611331521e+00	7.233402055951025034e+01	6.936777525820843948e+00	2.202855435260662986e+01	9.759268103930381244e+00	8.588588632423086011e+00	2.333947121919378844e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	2.321114185567409560e+00	1.627213461474558365e+00	1.238377760298397412e+01	4.974969408631348955e+00	3.208349487421761292e+00	5.609457128090436839e+00	5.505045635427185502e+00	-6.901975497298477080e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	8.031465779273924133e-01	5.262287695924372066e+00	3.829548977119158337e+01	6.824100594871720382e+00	1.360619692100854650e+01	3.616146302123451672e+00	9.832561909359807117e+00	1.751677422582904597e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.333712982928550339e+00	5.317971976816045832e+00	7.338098127899682410e+00	6.874713907135155955e-01	6.047854508382775052e+00	4.429524018884643510e+01	1.550613543549179907e+00	1.762607822790189260e+01	5.224377955778143345e+00	1.879147502278472937e+00	1.213226864703526031e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.234673015740143320e+00	6.403992634607837076e+00	3.137969142564267955e+00	3.300647377668549098e-01	6.647460533700383145e+00	2.823625943731875765e+01	8.317320313668576048e+00	1.782170500194922624e+01	8.716949099572563142e+00	3.730557935947321546e+00	4.821544551318279748e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.645526011319395021e+00	3.622620015382953529e+00	5.611603597764029061e+00	5.025480103295966172e-01	7.198788684667354332e+00	2.624299004056597795e+01	9.465797354977921074e+00	1.935163048084983117e+01	3.750153239742756828e+00	6.748844566659029098e+00	4.592577769717369196e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.283671437353088862e+00	7.260269019827092940e+00	1.938609535080115798e+00	5.713742722704299171e-01	3.280496175384996604e+00	2.719856769912283667e+01	6.835315092849233665e+00	7.535275496738096379e+00	2.721080465128083770e+00	4.151210292244311262e+00	1.080597395203704902e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.301532583273710131e+00	8.734803248001965059e+00	4.457080192652046691e+00	4.740517208540706573e-01	1.098884270100145999e+00	9.033277030061329427e+00	9.597148358727103812e+00	4.499717221157759073e-03	2.158727733586831565e+00	9.353077788102400092e+00	-3.030608873803683601e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	5.494093339773526985e-01	7.502521168776823401e+00	6.607346581701960986e+01	2.371627004911974090e+00	2.170620816408063902e+01	3.685224006783401673e+00	1.588732505915123383e+00	4.192299193912490951e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	3.397487745989184571e+00	5.817656562126096276e+00	5.365067726833385109e+01	5.300446264945138708e+00	1.563013463957918070e+01	8.018819325568793843e+00	5.944846141735355971e+00	1.392210756322252792e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	5.246235842851211251e-01	8.529512818834618315e+00	4.775054796204734231e+01	6.407812251190377673e+00	2.371010975208369231e+01	5.240134019390239928e+00	6.319154138048048708e+00	5.412725851377662156e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	1.417559979252069446e+00	8.394310468196998443e+00	4.625878937707657457e+01	6.243828554189863489e+00	2.339637183833105638e+01	3.049752501068528687e+00	6.873752528679183627e+00	2.680761372047145041e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	1.287584388780612210e+00	8.590911568934796350e+00	7.030726409808576705e+01	4.621738877203051210e+00	2.424528848553650207e+01	2.500637362496092031e+00	3.301100472376725214e+00	1.473876933127632682e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	3.464573763031285614e-01	5.360676018477963822e+00	3.676718903345178546e+01	4.042862030936166917e+00	1.481635246371881642e+01	3.995720874051638116e+00	4.272844323471836958e+00	2.756566705684191376e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	1.602242545825934394e+00	3.999457238470913722e+00	2.931506259112278201e+01	2.148622109875009123e+00	1.135265014471184664e+01	9.454923720563806810e+00	8.596755035631275632e+00	5.708529608600939298e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	7.421311318119847567e-01	8.130763694403121633e+00	6.630127812634087547e+01	4.522677114263618847e+00	2.285381696298625442e+01	4.089743223709144893e+00	2.755470130925982808e+00	8.358595670733340866e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	6.860362893325150369e-01	5.061368181396118437e+00	4.555028438433420490e+01	2.453781995618483425e+00	1.431752485407284148e+01	9.890910965007941869e+00	8.447260574190806892e+00	3.231085888567558406e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.040559086382040199e+00	7.330932226139204921e+00	4.254911870741768354e+00	2.766173921514467060e-01	2.653011732956479740e+00	1.070109315698186947e+01	7.605149860271283480e+00	6.031332934153526892e+00	5.371162329667742874e+00	6.063899683124911455e+00	7.305809637774730581e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	3.636465478979848953e-01	8.694142622331192172e+00	3.808649175457387059e+01	2.888897831726148446e+00	2.529843383036749316e+01	2.620612685826126942e+00	7.850231100396555028e+00	1.152999067002891398e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.491264350652230064e-01	8.936634403940288962e+00	1.654297940757891183e+01	1.518965915336714989e+00	2.661176135669256126e+01	9.005966165865393336e+00	7.420516431748390040e+00	4.528342972314812975e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	7.871910067681958667e-01	5.201842876416689521e+00	3.222705752533843793e+01	5.971292632447620541e+00	1.379859372138884588e+01	5.143807696194816259e+00	2.866515885292094001e+00	2.172174221974856767e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.161437247187253469e-01	1.684021735825953270e+00	2.240079268771246745e+00	6.357253570008233545e+00	4.238672417205068044e+00	7.377519540490937722e+00	6.123355860211102453e+00	4.334837600036536287e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	1.449518364605818066e+00	4.502916087805652445e+00	2.331551413856285038e+01	8.844423406017469347e+00	1.096965076523484228e+01	9.866800342684202363e+00	8.798246548302467218e+00	3.002003550542356152e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	7.083607405005083457e-01	8.226341216712345528e+00	4.843578548745708900e+01	6.190418670951783220e+00	2.285363971664073190e+01	1.449009934356697116e+00	4.889270137494320601e+00	2.716065775570685181e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	1.378002918016909106e+00	9.120419156040920683e+00	3.265194783685313240e+01	4.109721217270228877e+00	2.636346735358158355e+01	1.874345778252349826e+00	9.702111209935996072e+00	1.623916877859833852e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	1.848876351714001443e+00	2.824154800119034636e+00	1.786721939298619333e+01	8.224044861010391116e+00	5.949074847567701774e+00	7.483916915337007758e+00	5.066337551726777022e+00	-1.486814540137526137e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.387828812382065347e-01	1.603614286043419046e+00	2.025986730896272903e+00	5.854764161450751736e+00	4.096887923122490172e+00	3.532019163111605131e+00	2.285476689921917881e+00	1.927292391202472810e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	3.044157249710058299e-01	8.901440276776360960e+00	1.188610499094290418e+01	1.714693827790717551e+00	2.646919237961572335e+01	2.653654020642389977e+00	4.501501179618247583e+00	8.390811314558641043e-02
