G c dx1dt d2x1dt2 m1 m2 W p Fc Fg d1 d2
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 4.70307827e-01 5.79253660e+00 1.58697892e+00 4.40055292e+00 3.73971743e-01 8.93650013e-01 2.20615948e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 1.20983187e+00 2.03855178e+00 4.56472628e-01 1.55833087e+00 6.84079661e-02 1.67458934e+00 4.25906028e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 1.07853934e+00 6.45074100e+00 7.44869475e-01 4.05374741e+00 2.07520486e-01 8.42527564e+00 2.21771451e-01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 1.17032996e+00 2.05483515e+00 5.33405029e-01 5.55338489e+00 2.55970948e-01 3.62284152e+00 4.92328953e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 1.19521475e+00 4.03485918e+00 1.59768896e+00 2.45730706e+00 1.09866915e-01 7.04436226e-01 6.15264735e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 1.01201645e+00 2.28557768e+00 3.80219151e-01 6.92291996e+00 3.79985059e-01 2.46727519e+00 3.64141161e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 9.70577136e-01 7.22866282e+00 7.66934901e-01 9.97974450e+00 5.70743176e-01 6.72108762e+00 8.18575182e-02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 8.96434690e-01 2.85626902e+00 3.93194326e-01 5.06565528e+00 3.10571191e-01 2.67839167e+00 3.22018483e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 7.82037401e-01 4.52673436e+00 7.38389535e-01 4.19255701e+00 2.83687646e-01 7.77061481e+00 9.24779060e-02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.00229120e-01 9.06107300e+00 4.83363323e+00 4.60633750e+00 2.81439769e-01 6.01047064e-01 1.59694851e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 1.14070380e+00 2.83884745e+00 4.34402325e-01 2.03631561e+00 9.72110143e-02 3.82062463e+00 1.16781669e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 1.03360719e+00 5.57024558e+00 5.62055820e-01 8.94946241e+00 4.80483120e-01 2.42368452e+00 3.05798649e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 1.20174072e+00 4.77344495e+00 2.11143735e+00 4.73343090e+00 2.09916953e-01 1.19198660e+00 1.92389519e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 9.08140011e-01 1.16311637e+00 2.05317418e-01 4.48546970e+00 2.72083606e-01 2.22287134e+00 4.54535351e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 1.03721224e+00 8.13482302e+00 9.14399279e-01 6.93721246e+00 3.71059067e-01 1.61080565e+01 5.99967636e-02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.05375969e+00 1.62141316e+00 2.11481752e-01 4.97830079e+00 2.61703825e-01 9.28185896e+00 1.52376108e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 1.02639085e+00 5.26829519e+00 7.24349315e-01 6.83410122e+00 3.69652416e-01 3.20936998e+00 2.95999483e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 1.09934955e+00 6.04610465e+00 8.25704736e-01 1.55301661e+00 7.77069508e-02 2.75305057e+00 1.88311262e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.86644441e-01 6.65583811e+00 1.57147049e+00 8.32351009e+00 6.07318236e-01 1.32353062e+00 1.95520477e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 9.66521675e-01 7.19768466e+00 1.97612281e+00 9.46453558e+00 5.43410687e-01 2.00957990e+00 2.85146791e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 4.88288626e-01 3.27945145e+00 3.95865805e-01 6.83888848e+00 5.74356972e-01 2.28378678e+00 6.05891009e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 8.52838483e-01 1.08980899e+00 1.31444493e-01 9.59109336e+00 6.11251845e-01 1.89701961e+00 2.09083769e-01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 9.46352078e-01 7.51099296e+00 8.53167973e-01 2.36289083e+00 1.38314167e-01 2.19579134e+00 9.82938829e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 1.06760040e+00 5.82090939e+00 6.31392259e-01 5.29674571e+00 2.74371311e-01 1.35918808e+01 1.01877421e-01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 1.22853294e+00 8.52505933e+00 1.52176636e+00 6.41626061e+00 2.74996317e-01 2.10424108e+00 8.69420716e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 1.03271515e+00 8.39249527e+00 1.52213150e+00 6.23562983e+00 3.35090569e-01 5.67139186e+00 1.87063038e-01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 1.12359791e+00 8.58993551e+00 1.04951691e+00 4.61315601e+00 2.24609976e-01 5.15016572e+00 3.63789654e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 9.61613853e-01 5.36585194e+00 7.83373174e-01 4.04275968e+00 2.33219203e-01 1.38657911e+00 9.53171851e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 1.05563389e+00 4.00265556e+00 5.46982594e-01 2.14141620e+00 1.12348938e-01 6.41211873e+00 5.15626067e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 4.28988296e-01 8.12402382e+00 9.95330853e-01 4.52568206e+00 3.94994415e-01 2.97345860e+00 5.22296098e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 7.08222326e-01 5.06164702e+00 5.61778025e-01 2.46394734e+00 1.76826231e-01 2.74554221e+00 3.44384151e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 8.30030524e-01 2.65097977e+00 6.55865501e-01 7.60929109e+00 4.94591017e-01 1.10403017e+00 4.20571373e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 9.33564650e-01 8.69476618e+00 1.98499469e+00 2.87947842e+00 1.70598754e-01 1.45117244e+00 1.17347182e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 3.80750078e-01 8.94303889e+00 4.84497638e+00 1.52708775e+00 1.37374262e-01 3.39327809e+00 1.03665423e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.47253640e-01 5.19678781e+00 8.37580787e-01 5.97129524e+00 4.81932079e-01 3.15098128e+00 6.57391984e-02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 7.35688091e-01 1.68129755e+00 1.27036068e+00 6.35706759e+00 4.46517570e-01 4.67710126e-01 8.63874930e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 1.23779492e+00 4.49043481e+00 8.65145315e-01 8.84721755e+00 3.74633011e-01 5.79672385e+00 2.35173011e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 7.97850926e-01 8.23183894e+00 1.39906804e+00 6.19283451e+00 4.13595015e-01 2.83171706e+00 1.81174511e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.41646771e-01 9.11596626e+00 2.54716238e+00 4.10932768e+00 2.41617790e-01 5.51092420e+00 2.21973660e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 6.30899590e-01 2.83125468e+00 4.48160661e-01 8.22710693e+00 6.25763082e-01 7.40097866e+00 2.86483851e-02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.03977113e+00 1.60276251e+00 1.25755958e+00 5.86251004e+00 3.12741744e-01 5.57487306e-01 2.06696641e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 7.40309429e-01 8.89615408e+00 6.65813166e+00 1.71352256e+00 1.19917123e-01 1.21774358e+00 1.25103154e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 6.46046436e-01 4.50464445e+00 5.36049902e-01 6.09265504e+00 4.58287334e-01 2.75166574e+00 1.10324682e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 9.69882246e-01 5.87584868e+00 1.38525281e+00 9.17216691e+00 5.24911776e-01 1.17740653e+00 5.07345728e-01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 2.97764216e-01 9.71259231e+00 4.53108941e+00 4.56681363e+00 4.31877421e-01 5.22479315e-01 1.30976734e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 3.02441612e-01 1.59908255e+00 2.80531480e-01 3.66693222e+00 3.45823975e-01 4.06959849e+00 2.16648244e-02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.62448815e-01 6.83486207e+00 8.61905684e-01 2.29122511e+00 1.70257270e-01 6.32537409e+00 1.35828692e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 3.63002160e-01 1.66694880e+00 5.66528988e-01 2.36300970e+00 2.14902321e-01 3.03165549e+00 6.74180538e-02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.94775325e-01 4.37922036e+00 6.62914152e-01 4.89494336e+00 4.09332751e-01 1.96377519e+00 1.01514142e-01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.05939952e-01 8.23433091e+00 4.65709197e+00 6.36111842e+00 4.21975409e-01 4.80581553e-01 1.06765239e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 1.15631222e+00 4.90125009e+00 3.34525382e+00 1.72553865e+00 8.08786592e-02 2.28165330e+00 2.41515708e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 1.01221867e+00 9.97464119e+00 1.72506235e+00 9.45611730e+00 5.18920894e-01 1.22687179e+00 5.36447339e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 9.66765098e-01 6.03153356e+00 1.02826892e+00 7.79620256e+00 4.47517144e-01 7.99284599e+00 8.70982742e-02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 7.55367401e-01 3.89045937e+00 5.77487748e-01 6.27961526e+00 4.34211881e-01 2.29470407e+00 1.90882816e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 1.22005922e+00 2.98100193e+00 3.95630040e-01 8.45594804e+00 3.66396596e-01 2.04152988e+00 6.63335737e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 8.65048107e-01 4.15468481e+00 4.24698508e-01 1.72168081e+00 1.08556939e-01 2.21359346e+00 1.03801545e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.58343458e-01 4.35279946e+00 7.70856792e-01 5.29154990e+00 4.53208473e-01 1.52063245e+00 1.01610490e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.04409880e+00 1.61842310e+00 4.14278318e-01 6.67083814e+00 3.54259010e-01 9.51027491e-01 1.07856907e+00
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 5.04588211e-01 4.32616779e+00 5.30383691e-01 8.45787616e+00 7.02667095e-01 4.02297001e+00 3.00231692e-02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 8.12705040e-01 5.17814668e+00 1.50637421e+00 8.05122604e+00 5.31065561e-01 8.24988487e-01 5.02514531e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 9.62539681e-01 7.50463977e+00 1.51586138e+00 3.49362325e+00 2.01360860e-01 5.75322032e+00 2.66581475e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 1.19289765e+00 6.91056536e+00 4.05048664e+00 9.46792153e+00 4.24532320e-01 3.76900805e-01 2.96447154e+00
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 9.51224898e-01 7.37889090e+00 6.00810218e+00 2.11911257e+00 1.23470695e-01 4.14334696e-01 5.89562661e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.09912134e+00 1.07527314e+00 1.11267737e-01 8.87620257e+00 4.44243414e-01 2.31311774e+00 3.91878368e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 1.24695731e+00 2.95900660e+00 3.47145554e-01 9.73846225e+00 4.07415434e-01 3.36188079e+00 3.78409586e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 5.33617207e-01 6.95515860e+00 9.57513887e-01 2.59438171e+00 2.11353150e-01 2.13885594e+00 2.09965595e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 7.33186178e-01 5.35590431e+00 1.14428304e+00 7.49859458e+00 5.27740181e-01 1.63153826e+00 2.08108519e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 8.62686953e-01 1.04782128e+00 4.09361334e-01 1.36256967e+00 8.60926812e-02 6.74985683e-01 4.26898285e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.88523914e-01 8.24045178e+00 3.42220920e+00 4.64880543e+00 2.87057559e-01 2.77624402e+00 3.30210108e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 8.78419734e-01 7.95528616e+00 2.44613499e+00 5.64654969e+00 3.51836595e-01 4.21494548e+00 1.73440271e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 1.20888679e+00 5.93577247e+00 9.98777138e-01 6.22580703e+00 2.73628789e-01 3.68683044e+00 4.82875370e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.10623139e+00 1.59816993e+00 2.15057435e-01 9.42343523e+00 4.67909480e-01 6.10152866e+00 1.42879591e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 1.03777896e+00 7.89863545e+00 1.13784066e+00 7.05025619e+00 3.76883603e-01 1.56946315e+00 6.06918114e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 7.73552200e-01 6.25342229e+00 1.77684073e+00 5.33150156e+00 3.63267131e-01 2.36763728e+00 2.31908531e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 1.16748262e+00 8.03763979e+00 8.37796311e-01 8.28707533e+00 3.83285236e-01 1.96136075e+00 6.04365995e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 1.23054947e+00 7.76572293e+00 1.01631324e+00 9.55479539e+00 4.08441241e-01 3.79015601e+00 3.26054523e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 1.16613302e+00 8.22701865e+00 1.37364543e+00 1.19859534e+00 5.55260595e-02 4.53887646e+00 1.79857982e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 2.89156978e-01 5.66207260e+00 8.70353418e-01 9.84269145e+00 9.35516666e-01 1.60484933e+00 1.85635189e-02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 1.05716801e+00 2.26292066e+00 4.73771124e-01 1.77518925e+00 9.29836226e-02 1.37879489e+00 2.90576607e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 3.91468010e-01 7.04041726e+00 2.17997995e+00 8.32948101e+00 7.44346482e-01 1.17786995e+00 5.82638020e-02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 7.12234255e-01 6.58426407e+00 1.56628192e+00 3.52301277e+00 2.52045287e-01 1.40165506e+00 4.78635306e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 4.07584633e-01 7.68027868e+00 9.82055592e-01 2.18961692e+00 1.93709980e-01 2.09308378e+00 1.36576425e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 1.03491664e+00 2.52892905e+00 2.23889895e+00 4.95870076e+00 2.65864421e-01 7.39206247e-01 1.81661809e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 1.08948187e+00 2.75477680e+00 1.34730723e+00 6.79560922e+00 3.43751411e-01 4.10284477e-01 2.80536377e+00
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 5.05676327e-01 9.01368565e+00 6.37449369e+00 4.42856661e+00 3.67650662e-01 2.89369435e-01 8.01190853e-01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 8.52174406e-01 7.74980019e+00 5.67103135e+00 1.49108867e+00 9.50838746e-02 3.98824732e-01 6.38332219e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.19515481e-01 9.17405640e+00 1.05459285e+00 6.39515026e+00 3.83881158e-01 6.22282705e+00 1.17981064e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 8.37375719e-01 7.82843789e+00 1.06757432e+00 9.12162948e+00 5.89168218e-01 2.05921509e+00 1.92654186e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 5.16545158e-01 6.37439775e+00 1.21012240e+00 4.44893829e+00 3.66655503e-01 6.38575607e+00 3.79861084e-02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 8.85848712e-01 6.88719463e+00 3.66241285e+00 2.94699500e+00 1.82411015e-01 2.94779834e+00 4.86462123e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 1.12794516e+00 9.00215132e+00 1.65952257e+00 4.98319611e+00 2.41423350e-01 3.26863770e+00 5.37413601e-01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 4.29127943e-01 6.20926079e+00 1.18018828e+00 1.43526440e+00 1.25256485e-01 2.03781827e+00 2.40484264e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 4.45921995e-01 6.69152192e+00 2.61508438e+00 8.38438826e+00 7.23888521e-01 5.80595747e-01 1.57707009e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 8.22714733e-01 2.40829044e+00 4.91020390e-01 8.43706730e+00 5.51824168e-01 1.30019240e+00 3.14462566e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 1.22458236e+00 5.26529098e+00 1.14798693e+00 6.29200417e+00 2.71051723e-01 1.19373465e+00 1.54488008e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 1.07813949e+00 7.44757401e+00 1.13831139e+00 4.17792600e+00 2.13970276e-01 2.70948635e+00 6.68325823e-01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 1.08453060e+00 3.43848428e+00 5.11995941e-01 8.19805028e+00 4.16948009e-01 3.26533694e+00 2.87973457e-01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 8.30099198e-01 2.82028762e+00 2.00342070e+00 5.99218322e+00 3.89458887e-01 6.48823651e-01 9.08971870e-01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 1.02778487e+00 3.82444127e+00 8.74855184e-01 8.43339078e+00 4.55503897e-01 8.84130160e-01 8.74328990e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.07757117e-01 3.17350565e+00 4.78460789e-01 6.68312913e+00 6.28304317e-01 9.74698522e+00 5.15530783e-03
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 1.05696441e+00 2.93421373e+00 5.30769466e-01 8.05964926e+00 4.22252004e-01 1.25594645e+00 7.02193218e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 1.21154211e+00 4.82365759e+00 5.53908047e-01 6.38706694e+00 2.79774075e-01 2.80550844e+00 6.23356827e-01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 1.04100972e+00 9.17054662e+00 1.32364685e+00 4.72726961e+00 2.51855868e-01 2.80068252e+00 5.12120733e-01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 1.19264159e+00 5.56353682e+00 2.25572276e+00 9.62151274e+00 4.31556067e-01 6.55322263e-01 1.67651135e+00
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 1.11214743e+00 2.69128343e+00 1.64592539e+00 5.87002442e+00 2.89539792e-01 6.07848515e-01 2.34260925e+00
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 5.15774671e-01 1.69274502e+00 2.49602117e-01 6.44580567e+00 5.31501558e-01 1.53073459e+00 1.08991927e-01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 1.20645836e+00 7.26540531e+00 5.86581203e+00 2.98438875e+00 1.31568708e-01 2.72031344e-01 1.35560094e+01
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.20635887e-01 4.44518888e+00 7.08737706e-01 6.63085710e+00 5.81807653e-01 2.61578375e+00 3.87534279e-02
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 9.83542473e-01 8.39647852e+00 8.87382633e-01 6.14446885e+00 3.46977312e-01 5.42013874e+00 1.71456322e-01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 5.50590570e-01 6.93559692e+00 1.12239789e+00 2.66354558e+00 2.14476005e-01 1.95201969e+00 2.41364492e-01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 3.11134010e-01 8.16617305e+00 1.81731829e+00 1.53628388e+00 1.44143199e-01 9.75659009e-01 2.29446534e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 8.88714823e-01 3.44751435e+00 5.07764437e-01 6.43923388e+00 3.97545842e-01 4.68901136e+00 1.41232645e-01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.57167823e-01 7.23123030e+00 1.41117112e+00 7.87323042e+00 5.43616895e-01 1.55123635e+00 2.26616813e-01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 9.44962607e-01 3.37655786e+00 5.71276316e-01 5.71061234e+00 3.34717198e-01 1.76855595e+00 5.02818400e-01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 1.01597394e+00 9.45161632e+00 9.97723367e-01 3.04095363e+00 1.66243201e-01 2.49359353e+00 8.29992802e-01
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 3.76986019e-01 6.72736853e+00 1.50334820e+00 6.99869779e+00 6.31054687e-01 4.09771069e+00 1.83198091e-02
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 5.19803120e-01 3.92060620e+00 4.06250332e-01 1.72095154e+00 1.41519283e-01 2.59343305e+00 2.45395078e-01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 1.00230978e+00 3.42560676e+00 3.74458726e-01 4.97650334e+00 2.75833817e-01 1.99278165e+00 6.09221835e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 8.10527566e-01 2.71833927e+00 9.84149514e-01 2.47030083e+00 1.63241930e-01 2.11078642e+00 6.35533302e-01
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 1.11521138e+00 7.25176863e+00 4.46468278e+00 2.66013146e+00 1.30758558e-01 1.03525092e+00 3.06250906e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 1.06764433e+00 2.96844052e+00 1.55660062e+00 2.82064554e+00 1.46102492e-01 3.91478795e-01 6.64302792e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 1.17866946e+00 6.35772939e+00 5.46198358e+00 4.48036351e+00 2.04436633e-01 8.85574953e-01 2.55787172e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 1.09313746e+00 3.38171524e+00 1.82796738e+00 1.46035185e+00 7.35743548e-02 4.25799855e-01 1.27144134e+01
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 8.95981157e-01 6.95772050e+00 9.73507927e-01 4.58014097e+00 2.80920107e-01 2.63219226e+00 3.61889568e-01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 1.08093160e+00 8.33445756e+00 5.07982480e+00 5.60536702e+00 2.86206428e-01 1.01746190e+00 1.33745025e+00
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 7.33967621e-01 8.00222719e+00 2.06734193e+00 5.34964856e+00 3.76268239e-01 8.76064404e-01 5.44752150e-01
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.70091262e-01 7.84766198e+00 9.12107559e-01 4.44505690e+00 3.03723018e-01 3.43622683e+00 1.89410306e-01
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 1.14898846e+00 2.68950165e+00 2.22374417e+00 8.55231947e+00 4.04340140e-01 4.29387875e-01 2.53462345e+00
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 9.10850939e-01 1.79546452e+00 2.15536362e-01 2.30794023e+00 1.39649496e-01 3.93575191e+00 5.03160196e-01
