G	c	dx1dt	d2x1dt2	m1	m2	W	p	Fc	Fg	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	8.156252900659582750e+00	9.438502893279515860e+00	4.682673075475769942e+00	9.182817990500772298e-01	9.402420839213300852e+00	1.245468507731255947e+00	1.236864220841778828e+00	8.698438189423282618e-02	1.889014586496160719e+00	2.575377201610858702e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.205623649384625296e+00	9.301448485444927528e+00	8.497805024907931326e+00	1.194305303789554795e+00	9.417579939436144798e+00	7.821735044767814671e-01	4.082280856582437778e+00	1.750785913190220644e-01	2.266815089975230624e+00	1.411889541722046060e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.920206972612485075e+00	8.318025718239464794e+00	6.759459324321424489e+00	1.061145702278165404e+00	1.365966594709175697e+00	1.346529705980840652e-01	5.130328152337148673e+00	2.774848669067629947e-01	2.243673898881114681e+00	5.352183760678120850e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.138452245726425005e+00	2.315235190447253011e+00	5.145850580537561392e+00	8.079793086813096270e-01	4.768951981040933319e+00	4.920115677837513801e-01	6.552117561239068522e+00	4.514572782884617164e-01	7.752998609624381032e+00	1.051906245632769632e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.594734622634454979e+00	8.999186171921033761e+00	1.027393266217283063e+01	1.264754899553860445e+00	6.434697411817931645e+00	7.414056355931073483e-01	9.279379107701345220e+00	4.149043557879142918e-01	1.494538369943877232e+00	8.594999420391693512e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.148942108993900924e+00	7.416038617554223666e-01	2.014864571377791513e+00	4.907643688710596197e-01	5.078953546698152799e+00	3.303438843113035261e+00	3.046684531200032797e+00	2.423986616454724963e-01	2.635380117643332021e+00	1.917453757856305008e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.197765783591640876e+00	9.104754517516121526e-01	4.906775448646300219e+00	8.515938466310516430e-01	2.648209453124420243e+00	1.263895291436352819e+00	1.474733423698516344e+00	1.538328257760364914e-01	4.385520727995820600e+00	3.269511585892028727e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.327376704605123692e+00	4.536660096582554758e+00	2.077527740794629096e+00	2.234291352609204806e-01	8.643995226426726575e+00	1.148721449460211375e+00	1.001524671751799289e+01	8.557929778740840376e-01	4.224494103079709184e+00	8.783467573632412762e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.776134405581625941e+00	4.686205251930734228e+00	8.046373431007335597e+00	1.111435809668595898e+00	7.205952628725959208e+00	1.071381989499265552e+00	2.489620736824100788e+00	7.206380814528180745e-02	2.392356782666042125e+00	1.659450732816253549e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.826934238885547179e-01	8.667832172456794382e+00	9.272632593854769567e+00	1.280690768109357780e+00	8.798203310937912747e+00	7.826174966206715489e+00	4.632459839987016714e+00	2.654718675129285055e-01	6.125534381500405967e-01	7.680983653539050771e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.273304958287564403e+00	6.477932155199376929e+00	4.341224211180803927e+00	6.556115015057737416e-01	8.235608385281450339e+00	4.677364352714278972e+00	5.034302976028646626e+00	4.098795195952356640e-01	8.930401814392223692e-01	9.222061943635800896e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.683640033944095116e+00	5.352601232230886019e+00	9.174829916364382498e+00	1.165487693760608456e+00	7.702692730562612944e+00	1.127923971535403469e+00	5.304834493461594747e+00	2.891246244310453628e-01	2.663727118302361419e+00	6.509361676997560409e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.517727195731293000e+00	2.437322009108225718e+00	3.763819872431966029e+00	7.475535544228437690e-01	5.814335680196605516e+00	4.754779753994295532e+00	1.718458364110230452e+00	1.802012947458731806e-01	8.781670652885327222e-01	2.592762161207679217e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.656017600440162774e+00	9.999226932866825734e+00	8.943500465682078016e+00	1.309461729353420090e+00	7.065423872991301479e+00	2.289840973878884522e+00	2.063268680864376314e+00	8.818709138640122569e-02	1.855648051635886975e-01	1.505613691650809116e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.268345346638279025e+00	4.073740578801292145e+00	7.482384696902875554e+00	1.132236364815455865e+00	2.873026136701238187e+00	5.197068786481356950e-01	1.464053918563462009e+00	9.156920566304034559e-02	2.274825862204838067e+00	1.898685032991815014e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.195462856815575847e+00	6.134100135406331589e+00	8.058536673393591698e+00	1.183444781513833144e+00	6.958449926115659601e+00	1.066584535866154759e+00	6.572660267242741661e+00	2.487472042435349973e-01	2.917757444143080026e+00	5.308145000824125992e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.424506661889174630e+00	1.876449645464903782e+00	1.414393442583953497e+00	3.237261049525149148e-01	3.765695348097027662e+00	3.797448215910664282e-01	4.323639054290529415e+00	5.545554931330839432e-01	5.657626499016397581e+00	-8.331300902441927947e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.854005636339961072e+00	7.692179876748629574e+00	1.012678335685052922e+01	1.189723623182288970e+00	7.803023392541190262e+00	2.517215037199323824e+00	3.201879261238198104e+00	1.657510042951521601e-01	4.556962603296746406e-01	5.472353857351508921e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.130727501404225066e+00	7.541005828561551994e+00	6.742551301405401709e+00	1.011765432292645484e+00	3.086639688026348693e+00	4.999619005341343625e-01	6.518417873759874581e+00	3.258826661426574289e-01	2.552045947200929810e+00	5.781946893886505956e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.177722863171794199e+00	2.652604431341812230e+00	2.667915902355705526e+00	7.426919390557094047e-01	2.177278295226317439e+00	5.566779244931348014e-01	9.523703343311991532e+00	6.075409665605383536e-01	1.589103855765555018e+00	1.982708814644823514e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.669662315493150473e+00	2.130824364036233654e+00	7.939172464891272263e+00	1.205743434417802407e+00	2.239167865302216232e+00	6.017343820226722650e-01	3.436010965254909788e-01	7.551596099687805930e-02	4.526652575616847862e+00	1.644082043526411629e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.915546353257962409e+00	6.729014441744634034e+00	3.308585970198057336e+00	7.523688722724790612e-01	1.230876084773064871e+00	-1.236416600350631612e-02	5.475270607864751504e+00	3.931446247390895654e-01	2.219967148386255307e+00	1.644294339255338855e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.638036221557089611e+00	6.452251540783995765e+00	9.515144929625831693e+00	1.325168457029075153e+00	7.789710341565846186e+00	1.300135483277163884e+00	6.169842428913078436e+00	3.127288335428139443e-01	1.512515436624097598e+00	6.926239872976465151e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.065039484486007382e+00	3.444004402590272740e+00	1.858386369231935120e+00	5.874948944734454948e-01	7.971957574172932937e+00	1.018219115839886779e+00	2.971384401552743970e+00	2.235365959079620712e-01	5.356755119506450669e+00	2.184412395280706798e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.778215771390344813e+00	8.880774665715003735e+00	7.473850765342264779e+00	1.211498963500070358e+00	5.536589175743934277e+00	6.978959606705266161e-01	2.843327902723834733e+00	1.743153437893617819e-01	1.246499152637869701e+00	1.400217568231360676e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.806783582957045553e+00	2.580025811930733326e+00	6.097038599009178661e+00	8.060568648436290395e-01	1.654496431464119288e+00	4.896206154557344870e-01	7.775968770333682833e+00	3.520090234356754166e-01	5.209822172284765074e+00	2.149469097601190981e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.268713183623962681e+00	5.379068040218305313e+00	1.303630068877589032e+00	6.169530590156127037e-01	1.882878149244360033e+00	9.904561609724823468e-01	8.887752568560996380e+00	7.886015898995746287e-01	8.428022156812369214e-01	2.239300514181745139e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.674982870534631019e+00	9.800183923555252363e+00	3.983144190944081231e+00	7.163722965290322264e-01	1.554774559901055841e+00	1.738157997058566440e-01	8.174373114392063044e+00	6.016699124903445162e-01	5.127650142201876093e-01	2.697457913781973193e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.355125718795247458e+00	5.135413017620216181e+00	7.445536859215238223e-01	3.493816129632348888e-01	1.962005929048438180e+00	7.535098007077615234e-01	6.224895132564558509e+00	6.218627531218823279e-01	1.126451409412217775e+00	2.935410344701980950e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.669290877394070449e+00	5.675906592192708544e+00	6.080174178708489308e+00	1.010918530305690899e+00	8.968528725404627977e+00	2.944503530825095972e+00	6.955250189778555914e+00	4.593415890559016668e-01	1.372150983197908847e+00	7.775159014254354739e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.731016901163602739e+00	4.321527748977926464e+00	3.641717358784023695e+00	7.662533518407212974e-01	3.900017393839345647e+00	4.598178984257649815e-01	4.858185270759401320e+00	2.772190817635747928e-01	4.244386167482648631e+00	1.409306889474914448e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.904714542893898077e+00	3.341616931892601894e+00	6.198859799867378229e+00	9.348899578311650194e-01	3.536955709015817462e+00	1.256779019701611988e+00	7.117400165834013137e+00	3.371540781702084821e-01	1.884115653212546704e+00	1.531718654779072319e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.015582214083790902e+00	1.066493350390683226e+01	3.061801189902500386e+00	8.898106903096206777e-01	1.794513304223931183e+00	2.292711300047278744e-01	5.695630563973928417e+00	3.378741969807589340e-01	1.750054889177184547e+00	4.515069456575954154e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.098500837043535405e+00	4.360615706209108211e+00	3.808206063097562044e+00	6.937407500548724570e-01	3.806295992427700892e+00	4.152371055674621836e-01	2.046007738057452396e+00	1.915928230790640008e-01	2.843423889307360231e+00	2.625144023275062244e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.083017377777853341e+00	7.766402082958620667e+00	8.933530190646044034e+00	1.034764065916311315e+00	5.758398382287588824e+00	7.762551055709574488e-01	7.934044743104245789e+00	3.438470510138283975e-01	1.862068065689630236e+00	6.776943689403455151e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.934956286097669675e+00	2.511067576786995215e+00	1.661654561854797318e+00	3.645792902750873976e-01	6.185024199317276761e+00	1.145080299110351696e+00	6.563683971793145666e+00	5.029384590430783231e-01	3.055802017961680495e+00	-1.130553454497450760e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.056579024849461312e+00	2.550110255316213159e+00	9.275380776911184455e+00	1.171970255971398700e+00	3.204364364662313669e+00	4.343850755850938716e-01	4.101010964535939607e+00	2.199163113290994176e-01	4.236214420398423108e+00	5.599992891866624189e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.148615265608595948e+00	8.052215244804861172e-02	8.302299576643806134e+00	1.182367174004534283e+00	1.966689381100045431e+00	1.472036901465999525e-01	9.689566027067128218e+00	4.232512640600089582e-01	8.260883695408507421e+00	8.531134164280669563e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.905343099104148674e+00	7.403905729468486463e+00	7.337114947420545263e+00	1.068822135682403474e+00	4.409130633598963733e+00	1.148486345036922263e+00	1.336929872674041953e+00	7.006198793685286530e-02	8.633256947915449731e-01	7.932208387399040106e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.678419325917547944e+00	3.443555272440512738e+00	6.426025190664060638e+00	1.148562533613604497e+00	3.431323973835289198e+00	5.194428020400692070e-01	2.973715119084639369e+00	1.801313156185796460e-01	3.613403612032286993e+00	3.954682819817305073e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.024330325327999613e+00	9.027352983909679551e+00	8.996027472609407383e+00	1.242922201419428774e+00	3.103194305124123087e+00	6.093361259698559795e-01	1.412359157590408199e+00	3.230675526583893370e-02	9.121762657666551144e-01	9.141410971297437627e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.030720588591795384e-01	4.651171847801631287e+00	2.941180058038761480e+00	5.384884735746791051e-01	9.810411667592990881e+00	7.782186475076377619e+00	7.636469840938973519e+00	6.020913596833454839e-01	8.450702107518111017e-01	4.511531849854565346e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.030795801869854422e+00	1.055209972428137100e+01	7.080755863761878377e-01	3.789618007652113540e-01	6.904821626154372893e+00	1.003301007621230534e+00	7.365494531191762562e+00	5.651242300791290418e-01	1.997276726088194287e+00	1.666545431197117844e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.236546769733106732e+00	2.516101036929651258e+00	3.100085408226307848e+00	6.544325171825843279e-01	5.852304479959080652e+00	2.271605156464720388e+00	4.538372139177944575e+00	3.159811569550528554e-01	1.635205100664188116e+00	2.801637362483190841e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.036846055697897384e+01	8.551071234559232792e+00	7.490247446158649680e+00	1.117481065492168746e+00	4.230676799713425140e+00	8.086825276890319270e-01	6.186936045414412888e+00	3.100962925693128702e-01	2.042838424051934165e+00	7.226741130402476454e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.773489308272695908e+00	8.283247856051632496e+00	1.327989143760693436e+00	3.126007329727052975e-01	5.117307151457514358e+00	2.910535066867407372e-01	4.321820464393321792e+00	4.071343006649196794e-01	2.601456272083246368e+00	-1.779677489271517810e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.268957285034197469e+00	7.377919652111642357e+00	5.845383860590252389e+00	9.209970767738143715e-01	5.796469712907785343e+00	9.559431322168303602e-01	7.358633551783392512e+00	4.392403424817393209e-01	2.291930932186745373e+00	2.766493452561468169e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.060404621453193030e+00	8.923234517360505436e+00	9.596805738244766459e+00	1.274173557987272387e+00	7.025288829978260097e+00	1.875545124495410665e+00	4.663394923778723111e+00	2.050360316901095048e-01	2.670271950504872205e-01	2.371308066895805311e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.346724575700730231e+00	7.581256162184656588e+00	7.964985029410064143e+00	1.142790886239207993e+00	7.604266989179572889e+00	6.555592172321244249e+00	4.262174339242513099e+00	1.746277309687282453e-01	2.379228781525389302e-01	7.477855714807941645e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.613346007630930501e+00	6.305196622016956631e+00	6.309042520100842211e+00	8.881916072051533328e-01	3.236721100477566004e+00	4.780900491993091417e-01	9.449701277483843143e+00	5.868869687344633324e-01	3.154819647344779376e+00	2.634494589238395856e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.597641873938550283e+00	2.132488062617289071e+00	1.198540180751184847e+00	4.590125006111844819e-01	5.417335687937399058e+00	1.191288473354213062e+00	3.542882843579096885e+00	2.356748373016693543e-01	4.071414011457129334e+00	1.068208822525133217e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.354951571777931463e+00	6.865349852282275345e-01	8.137678814561887464e+00	1.247613834733759530e+00	4.712196912442437657e+00	2.415357186973758341e-01	2.273756850442417488e+00	2.131168094679514180e-02	1.506669321673197892e+01	3.099226528558539084e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.962957373615353163e+00	9.181434612793834660e+00	7.235958875720269745e+00	1.009460516503418281e+00	8.195007737213181542e+00	9.870724020453623959e-01	6.362020525383853986e+00	3.660376622158927895e-01	1.564564219645521392e+00	5.003346388160497815e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.351756854397795138e+00	6.738713649074076883e+00	2.348003273043890893e+00	6.665538629288481065e-01	6.562217337845419607e+00	5.582296663595222030e-01	1.006255729342320926e+01	7.581616106748435557e-01	2.885984152732315788e+00	2.967058153822316191e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.498212090679388098e+00	6.884446822061009108e+00	7.212586728300602879e-01	6.694538101169554833e-01	5.912329426785176700e+00	1.511352888742788503e+00	5.697104164164233708e+00	4.157708321513059468e-01	9.592957804223238849e-01	2.547599137418414816e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.652452105519440551e+00	5.940812535411308382e+00	9.951588981868791706e+00	1.254495717255201592e+00	2.027484621847755797e+00	4.452965100275385613e-01	1.632350215424767992e+00	8.098283759219129796e-02	1.520210988117820516e+00	4.024990855256205258e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.640335250016592639e+00	2.509715042361486681e+00	7.932710159121812765e+00	1.036399462177801434e+00	6.254692451263625053e+00	6.144664443660785569e-01	4.609956178198885368e+00	2.169629027244512065e-01	8.311696688729258042e+00	3.027795299819169839e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.654711175158971148e+00	1.094941963403899710e+00	9.321853501365685801e+00	1.194505324293630988e+00	2.447760496309137501e+00	6.688151283351897458e-01	6.078570583715092290e+00	2.369853239424650204e-01	3.215465588965082500e+00	5.511790673482103164e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032007092892492484e+00	6.051652792135081782e+00	9.279760915932953935e+00	1.085153526872616681e+00	4.066260914196067056e+00	1.567093215675257944e+00	3.425662278848081943e+00	8.232743648581997142e-02	9.782630514728262172e-01	6.274598774630812059e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.227231120682279020e+00	5.341118818220444986e+00	5.537625431297447776e+00	9.336474528841441911e-01	3.686993999386983578e+00	4.388046297541570717e-01	7.228231665609339274e+00	3.674313419780095291e-01	2.250049382001081177e+00	4.270866362353635814e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.155986583724711636e+00	3.230036315919606604e+00	5.629836560179068528e+00	8.193256568810702856e-01	7.341109056468684280e+00	7.655875676660985896e-01	9.519849874848219429e+00	5.414748094063264183e-01	6.857045206410869120e+00	-1.331356800000142726e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.455753771726937984e+00	5.770954857191775034e+00	4.074065667276211222e+00	8.399440073132780071e-01	1.369483913912274975e+00	4.112547164791420795e-01	5.231722874040626969e+00	3.508650229394638109e-01	2.416989841988333332e+00	4.156380108291222175e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.095028548021641512e+00	7.840604942771249863e-01	3.374335401781967114e+00	6.712501458670548926e-01	3.924749901201211699e+00	6.114496385751482244e-01	4.329350975184788730e+00	2.589058403649689422e-01	8.368036895750728732e+00	1.029238937781087881e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.056669968137708970e+00	7.255044769525623494e+00	4.297970711544230937e+00	9.563235593128214251e-01	9.349129143216938331e+00	4.665589259871249617e+00	5.050363220158832434e+00	2.983340407180776199e-01	1.024890308399120986e+00	1.706994474119297722e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.939314133716831812e+00	3.000921898918536446e+00	7.618692532462358891e+00	1.073364365457875946e+00	2.490599703519123409e+00	4.123929675329930933e-01	1.560580994248687015e+00	1.307497609558154195e-01	4.384170515393727818e+00	1.330640101782379681e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.024579389334719792e+01	8.311256439531042872e+00	6.507840504955206384e+00	1.058471782361624314e+00	5.255603814902315207e+00	4.237730708177100958e-01	9.639220901846835332e+00	4.510824058812435977e-01	3.018966950120622439e+00	2.929795438330421442e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.154284967534075168e+00	3.933326221218332197e+00	8.787044735295928888e+00	1.268967608686935922e+00	4.102603311075988302e+00	2.310901035216326616e+00	4.736283547852704778e+00	2.224819222312894584e-01	1.019553785932469925e+00	2.016020222548669416e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.160365423805660434e+00	5.983153749641569874e+00	4.721039869004505896e+00	1.013428188270677710e+00	9.050431856750753568e-01	8.304257135698406289e-03	4.942675206711748537e+00	2.422593141440697317e-01	1.982606200793582296e+00	5.632653011058930126e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.207392970670914778e+00	1.174217378395217004e+00	6.303184434277550707e+00	1.005444052156924339e+00	8.239803394882356358e+00	1.248901223674040661e+00	7.105889815901861972e+00	3.652693828113152685e-01	1.665866420926789715e+01	7.669565307048117897e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.618636481221936485e+00	1.883361012744063867e+00	7.509724542270822312e+00	1.081681889122946050e+00	1.830280517624161885e+00	2.547114878119294823e-01	5.045075348291075734e+00	2.464014745398438733e-01	9.243522529735336946e+00	3.583475067922203827e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.168469886869912600e+00	4.489535683163976998e+00	7.520024849087673324e+00	1.057177201072494466e+00	4.716187383913029940e+00	7.342722767351578250e-01	6.961481588471340132e+00	3.464490499285057812e-01	3.435799279426301034e+00	4.059801287834343686e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.883288294378337113e+00	4.653762633446603125e+00	7.074845234689174589e+00	1.213693726020842689e+00	6.482101216491066964e+00	7.483748548305282355e-01	1.919047157729962372e+00	8.297149165590836373e-02	2.584378699724994899e+00	1.821535688719341461e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.141867026930295737e+00	5.110277927881805127e+00	3.322469683608450186e+00	7.570759400406731343e-01	6.010905294131962506e+00	1.665497509905287332e+00	9.390379152348366176e+00	5.668092388944325766e-01	1.159328591412288834e+00	2.228782090712268238e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.069634102574186230e+00	3.643087901767942949e+00	5.146749624670424517e+00	1.083675136597532340e+00	7.434766743978345360e+00	1.946884332993972677e+00	8.365680628392439644e+00	5.744143010646987069e-01	2.235123392406800136e+00	3.756279084747355945e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.229916524172342207e+00	6.469117395690058281e+00	2.361893530579033396e+00	3.386584955519602591e-01	3.461907522854197339e+00	4.388735512477964229e-01	7.133025273031509350e+00	5.382714764732091650e-01	1.748468082943978263e+00	2.625631966912638227e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.975523064162457487e+00	8.935910608765622598e+00	4.197522828421536012e+00	7.931293124132843264e-01	5.840058258417690773e-01	2.519370937628431228e-01	9.615042389423063440e+00	5.689754469313628160e-01	2.109849594536331363e+00	2.743916379841948583e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.244442287542637970e+00	8.101410890230644313e+00	4.996356294118847963e+00	1.039098752828180983e+00	6.940793721117545445e+00	9.489681859377473438e-01	2.266421805513787024e+00	1.298962953966262823e-01	2.338318558471305764e+00	1.013387122403011320e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.840126270666630148e+00	1.425793833122037224e+00	7.975225079868765832e+00	1.119797808156651087e+00	6.027857557825228696e+00	8.088572023947802059e-01	4.009480373806995068e+00	2.619427733650031564e-01	1.344780985839822485e+01	2.348179784248040913e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.739934508892279297e+00	4.738804165263764467e+00	8.806005288289622257e+00	1.217293000717013962e+00	8.221973903017126162e+00	1.598749118731091601e+00	6.732296711278033641e+00	2.868594799349278857e-01	2.110812944591639706e+00	8.463363351271868673e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.278829370006086208e+00	2.521017223487917569e+00	5.051493807194622043e+00	9.901043406722017659e-01	8.289370822468928424e+00	1.385973786287450382e+00	6.167558975148900835e+00	3.379210021061946345e-01	5.720539583767796366e+00	8.292687726313266450e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.343349228131419437e+00	3.442527695781079977e+00	8.098092905659836305e+00	1.194490210432110011e+00	8.962016192878328624e+00	7.518306072649061367e-01	4.158647170769489421e+00	1.703131083470152685e-01	5.214578645836201787e+00	4.378177448786602088e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.626089167703861804e+00	9.222565346124191876e+00	5.353402942035833334e+00	7.836760787242198489e-01	5.625226873615501333e+00	8.135790460721170625e-01	4.065898299831767204e+00	2.661359960793278079e-01	1.574127411633358786e+00	9.133923536463569581e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.051227310757133715e+00	3.433225127834377943e+00	6.350239479657075137e+00	1.126841391010791060e+00	3.506820406684453495e+00	5.792537917054422225e-01	1.981934886485006153e+00	1.030955095689795459e-01	6.190644964223306346e+00	8.012976454263165405e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.967195501614746433e+00	5.372726887027209131e+00	3.146716861282501831e+00	4.371399706405337815e-01	8.095019392769374988e+00	1.270994794544157536e+00	3.576609579251725624e+00	4.030507022894877500e-01	3.706573067411266464e+00	7.883950262632025141e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.435911416921900496e+00	5.821117248642260655e+00	3.692729897538442607e+00	6.642821243309746659e-01	4.555650589212863366e+00	5.451974202429887839e-01	2.511981097110469463e+00	2.503011197640875873e-01	2.689671453810243307e+00	4.190552290318148576e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.804123067376355749e+00	6.900301710090688267e+00	4.224368394369092172e+00	8.751933100716564606e-01	3.121910383719793902e+00	7.094676746329450223e-01	7.925254119624910665e+00	5.375131519020667215e-01	1.068513653155575005e+00	3.544778922379254182e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.703548888221469326e+00	5.197418663267966643e+00	4.861545017483664743e+00	8.988639477873386907e-01	9.526540444071418534e+00	2.096234211610597864e+00	2.580313840358686939e+00	1.776230609416059869e-01	1.979647174868318427e+00	1.306495065803811917e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.486548879185055405e+00	1.844207996903589830e+00	1.656987225977691436e+00	3.833584781193581925e-01	8.485557068481694998e+00	4.918461979081435231e+00	1.669641366521120940e+00	9.156179955590255937e-02	2.896229428967564523e+00	1.008306533027421570e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.674492027054747645e+00	4.539222001816368923e+00	1.303396042011489175e+00	5.430967546739596807e-01	5.179915886516766044e+00	9.583769189611853756e-01	6.030183269313156735e+00	4.366779751270550847e-01	3.676620812265968929e+00	5.263922292095366690e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.689247355833917608e-01	6.070788794559183188e+00	3.206355539729596416e+00	8.026114755283034752e-01	2.177953639662185914e+00	1.153247999612348584e+00	6.926541756944969208e+00	4.852891686932859772e-01	4.931081711367970022e-01	8.533010149034707670e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.005616335480280732e+00	2.097407313841308962e+00	9.723309461646982399e+00	1.252103258571492850e+00	4.503541137761728486e+00	7.253951590775726821e-01	8.790736843373796461e+00	3.612264322655320270e-01	5.652646918721106140e+00	9.933026690128610170e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.036338158428307565e+00	4.850114566550637996e+00	4.100005810019507813e+00	6.262463411387042544e-01	8.535802832645851268e+00	1.358910551504130648e+00	6.629185061351234864e+00	4.079758548076970470e-01	2.527448412602834704e+00	1.548216301852357868e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.446868550531937192e+00	1.164202830655241216e+00	5.259723899056155005e+00	8.165159658525892317e-01	9.143902704702810524e+00	2.235981928116781869e+00	3.938646066375873112e+00	2.033992450367306526e-01	5.166042266087065293e+00	2.794248091456759120e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.360454688697944725e+00	1.942340003231083800e+00	2.382112317199894136e+00	5.334473998703200825e-01	2.259167157350727262e+00	4.424955190138451511e-01	9.298696953290846778e+00	6.406389041402422713e-01	7.308087152334080905e+00	-1.339107046164097203e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.434203653892019314e+00	4.120641586723394312e+00	7.005378194979001272e+00	1.080808452080620485e+00	1.667141086598993738e+00	1.163151531688699558e+00	5.624564697029724947e+00	3.508249723145492327e-01	6.330300371600030562e-01	2.174435715921139600e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.051138763170069934e+00	2.109075970369956643e+00	2.614163396198472711e+00	7.903630904185998673e-01	9.506395035514119130e+00	6.704250992526561426e+00	1.340407105608598215e+00	1.707503590141571936e-01	1.386908751484157820e+00	1.222805033431094701e+00
