G	c	dx1dt	d2x1dt2	m1	m2	W	p	Fc	Fg	d1	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.175416737552574364e+00	3.036609808621467899e+00	3.782110574036160688e+00	7.637586340909238158e-01	2.126293541190554137e+00	6.489230876327798381e-01	8.322218437038626959e+00	5.717074141434961287e-01	2.133824565441106991e+00	1.704030770403803519e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.996010663331127422e+00	1.682562822256037816e+00	8.472936472555613108e+00	1.169165016952162572e+00	2.537677690996942292e+00	6.110463796249151480e-01	1.363668303874157495e+00	6.188419596774299980e-02	4.518001078163104367e+00	1.604805638344953600e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.686792587285018463e+00	7.146238421737106883e+00	3.495808863188693660e+00	7.408700224005708712e-01	1.013494999909131167e+00	1.145722473089988008e-01	5.477469442894292051e+00	3.827333147445081685e-01	2.163483531500906665e+00	2.176362468803152428e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.903965685840263156e+00	6.843881692274374373e+00	8.835338382880506103e+00	1.203462292364492425e+00	7.563227671083741832e+00	1.078986610613010821e+00	7.222648153705295115e+00	3.169825747330973775e-01	2.018030513981273977e+00	7.400796298498539816e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.626093033936161447e+00	3.430902161009823814e+00	2.009329666034365580e+00	5.201709113769675819e-01	7.560804010486921634e+00	8.828655474864807173e-01	3.228509431574194899e+00	2.715121644533035616e-01	5.030820331537994683e+00	5.505432740270337078e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.924471454656757174e+00	9.355540209645912597e+00	7.246767991624244232e+00	1.101781391559573109e+00	5.530580667899820391e+00	8.182134796698260493e-01	3.810593889912238463e+00	1.944511910907308072e-01	1.479101992131153676e+00	1.495567799225482108e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.203271261902910005e+00	2.475907731908778331e+00	5.908562434341569691e+00	9.811305492849339283e-01	2.334139874684413751e+00	3.913162808881623378e-01	6.537193410928179738e+00	3.634684740237383860e-01	5.176352055510313299e+00	1.835993254884226711e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.786634701962806604e+00	4.921641549646111002e+00	1.842378515401609906e+00	4.700864612938786546e-01	1.688046739841704946e+00	9.186932853394468301e-01	9.062876493148976920e+00	7.674551861590315216e-01	7.263871374718737783e-01	1.410868476611596700e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.320442625212925769e+00	9.449854544240636756e+00	3.023337340399165019e+00	6.907437222108756547e-01	1.216367663206159744e+00	2.931488873037839671e-01	8.250535296450417277e+00	5.982287427492416487e-01	9.348379282014116498e-01	3.006247389521662372e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.410527507939331127e+00	4.714979502446501769e+00	1.110318258311926654e+00	3.033651928868570935e-01	2.457369337504894169e+00	7.316242804224951657e-01	6.238101381289940406e+00	5.877653397075556230e-01	1.380712244633722552e+00	4.469682045896626599e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.224051033798059684e+00	6.719159817921886102e+00	5.177964709200336024e+00	9.197804104065336883e-01	9.042653231860256824e+00	2.805662643798349176e+00	7.527499274393099071e+00	4.539687148850386489e-01	1.000311055194420984e+00	6.637696621803110819e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732697140400215829e+00	4.618230705036576289e+00	3.804638226504363452e+00	7.831876055887914134e-01	3.262951080193296605e+00	3.292196443121658822e-01	4.286585355265566832e+00	2.979848383909375897e-01	4.263036995453061806e+00	1.620401640647276265e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.650794579272882423e+00	3.362677188734229272e+00	6.352891126015909329e+00	1.033823095016733973e+00	4.128889561322846902e+00	9.259216872473908788e-01	6.773343550673030400e+00	3.601784148115443340e-01	2.588218724344722332e+00	3.728752392983784580e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.958333285285881686e+00	9.847922268241919852e+00	3.614532228366355682e+00	7.522191399795764566e-01	1.974012346913128102e+00	2.111566868131780905e-01	5.209889379389600172e+00	3.596733426517105814e-01	1.798626568326320729e+00	3.066028625493179560e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.759207014895696197e+00	4.782509625077310922e+00	3.727318272067622562e+00	7.701339291269914122e-01	3.030427834551324917e+00	4.513984956698521844e-01	2.805631533897460450e+00	1.910124746778967542e-01	2.817645802430524427e+00	3.736178497394169740e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.219064834883356596e+00	8.983809629248721507e+00	7.652271187766674920e+00	1.112775238161473279e+00	5.626426161216268262e+00	6.792620546215319965e-01	7.308430265117544344e+00	3.579857834927542837e-01	1.806267881154027366e+00	6.608178300026218421e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.626615814658013193e+00	3.074063394903282287e+00	1.390246664699059442e+00	3.757881435242438339e-01	6.543082671496103231e+00	1.182145113763647171e+00	6.062901662458025420e+00	5.404500594709392702e-01	3.598828906918797532e+00	7.845328633656747236e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.106175202115113443e+00	3.040515896600049839e+00	9.154187850925467274e+00	1.199448611833499490e+00	3.192596166944824621e+00	5.038357020471716519e-01	4.240099745905372863e+00	1.847536109677320737e-01	4.210592590089378362e+00	6.128024628668824469e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.385635395360572453e+00	1.315374329713546064e+00	8.612923890922949965e+00	1.196896874250145348e+00	1.498815440419784650e+00	2.710460452194974335e-01	9.189075666993463898e+00	4.189037932257825836e-01	8.477472434542480784e+00	1.253568025241598716e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.837935458166298552e+00	6.872006768255511489e+00	6.929776576683170930e+00	1.075376702956022168e+00	4.633605371140148144e+00	1.648383149285233218e+00	1.181916516644030191e+00	6.502094897589584532e-02	7.660849152032914722e-01	7.916541975706189227e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.400477881277329750e+00	4.344922065054982241e+00	6.434297725176366001e+00	1.005525686372098937e+00	3.136129666386916259e+00	4.314957101840113940e-01	3.838754116139345918e+00	2.086732189229937862e-01	3.491819831002809682e+00	4.833626251207610580e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.440004740640265624e+00	8.756923487079802726e+00	9.062720380939914833e+00	1.212512070926993646e+00	3.026074761271768665e+00	8.664817280711759606e-01	1.527171381289680996e+00	6.289478671813646116e-02	8.019931577608399031e-01	8.929934037967075966e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.192414973810165479e+00	5.331189672531279733e+00	2.653382903959548678e+00	6.128391041053402599e-01	9.712110661056319927e+00	7.923234407569822224e+00	7.846492147694806185e+00	6.059827793708251198e-01	4.532533673202840396e-01	4.534012250077448236e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.819641957062491322e+00	9.691525498883647671e+00	1.710530460597118552e+00	4.271018661618595225e-01	6.511491770335451790e+00	9.568041654836213494e-01	7.239150762710520048e+00	6.368303790755371896e-01	1.366978411503317670e+00	6.943214646677453583e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.680172250641630338e+00	2.560737315749820997e+00	3.183523597094837676e+00	6.864789726496983713e-01	6.079563498185485138e+00	2.295566105029172466e+00	4.017809208153950706e+00	2.910461987913522397e-01	1.935108207814893788e+00	2.823741517060187056e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.454100096249492324e+00	8.795839708887021047e+00	8.204948812227113919e+00	1.156698785356962356e+00	4.714806517294651833e+00	5.211583246613576970e-01	7.129886457266116473e+00	3.339832765151678484e-01	2.135372304107542085e+00	6.017888550516253821e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.552437407969913252e+00	7.935590732448053686e+00	1.270290078723035121e+00	3.625012841512291195e-01	4.831016491256126422e+00	5.266945887504471679e-01	4.604049435359688580e+00	4.142177946800061350e-01	2.408161481757090439e+00	3.424347954959259394e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.250632895560510605e+00	7.922653339151708884e+00	6.265478855271259917e+00	1.036194470029476511e+00	5.853420650329764108e+00	6.258902736794731414e-01	7.814725365115169353e+00	4.289619440788007276e-01	2.330926890156482578e+00	3.576824025132671059e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.356844312634731153e+00	8.588635800279067922e+00	9.930959211076478610e+00	1.240404995758128237e+00	7.234193555067104597e+00	1.691123276891222105e+00	5.129443285757210091e+00	2.180776171122479345e-01	1.028476354273657467e+00	2.413255366194118512e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.162990812518304606e+00	7.915830437549511878e+00	8.690829954211544361e+00	1.184163652035906455e+00	7.363821284320723137e+00	6.420716002525996835e+00	4.749377657372818362e+00	2.178251633536798237e-01	2.770794812242891036e-01	7.546698114932392620e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.345233896484030467e+00	6.674663107278218099e+00	5.701884100182978976e+00	9.674577572331720665e-01	2.559710285951670272e+00	2.935653201119722833e-01	9.455471000851876084e+00	5.414624956256072208e-01	2.768879558338043889e+00	2.191394682187517706e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.747842028691239058e+00	2.195849769100522764e+00	1.572399412468522328e+00	4.015124343431388798e-01	5.474422948233496733e+00	1.126005772190511456e+00	3.211093159255530960e+00	2.856125989557442013e-01	4.477372115455087176e+00	4.223552335162033405e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.650229157420415760e+00	1.292571762180193540e+00	8.522977070930927823e+00	1.179365578869336462e+00	4.744136349738174552e+00	5.136482909386270723e-01	2.024275667086758101e+00	9.426517426404962263e-02	1.498133355528725730e+01	3.492557908227026386e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.749449249487138758e+00	9.228724709833258544e+00	6.417701792468086808e+00	1.035704220178339074e+00	8.819846041547155124e+00	9.246321542670861149e-01	6.239722855561897319e+00	3.363349844716079229e-01	2.052814240233653553e+00	5.185963213915381065e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.687209848928747036e+00	6.428510654425220849e+00	1.951121121700605476e+00	5.089717147463809210e-01	6.665010609177929091e+00	7.958918286950262821e-01	9.722949406609792788e+00	8.069842185865759854e-01	2.648379465856207648e+00	3.000306822426684200e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.632584136385340390e+00	8.175130887676502311e+00	1.769741294044756330e+00	4.741441058782941975e-01	5.795172041463576562e+00	1.580340454650640103e+00	4.387375602238487993e+00	3.787463391876259022e-01	9.018642985286917657e-01	2.284649485827695559e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.526398296754286399e+00	5.377908287780426733e+00	9.166226903000911364e+00	1.203670376441925205e+00	2.063640629020916162e+00	4.622699346477890936e-01	1.456108525349323557e+00	7.229794613995599306e-02	1.660163712561371963e+00	4.259753093216116504e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.599064636022726305e+00	2.049746917348904685e+00	7.123772684872650807e+00	1.069499472443472321e+00	6.471844916865400421e+00	7.309958996404000153e-01	4.147527109634694398e+00	2.093170886181088264e-01	8.410636516075724600e+00	2.136012209798466288e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.840101512722968735e+00	2.096917351006648556e+00	8.416559256508909570e+00	1.170668360040483247e+00	2.035171108018649200e+00	5.454852928826547931e-01	5.538457747754831573e+00	2.511957946646665718e-01	3.612215270711031323e+00	4.810745848715716200e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.532890630533828791e+00	7.195928568896591493e+00	8.899312767558491544e+00	1.205652503366105188e+00	4.080716489967368688e+00	1.610557203204363796e+00	2.466714179597317091e+00	1.042348316593099122e-01	7.429311052796133685e-01	6.163112627272253619e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.987322645753837769e+00	4.868117149892306372e+00	6.116336011369750914e+00	1.026470934772262922e+00	2.273538649667941502e+00	4.145284522051960185e-01	6.990709895155545084e+00	3.807873627281118667e-01	2.467202412223370889e+00	3.578513760938822896e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.430846565312325680e+00	2.898503114886584076e+00	5.626424769761529276e+00	9.777270230883858826e-01	7.193206050624064929e+00	7.738344769575530302e-01	9.852015082136803770e+00	5.736801733804279824e-01	6.694782959757804797e+00	8.078588140682668728e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.254109594494894786e+00	5.492929517600136258e+00	4.883688467555277413e+00	8.966969294772997312e-01	2.776799496760162356e+00	4.035584971315759328e-01	5.037783581373561859e+00	3.103057156138270822e-01	2.652363640036608405e+00	3.123302165539224018e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.054813760564798919e+00	1.631259357612135918e+00	3.929865329972708210e+00	7.844624014016211566e-01	4.579957502322366203e+00	7.316504027446378844e-01	4.171470933784168444e+00	2.900767231295539039e-01	7.763796962418448189e+00	8.460803695705833294e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.884410583697508690e+00	6.279896548917631272e+00	4.936540636151030448e+00	9.003333334480837502e-01	9.061743721340430824e+00	4.841382150576462706e+00	4.588018867031378178e+00	2.778282054473903417e-01	6.075109197240440295e-01	1.595613342473882978e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.463170536703020552e+00	3.349166617343860342e+00	7.920548720334322113e+00	1.131481927457979708e+00	2.850262762444037534e+00	4.289648315294094516e-01	2.026865885784929322e+00	9.317934912562553240e-02	3.833776925940990399e+00	1.171899977306365415e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.919448252287716983e+00	8.214915282234473537e+00	6.569334619544787479e+00	1.033828737303400969e+00	5.626858818083550595e+00	5.637141687727380557e-01	9.028287088559066476e+00	4.782667471361952138e-01	2.427058564702131438e+00	2.785717138333438370e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.335128616606773733e+00	3.814193229138273633e+00	9.037048149461282875e+00	1.189742393873063797e+00	4.747601158357920070e+00	2.113935243471789960e+00	4.770113854109732543e+00	2.075737389904845909e-01	1.169108456790344253e+00	1.924073169270200667e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.649757026258170001e+00	5.130717692125508655e+00	4.958548000201701278e+00	9.070247209832774660e-01	1.088714978774508735e+00	2.002747757785298399e-01	4.537653381975632172e+00	2.738395583195342153e-01	2.211350616896847310e+00	4.466869083564144471e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.832953363358333476e+00	1.131989492973296541e+00	6.541777251147782302e+00	1.051918659167054404e+00	8.138600511388524694e+00	9.153002304924948707e-01	6.939779076657344170e+00	3.696520257920075103e-01	1.612800065146376127e+01	7.474820829256738353e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.660044587182502696e+00	1.677209877923735881e+00	6.655867535024165171e+00	1.061156105161442653e+00	1.638084274993822476e+00	2.061100429733267736e-01	4.902077669206290622e+00	2.565394567165459883e-01	9.250713591193493457e+00	1.833309061719667898e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.228112823007125876e+00	4.682695418205229387e+00	6.417094757356005985e+00	1.018093230503179569e+00	5.254066183234779253e+00	7.189141128533519387e-01	6.720821205953074085e+00	3.726271667053558945e-01	3.196713001589171821e+00	2.922202288960209504e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.354533424135856201e+00	5.315211182524083533e+00	7.275630098968395743e+00	1.098698508541147145e+00	6.125883597952631376e+00	8.411153506146008541e-01	1.469710568089432234e+00	7.183487280825252841e-02	2.769286789866289400e+00	1.864996507667133763e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.227410751728549521e+00	6.452274836807953662e+00	3.215862514920557302e+00	6.791445024543317777e-01	6.521252579876833266e+00	1.573981236524982119e+00	8.343106340479179650e+00	6.037441173786245452e-01	1.347316636988775684e+00	1.967499051749066752e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.734864270005214149e+00	3.598761313305010034e+00	5.622375151440851759e+00	9.659597589760404723e-01	7.258317530836919218e+00	1.981090470598071862e+00	9.466266059699607993e+00	5.379965280107852355e-01	2.004337370963578113e+00	2.829858810636189936e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.347194990322378771e+00	7.298821602708028600e+00	2.009310635424407465e+00	4.976468071148591465e-01	3.322279567321494653e+00	3.750069775651805326e-01	6.827440975606347884e+00	5.750480319515208771e-01	2.272612120188310936e+00	8.132572704791780904e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.282735360109446887e+00	8.793357398451203011e+00	4.565610825446242416e+00	8.587081599529062803e-01	1.114535707050954283e+00	1.375055753881646581e-01	9.571017167906971324e+00	6.118725930214395925e-01	1.861090686045518083e+00	2.266146127254380360e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.842381843847029188e+00	8.038932490251790242e+00	5.326464992157638356e+00	9.686812449258845881e-01	7.330408085155720066e+00	8.607600784661343374e-01	2.472468256169990219e+00	1.447084150893470922e-01	2.210075751563524094e+00	9.920417033425820152e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.197881800514563722e+00	1.449432237197592954e+00	6.940462014323744100e+00	1.078319193318923563e+00	5.890411109940665746e+00	6.256907223220733449e-01	5.251922580106689331e+00	2.774202928024748216e-01	1.362771900590817609e+01	9.570598933132831720e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.603919441545095914e+00	5.275368876868557599e+00	9.476984705934901498e+00	1.230366633382495412e+00	8.469494598050825829e+00	1.551609996787021828e+00	6.466798452409560305e+00	2.798063681722406382e-01	2.173949857268627994e+00	8.765501386146776763e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.494084714534430702e+00	1.917266750185578905e+00	6.348037728974365912e+00	1.038801831897188555e+00	8.365011997182671522e+00	1.489365123687418802e+00	6.235734026628483306e+00	3.360535148376048720e-01	5.681893642862849703e+00	1.898506383681051179e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.226139574742077798e+00	3.190220174959973676e+00	7.647983779231195989e+00	1.121778213846148287e+00	8.580700688599060655e+00	1.060743785173111853e+00	4.609836666540607197e+00	2.213504438723999379e-01	5.148783051270195976e+00	3.663281313886739277e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.927233133181553093e+00	9.928963997084908399e+00	5.584203600052236816e+00	9.514790823407698328e-01	5.387907007784790814e+00	7.935757566976561206e-01	4.106850514281584097e+00	2.336466338968884449e-01	1.361582999943179884e+00	9.367808401777252270e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.360927208635776431e+00	2.292441833724782718e+00	6.708759301675560671e+00	1.067371092930573973e+00	4.037270200527878217e+00	5.547344281809060140e-01	2.221079468012358227e+00	1.143255501493396359e-01	6.361060269132647882e+00	5.267950860632852894e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.212032077460536428e+00	5.561522157725394599e+00	1.629161277843317324e+00	4.380577937355910056e-01	8.172356631195613730e+00	9.978530367579638849e-01	4.512633925881300634e+00	3.973426676872040542e-01	2.978267516986635499e+00	5.336364498595468769e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.060005501611174239e+00	6.526590771919527079e+00	3.297598832528820356e+00	7.060555677038219402e-01	5.105812233458484783e+00	5.696600584682325330e-01	2.507479495757357846e+00	1.752500283132346071e-01	2.809413331378970646e+00	3.433234014446920890e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.071792083786862193e+00	7.258732572219016355e+00	4.289326790683399615e+00	8.324928436554162037e-01	2.664671669128381382e+00	6.682919493974783798e-01	7.629112062920230919e+00	4.962218526227474835e-01	1.138564846921417129e+00	4.142583302779720422e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.318584882898076849e+00	6.053979809260533251e+00	5.289338532793082415e+00	9.447190506141838195e-01	8.717281635032769316e+00	1.974604849679385543e+00	2.879883517076458066e+00	1.674857070286037697e-01	1.481515385555578712e+00	1.165123772600888952e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.937899294291260954e+00	1.083643971034239595e+00	1.471254789873984947e+00	3.883576569726513994e-01	8.883992296347066997e+00	4.849258854047382883e+00	1.538213410316055407e+00	1.338933672613958070e-01	3.399952415081349599e+00	1.070026641932570188e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.302181559208047013e+00	3.968352124254609148e+00	2.360712860176343852e+00	5.341022965164033964e-01	5.156131909367771549e+00	8.349569196696804418e-01	5.933819758286596802e+00	4.782092643309210911e-01	3.160751422194334914e+00	4.733976493931599250e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.310822173227669474e+00	5.657880357880995525e+00	3.490149214234177233e+00	7.378779125037114861e-01	1.729772173732851526e+00	1.254705254450377838e+00	6.340394515513519735e+00	4.465997345882976588e-01	4.018441163547519790e-01	8.721796629156798319e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.170318843446378487e+00	1.771882659478795974e+00	9.715021503323887586e+00	1.236288134486356549e+00	4.535756102651278709e+00	8.754103776418425964e-01	8.815590648804793261e+00	3.707031610784969899e-01	5.817445287787041508e+00	2.240848819659588542e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.916947320884815120e+00	4.151473486172386096e+00	4.016000387094811330e+00	8.078553289621007716e-01	8.271020919771489233e+00	1.390990184934912666e+00	6.241932030154647038e+00	4.121778557316521652e-01	2.815973318374872303e+00	1.595192606926001955e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.608682962541188921e+00	1.300432888948480192e+00	5.275187756373641790e+00	9.509144803895019926e-01	9.088118949417250292e+00	2.525723092704781791e+00	4.104142124833298766e+00	2.446303702480158992e-01	5.491854563561141767e+00	2.411381663581865786e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.306569404786285027e+00	1.690239885291828781e+00	2.727403732871286124e+00	6.427521288818556222e-01	2.880543037361721570e+00	4.404442131579502928e-01	8.156421123147866936e+00	6.223293917702986677e-01	7.392194062106139718e+00	1.962217235917495736e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.206846999191328429e+00	4.561008937892036208e+00	6.552202973366794581e+00	1.029722739695966061e+00	1.539899988128467623e+00	1.246124707482021199e+00	5.823104791342601061e+00	3.110591073614394908e-01	5.477856093882079724e-01	2.059370021930046146e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.352679192998672564e+00	2.171989264081042759e+00	3.519295003686532475e+00	7.332613042683620019e-01	8.954475611238594368e+00	6.672852579487530633e+00	1.539260281492675686e+00	1.201561206894521533e-01	1.198241632554355673e+00	1.262965742183927098e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.433250499274235423e+00	6.155525244844019639e+00	2.796221032577560717e+00	6.560605623457634872e-01	4.490522534141597966e+00	5.382426000211033568e-01	6.065720285590746386e+00	4.591110719211680125e-01	2.752042717431951058e+00	1.298314299855203302e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.280999453173461866e+00	7.215978410661523235e+00	5.566891926173084038e+00	9.645641333050959387e-01	5.967019146974322119e+00	1.405039256702765416e+00	9.174217417083932347e+00	5.232458934004114992e-01	1.162235180553106817e+00	4.912200932044997748e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.162449414084338439e+00	8.330826944839060388e+00	1.052242155275539437e+00	2.840885474827420376e-01	9.630230937608121877e+00	4.521548796602726128e+00	4.559398381234760045e+00	4.345027788996993490e-01	5.252056193146630303e-01	1.209188076691147251e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.685515750479284591e+00	2.810292444479286722e+00	1.132027837661377490e+00	3.072289494045623570e-01	1.694542231351439554e+00	2.930437278802430212e-01	3.774790195929080827e+00	3.477940185615606139e-01	4.029184017939048346e+00	1.237993094225739443e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.983740441644785690e+00	2.476698180984551634e+00	3.033933645248002797e+00	6.575300455967554303e-01	6.815294648817248557e+00	9.025500335008731501e-01	2.322539942540474467e+00	1.740604005179787195e-01	6.319557010356935400e+00	1.456618653177921552e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.945953174146902942e+00	2.089684390586253659e+00	1.336614694989975982e+00	3.790900098080646763e-01	1.646406163193530725e+00	5.716249843564571442e-01	2.391903136088847859e+00	2.146300562540463808e-01	3.001863351463207152e+00	8.466007523395215062e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.580851209943823221e+00	6.750882929600730442e+00	2.083156767775879104e+00	4.974376320691184516e-01	4.389767716754853666e+00	6.752471830248820694e-01	4.805435351779018482e+00	4.076217315112555251e-01	1.946343625793407695e+00	9.015097151273854248e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.758349660781010293e+00	7.413363723979252029e+00	4.043958024655077033e+00	8.073804708453365953e-01	8.196595411407503917e+00	4.667018490237182071e+00	6.341256557279409733e+00	4.196978078828685899e-01	4.844784565704078338e-01	1.082534088079851520e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.370638251268734287e+00	1.317214911135049737e+00	8.215619898695690537e+00	1.152993206197154175e+00	4.897334649614816016e+00	3.324899241818842555e+00	1.699030380421265862e+00	8.190305623277438496e-02	2.238064217273560086e+00	2.407698754255495732e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.772328189384815289e+00	9.460569293877519215e+00	6.006672925680268449e+00	1.026518173800195388e+00	9.934710710991412341e+00	1.733447323532140372e+00	9.413299866624786461e+00	5.176625140755840571e-01	1.204522640055518234e+00	5.399830138844586847e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.902976401586225386e+00	1.497540819139014490e+00	5.589307706850707547e+00	9.699880279616542866e-01	5.993582359066053300e+00	1.032655318538439504e+00	7.752633476862438755e+00	4.456181095573113482e-01	8.008307755909681802e+00	7.372386004248882019e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.755259217019484730e+00	5.810356339203702092e+00	3.688444711253285213e+00	7.516955310787848399e-01	3.916816334405157640e+00	5.737699080791693884e-01	6.181127744674626001e+00	4.327161709528337674e-01	2.256300567844125027e+00	1.896002306802387349e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.617125043588687028e+00	7.401990893329359444e+00	9.472139965163206554e+00	1.212921458637704841e+00	2.932196804992873496e+00	3.829765699997065287e-01	8.386452980620848763e+00	3.641154633216630021e-01	2.089843915595415158e+00	6.621669429992099731e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.768435705113791556e+00	8.765018012242098422e+00	4.527292706606174555e+00	8.643876814986631851e-01	4.113099572028382056e+00	4.346316921634714170e-01	1.769292222273128212e+00	1.092209727607149211e-01	2.246323582260300711e+00	1.034700301587016424e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.673078024084266424e+00	7.417082313846407260e+00	1.809358862835890314e+00	4.495557070838603342e-01	4.278485115782547865e+00	7.569384941715844306e-01	5.283765411181240879e+00	4.484953905033423061e-01	1.507193538497660468e+00	1.056599975401567443e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.949513807749630789e+00	8.175185520767810132e+00	6.611403662157662176e+00	1.053347046234829110e+00	1.591143440387295271e+00	4.448178087244432644e-01	6.643254664096507334e+00	3.552700235827143116e-01	9.296348480881463372e-01	1.067976118119805307e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.283478410246225110e+00	4.074938353185959983e+00	2.025164415162984177e+00	4.883336097083997851e-01	4.397169732015013821e+00	5.320178263308876776e-01	8.457581407420603270e+00	7.049243993203360148e-01	4.028457783218168942e+00	2.072728890493970300e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.445325415675585479e+00	8.352013983529261054e+00	3.980933499569049072e+00	8.114509935655367379e-01	5.132353116173492324e+00	1.488864660074255886e+00	8.114813202094612876e+00	5.291274582867238063e-01	7.856532962961194633e-01	5.071205055763655656e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.894228153551169136e+00	1.747800515271007882e+00	5.580361942057344038e+00	9.680239739123750464e-01	7.465033714585452174e+00	1.508504401624602531e+00	3.493852594878553930e+00	2.077737344911676221e-01	5.698811532817237513e+00	2.806983369341462531e-01
