G	c	dx1dt	d2x1dt2	m1	m2	d1	Fg	Fc	d2	p	W
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	1.459595034367682453e+00	7.502521168776823401e+00	2.353401797609953938e+00	3.689533688586688509e+00	9.143454864236479906e+00	1.595086236331156870e+00	-4.412278184159881107e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	1.548059955039722269e+00	5.817656562126096276e+00	5.294266147211508233e+00	8.024159988774529850e+00	7.016769975738195164e+00	5.943106681794435353e+00	-2.290267245362089170e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	1.650896563401755390e+00	8.529512818834618315e+00	6.414851133729352561e+00	5.236128080556436970e+00	7.670967278857879101e+00	6.313331227014954194e+00	-5.071695571409549643e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	1.523554870966199015e+00	8.394310468196998443e+00	6.232922410999094609e+00	3.055592206791167165e+00	5.519613736004878035e+00	6.876950729580849853e+00	-1.714249716103772414e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	1.587390691349892080e+00	8.590911568934796350e+00	4.613453930082263454e+00	2.504309686654863754e+00	6.040485388387978993e+00	3.305926317400339265e+00	-2.225881115717470777e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	1.470265309585660596e+00	5.360676018477963822e+00	4.045164070435539827e+00	3.994668378134893061e+00	5.331801717813277719e+00	4.282243660388116879e+00	-3.422310057059425503e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	1.538992871876000645e+00	3.999457238470913722e+00	2.146062529290924115e+00	9.466577171574959593e+00	6.541298517582728067e+00	8.588766307868866079e+00	-2.054576294703959718e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	8.981001016880858501e-01	8.130763694403121633e+00	4.524167155587976552e+00	4.084213820669029715e+00	7.710603711302582930e+00	2.756966565487746657e+00	-1.503551390987019545e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	1.243076918176289736e+00	5.061368181396118437e+00	2.453577661697397883e+00	9.882878118125740130e+00	8.099477606050774270e+00	8.439623560436878336e+00	-2.356862300189137613e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.040559086382040199e+00	7.330932226139204921e+00	4.254911870741768354e+00	1.361925266072892438e+00	2.653011732956479740e+00	7.606660880219449083e+00	5.362903042412409782e+00	2.189439547558349464e+00	6.067952462363640720e+00	-1.180124017710521684e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	1.450199840033368215e+00	8.694142622331192172e+00	2.879716508255239393e+00	2.621962516521545883e+00	8.259688895815154197e+00	7.867756201354345613e+00	-3.177794265223301409e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.289114830335302386e-01	8.936634403940288962e+00	1.533748321047370800e+00	9.012080496544326635e+00	1.530526255983228623e+01	7.408292536839408804e+00	-2.030376553423835730e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	1.059951595281306114e+00	5.201842876416689521e+00	5.968202420264645980e+00	5.143195733666314773e+00	4.818331955044339310e+00	2.868207642569745364e+00	-1.196519570410191307e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.269982338316253179e+00	1.684021735825953270e+00	6.359859388441962302e+00	7.387229409558512039e+00	1.801729850925336551e+00	6.109872620019528355e+00	-8.797158509278580141e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	1.660081828521680736e+00	4.502916087805652445e+00	8.848797643676636682e+00	9.850589980755691144e+00	4.730794224311447138e+00	8.822791171620373518e+00	-2.647199229469363786e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	1.332219928482523574e+00	8.226341216712345528e+00	6.193073633916841736e+00	1.449144910490830496e+00	3.126769824653413465e+00	4.886499635732577396e+00	-1.215451664855243621e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	1.455473549164786773e+00	9.120419156040920683e+00	4.114396246512469268e+00	1.870647411784353675e+00	5.697196150420702487e+00	9.703377035900139447e+00	-1.151060877768361621e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	1.157737316768101099e+00	2.824154800119034636e+00	8.223507362429058887e+00	7.481026545976581232e+00	2.687747781258532864e+00	5.069743784069283166e+00	-1.331449235029740805e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.528047155438700955e+00	1.603614286043419046e+00	5.859377029374217116e+00	3.528623360541443876e+00	1.204952256686193657e+00	2.280702126918097594e+00	-6.295641217849172477e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	1.276127536320733391e+00	8.901440276776360960e+00	1.713457736836601519e+00	2.659892274031316006e+00	1.081756620496654620e+01	4.499896354686749866e+00	-1.356097603854138924e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.418034670359800131e+00	6.105777921441813305e+00	2.871984613261893138e+00	1.178125387974132243e+00	4.493427204675111142e+00	6.089168195336396749e+00	1.360145602709447621e+00	1.636254966706500058e+00	9.573947405144197731e+00	-6.516683148638136913e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.240467357790322467e+00	7.197925820417896858e+00	5.638536784293375348e+00	1.478128138490019339e+00	5.874739303579153749e+00	9.174934026483514415e+00	1.201391041710502039e+00	1.357436593794909552e+00	3.882687732314141549e+00	-1.174608801969898195e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.149515564372031839e+00	8.207737327631951629e+00	1.052738581509667481e+00	6.885316276337212216e-01	9.709543444263857737e+00	4.562928908673218764e+00	7.965928075147491683e+00	1.235716850627729535e+01	8.823456108978966483e+00	-2.229685802741759346e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.707993577810615449e+00	2.793376136573590518e+00	1.067993307427156813e+00	6.970915323223881854e-01	1.595282591608577327e+00	3.668164887229842464e+00	2.203036387931431417e+00	1.200964877390537477e+00	8.931557793918763366e+00	-3.480681449148561057e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.931127080368065130e+00	2.502684621527084374e+00	2.972475993737092814e+00	1.195550597768212819e+00	6.836947370707023630e+00	2.290679474147108152e+00	5.207926434010257566e+00	9.494998128382492908e+00	4.153244939268696534e+00	-1.411543785316197557e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.937833051222349390e+00	1.929389607714792954e+00	1.328293079876483374e+00	7.999251097402153565e-01	1.673015492467776921e+00	2.364180390533164644e+00	6.461672527056451010e+00	2.444281456349770565e+00	1.747865456784288840e+00	-7.320964467970253509e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.592833617197781493e+00	6.719950549245394811e+00	1.972881073438712773e+00	9.934423649795021127e-01	4.378498872277650555e+00	4.892439172572188966e+00	4.858708077528763880e+00	4.364390252780674828e+00	7.519459516101330010e+00	-1.125823459071912254e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.771830082677685159e+00	7.359274725576443466e+00	4.050581858880928365e+00	1.338906168507477235e+00	8.235443285178130068e+00	6.359271423725158634e+00	1.247821947213972438e+00	2.690407125988709236e+00	3.797943054767682014e+00	-1.485334815293398378e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.460725778769474292e+00	1.273346280050480228e+00	8.220074350140354369e+00	1.608364428261282564e+00	4.901868886195232200e+00	1.726061607480995796e+00	8.056395435770030033e+00	8.072998220459718155e+00	8.046769526918872373e+00	-2.266857737386150689e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.783145060672569393e+00	9.417670375650711634e+00	6.143488360753645239e+00	1.509220851981027067e+00	9.974650953056997338e+00	9.457217989307608264e+00	1.096927421269371594e+00	2.072699930513354438e+00	4.979600302510491794e+00	-2.305763928371215457e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.858951676152754473e+00	1.467728371350602856e+00	5.611531988795324999e+00	1.475323192957130214e+00	6.025636539330277763e+00	7.796179672385771475e+00	7.857670730250307933e+00	6.048782484344846999e+00	5.369804567119285110e+00	-2.227376716334625542e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.735433562477901148e+00	5.868642850172179237e+00	3.642692908027171050e+00	1.291326205427659524e+00	3.896459796772360651e+00	6.288904279911851525e+00	9.043373975116915986e+00	4.598334552958162291e+00	8.002109478113089480e+00	-1.805759213704856165e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.535004497943635471e+00	7.392626690058516026e+00	9.389090919069507990e+00	1.649211681846984634e+00	2.982599933353008659e+00	8.450551547617928705e+00	4.892562924222457532e+00	2.193913371751911701e+00	4.442834906899087777e+00	-2.046027751624913833e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.784122431450635204e+00	8.848924362108448349e+00	4.577847265690603962e+00	1.393320473493888656e+00	4.156822451755698644e+00	1.721331095273710643e+00	5.812122260746797053e+00	6.408445040419206151e+00	4.997258447595331887e+00	-2.887570828262670943e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.640669367864378003e+00	7.421954002163855257e+00	1.781106154900560679e+00	9.432383607950076687e-01	4.348433520590263335e+00	5.282978424697706288e+00	5.296817021613897225e+00	4.354395287581628970e+00	4.385509042668066293e+00	-1.142477343317406167e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.913086311876145640e+00	8.218652193343396917e+00	6.555165940790742773e+00	1.531462478605814637e+00	1.615937167580620670e+00	6.672864848430013041e+00	4.509668024539349673e+00	1.307929844135946151e+00	4.310181068077680422e+00	-9.968980482629778805e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.153445170996526770e+00	4.059220105562033609e+00	2.029860143914281156e+00	1.007321704929783124e+00	4.325214309461749451e+00	8.451801470217231937e+00	8.980685997848709690e+00	4.454353608404620246e+00	5.744678949236482701e+00	-1.463875776320946329e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.428427513902587265e+00	8.330102152057586196e+00	4.113444298841937297e+00	1.343124249496231215e+00	5.169841887078097109e+00	8.049710098535339142e+00	9.049910809529331246e+00	5.481896233524631512e+00	8.286302708817766316e+00	-2.918276966839484317e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.950152721565109992e+00	1.712713689507145531e+00	5.566382595480677153e+00	1.469872018097273747e+00	7.495501806459163419e+00	3.491596635003314741e+00	4.031568263918202888e+00	8.033461045465671191e+00	4.262187798947335793e+00	-1.642800232129088727e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.706293479793731471e+00	9.053281481811060516e+00	8.866782812001861913e+00	1.632411839192318359e+00	6.907313285912723977e+00	9.469451529333042572e+00	6.535615466931940176e+00	5.636316924013684115e+00	5.716624163715921192e+00	-5.808795700874194381e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.229025849631235845e+00	5.927369822590905279e+00	5.442974541419134837e+00	1.463218835470860180e+00	7.381719501078666923e+00	2.116101546670818845e+00	9.337680352444762022e+00	1.203168401703413259e+01	7.037795137598274131e+00	-4.561996725021457451e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.671208011440304730e+00	8.353255704234571866e+00	7.313980605967498327e+00	1.569107684224577692e+00	1.071737462101010729e+00	8.872959970878236291e+00	9.659201392635859307e+00	1.114632194741114191e+00	3.417783887580791546e+00	-1.133737203382800942e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.522541345837641558e+00	5.073325237626890249e+00	9.934282505746203640e+00	1.664331402898315826e+00	2.953491424975517976e+00	9.746283285356218684e+00	5.577611031332675218e+00	2.161033017337223860e+00	3.500419224357298020e+00	-1.722246283997815794e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.263120431632853702e+00	6.788022834272742223e+00	2.187513426630054436e+00	1.043001704430263743e+00	6.950748400701678875e+00	2.595931730482670119e+00	5.072039757357045708e+00	9.201348179909381031e+00	9.402211142862425319e+00	-1.916899559462452771e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.674605725266944845e+00	5.731215208223265023e+00	3.476128338352669100e+00	1.268410351874040165e+00	5.353439370514358586e+00	7.495538565238039297e+00	3.510625365940596598e+00	3.413327857384059083e+00	7.511938369925679204e+00	-1.407275356829348709e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.564089969092185228e+00	7.584912545553343932e+00	4.549692356467509136e+00	1.390729171131513064e+00	1.045905708585023186e+00	1.361203392057298567e+00	9.621048510782971519e+00	1.843393737568140844e+00	6.200267803206514827e+00	-1.033104018749412347e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.408930917602590149e+00	1.736817051738440032e+00	4.797655774039226273e+00	1.412435430143676340e+00	8.252174560622275834e+00	4.657767592707143578e+00	2.277407085442632706e+00	5.434440272545779216e+00	6.822910461215779598e+00	-1.227063754921234704e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.249912760159750391e+00	1.536622900918787504e+00	4.694636248182711746e+00	1.402886398514152422e+00	7.960995217398108004e+00	5.645268759159524308e+00	6.218572013249857200e+00	8.332832758176976995e+00	1.272588283510469820e+00	-2.042311737791157782e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.932731292052730865e+00	3.229092222615779662e+00	9.172383458500092956e+00	1.641094301793390775e+00	5.941319957000612995e+00	6.222052576142857561e+00	3.542830021331007107e+00	4.300034897740654394e+00	6.567832091111498904e+00	-2.045789206340463977e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.439180905094002760e+00	2.426052657684364622e+00	7.425864097147702125e+00	1.573787409726897568e+00	1.604495894231809494e+00	9.419704091656431189e+00	3.512959412387790525e+00	8.643639074117891452e-01	5.585195626721708884e+00	-5.883856897108992001e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.935131806703906499e+00	8.842835964790033643e+00	6.469623222243161997e+00	1.529774187764773918e+00	7.893228457647085250e+00	7.047265126665831048e+00	4.655005114776812114e+00	6.276127137229483566e+00	5.910938063829195066e+00	-4.654320670518301313e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.516204890720258991e+00	2.971490548329213777e+00	3.782357147025195765e+00	1.309298823822047986e+00	6.246805171426860426e+00	5.328263361877424664e+00	9.989709802856518550e+00	8.156491140845972154e+00	4.237428859061878050e+00	-2.209980038759782417e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.595727001215202279e+00	9.779247888396920274e+00	8.413766181983291403e+00	1.614927963408737899e+00	8.031647885559735300e+00	8.280105154835714742e+00	1.497978440328565863e+00	2.451753148019657935e+00	1.741538175436050162e+00	-2.880543411235948952e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.634596108777953027e+00	4.028918610579460768e+00	9.593071575714377630e+00	1.656035709814136947e+00	7.772947112713248785e+00	9.548671930639258676e+00	6.201524410326510584e+00	6.109820376756837312e+00	2.740605823590604562e+00	-3.860676855759863884e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.981103133615562228e+00	2.649470318758325948e+00	8.394418576504980578e+00	1.614946323770290570e+00	8.224056495414625800e+00	1.194078075125865945e+00	1.747362464560025863e+00	9.751486173115692324e+00	9.557485916355654254e+00	-2.480058690744942282e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.493991259425270002e+00	8.102552959290484580e+00	1.011903331990344101e+00	6.725005246635907818e-01	5.655298539189025142e+00	9.845913706518503616e+00	2.387799594751706334e+00	2.212005758144703904e+00	4.678394620524128911e+00	-9.537932669107519246e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.780302818282706312e+00	6.941950876653777414e+00	6.736408122645998198e+00	1.542286750568956810e+00	2.260587515759354016e+00	1.773112670357501530e+00	4.956458307572045641e+00	3.344088705896391733e+00	5.209842218332063624e+00	-1.796909823705704810e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.226628193591938754e+00	5.486193254356597215e+00	1.468308811825616900e+00	8.429775214480998979e-01	7.039125598677180129e+00	8.328352611071984768e+00	5.593544016806292873e+00	5.657505427329445169e+00	1.472381467239022745e+00	-1.622143091966137263e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.219597400208145110e+00	5.998784077066129150e+00	3.313542187520743365e+00	1.247427595892651286e+00	6.585717091820874280e+00	3.529930873305926919e+00	3.334798763004007238e+00	6.407901230842306894e+00	1.337935555168360047e+00	-1.797967133232921810e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.815233233149057490e+00	7.475465399258649057e+00	1.536107182686288875e+00	8.688575131759073145e-01	7.681637172089628152e+00	2.196670756479869535e+00	3.840927412299483201e+00	9.783553968751933283e+00	7.462593787349868002e+00	-1.589362184239325302e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.124554222351339172e+00	3.070167052096405058e+00	6.430566380868054210e+00	1.525046993866386646e+00	2.524445797684014448e+00	4.957164040132560956e+00	1.770176920948247190e+00	1.328886572119795995e+00	5.843651686526825983e+00	-5.110648268396381155e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.041593678549740609e+00	9.961477727370526836e+00	7.177505585981322156e+00	1.565163247579651085e+00	2.758488515468580982e+00	6.792172939323334546e+00	3.727807119719955598e+00	1.945960077180058256e+00	5.584539209537967785e+00	-1.772462376101948109e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.415339699877335766e+00	9.766905400615820909e+00	2.041445446700406841e+00	1.010126335082918159e+00	9.010225455429452524e+00	4.423858103115550833e+00	9.701596396999651262e+00	1.238285793412018698e+01	3.183163607378974191e+00	-3.557301831416116329e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.364014334247104054e+00	6.848731741780724747e+00	4.452851647812566149e+00	1.379238313827605644e+00	7.748954207518607973e+00	1.494862183526137533e+00	9.503201817265475526e+00	1.340694424439074162e+01	7.701639833938364710e+00	-4.653034774709033172e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.702459391140539680e+00	2.796060877332745331e+00	5.108117622650568457e+00	1.434801381035431422e+00	9.177774165879148072e+00	6.394035230363614986e+00	4.020664704739338013e+00	7.071052507554820288e+00	2.522204203930782374e+00	-2.197947413241584229e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.327624307269218207e+00	7.112453446449906735e+00	4.324466187553978713e+00	1.364466479620739303e+00	7.824963469781510028e+00	9.119524262467592735e+00	6.140084935393730348e+00	6.295071527847880155e+00	2.705733551042989848e+00	-3.324154486458304518e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.260086858735576243e+00	1.649909956667586997e+00	2.083699873289481808e+00	1.021611320506869092e+00	6.371315636992613385e+00	4.444506301448619467e+00	9.183265146331695661e+00	8.582701992771958999e+00	5.145586506577000563e+00	-1.861039924104281909e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.870774956218071772e+00	1.285293986467168192e+00	4.765808570761174146e+00	1.408286615440563105e+00	6.890397551282859467e+00	2.942802667167340847e+00	1.042896725522478141e+00	3.622918173243699247e+00	3.577915071070681297e+00	-5.806971357444028570e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.412508209563354988e+00	3.319988302895212406e+00	7.753943194721693466e+00	1.590476869680693461e+00	8.997508088296363837e+00	4.984939450295026830e+00	8.294850192271452372e+00	1.125195990832366455e+01	3.221786047477799286e+00	-4.271085275893101425e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.258441990393676768e+00	5.161978355206993996e+00	1.634176958337226093e+00	9.010012481380804683e-01	6.207177766313804135e+00	1.428099276295954789e+00	9.540965548532893692e+00	1.079504842044437751e+01	6.804887764177701470e+00	-1.486985792610528563e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.557187831552455215e+00	8.811013627147666227e+00	1.705883256872149589e+00	9.229807286388896914e-01	6.694530361051970857e+00	8.389807257945497199e+00	1.819780765137837264e+00	2.389066513885062193e+00	6.859358428718765666e+00	-1.117448882498523801e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.901247307705898670e+00	7.549520190552446941e+00	4.195948624249265180e+00	1.351591933506208099e+00	2.419410013553192407e+00	8.434159476036786174e+00	2.453184540075586284e+00	1.077280694712865472e+00	8.420907568343015015e+00	-6.594119365932600374e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.593272306361801505e+00	7.679764453661936940e+00	9.486873942576718122e+00	1.651841775720027217e+00	5.268568261871227065e+00	6.291189110807228424e+00	9.649028378369624903e+00	6.382490284656683777e+00	4.766341932744193599e+00	-5.573998016090545207e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.549297358931075230e+00	4.839711798075940763e+00	7.017970034610602426e+00	1.556588457932606584e+00	7.450132586480159524e+00	4.170643550714402181e+00	5.832291212873450981e+00	8.679117057426708470e+00	1.666151007330997746e+00	-3.783366146679031203e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.714030802784550112e+00	4.124170511390491178e+00	7.100209466878877329e+00	1.560237828302563967e+00	3.441357708251200798e+00	8.197982923378621223e+00	1.131188894562355385e+00	8.345537969837982795e-01	3.458340547017254352e+00	-5.208343951699062302e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.398026834649803041e+00	4.340777214680985985e+00	4.253730732798711500e+00	1.358451426216411351e+00	2.814478038138768845e+00	5.990394872929664771e+00	3.327669535481025953e+00	2.002510633324674938e+00	9.820654446215513644e+00	-8.105388755929939748e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.368446346854706341e+00	9.888782009771594161e+00	6.340413361964301053e+00	1.521205436489219132e+00	3.825067038544945230e+00	8.433117993587071481e+00	5.048544984775529265e+00	2.863549640004828589e+00	6.369994942162130691e+00	-2.432685364207300722e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.629492821283355042e+00	1.366716441034874663e+00	1.085561911452927575e+00	7.077561117828700121e-01	3.173344512823405683e+00	6.691145451697920521e+00	7.229985948895636838e+00	3.301193619162304582e+00	7.395882355940410768e+00	-1.502429576367777599e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.524669712542642941e+00	8.809374004578893746e+00	6.729614048785657943e+00	1.541924825202515725e+00	2.935954587849486597e+00	8.060617171997904506e+00	7.598078014750757170e+00	2.849578820372681509e+00	1.070128898828712316e+00	-2.260401801693983259e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.704632299710970855e+00	6.203594822469749026e+00	9.224056503617758196e+00	1.642307756174084199e+00	4.824288291828657371e+00	6.382738472823230147e+00	9.946590247495429082e+00	5.878520025277119920e+00	5.665434094773812213e+00	-4.311312882671442708e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.924705936901424330e+00	4.944609461785257842e+00	6.506781217829071373e+00	1.530200941783832258e+00	9.172602076904466273e+00	4.723395087504807854e+00	3.589449102084410814e+00	7.916304487970619697e+00	1.341383764436997250e+00	-3.436699605334719081e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.464317757341163428e+00	7.519962515269911663e+00	8.867290984862057357e+00	1.629896886091641628e+00	5.561850731139916348e+00	9.624754388565188279e+00	5.846462178827267486e+00	4.198419311765505313e+00	6.126737063928787919e+00	-3.843420517681496449e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.631678985203772525e+00	5.382296161962372594e+00	7.524188027487468844e+00	1.581108627840583258e+00	2.691600702073272622e+00	5.877098334698160009e+00	5.809104772997231159e+00	2.676195530606478190e+00	9.281891088761369701e+00	-1.636559022989453638e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.782901005784153448e+00	8.864517694740611020e+00	2.095531013434294376e+00	1.020927267103344693e+00	1.686098323008390132e+00	6.447341262771979054e+00	4.649743049570808751e+00	1.419548202355910949e+00	9.716820952929408506e+00	-6.094332857686872273e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.240552216837174093e+00	9.098806933430424237e+00	9.137900472365314997e+00	1.637908234736341617e+00	7.263673531801416061e+00	2.988140132439797814e+00	2.524698064256900576e+00	6.657229158779436773e+00	5.872911594141408287e+00	-5.982345147135227990e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.267051537417121843e+00	4.792955997596885176e+00	1.593014110902661429e+00	8.878535164650799283e-01	4.452717984156765674e+00	6.634178309613576019e+00	9.792383888091672262e+00	5.302330812039207864e+00	5.122715274889384496e+00	-1.387387473786854457e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.468951568278013653e+00	3.483955196626453255e+00	5.821301611052526859e+00	1.488195561799401156e+00	8.398204349232587518e+00	6.152198419930715367e+00	8.677899256516409920e+00	9.825543173507092831e+00	9.505858011199393331e+00	-3.518146999541389732e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.173963200002867246e+00	6.326152796670715617e+00	2.277278305751190501e+00	1.064792414985933799e+00	6.935483666570262606e+00	2.652926263896746129e+00	5.476629807547007012e+00	9.329844282996752725e+00	7.061169253976488314e+00	-1.926481971104757918e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.484773303210127793e+00	9.214335503724999654e+00	1.102088112208875703e+00	7.115225814222141398e-01	8.176437477155717559e+00	1.539918186802360145e+00	6.428140148997079528e+00	1.317023908771802709e+01	1.571506634426195204e+00	-1.776141238121558672e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.791654858575006060e+00	2.891879225025826283e+00	4.800114319680793606e+00	1.409923988563953179e+00	3.440147639364329990e+00	6.444592238981553756e+00	3.043674498905223125e+00	2.218363009854914747e+00	5.191642206025123052e+00	-7.977716565219598976e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.119851944613849959e+00	6.605025708354011371e+00	3.652152430141152539e+00	1.293491165739413473e+00	7.225224400555592119e+00	7.865938461716020846e+00	5.895725093893187996e+00	6.196224804339370174e+00	3.163846851573767882e+00	-2.659577232825872102e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.912290028712352097e+00	6.674988991409371408e+00	5.376207822691726257e+00	1.456656531085364970e+00	3.385829409872295415e+00	5.705788151542274811e+00	7.251310035015977817e+00	3.783312986081296181e+00	5.225451038930997605e+00	-1.954816308563243865e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.460173882845513305e+00	7.599057455659763427e+00	6.187509973770038307e+00	1.508901416825585873e+00	9.451865123801940882e+00	3.036319460691357719e+00	5.636960507631169293e+00	1.228040851635775077e+01	5.092909179533775976e+00	-6.553124750238482648e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.482460141796232200e+00	2.183862870626291031e+00	1.392333341328336083e+00	8.208148919079598649e-01	6.726055336951640484e+00	6.994728107768034775e+00	9.910737556872298626e+00	7.874831797305375858e+00	6.234512924985426530e+00	-1.976658787163637214e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.654353729649479021e+00	7.438369366159236051e+00	2.114128197117706165e+00	1.027417835924118839e+00	3.914114456771109474e+00	1.718327652319514343e+00	6.500256244552427454e+00	6.194544209836365667e+00	4.215091422169269464e+00	-1.296973058702531034e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.140034737298805112e+00	9.180241174023681339e+00	6.027466497432581782e+00	1.501194902714418689e+00	3.428030307968556123e+00	4.977824784883858378e+00	4.339204292217808678e+00	3.192017107291189593e+00	2.489164149929133707e+00	-2.158852794916955133e+02
