G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	7.235125652526607887e+00	5.346235844595113917e+00	7.337190099844326241e+00	6.017917794437050105e+00	1.461023015978578199e+00	1.654670258845466480e+00	5.308267996329017357e+00	1.880328938606285583e+00	4.102938474654051149e+00	4.426868453711588103e+00	-1.253048015404280875e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.346958661178680572e+00	6.370412908318009215e+00	3.138945024943179174e+00	6.703501316488542194e+00	8.326694400627669523e+00	6.273124641084431019e+00	8.676844862720232143e+00	3.792325475453631967e+00	5.459041755549667307e+00	5.391386447355138500e+00	-3.720449517277758673e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.613694151327487170e+00	3.719005724829420600e+00	5.587690443829843367e+00	7.174261284382937198e+00	9.513357128869632362e+00	1.465378251882199834e+01	3.723775449019774975e+00	6.830583431343390188e+00	2.593657697957492303e+01	4.297927950586704959e+00	-4.394011289684406734e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.274197752474487189e+00	7.208267451279515292e+00	1.956965174460793877e+00	3.159260640171890788e+00	6.770203841810880974e+00	1.584607883993889077e+00	2.694379211295200971e+00	4.144225266002972141e+00	9.892514153531209331e+00	3.938753342123122891e+00	-1.236324199606052900e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.230794319863706576e+00	8.756871814986379121e+00	4.486340970186240007e+00	1.088109026797564827e+00	9.605131764734586852e+00	5.182176429384276695e+00	2.121011580675783215e+00	9.357724042830939837e+00	9.714595580572227718e+00	9.749565286384253682e+00	-7.553427716697015626e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.854977921975242694e+00	8.065852108156290612e+00	5.346755549908878358e+00	7.451860695234950427e+00	2.408932302613997933e+00	1.348019361820729678e+00	3.682086470799792011e+00	1.618896100242057212e+00	6.456574222670661278e+00	6.735812672165831572e+00	-2.221858066140943322e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.176864535555736779e+00	1.352269694731021543e+00	6.893560885221013734e+00	5.828045178748628707e+00	5.296598188847523758e+00	4.100701578575904449e+00	8.014824026812615188e+00	5.930326464362932093e+00	8.919131894168646824e+00	1.251636731410470160e+00	-4.629873826410212700e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.575492917038859630e+00	5.314077271018907034e+00	9.620582112370231087e+00	8.609028744985856463e+00	6.328526930877492518e+00	1.087767047786547181e+01	5.219430464105387912e+00	6.345887755193484026e+00	2.046803811681987639e+01	4.810466819734137367e+00	-6.794557505376237714e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.529857620556755116e+00	1.864881560641894920e+00	6.444836617714542193e+00	8.434148883006496789e+00	6.256666572178257724e+00	7.225073934972245482e+00	3.031782425705185968e+00	6.869907443007083003e+00	3.815016230501210259e+01	8.862607194701460855e+00	-4.745378002032284712e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.127067156729214759e+00	3.253916161418162645e+00	7.743827761842185353e+00	8.673120459074983302e+00	4.610179419388037658e+00	4.343313364307628710e+00	2.456174730029931919e+00	3.356012213664917088e+00	2.279902619523597807e+01	3.806112863511319500e+00	-5.718935144727098532e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.840009955790536722e+00	9.870511916588567303e+00	5.565887410192648765e+00	5.335455186195244615e+00	4.034234953324765449e+00	3.271156359994078944e+00	4.016604683209273219e+00	4.320426396127068358e+00	1.158530548151614248e+01	1.818540208087781052e+00	-2.368462728080598367e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.393593815529984958e+00	2.312354365516804844e+00	6.655245314524584010e+00	3.994905428871099673e+00	2.111630260108626089e+00	1.911978548896056784e+00	9.572070941480285811e+00	8.637199377958109991e+00	7.196117356634694318e+00	7.884824203048271585e+00	-9.418594621868875549e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.185312471213707752e+00	5.527417868478072371e+00	1.593684204262893145e+00	8.067484567541129081e+00	4.530409325895597306e+00	1.016076453854983130e+00	4.039245039294312889e+00	2.743316092738389944e+00	1.103576873634495037e+01	6.508373590099777672e+00	-1.856277951511611661e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.017113432215694502e+00	6.528448386336330067e+00	3.307187328887249311e+00	5.024617180216425893e+00	2.491716855873830738e+00	9.729302517029744246e-01	9.914730213174097528e+00	8.546576820595374713e+00	8.890073752062821910e+00	6.190218106561309774e+00	-1.113865032707583964e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.053585551964991929e+00	7.311195906099451136e+00	4.308733967701106948e+00	2.600804014225643002e+00	7.739508448423944920e+00	8.038380428792297749e+00	5.369540080871257004e+00	6.090222552898358899e+00	5.968781862141630867e+00	1.414514212920889635e+00	-1.388800203531048112e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.359185376256439426e+00	6.111077481581015824e+00	5.406268547962243431e+00	8.624028359847951464e+00	2.885597089243536750e+00	3.421996628186037892e+00	2.649157494756822384e+00	7.873139851358524233e+00	5.226628172498473646e+01	2.292543835952063791e+00	-1.516773964848588605e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.953875391254977334e+00	1.025786183858931722e+00	1.465051496465864522e+00	9.016977836963212312e+00	1.609398821728342366e+00	1.249362034373328045e+00	9.058488148845640353e+00	7.381072679329552244e+00	1.468113113040529427e+01	6.594580115114378138e+00	-1.969086241884492594e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.160564816693043788e+00	4.056531166656032639e+00	2.195589496030184495e+00	5.083542145385985478e+00	5.990781973014989603e+00	2.139402160122329644e+00	5.154467671139324025e+00	2.862322966975377803e+00	6.036015089262734001e+00	2.928554839705772572e+00	-1.925937349446900839e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.334896435604974396e+00	5.617966356842011955e+00	3.448962652230804338e+00	1.755468312828053934e+00	6.351646333844190195e+00	1.689110703983302386e+01	7.384857461356958197e+00	6.125536636836010018e+00	2.912787717420942002e+00	5.448231595153921525e+00	-1.214515695867074996e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.196607699056375651e+00	1.725180096830286613e+00	9.869606006351268945e+00	4.557888657683583311e+00	8.855308856445791577e+00	1.661727911030146032e+01	9.829569528287700919e+00	8.766660471481786843e+00	8.244807248192591587e+00	5.923579955298995614e+00	-4.758531863955614654e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.938399053759632729e+00	4.163002936887532535e+00	3.970285250246677222e+00	8.258894593894769542e+00	6.126287166429501774e+00	4.286205583261143204e+00	1.409611045019864894e+00	4.873144721673165591e+00	5.549781464293723587e+01	3.563656169205217328e+00	-3.440758026425067442e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.638578452153465204e+00	1.421681833369694115e+00	5.340993112559636380e+00	9.055633797384658124e+00	4.125987729604174703e+00	6.120830692589692923e+00	1.864937912328065828e+00	9.690297774515583384e+00	9.455855357913705461e+01	9.429527587055074989e+00	-6.736140594769902634e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.315766393369483644e+00	1.600896458741018158e+00	2.711848534372015784e+00	2.745605601259298645e+00	8.118600183723124530e+00	3.606148862899808183e+00	7.413635809276389210e+00	5.072977860679066531e+00	3.899011698280743676e+00	8.534883687676551034e+00	-1.582716660112397449e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.290234018708376285e+00	4.564464565953414876e+00	6.583440196217914320e+00	1.573075359861865863e+00	5.815521052908155575e+00	2.997986810450696638e+01	3.503845019050331189e+00	2.189183355568130374e+00	2.230483641351000301e+00	7.403606999063735650e+00	-2.190658442898112845e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.353915015988242709e+00	2.220937154675934444e+00	3.553775596222034316e+00	8.929994197190723071e+00	1.719505656058163190e+00	4.691460498325251471e+00	2.719436556631614099e+00	4.497553700784901132e+00	3.011044910658614526e+01	1.663147725976397373e+00	-1.794900000625796821e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.280429723139048903e+00	6.109739629601954825e+00	2.820162422784514789e+00	4.504810296196474440e+00	6.157690632392420760e+00	2.196139945165297647e+00	1.359661478167069726e+00	9.544794859487018002e+00	6.383761189953858661e+01	1.984505697437290550e+00	-1.340152785017259305e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.155714743055099802e+00	7.226431617331786406e+00	5.594278090682792914e+00	5.819360134721513589e+00	9.250092275593683411e+00	1.228327992217264963e+01	1.245593590412892970e+00	3.876351588298788453e+00	3.813422675197307399e+01	5.445467240961440858e+00	-3.140440258887134632e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.110796693532819734e+00	8.165334991327576120e+00	1.066514921394188908e+00	9.774748945697416147e+00	4.553929061040370208e+00	2.281555687097229779e+00	8.050997744898303665e+00	8.869200202968940516e+00	2.112051493061692753e+01	2.455468366741091035e+00	-8.619398413733819098e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.669793884407342333e+00	2.767988739665232512e+00	1.071417200933842295e+00	1.690264543232942840e+00	3.675414061270942501e+00	6.485394819931483701e-01	2.200188694682718715e+00	9.042901930336750382e+00	1.305675176245164515e+01	9.748852734537464926e+00	-4.874848109724229772e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.865033109781433218e+00	2.499086256975500131e+00	3.017565506581915802e+00	6.822595406530897577e+00	2.344842820895900015e+00	8.813898291142888697e-01	5.220859809285120612e+00	4.188580944201670597e+00	1.070473062473397441e+01	2.486529130519896214e+00	-1.244550753505963598e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.982958974822370379e+00	1.878253125909158161e+00	1.360693953092284580e+00	1.672867617075141089e+00	2.290592877747455791e+00	9.980266038059993905e-01	6.436511529708848656e+00	1.682169075080435228e+00	1.031596556011506571e+00	5.386205297827665994e+00	-6.125613311394005223e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.606128935490961140e+00	6.725386275890389065e+00	1.957628106762496767e+00	4.297540716086182044e+00	4.916989745753673091e+00	1.490397815704333828e+00	4.810585192018145051e+00	7.502231803257950027e+00	1.370162327056443630e+01	4.278889743708724325e+00	-1.074560912036256184e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.756507247732383536e+00	7.336655033855982389e+00	4.019719010856961816e+00	8.211898601325426483e+00	6.316023526821020972e+00	1.460357296585618592e+01	1.191678312113221505e+00	3.836029780219976981e+00	5.040470957818538977e+01	6.804707686569322789e+00	-1.794347486252251755e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.397148485276098029e+00	1.258125954271051450e+00	8.214439671913376984e+00	4.928882122353440920e+00	1.716179429331963657e+00	9.533454928526309047e+00	8.097770270506090995e+00	8.072602467608609444e+00	9.877060355083981946e+00	2.108376577069531965e+00	-2.248301634696849050e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.779780774312386349e+00	9.443740490910286667e+00	6.118031112577735797e+00	9.993850906761672093e+00	9.431114542682413671e+00	1.005806156136174678e+01	1.106064688976543753e+00	5.037601973483323725e+00	9.099427864949545608e+01	4.885055353300625569e+00	-6.691309963838255044e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.723551795076897264e+00	1.366455426780431193e+00	5.606820586364410275e+00	6.004051593385430152e+00	7.819916290372268541e+00	7.493681525555415668e+00	7.958317025854874771e+00	5.362105000517480846e+00	8.166965093450301083e+00	3.494963852641367552e+00	-4.990551203534512865e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.728049410956908893e+00	5.858922380749046255e+00	3.642307220787476929e+00	3.875613539294067600e+00	6.309590014432175487e+00	3.387783609278070873e+00	9.093068967036399997e+00	7.981411048030191857e+00	7.005037613407873565e+00	8.960623094391793941e+00	-2.059440237824483120e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.538241695380725638e+00	7.510462679177842382e+00	9.336202855042619930e+00	2.956792733868067291e+00	8.504484631333559363e+00	1.056082707402811849e+01	4.855443626266570334e+00	4.536597982655125705e+00	5.581794410814548968e+00	1.400116861361558662e+00	-3.942398797033636697e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.795761906420205278e+00	8.778300136572209311e+00	4.607959314286337538e+00	4.139610469606655130e+00	1.740647018785697941e+00	7.012676476253490998e-01	5.865984948006635058e+00	4.991337661485999000e+00	7.383729716533650844e+00	9.249032199571299628e+00	-6.962286482735849802e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.562049109800123681e+00	7.498296784741072862e+00	1.763381172417994192e+00	4.375710748810259787e+00	5.300899791423930196e+00	1.611747858277106538e+00	5.276113535560554624e+00	4.330409375167834085e+00	7.049030222265326273e+00	8.491543062290073607e+00	-1.066243728322973539e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.918776036428315734e+00	8.218593355131352141e+00	6.507112729849712451e+00	1.511912930846654124e+00	6.771825850521150159e+00	1.127067089961315993e+01	4.569636688889735510e+00	4.386308659061630699e+00	3.156150858072098941e+00	3.671077827514180214e+00	-8.173476532610949619e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.100310271861426159e+00	4.021508248006423258e+00	2.005131003039170690e+00	4.322142971633145869e+00	8.374845115590026978e+00	2.099349778761838259e+00	8.960139666135342296e+00	5.652134893358738310e+00	5.377063950135444692e+00	8.131580327216255455e+00	-2.243266991777404655e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.393516882307701099e+00	8.259956667627589511e+00	4.120384941223638187e+00	5.197092169656187366e+00	8.143585025721234771e+00	9.645595142632227947e+00	8.987663613216975378e+00	8.089072244602533601e+00	9.329675600723804862e+00	1.323036924029724393e+00	-2.662122273434962949e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.989599454864543482e+00	1.728804345278547761e+00	5.571292530034611445e+00	7.473757292196220980e+00	3.477836801612139705e+00	3.886107304123167516e+00	3.978690720909323630e+00	4.297767753550833625e+00	1.593424879124226834e+01	9.705149645654790547e+00	-2.281628526693276058e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.815117487915200556e+00	9.134204644611157775e+00	8.891310611371050499e+00	6.884617262770660773e+00	9.499017697292719831e+00	4.921385350812833792e+01	6.494774130058449835e+00	5.767832605215049924e+00	1.210420625921890192e+01	5.799187557972736329e+00	-2.637485393631004627e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.230936384714653054e+00	5.906678967810084835e+00	5.491522762604666319e+00	7.354509358003306296e+00	2.101374056856632144e+00	9.212013556487146815e+00	9.296070332356737964e+00	7.059067321364627112e+00	1.128596116137260630e+01	3.764703311394114849e+00	-2.961270666719673983e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.619611999117497092e+00	8.351175919847333873e+00	7.392383140805180552e+00	1.049340366435644878e+00	8.837935493440662427e+00	6.789005409499107024e+00	9.627112166999914677e+00	3.354104280250074677e+00	7.110866627196362755e-01	4.167721049099962549e+00	-1.454510993570829953e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.534032507573037662e+00	5.127073064013021764e+00	9.951115101084219816e+00	2.959325110984501350e+00	9.764856917241854006e+00	1.149069561512339277e+01	5.627631021500707931e+00	3.494502849651370813e+00	3.689216991241004884e+00	1.522607933132162916e+00	-5.065144124231514979e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.314591009415392975e+00	6.811162433016818341e+00	2.124353406670098643e+00	6.962142003606198060e+00	2.651145896053789919e+00	6.976280060975564856e-01	5.173957475376470327e+00	9.385586382811638373e+00	2.579621102330716909e+01	9.967292780140251551e+00	-9.782171000597882937e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.714186807022814563e+00	5.650155799609895446e+00	3.457724369241288898e+00	5.242195584103677142e+00	7.524359076884640452e+00	5.490722538533148622e+00	3.435272243479864596e+00	7.482583822242434124e+00	2.280773982823875912e+01	1.340446528979600149e+00	-2.407649476833346966e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.708114624325697051e+00	7.589806949831372052e+00	4.495729718512629702e+00	1.083164145615855389e+00	1.333040905524848441e+00	2.456750507444694698e+00	9.699165464940586290e+00	6.271493554177963503e+00	1.240500408656823206e+00	6.902933291601755172e+00	9.021872756446802200e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.369217100511147756e+00	1.818797823332818808e+00	4.890147979007505086e+00	8.224753051647807567e+00	4.845513786520499799e+00	9.373905026920496653e+00	2.259121052351575898e+00	6.772544163749443236e+00	4.941762182062430497e+01	5.045476679535827458e+00	-8.009368688871172992e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.265837627037857072e+00	1.541113664262219185e+00	4.808927031336267532e+00	8.059924713609635916e+00	5.711835373432477603e+00	8.158721801134859675e+00	6.237551643250990097e+00	1.280890375407690129e+00	3.151614005114153017e+00	9.539903515366777498e+00	-3.081095416951198445e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.026872205484446354e+00	3.071415783265161625e+00	9.204406938218703260e+00	5.871264060784613825e+00	6.276645699067856299e+00	9.509836776312294404e+00	3.452202974639805522e+00	6.627880213676101917e+00	2.216665753868739586e+01	3.215988248082847445e+00	-4.429513953517254663e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.511798829841064951e+00	2.457499124613356845e+00	7.473694905861749227e+00	1.551218939483221870e+00	9.404209452234859157e+00	9.400902925554708744e+00	3.539824116424492129e+00	5.606329438102749307e+00	5.175245023573062930e+00	5.742379676580681824e+00	-1.897396692732498593e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.836232147267283565e+00	8.835011659179265564e+00	6.485003138681279644e+00	7.887651225208332839e+00	7.016203735203828451e+00	6.492768286478560746e+00	4.534702234274367250e+00	5.979261223461363350e+00	1.987634828204446791e+01	5.360968528179522075e+00	-6.654374369172358001e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.519223345229064215e+00	2.871170519003579891e+00	3.804566792074925541e+00	6.275791734963355850e+00	5.316258871326290603e+00	5.681239532612011978e+00	1.000635946441406254e+01	4.265479278210588809e+00	5.381089709754590444e+00	7.357125585707384730e+00	-2.149943332026025757e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.674134380718806270e+00	9.689370338642984137e+00	8.325907604633027148e+00	7.932037430805749523e+00	8.345978981093880478e+00	7.244607642016637428e+00	1.508810290836704260e+00	1.756620755588316207e+00	1.871879030679750144e+01	1.581225481953302259e+00	-1.119471764198038500e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.797522780146800336e+00	4.086308859076110522e+00	9.591462312418945757e+00	7.720840631489541472e+00	9.500837687833532996e+00	1.192703196152551470e+01	6.217355383400245294e+00	2.760008108189729636e+00	6.919351626188862348e+00	2.694853914262378414e+00	-1.222963223628108381e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.027278077816553115e+00	2.598317647202272873e+00	8.342130338407434564e+00	8.259029030284489536e+00	1.140410833801658530e+00	1.619169804422788017e+00	1.702830923339037517e+00	9.590072381391374634e+00	9.018707139576063980e+01	3.071362301860221855e+00	-6.748605744742040713e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.485576821921435808e+00	8.056801122946078308e+00	1.029621477573753996e+00	5.610747091238917683e+00	9.872080323054689188e+00	1.540048425979676505e+00	2.420835494719783654e+00	4.657323583008334822e+00	2.202016000076647018e+01	7.638394236863015330e+00	-1.618793393989252820e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.721779367154995022e+00	6.926387351349570842e+00	6.724320882057105209e+00	2.337085331241762987e+00	1.792575714048235680e+00	2.516972765515916421e+00	4.977521917127929463e+00	5.129329332393851359e+00	4.949032971699339534e+00	2.665729967952819468e+00	-3.140692876318782822e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.349664155981020741e+00	5.447923433880032640e+00	1.567715154767212127e+00	7.015846836779603635e+00	8.287522432900479075e+00	3.656161098574369106e+00	5.582622791529105122e+00	1.526285968428008788e+00	3.696021685235802767e+00	6.199167033054855835e+00	-2.166079150275651273e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.243195856324698312e+00	6.003837820985482132e+00	3.369077966844416405e+00	6.535577622095542161e+00	3.463575479566850301e+00	2.811682306093677752e+00	3.365990599887255019e+00	1.401292290126924689e+00	5.161459711642654824e+00	2.934481300134709869e+00	-1.573947360293772988e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.774714987560448876e+00	7.461538369033148044e+00	1.551432060250108380e+00	7.713313492713492536e+00	2.267938420129163912e+00	4.004890149543782751e-01	3.842869164047021613e+00	7.468340111834743666e+00	2.982480114435791307e+01	8.696630127291973267e+00	-6.899937231575297858e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.118545949741637457e+00	2.989335046928634387e+00	6.419419600667583659e+00	2.615955414624994368e+00	4.978146605057864882e+00	2.830163756908746109e+01	1.811712848865636216e+00	5.813021555166915100e+00	1.646673456322013251e+01	9.505470602189850737e+00	5.381600142684443000e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.061442012704821192e+00	9.938566510293505019e+00	7.271853284604212320e+00	2.777317892761823614e+00	6.721338131862513166e+00	2.392139418492179104e+01	3.722072083009542620e+00	5.493617482794117990e+00	8.100789721242383834e+00	5.620868716320623903e+00	-5.653119114618812802e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.443456276361789081e+00	9.797769516837094628e+00	2.028734748822356604e+00	9.081917425408661870e+00	4.358103500988270262e+00	6.316918795308628987e+00	9.710914612168359383e+00	3.192788487077057979e+00	5.869826482926006506e+00	4.254983871836007125e+00	-1.103441751438444953e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.317869078612613487e+00	6.855263145864342711e+00	4.472863830393762896e+00	7.840562755578893928e+00	1.471397301197117535e+00	4.907884591642315719e+00	9.533896777362688368e+00	7.629376654961568249e+00	1.246519967052502054e+01	3.132933131628036438e+00	-2.989222757555900856e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.665903376845985662e+00	2.791323472082018586e+00	5.108461455931357698e+00	9.124152728722492611e+00	6.435067771439371143e+00	3.689147535273353817e+00	3.992074408366566463e+00	2.433131572277778432e+00	1.135670300807577959e+01	1.433239897429902543e+00	-7.230869609929387707e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.243458804248486871e+00	7.229833882744375551e+00	4.299161229661830674e+00	7.879236535914198925e+00	9.154039299469756585e+00	5.477794451641438300e+00	6.069994929004443485e+00	2.708284940577880828e+00	7.031535951596286971e+00	3.422341281155916626e+00	-7.466583885653129755e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.323839607770101345e+00	1.690454436102337477e+00	2.091240746388713045e+00	6.291926571767741727e+00	4.510580230341133756e+00	1.702852973713232743e+00	9.201504712298159916e+00	5.104862162838734285e+00	7.125232747817830337e+00	6.936369669609098842e+00	-1.531361084333102269e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.862018003045925241e+00	1.323295155209190055e+00	4.662197137273722092e+00	6.910196199256704475e+00	2.865816422413510089e+00	7.503259008920706741e+00	1.120906556724033498e+00	3.595302838632429054e+00	4.685345232078999089e+01	5.812485194561716639e+00	8.256536722857131139e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.449781648494058217e+00	3.309912918984431851e+00	7.675143475738881449e+00	8.998290614837754831e+00	4.995388922575133783e+00	7.114709129654691822e+00	8.312564092052667775e+00	3.218501500382262126e+00	6.876455590309902277e+00	9.609720487032266334e+00	-5.316941641799695617e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.338222964977353158e+00	5.175853629807604328e+00	1.658374360170859818e+00	6.276546350897246995e+00	1.512932992946607325e+00	3.686394793223088384e-01	9.552779841321346055e+00	6.774139216902340443e+00	8.608375403986237018e+00	4.627165855552162199e+00	-3.881079010337872859e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.570716881459868208e+00	8.790469786159670562e+00	1.808210652283562592e+00	6.754980295380434541e+00	8.456985275910781752e+00	5.710718907205248662e+00	1.819617752710789071e+00	6.766002088034479556e+00	5.040322178044510082e+01	7.270814825710042228e+00	-5.135139294404286403e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.898550528785549751e+00	7.587777934462419438e+00	4.212169185942101102e+00	2.439134951901433368e+00	8.456616939706611547e+00	7.165345034586565021e+00	2.493578552680626448e+00	8.374258396117106429e+00	1.681029701976560986e+01	5.353857170358951478e+00	-1.081615974240513083e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.597038239507383217e+00	7.678216971391016443e+00	9.435755142066080126e+00	5.281446002586539734e+00	6.419899514921756811e+00	1.286768200702281284e+01	9.636515967638292324e+00	4.714981074085793367e+00	5.274451072248409922e+00	5.605340153474886122e+00	-3.760361002216700399e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.546071113095920602e+00	4.841811230518501041e+00	6.937484463541024660e+00	7.475093915038923065e+00	4.211113442872575163e+00	4.258456136960323768e+00	5.812959584022041604e+00	1.591111783709034277e+00	4.708148877268479637e+00	3.435547149056790150e+00	-4.069619776429054809e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.783289160084768454e+00	4.122349986885326167e+00	7.151348471520389438e+00	3.441828169173926977e+00	8.254848145852301755e+00	8.609246276046134128e+00	1.188408366139832584e+00	3.445098175705545440e+00	2.116623892707447041e+01	5.050605200601864020e+00	-2.892073006191599234e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.424559624503031419e+00	4.338338218093138465e+00	4.225961380237643006e+00	2.816974864786725874e+00	5.994604274979718816e+00	1.822779032135787247e+01	3.289581700753383853e+00	9.757641190757304628e+00	1.672559642713949657e+01	5.306151239597272529e+00	1.662035475868265877e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.342048864730553959e+00	1.005230204830007246e+01	6.378464338362042518e+00	3.902533442333669722e+00	8.390851462662610061e+00	1.233370939196129790e+01	5.098291050751322828e+00	6.357419935512562681e+00	9.322911198758063733e+00	7.307749687506604808e+00	-2.698180986506053500e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.689452068602051327e+00	1.323897651356975569e+00	1.112707655484687974e+00	3.258110743494710526e+00	6.635456940790356306e+00	1.043999532738716374e+00	7.296853814579659314e+00	7.400711600045396743e+00	6.543527209327875127e+00	9.431723627201545668e+00	-7.311090543636788652e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.594823945315694047e+00	8.765692585180415719e+00	6.751274500950747104e+00	2.926545185797409410e+00	8.069541746133973348e+00	9.775332926718437676e+00	7.629539999445577259e+00	1.021278645744225111e+00	8.485585033200078175e-01	3.933857213691323018e+00	-2.732691264683691088e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.635973981303575187e+00	6.246692363056319586e+00	9.221437899189867338e+00	4.836521740653058288e+00	6.375546535872837595e+00	6.726092532114376965e+00	9.890258305742513301e+00	5.686992881641809383e+00	5.426086193036616656e+00	1.419534380409585461e+00	-5.326163601390817348e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.011201679838070966e+00	4.914428591626741394e+00	6.534344726071540599e+00	9.174966923875070179e+00	4.630935669937943366e+00	4.341119722700191197e+00	3.589090557308116658e+00	1.263703052870313037e+00	6.818744207066305130e+00	5.423661777595962796e+00	-5.584169795957448059e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.486149168052188330e+00	7.511107550263039556e+00	8.856691484219428645e+00	5.476289532540252303e+00	9.565638297835651116e+00	3.450261272980582561e+01	5.832898835748056676e+00	6.062571911283724191e+00	1.164833687180466804e+01	5.804009201397198225e+00	-3.099004243714722975e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.650450174949199322e+00	5.319581736618117063e+00	7.480678086993230558e+00	2.673070909104143134e+00	5.852681143199633063e+00	2.705706947630862658e+01	5.772700516056604059e+00	9.280778878592817804e+00	8.591905188404888705e+00	2.574080765226244072e+00	-3.600707898290245623e+01
