G	c	dx1dt	d2x1dt2	Fc	m2	Fg	d2	m1	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	3.671833069975964037e+00	8.089186267113865014e+00	1.911385402412051793e+00	5.655673200932219480e+00	4.001483561960602481e-02	4.346441109403228253e+00	4.300658946593402532e-02	4.474532664614658373e+00	4.048443730714922140e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.462066028665677031e+00	5.490813969273498074e+00	9.166954339515990924e+00	1.980677150982122159e+00	8.427629314359030843e-01	1.518871013677759452e+00	2.952250705104080275e-01	9.654907296766868541e+00	2.638815604263759607e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.683339716264461217e+00	1.963761353714915225e+00	6.984498866975736853e+00	6.404985521146247862e+00	5.335891825452965254e-01	4.069513659143168205e+00	2.485501956837991855e-01	7.264890802797768998e+00	4.474469009463776814e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.816870972886606150e+00	2.127218083662806514e+00	8.512131078916153726e+00	2.063002181133502866e+00	1.940920685728495743e+00	5.475856476297015440e+00	2.787118831138997166e+00	1.753605148629938881e+00	-4.179777316623052030e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.531406414556918172e+00	7.233691387437026776e+00	8.863814507308317658e+00	4.044921447681606885e+00	3.120656263211900594e-01	2.464428609887239663e+00	2.938413410333431397e-01	8.790812152833550996e+00	3.789517580673881447e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.071170178995888733e+00	4.930408812229164717e+00	6.078464124793230283e+00	2.320016518264175431e+00	5.520103388323276405e-01	6.952390725231102131e+00	6.319338372296920969e-01	5.407368431433017264e+00	5.167709818836714675e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.374679257011539590e+00	2.852084028191794740e+00	5.672174875804157246e+00	7.242606687123639198e+00	2.763946731309207538e-01	1.003340892954384245e+01	3.062360481777465782e-01	1.592665539072205316e+00	-2.001446305627147808e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.192316658213222524e+00	5.406703010691223277e+00	4.863746302885364692e+00	2.785855347291689821e+00	3.152777646889012297e-01	4.989487498654698427e+00	2.171763879913682915e-01	5.978326576832576400e+00	3.141824732620645477e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.060652964511595187e+00	1.653043612358067849e+00	3.783847994400258319e+00	4.605066152437723659e+00	5.428261993920791006e-01	4.264252314552467560e+00	3.754026118178852012e-01	4.683573514563557971e+00	4.327949218321239044e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.811228566753416480e+00	6.288555988955706333e+00	4.946533949701721333e+00	9.129926712925740873e+00	9.065391384977757039e-02	4.698683066296326594e+00	2.110371642099193867e-01	8.877053758665550021e+00	1.218979593391102156e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.567285775770169920e+00	3.432751198379612401e+00	7.990564287003147470e+00	2.770736507042140584e+00	8.185739901912770788e-01	2.058656352217148378e+00	2.602722901549883172e-01	2.856618795881214368e+00	2.130708981210421982e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.834395179976828771e+00	8.191415792248367467e+00	6.397446461603427004e+00	5.588256166659594903e+00	1.420309689693966815e-01	8.892920444560827420e+00	1.320002369760926164e-01	8.476105397312457157e+00	1.238164858894705134e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.244633123505682004e+00	3.776349939764361618e+00	9.016623271811912588e+00	4.741212392625681282e+00	4.940518050345917289e-01	4.715558957997752820e+00	1.049523171623468532e+00	5.977874527478981292e+00	1.374655996201779828e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.698430597484970050e+00	5.046375981051988369e+00	5.016393578059583191e+00	1.170633599072347542e+00	8.453987311691817386e-01	4.482877102855079343e+00	6.685744919283664878e-01	1.467310102356974122e+00	-3.841906680775093008e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.918908525749722926e+00	1.173409495584853746e+00	6.529533819605550349e+00	8.191842659878640021e+00	7.164771057503558360e-01	6.951944466417476320e+00	5.682427239187790580e-01	9.826736481910696597e+00	7.844118043674430396e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.646049916704602545e+00	1.725022164401682323e+00	6.666153124373178862e+00	1.736723700984057261e+00	2.497372112328090754e+00	4.979498113720791430e+00	1.621735365260184025e+00	5.677281602986502307e+00	1.875959191278701965e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.283475052278579831e+00	4.483257641515726810e+00	6.361424077223522211e+00	5.308964672700431819e+00	2.606796024574200010e-01	6.849416138855174196e+00	2.579956661622987979e-01	3.629328028989794674e+00	1.303682276518015442e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.328155796302951330e+00	5.310894201747951016e+00	7.354912346462361583e+00	6.062070574484663688e+00	2.314981078955897498e-01	1.548073681403976387e+00	3.970372563817491096e-02	5.101955191927631361e+00	1.575333031362901615e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.223283746626207424e+00	6.392206073091792895e+00	3.185453504625056276e+00	6.637442314369233820e+00	7.481958522092221897e-02	8.337950335325530204e+00	1.465630868612214366e-01	8.858485311715433852e+00	5.033045771127177659e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.630915573589469147e+00	3.623146511214509591e+00	5.613444516975806486e+00	7.207544304356581222e+00	2.121954821884376452e-01	9.439451109167723786e+00	5.603402560546099087e-01	3.743034638570422068e+00	-2.512097067218136317e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.405238639790946209e+00	7.258413804232831446e+00	1.887647794248540789e+00	3.353061007575985020e+00	8.399425839546940942e-02	6.820467625710726622e+00	6.227778678747154795e-02	2.716939577317756704e+00	-2.701291679722059484e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.334822956728945798e+00	8.793776947814679446e+00	4.435064358408064678e+00	1.087388737146567363e+00	4.660827249182314946e-01	9.559717569055335318e+00	5.447471111116096720e-01	2.132983612116599037e+00	-3.284476878626391283e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.937911362368977208e+00	7.977090037364301445e+00	5.407934793656065331e+00	7.463024355450799341e+00	9.222708054206391060e-02	2.467322958011846090e+00	1.611156760362892140e-02	3.701382764636776734e+00	6.330247633787465134e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.192267789730051319e+00	1.309485828706587363e+00	6.970427606261971221e+00	5.733229496779704171e+00	8.690057212231578898e-01	5.376483623176132376e+00	4.963833111031621947e-01	8.041641398247074690e+00	5.241533642959873873e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.597482935246690161e+00	5.393357612247009492e+00	9.528053593046177383e+00	8.552832537197961216e+00	2.041784095075830918e-01	6.446507195239038701e+00	2.304821713587774379e-01	5.296790450077405232e+00	1.497888016939347438e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.441547887582103726e+00	1.918633962456289144e+00	6.450297158228857519e+00	8.405881904633767832e+00	3.889559138644776981e-01	6.307818720636403143e+00	4.522321271110104068e-01	2.996528989023313105e+00	-4.093228894576505809e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.140840353272054131e+00	3.108140516147529731e+00	7.674231115955605809e+00	8.554970075648967054e+00	2.801677899587259324e-01	4.656647783160599907e+00	1.575742736113506515e-01	2.478520967236191641e+00	1.715557224600349400e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.952612796135339224e+00	9.852974805748223375e+00	5.562494239755060299e+00	5.421393936588239093e+00	1.098296991888251528e-01	4.052633425622093277e+00	7.335339996141430896e-02	4.105964691533968036e+00	7.431048696061463943e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.289447791252633202e+00	2.264098542292892091e+00	6.790611207866749766e+00	3.979823194854279489e+00	7.374364774874517803e-01	2.059408513410503350e+00	2.190911941775001981e-01	9.471640807307503351e+00	6.805943151553380588e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.266011454157643712e+00	5.576498378342941820e+00	1.680591523053739600e+00	8.116735029815357549e+00	4.269328675379701482e-02	4.511402127850033139e+00	2.274514067769761727e-02	4.077775411640787162e+00	1.658010695390017304e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.942753472712286822e+00	6.614851132578697168e+00	3.220984009653003355e+00	5.060744927902444346e+00	1.050855986217224813e-01	2.445698000566082442e+00	2.396846787672196610e-02	9.841457830676864305e+00	1.219918570696636451e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.984939410868175713e+00	7.386023089126104502e+00	4.225067764060329800e+00	2.631981380486571709e+00	2.173301806202705411e-01	7.547573075618596583e+00	4.072846021434685104e-01	5.394830568736120213e+00	5.296760870507753793e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.361778081982258470e+00	6.082454560803754795e+00	5.321804365148092408e+00	8.707534441516981971e+00	9.937598959918708674e-02	2.798527935146502887e+00	6.855628489930190583e-02	2.669038779370927816e+00	9.311181569212126874e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.842387117264265850e+00	1.140578639193076116e+00	1.418672721118595881e+00	9.005374727981399374e+00	1.434975642396526252e-01	1.553925916116049910e+00	1.195868358057789876e-01	9.068242286028240784e+00	3.050397183307191451e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.254481606421778750e+00	3.899872689634714007e+00	2.196781931900764651e+00	5.134940975636316018e+00	1.079749401755326355e-01	5.988970821382878285e+00	9.918378532226192201e-02	5.129000077738850472e+00	8.948509001541087571e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.347877547768195239e+00	5.648356242781839676e+00	3.446109069751352116e+00	1.707742979146216644e+00	3.601660179048816190e-01	6.293480084673237940e+00	1.754395588678197448e+00	7.406861041973943571e+00	1.600378738650286126e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.167849891941992624e+00	1.735727959378343899e+00	9.782638680895265892e+00	4.499754405120900635e+00	1.211639963102507211e+00	8.806589936333924840e+00	2.060296601980194264e+00	9.945114502412131685e+00	3.675027661228443776e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.876586246632167665e+00	4.143932603033547046e+00	4.037030930556852582e+00	8.240162753368631243e+00	1.116897513069440018e-01	6.256085682258016867e+00	1.321801255252026130e-01	1.510328684448346115e+00	-1.822840188971157431e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.561602598940897924e+00	1.336885806115074127e+00	5.339355427528365006e+00	9.163162479732394061e+00	4.507476669418809534e-01	4.061520008161339845e+00	5.294408805181392008e-01	1.827230457313064216e+00	-7.275971167443447030e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.267995463747792151e+00	1.714693547742820678e+00	2.901557612484960025e+00	2.833923334704274044e+00	5.797838349644643952e-01	8.236410257316356009e+00	7.460133461804883126e-01	7.344432239094769166e+00	4.449379401218046581e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.226442952243949058e+00	4.645269210543841787e+00	6.542527461627321905e+00	1.628759122871145548e+00	8.846936481186398193e-01	5.852172914891124123e+00	4.078839098179734890e+00	3.552706505124049396e+00	1.844258145879992483e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.391765952159201625e+00	2.130943051763595442e+00	3.512704763781229200e+00	8.934906519968478733e+00	1.813382411449198373e-01	1.741103914469130043e+00	2.298563978067397207e-01	2.702523458071321993e+00	1.177686678578637469e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.304459115438051597e+00	6.135696668552916400e+00	2.817892764474197786e+00	4.477341268165680788e+00	1.073815062415339472e-01	6.046023302165266955e+00	7.048506128491008327e-02	1.294500099386203029e+00	-1.374559174968990476e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.329252220019335518e+00	7.135739690944460811e+00	5.595323945828618584e+00	5.892044603957988791e+00	1.344628876750770252e-01	9.177073710090919434e+00	2.958290706369152701e-01	1.196138200959815379e+00	-6.774062896941298106e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.124980702727123472e+00	8.210519473656654910e+00	1.068072986490954612e+00	9.699016235290050858e+00	1.424296082776016145e-02	4.576003860888814501e+00	3.799599105825672563e-02	7.955903423526152984e+00	1.582658852377223901e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.658378787325581527e+00	2.842538101339989076e+00	1.041987724796908932e+00	1.591899987136702554e+00	2.373025976762063449e-01	3.679470048598264320e+00	1.487732957106304987e-01	2.215622185772926578e+00	9.038629232175298966e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.969980038520200871e+00	2.495410128127392824e+00	3.064037577683457858e+00	6.817427677493880900e+00	1.725493324713434362e-01	2.295532221848202603e+00	4.966171288563128033e-02	5.179602519042185271e+00	2.943557044537260481e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.022773760555055755e+00	1.971770591345588519e+00	1.411456888173406865e+00	1.692450150850407287e+00	4.076646518699165722e-01	2.381780390162022698e+00	3.278351584457725454e-01	6.523871101445651632e+00	2.096314041657654226e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.666504000999430524e+00	6.674480845464010770e+00	2.007187518737325593e+00	4.383640094617798688e+00	7.004421774901804787e-02	5.014327948142629054e+00	4.737205461996883693e-02	4.863284049731265490e+00	5.736702463082759351e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.795288963533417936e+00	7.265727875374522249e+00	3.984645779718570147e+00	8.255689059813796860e+00	6.044751849841944330e-02	6.500630975544237522e+00	2.467505243700821860e-01	1.195735417855421145e+00	-4.648228702833143444e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.523959900253686772e+00	1.315263725452970434e+00	8.186153536305283751e+00	4.900301809381036655e+00	1.309973768286449847e+00	1.690720879823077061e+00	1.531643744397653606e+00	8.101847148872005633e+00	2.059986045327227178e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.689289527492134013e+00	9.522932225556010266e+00	6.217771927374482033e+00	9.887804097245227908e+00	6.024406345890706560e-02	9.329843812592695684e+00	1.094203040179592967e-01	1.025263407856223941e+00	-1.499865793923698902e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.837473008743072178e+00	1.412330018673514820e+00	5.582918976536060285e+00	6.033231650129886603e+00	6.376878609368873407e-01	7.828638878795794120e+00	8.467275308205669537e-01	7.927478728813216691e+00	7.090731204839266866e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.687553771018932558e+00	5.939659585763633842e+00	3.703360166275618592e+00	3.893898918053113611e+00	1.581081590793121938e-01	6.289760334459082891e+00	1.478330296655268050e-01	9.094111747910115895e+00	2.801974671571759856e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.601103232021137579e+00	7.383960391862883554e+00	9.411989444801324822e+00	2.994134558855777062e+00	4.220208796343903890e-01	8.513742437299919530e+00	4.834226671049023372e-01	4.971804869892482159e+00	2.846896156838807883e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.761913704745763809e+00	8.764415510355819450e+00	4.575991051380646546e+00	4.122544019708931806e+00	1.266593281221137235e-01	1.737198396540799550e+00	2.270022485554617012e-02	5.811200578527235372e+00	1.422115292243158713e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.692459144989546971e+00	7.363834987806214372e+00	1.745026921196207059e+00	4.288084196086253463e+00	5.858857937908817926e-02	5.294742026055136108e+00	5.816587494143438813e-02	5.265632822066416807e+00	4.960615058133028299e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.935610493417837308e+00	8.216430881526280317e+00	6.548394833367391143e+00	1.652235402648167151e+00	4.912835750570467841e-01	6.732329094152204263e+00	8.335757491454530710e-01	4.507487155382255750e+00	3.571420960341551876e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.110005034259540224e+00	4.032550862987045903e+00	2.035017239211407869e+00	4.311356439894011849e+00	1.180501285535393574e-01	8.526985977655673565e+00	1.178174052623455204e-01	8.982188465574353131e+00	6.254880047946132748e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.405722268093076099e+00	8.260386626287322898e+00	4.164021489927309361e+00	5.187416763202528536e+00	8.679090308922003671e-02	7.975700835952867607e+00	2.225386471097220986e-01	9.009591309820558891e+00	2.922822623275714804e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.020768201063758873e+00	1.626791576379049920e+00	5.517800216611742137e+00	7.489403279190377738e+00	4.261559678204974166e-01	3.449143136412934130e+00	2.899737481224385349e-01	3.991974506236048104e+00	5.727418442966122569e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.664135912967532160e+00	9.006245585051985358e+00	8.853490889780470496e+00	6.910237210612969250e+00	1.464859353851427071e-01	9.462169936518193936e+00	7.808348223122441034e-01	6.515527914652709640e+00	6.186263719307385145e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.234914910879621353e+00	5.939113286984149198e+00	5.444394197152365500e+00	7.354569397364747019e+00	1.235815773805541695e-01	2.124474416092231532e+00	2.103333765280896162e-01	9.277979547044488129e+00	1.144878892415219118e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.621482177688573501e+00	8.355323846163742019e+00	7.356919679709157833e+00	1.022867140843949363e+00	8.079271577339537380e-01	8.863893382643624363e+00	7.533845798238203439e-01	9.695720779131024258e+00	1.892358057747654243e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.506829017594897735e+00	5.042979911763845635e+00	9.885189314962428142e+00	2.984651473327660121e+00	6.595838436213108391e-01	9.762113288769700858e+00	7.527549045402478489e-01	5.577762244687442639e+00	3.447138915703394559e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.261269422961207809e+00	6.803430559050614335e+00	2.110705683821960221e+00	6.922509445331236577e+00	4.283011721015831524e-02	2.648639018934486167e+00	1.216842005337921521e-02	5.058505050854972929e+00	3.551817603131977563e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.638205345562382398e+00	5.795482256230863882e+00	3.509797737144628282e+00	5.364779619183700277e+00	1.123934457807784920e-01	7.592429680464774400e+00	1.853736187969813876e-01	3.447332807622630835e+00	-7.796966331220709208e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.507666523262162439e+00	7.606231571613578879e+00	4.467368819394330615e+00	1.070041032801918979e+00	5.713319185887630880e-01	1.394102760809228680e+00	2.962776097239795958e-01	9.566186705101793919e+00	-6.756288133125898376e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.423427377513521996e+00	1.727921249676624083e+00	4.867405712144346808e+00	8.208685404634072924e+00	3.362028487535232979e-01	4.602379258573998655e+00	6.368259514990509684e-01	2.391536477262493854e+00	-2.359696631132899711e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.206466281367251536e+00	1.594798851169923370e+00	4.690579984244900302e+00	7.890115310864877607e+00	3.825290676348220287e-01	5.638522183791904396e+00	6.626838057641135649e-01	6.184053703998454665e+00	4.324122019789918170e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.899164688316520966e+00	3.170531142754744458e+00	9.083049746241300682e+00	6.067105592528417191e+00	4.840998846787550325e-01	6.221702632674766420e+00	4.942270721874347239e-01	3.576447099115603656e+00	5.118166151931835657e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.380538842377196929e+00	2.423389495710292607e+00	7.399766669580952083e+00	1.569599656941700783e+00	1.909166775296252228e+00	9.451467415760214763e+00	2.411490469545912063e+00	3.519997030415584760e+00	-9.336808815118637028e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.937559765812330248e+00	8.834865264955189090e+00	6.492080815904839319e+00	7.932383361289432777e+00	9.429408221528476353e-02	7.071399500557673079e+00	9.710361794796174006e-02	4.492465444510638228e+00	3.458680382864189937e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.570481118302274215e+00	2.904112253721788939e+00	3.754940562222165212e+00	6.358412733264101391e+00	2.078343956191625042e-01	5.443185597393155994e+00	3.130151073547176588e-01	1.008747350578580892e+01	1.454515099598825856e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.675325514668195126e+00	9.759429046412936515e+00	8.415219432933412236e+00	8.080400461886986463e+00	1.055816472154900987e-01	8.261936949956655951e+00	9.661766565676038754e-02	1.532226841181146826e+00	-2.416674026438999192e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.601783320244894782e+00	3.916628891275337310e+00	9.636409148440021610e+00	7.749458832806057629e+00	3.018201602095411107e-01	9.575752551131216705e+00	3.890831497810816608e-01	6.164760590437690091e+00	3.955579678828752890e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.105567934163653732e+00	2.745438682941299557e+00	8.379620294242489109e+00	8.223385387967743654e+00	3.908943905738653801e-01	1.326855243103713944e+00	8.392535102025706906e-02	1.741593182393072370e+00	5.131721230180930604e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.451108988602273442e+00	8.055136770960404036e+00	9.623448904237597024e-01	5.617000445339167314e+00	2.258990154161179265e-02	9.810815535200253734e+00	2.213326451262323524e-02	2.327641197307216636e+00	-1.428680963260344470e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.835045554029864689e+00	7.016607979447737620e+00	6.711103475519773376e+00	2.310650197743148393e+00	4.296133706391119800e-01	1.783095423862442575e+00	1.618684808977421674e-01	5.056256229998149720e+00	4.209417064280287946e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.190518468011557918e+00	5.485880150368449115e+00	1.538340972112316019e+00	7.071071619376713357e+00	3.549767457320755770e-02	8.278013861357131020e+00	9.473757110678945881e-02	5.544345440687496129e+00	1.332216450475779084e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.156617051656612993e+00	6.029696231427782216e+00	3.411508361289490310e+00	6.556416269149208276e+00	8.176053883879177975e-02	3.527484000657984176e+00	6.645295852734886544e-02	3.300434348284043917e+00	6.148582942054540013e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.780306485647851211e+00	7.445623305929306213e+00	1.424189015411053472e+00	7.623861845056029374e+00	2.986491881773399928e-02	2.147118898409812182e+00	1.046428106117402480e-02	3.808089143105450880e+00	4.850929879825713442e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.126702768442129132e+00	3.067660122606983286e+00	6.494401839294931200e+00	2.457405707473896417e+00	8.361216122145496144e-01	5.015719459862458152e+00	3.645544233165086911e+00	1.787112938902027048e+00	-1.923495839530790263e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.076043645893889344e+00	1.000319299178720911e+01	7.193121505202183741e+00	2.808180506694360812e+00	2.643520807593319200e-01	6.803633601502895978e+00	8.597524029744173513e-01	3.804156085284648103e+00	1.164284574683621258e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.450279107969136616e+00	9.810108545829674398e+00	2.081407843784587097e+00	9.020201899387069844e+00	2.595828417373587799e-02	4.377616008561646233e+00	7.554603675881317593e-02	9.797194260355926332e+00	7.252827845120889627e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.315467834245227063e+00	6.896033030372041850e+00	4.424153906527047653e+00	7.761438110067900631e+00	8.596391402914609070e-02	1.536873954589083269e+00	9.410651513862086648e-02	9.480476791728426278e+00	2.202963432269600119e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.645581841511415178e+00	2.775391137675326636e+00	5.008491230785120152e+00	9.129507101286948867e+00	1.995552259621259372e-01	6.404936575536916976e+00	1.470728918579295441e-01	4.034656580159113659e+00	6.256940793696435321e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.283309411685663370e+00	7.095331023276072457e+00	4.353750634170139300e+00	7.749212972590041382e+00	7.686539040941953171e-02	9.173529022406411215e+00	9.174826347709490182e-02	6.142178908694978290e+00	3.319641311067917400e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.261537615680152769e+00	1.561099168152010996e+00	2.037267514608569918e+00	6.426507636738225671e+00	2.031049983682395310e-01	4.386425704552222804e+00	1.717351040535013418e-01	9.132505664903669995e+00	2.063748561115177438e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.869133179362572283e+00	1.304980008486913423e+00	4.693873439646905510e+00	6.889470360899769830e+00	5.415250775601329059e-01	2.967084673589135857e+00	8.543965097668753117e-01	1.188560169176303472e+00	-9.181095527377225096e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.373116448141399992e+00	3.379360413477558112e+00	7.687804899827455962e+00	9.051263338179005302e+00	2.610880343938376535e-01	5.025319629220325268e+00	2.390509232578524323e-01	8.370915578041662641e+00	4.312480037099194874e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.275837724943981399e+00	5.253506187688257612e+00	1.672249345090642603e+00	6.188368780953400261e+00	4.817123623187389431e-02	1.412203248673364886e+00	7.701059142200945146e-03	9.545701216685113621e+00	4.364290618189519577e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.681274044790401323e+00	8.831429778957319954e+00	1.729320209231068661e+00	6.678702081071446806e+00	2.676955214704514197e-02	8.315811037363310732e+00	9.338648821406370093e-02	1.908716186235430490e+00	-6.017493325990724884e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.877348079736051112e+00	7.501881166467907036e+00	4.236146677107539560e+00	2.446903948235034765e+00	2.299028414716743074e-01	8.434800961403386310e+00	4.014166272700631644e-01	2.519527530932087256e+00	-5.626433629279947013e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.563079610771986871e+00	7.589946588381471848e+00	9.512475404060069195e+00	5.304935731005071986e+00	2.312427561552065913e-01	6.358898970242373494e+00	3.283149814729711125e-01	9.651207780851757789e+00	2.307462372233820957e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.572941493427826742e+00	4.887389552720592611e+00	6.993911335369914717e+00	7.490749231455731127e+00	1.980241871846349644e-01	4.239254838534951553e+00	1.228502629092352999e-01	5.855744241435210995e+00	5.484340049898222702e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.685597995661074044e+00	4.013485266952821817e+00	7.104138304826240535e+00	3.422503927895811149e+00	4.976038229476190122e-01	8.174714006356754936e+00	6.121405541587412458e-01	1.210727678086112924e+00	-6.234652780178128495e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.443942514716508363e+00	4.320400534676286597e+00	4.229040121841515010e+00	2.853555369168060185e+00	3.482319290869009820e-01	5.922294224728183565e+00	1.479879861481167014e+00	3.266780297653281373e+00	7.349825316835199374e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.332623778556436989e+00	9.876367531811528266e+00	6.331333553301083050e+00	3.884480987957157794e+00	1.682033907752368829e-01	8.409904645263782896e+00	3.250129376586279872e-01	5.141314761037084402e+00	1.690983715547156407e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.731899214043781221e+00	1.357118822507422440e+00	1.037772223913101755e+00	3.167833947662230365e+00	2.459967989925030962e-01	6.657611396426919015e+00	2.514787421871655937e-01	7.223830118811834566e+00	3.664131676705226681e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.546886616802129133e+00	8.805275224401279743e+00	6.746425602006568489e+00	2.906416677080111199e+00	2.587253757176486424e-01	8.083966983701722953e+00	3.642057266012982408e-01	7.682089916669560203e+00	3.740433878923982292e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.674851012249556348e+00	6.215764043720670706e+00	9.278946951339040794e+00	4.896345558843386847e+00	3.088155239902380389e-01	6.381347562839330578e+00	2.321352898679583943e-01	9.958506879434271042e+00	3.955110115671040916e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.896380866285580780e+00	4.813168349887553710e+00	6.468070694104042673e+00	9.135119015457970448e+00	1.451246106224141352e-01	4.686239700813905174e+00	1.074673779948746299e-01	3.606122476415371647e+00	2.451354719318070181e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.438601409845376100e+00	7.528134271092136842e+00	8.934034585042535781e+00	5.597612746031727760e+00	2.108931146722482775e-01	9.681661373986973018e+00	8.223744067010526626e-01	5.842098701665257465e+00	1.259220115545175958e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.709416183458209559e+00	5.255985708326903705e+00	7.522025761452806769e+00	2.688120810996743604e+00	5.215579879779782546e-01	5.877673343842210407e+00	1.857801864049556828e+00	5.770734029392693643e+00	8.364490600749430627e+00
