G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	W	Fg	d1	Fc	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	2.082162431335328634e+00	6.196527868066735500e+00	4.779854125959043465e+00	8.978198245321941329e+00	4.771559623054618449e+00	9.123812563185373037e+00	5.261327340376209527e-01	1.146813645695030992e+01	3.079459278120985299e+00	6.509681907906987586e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.376507033050673456e+00	3.468367454586014809e+00	7.625382566904658432e+00	2.955228046669728936e+00	1.635690618422965148e+00	3.175793487100690982e+00	6.926664182288514438e-01	1.482755051919836031e+00	1.984723152622097198e+00	1.890708417885285375e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.083668412131210346e+00	8.527521307489360325e+00	6.276744940853751231e+00	5.735805414317690420e+00	8.923197711673816812e+00	7.789401350687940706e+00	1.169165776739845120e+00	2.600956114270446484e+00	8.985445640399557732e+00	5.648514114994346302e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.927491906828987300e+00	4.092263521143866711e+00	9.107101825079528368e+00	4.662426845032826783e+00	4.729248804886892366e+00	5.817123325808033485e+00	9.410928481044220639e-01	1.184697933455280605e+01	2.165698866476656992e+00	1.842753097203947976e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.510553386710355106e+00	4.768237589030610124e+00	5.110736165000479225e+00	1.903095133418124973e+00	4.366715657080339597e+00	1.217632121082045771e+00	2.983189369917862432e+00	4.840914037475536613e-01	9.104454943384649113e+00	8.395485121995793776e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.740323237812638979e+00	1.378682049015390820e+00	6.113606747394870311e+00	8.088211761718318016e+00	6.458639597749739281e+00	9.712641367220845368e+00	7.860682844241151379e-01	3.052535662516075998e+00	8.547293708360019338e+00	2.245765088706759560e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.119281508756248655e+00	1.983347794948644438e+00	6.422891775889056021e+00	1.167124306529424560e+00	4.497708108200127342e+00	5.360439734750634955e+00	8.364498383836800333e-01	2.471859580597012940e+00	5.956006258377647633e+00	1.026423180102562949e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.946170161142362076e+00	4.490390762887590093e+00	6.525339432955048480e+00	5.596688730355522168e+00	6.630883108706024487e+00	3.800061818834503669e+00	1.847073581860635194e+00	1.619175606786625643e+00	9.842195320374619527e+00	1.170719568344479322e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.629939872315669724e+00	5.460878031363431973e+00	7.463994794779476472e+00	6.210435051473760737e+00	1.699825562896064124e+00	5.271955291713662284e+00	2.697094733833968472e-01	3.057498774330023927e+00	1.503196321527573653e+00	6.894257513903623291e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.076449359413500950e+00	6.537595340711127356e+00	3.381814808778654147e+00	6.718549038536966833e+00	8.402198023409376049e+00	8.964632934066104397e+00	1.003267507053045016e+00	3.325795322198741744e+00	3.285806519138734672e+00	1.972430628825489196e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.284087101381561791e+00	3.388538376607034941e+00	5.988908148890589977e+00	7.071845093566060392e+00	9.460059452833892379e+00	4.005546798964665811e+00	2.451196971831411275e+00	2.785663533277690007e+00	7.069835856921178774e+00	8.546013247402429736e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.745843977855795259e+00	7.148592864206822384e+00	2.086524489215844103e+00	3.385918068264518244e+00	6.597973110048592105e+00	2.920366990296653142e+00	2.611848875276683746e+00	8.190787203991645171e-02	3.930447917999523533e+00	1.052028529441459082e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.540824844796162552e+00	8.949945284738790363e+00	4.346080791435527502e+00	1.528026128333815903e+00	9.683999831864072760e+00	2.069530842955592753e+00	4.503816518333490393e+00	5.624103913002576061e-01	9.774704304951079337e+00	1.264587992688429985e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052617349501300481e+00	7.880742083697175104e+00	5.420711554325482240e+00	7.565568699442684952e+00	1.872929892317620970e+00	3.709338859478053863e+00	6.891253451326607715e-01	1.215455295330488683e+00	1.768540998455994329e+00	5.687874787902117563e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.318658240870114184e+00	1.627912228939452977e+00	7.328287008762226051e+00	5.423017205002232721e+00	4.644051701114729980e+00	7.894010910627547339e+00	6.394585693887873123e-01	2.888639134630892613e+00	5.735392282119559759e+00	2.223846955306396089e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.764207747429553663e+00	5.687550776664916263e+00	1.031799567259978012e+01	7.590344222768051097e+00	6.350060706190187254e+00	4.870278083286091686e+00	1.282533941810508171e+00	4.484654598145175086e+00	6.635244767089398366e+00	3.203533025036294224e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.180205652898783875e+00	2.262492838989479171e+00	6.533712437937248652e+00	8.496583533844455971e+00	6.086914159009507941e+00	3.308967039747964023e+00	1.838259941981095436e+00	2.146150912795320664e+00	6.623263267808466637e+00	5.812058860704638619e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.214860232246092409e+00	3.729103207750496196e+00	7.840202416631616877e+00	8.323079502987335232e+00	4.889090573760602965e+00	2.472605314466039150e+00	1.879902288942442823e+00	1.096670459002803577e+00	2.907336268437169302e+00	2.186382452377911845e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.598337763622122765e+00	9.854725449119092318e+00	5.756749975928956431e+00	5.338862821280098814e+00	4.085786150353256652e+00	3.582385274483109061e+00	1.023481102084174754e+00	1.246348157552567892e+00	4.045352656561028937e+00	2.349109209486701100e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.941833137805014431e+00	2.331749748646582354e+00	6.713505070182001155e+00	3.783663513735273209e+00	2.590989661769666164e+00	9.606609470705068432e+00	9.190143310457865589e-02	4.507967873165739547e+00	8.802212665966171912e+00	1.570497247897277293e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.273344340105955652e+00	5.579188303842065544e+00	1.959709734318130669e+00	7.885589267449038431e+00	4.376377114055798323e+00	4.025809201847393659e+00	1.136235157352732061e+00	4.724940158304268834e-01	3.063999397964664251e+00	4.432599858134994575e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.323461242009326355e+00	6.546601456825644760e+00	3.567827971897385542e+00	4.854511210486887052e+00	2.596518505629934026e+00	9.328093870607396809e+00	2.911851328571941067e-01	1.467359212419328651e+00	8.334095569641721823e+00	1.411966497281470501e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.938210883500453896e+00	7.472996033769438995e+00	4.354515002668001067e+00	2.468312085419474666e+00	7.540584070946346529e+00	4.990247769344255957e+00	1.285608391236978454e+00	2.910824592413516321e+00	5.555738726507428282e+00	1.067184815364621731e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.322872605947947200e+00	5.560853423630967463e+00	5.164640444892494742e+00	8.904869021392467943e+00	3.255786187702091272e+00	2.420291299574480082e+00	1.017590710737796833e+00	1.368627290156462006e+00	7.436264281761387096e+00	3.613589682702392780e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.537836312155766105e+00	1.144933659529372871e+00	9.910009329200244466e-01	9.098306350763724737e+00	1.471515142245441776e+00	9.078006186477606931e+00	3.164786206168618832e-01	3.534691646787562203e+00	7.132078472392332280e+00	-2.056127375663324014e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.206474341229045955e+00	3.555007039290279280e+00	2.462423499471218857e+00	4.869822959350612379e+00	6.203990700975896999e+00	5.359359349943258799e+00	1.147721840377460278e+00	1.314684895672637355e+00	2.515650571700059679e+00	2.137646424629764397e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.529168798425124987e+00	5.391643629074581057e+00	3.550095242150073549e+00	1.391212428246247690e+00	6.063580872041677949e+00	7.593807706785215217e+00	9.301286409980256131e-01	9.708409915505818333e+00	6.191508766629294058e+00	1.097550312830049446e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.404581793867373918e+00	1.994657498188018740e+00	9.540109403878753724e+00	4.593051270129380192e+00	8.734135468207357533e+00	1.001877499644051284e+01	9.782211738563169057e-01	9.463423273480522369e+00	9.336654527219415911e+00	6.100906184347401062e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.031334805550287115e+00	4.100256647692841483e+00	3.670171761719370540e+00	8.516718462247487409e+00	6.169945505681574183e+00	1.442152241491778897e+00	4.294363260006123895e+00	2.478080007307687516e-01	5.105488586825739361e+00	8.778909414313457171e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.411514242016530307e+00	1.492874878691794471e+00	5.520979605404161106e+00	9.396688037754092448e+00	4.453416156002638182e+00	2.342674897559006375e+00	2.269732021607874906e+00	1.093821341539223502e+00	9.392450575891260200e+00	7.908004462255813216e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.141564387007621306e+00	1.645795738449512324e+00	2.322805960343897524e+00	2.559798576145041249e+00	7.628708789946779589e+00	7.676091665159822774e+00	9.486353530833775416e-01	2.037430170787876804e+00	4.881073345375099848e+00	5.997681270114025853e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.489750988659522157e+00	4.880065022848108391e+00	6.579746351129615256e+00	1.870538219897898591e+00	5.771915191497549280e+00	3.597350536202797766e+00	1.641314514305795447e+00	9.074791596572875818e+00	2.149269168575610234e+00	7.934743256837925030e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.555873155626103399e+00	2.127939629932637189e+00	3.759038510581021342e+00	8.415373360235932410e+00	1.613712652191266361e+00	2.814132798101057986e+00	4.248580335841214417e-01	3.634407159883232374e+00	4.610774083376492527e+00	1.226518393591717743e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.356860549792287429e+00	5.564091828545323359e+00	3.014749055017846402e+00	4.449729974092514695e+00	5.526996711368947324e+00	1.244798019286216695e+00	4.374401550142579254e+00	4.589407960252410712e-01	9.992685629269033143e+00	3.147774568348637114e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.126387067884629722e+00	7.267879421891385583e+00	5.541277216256798255e+00	6.007671528906220360e+00	9.045787979301604054e+00	1.180917973891303152e+00	7.626130922828507686e+00	6.922580260922461814e-01	3.750359888628956195e+00	1.681769079292352531e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.459419706282083951e+00	7.601995034304589893e+00	7.046216630017121396e-01	9.149924710943407646e+00	4.147216950018354886e+00	7.399271657451793160e+00	5.255343718032970957e-01	2.114763354664526140e+00	9.231413902264835158e+00	7.483924462368796160e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.602781670456051799e+00	2.397266568152987887e+00	1.231042074323895230e+00	2.165553562555970313e+00	3.032182092772458759e+00	2.103812477667620584e+00	1.662272190685234463e+00	3.406654073852907749e-01	9.503496730697335693e+00	3.077892809688142606e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.131802763860088490e+00	2.261744787168793014e+00	3.303062788673177153e+00	7.193957025323951093e+00	2.219784894443427525e+00	5.692238697146153825e+00	4.383456177862563030e-01	7.195443738324187599e-01	4.056507909157191172e+00	7.424217344185975176e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.905357372793737625e+00	1.660808321398524967e+00	1.172370559632442077e+00	1.842072570350901994e+00	2.282355347761058528e+00	6.493772016924363122e+00	3.757190663390306273e-01	1.758747684011524370e+00	1.647147723548985754e+00	1.756835610757838395e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.322535726121643940e+00	6.576262124264672160e+00	2.112180312112050817e+00	4.118017360600862986e+00	4.828230889747019638e+00	4.884445893737118460e+00	1.020648902734397012e+00	9.836872704256605093e-01	7.422936686934026085e+00	5.566952266573239605e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.204443753694215857e+00	7.068422259965572607e+00	4.486374609146978720e+00	8.215897385601385494e+00	6.429983704614005369e+00	1.517885980839702498e+00	5.137340360761061042e+00	1.170247820457688048e+00	3.820607277322080275e+00	7.783205210777739413e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.497626635051582333e+00	8.931986180154281030e-01	8.316820899509515641e+00	5.115192146314230470e+00	1.486037215889727481e+00	8.149668259137520465e+00	1.459359893087208149e-01	2.263478742458647375e+01	7.948891763642293107e+00	1.145888781210618046e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.589853378761382885e+00	9.854783839201191498e+00	6.038866096941624129e+00	9.670771762856070097e+00	9.943852270360560297e+00	8.788794183050792075e-01	8.587054184329868889e+00	5.361921499760822218e-01	5.224380153805228133e+00	1.418763906265841701e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.489342589748831713e+00	1.279110363490131519e+00	5.901371057358955063e+00	5.982684821544391518e+00	7.787135023611098994e+00	7.863498518987676711e+00	9.896315905651182909e-01	4.040937764728569803e+00	4.946135643457229669e+00	3.187634127823005814e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.387774964779940667e+00	5.251161625567683622e+00	3.437771675745008526e+00	4.136871848216771674e+00	6.629971245663478285e+00	8.728339594274896029e+00	6.931459784377882460e-01	2.163584997964119516e+00	7.855773342858745956e+00	4.086016494403125199e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.433906412945210818e+00	7.281152423959347253e+00	9.027375273369184328e+00	2.576461736988268747e+00	7.998431857456850480e+00	4.945925764607067343e+00	1.650131624475534853e+00	3.762838639938979934e+00	4.530801862804926472e+00	8.963697357457576231e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.030363833719261102e+01	8.525869407565037861e+00	4.797403097599398869e+00	4.244661798146320386e+00	1.494398833617447186e+00	5.590079891440864479e+00	3.729386196040571089e-01	1.325748684615832840e+00	5.224799505592138793e+00	1.179877526824072570e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.488484593191724770e+00	7.180621752939303271e+00	1.671700575719251569e+00	3.877838120094576180e+00	5.478465949410450619e+00	5.547490115420327328e+00	1.051429877577998218e+00	9.823342794020989421e-01	4.982807560172428651e+00	3.799481899410656616e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.298311899356797916e+00	8.413140042854891476e+00	6.466212712858656175e+00	1.362953258188456251e+00	6.609133949683822173e+00	4.362913965010619677e+00	1.420166515317707212e+00	4.051847228400640155e+00	3.955463986141309451e+00	1.220646658122145123e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.121289081108612251e+00	3.930393198386534781e+00	1.851458153868404510e+00	4.189590329316443373e+00	8.165598549314397658e+00	8.760597098786686132e+00	9.262864547869362752e-01	1.076463144018875884e+00	5.556170840365447283e+00	3.330852305830603877e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.117852716580217454e+00	8.012822299728645348e+00	3.976471645103676789e+00	5.317150146788697462e+00	7.550479976449262942e+00	9.014450767846788892e+00	1.033363256754144865e+00	5.380811068144242704e+00	7.662757393155395391e+00	4.644708259434390252e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.822684531767564842e+00	1.845162508915052735e+00	5.954060533936598176e+00	7.314958044547912763e+00	3.693309360253110629e+00	4.122577551869538226e+00	8.800019097771737409e-01	2.161774552287233586e+00	3.954042673338592273e+00	1.813571745778749522e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.359452307859338127e+00	9.373214896995172296e+00	9.326989663099586991e+00	6.944547388844171998e+00	9.645383706812770797e+00	6.204445732973455918e+00	1.476873847314345012e+00	1.680999979325045501e+01	5.237164296906117400e+00	3.807415696511077252e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.965184030453906328e-01	6.077666562835482011e+00	5.937481547076209232e+00	7.192879704202992386e+00	2.185380326495462100e+00	9.199179930460886112e+00	1.834182050390243957e-01	2.075127332206992037e+01	6.894758784452594824e+00	9.191826835532038165e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.424138620538112576e+00	7.673204341114473692e+00	7.621292200061907884e+00	9.316517501572146864e-01	8.741143810697970196e+00	9.687373459029526401e+00	8.966779940032945095e-01	3.631353008998107423e+00	3.362842095921599661e+00	1.009038178527423169e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.008622341601235206e+00	4.760721547124316722e+00	1.006408092086219774e+01	3.297521613867935741e+00	9.435315080401458943e+00	5.947757925398181378e+00	1.852798641370927424e+00	3.151464278481092673e+00	3.625391618757908496e+00	7.101831999194836431e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.673153837401680555e+00	6.805397438293518064e+00	1.787972983138639282e+00	6.643827752056816749e+00	2.579952325617806075e+00	4.381773706505497579e+00	5.192430622629987669e-01	6.734557816781362449e-01	9.319502359014498083e+00	2.338050639416306697e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.737680968379405222e+00	5.669670167987313825e+00	3.420811426819180934e+00	5.561383583503451966e+00	7.140370984497605988e+00	3.676993655623303159e+00	2.132361179936432372e+00	1.415578816602923506e+00	7.639628866072170510e+00	1.002508309085470284e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.373931341127398564e+00	7.493271567334314653e+00	5.146627016634200302e+00	1.047533319425475673e+00	1.157877703417892423e+00	9.524631365871575994e+00	1.420392092082918833e-01	8.403154115034984883e+00	6.225707006086837580e+00	2.579709552883728829e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.467944452119412713e+00	1.461308412842033055e+00	4.676186082050500126e+00	8.084667370094146932e+00	4.992303740482527452e+00	2.149652660396148107e+00	2.215671882566205841e+00	2.227184925121131531e+00	6.548427967661703875e+00	5.600841041394286624e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.026092178147198553e+00	1.152194601554048736e+00	5.117218588165390436e+00	7.625740750685049640e+00	5.142479391050516213e+00	6.031626910980013356e+00	9.108674599630023350e-01	4.670686430504106923e+00	8.050471286706354368e-01	1.331853622728009640e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.220209346945325457e+00	3.782409230055445271e+00	9.183693450731444941e+00	5.625522096915096526e+00	6.410329968801681488e+00	3.443132569023106715e+00	1.698055586867962985e+00	2.781890498056114325e+00	6.721681760438155351e+00	6.210005707214305559e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.231489733868318837e+00	2.443443242737350918e+00	6.686905349212948657e+00	1.398241788578242106e+00	9.830375605229074054e+00	3.681370368062949705e+00	2.637193580964116713e+00	1.546389117513443878e+00	6.033410523630461597e+00	3.144207717115994782e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.993085045756548546e+00	9.024663275983568766e+00	6.647973834788262870e+00	7.858020407940117913e+00	7.272562398344224910e+00	4.497471919077550950e+00	1.573573589592602628e+00	2.160180802738132400e+00	6.601343897336106714e+00	3.629839547914428532e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.360009041901336424e+00	2.974664702612247247e+00	4.133945319341430391e+00	6.416773501803545443e+00	5.439953800156827057e+00	1.044410317065576344e+01	4.318845491345945087e-01	5.457159157164757524e+00	4.489247807848673943e+00	9.544832937425623554e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.070440304917896768e+00	9.795679551458468026e+00	8.400586526727405356e+00	7.956374398362396683e+00	8.160822472880473910e+00	1.665829046291839477e+00	5.576443682549045100e+00	8.514585564375651838e-01	2.129693152440240045e+00	4.137786937044408697e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.236732232320214564e+00	4.014787585723781582e+00	9.935968498581276620e+00	7.702572968344704840e+00	9.378889460812843026e+00	6.261181899664034489e+00	1.487783193379140112e+00	3.747587199139691183e+00	2.865565053139065732e+00	1.939458089474766500e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.436917546376759169e+00	2.327400499024077973e+00	7.930326422246850804e+00	8.204285119435802187e+00	5.863227546589764305e-01	1.697598729034881071e+00	5.550799201698677354e-01	1.110404357695454536e+00	9.638845644034484295e+00	2.589384246543215418e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.911934494747498547e+00	7.686019523428427647e+00	6.315557977713306403e-01	5.791121432017704684e+00	9.852770122974154887e+00	2.717075210751432657e+00	4.047221150398190304e+00	4.859915057885547118e-02	4.708487114981769750e+00	1.128864377093987459e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.980232185157393410e+00	7.035801575369097449e+00	6.784171796060197934e+00	2.437448646928109586e+00	1.665640111562451953e+00	5.322548731151066193e+00	3.601481759461158116e-01	3.362439076437098162e+00	5.171369343094768034e+00	2.884844365705725444e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.927821836585598358e+00	5.536011278372067856e+00	1.591941493460762080e+00	6.665009018621683268e+00	8.139373157066573938e+00	5.275563581188470685e+00	1.588435392721097017e+00	1.344908714217700529e+00	1.639506241680720233e+00	1.368241453081403269e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.612376398728679661e+00	6.259262098603458391e+00	3.692992769604199310e+00	6.507915254844109931e+00	3.517543754092758324e+00	3.136594698475819509e+00	1.123354754092755980e+00	1.431803718473633413e+00	1.196499402059800765e+00	7.851194797530801350e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.942333115105607355e+00	7.677362340423125708e+00	1.712118213127923338e+00	8.012498617502975762e+00	2.206603085470940417e+00	4.022198970061248602e+00	5.480713534892407424e-01	5.860411079129785872e-01	7.414530298327125735e+00	1.436410164475028783e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.306774073649108026e+00	2.831198707440680362e+00	6.104618885325535871e+00	2.172696478987221624e+00	4.785608385590014002e+00	2.039643212046287513e+00	2.850876097734210912e+00	5.059303911471753068e+00	5.522458134962662690e+00	2.134664367648355210e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.165394510459478727e+00	1.028204433243153559e+01	7.238127404307390655e+00	2.774890978764025018e+00	7.234927569555296145e+00	3.646591928487526779e+00	1.796941355784072103e+00	6.268265594887171943e+00	5.707528679188845544e+00	1.216271877896934139e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.006209766401188865e+00	9.985936731846484449e+00	2.196239121018995988e+00	8.967443513375123132e+00	4.627544373784637344e+00	9.495366628030593503e+00	3.520422489208381300e-01	7.096031282659517103e+00	2.927256810294395439e+00	1.809523954193364981e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.042318356344156705e+00	7.045094142462609454e+00	3.937106598209114239e+00	7.596418804235936406e+00	1.735187800706688988e+00	9.523930592398846429e+00	1.584210855427357345e-01	1.551888285308080562e+01	7.711934845462314669e+00	6.888777740624375812e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.561072341811485131e+00	3.421549823424292036e+00	5.094082139242229523e+00	9.604631585872668964e+00	6.367016015963494979e+00	4.418974938022554255e+00	1.485881657658507660e+00	1.189900624360659132e+00	2.650257270894483153e+00	1.650521127119375375e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.507099578445727062e+00	7.690597226759757099e+00	4.228828706557550277e+00	7.838408193133274082e+00	9.260863199991735684e+00	6.148941497666724487e+00	1.542592129606428886e+00	1.554264794315126874e+00	2.868768701445939318e+00	1.961004973458965461e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.893998212255287861e+00	1.841690566748928726e+00	1.908475649220551462e+00	6.783417530173135646e+00	4.204995475198184174e+00	8.839648165925014567e+00	5.417546261837971056e-01	1.782948664447015164e+00	5.356251358466796120e+00	9.670300907801554491e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.833056001190038975e+00	1.433086524177192178e+00	4.908233763671146832e+00	6.888717738730451678e+00	3.128448777937276493e+00	1.085714067779609548e+00	2.728889963092044901e+00	1.102508116535768634e+00	3.518505816128558727e+00	4.885744670097785236e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.376749618110261864e+00	3.620016812008052476e+00	7.443195391707163822e+00	9.126728216134738503e+00	4.927527592335110285e+00	8.510866986428881731e+00	6.110441055365449792e-01	6.029922237550480624e+00	3.359370820440318539e+00	7.156399458982436179e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.475773546964331828e+00	5.001175321529273354e+00	1.754162149867833254e+00	6.053024953298532296e+00	1.156929846347038993e+00	9.507517269060080878e+00	1.602205559600554108e-01	1.400124502402721571e+00	6.674782092176013037e+00	6.543770412314525720e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.741393370533288465e+00	8.655950104556280778e+00	1.876085882620199374e+00	6.538298040356350427e+00	8.378187816397080212e+00	2.167058115494434389e+00	4.664090378908138490e+00	5.099788846485671101e-01	6.322689783674774411e+00	1.576711637709657721e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.631282096622155287e+00	7.731839038532964281e+00	4.492149797282875667e+00	2.519088033126766657e+00	8.357527145616778341e+00	2.690539370514605899e+00	3.350679641600974534e+00	7.439745270571024305e-01	8.564891907215743672e+00	4.008282791210835860e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.978038237312110148e+00	7.446123196152789170e+00	9.165374915158755798e+00	5.381055325429004554e+00	6.924686050034257079e+00	9.629775690156478163e+00	6.949843204878567438e-01	1.016827893920366499e+01	4.840562575033676040e+00	1.920196335431315904e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.227860211452710182e+00	4.994323458486038092e+00	6.601584878385909683e+00	7.609430434684017364e+00	4.296504489439191055e+00	5.849696083752109033e+00	6.217795903093137344e-01	3.079395068547456038e+00	1.933378643606066039e+00	9.066518169090106993e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.011419726981112710e+00	4.157039018424857346e+00	7.185030036578745616e+00	3.540439329178647565e+00	8.628282217341167737e+00	6.225584099535095284e-01	7.324669836792524258e+00	6.140477981254782724e-01	3.456119208839374402e+00	2.411111479441840011e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.258858381320589359e+00	4.101192924978380283e+00	4.178245420104689245e+00	2.458560209488263482e+00	6.300286316589802205e+00	3.650664097047609857e+00	1.881354400111276082e+00	4.872469689716728780e+00	9.384006405114915239e+00	2.089767486699171339e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.415874425490469157e+00	9.896041041267572780e+00	7.144318283870427777e+00	3.606182450902604586e+00	8.443680227942261141e+00	4.959103488969916818e+00	1.622406636473730401e+00	3.336307812294494468e+00	6.341404616637354330e+00	9.634327823994711659e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.693894937983592364e+00	1.724001327945852369e+00	1.217764100756638879e+00	3.403558646834357049e+00	6.562283360901528084e+00	7.126468458754114721e+00	1.010490793870066684e+00	4.898959713978578989e-01	7.628773901428752779e+00	6.891369789858673434e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.581729017837260720e+00	8.826195452294710364e+00	6.740921855235423088e+00	2.404118315531751815e+00	7.585703083629731225e+00	7.447613595977692569e+00	9.484746727327311167e-01	4.547986020285484265e+00	1.195696690981540300e+00	1.026802977932704808e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.890938473431813094e+00	6.232152582159470100e+00	9.171867742662593415e+00	4.902857232588716307e+00	6.149867732648976570e+00	1.008406988086310285e+01	7.197457018174132637e-01	5.329686840439844531e+00	5.623938683639199354e+00	2.759296536462530480e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.034177667797031575e+00	5.039048587242107580e+00	6.176875567071434148e+00	9.140264171030262119e+00	4.907768787849660086e+00	3.277990118931512598e+00	1.420225407477815116e+00	1.615988056383984572e+00	8.852881463005763951e-01	1.574542248251148413e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.678477401135240132e+00	7.655045803491876022e+00	9.018965212120932051e+00	5.793492100352747087e+00	9.539228316615048442e+00	5.574013448608339694e+00	1.671052366227227415e+00	1.035813386508739065e+01	5.844006607360004324e+00	6.264139891368457613e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.760852069181302770e+00	5.287994617997779478e+00	7.493906937210291552e+00	2.804049774612352941e+00	5.972378106761356165e+00	5.785503820820543375e+00	9.981482739007736527e-01	1.303167232407963461e+01	9.416741360141019257e+00	1.147535985339929177e+00
