G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	m1	m2	d1	d2	W	p
1.000000000000000000e+00	1.000000000000000000e+00	2.450196199949389086e+00	1.287618505611370479e+00	4.906285409283980492e+00	2.774865817780681088e+00	2.075297495033838757e+00	4.822373864979538460e+00	6.811518464850562005e+00	-1.554290491514325723e+01	9.248220331616080259e+00	1.006327871197367330e+01	0.000000000000000000e+00	9.968131021542154357e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.124177856486449301e+00	3.875756713407797260e+00	1.397801319561465361e+00	8.712630937976932444e+00	9.709877630714217389e+00	2.161056008152993257e+01	7.425564070376455383e+00	-1.645282340902846485e+01	6.923564606519443387e+00	2.732074836519969097e+01	0.000000000000000000e+00	3.628194964513352971e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.396925932120124614e+00	5.425186333281986961e+00	7.689492436768537331e+00	7.138235002761451398e+00	1.951665006492601329e+00	2.627436106344933631e+00	9.833585401024805606e+00	-1.298650859844676120e+01	1.836354024830973763e+00	8.150088221093842122e+00	0.000000000000000000e+00	2.622330703475688196e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.169771160793736220e+00	7.907482479887833371e+00	9.271668038075647544e+00	8.443485439496043909e+00	5.307819761532615921e+00	5.762272976508591604e+00	4.403519725377679883e+00	-4.745721797092453009e+00	9.505146334749388970e+00	9.588043521828408799e+00	0.000000000000000000e+00	3.993561419223718545e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.865662328287014837e+00	7.115423435513899442e+00	3.535247168626004299e+00	8.768456284561011671e+00	6.282869696172980412e+00	7.718601413023703728e+00	8.238764317717414798e+00	-9.930031066892258451e+00	3.260031723726155128e+00	5.015001690519385491e+00	0.000000000000000000e+00	7.635722982243091650e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.867675932340904232e+00	4.906853944741879303e+00	8.802302267277562819e+00	7.700603674621634198e+00	5.889421463069815843e+00	8.960916644840656531e+00	4.914335026029741371e+00	-7.519381657753092973e+00	3.982326599109279108e+00	1.819130232268337366e+01	0.000000000000000000e+00	2.778019024094681200e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.046099107606276890e+00	3.495917384800193872e+00	3.616112749747752098e+00	4.913042297918461365e+00	1.836742974137815843e+00	2.500440141696131047e+00	8.898677729243757994e+00	-1.263576068411549258e+01	4.571032329461479193e+00	3.844004978709224751e+00	0.000000000000000000e+00	4.390178097336763230e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.539198292868905416e+00	1.004639597651270044e+01	9.116484435654053087e+00	6.548569897337021217e+00	1.453396841339567258e+00	8.458760191541148110e-01	2.644977435543991895e+00	-1.721250475066325336e+00	1.461401184301661216e+00	5.589378343414520778e+00	0.000000000000000000e+00	9.865634158112369434e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.970344755436068240e+00	4.784675016861482888e+00	7.833588083139632730e+00	2.506186730288679776e+00	1.980412218767487298e+00	1.039834233612621173e+00	9.490474772446892970e+00	-4.904133836407673641e+00	5.479032141670956868e+00	6.460726906171829853e+01	0.000000000000000000e+00	2.338047019172983454e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.267708120906315017e+00	4.976519717692823974e+00	8.271587122196651265e+00	7.118820939121135893e+00	6.311415120567016146e+00	8.732250941927530263e+00	2.974361065854881137e+00	-4.162745989566627003e+00	2.101779935906425312e+00	1.112463519957179514e+01	0.000000000000000000e+00	2.917656492896079001e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.869891265329756358e+00	2.517304112593885090e+00	1.168021268995635520e+00	2.723638641073999000e+00	5.952802822804095229e+00	6.266355681038620951e+00	3.915747080511779554e+00	-4.141081993496927183e+00	4.606599794968008865e+00	2.980891282936793374e+01	0.000000000000000000e+00	2.757570405369888533e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.010176649031814478e+00	8.061702969786431083e+00	9.691286563587890868e+00	7.314123145284431082e+00	3.026706244445999339e+00	2.649688177966650571e+00	7.814639661845366625e+00	-6.851262835448644672e+00	4.099231064464253116e+00	1.367865757756460177e+01	0.000000000000000000e+00	1.184951902386772460e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.325997721457886414e+00	7.310984546606300150e+00	7.519567726069277036e+00	3.023323481415879144e+00	6.753847150070472871e+00	2.956310991482386186e+00	4.520766946303955258e+00	-1.971554239893752891e+00	7.971506707970204886e+00	1.393568347309958142e+02	0.000000000000000000e+00	2.956274914564066236e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.012956824672373024e+00	2.936613610746555469e+00	3.743902432318799267e+00	2.065629103627851126e+00	8.474081282778129776e+00	5.686391065658696675e+00	6.436771332063562667e+00	-4.475126059169301840e+00	8.298191990985031907e+00	3.748062470064329688e+01	0.000000000000000000e+00	1.225955194806478232e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.939220145398533823e+00	1.680051516377165433e+00	8.457279950911171795e+00	2.468061544923098705e+00	1.368811596960246568e+00	2.019919304154456974e+00	5.012093943083692160e+00	-7.217325690817542494e+00	2.371860431381437095e+00	6.948415418830833801e+00	0.000000000000000000e+00	1.567740397279263753e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.789461867911144033e+00	7.138316071458984169e+00	3.501030869574217164e+00	1.127771471928872282e+00	5.509505194530292194e+00	7.920881800424673935e-01	7.684390149671861181e+00	-1.080071388883661498e+00	4.289044695014956332e+00	2.321693176151589455e+02	0.000000000000000000e+00	3.090618999291254809e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.865321669409341077e+00	6.832847624709523338e+00	8.920446537231882189e+00	7.528467318659896712e+00	7.246301451475220645e+00	7.794202749070379355e+00	3.113351807063541532e+00	-3.250680844719889606e+00	4.364693524258735913e+00	2.741203053556665026e+01	0.000000000000000000e+00	2.731433584712662110e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.676761823201374568e+00	3.419998049247110927e+00	1.935243509821297447e+00	7.581384649087211436e+00	3.214950531813523860e+00	7.158026883590264511e+00	1.503356661879454492e+00	-3.300447128128722873e+00	2.423521879327099171e+00	9.204788418269728822e+00	0.000000000000000000e+00	3.447452067768514183e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.004231716939217200e+00	9.577464626228852751e+00	7.463533486678979756e+00	5.681924703288157907e+00	3.869825627622976771e+00	2.175529800106541067e+00	3.590691364413970188e+00	-2.271264145341208796e+00	8.137410591216344358e+00	9.566980658793296755e+01	0.000000000000000000e+00	2.732491813272154602e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.132571307823544871e+00	2.224385727426701820e+00	5.914731173891983218e+00	2.385561680977125398e+00	6.549948678186515494e+00	6.874298897730118263e+00	5.248815371563813059e+00	-5.464522312337495080e+00	7.443977856721221364e+00	4.396625634361195978e+01	0.000000000000000000e+00	2.453211989962203177e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.836434436991720931e+00	4.982383550660990146e+00	1.770636616596538815e+00	1.765536647416115823e+00	9.109714687644306252e+00	3.253942786090797235e+00	2.422951544441972693e+00	-9.522320392932727140e-01	2.736349641255466647e+00	1.446063797751334157e+01	0.000000000000000000e+00	6.955661924145311481e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.265141138440928792e+00	9.494971048537033553e+00	3.164666766426755817e+00	1.121387434234012881e+00	8.198790014584339758e+00	9.303200302354597273e-01	4.215980124382111782e+00	-4.396311711612441164e-01	4.302057346620419942e+00	1.495528913854946609e+02	0.000000000000000000e+00	1.724449737822608952e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496269702138808722e+00	4.705616136981069175e+00	1.102329811847365226e+00	2.400323754700197210e+00	6.291450411225548933e+00	3.230526197036296843e+00	4.508014099894899651e+00	-2.411523738793138971e+00	2.018242738171622808e+00	1.302956442974531548e+01	0.000000000000000000e+00	1.315778171108067518e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.224405182734703779e+00	6.690142585782819395e+00	5.240550304062363551e+00	9.060169701921022778e+00	7.599579367470883362e+00	1.013017730457786669e+01	1.462302770468571600e+00	-2.144447559118018543e+00	6.589557798995945070e+00	1.510161688204624575e+01	0.000000000000000000e+00	1.279456112289268610e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.706024349594619238e+00	4.633516412476877733e+00	3.656757329526941547e+00	3.223017027105051113e+00	4.371871085467851081e+00	3.035338161417158176e+00	6.229886907958149145e+00	-4.349490777735292468e+00	2.120745446340442264e+00	2.988120882693136338e+01	0.000000000000000000e+00	3.902705528226081810e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.474492307145673919e+00	3.501374330896901199e+00	6.386985687863674599e+00	4.213192576511051612e+00	6.751735295936338588e+00	8.130537382800323343e+00	9.043794765504694411e+00	-1.078500972054840190e+01	9.896815411706658239e+00	3.679195327319230557e+01	0.000000000000000000e+00	1.823883920362554534e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.096238680616693273e+00	9.932947597826697006e+00	3.668452478894402180e+00	1.938204667181176122e+00	5.141837085326046441e+00	9.874590281573755179e-01	2.306825532729893879e+00	-4.487434004450134295e-01	7.975251976675206578e+00	3.667613718924851014e+02	0.000000000000000000e+00	3.630035426913777030e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.624098079903857794e+00	4.646024012195660191e+00	3.658543284360669556e+00	2.932698991724258963e+00	2.672264027379940732e+00	1.737771490611772052e+00	6.380952679754337886e+00	-4.127685667937931235e+00	4.537204648427930032e+00	4.619731658958821185e+01	0.000000000000000000e+00	2.694778538900727227e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.253636962579317782e+00	9.063392250779557457e+00	7.640327586952997407e+00	5.610153073844796445e+00	7.288138558617108131e+00	4.651590186067784849e+00	7.014471401304873233e+00	-4.423841514790610496e+00	6.222486567221861442e+00	8.018085747122663065e+01	0.000000000000000000e+00	3.226464497924312980e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.374545556504905619e+00	3.093322087296990652e+00	1.484018710878108438e+00	6.417303385729977272e+00	5.947238753041624193e+00	1.256285958646081369e+01	4.855430359233956494e+00	-1.013851111267863914e+01	9.192353390310850969e+00	2.432158142731637440e+01	0.000000000000000000e+00	2.208233423423730102e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.269130207637897634e+00	2.956621153893620679e+00	9.032375584135534652e+00	3.195521217439547534e+00	4.297868584361285826e+00	4.685219230191044915e+00	7.352549513241624979e+00	-8.067456855363055013e+00	6.033828892953168932e+00	3.341091474016614171e+01	0.000000000000000000e+00	2.520389313631697803e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.459011491587283160e+00	1.342919154597082887e+00	8.696761679610293783e+00	1.577847025146669635e+00	9.274371720904593275e+00	1.088862183256158822e+01	4.756597598803467442e+00	-5.640928317512909018e+00	2.539384209084152744e+00	1.139677147306018234e+01	0.000000000000000000e+00	2.175642136305653551e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.763605586608791409e+00	6.825098921804665153e+00	7.054277890101359638e+00	4.576699481020050975e+00	1.177742388040288413e+00	7.584999934756799789e-01	5.589153034481260995e+00	-3.573192106875265228e+00	4.423035079860072827e+00	1.907479935273138949e+01	0.000000000000000000e+00	1.084876707978681054e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.492572687364208228e+00	4.310385620188323053e+00	6.326926100156309296e+00	3.018587186617429197e+00	3.820564931659778729e+00	2.913092059741354767e+00	9.998427324995674548e-01	-8.372489596647161303e-01	8.581141026504713665e+00	9.046104250983337636e+01	0.000000000000000000e+00	2.999102141510597974e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.629283401381482754e+00	8.745280669366685800e+00	9.033614325708587245e+00	2.938457986878358241e+00	1.413044225991112457e+00	4.980787803740638897e-01	7.245214387736849559e+00	-2.439844467828389263e+00	6.764478987906199059e+00	7.113997843846651392e+01	0.000000000000000000e+00	1.402474425543541869e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.257111910086568196e+00	5.255962279544049487e+00	2.732215759510205899e+00	9.599780200310853218e+00	7.936654497002217923e+00	1.453268749565535245e+01	6.998643180842845979e+00	-1.273794334450239418e+01	6.883875278278623000e+00	4.081272106793523591e+00	0.000000000000000000e+00	4.620680588058376337e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.760366489968790304e+00	9.752595753450567173e+00	1.671803015738775322e+00	6.409660270934472770e+00	7.409029111336868922e+00	4.985541505024492004e+00	1.293132568556804918e+00	-8.337925516276880611e-01	8.790093003290452955e+00	8.969560486441868363e+01	0.000000000000000000e+00	2.742515711609849305e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.500963392093110027e+00	2.577713069018592762e+00	3.122370379424999509e+00	6.042552242245646354e+00	3.947462305709502850e+00	8.880652187317231494e+00	4.282444297260854960e+00	-9.630962284107907223e+00	8.965629215837825683e+00	9.736047793963388486e+00	0.000000000000000000e+00	1.050249236394757446e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.473723132988318696e+00	8.879324578216078123e+00	8.123845627717004803e+00	4.728650374552080926e+00	7.074604927722066172e+00	3.672434257014249859e+00	9.767221991709305939e+00	-5.222564169329755757e+00	9.180159124291073169e+00	1.631464842890771365e+02	0.000000000000000000e+00	3.756759798260010541e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.585299216943367284e+00	7.925997204191261858e+00	1.376377618837027361e+00	4.854374169721264565e+00	4.587090669645522922e+00	2.836586541986614307e+00	4.829016550842393229e+00	-2.884764014437565915e+00	1.896565726813917996e+00	2.922959362200860767e+01	0.000000000000000000e+00	3.832123556529576547e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.151519555730191158e+00	7.921197110396820840e+00	6.316617477511309531e+00	5.941002083192107541e+00	7.900212289734085402e+00	5.690938545214461186e+00	5.513707762753780273e+00	-4.159708666406308097e+00	5.830736064937442009e+00	7.450542174630759007e+01	0.000000000000000000e+00	3.681248294818559685e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.328430231246024995e+00	8.672251476681502425e+00	9.881861455442102482e+00	7.272648758427513904e+00	5.098534666726158626e+00	4.175770424362678312e+00	9.171769235422345901e+00	-7.845815226360601358e+00	7.679783590547572203e+00	3.969731612030830803e+01	0.000000000000000000e+00	1.697898065804798406e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.108046434315254070e+00	7.867463611474973639e+00	8.756825947669527821e+00	7.295997812840479213e+00	4.721162515713055896e+00	4.467913841763630600e+00	7.385042156206179875e+00	-7.017415058825065444e+00	7.815330871873828578e+00	9.340236679248151930e+00	0.000000000000000000e+00	4.250140597804149323e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.355369867201204670e+00	6.654871469827816632e+00	5.738228463067503782e+00	2.576213879375380600e+00	9.422336625338811444e+00	3.535301999407627793e+00	6.234933809688782524e+00	-2.334718483035814085e+00	6.440398503748297365e+00	1.571568600900728825e+02	0.000000000000000000e+00	3.714539767108874457e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.892946558820606029e+00	2.115523834316843210e+00	1.658552271698572556e+00	5.558335478376544181e+00	3.180291121746574579e+00	8.159715985774973035e+00	8.149103208901216533e+00	-2.062497198050539282e+01	2.607524470664796645e+00	5.252406128617647774e+00	0.000000000000000000e+00	1.940197970482949685e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.780678032221775453e+00	1.234651493263130950e+00	8.503625953567237161e+00	4.723671762378101491e+00	2.005220126818822557e+00	7.734263491025368253e+00	8.792646447541367039e+00	-3.190351927444863023e+01	8.186558860519108194e+00	2.154634565521111611e+01	0.000000000000000000e+00	3.870043017458170453e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.721771672932923991e+00	9.339994189320304230e+00	6.388362680389253256e+00	8.872051120401282631e+00	6.216876944078667755e+00	5.833632238807573422e+00	5.049287407539424954e+00	-4.785205054318718787e+00	7.522106795690111980e+00	7.616489227063495093e+01	0.000000000000000000e+00	3.848266233516635282e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.638038497512136260e+00	6.517077856994427876e+00	2.097631844752930963e+00	6.674890166614949827e+00	9.779067931883327347e+00	9.828911865370127288e+00	5.285735538344081164e+00	-5.439155960733475403e+00	1.790715314247022016e+00	1.449734167804350626e+01	0.000000000000000000e+00	3.462350071838557852e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.670006856645906090e+00	8.141302901680557369e+00	1.883306591931490637e+00	5.788105332871104736e+00	4.382286195077964130e+00	3.086661132964688914e+00	4.450376788851700738e+00	-3.170367564943109784e+00	5.161693185803033046e+00	2.688356410201080848e+01	0.000000000000000000e+00	1.476199570964187480e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.469295112403481873e+00	5.387327269416219977e+00	9.310596837743585041e+00	2.044670015362004101e+00	1.529483613368977979e+00	5.779429712495656180e-01	9.631816576889660197e+00	-3.708500518765641907e+00	2.564758214067652364e+00	3.019438788183118305e+01	0.000000000000000000e+00	1.794074017961707312e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.588131104964396911e+00	1.997365374267808358e+00	7.075738876437308811e+00	6.409971735511923896e+00	4.023943094373239937e+00	1.265443993216912766e+01	7.201679093226693418e+00	-2.285172676610317311e+01	4.116634921145014836e+00	1.059867511861972922e+01	0.000000000000000000e+00	3.485781714177436186e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.873851638766885319e+00	2.141650099766678306e+00	8.472059574197141174e+00	2.024083842141079614e+00	5.545886791544545780e+00	5.280657433425362868e+00	1.684434138137339554e+00	-1.731269780920922985e+00	1.221920359227103070e+00	5.087680590045852824e+00	0.000000000000000000e+00	1.535976420928044206e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.625923563672810879e+00	7.172474591381353903e+00	8.845980147458693210e+00	4.109448977983657159e+00	2.550019992425218263e+00	1.493768851447375479e+00	8.755313185359485217e+00	-4.841714551723906190e+00	4.709152578797505484e+00	2.090015174123435315e+01	0.000000000000000000e+00	1.044868028696904361e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.012966388010296370e+00	4.872603638887304633e+00	6.113874947768498380e+00	2.394275881936389183e+00	6.914684317170213035e+00	3.266538413630470483e+00	5.331677497808127164e+00	-2.493706535903794208e+00	5.960949131255421918e+00	7.656305271197487627e+01	0.000000000000000000e+00	2.412020203521313277e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.339110877668893806e+00	2.775881158353458833e+00	5.577728739914094014e+00	7.314854470673764375e+00	9.936915289965726927e+00	2.576397739629335959e+01	1.633588171241141307e+00	-4.171108610820010831e+00	6.528539896803211562e+00	2.388379686962496606e+01	0.000000000000000000e+00	3.759572501356517193e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.265906404004514485e+00	5.392092673151219095e+00	4.861971713784686067e+00	2.784636131374479628e+00	5.067030396263888292e+00	2.657309270583580130e+00	5.964328207900134515e+00	-3.193769760378662781e+00	6.947449959331144065e+00	9.625320647854809408e+01	0.000000000000000000e+00	2.907719605657209172e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.064860675664585976e+00	1.517889352053972685e+00	3.903653515476693592e+00	4.449872141083335286e+00	4.288155499661855607e+00	1.204917189439928471e+01	4.712864555506769193e+00	-1.358779007300109143e+01	8.462009304781965113e+00	1.824848436941547902e+01	0.000000000000000000e+00	2.425200319255879933e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.921329438400290135e+00	6.264594027132417864e+00	4.911160945286565216e+00	8.996615428169699058e+00	4.578948899515618010e+00	6.759811155196649324e+00	8.957810532924783686e+00	-1.300564408835126429e+01	2.980891679688649543e+00	3.728050155920029862e+00	0.000000000000000000e+00	7.432067037500706519e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.563472355079595921e+00	3.383770459857143642e+00	8.021333008985768842e+00	2.846122346759561328e+00	1.971986882457646528e+00	1.616615281763080558e+00	2.811690139856713344e+00	-2.318234543819325033e+00	2.052463844037585528e+00	1.648894594945284098e+01	0.000000000000000000e+00	2.623334633549842465e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.901234469828201767e+00	8.231924682061084297e+00	6.435950525234123809e+00	5.418198773024031745e+00	8.922173676538655229e+00	6.115145094458699582e+00	8.462877517918883541e+00	-5.710164320212699707e+00	8.497631989062613300e+00	1.266110279178938640e+02	0.000000000000000000e+00	3.977436037486104681e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.242832506700799033e+00	3.780765283299761137e+00	9.010452258395410752e+00	4.741570910661812910e+00	4.740444593636997439e+00	6.007707378214732330e+00	6.010192356777809941e+00	-7.606460568456594018e+00	2.543539296681114337e+00	4.799649727683084066e+00	0.000000000000000000e+00	8.954227562723163558e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.653480093835191234e+00	5.038098090774234095e+00	4.995258485725471154e+00	1.239287937193604527e+00	4.522957826039325724e+00	1.137084738952788054e+00	1.512099988401809814e+00	-3.158006090026178603e-01	9.741801285936645627e+00	2.420919311581582463e+02	0.000000000000000000e+00	2.325173388845796651e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.896805491200332483e+00	1.091354903349356587e+00	6.489873744188233928e+00	8.188006122276377141e+00	6.992056883975791060e+00	5.123291164924348351e+01	9.734849285637821481e+00	-7.176549210886591368e+01	8.551478784728258731e+00	1.079964594471775108e+01	0.000000000000000000e+00	3.554814893941122023e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.625121814593844860e+00	1.629165364116453407e+00	6.689455410918317746e+00	1.593853955270969402e+00	4.921341114873449385e+00	4.891195701089164238e+00	5.635132719456549921e+00	-5.512571477555770372e+00	5.598821441070752414e+00	4.354750446399014407e+01	0.000000000000000000e+00	3.030431071414349731e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.198032185377843284e+00	4.588580004437373461e+00	6.333594718035374882e+00	5.244836033023577038e+00	6.782309169992862152e+00	8.027303016206003505e+00	3.617486323268650050e+00	-4.204264822806696777e+00	9.767066604625011195e+00	6.146011740976796744e+01	0.000000000000000000e+00	2.935522977674200362e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.383986665346208511e+00	5.298921454767167916e+00	7.281239692929672991e+00	6.076811573184373927e+00	1.535408683140747188e+00	1.568956909935760091e+00	5.269310341895690364e+00	-5.933592780056147653e+00	1.938219414619167580e+00	1.231102520680889789e+01	0.000000000000000000e+00	2.942086542234721591e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.214561268340355937e+00	6.384818916305907699e+00	3.112993779404154004e+00	6.706467718999827632e+00	8.360794068455660977e+00	8.770053427037199256e+00	8.675805511600085396e+00	-9.059024353605444446e+00	3.695636276074215409e+00	1.539789812502507971e+01	0.000000000000000000e+00	1.699184025944965626e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.651367488927283578e+00	3.703489751660710816e+00	5.735978335217794211e+00	7.168823938140588936e+00	9.395903606239809136e+00	1.873933260396851352e+01	3.647028688382524919e+00	-7.429640562103338119e+00	6.672008186075052194e+00	1.199877399159976221e+01	0.000000000000000000e+00	1.446865457944459443e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.299690740661128885e+00	7.283112682701418095e+00	2.005854868825186266e+00	3.266764337364229220e+00	6.805807699587980153e+00	3.073711402287755856e+00	2.680687426007461127e+00	-1.321233432693857512e+00	4.242849106023354189e+00	7.588881450599822642e+01	0.000000000000000000e+00	3.322215811523899731e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.308449293337561770e+00	8.833600495276201059e+00	4.379221591498143162e+00	1.059168758425510060e+00	9.558806917859980601e+00	1.228195782891523979e+00	2.220284012616891900e+00	-2.812711486686427231e-01	9.405567408985012534e+00	6.224629154567247724e+02	0.000000000000000000e+00	3.351458684668466503e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.740120213135124771e+00	8.088701534494225243e+00	5.258307842225350193e+00	7.438922016454617037e+00	2.414187399529831968e+00	2.202019712091171755e+00	3.672255214312782901e+00	-3.427225287790943931e+00	1.640680815447371987e+00	1.473268196714195710e+01	0.000000000000000000e+00	3.525825549029788419e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.128463322284853021e+00	1.307215193484959848e+00	6.874225420008461818e+00	5.809013835935867398e+00	5.325519798425964346e+00	2.274226372831768472e+01	8.025483483616486780e+00	-3.440738812534733881e+01	5.964706141261413741e+00	1.319974152077352514e+01	0.000000000000000000e+00	3.655840886068306617e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.570219731621977921e+00	5.379635037843788048e+00	9.604113929789702908e+00	8.509039661248060327e+00	6.465485678317229201e+00	1.038962267033682529e+01	5.186832884565252932e+00	-8.323369997574896928e+00	6.350386218140664063e+00	2.267721124688721446e+01	0.000000000000000000e+00	2.166070162736598448e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.535063780803581857e+00	2.029226607744143429e+00	6.377150223552973785e+00	8.324251871166715944e+00	6.308546921846882150e+00	2.688662925344030796e+01	3.050930825622388376e+00	-1.310528486221227418e+01	6.807526429703315785e+00	9.282547938258492337e+00	0.000000000000000000e+00	2.213784080653682906e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.145257713953371947e+00	3.263677921853497477e+00	7.748757684847798366e+00	8.624910296735283310e+00	4.596507408554691310e+00	1.238761474337617763e+01	2.439551653165261680e+00	-6.812047243506222927e+00	3.307067394591847620e+00	1.086414911040551878e+01	0.000000000000000000e+00	3.252518365148202406e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.830465939702082601e+00	9.934932658490986057e+00	5.559688457204399192e+00	5.392015902864311094e+00	3.978082285346797864e+00	2.328896214171686463e+00	3.946518349318152818e+00	-2.182345997443413399e+00	4.230575190201280478e+00	5.395379305738668307e+01	0.000000000000000000e+00	2.737711445856840342e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.432837808953974168e+00	2.336284701089708538e+00	6.697932604344996932e+00	4.040317479346451357e+00	2.077089726981189877e+00	3.794020352071295399e+00	9.437238379069132321e+00	-1.661248294227659272e+01	8.517569467634146463e+00	3.593518624594857158e+01	0.000000000000000000e+00	2.909564847661514975e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.062253977365134716e+00	5.473155874756437278e+00	1.680139995231493710e+00	8.082445288093023095e+00	4.425561298528121412e+00	6.838296339400701918e+00	4.111659248532379074e+00	-6.048583577107447873e+00	2.776839875258159562e+00	1.533351024283468433e+01	0.000000000000000000e+00	3.245782603576780900e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.969183307237887703e+00	6.516816740454595802e+00	3.260155902117024773e+00	4.954268621607667455e+00	2.438958549791332864e+00	1.963638604461106052e+00	9.923392033821597735e+00	-7.629729234728240606e+00	8.504811402727371572e+00	9.860145404508513423e+01	0.000000000000000000e+00	3.587451629744752069e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.144606482316954832e+00	7.302590331983693339e+00	4.240846915981244081e+00	2.676278158548464958e+00	7.588362684338147979e+00	2.657666657599532467e+00	5.398841547713094435e+00	-1.895867469061949917e+00	6.043044391085263811e+00	6.793581558879688487e+01	0.000000000000000000e+00	1.602172024116341831e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.377832752070677458e+00	5.944223345000192893e+00	5.289444500916359537e+00	8.658815265479459455e+00	2.922376043777838994e+00	4.194692604370116484e+00	2.525350100503155559e+00	-3.749001352384090602e+00	7.848154566032064849e+00	2.315356836565034726e+01	0.000000000000000000e+00	1.768903546044523267e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.807627361490799389e+00	1.162639424753212580e+00	1.409105135759072480e+00	8.894823680113017161e+00	1.528009058597828540e+00	1.248062852418149582e+01	9.019895203485656765e+00	-7.405301455810482025e+01	7.360553413921086197e+00	1.756471652876710365e+00	0.000000000000000000e+00	7.507539328118526534e+00
