G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fc	Fg	m1	m2	d1	d2	W	p
1.000000000000000000e+00	1.000000000000000000e+00	6.607587356543104917e+00	1.201904890674954540e+00	7.647453070653321916e+00	2.688522452411362007e+00	6.187673963972853741e+00	1.709692854842774778e+01	3.060402636277477662e+00	-8.958129067191091366e+00	9.106724744259675930e+00	2.317777520382226797e+01	0.000000000000000000e+00	3.214083649078537519e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.066010508089440201e+00	8.585326707216999864e+00	7.590266721187433951e+00	4.886895583960088274e+00	5.938905562291854068e+00	3.089633613549108926e+00	6.014099551634036978e+00	-5.420048386676612928e+00	2.266389460555667146e+00	1.192415316619474197e+01	0.000000000000000000e+00	1.646693948914570882e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.307300392866409311e+00	2.048030380150431817e+00	6.538535079063692912e+00	1.439671093958011072e+00	2.304539606458681611e+00	3.089414369037636332e-01	2.211847351956195862e+00	5.526341062167162699e-01	3.194191982214181103e+00	4.076592476957389977e+01	0.000000000000000000e+00	2.474925960894429267e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.529138267526091610e+00	3.774818048378075552e+00	3.976642900604027808e+00	3.846288526354929349e+00	6.978691537232054820e+00	5.492017878288905308e+00	3.113756355016191080e+00	-4.431398279444181298e+00	2.930334704738664975e+00	3.040879310647728317e+01	0.000000000000000000e+00	2.526512245345592333e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.476387555418424924e+00	8.124511505450159987e+00	8.166051488646964174e+00	5.259058903028289045e+00	5.005154535150280637e+00	2.307718818837989794e+00	4.856952857578487048e+00	-3.322275741308402530e+00	4.446258061383658422e+00	3.727461508791006395e+01	0.000000000000000000e+00	2.495191117347444276e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.021090060099132391e+00	2.782226966150596947e+00	5.474893847723422802e+00	1.246428194264174394e+00	6.708365375371349693e+00	3.923762377113382271e+00	2.807935990237415247e+00	-1.797137478161584312e+00	2.903770302070749043e+00	1.040252468251254570e+01	0.000000000000000000e+00	5.861364967816601990e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.717471983647804734e+00	8.343664302665077415e+00	9.529159665149816050e+00	6.255276440739805821e+00	3.764009249652822575e+00	2.551951946946724892e+00	9.643190678119575310e+00	-7.045303354559932174e+00	5.658021421514185079e+00	6.370399958021498321e+01	0.000000000000000000e+00	3.310521050557120759e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.979191489091816525e+00	9.154062248511616318e+00	6.890484594865369239e+00	9.838059095242348562e+00	1.846799749434001159e+00	3.392065208072075233e+00	3.250532911999431729e+00	-3.354462767141131341e+00	3.929524490642925194e+00	1.544738093858928352e+01	0.000000000000000000e+00	1.307177308497504953e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.887378166886587660e+00	5.613188521614271842e+00	2.234515526184854384e+00	1.588997074689829869e+00	1.783653515162392900e+00	9.381899389932861766e-01	3.115261690695318109e+00	-1.036071213554635495e+00	9.747127422227352511e+00	6.652768817197456030e+01	0.000000000000000000e+00	1.208707448462248557e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.477812481259068944e+00	9.678099978964530559e-01	6.849609289058112616e+00	8.609939084389303332e+00	3.445091646484152559e+00	2.826446482979020658e+01	3.288869159694768562e+00	-2.124615742078718839e+01	1.723947230983393419e+00	4.389667038885408656e-01	0.000000000000000000e+00	6.459786538978258719e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.097603939577827425e+00	3.545184686127999640e+00	3.155343160765971433e+00	5.095793182345464523e+00	1.500650846883166301e+00	1.874060696866331810e+00	7.262097509167238840e+00	-1.096974038730858325e+01	2.351715832232244008e+00	5.548878167424518892e+00	0.000000000000000000e+00	2.842216959486567873e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.560875760724824701e+00	6.644199593756607847e+00	6.608642970511587222e+00	7.160947078663578047e+00	2.547172335621124439e+00	2.247289270472003775e+00	4.196320499407624638e+00	-5.867051510428376027e+00	1.075543152556184934e+00	1.239368246308526267e+01	0.000000000000000000e+00	2.968326331543361363e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.768951986529877729e+00	9.320422920004643785e+00	1.145353257342501596e+00	3.627192392408570498e+00	1.024704582110162043e+01	4.112749799229602488e+00	5.985932214301833199e+00	-1.293567152565684886e+00	7.032420513870680345e+00	2.312846681514945857e+01	0.000000000000000000e+00	5.491077560525210899e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.525385091028141460e+00	5.643993344283391167e+00	2.019542572211934672e+00	1.814991980846174524e+00	4.658733304211311932e+00	2.757937384333181363e+00	1.432146424473392576e+00	-4.277511220356206567e-01	1.633371865649585475e+00	1.762592370760755145e+01	0.000000000000000000e+00	2.369810773644117319e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.860946130430049195e+00	3.494819007984720560e+00	8.953018357877040145e+00	3.259019451289617564e+00	6.274452409989796919e+00	3.858618447295378395e+00	1.971589507217236026e+00	-1.005680875894229276e+00	7.391589565351361912e+00	3.706195621729724365e+01	0.000000000000000000e+00	1.159976625850054788e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.721981975990009239e+00	7.170038441748928015e+00	4.220272442120331924e+00	2.149514364838188030e+00	8.880810433485203603e+00	2.046469888170956430e+00	4.581772056157757511e+00	-1.910741036787285019e+00	5.855130466750830820e+00	1.657709098176123916e+02	0.000000000000000000e+00	2.746461258123289184e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.304195196646017685e+00	5.303019650860691492e+00	8.251219216700665271e+00	2.803514855416017859e+00	9.980607353584284525e+00	3.287227278418716203e+00	8.083870062949278790e+00	-2.588758879605580709e+00	5.513402472336180082e+00	3.148634713613455460e+01	0.000000000000000000e+00	1.229315022483025999e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.952841272636429260e+00	8.615575653024723835e+00	3.301301712621775852e+00	7.109847828149626459e+00	7.265730835952844302e+00	5.300352082192791414e+00	8.829638739436463268e+00	-7.870996696020933214e+00	5.768781262614386840e+00	5.407664472705923231e+01	0.000000000000000000e+00	2.709805313412892502e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.195271858455276615e+00	1.046876726209761355e+00	6.463151077934931266e+00	8.885696657661995346e+00	8.409279774680575414e+00	3.677263963028631366e+01	1.631839580021592573e+00	-9.569922777571440164e+00	2.085862118542590959e+00	-6.714803460746900932e+00	0.000000000000000000e+00	2.160648295676903530e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.094947856945372777e+00	7.538388500945412574e+00	7.720934380184719892e+00	8.019267722127217723e+00	3.912978263629714348e+00	3.823659427806040068e+00	6.665805861338867544e+00	-5.987936209980414759e+00	2.233587926336643825e+00	2.675419826940485279e+01	0.000000000000000000e+00	3.910346593762927370e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.823511070563977210e+00	6.820482382493798568e+00	5.849312181264036070e+00	7.455579824541378464e+00	4.037062313598759999e+00	5.370716691866232573e+00	9.161985114377417361e+00	-1.184283486404333274e+01	3.981732631573679182e+00	4.600266171476510735e+00	0.000000000000000000e+00	1.332641718810453568e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.024536783907720405e+00	9.864941040675265782e+00	3.738615006893233339e+00	1.563303214901947458e+00	5.603228900995757655e+00	-1.498053147557185660e-01	4.575722514744395397e+00	-2.224111245092675881e-01	6.638493927100779679e+00	1.239422807047329229e+02	0.000000000000000000e+00	1.373361765329152107e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.965697864428427977e+00	3.908576522190923885e+00	2.243961510309915308e+00	3.684265886232743537e+00	7.027104291521260926e+00	5.569500719713381898e+00	8.966148663126212170e+00	-6.678752664938846451e+00	2.974382359559962552e+00	9.219607427323843751e+00	0.000000000000000000e+00	5.540007611580328728e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.324020900988580607e+00	6.833947579439232811e+00	7.643395488475550614e-01	3.840969243985676407e+00	7.379259107675859575e+00	3.381551615747395267e+00	3.076160406681605508e+00	-5.335376373007381101e-01	2.563467306386583822e+00	3.265087065510497411e+01	0.000000000000000000e+00	3.809434832099610446e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.759530072967995906e+00	1.005379730436621699e+01	3.832308614055266460e+00	3.458125765375273719e+00	3.778171960119679262e+00	1.018841488391144523e-01	9.399241314745026443e+00	-3.616755522882972862e+00	1.004732326475938109e+01	2.430128602956461350e+02	0.000000000000000000e+00	3.585171784847761955e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.036771270237538900e+00	1.118622577334260848e+00	7.001756570991084061e+00	6.144584879462376747e+00	2.142763651962539484e+00	7.078810029994095920e+00	8.453624956836677029e+00	-2.283984859254057653e+01	1.060932093956663547e-01	8.047478139575558131e+00	0.000000000000000000e+00	1.229640147092841218e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.100348275052930092e+00	1.016820229428044087e+01	9.435848380328996754e+00	6.038325856574868311e+00	6.424615495459019776e+00	4.331389069297847172e+00	1.047475755821463927e+01	-5.650612860804070436e+00	7.725710019512058935e+00	8.617484995276322479e+01	0.000000000000000000e+00	2.501135272874150672e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.392878726221354668e+00	6.918356545605762520e+00	9.207989929288668662e+00	4.587427322813306674e+00	1.849857983948517415e+00	2.591378201682919880e+00	7.029020745975112838e+00	-3.462566255451607233e+00	8.738790208189758602e+00	1.117530491992087036e+02	0.000000000000000000e+00	3.284033974940679457e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.305353179870491154e+00	2.004619097343786294e+00	7.219518369028439686e+00	3.133938679910695413e+00	7.130266392440896439e+00	1.539269458536510093e+01	3.961413160207289952e+00	-1.189709908074775413e+01	2.984410341200823602e+00	9.043970912886988955e+00	0.000000000000000000e+00	2.445728918749532710e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.466738591193121444e+00	3.366969967692712284e+00	8.263657841122469705e+00	8.706239429827824949e+00	6.939129187507113272e+00	1.520922166439855872e+01	1.064349511769285961e+01	-2.146238867731562294e+01	7.328445964431860027e-01	6.217930989941362618e+00	0.000000000000000000e+00	2.023462718407563798e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.023609419869593307e+00	8.310230307177601361e+00	7.121793535605937642e+00	8.144266592757853473e+00	6.466324360385796055e+00	8.720545119691964331e+00	4.095146881750933332e+00	-2.380823207811447517e+00	3.306926263218107120e+00	8.553643520902801001e+00	0.000000000000000000e+00	1.181824306099186650e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.202220712668199631e+00	1.588818945985930320e+00	2.813641064281282134e+00	3.971391159496935774e+00	7.849557421337773455e+00	1.799994196867931606e+01	3.996405349076957769e+00	-9.778607034077435145e+00	7.438235237889410989e+00	6.281504136910734282e+00	0.000000000000000000e+00	8.179642816625641188e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.632761193668223143e+00	5.500292686917144458e+00	8.830750732370484357e+00	8.937685262232328398e+00	9.410134563431091337e+00	1.274882527006153232e+01	7.663856435536824385e+00	-1.082272345085896426e+01	6.413691478337310237e+00	4.668296713369704776e+01	0.000000000000000000e+00	3.800507131629755975e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.461089816520923179e+00	4.374458346476899351e+00	7.419312753338066280e+00	1.019837424680270921e+01	6.176422989515272022e+00	1.388973820986186958e+01	7.314553918885652095e+00	-1.634350118330637613e+01	7.583200658705794517e+00	3.360573254416535605e+01	0.000000000000000000e+00	3.579537280051413006e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.417287778755891736e+00	7.312134165069495317e+00	5.415275047827672772e+00	4.076250290752015282e+00	6.921623711474840235e+00	4.653996855891218587e+00	9.973278528819371047e+00	-5.787820790043024743e+00	9.779713625116212228e+00	1.004844771276204796e+02	0.000000000000000000e+00	2.505743706442538965e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.215539645723159978e+00	2.072727611239147727e+00	3.359313751006657522e+00	3.786628286294515533e+00	7.178667180082609178e+00	2.017158525366362198e+01	1.855692533470924666e+00	-9.628057302720860022e+00	7.487366579695783564e+00	-1.515748673949834924e+00	0.000000000000000000e+00	1.645450821400805097e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.199789694762555037e+00	8.895846972167394284e+00	5.330372079664688734e+00	5.243057321435443008e+00	3.801252722602916023e+00	1.224384969907247545e+00	8.769355912581934476e+00	-5.179660906423120714e+00	2.580654689869729346e+00	1.652129633763184913e+01	0.000000000000000000e+00	1.612391372667377354e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.358355781973967780e+00	1.021317087028106307e+01	5.111565051147430871e+00	9.958792523617420400e+00	8.585514427806695270e-01	6.616184748356715994e-01	7.250970877911703028e+00	-6.125571951587954977e+00	3.088307965887140849e+00	3.120158746829924468e+01	0.000000000000000000e+00	2.696268261453898063e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.300016693146679003e+00	9.485375811856167516e+00	8.641842757586839952e+00	8.840704692929820752e+00	3.466059811473678476e+00	2.987214032753314097e+00	6.668033736174997506e-01	-6.224274838313773595e-01	7.883134618653289571e+00	7.966409178882364017e+01	0.000000000000000000e+00	3.532065074600268417e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.247059871782143503e+00	8.075669942429561488e+00	6.355051381484986273e+00	1.920558489912453703e+00	4.316481514057198154e+00	1.730660558025663986e+00	3.387017965254819352e+00	-1.870652130817885173e+00	2.864190617530370631e+00	9.976181205754706127e+01	0.000000000000000000e+00	3.465827900873887302e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.115539105971004474e+00	2.372614635925256454e+00	4.196472062744774689e+00	4.427547461095865167e+00	7.563653984108573702e+00	1.372808339149152346e+01	3.283663214951372478e+00	-7.083898357101427123e+00	2.232116265541204125e+00	7.898796228059588920e+00	0.000000000000000000e+00	3.212484307308623954e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.876475860464021927e+00	6.213687180400629728e+00	9.586727226552516967e+00	6.527703611763564062e+00	7.836738841841129677e+00	6.954972738034705948e+00	4.130543693500582592e+00	-2.994805918346679086e+00	7.034711097364590771e+00	6.711658016677375826e+01	0.000000000000000000e+00	2.552469916046009857e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666526614209576262e+00	6.646298218880822839e-01	2.798553967715346147e+00	5.789295570773822952e+00	2.548448888874844442e+00	1.060850163650756173e+01	9.084002170789014841e+00	-4.394306859920957464e+01	4.949705367488579810e+00	6.710815004179676357e+00	0.000000000000000000e+00	5.841702791992830157e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.953344944273133210e+00	1.314739148697374072e+00	4.542557405216764543e+00	2.102127656459898297e+00	2.557363898096440380e+00	3.492559058319182785e+00	6.107139307377476456e+00	-1.600654607809461183e+01	9.060249985023750341e+00	1.714094292227675354e+01	0.000000000000000000e+00	9.424234691245015227e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.217011346188710874e+00	4.004281109010761064e+00	1.453361458685696217e+00	8.201129451034706364e+00	9.298741217536303338e+00	1.999560174852533478e+01	7.187947147971394557e+00	-1.626007812119911122e+01	7.288154789289944091e+00	2.894210337678972778e+01	0.000000000000000000e+00	3.773001485755817441e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.380824986392800824e+00	5.381612448870588317e+00	7.239374472393678595e+00	7.094939638108023416e+00	1.433634647804702400e+00	2.312942248267644718e+00	1.023259689221555391e+01	-1.138649038908347322e+01	1.280701617118892965e+00	4.854899647560309894e+00	0.000000000000000000e+00	2.603237408053309565e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.614123290172389869e+00	7.983387252328848938e+00	9.405722095014194650e+00	8.193072775522535878e+00	5.277964306184902199e+00	4.685733617283403873e+00	4.906418539012589619e+00	-6.750636153901234948e+00	9.538154874335672773e+00	5.660121749030949445e+00	0.000000000000000000e+00	1.010038896832250899e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213537056215304943e+00	7.821502714594968708e+00	3.840931028315747398e+00	7.559301811274325544e+00	7.571979158975675972e+00	8.896588994970265674e+00	8.293296871060524822e+00	-9.573148598257033015e+00	3.575327034269060178e+00	2.832389146598075946e+00	0.000000000000000000e+00	4.914582614455446752e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.033197263196790061e+00	5.210128065562626531e+00	9.654311347153996081e+00	7.331892012193581110e+00	5.732927603782489001e+00	9.045296192040488847e+00	5.450272991179926585e+00	-6.557678512519667713e+00	3.667482218682287520e+00	2.274773119647206343e+01	0.000000000000000000e+00	2.985979453398022443e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.571934759144106408e-01	2.164963724935538902e+00	3.112392676287095039e+00	4.802120692540636782e+00	1.661498353484840207e+00	2.697135606073916225e+00	9.203038704125024339e+00	-1.382727284432266046e+01	4.817597407602212556e+00	1.186658367639037426e+00	0.000000000000000000e+00	4.013180721836358877e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.318960691340056890e+00	1.105766170899855894e+01	8.397465767739538123e+00	6.278384899140747599e+00	9.056028518675430794e-01	1.845967498370840731e-01	2.397151116981819374e+00	-2.266941383028300727e+00	1.444943179931939436e+00	9.703068897385985991e+00	0.000000000000000000e+00	6.770703545090998254e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.345912974522159189e+00	3.774990428570908385e+00	7.638344655310871367e+00	2.833464322541670910e+00	2.159110361123569355e+00	1.612286743111621679e-01	1.002815034170673059e+01	-5.119107946438833601e+00	5.444619098699799764e+00	5.759539849064344708e+01	0.000000000000000000e+00	2.293521870730551626e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.730596916935991381e+00	5.595512885414933635e+00	7.903412148607054100e+00	5.853168576382435262e+00	6.751648683592802236e+00	9.887720466500729444e+00	2.264422444084115860e+00	-4.707032077702543837e+00	1.741183301044811671e+00	1.218747651359705841e+01	0.000000000000000000e+00	2.563167305095718618e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.865569685085530338e+00	1.602359456433547713e+00	1.153529683585689636e+00	2.195168869640395481e+00	5.568853298165416632e+00	7.544436755644877479e+00	4.202879774400638979e+00	-4.782773096776573141e+00	5.151265307453498643e+00	2.665729563016303061e+01	0.000000000000000000e+00	2.764952925353572510e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.712289359914281661e+00	8.945167768707847245e+00	9.953516974075295565e+00	7.676268403488579750e+00	3.395477346605216162e+00	3.063673777452658342e+00	7.166033580782215751e+00	-7.226352215321441896e+00	3.642258575368983564e+00	1.640462161265296359e+01	0.000000000000000000e+00	1.141341816273858001e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.203433551833894555e+00	7.088484830926934599e+00	8.790705744338616512e+00	2.704953140170327064e+00	6.413952173916157129e+00	1.360412740164406831e+00	4.622139222068092579e+00	-1.265277472412134729e+00	8.107746601590113400e+00	1.381182542336191261e+02	0.000000000000000000e+00	2.815514671475144581e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.773442211653637912e+00	3.200706109454669157e+00	3.493465378409500666e+00	1.402190321595342404e+00	7.349107323687084303e+00	5.461506131933946406e+00	7.142430613792453364e+00	-3.310534353917200079e+00	7.766584159070122340e+00	4.093749105940473498e+01	0.000000000000000000e+00	1.024587823686962196e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.364154077895681993e+00	6.364977080512679297e-01	7.244044088569786766e+00	2.119071897372375446e+00	1.623334772423721262e+00	2.193196150266429889e+00	5.118125877652689226e+00	-6.137034939694835600e+00	2.344720348660107145e+00	4.642369903895223970e+00	0.000000000000000000e+00	1.791547330528762316e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.143264798983899766e+00	7.530361071541338269e+00	3.402288376795640001e+00	1.259477970443063644e+00	6.613075110519344157e+00	6.159087305580573934e-01	7.674429104447242800e+00	-3.293053415774657156e-01	4.648663860737849873e+00	2.321216435652462735e+02	0.000000000000000000e+00	3.052794796241780162e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.917198939989169126e+00	7.122196334338250168e+00	9.048333721797234830e+00	7.331479697578015653e+00	6.552395194563437109e+00	6.250199934263985568e+00	3.178986008844811639e+00	-1.895086024383912493e+00	4.203049706269800900e+00	3.108211611160351495e+01	0.000000000000000000e+00	2.784033537196022223e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.349206615355210914e+00	3.802762287907604399e+00	1.477827203578162107e+00	7.199161884397718758e+00	3.368514601813855869e+00	8.536924644045873478e+00	1.890025443635186653e+00	-1.778952029576840843e+00	6.893111219775931442e-01	8.858981024179621855e+00	0.000000000000000000e+00	3.495494742767176177e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.759370989873806579e+00	1.008605857765506286e+01	7.462205107483388389e+00	5.895205770844710536e+00	4.483354956571679040e+00	1.608484522100030123e+00	4.870116585393750697e+00	-2.052452088375785522e+00	7.454596580940935802e+00	9.632769012495377581e+01	0.000000000000000000e+00	2.790802712796525142e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.261847006358997270e+00	2.458828294314718832e+00	5.942198803066860435e+00	2.655195102399552365e+00	6.467189982218505051e+00	5.793633987383906003e+00	5.626718701997526217e+00	-4.369774225280345092e+00	6.191151665561084982e+00	4.666372344469651523e+01	0.000000000000000000e+00	2.375216006483233500e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.333129765694066160e+00	4.773793028939425476e+00	2.012291308111886057e+00	1.068010023902723482e+00	8.304228542089640897e+00	3.230327783439663758e+00	2.236492317911261019e+00	-5.721985741940625037e-01	2.750377682113805733e+00	1.362520037098943249e+01	0.000000000000000000e+00	1.065780840931840423e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.698486940701275039e+00	9.041423171648766299e+00	3.613984858268449951e+00	1.223471891139873424e+00	8.313808275404513282e+00	1.893787490883490410e+00	4.078704835817369201e+00	-6.849301568652265138e-01	4.297770588929752833e+00	1.431419331071643342e+02	0.000000000000000000e+00	2.207923384534183953e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.631818188407973658e+00	4.531034513364282645e+00	1.065977084291296118e+00	1.788273493388947699e+00	7.059963287626835005e+00	3.635710653563659189e+00	4.105472841457306288e+00	-2.437524636138992840e+00	1.761513443936811196e+00	1.017592635420085401e+01	0.000000000000000000e+00	1.668187693227622148e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.535136042515730992e+00	7.417925277567886333e+00	5.521242904150658326e+00	9.651114176754740370e+00	7.296088760638120618e+00	9.153998378024791549e+00	8.366581860934494408e-01	-1.244342389436682073e+00	6.313080904826240847e+00	7.484076367485771542e+00	0.000000000000000000e+00	1.283005636820522533e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.875237269791904637e+00	4.112274163947603256e+00	2.718063692002633758e+00	3.840324836913327378e+00	4.409903703231667471e+00	1.881408541489058228e+00	4.915264924790681889e+00	-3.199635375938478354e+00	2.212638181765019585e+00	2.835471839062022781e+01	0.000000000000000000e+00	3.892556565268309754e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.653755174687963958e+00	2.442593936262680732e+00	5.853825050624005932e+00	4.032713473388908731e+00	6.194838716586240857e+00	6.564567405929002675e+00	8.705847615149904684e+00	-1.037177183730948471e+01	9.086097823974032650e+00	3.916159607763700023e+01	0.000000000000000000e+00	2.051725465036212981e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.490533786014040629e+00	9.306418882382205382e+00	3.486556913739375485e+00	2.524613064354162439e+00	5.141451909400996279e+00	8.127009484267354589e-01	1.595186408608880946e+00	-7.737318068544667415e-01	8.546212137758107730e+00	3.671495240431291904e+02	0.000000000000000000e+00	3.447346208253372879e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.698723851670790985e+00	5.021157041612926086e+00	3.144274714117599512e+00	2.591884571249880587e+00	2.920054096992451331e+00	1.388416816628921246e+00	6.433517326654920154e+00	-4.466480051051647138e+00	4.553010586031108531e+00	5.315189793687191866e+01	0.000000000000000000e+00	3.042369088060619831e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.403539487461859636e+00	8.878411410066252785e+00	7.692380872518421953e+00	5.597296942071624315e+00	7.384195826514407202e+00	4.965008130781978224e+00	6.703145800330473136e+00	-5.811143761988587286e+00	5.693127569383293896e+00	8.632473481276090865e+01	0.000000000000000000e+00	3.432657622275338838e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.269528791799706013e+00	3.405880685779810069e+00	1.243482449329264217e+00	6.153205749549711001e+00	5.773147364946867199e+00	1.215971620879341941e+01	4.178475303028867494e+00	-9.783186547881046025e+00	8.974465379812881949e+00	2.524090466122349952e+01	0.000000000000000000e+00	2.148933788130117506e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.647573156519920090e+00	1.805054684480855487e+00	8.874745830781964884e+00	3.194806695159944088e+00	4.468890059167260453e+00	5.363577034256463705e+00	6.155857281683964288e+00	-7.810545072651364329e+00	5.915450897470921454e+00	2.323890497467995431e+01	0.000000000000000000e+00	2.537884184961934864e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.247596820236929638e+00	-3.790277679074494088e-01	9.158381081338678342e+00	1.555450397440438781e+00	9.566724541453801578e+00	1.140379143945891194e+01	4.504930329080485407e+00	-6.382264945641761500e+00	1.819368537173448264e+00	1.470557418717009313e+01	0.000000000000000000e+00	2.308779318513089862e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.325078227755303484e+00	7.011929140725468024e+00	7.056525622267715292e+00	4.517854203597493346e+00	1.589084000507079431e+00	2.467487714936423826e-01	4.580346092973841543e+00	-3.282479084964476712e+00	4.773273038732779305e+00	1.508284906232877454e+01	0.000000000000000000e+00	1.010319497580370829e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.682762187563104028e+00	4.875663390627734017e+00	5.740607285251785541e+00	3.059010510733129351e+00	3.682401658539546485e+00	3.053453641201378854e+00	1.453590529314677804e+00	-4.148590586230713750e-01	9.113498637454222617e+00	9.335277945395371546e+01	0.000000000000000000e+00	3.224759928011675214e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.298149285755269222e+00	7.827370959522673033e+00	8.697588882854994097e+00	3.044890806393815819e+00	1.173672183883113451e+00	1.489060094452542060e+00	7.365322435007570334e+00	-3.596169228831546327e+00	6.861787644445461076e+00	7.209909308128398209e+01	0.000000000000000000e+00	1.686338279951797148e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.385951017652775175e-01	5.551535195856192928e+00	3.083873687137090869e+00	1.031835521762730856e+01	8.968046548405389728e+00	1.377129352545691532e+01	6.827658410467895678e+00	-1.299084092336773466e+01	7.368157008257441909e+00	7.433575713259559237e+00	0.000000000000000000e+00	4.306781412493204897e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.762502839841155300e+00	1.037590301391683312e+01	1.820995007331637883e+00	5.458141794479500319e+00	7.393930253626120219e+00	4.775958999030214258e+00	2.141514018509023565e+00	1.822667194780996924e-01	1.024293961686595011e+01	9.112067105991258131e+01	0.000000000000000000e+00	2.620725531832065158e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.851827361897302460e+00	2.667291007362864619e+00	3.815948014607422945e+00	7.051772879776096126e+00	3.841917972254402791e+00	8.796306213676666985e+00	4.319641971888929177e+00	-1.020460038080540954e+01	8.023952954403831939e+00	2.089032351280598476e+01	0.000000000000000000e+00	1.014777783164810288e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.311245057961992089e+00	9.318899378094467778e+00	8.618648890122717177e+00	4.552086859643974748e+00	6.276407230319243524e+00	3.545182760123555266e+00	1.002309820717581879e+01	-5.262724321985118081e+00	9.306369036712119680e+00	1.655629322414760338e+02	0.000000000000000000e+00	3.535206324484406082e+01
