G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	p	W	m2	Fc	m1	Fg
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	-6.080088822481866551e+00	4.232885101713881326e+00	-1.809522225440849041e+01	7.312290397413964804e+00	5.985637670128275190e+00	1.412744119861644165e+00	4.669855595833780626e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	-2.875346289663352373e+00	9.209651757404246908e+00	-6.184764075655551352e+01	4.701542801288275619e+00	2.562279877135893891e+00	5.905302495321238965e+00	7.242404058974953873e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	-8.383583937306138267e+00	1.196888834242949118e+00	-2.969435782300855031e+00	5.536875191173908028e+00	4.409669386386573464e+00	4.052978964057489364e+00	6.789293803984917020e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	-5.736427341616820996e+00	3.842976981316351903e+00	-1.161160573828993847e+01	1.070436286684245175e+00	8.583308352652538886e+00	5.252702079388934742e+00	3.169177170009944255e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	-5.639564243859875425e+00	1.515341999517648919e+00	-6.781129879415898287e+00	7.219964368537143962e+00	6.789812215498023384e+00	6.518236322361713242e+00	5.568317987289147197e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	-1.564716163728508036e+01	7.906207450846777895e+00	-3.885955472124142940e+00	6.950070558799577469e+00	6.849644277325708686e+00	8.821149290569655577e+00	2.246920162138897297e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	-9.279671916846819357e+00	7.315473331607510232e+00	-3.155813869800564664e+00	1.328696407804840662e+00	8.803168810733119187e+00	6.953043245900127900e+00	1.589180404921079237e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	-1.011691796902788809e+01	3.988219773482189812e+00	-3.498738962518997297e+00	4.316453285530256423e+00	9.053161263207512022e+00	4.894105586448318057e+00	4.930851746255329004e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	-8.901549582682735107e+00	7.082466188940091278e+00	-1.988147688565960181e+01	9.807754171990856307e+00	9.278344727594165064e+00	8.375378532385694186e+00	4.803554204795369031e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	-6.042914326250883761e+00	4.568411979768774778e+00	-1.852062300233688452e+00	4.792725003104131076e+00	1.854792604163142178e+00	9.146031558806967610e+00	3.846520416766395556e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	-1.079919237408149257e+01	7.807297758989843572e+00	-1.402640658867239232e+01	5.519649317053554327e+00	5.903568707702411267e+00	2.073652938246688837e+00	7.892635721407127392e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	-1.380172937037371916e+01	5.094713602767053651e+00	-1.218727891901258253e+01	9.195538412868190292e+00	7.656184195764311085e+00	5.785502333181553603e+00	1.757801500429244186e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	-1.379411424000067754e+01	4.711735072289670256e+00	-9.784486012220979134e+00	7.449412073872260009e+00	7.815171255062418609e+00	3.559893632083722004e+00	8.249677361205547186e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	-4.634897617843739326e+00	9.404486083373774008e+00	-2.942851512377236034e+01	6.244327953127429609e+00	6.460382774128233585e+00	1.423502265748924911e+00	5.106118239499618738e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	-7.508015272496831649e+00	3.265820468725356029e+00	-1.474496319642309317e+00	8.191795237807200536e+00	2.504165247790643534e+00	7.012198573319418315e+00	7.297488481600949761e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	-8.853544950571720307e+00	2.078864909417329265e+00	-6.113905635658117177e+00	8.783488710289592660e+00	8.174154944120633814e+00	8.763760787009015729e+00	5.199724207928512421e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	-1.629356382927652547e+01	6.267713362790763298e+00	-8.061486204756189267e+00	5.116328647242726291e+00	7.476552601451517788e+00	2.456736902060100203e+00	1.316273571429169635e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	-1.009393587195346242e+01	9.723404761726168744e+00	-4.958342444910342373e+00	5.276905723448569674e+00	1.775986277464613350e+00	8.313384284019972981e+00	5.626810693401363750e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	-8.457226246585683782e+00	4.406958590569857392e+00	-2.260191577979940192e+00	4.471579992418190486e+00	5.183259657240435025e+00	8.665305274569481853e+00	3.448366729600093805e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	-3.868971330641390427e+00	1.564511895527263663e+00	-9.240725369132155365e+00	9.704531298677746776e+00	2.570479761184060408e+00	9.227517716339509235e+00	6.573981742892980762e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	-1.197343035296527880e+01	4.056090376371984441e+00	-7.568963423138632685e+00	7.266233647452216005e+00	4.034531673249330375e+00	3.392475481687634797e+00	1.329609518227970710e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	-3.881150613097498869e+00	5.556154855382006374e+00	-3.016919084696882791e+01	1.746715720020561191e+00	1.155435237736893939e+00	9.129919295918355715e+00	2.745887535338130125e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	-7.614332192741454897e+00	2.459609096060211719e+00	-8.596405718417150510e+00	8.756920272879073153e+00	4.593818744782580232e+00	3.889791484122071985e+00	1.190461706375135407e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	-4.201776644945876882e+00	6.911950761466543192e+00	-2.522012563578808653e+01	5.321179084172588780e+00	5.956051580888509278e+00	5.977215276231523156e+00	9.724225678394532224e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	-1.318047015268873245e+01	9.980389038537703428e+00	-1.357466258335544396e+01	1.622307535200751216e+00	6.571047902897118043e+00	1.436898636359335235e+00	1.579483062630333912e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	-5.113654176164772913e+00	5.059576136576408700e+00	-1.245258270844388981e+01	5.950227979236239584e+00	6.969642388791609910e+00	1.394121319940873516e+00	6.332856821325347596e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	-7.882592012039394191e+00	4.193489457453664748e+00	-5.692419958090745524e+00	4.754757831718672278e+00	8.533808917269453787e+00	7.467998439132445654e+00	6.363451677308284538e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	-1.627146529048072665e+01	4.600111951493603080e+00	-4.449767391144592743e+00	8.900679490594210819e+00	2.930386901861170124e+00	4.999688409026341596e+00	1.576978878901500991e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	-5.320922118679884072e+00	2.029861238508452459e+00	-8.309818823372767227e+00	2.825605236491460115e+00	2.092453989967011374e+00	3.306593076155786903e+00	2.607279983008178537e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	-1.027391997462531670e+01	8.958204404618957284e+00	-1.726126393680224425e+01	8.436137546117572938e+00	8.662454801844983621e+00	2.700461359532191352e+00	1.237919730459108791e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	-8.996764231412377910e+00	4.739256124208229615e+00	-1.467489401657295289e+01	6.015460202169474080e+00	2.403267289966307452e+00	7.039862627587992527e+00	1.643703258648711341e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	-2.106738988998271278e+00	4.485447135555625131e+00	-1.968815609790171806e+01	1.487877009641735748e+00	9.771495195483963059e+00	1.005141606403649135e+00	1.520141643231303163e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	-1.499898459471054579e+01	6.938218885212034337e+00	-9.722195636990866419e+00	9.749897106517746437e+00	8.578913292803127533e+00	8.248485600952109920e+00	1.019102925768725676e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	-2.993981289627715814e+00	4.976950404323431165e+00	-2.462293587408390394e+01	5.608816301569007123e+00	5.510287412528852791e+00	1.721073543242982673e+00	6.352679360706774858e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	-9.708211142904339397e+00	6.837205306931173787e+00	-1.362516570507072089e+01	3.614574301770185460e+00	9.829267122438196225e+00	2.713815557255037092e+00	4.292323866355915385e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	-1.125130985721254895e+01	1.549334177085738729e+00	-3.200555933131427722e+00	5.213211541605256905e+00	1.865991647787492269e+00	4.469562145051030555e+00	9.722088085869868834e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	-1.120729605313030319e+01	8.328922941441064154e+00	-6.668270716794681086e+00	8.719106437171861401e+00	3.726392038435060616e+00	5.351446496445933398e+00	6.097764083013022685e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	-1.311756544950168113e+01	9.463157029162033496e+00	-1.280102289616928246e+01	3.738160046964488448e+00	6.736640433961210483e+00	4.204576026750975082e+00	4.314962259641914244e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	-4.878122531875823675e+00	6.836601595286429855e+00	-5.725133741555154643e+00	2.734522091555207979e+00	4.151173275127287177e+00	3.888184653491725040e+00	8.469580269895736535e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	-1.931417722658989922e+00	9.591211629680506334e+00	-3.862992409417008588e+01	2.156423269673177767e+00	9.348895242691140695e+00	9.678766196227542196e+00	2.363548259714527422e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	-1.363870711339430919e+01	2.359670884014306580e+00	-2.948109946399574355e+00	3.681308127618779125e+00	1.587980107931472817e+00	6.775824878593920353e+00	5.822559244479702301e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	-1.079044804631981513e+01	5.298536025634378532e+00	-1.056103321538307505e+01	8.019639007814875598e+00	5.945699727404077706e+00	1.213961286144997098e+00	3.373792642777262785e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	-1.615964485509024584e+01	6.413333623970929764e+00	-1.278061981303073047e+01	5.253810412807643715e+00	6.316640681371602284e+00	4.872000219269569499e+00	5.502546366385940502e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	-1.547937776175615632e+01	6.238181853655931697e+00	-8.430207495606943269e+00	3.050062257540197219e+00	6.875915395533038321e+00	8.876525381801394943e+00	7.134470910567860535e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	-1.605952420972283790e+01	4.619779534267292043e+00	-7.361596780616000757e+00	2.485572414755612414e+00	3.304696622214559287e+00	3.713680426060128603e+00	7.489146030911840057e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	-9.768526532189548917e+00	4.038841572246377964e+00	-6.962443100574330579e+00	3.987625881611978507e+00	4.274798945935927463e+00	1.847756406948221963e+00	7.163668771103448307e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	-7.418771602837517243e+00	2.140704962286688495e+00	-5.646932113766500727e+00	9.459622241097001449e+00	8.592774461575215739e+00	7.825213901483646595e+00	1.297191827589549362e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	-1.126312031019470972e+01	4.528194904360009154e+00	-1.555147998084772887e+00	4.082139096408102574e+00	2.736373153319114238e+00	6.455585850422810523e+00	9.565076085467358880e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	-8.589165635106832397e+00	2.461573247694228694e+00	-2.598555133604044887e+00	9.876831675290254964e+00	8.443156058637384831e+00	6.133403049943238372e+00	5.018363693613415677e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	-4.700065924697088171e+00	7.611820219905165885e+00	-1.710090918964197115e+01	5.374477954539396585e+00	6.062262447444192404e+00	1.474295763293305583e+00	1.055021911201963718e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	-1.574208757493816613e+01	2.882503648659416662e+00	-3.094555635566452523e+00	2.616426538887049791e+00	7.854337850084768036e+00	2.257307064881078684e+00	1.085829241006725709e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	-1.155920405042959764e+01	1.532988220460905548e+00	-4.100071825145772397e-01	9.023119003113574621e+00	7.424183744058042045e+00	6.608728389455335694e+00	5.329330296477937168e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	-8.086551107960413987e+00	5.967994443789172543e+00	-4.148860222101870221e+00	5.139866476209872026e+00	2.873982676302775374e+00	2.868774811786435119e+00	1.690046448901272669e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	-2.878001625501902971e+00	6.351932342382122343e+00	-1.558057805890666003e+01	7.389388401919774196e+00	6.116725198389522333e+00	5.539753934288155435e+00	5.861020462133206621e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	-8.516263381686835388e+00	8.845542191982872282e+00	-3.111399340135538694e+01	9.849540002192869181e+00	8.804368797454161566e+00	5.898101791091911572e+00	2.286833496815656019e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	-1.439996456242459466e+01	6.187563213423374009e+00	-5.254941139960753738e+00	1.452702034105789908e+00	4.889943831048420009e+00	3.543696143546018806e+00	1.172765522756187195e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	-1.652693251569434096e+01	4.112402472308845702e+00	-4.306504312512916322e+00	1.865200554347426154e+00	9.692051524163298737e+00	9.531320467416344755e+00	6.208556733163282715e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	-4.641996620934878415e+00	8.220778931191569328e+00	-1.121146296185975011e+01	7.492429301982173939e+00	5.066343570923068640e+00	8.580988165273380375e+00	3.460904632057023367e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	-2.959597853169610104e+00	5.875217858887323175e+00	-2.836893554322709576e+01	3.527810428440885104e+00	2.291720328285064223e+00	7.497808832467955042e+00	6.251833620238063105e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	-1.526153074737325710e+01	1.720581411548180784e+00	-1.167257625659922304e+00	2.665473101395940070e+00	4.505250361302983286e+00	1.708856133137467870e+00	1.027275998714514174e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	-7.432686596780729182e+00	6.092723539561855084e+00	-6.086208203734285505e+00	1.354470419253020808e+00	9.555097774038102898e+00	1.956129064194104705e+00	2.166894087897345855e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	-1.070685770911954826e+01	9.176891562614803988e+00	-1.487077232232116941e+01	1.193935105762420568e+00	3.867712401579373349e+00	5.444907911589048410e+00	8.485650840671121742e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	-1.016644462653611392e+01	4.557898055517386027e+00	-8.245759304722982685e-01	7.971286638156189319e+00	8.813765150436770668e+00	2.448580219653541334e+00	1.067529689280549974e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	-1.693933636920200270e+00	3.680676903076230744e+00	-2.245607819973524766e+00	2.213924129465288715e+00	8.935947354621982086e+00	9.791502926529243922e+00	1.507644651994284546e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	-1.136696369854631250e+01	2.288010241755689567e+00	-1.685373281568276704e+00	5.216983759162211243e+00	4.142879215864110343e+00	2.432322782583969722e+00	1.925503222767919098e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	-2.077636349813277494e+00	2.362353356864030918e+00	-1.918468042983727528e+00	6.454789299116735712e+00	1.751765257447197355e+00	5.379147498241313663e+00	2.262803534192941779e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	-6.526804287127432325e+00	4.884834188073036820e+00	-3.361944309079490267e+00	4.850279690592334880e+00	7.528257955411134184e+00	4.278320867674136885e+00	3.810608091561894639e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	-1.444163020491968830e+01	6.363767201614868085e+00	-5.496951917416926570e+00	1.244265066894799876e+00	3.813880226722532019e+00	6.750339942496096590e+00	2.399188527431935114e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	-9.214538527507899701e+00	1.719512451013490928e+00	-4.760994796262288276e+00	8.061480775450608149e+00	8.048114308796728622e+00	2.172772618640252507e+00	1.287454033456157561e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	-1.833814766226720749e+01	9.456671013637301115e+00	-1.051456912218512585e+01	1.102012625101793430e+00	4.986650524391492034e+00	4.880537225599913320e+00	1.819151466885013591e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	-1.098697241743379038e+01	7.793237925518865516e+00	-1.226855505053315198e+01	7.861994690384311646e+00	5.355796626966808027e+00	3.468382987028352904e+00	1.845292096278076954e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	-6.729982388278081373e+00	6.273744844933541565e+00	-9.052592012826805146e+00	9.044105722536421865e+00	8.012606850977935125e+00	8.989083459958600031e+00	2.725613302659304438e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	-5.640042594566663681e+00	8.451566724804632003e+00	-3.931318626360300073e+01	4.899396599379702621e+00	4.438139440105578259e+00	1.366577890366989623e+00	4.644491321324248645e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	-7.401900005900720281e+00	1.722910665658809570e+00	-2.974774124991227620e+00	5.826239398064540609e+00	4.983068232678645515e+00	9.228159234282253820e+00	1.185009646680464712e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	-6.254775854828232617e+00	5.284569685432477293e+00	-3.310988672113533760e+00	5.290345382104495897e+00	4.384325954887954957e+00	8.497102960145904049e+00	1.563148075327532638e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	-2.996223206951897478e+00	6.666759401838693755e+00	-3.236795916088258451e+01	4.495443323382067646e+00	4.314287810130009504e+00	3.672662142430078269e+00	1.785637078877098816e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	-6.517391936369808292e+00	8.461488975553267622e+00	-6.054444974677472224e+00	8.987199385653456218e+00	5.745530473742547883e+00	8.099783168525039656e+00	1.381032527830166501e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.442699623012015042e+00	8.312907069433908447e+00	4.110220363711122538e+00	5.181588106358362644e+00	-9.084915803664275202e+00	8.065401612297332434e+00	-1.045043141034575562e+01	9.040916199921069207e+00	8.279877195570440662e+00	1.280898101221646268e+00	7.339003509796192475e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.944106328450717847e+00	1.716540534158531361e+00	5.567915136049967906e+00	7.501937155230263166e+00	-1.364812266752251446e+01	3.496224651419213014e+00	-4.538436278758186226e+00	4.016559245807481915e+00	4.261344167874771216e+00	9.708383598956274341e+00	4.580427936271293632e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.717996357169068622e+00	9.051171535230327692e+00	8.867081627130964705e+00	6.900424808004393284e+00	-1.304826749340097969e+01	9.462925253621538246e+00	-2.105083822655423731e+01	6.531676211788689734e+00	5.718527500500666605e+00	5.741639705577809671e+00	2.387947275003495236e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.232310525348433439e+00	5.936704284528878439e+00	5.441852974843620849e+00	7.376452887899047184e+00	-1.340013419234255743e+01	2.117112918241122799e+00	-2.718941133236963736e+00	9.355802940547160773e+00	7.030900551405191656e+00	3.725398161350895965e+00	6.279071281824660673e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.663826452470704709e+00	8.349671707282977806e+00	7.314928587670920912e+00	1.077475558991774607e+00	-2.000884491084060635e+00	8.876374633670824466e+00	-6.047774898016790956e+01	9.659273294299781654e+00	3.432988180026070424e+00	4.266712086572828966e+00	7.112317541004258281e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.529717988632535608e+00	5.071770222941489159e+00	9.927084354450775194e+00	2.964503299883749055e+00	-5.616667667549290144e+00	9.736558950497840925e+00	-4.821376458005291710e+01	5.582616851679401471e+00	3.494321003652705482e+00	1.595581164119449280e+00	2.152366587430070766e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.276570167725568083e+00	6.800516346458754136e+00	2.187413624014652669e+00	6.948815037230045455e+00	-1.072732191490860210e+01	2.599300620787694083e+00	-1.366486712269188386e+00	5.068717147123309452e+00	9.409071088904711999e+00	9.908901597939793859e+00	3.145717248768385588e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.672789702277458268e+00	5.730319701577688996e+00	3.476414133421110719e+00	5.361464173679846290e+00	-9.157399337677562201e+00	7.499779146732286073e+00	-7.977989470194699173e+00	3.498133678650180656e+00	7.518874938575013545e+00	1.367125120604447019e+00	1.278285604838317795e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.558429688977203575e+00	7.586497445541733775e+00	4.559933705798753678e+00	1.044314104065520832e+00	-1.883211343434149088e+00	1.367514694644318185e+00	-5.709462650058956257e+00	9.625353389440599372e+00	6.198020311913763791e+00	6.892247497945505508e+00	2.678975308300513802e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.395060572969141433e+00	1.730206676836816060e+00	4.792091410884710356e+00	8.242413857283590772e+00	-1.476684004937598260e+01	4.647092671055792934e+00	-4.771601272045877806e+00	2.293218940434721631e+00	6.839429709482884867e+00	4.988904992143627481e+00	1.855033985983301648e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.253228769620146288e+00	1.540361403896720827e+00	4.703015164169415563e+00	7.952525912603707781e+00	-1.421344731522572324e+01	5.653769620642382421e+00	-5.848498118125180056e+00	6.220300075511069338e+00	1.275838460307593625e+00	9.536264564090421558e+00	3.121803292207057101e+00
