G c dx1dt d2x1dt2 m2 Fc m1 Fg p d2 W d1
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.66250039e+00 6.68277029e+00 2.91589545e+00 1.92559514e+00 9.72389631e+00 5.27597528e+00 -1.42622002e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 7.53458910e+00 5.79253660e+00 3.52072033e+00 1.02312757e+00 4.40055292e+00 4.47445842e+00 -6.20849140e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.44993999e+01 2.03855178e+00 -3.14863430e+01 -1.58417900e+02 1.55833087e+00 9.70035526e+00 -5.57834992e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 7.21864620e+00 6.45074100e+00 -8.86183353e+01 -2.08878561e+02 4.05374741e+00 7.27449629e+00 -9.02557786e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 8.99963112e+00 2.05483515e+00 -1.18851813e+01 -4.71457858e+01 5.55338489e+00 1.74900760e+00 -9.16466486e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 3.19456444e+01 4.03485918e+00 -5.83807294e+01 -8.14018881e+01 2.45730706e+00 8.76663661e+00 -7.56726886e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 1.49738512e+01 2.28557768e+00 -2.38392887e+01 -9.63359577e+01 6.92291996e+00 5.32503947e+00 -2.17488614e+01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.93318178e+00 7.22866282e+00 2.85548751e+01 5.26561702e+01 9.97974450e+00 1.61878516e+00 4.92098452e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 1.32187274e+01 2.85626902e+00 -3.19323770e+01 -9.89545754e+01 5.06565528e+00 5.94745530e+00 -1.53970531e+01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 3.03940740e+00 4.52673436e+00 1.73674191e+01 2.26534620e+01 4.19255701e+00 4.75447851e+00 -8.78676915e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 1.53179112e+01 9.06107300e+00 1.81294220e+01 4.60524103e+00 4.60633750e+00 8.89974464e+00 -9.04567407e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 1.36237540e+01 2.83884745e+00 -2.11686691e+01 -9.70337178e+01 2.03631561e+00 2.83595143e+00 -4.06847232e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 2.62404866e+01 5.57024558e+00 -1.98796196e+02 -5.67442300e+02 8.94946241e+00 8.43818149e+00 -2.39823409e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 1.71316973e+01 4.77344495e+00 -3.63315406e+01 -3.88564993e+01 4.73343090e+00 6.01919822e+00 -1.14261550e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.27180391e+01 1.16311637e+00 -1.65830471e+01 -1.00766380e+02 4.48546970e+00 1.49149273e+00 -1.09460375e+01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 3.56991124e+00 8.13482302e+00 1.38090857e+01 2.44037960e+01 6.93721246e+00 9.74660771e+00 -1.61688217e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 5.51921382e+00 1.62141316e+00 -7.28765224e+00 -5.75633606e+01 4.97830079e+00 5.61353720e+00 -1.70373400e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 1.43344698e+01 5.26829519e+00 -8.57816784e+01 -1.87268990e+02 6.83410122e+00 3.61789169e+00 -7.43306576e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 1.94790367e+01 6.04610465e+00 -1.11661534e+02 -2.47599409e+02 1.55301661e+00 5.22466158e+00 -2.61768973e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 1.00383739e+01 6.65583811e+00 8.94855133e+00 4.46567749e+00 8.32351009e+00 8.72072005e+00 -2.05886822e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 1.01703309e+01 7.19768466e+00 3.59733545e+01 2.55369186e+01 9.46453558e+00 3.74412812e+00 -1.46903360e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 7.03002128e+00 3.27945145e+00 1.01565960e+01 1.24308027e+01 6.83888848e+00 2.73408757e+00 -1.09494936e+01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.94952874e+01 1.08980899e+00 -2.57982967e+01 -2.18867923e+02 9.59109336e+00 2.16164122e+00 -2.86935181e+01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 2.16062909e+01 7.51099296e+00 5.48713311e+01 8.66481781e+01 2.36289083e+00 3.68073459e+00 1.91977109e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 4.65982842e+00 5.82090939e+00 -3.05145685e+01 -8.30053119e+01 5.29674571e+00 8.02043278e+00 -1.34986504e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 2.54375104e+01 8.52505933e+00 -2.36034813e+02 -3.70500466e+02 6.41626061e+00 5.24463729e+00 -4.80602040e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 6.22768576e+00 8.39249527e+00 2.00810250e+01 2.11276468e+01 6.23562983e+00 3.04733443e+00 9.40388733e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 1.22246948e+01 8.58993551e+00 1.04765590e+02 1.91967628e+02 4.61315601e+00 2.49566500e+00 1.33038118e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 2.74484872e+01 5.36585194e+00 -8.00422727e+02 -1.41933137e+03 4.04275968e+00 3.99456529e+00 -5.30985694e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 7.65415651e+00 4.00265556e+00 -1.89832141e+01 -5.81916176e+01 2.14141620e+00 9.45931936e+00 -6.75340937e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 4.49737498e+00 8.12402382e+00 1.13611932e+00 4.67534605e-01 4.52568206e+00 4.08724041e+00 -1.11739135e-01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 1.07952343e+01 5.06164702e+00 2.00387834e+01 2.93345684e+01 2.46394734e+00 9.89311668e+00 -7.33451479e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 1.55840907e+01 2.65097977e+00 -4.13131553e+01 -6.70323382e+01 7.60929109e+00 5.36707410e+00 -2.29201909e+01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 1.58540657e+01 8.69476618e+00 2.41907746e+01 1.60026369e+01 2.87947842e+00 2.61247526e+00 7.64888335e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 7.67452259e-01 8.94303889e+00 1.43749678e-01 1.04648400e-02 1.52708775e+00 9.02026083e+00 -3.08032212e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 4.45053855e+00 5.19678781e+00 3.42548592e+00 2.31092368e+00 5.97129524e+00 5.14319836e+00 -1.18181549e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 9.87942138e+00 1.68129755e+00 -1.90561951e+01 -1.30930221e+01 6.35706759e+00 7.38704209e+00 -2.25345216e+01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 8.72458600e+00 4.49043481e+00 -1.61821349e+01 -4.55632683e+01 8.84721755e+00 9.85340425e+00 -2.73250879e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.27413969e+00 8.23183894e+00 7.75314009e+00 5.51687928e+00 6.19283451e+00 1.45157815e+00 4.54672725e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 3.46681185e+00 9.11596626e+00 4.89917903e+00 2.56693765e+00 4.10932768e+00 1.87025104e+00 2.36220094e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.36011002e+00 2.83125468e+00 9.83110098e+01 1.51629823e+02 8.22710693e+00 7.48411067e+00 -2.66837643e+01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.48531946e+01 1.60276251e+00 -1.97172909e+01 -2.54667152e+01 5.86251004e+00 3.53642503e+00 -1.81360797e+01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 3.86896429e+00 8.89615408e+00 2.54050862e+00 3.36363571e-01 1.71352256e+00 2.65871257e+00 4.61293397e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 8.74320853e+00 4.50464445e+00 1.52470309e+01 2.03578206e+01 6.09265504e+00 1.35425692e+00 1.61611938e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 2.03515978e+01 5.87584868e+00 5.07154070e+02 5.17052060e+02 9.17216691e+00 1.19662041e+00 5.33887946e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 4.30593496e+00 9.71259231e+00 5.21676388e-01 3.02094346e-02 4.56681363e+00 7.97037043e+00 -7.13713219e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.49728955e+00 1.59908255e+00 3.01933246e+00 2.87632142e+00 3.66693222e+00 2.20990085e+00 -9.36095021e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 3.72543476e+00 6.83486207e+00 2.86561689e+00 2.46996932e+00 2.29122511e+00 5.20948554e+00 -3.15271077e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.29131629e+00 1.66694880e+00 5.10641384e+00 2.99810082e+00 2.36300970e+00 6.45307134e+00 -8.23121975e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 6.63446175e+00 4.37922036e+00 5.43612734e+00 4.04324719e+00 4.89494336e+00 4.85516621e+00 -1.07495770e+01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 1.48995850e+01 8.23433091e+00 1.44194781e+01 3.13474706e+00 6.36111842e+00 1.24395987e+00 5.87697445e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 5.28047200e+00 4.90125009e+00 -1.30711855e+01 -8.03286595e+00 1.72553865e+00 8.05151352e+00 -4.80135790e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 2.89773113e+01 9.97464119e+00 4.65644864e+01 4.14910869e+01 9.45611730e+00 1.09461902e+00 1.34511979e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 4.11995754e+00 6.03153356e+00 5.53967656e+01 7.56120222e+01 7.79620256e+00 7.85700905e+00 -1.92151009e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 1.06905424e+01 3.89045937e+00 1.56301856e+02 2.46393750e+02 6.27961526e+00 9.03974044e+00 -1.97133085e+01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 3.46407900e+01 2.98100193e+00 -5.07637852e+01 -3.01075404e+02 8.45594804e+00 4.89555929e+00 -2.35258074e+01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 2.02103364e+01 4.15468481e+00 -2.20873413e+02 -5.94588867e+02 1.72168081e+00 5.81988226e+00 -4.42858379e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 6.62407681e+00 4.35279946e+00 4.59961947e+00 2.66098769e+00 5.29154990e+00 5.29285053e+00 -1.24627399e+01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 2.69207177e+01 1.61842310e+00 -3.57489976e+01 -1.41381151e+02 6.67083814e+00 4.50287757e+00 -2.18880907e+01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.10481845e+00 4.32616779e+00 3.61066716e+00 3.44559996e+00 8.45787616e+00 8.98682082e+00 -2.56884266e+01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 1.71127249e+01 5.17814668e+00 6.56143999e+01 4.47230977e+01 8.05122604e+00 9.04540160e+00 -2.29868658e+01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 4.79024533e+00 7.50463977e+00 1.37599719e+01 1.26327083e+01 3.49362325e+00 4.02234728e+00 -9.38132811e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 4.01425658e+01 6.91056536e+00 -1.81862465e+02 -9.95409302e+01 9.46792153e+00 6.53562779e+00 -1.78495267e+01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 1.61307503e+01 7.37889090e+00 4.53193204e+01 1.02621457e+01 2.11911257e+00 9.34216806e+00 -5.12889748e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 3.05831626e+01 1.07527314e+00 -3.58489688e+01 -5.89627883e+02 8.87620257e+00 9.65852649e+00 -3.35284545e+01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.51904110e+01 2.95900660e+00 -3.58748874e+01 -2.56686002e+02 9.73846225e+00 5.58063136e+00 -2.86266397e+01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 7.41505099e+00 6.95515860e+00 3.39288849e+00 1.93418599e+00 2.59438171e+00 5.07542325e+00 -3.26705137e+00
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 9.96218979e+00 5.35590431e+00 1.83689057e+01 1.39361418e+01 7.49859458e+00 3.50824884e+00 -7.09876467e+00
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.72587879e+01 1.04782128e+00 -2.24207204e+01 -6.23170966e+01 1.36256967e+00 9.62984686e+00 -5.15375693e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 4.16013170e+00 8.24045178e+00 5.79381222e+00 2.03010321e+00 4.64880543e+00 2.28532874e+00 1.49301581e+01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 3.62582134e+00 7.95528616e+00 5.23277560e+00 2.51312839e+00 5.64654969e+00 6.21846618e+00 -8.13893242e+00
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 1.47792954e+01 5.93577247e+00 -4.19163061e+01 -9.61950360e+01 6.22580703e+00 3.54295241e+00 -4.04211022e+00
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 9.04486241e+00 1.59816993e+00 -1.15251163e+01 -9.94953976e+01 9.42343523e+00 3.51107461e+00 -2.91150279e+01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 2.86220514e+01 7.89863545e+00 1.29750606e+02 1.84479968e+02 7.05025619e+00 4.64471729e+00 -4.22221183e+00
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 5.62530267e+00 6.25342229e+00 8.62193375e+00 4.59079602e+00 5.33150156e+00 9.98913642e+00 -1.46507284e+01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 4.11567411e+01 8.03763979e+00 -9.19845193e+02 -2.30953566e+03 8.28707533e+00 1.49469676e+00 5.59781732e+01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 1.93449160e+01 7.76572293e+00 -1.01444314e+02 -2.39447199e+02 9.55479539e+00 6.20687636e+00 -1.43102492e+01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 1.10718971e+01 8.22701865e+00 -5.67284801e+02 -8.66301526e+02 1.19859534e+00 1.74314942e+00 6.51946940e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 4.11074269e+00 5.66207260e+00 8.96871420e-01 2.61245801e-01 9.84269145e+00 2.39068747e+00 7.25183481e+00
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.33056937e+01 2.26292066e+00 -3.51181411e+01 -1.24670557e+02 1.77518925e+00 4.95606648e+00 -5.47966800e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 4.00374477e+00 7.04041726e+00 1.04769420e+00 1.75444547e-01 8.32948101e+00 5.59414118e+00 -1.23520528e+01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 9.95252773e+00 6.58426407e+00 1.01130271e+01 5.35659097e+00 3.52301277e+00 3.32913168e+00 -1.56617672e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 5.73808510e+00 7.68027868e+00 1.43413205e+00 5.60668001e-01 2.18961692e+00 3.84811418e+00 -1.81510567e-02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 9.83169320e+00 2.52892905e+00 -1.61984512e+01 -1.16377977e+01 4.95870076e+00 1.78270318e+00 -5.76605334e+00
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 3.57781063e+01 2.75477680e+00 -5.80540641e+01 -7.73372376e+01 6.79560922e+00 3.72897805e+00 -1.71419452e+01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.92163515e+00 9.01368565e+00 2.88470855e+00 2.29707646e-01 4.42856661e+00 9.69902595e+00 -9.48298475e+00
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 1.52633621e+01 7.74980019e+00 2.06331550e+01 4.05179471e+00 1.49108867e+00 9.50236644e+00 -3.53219438e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 7.13806664e+00 9.17405640e+00 8.95981633e+00 1.08454116e+01 6.39515026e+00 4.01390461e+00 3.65251476e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 1.53888974e+01 7.82843789e+00 1.89630780e+01 1.91903522e+01 9.12162948e+00 6.13768543e+00 -1.32177758e+01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 1.72338675e+00 6.37439775e+00 8.40232797e-01 3.62656573e-01 4.44893829e+00 9.18635852e+00 -1.16215325e+01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 3.04329414e+00 6.88719463e+00 6.85896427e+00 2.23356138e+00 2.94699500e+00 1.05565440e+00 2.66649987e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 1.28792862e+01 9.00215132e+00 8.05051024e+01 9.41186498e+01 4.98319611e+00 8.29615213e+00 -9.11825629e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 4.23175371e+00 6.20926079e+00 1.51769040e+00 5.26949662e-01 1.43526440e+00 9.53532598e+00 -3.87181244e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 7.58756946e+00 6.69152192e+00 2.62840451e+00 4.32597333e-01 8.38438826e+00 1.82193161e+00 2.80501790e+01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 1.58168694e+01 2.40829044e+00 -3.71608809e+01 -7.93314329e+01 8.43706730e+00 2.45302917e+00 -1.71818877e+01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 3.64066910e+01 5.26529098e+00 -8.19365902e+01 -1.69076997e+02 6.29200417e+00 9.64671672e+00 -1.82995175e+01
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 1.69444617e+01 7.44757401e+00 2.76246091e+02 4.25731776e+02 4.17792600e+00 5.83786129e+00 -6.05183679e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 1.46191376e+01 3.43848428e+00 -2.83177488e+01 -9.82836878e+01 8.19805028e+00 1.12776971e+00 1.71982655e+01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 9.23691139e+00 2.82028762e+00 -2.73655729e+01 -1.45379979e+01 5.99218322e+00 3.31868799e+00 -1.37841779e+01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.13622139e+01 3.82444127e+00 -7.89868582e+01 -1.43169256e+02 8.43339078e+00 5.04949307e+00 -2.09588123e+01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 7.42539010e-01 3.17350565e+00 3.89105546e-01 2.21849133e-01 6.68312913e+00 7.23618020e+00 -2.08705984e+01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.96004439e+01 2.93421373e+00 -5.25131404e+01 -1.66335750e+02 8.05964926e+00 7.59844340e+00 -2.60139712e+01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 2.86179469e+01 4.82365759e+00 -6.00204795e+01 -2.49754344e+02 6.38706694e+00 9.95879362e+00 -1.93609674e+01
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 1.61120588e+01 9.17054662e+00 3.94901079e+01 4.85789391e+01 4.72726961e+00 3.58760079e+00 5.25840778e+00
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 3.33583954e+01 5.56353682e+00 -8.96022416e+01 -8.80172896e+01 9.62151274e+00 5.84398092e+00 -2.01664701e+01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.02174646e+01 2.69128343e+00 -3.14955701e+01 -3.59544042e+01 5.87002442e+00 5.79991193e+00 -1.80324634e+01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 9.23750760e+00 1.69274502e+00 -4.90986175e+01 -1.02535070e+02 6.44580567e+00 4.65080734e+00 -2.10910887e+01
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 4.15342740e+01 7.26540531e+00 -2.04063216e+02 -7.93360289e+01 2.98438875e+00 2.52245704e+00 5.25424925e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 3.83158224e+00 4.44518888e+00 2.15048469e+00 1.21217726e+00 6.63085710e+00 9.79710907e+00 -2.05062631e+01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 1.01351688e+01 8.39647852e+00 2.27120872e+01 3.71484985e+01 6.14446885e+00 8.67985468e+00 -1.26901416e+01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 7.21508990e+00 6.93559692e+00 3.53170054e+00 1.79294091e+00 2.66354558e+00 5.48499725e+00 -3.91825242e+00
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 5.09088245e+00 8.16617305e+00 7.96969813e-01 1.21186552e-01 1.53628388e+00 6.42920880e+00 -2.24245934e+00
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 6.94785379e+00 3.44751435e+00 -2.46802585e+01 -5.83063139e+01 6.43923388e+00 3.04534948e+00 -1.11777541e+01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 1.20749531e+01 7.23123030e+00 1.23434164e+01 7.99330937e+00 7.87323042e+00 5.89408363e+00 -1.21741791e+01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 1.79600357e+01 3.37655786e+00 -4.83203467e+01 -1.13637547e+02 5.71061234e+00 7.25473120e+00 -1.75266871e+01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 2.35340946e+01 9.45161632e+00 4.47642500e+01 6.94845734e+01 3.04095363e+00 5.63650326e+00 -1.96531888e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 1.52194367e+00 6.72736853e+00 3.97670022e-01 9.21631935e-02 6.99869779e+00 9.91256654e+00 -1.84951688e+01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 7.84070476e+00 3.92060620e+00 9.10940180e+00 1.18115471e+01 1.72095154e+00 6.50207491e+00 -4.80841534e+00
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 2.76714134e+01 3.42560676e+00 -6.40991663e+01 -2.57956182e+02 4.97650334e+00 4.33876341e+00 -1.20477635e+01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 5.35011284e+00 2.71833927e+00 -1.59644560e+01 -1.65805033e+01 2.47030083e+00 7.94936825e+00 -8.19173176e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 1.18652426e+01 7.25176863e+00 -2.88718521e+02 -1.22262412e+02 2.66013146e+00 2.53416260e+00 4.58395726e+00
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 3.34687231e+01 2.96844052e+00 -5.89288002e+01 -6.50259406e+01 2.82064554e+00 4.46064232e+00 -7.52845086e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 1.13175294e+01 6.35772939e+00 -4.32585220e+01 -1.70485168e+01 4.48036351e+00 4.12263055e+00 -4.10263695e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.14230003e+01 3.38171524e+00 -5.90187834e+01 -5.83776201e+01 1.46035185e+00 4.88626386e+00 -3.82002900e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 1.32215849e+01 6.95772050e+00 3.08287407e+01 3.85504935e+01 4.58014097e+00 8.03601843e+00 -1.03894370e+01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 1.13792092e+01 8.33445756e+00 6.28441879e+01 2.18251895e+01 5.60536702e+00 5.35755729e+00 -4.98154500e+00
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 1.53690091e+01 8.00222719e+00 1.18175143e+01 4.97092453e+00 5.34964856e+00 8.14613005e+00 -1.08883022e+01
