G	c	dx1dt	d2x1dt2	m2	Fc	m1	Fg	p	d2	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.925589129907648189e+00	7.218094769513097475e+00	7.211139864979621450e+00	2.760932983470801005e+01	7.920297845302610718e+00	-3.386623172164810057e+03	-1.968473716386967226e+03	6.917967169944475359e+00	9.209212840745385265e+00	-1.758296126889116451e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.673021170768246968e+00	7.474620265240310424e+00	7.920386629943196866e+00	3.146119278455617518e+01	5.292191707279285673e+00	-6.891086813781129194e+01	-1.680924200758909706e+02	4.204476794889116853e+00	8.165313661240515941e+00	-1.102188002524078669e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.319458563617835978e+00	6.987187108350568110e+00	2.671325190729629817e+00	8.179677864250022523e+00	5.111919681429246687e+00	7.027212033976515393e+00	2.833909633380301329e+00	3.819579287234594389e+00	7.245862527485440019e+00	-7.500914593069152758e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.460921151907238258e+00	7.860081086870296829e+00	2.833881354211646553e+00	1.067064930905678466e+01	7.097318202065668657e+00	8.555767033095152740e+00	-6.001156050926637064e-01	9.536570640766632856e-01	3.788246557603297759e+00	-1.344103372689023690e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.141448048327078801e+00	1.501607737079067251e+00	1.820792028171041022e+00	1.697278395727028766e+00	1.005716963244346829e+01	4.259029656247936835e+00	1.007293939531403915e+01	6.199629394686971828e+00	2.204236370080550955e+00	1.765648429933778374e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.035344759820357119e+00	8.996474357133445565e+00	4.087910690618785203e+00	1.984504730140793072e+01	1.254589743013950986e+00	-3.068045718962390822e+01	-1.527714385862137760e+02	9.283561147917621881e+00	7.197861972064912628e+00	-3.143163623021327169e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.662524270168921348e+00	8.016264042654125177e+00	4.772527666318502781e+00	2.258036229133496775e+01	8.780706523412327158e+00	3.759248029066151275e+01	9.061292823001306118e+00	9.198644203789191565e+00	5.354019502468445602e+00	-7.668408779430270883e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.870679343315485355e+00	4.693697572040183008e-01	8.962475059800631527e+00	1.446663744931279805e+00	4.575734050076915693e+00	-1.074941648791576831e+01	-3.474078875628983809e+01	5.260954805682385604e+00	2.504381767677578807e+00	-9.440962783031318750e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.727488268257121540e+00	7.877804331044994335e+00	7.445820607659451085e+00	2.634950988997250576e+01	5.342070129872448447e+00	-1.043004019313215025e+02	-1.491832758554043608e+02	5.436504513967681085e+00	6.985442524319954494e+00	-1.425721887539869570e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.760287335161631717e+00	2.743855126202537242e+00	6.262197337884939152e+00	8.138708559381019114e+00	1.076830156561856988e+00	-8.573288885908763035e+00	-7.394605471475715319e+01	2.458952143953093916e+00	1.291936831072944436e+00	-4.417613811457139050e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455500595129757713e+00	4.319403730962176446e+00	3.908909930998691884e+00	9.672908717365814368e+00	4.964346472569294733e+00	-7.884195248747570872e+01	-1.468658939964580554e+02	5.497205114362373024e+00	4.291372548037670320e+00	-1.193026906647235208e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.223694158772795859e+00	7.871036539468335924e+00	7.457959013215951671e+00	3.088473347097809452e+01	5.648629735621124581e+00	-9.672386999148153564e+01	-2.157594459531193820e+02	4.972649545065125132e+00	4.676200572452613891e+00	-7.959242970344065249e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.990818662671872907e+00	1.966953356289104837e+00	5.317454018096093193e+00	8.111154956181199083e+00	2.262694840215689673e+00	-1.111190805477754573e+01	-6.000687809077058787e+00	6.321234858457718708e+00	1.705543127822177762e+00	-1.729999780513207241e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.045485082505873464e+00	8.145977734665645897e+00	9.399444303234078646e+00	4.071764009870351941e+01	5.191670780225392967e+00	-8.881852707770175925e+01	-3.626165120340429553e+02	5.455136702413297733e+00	1.078295038231696346e+01	-1.446711544386333514e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.540802324576493909e+00	7.726987110650446411e+00	6.755876058339911339e+00	2.688975609677225620e+01	9.922037240613789777e+00	6.688968346104782370e+01	5.264605896807329088e+01	4.385761804584679346e+00	2.799875057796443301e+00	8.655381317321142021e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.352201710779970423e+00	6.326191676661641061e+00	1.050674632568064704e+00	5.081043048786492378e+00	1.652738567336465625e+00	-6.668395751524001014e+01	-5.292236185857464648e+01	2.416519737669036605e+00	2.674185084191772255e+00	-3.971274290836372511e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.255695817711665718e+00	2.279841701129188714e+00	7.070824143631621261e+00	1.856959331120401346e+00	8.055026578978088381e+00	3.412004623552991234e+01	1.780934796924802299e+01	2.937370026931746203e+00	2.057208852440664870e+00	5.894822117485088775e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.470066862111920614e+00	3.892987566572699620e+00	4.863883242549065677e+00	6.082246559651593998e+00	4.358588280103526280e+00	3.149378656470999971e+01	4.194866302725970542e+01	5.607774160776517469e-01	7.766275782742993350e+00	-5.807828654693436121e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.879254300903142827e+00	6.959428534398591104e+00	7.206839632602408230e+00	2.062496870943818195e+01	7.925730534993361331e+00	-6.041302137623537192e+02	-1.116007682712218866e+03	2.625395478280961647e+00	5.544049606390121454e+00	-3.383489154576873492e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.885976096474781150e-01	9.742243598808659755e+00	1.199017821275071727e+00	7.882034713421055550e+00	3.222422687955074139e+00	5.309241208208208995e+00	4.602345668587181748e+00	1.037987296606017473e+01	5.230363140322044302e+00	-2.927972599309427082e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.408534685224247518e+00	5.785395167697955365e+00	2.562631917698564799e+00	9.512322049286984438e+00	1.835665104595261443e+00	-1.597667283142861265e+02	-2.324226930500093431e+02	5.269829549974064165e+00	2.437361507360775725e+00	-8.383528081254471021e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.172690240216851976e+00	2.868721472520398219e+00	8.666159416721757935e+00	1.244191983271227109e+01	2.495654756939302832e+00	-1.602284795075006940e+01	-4.681602882885432138e+01	5.392708593964951724e+00	1.420998210646187143e+00	-2.091621914613681632e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.042860447012041725e+00	6.447150657228221782e+00	4.254869892607700876e+00	1.023497631890349169e+01	1.925177085021691159e+00	-1.898053613126115025e+01	-6.715023750221190824e+01	8.053158095052877385e+00	4.563147517063510961e+00	-3.072691361293421153e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.235858547754273395e+00	5.645544501125385750e+00	8.349586415061288847e+00	2.375881766422702412e+01	2.656420232268150716e+00	-3.741825318098351261e+01	-7.268054822309187557e+01	1.046657239277007356e+01	8.542982610556443035e+00	-3.350868572439220117e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.229331054293705705e+00	7.676255499887820299e+00	2.849068168522835620e+00	1.512009981695535288e+01	6.537693685826010181e+00	1.192471172006171365e+01	1.900274150285186892e+01	7.256798934611725649e+00	9.575641765421522678e+00	-1.601947715832869079e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.721148131808404980e+00	1.989391659299286852e+00	6.797785646066080822e+00	3.083448756784346489e+00	9.496754041759551512e+00	1.659079196013589552e+01	1.002053464951636741e+01	7.947288454642904121e+00	1.327441767848893894e+00	5.066786727806146473e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.210061106110291718e+00	7.376288814966195595e+00	7.355321800285497424e+00	2.954320763746547485e+01	9.008772593232224679e+00	1.898299887578822904e+02	3.866797054717383162e+02	4.391958249766827471e+00	5.471094596128888377e+00	-5.636539151795944669e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.079763556062443453e+00	7.077337899838671120e+00	5.924373018573247940e+00	1.367179885459944622e+01	6.274107607824789490e+00	5.704323554087783776e+01	1.873369048783699142e+01	5.169500232034179632e+00	9.355744420614803047e+00	-8.384930374817423981e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.227128742508328152e+00	8.907349200239277565e+00	4.165101448040945620e+00	1.779042538254053341e+01	1.519119153661957489e+00	-3.881112914577236239e+01	-8.943974885863049451e+01	4.520993775122146729e+00	4.745776352800166187e+00	-1.383916691319334724e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.421312486818790966e+00	4.570473608872672955e+00	3.993572751174859548e+00	4.844098990922022452e+00	3.516382849487426743e+00	2.512762271707439865e+01	1.510150003149940900e+01	6.960247396831104716e+00	8.357226057796019347e+00	-2.291230477411620470e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.110852323003703290e+00	6.547923186442266008e+00	9.697994507327958313e-01	3.789121974098591750e+00	3.500851867590175193e+00	9.135311233117946461e-01	1.001814006634002396e+01	7.444608325710631469e+00	2.423991724278525162e+00	-4.069250541469783933e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.417895997938584784e+00	9.645714738311133019e+00	3.356428765121839852e+00	1.517168793882101774e+01	3.534331481765109029e+00	-1.360989137661758264e+02	-3.414452453811055079e+02	3.682270129474289444e+00	9.886822912156505438e+00	-1.326523446344135415e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.535591573366512641e+00	2.205259764320604443e+00	5.854675557485662374e+00	9.177567602695333449e+00	6.630829011687244368e+00	-3.855334000429683527e+01	-3.489391810941438621e+01	2.928362550617091387e+00	7.857889610753411525e+00	-5.220956031060960179e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.784692417781138296e+00	9.522421984808993045e+00	9.810085523661117080e+00	4.256777048908502081e+01	5.613781546672607092e+00	-1.175544736183351517e+02	-3.263819018964270526e+02	6.471505569912021194e+00	9.092653781763251786e+00	-1.735409550699555581e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.539258707516502511e+00	6.560459701261015297e+00	8.350896267206314505e+00	2.992097842573195265e+01	5.065512702321845140e+00	-5.662369477706465659e+01	-2.658566810238492621e+02	2.138020512336361811e+00	7.078068712214838243e+00	-5.278955300229659642e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.854710261436780527e+00	1.425814645467215591e+00	8.386984150503089097e+00	9.130707185917156465e+00	3.389238729276579321e+00	-1.205189452217487123e+01	-2.853010721943552852e+01	5.420740608623016321e+00	5.234140106774815671e+00	-1.311871018176242210e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.065393316205996754e+00	3.802742433523668364e+00	7.824562422474896195e+00	1.551141046603820151e+01	8.703750050666618776e+00	3.382225767361106818e+02	4.736116507011685712e+02	7.112478035812726418e+00	9.626358879490629405e+00	-1.591884309233237715e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.123170399770609951e+00	7.432759600237969444e+00	7.937877978408160118e+00	2.381346766848569985e+01	7.781695974973040109e+00	1.636566868840830580e+02	1.066972546509948216e+02	6.756680078682555823e+00	4.160516670994883981e+00	5.806288885756806017e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.116924266504864427e+00	1.036971157509417152e+00	2.551049168605880269e+00	2.485342601161080633e+00	4.028591582108068891e+00	2.361375894479259330e+01	1.491321703936784004e+01	7.969748256770361472e+00	3.707377149962565621e+00	-1.607195074107230326e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.907201255331257173e+00	6.957855741143075257e+00	9.729579097575758340e+00	2.822763871932820479e+01	8.273068864761409458e+00	4.419873407491927537e+03	9.960928584139297527e+03	7.949236187225989347e+00	7.451365334370961158e+00	-1.239814828134333879e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.069633762335747917e+00	2.725733776636116712e+00	7.535661177433548019e+00	1.186270739398514174e+01	8.879505026098494014e+00	4.178286657000393944e+01	7.081410172128514091e+01	6.033370597851870798e+00	8.323622261941189038e+00	-8.215912935321792787e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.420315129235395268e+00	6.449091289329698995e+00	6.334722839973026431e+00	1.873783543453492584e+01	4.197987388756835081e+00	-5.662781992097922767e+01	-1.447070164268699557e+02	7.097719296691573199e+00	1.018632823249448549e+01	-2.386571875727466718e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.802670993491334528e+00	8.991343272758537397e-01	1.381991138150801657e+00	1.370140549109504891e+00	3.848781397647471181e+00	-3.945171150524116044e-01	2.649828179058844047e+00	7.544360228240613253e+00	3.516699003158626269e+00	-6.965230949313906628e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.472560080920650272e+00	8.945172718282673685e+00	5.316782864226261118e+00	2.417043581175506262e+01	5.375791689100612558e+00	2.093152641992477641e+02	1.898935632419295700e+02	3.426403870957363207e+00	7.567932085634358153e+00	-7.883062733770866970e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.432954244560510126e+00	1.032702114884156508e+01	5.213280250727031273e+00	2.481074646804016126e+01	1.046413741476816739e+01	3.235025794026874735e+01	2.150547284277650562e+01	1.522970096321490274e+00	8.278841473114839644e+00	-2.381244183955562033e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.362919387009092986e+00	8.937181926036503299e+00	7.770468788636822666e+00	4.249996506993205259e+01	8.961347501105255020e+00	3.541543815843590892e+03	7.943541812058405412e+03	2.723137421354430376e+00	2.499121160192481650e+00	2.536658899182412696e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.692005359037295875e+00	9.056213737292733157e+00	6.780258024568627029e+00	2.167043842244159180e+01	2.411136394805227567e+00	-3.783461767587153446e+01	-2.411255478070848710e+02	4.645295570007353270e+00	4.169610785468163883e+00	-1.590434405793557104e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.590142227013770615e+00	2.283067700460926552e+00	4.232770359479532729e+00	6.494762692410180449e+00	4.123554170073127523e+00	1.854343550515181391e+02	3.663242762688828407e+02	6.065749391236693988e+00	3.054168388495967612e+00	-9.382583380987673749e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.420236227975348875e+00	8.036727760906506646e+00	1.060907975648925827e+01	3.969931171196442676e+01	5.254296798236481436e+00	-9.230282906937419796e+01	-2.849608838172151764e+02	8.229605420732296395e+00	3.727008548547178446e+00	-7.010997667874478090e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.341065811648176620e+00	4.203244895806944603e-01	1.959125045018540900e+00	2.438862366040471130e+00	5.484487189674762675e+00	-2.117518177427994086e+00	-2.621269481683718539e+00	3.625078316822395674e+00	9.944997598097137015e+00	-7.816138777669190851e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.778393190583130501e+00	1.173205907862567399e+00	5.345342071526434147e+00	3.052448883785710887e+00	1.937920565298537623e+00	-8.673434454980744945e+00	-5.067237637124604177e+00	2.046803832252159783e+00	6.592942462656908198e+00	-6.357704340132368515e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.281529489501977537e+00	4.453049806702747304e+00	9.036222647405416364e-01	2.259319268734771846e-01	8.351178160623490498e+00	4.001497608913457071e+00	2.792600459899149623e+00	9.312984535411406029e+00	6.808021287435360058e+00	-1.632317806710553754e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.686038911988593014e+00	5.514571350079635614e+00	7.777540599472123617e+00	2.235038786498842356e+01	7.221172334477011567e+00	-2.828333624133333615e+02	-4.822269569006716097e+02	1.565018632478582639e+00	1.059734724191502586e+01	-4.544082125986266263e+00
1.000000000000000000e+00	1.000000000000000000e+00	-6.773253501412570543e-01	8.011659741160856996e+00	9.342168722730150421e+00	3.683213308384409856e+01	8.480945669353840088e+00	-4.701956072370533661e+02	-1.407220181135194252e+02	5.016730376091235399e+00	3.923026088292668856e+00	1.519169437399701117e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.039244334026500738e+00	7.120808104249737092e+00	3.341654759037636424e+00	1.210774610933828654e+01	8.909966412226118848e+00	1.369233230907595811e+01	2.256547754973246001e+00	6.560188622920314572e+00	7.938451907576437705e+00	-1.148398869937394728e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722110656783707228e+00	4.246521447142645123e+00	8.245120541530845060e+00	2.256292840498611696e+01	8.060177565502865349e+00	-1.867516691036019552e+02	-3.741127137268653655e+02	4.986102132784651531e+00	4.970646862038945457e+00	-5.349506998791438761e+00
1.000000000000000000e+00	1.000000000000000000e+00	-3.530556240936801871e-01	2.692861315513298326e+00	1.936583573708266170e+00	6.631060449297514481e+00	4.305604730254302126e+00	1.597049834694304238e+01	5.966787931482512519e+00	1.827766787353907629e+00	8.017973904806332541e+00	-4.480352762771885544e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.723077766191859039e+00	1.062463539240745192e+01	8.729932576386760346e+00	4.421346394623742526e+01	5.985016415846715176e+00	-1.561488428511155178e+02	-1.386064694907785508e+02	1.743945983368808683e+00	1.776166623352732010e+00	1.751559853982676884e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.005109773441319909e+00	5.326461555820141136e+00	8.172453852224291992e+00	1.832856965794605841e+01	1.263939244487964908e+00	-2.856181877583204454e+01	-1.280650955990417401e+02	1.004106760126351805e+00	9.292345027293983151e+00	-6.388961030757609016e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.179166693521031206e+00	5.635639119353374582e+00	7.473763851972116790e+00	1.792564761014408958e+01	6.862230583020446417e+00	-1.456798497426071606e+02	-3.185164439856149556e+02	5.498169618731878039e+00	3.421900993862216911e+00	5.765735640458028222e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.031457269278856614e+00	2.014866784499762975e+00	5.060130063878931495e-01	1.569595293652991108e+00	3.012112959879019503e+00	4.846237285834765096e+00	8.790005320183911230e-01	5.873118048634576205e+00	4.039126678891169497e+00	-1.529437179526417978e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.261556063714261544e+00	8.065628540399471191e+00	8.873011967170729264e+00	4.145734092064988374e+01	8.052830463261077654e+00	-1.613682786121485435e+02	-1.619758681951013557e+02	3.888562870955294404e+00	6.675908334562180357e+00	-5.612802259614152689e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.499354863194128029e+00	7.928409658325508147e+00	7.655379668806525650e+00	2.453208923521031792e+01	3.169498436993436030e+00	-4.417913793255054600e+01	-2.009183861674967488e+02	7.395087023382869162e+00	5.306091988871383336e+00	-1.796102904170223624e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.439842210609715512e+00	2.303406426963244158e+00	3.249451875805857259e+00	5.788437956158177577e+00	2.801342038951776914e+00	-1.297392776849464191e+01	-2.331031737023491601e+01	8.049177200009394184e+00	6.911375554963552048e+00	-2.847929110409577902e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.340672186450354353e+00	2.370000590841531363e+00	9.138382847325919656e+00	8.403182067695281532e+00	2.695340387983671704e+00	-6.541852280199098146e+00	-3.421286778900900316e+01	2.141842708227706726e+00	5.105955140587510321e+00	-3.370773906544489940e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543437275174241563e+00	6.798203735787715196e+00	3.939322193344169776e+00	1.384936151854855524e+01	1.076095625289613222e+00	-1.393654266015837528e+01	-1.208995719892734257e+02	5.309070491419920046e+00	7.771409256498481355e+00	-2.113062984924752286e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.323104962989615885e+00	6.414821325011527797e+00	8.965286094490126700e+00	2.935433718339777087e+01	7.137741858817786778e+00	-1.960446027254814680e+02	-3.986950297344254182e+02	7.025021137748413302e+00	3.424429560967509278e+00	7.655266518934936926e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.783138397188249513e+00	3.441580205332534614e+00	2.181053924300521807e+00	1.778976557955912252e+00	6.300432762678252807e+00	9.413545481099785395e-01	2.886042228302512225e+00	3.322017094536561022e+00	2.802382382815191253e+00	2.031774840778669500e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.355334229102261645e+00	8.936366501050674316e+00	6.911900460354374331e+00	3.413725472469942446e+01	6.296558541621431360e+00	-1.487363105311504228e+02	-3.429438548734320307e+02	4.227190314835704399e+00	4.182436040079533512e+00	-3.538094141846207297e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.243349870014400338e+00	1.304249579933155045e+00	5.445153999095819763e+00	8.761016574990600603e+00	2.423452532785330238e+00	-9.092725037083779327e+00	-3.285748411022984783e+01	6.191022985791842181e+00	5.431260846287047528e+00	-1.922556774969747551e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.708432899126850479e+00	4.933309708818345740e+00	2.261414312234610424e+00	1.928482262266892455e+00	2.503526069675678478e+00	-8.014866149642382709e+01	-4.726742790047705256e+01	8.864602260638950071e+00	1.838970716994835275e+00	-2.322139470150633755e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.962702658205802031e+00	9.789763649063944584e+00	3.681387696935396026e+00	1.320013259008493378e+01	6.580886406976880210e-01	-2.136284674978494635e+01	-6.615318664065193843e+01	7.609449385310418812e+00	4.283433718955892644e+00	-2.937511437059008657e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.461310344451117516e+00	5.453630700753713256e+00	1.499401140383512798e+00	1.946529286164699002e+00	3.806545154882591042e+00	6.825999339205093719e+00	3.212175796283494589e-01	6.439374283624077044e+00	5.024100169495407719e+00	-1.876269207918389981e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.247978095940593946e+00	7.084403016354193561e+00	4.959072345282477201e+00	1.609763889706353979e+01	8.883021928831977831e+00	2.491445077784762319e+01	1.089516879760945578e+01	8.080380454365892362e+00	1.453334501761130548e+00	5.995128132198480131e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.967602434822557811e+00	5.671730644289803003e+00	3.495312934998856313e+00	8.431619198809714888e+00	2.799123690843223766e+00	-5.595319886756073657e+01	-1.655831172864724010e+02	4.825169162357485497e+00	5.962955668644117857e+00	-1.267771162240670435e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.713411568539489060e+00	4.225124027264492987e+00	5.870733733551824152e+00	1.325757351872653445e+01	4.072313102496226911e+00	-2.854126463174841888e+01	-4.993020241725083253e+01	6.024320477122738104e+00	9.262830915147683086e+00	-1.988174799235108381e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.588713056033720150e+00	1.026640353487927904e+01	4.099343267974927763e+00	1.625051083827119669e+01	2.040383820933238557e+00	-3.790899080256829734e+01	-1.625834694037493762e+02	4.987072594337043085e+00	1.823620013074595425e+00	-1.202592629211259911e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.707753538085274414e+00	4.944706011118320532e+00	2.616224588506511850e+00	8.437532652615510997e+00	2.963411159780802162e+00	-4.359682178080597481e+01	-8.876673527022222743e+01	3.387825119887016179e+00	6.856452657208281565e+00	-9.126846902837748132e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.978894030668380211e+00	9.731217832850914462e+00	6.471636312382750944e+00	3.476684801889113885e+01	5.394053442496050899e+00	-1.326269308965332527e+02	-3.662253890436963957e+02	7.442105798910402470e+00	6.743694880479600862e+00	-1.773571899980371924e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.339635453781848895e+00	1.838452782429750298e+00	3.262720368687754835e-01	1.682778234754938484e+00	5.493502987741368138e+00	4.775109865346614524e-01	-5.744392076476277254e+00	6.026758420205351463e+00	3.609590604596304431e+00	-7.257180432152678051e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.363683040520358603e+00	2.650879131226463681e+00	7.942936603322565681e+00	1.087557639162287870e+01	2.772758114558809606e+00	-2.241595002133173153e+01	-9.092918233823776575e+01	4.233331615003518067e+00	7.060392060640245937e+00	-1.440361944894007173e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.937084971355771401e+00	2.463047983894941506e-01	9.419740784194138072e+00	4.564330850950434559e+00	2.101221795413809268e+00	-6.236785373665944654e+00	-4.552989869747837304e+01	9.496982359634749571e+00	4.665244222779809213e+00	-3.178590611895356588e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.105118171118023795e+00	7.233892970407938883e+00	7.444688654348829537e+00	2.308167489245449744e+01	4.043068894814367376e+00	-6.234789340759011367e+01	-7.476439307105971466e+01	1.344143978520562666e+00	5.844843687819614608e+00	-3.061517657599284181e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.774159375886307899e+00	3.903525976711122336e+00	5.677170853449495347e+00	1.466081301135450055e+01	2.178381583355333717e+00	-2.941069816818583504e+01	-1.088967364158176423e+02	3.528548645159708119e+00	1.305951572071101463e+00	7.642443429788372100e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.239227181569525715e+00	1.045910432311440807e+01	8.972230020318436416e+00	4.028972740210368642e+01	2.404603669917596775e+00	-5.736956439543570241e+01	-1.546444594515648703e+02	1.991841108365921986e+00	6.517516570068591975e+00	-4.945469525043806769e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.032110531893265293e+00	4.970758971966116491e+00	3.477329986771872772e+00	4.617203306086651970e+00	9.590777656346066493e+00	3.598673729497962270e+00	2.158648864845977400e+00	7.243540630065392172e+00	7.019067098845342301e+00	-9.387936992298099526e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.765326369750936486e+00	9.772912335192895483e+00	1.986914708295596022e+00	7.710531548208001240e+00	6.135709448745525485e+00	7.137657038699971146e+00	-3.117446927102631271e+00	8.039121375956737481e+00	1.052643101547881876e+00	4.194436468572190080e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.115246269038093097e+00	2.445942501872131469e+00	4.323076426556628604e+00	3.439264476491620925e+00	5.860419673374344107e+00	9.387458076816578512e+00	2.462793528709075197e-01	3.494148378453213244e+00	4.116627083394927666e+00	-4.923427895112046926e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.747741024937496945e+00	8.545664078846582967e+00	8.088110732529015579e+00	3.895757472278580025e+01	4.309743234005346757e+00	-8.855394495787203368e+01	-3.504978448812980218e+02	7.379398917093515031e+00	9.263638434042373859e+00	-2.191105017612878214e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.968585894514426116e+00	7.295912141886329749e+00	9.502764598106046012e-01	5.692856694574856213e+00	5.407111279922866665e+00	3.032589507873630907e-01	1.290187019408062019e+00	4.473689518974182100e+00	4.758700559440567801e+00	-8.431207725551121968e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443412103343179709e+00	7.226129545374668339e+00	5.648310711028114994e+00	2.312344815822951105e+01	6.133860298153058110e+00	-4.119884907018532658e+02	-1.004826878954404606e+03	7.546803614044112152e+00	7.236018833544739515e+00	-1.544899627556959665e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.510945556637001363e+00	7.390563148001388249e+00	9.971993404998906740e+00	4.163826085934645249e+01	8.468533042193513438e+00	-1.599127956261362726e+02	-2.375602090374376871e+02	5.827114769017819995e+00	1.020784916503689388e+01	-1.245732875007652218e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.263050865292535629e+00	8.152665094432370196e+00	9.218126978464630028e+00	3.356410278088043242e+01	7.112674801190275176e+00	-2.161492644851053342e+02	-6.878442347474242524e+01	5.115174638403295226e+00	6.907448923826422948e+00	-8.835782084222609356e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.025185187528832031e+00	6.399745280056996499e+00	5.747744589210632249e+00	1.944931409837611014e+01	2.391029377227243291e+00	-3.317506938370358682e+01	-1.817715013069297072e+02	9.380458757540719006e+00	6.274809432384962804e+00	-3.047485298088027861e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.332529314296474254e+00	3.256911397724573831e+00	1.374985383039899034e+00	2.464592293831437075e+00	6.141688847546708629e+00	-1.736926300136072854e+00	9.803042226348535948e+00	4.208497658699440258e+00	8.007983963570456609e+00	-9.678072143820561024e+00
