G c dx1dt d2x1dt2 d2 d1 m1 Fg W Fc
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 8.45424327e+00 -5.16543733e+01 5.08910881e+00 -2.73801236e+02 1.00296289e+01 -1.71398665e+00
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 4.01687243e+00 -7.21757409e+01 6.67222498e+00 -8.84202275e+02 1.27923516e+01 -1.51065176e+00
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 -1.43592060e+01 3.23545248e+00 -1.54625086e+02 3.80742416e+00 -1.45860499e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 -2.73625387e+01 7.34914747e+00 -1.97538552e+02 8.20360732e+00 -1.59576072e+00
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 -8.42548881e+01 4.84841200e+00 -3.44927953e+02 1.18387203e+01 -1.74263129e+00
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 -3.87227414e+01 4.98290963e+00 -6.64945898e+02 7.69757836e+00 -1.34681282e+00
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 -1.77397122e+01 6.84390092e+00 -2.98805511e+02 5.37852562e+00 -1.35437519e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 -3.56428755e+01 9.42652559e+00 -3.58070297e+02 8.33736913e+00 -1.10017152e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 -6.25300343e+01 1.57605712e+00 -2.12961931e+02 4.88168565e+00 -1.84165607e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 -2.73775159e+01 8.42268914e+00 -4.03699164e+02 8.04789728e+00 -1.43542871e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 -1.21146935e+02 3.63144799e+00 -7.18065051e+01 1.05819899e+01 -1.66828177e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 -5.32986276e+01 4.99527509e+00 -3.27249659e+02 9.92287735e+00 -1.66054463e+00
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 -8.77694084e+01 1.19721996e+00 -3.44476276e+01 4.11784761e+00 -1.86819903e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 -5.50772646e+01 3.70941470e+00 -1.96697939e+02 8.26087003e+00 -1.58032026e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 -9.27646895e+01 5.52368118e+00 -4.59718836e+02 1.32779894e+01 -1.72278648e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 -1.52418822e+01 1.50558470e+00 -1.07123957e+01 3.08710958e+00 -1.88575278e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 -1.59376212e+02 5.41986156e+00 -7.36124654e+02 1.56068326e+01 -1.80378976e+00
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 -4.63511415e+01 9.34399566e+00 -5.48168189e+02 1.18638587e+01 -1.48202939e+00
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 -1.02712325e+01 1.94853896e+00 -5.21543069e+01 2.56136211e+00 -1.48049821e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 -1.48714551e+01 7.87996655e+00 -1.74892244e+01 5.35930959e+00 -1.52409087e+00
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 -4.92088157e+01 4.68703948e+00 -2.10516770e+02 8.78640550e+00 -1.48058053e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 -9.68746785e+01 6.89656343e+00 -6.09958068e+02 1.52218846e+01 -1.63205122e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 -2.34631010e+00 3.34212938e+00 -4.73877175e+01 1.14012125e+00 -1.72959352e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 -2.79773153e+01 2.43543036e+00 -1.76999401e+02 4.84138163e+00 -1.54492814e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 -4.59979426e+01 2.44416353e+00 -4.31304842e+01 6.28861249e+00 -1.88905220e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 -4.04320514e+01 1.63442751e+00 -1.45554550e+02 4.43772104e+00 -1.72091747e+00
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 -3.61930823e+01 2.67082034e+00 -6.63800426e+01 6.17207868e+00 -1.91149353e+00
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 -4.90106931e+01 6.97797446e+00 -7.80514822e+02 1.05295411e+01 -1.42538055e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 -5.85899263e+01 8.93521551e+00 -1.51425806e+02 1.29344592e+01 -1.41350912e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 -1.31848946e+02 8.32713117e+00 -1.18910648e+03 1.92421390e+01 -1.63566223e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 -2.02726273e+01 7.16620879e+00 -1.51941703e+02 6.48120377e+00 -1.51953476e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 -2.75982074e+01 1.99388677e+00 -1.41936437e+02 4.46965579e+00 -1.72471760e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 -9.85688300e+00 3.60268702e+00 -4.96856719e+01 3.08564841e+00 -1.45089062e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 -2.57003877e+01 3.78826188e+00 -5.01798074e+02 5.26619908e+00 -1.26958181e+00
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 -6.46223623e+01 3.24961252e+00 -5.27774500e+02 8.19199909e+00 -1.67665599e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 -4.22700428e+01 5.63505094e+00 -6.65771378e+01 9.08923021e+00 -1.51688750e+00
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 -1.23116661e+02 5.81998433e+00 -7.15802125e+02 1.51882371e+01 -1.75943644e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 -1.41213345e+02 4.21197378e+00 -4.83788366e+02 1.25530598e+01 -1.82561851e+00
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 -9.42369851e+01 4.18410243e+00 -8.04385565e+01 1.09368369e+01 -1.66132926e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 -8.83911242e+01 8.45700038e+00 -3.42429795e+02 1.62103300e+01 -1.56263937e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 -3.82540007e+01 8.10363563e+00 -3.27246766e+02 1.01571727e+01 -1.52357744e+00
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 -1.12328483e+01 3.77016249e+00 -2.03495820e+01 3.22088116e+00 -1.32744723e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 -1.60083339e+02 9.22409599e+00 -1.00531287e+03 2.21541065e+01 -1.66298483e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 -1.25509192e+02 9.57533515e+00 -7.02458044e+02 2.01920282e+01 -1.55894336e+00
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 -7.69532420e+01 3.94068288e+00 -3.30556581e+02 9.95081058e+00 -1.71630711e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 -1.99369446e+01 4.18982454e+00 -5.89926594e+01 4.08334965e+00 -1.01030301e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 -3.75369751e+01 5.55070738e+00 -3.66810413e+02 8.53870036e+00 -1.53531423e+00
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 -7.38943275e+01 9.47008731e+00 -1.32813355e+03 1.53582500e+01 -1.47390550e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 -1.52444792e+02 8.88687490e+00 -1.49960170e+03 2.12961608e+01 -1.67161536e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 -1.02764444e+02 1.92311166e+00 -2.58621082e+02 6.32101533e+00 -1.88554366e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 -7.39091389e+01 4.53457669e+00 -1.64465043e+02 1.02650027e+01 -1.50312155e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 -1.24676530e+02 5.98034071e+00 -5.95832094e+02 1.55267349e+01 -1.75566359e+00
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 -7.89793008e+00 5.52819225e+00 -2.67083059e+01 2.11517115e+00 -9.73401800e-01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 -2.28703252e+01 2.74476761e+00 -1.56722327e+01 4.58056818e+00 -1.46113197e+00
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 -2.83146671e+01 8.72935094e+00 -7.01661537e+02 6.73808429e+00 -1.05532921e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 -9.36569369e+01 7.09246705e+00 -4.68137374e+02 1.52496691e+01 -1.62398627e+00
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 -1.10690553e+01 8.54117537e+00 -8.09776316e+01 5.59189164e+00 -2.10875271e+00
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 -1.04853852e+01 8.72887851e+00 -1.85884860e+02 3.97853068e+00 -1.43108266e+00
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 -1.15710231e+02 7.73520268e+00 -5.14260019e+02 1.75500560e+01 -1.64771802e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 -4.56459053e+00 4.95289541e+00 -2.15658210e+01 2.24366840e+00 -1.85127062e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 -3.63085872e+01 6.49492080e+00 -2.55749546e+02 9.51145614e+00 -1.69368253e+00
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 -8.71423991e+01 2.44328866e+00 -1.32239815e+02 7.42041208e+00 -1.86685823e+00
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 -1.13773021e+02 7.06280876e+00 -4.93439452e+02 1.65091459e+01 -1.65941485e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 -2.03541447e+01 2.61327930e+00 -1.13179273e+02 3.52583626e+00 -1.04867857e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 -4.94230276e+01 7.24554631e+00 -3.02077322e+02 1.16387764e+01 -1.65468363e+00
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 -1.06243469e+02 3.06638345e+00 -3.12955074e+02 9.22697342e+00 -1.84288186e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 -2.18254640e+01 2.05796170e+00 -3.58453932e+01 4.01110130e+00 -1.59925693e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 -6.25550024e+01 2.48756041e+00 -3.20138260e+01 6.86776975e+00 -1.79700983e+00
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 -5.31820759e+01 1.01792922e+00 -1.09146127e+02 3.32675709e+00 -1.86374456e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 -1.14384510e+02 7.46865656e+00 -6.64796621e+02 1.71776814e+01 -1.66955326e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 -3.77843205e+01 7.59160944e+00 -4.92885672e+02 8.39373729e+00 -1.17562092e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 -9.55839128e+01 5.63440015e+00 -7.01935461e+02 1.35252347e+01 -1.69864377e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 -7.10588504e+01 2.45226521e+00 -7.00884107e+01 6.95589136e+00 -1.72556220e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 -5.77355369e+00 1.75198904e+00 -2.64733088e+01 1.72953430e+00 -1.48761259e+00
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 -2.51134983e+01 1.17216070e+00 -8.79536088e+01 3.09750917e+00 -1.81068484e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 -7.83599885e+00 2.49173359e+00 -8.39147112e+01 2.00502350e+00 -1.15423497e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 -2.90867927e+01 9.01769981e+00 -3.39082378e+02 8.49936360e+00 -1.41708750e+00
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 -7.29756065e+01 3.17383158e+00 -2.85715800e+02 8.32005817e+00 -1.64286762e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 -5.41825254e+01 4.18844194e+00 -1.23255763e+02 8.97213336e+00 -1.64231895e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 -6.45183751e+01 1.94810936e+00 -3.37065781e+02 5.76247497e+00 -1.78918641e+00
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 -4.85771992e+01 3.00125174e+00 -1.84601863e+02 6.94455525e+00 -1.60599104e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 -1.19490929e+02 5.67302114e+00 -7.97615673e+02 1.47067426e+01 -1.72928776e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 -1.79998926e+01 6.46977415e+00 -2.49405999e+02 4.38394922e+00 -1.02870077e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 -1.08137652e+02 3.20817083e+00 -1.10924645e+02 9.57211586e+00 -1.82473638e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 -9.40231687e+01 1.51958943e+00 -2.10961587e+01 5.09260656e+00 -1.84140730e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 -3.24501123e+01 4.51929582e+00 -1.43613275e+02 7.52310897e+00 -1.68704698e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 -9.22479545e+01 3.10783034e+00 -1.95231233e+02 8.92984576e+00 -1.77166800e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 -5.54745904e+01 2.97598531e+00 -1.60493901e+02 7.62775372e+00 -1.88411326e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 -4.29924573e+00 9.63876522e+00 -8.16820225e+01 2.05248540e+00 -1.59328073e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 -2.29887368e+01 6.54670437e+00 -8.54564395e+02 5.98958533e+00 -1.24522702e+00
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 -1.51588578e+01 6.01190599e+00 -7.71019145e+01 4.44774651e+00 -1.27972235e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 -1.48283512e+02 4.74197593e+00 -7.60643628e+02 1.38571741e+01 -1.80063597e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 -2.62400932e+01 4.86049900e+00 -7.76630240e+02 5.85798992e+00 -1.24737465e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 -1.11415862e+02 5.86814503e+00 -8.31045032e+02 1.45742543e+01 -1.67791825e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 -7.73208630e+01 7.26786826e+00 -4.85448457e+02 1.44568465e+01 -1.67063782e+00
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 -1.14123709e+01 7.31931487e+00 -7.53512039e+01 5.39105077e+00 -2.05685772e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 -1.03641152e+02 2.54524517e+00 -3.07485805e+02 7.91217582e+00 -1.82642630e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 -1.81450264e+01 5.50101477e+00 -1.38430557e+02 4.13319053e+00 -9.99455132e-01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 -1.71080416e+02 4.70762286e+00 -1.22742479e+02 1.40181216e+01 -1.67791063e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 -1.19323262e+02 8.83474270e+00 -1.53203358e+03 1.90247544e+01 -1.59388941e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 -3.59204255e+01 6.68277029e+00 -7.72847572e+02 8.17108406e+00 -1.28331694e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 -1.25155057e+01 5.79253660e+00 -3.21031712e+02 3.76034791e+00 -1.25061657e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 -7.45408158e+01 2.03855178e+00 -8.82242155e+01 6.28149093e+00 -1.94874796e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 -1.23040641e+02 6.45074100e+00 -2.32339500e+02 1.57682574e+01 -1.59273848e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 -6.03677349e+01 2.05483515e+00 -3.11693856e+01 5.96407654e+00 -1.86398777e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 -3.68009646e+01 4.03485918e+00 -1.19479902e+02 7.77509283e+00 -1.81216441e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 -7.02105470e+01 2.28557768e+00 -1.27228275e+02 6.66742866e+00 -1.81989979e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 -1.07703290e+02 7.22866282e+00 -3.86001814e+02 1.59446957e+01 -1.53611233e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 -6.86144038e+01 2.85626902e+00 -2.18117403e+02 7.69859975e+00 -1.72739122e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 -5.11542239e+01 4.52673436e+00 -9.48409244e+01 8.42189234e+00 -1.35290059e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 -1.41032545e+01 9.06107300e+00 -1.62302172e+02 5.24896182e+00 -1.49470866e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 -9.99582077e+01 2.83884745e+00 -1.21877856e+02 8.55566223e+00 -1.82614332e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 -1.23203696e+02 5.57024558e+00 -8.74568436e+02 1.46056347e+01 -1.70918363e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 -3.30007844e+01 4.77344495e+00 -6.61531414e+01 7.94737183e+00 -1.75271286e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 -5.37735806e+01 1.16311637e+00 -6.38804635e+01 3.73136388e+00 -1.89476256e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 -1.24652914e+02 8.13482302e+00 -1.73285132e+02 1.76003452e+01 -1.42167789e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 -1.05057219e+02 1.62141316e+00 -4.21157004e+01 5.45057068e+00 -1.79485566e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 -8.88933300e+01 5.26829519e+00 -3.35576977e+02 1.24907718e+01 -1.64856186e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 -1.02682893e+02 6.04610465e+00 -4.50930558e+02 1.44258428e+01 -1.66755688e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 -2.47588200e+01 6.65583811e+00 -3.36220641e+02 6.64624065e+00 -1.34116485e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 -3.72744910e+01 7.19768466e+00 -1.73319196e+02 9.24848998e+00 -1.44889706e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 -3.24559029e+01 3.27945145e+00 -3.98440597e+02 5.89411711e+00 -1.43388177e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 -7.14023025e+01 1.08980899e+00 -1.52487871e+02 3.70429040e+00 -1.91616928e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 -9.16926005e+01 7.51099296e+00 -1.02476648e+03 1.54079650e+01 -1.56553233e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 -1.33393527e+02 5.82090939e+00 -1.53323853e+02 1.50078285e+01 -1.56169380e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 -9.96027700e+01 8.52505933e+00 -4.73186221e+02 1.74371775e+01 -1.62440346e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 -6.99048249e+01 8.39249527e+00 -1.78073835e+02 1.38393364e+01 -1.42709142e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 -1.23376229e+02 8.58993551e+00 -4.37896912e+02 1.88933132e+01 -1.58180291e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 -7.19491822e+01 5.36585194e+00 -6.86478286e+02 1.16275151e+01 -1.63108803e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 -9.78639031e+01 4.00265556e+00 -1.33306009e+02 1.07502283e+01 -1.67647877e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 -2.80805853e+01 8.12402382e+00 -7.64419735e+02 6.99588067e+00 -1.15750405e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 -5.87335609e+01 5.06164702e+00 -5.93163033e+02 9.99995769e+00 -1.50774466e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 -3.12579649e+01 2.65097977e+00 -1.42540084e+02 5.51003161e+00 -1.67288979e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 -4.22126986e+01 8.69476618e+00 -4.21841634e+02 1.06439000e+01 -1.42365295e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 -7.19079726e+00 8.94303889e+00 -4.95893932e+01 1.65576075e+00 -7.57834395e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 -2.89378918e+01 5.19678781e+00 -2.62025892e+02 6.44872280e+00 -1.26989508e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 -6.21779220e+00 1.68129755e+00 -1.69457499e+01 2.11273362e+00 -1.95320468e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 -9.72009611e+01 4.49043481e+00 -8.02190605e+01 1.17187415e+01 -1.71952866e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 -4.57096390e+01 8.23183894e+00 -3.92670382e+02 1.05943078e+01 -1.35501325e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 -3.83832293e+01 9.11596626e+00 -8.51308996e+01 9.43961692e+00 -1.25321656e+00
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 -3.95703470e+01 2.83125468e+00 -6.91765105e+01 5.74132937e+00 -1.33040298e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 -1.06214015e+01 1.60276251e+00 -1.19804291e+01 2.96621584e+00 -2.28060507e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 -7.11440749e+00 8.89615408e+00 -3.93880468e+01 2.88618363e+00 -1.43189363e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 -4.80055072e+01 4.50464445e+00 -4.61349423e+02 8.48560796e+00 -1.47434596e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 -4.34524612e+01 5.87584868e+00 -3.25646725e+02 9.51059537e+00 -1.54920179e+00
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 -3.97245102e+00 9.71259231e+00 -3.01635943e+02 1.44409131e+00 -1.17478450e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 -1.51873567e+01 1.59908255e+00 -6.36433041e+01 2.48441679e+00 -1.11409899e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 -5.04832918e+01 6.83486207e+00 -2.91137429e+02 9.97690028e+00 -1.27425076e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 -9.53081548e+00 1.66694880e+00 -2.31787624e+01 1.87570318e+00 -1.05260615e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 -2.60487261e+01 4.37922036e+00 -3.89137487e+02 5.80655384e+00 -1.33191557e+00
