G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	m2	Fg	W	p	Fc
1.000000000000000000e+00	1.000000000000000000e+00	3.855472955759823961e+00	1.752348345874704005e+00	8.403631999330499980e+00	2.480430980816444642e+00	6.284624276727812031e+01	1.368811596960246568e+00	-1.281550704086597658e+00	5.012093943083692160e+00	2.329080819155016968e+00	1.505940750022830704e-02	8.235602018735155294e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.673043240024687961e+00	7.197512875930184073e+00	3.547410019090244671e+00	9.859097400210384832e-01	1.260511103286730616e+01	5.509505194530292194e+00	-4.960072271499645247e+00	7.684390149671861181e+00	4.311217883045464383e+00	1.092582217947004053e-01	1.821978992280029463e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.868913985938799094e+00	6.909745623975682705e+00	8.797462126233936530e+00	7.533030947259545584e+00	1.993877678092006818e+02	7.246301451475220645e+00	-6.942037996678575240e+00	3.113351807063541532e+00	4.402814324282206648e+00	1.455642039413951663e-02	2.804787948448839510e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.643525500167282161e+00	3.494027552924154012e+00	1.974179300125759706e+00	7.515158578456863303e+00	4.568196446491017326e+01	3.214950531813523860e+00	-2.742697053313166933e+00	1.503356661879454492e+00	2.396945463893389139e+00	7.076243456021581724e-02	1.171392671076318739e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.901804887848678405e+00	9.645876733648099943e+00	7.352719448818880288e+00	5.762203565417577167e+00	1.247389425229332005e+02	3.869825627622976771e+00	-3.630324730522334065e+00	3.590691364413970188e+00	8.122425952732738708e+00	3.565544829138848903e-02	6.884244070055199616e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.065448160952677803e+00	2.377810841988431623e+00	5.732159171348449433e+00	2.499760120264323593e+00	4.205550609824333463e+01	6.549948678186515494e+00	-6.087655554251022672e+00	5.248815371563813059e+00	7.373043994839579618e+00	6.808020609856027527e-02	1.655439189405938649e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.928416894710218044e+00	4.884189715738897597e+00	1.959498897503608283e+00	1.655740549254967497e+00	1.004613459908529904e+01	9.109714687644306252e+00	-7.460968383120795799e+00	2.422951544441972693e+00	2.676591771575155487e+00	2.474287958923402364e-01	2.815424222069328741e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.264088205714048563e+00	9.447007470238196092e+00	3.179454106044161676e+00	1.160025734997251812e+00	1.033353411041542103e+01	8.198790014584339758e+00	-7.482768721532329081e+00	4.215980124382111782e+00	4.355496072026838306e+00	2.021811095367294364e-01	2.822572951265815422e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.400438290100260108e+00	4.890044684402820252e+00	1.040243252329350998e+00	2.482609566800393797e+00	6.800133762467392984e+00	6.291450411225548933e+00	-4.393712536739777796e+00	4.508014099894899651e+00	1.943470163489419367e+00	1.085933147090559214e-01	7.812391038606397720e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.169501807535928251e+00	6.776026203033898021e+00	5.162742945452260201e+00	9.038914104484176093e+00	1.418890982444214046e+02	7.599579367470883362e+00	-7.081983643689629737e+00	1.462302770468571600e+00	6.571201194114112631e+00	6.322394822844014384e-02	7.463616176142975900e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.759058537413316969e+00	4.525855546917044059e+00	3.766142607466810954e+00	3.120272819783105334e+00	3.615021904939224839e+01	4.371871085467851081e+00	-3.854017765979482757e+00	6.229886907958149145e+00	2.080390537362376779e+00	1.953606291393620437e-02	2.376281729452373037e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.562646773156027180e+00	3.402782938587916473e+00	6.418405408615561747e+00	4.190175592069232735e+00	8.064107644930062690e+01	6.751735295936338588e+00	-6.445424603496836546e+00	9.043794765504694411e+00	9.898347417077550503e+00	2.818969704252648895e-02	1.722802152709578261e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.954256479574356220e+00	9.925508716731576087e+00	3.751713465449794782e+00	1.941552712261197966e+00	2.131515626620161541e+01	5.141837085326046441e+00	-4.751153669747565367e+00	2.306825532729893879e+00	8.039412061932068809e+00	3.744484242187289813e-01	1.525641263665712677e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.679889538423547712e+00	4.626291562649984535e+00	3.661573319229900925e+00	2.961321688794092299e+00	3.217523780589630888e+01	2.672264027379940732e+00	-2.464118806032254305e+00	6.380952679754337886e+00	4.484306375093884967e+00	4.374566172923381735e-02	7.258846389046090530e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.217747643595217255e+00	9.150024511463110244e+00	7.705115115996540531e+00	5.625559250120524268e+00	1.298169098466428864e+02	7.288138558617108131e+00	-6.955022900736834046e+00	7.014471401304873233e+00	6.175237807805888934e+00	1.390026600708253561e-02	4.322244499626133607e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.619071765162928500e+00	2.916245131504340282e+00	1.456839113648735751e+00	6.519512494993272789e+00	2.695258208256105448e+01	5.947238753041624193e+00	-4.678995199392590898e+00	4.855430359233956494e+00	9.148358287656211729e+00	1.487535396523154696e-01	8.642094090441765353e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.185098202050361316e+00	2.997083526494859651e+00	9.164445208599893533e+00	3.116328447629530540e+00	8.762493009233544683e+01	4.297868584361285826e+00	-4.048032082404879439e+00	7.352549513241624979e+00	5.965420010865599032e+00	1.949744981317395875e-02	9.957486179982487362e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.434915155721139257e+00	1.307293466666421100e+00	8.732619405455526618e+00	1.545458810911243264e+00	4.048831447509208203e+01	9.274371720904593275e+00	-8.871371549840487702e+00	4.756597598803467442e+00	2.523939330535585945e+00	2.763654695643365938e-02	1.027322047074727823e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.876871066082937300e+00	6.871599022461281514e+00	6.970637336533087591e+00	4.562468047003380711e+00	9.599205643650380182e+01	1.177742388040288413e+00	-1.148043267381601895e+00	5.589153034481260995e+00	4.461100739127151549e+00	1.709119814433513254e-02	1.196854997912683710e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.563494648808286591e+00	4.306976063988307679e+00	6.332690045657712652e+00	3.095998956612412201e+00	5.762776510378687789e+01	3.820564931659778729e+00	-3.540328661285789380e+00	9.998427324995674548e-01	8.539283902470307552e+00	3.155020150414514779e-01	1.255699195828580139e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.493541911826539614e+00	8.884408496222283347e+00	8.997032137207497726e+00	2.978820448437608626e+00	8.000615420192941940e+01	1.413044225991112457e+00	-1.465902235073196280e+00	7.245214387736849559e+00	6.804569145180649592e+00	2.313431413720086829e-02	2.170659109731347125e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.185342403103471831e+00	5.298223945512071431e+00	2.665066575687236039e+00	9.701749572441617175e+00	7.650404513919465899e+01	7.936654497002217923e+00	-6.874330648135860145e+00	6.998643180842845979e+00	6.859473472629882274e+00	2.629108016583873650e-02	1.931668632299197164e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.861022072417688911e+00	9.663494226529408593e+00	1.749287484431583772e+00	6.508548111501254674e+00	3.133559294931885120e+01	7.409029111336868922e+00	-5.857095939707309462e+00	1.293132568556804918e+00	8.852835594473864589e+00	4.833063000015453414e-01	6.803322860770649738e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.539275656620209265e+00	2.574104002004534042e+00	3.064261453410741076e+00	5.979336285241179993e+00	5.741946071454758282e+01	3.947462305709502850e+00	-3.620243080853838169e+00	4.282444297260854960e+00	9.105016753444743927e+00	7.535072218005016420e-02	1.913828291466760090e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.522998392639705045e+00	8.827471830101535133e+00	8.212460142293679155e+00	4.715153538148255663e+00	1.157383845574362624e+02	7.074604927722066172e+00	-6.883228925844814050e+00	9.767221991709305939e+00	9.315992380672915019e+00	1.504011420591371689e-02	6.852928523139342754e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.603450536957964800e+00	7.989312091173060182e+00	1.249130732749373029e+00	4.923582449666571215e+00	1.903024911318413359e+01	4.587090669645522922e+00	-3.363200843337769808e+00	4.829016550842393229e+00	1.872841263856696914e+00	4.193526906326174725e-02	1.333118206700163386e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.261800157402348077e+00	7.853743973939983469e+00	6.228289602024364768e+00	5.938101742175861730e+00	1.111474854485668970e+02	7.900212289734085402e+00	-7.443552249292930689e+00	5.513707762753780273e+00	5.840089981356524795e+00	1.868179385739203099e-02	3.870057811163639394e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.317533073299758328e+00	8.599967421903956577e+00	1.002762378839415192e+01	7.192303481019313161e+00	2.172196876649058197e+02	5.098534666726158626e+00	-5.000177968487804492e+00	9.171769235422345901e+00	7.606441513514057284e+00	7.929765961117125200e-03	8.230690610789727357e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.105021485562007966e+00	7.817287042479151182e+00	8.719376393627914723e+00	7.373786459380509584e+00	1.906768257340921480e+02	4.721162515713055896e+00	-4.479000548625226230e+00	7.385042156206179875e+00	7.766337893700852923e+00	1.107238037138909108e-02	3.117534391891597645e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.433994629270872068e+00	6.636499710968855048e+00	5.711758860600016696e+00	2.589575751049132180e+00	4.398175487370276215e+01	9.422336625338811444e+00	-8.912179331959256601e+00	6.234933809688782524e+00	6.501348664796006815e+00	4.851956082553529614e-02	8.925283178707124621e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.840303146007793877e+00	2.221588161116400340e+00	1.507578123847588714e+00	5.585116689748937269e+00	2.690207533027974662e+01	3.180291121746574579e+00	-2.605870131869713280e+00	8.149103208901216533e+00	2.505075006443552077e+00	2.536582862413433448e-02	3.248654037134485195e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.677652293948952433e+00	1.375771836064728415e+00	8.424710842898072372e+00	4.728470203589662191e+00	1.200603146561900871e+02	2.005220126818822557e+00	-1.903881310136036120e+00	8.792646447541367039e+00	8.224038028971270009e+00	1.581131497442651510e-02	5.901713025819567415e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.668242524278896965e+00	9.338193542655814028e+00	6.442779468274766330e+00	8.832346733523598559e+00	1.699995180692251324e+02	6.216876944078667755e+00	-6.016922368407683130e+00	5.049287407539424954e+00	7.535552258103182410e+00	1.801916475075723834e-02	2.945407933498614406e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.687532054222325328e+00	6.509717957468444283e+00	2.001866516377525773e+00	6.744765168729870197e+00	4.065608814696552287e+01	9.779067931883327347e+00	-8.193163388791546708e+00	5.285735538344081164e+00	1.735731756959494554e+00	1.685865337226704480e-02	8.479782947129820697e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.594248589099291458e+00	8.189358943189057882e+00	1.817388250951140538e+00	5.830370886127726138e+00	3.198356785135306879e+01	4.382286195077964130e+00	-3.628264550214501227e+00	4.450376788851700738e+00	5.176033192712369058e+00	7.466689321097458309e-02	8.229296118511175706e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.435306969394031462e+00	5.337211907455715831e+00	9.239867399050321950e+00	2.160076559177517730e+00	5.628337087627249957e+01	1.529483613368977979e+00	-1.513743114026020464e+00	9.631816576889660197e+00	2.565089772523726719e+00	9.445620829464949908e-03	9.456009049896822727e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.626780234565195826e+00	1.981665291510060323e+00	6.964829802606140596e+00	6.502639454923591522e+00	1.352335614555558720e+02	4.023943094373239937e+00	-3.905812921294451900e+00	7.201679093226693418e+00	4.019462482281030091e+00	9.337978898480184600e-03	2.252607415540737457e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.898047231831731629e+00	2.148826440045935815e+00	8.478447415847718105e+00	2.063147278428825615e+00	5.166595556378612741e+01	5.545886791544545780e+00	-5.392324700848694974e+00	1.684434138137339554e+00	1.133635557756369483e+00	2.666113741959913810e-02	5.026127862462977103e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.477483688373411930e+00	7.273377163859987782e+00	8.913179293033957507e+00	3.971300501951454009e+00	1.090933915447749598e+02	2.550019992425218263e+00	-2.290244759648606632e+00	8.755313185359485217e+00	4.667416907633165302e+00	1.130532405646047893e-02	1.512733655226416174e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.916183778568012031e+00	4.874556992494214036e+00	6.145802873576647229e+00	2.254130452261762674e+00	4.393622302899713361e+01	6.914684317170213035e+00	-6.534360106707212346e+00	5.331677497808127164e+00	5.951719437363454546e+00	5.463629147228336175e-02	1.452619833701573326e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.318927734328312340e+00	2.716035674643626940e+00	5.628390960974551938e+00	7.150929186035149598e+00	1.241014052141391915e+02	9.936915289965726927e+00	-9.362580321384664117e+00	1.633588171241141307e+00	6.576958387520421390e+00	6.781410840689257313e-02	3.169670166215651785e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.184686653931986910e+00	5.426034813316159777e+00	4.841829107472069182e+00	2.844626904580860316e+00	4.058008379275047162e+01	5.067030396263888292e+00	-4.726032296772397778e+00	5.964328207900134515e+00	6.927743774182676617e+00	5.741172849283004281e-02	1.122229226235659794e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.204241184417789157e+00	1.510359730057212246e+00	3.792975778597146519e+00	4.576865875556240582e+00	5.104866727631392820e+01	4.288155499661855607e+00	-3.815398641311541272e+00	4.712864555506769193e+00	8.563351887732123302e+00	7.006453303177608005e-02	1.024966258815092762e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.875465591239214858e+00	6.285786339383175658e+00	4.938014730819221931e+00	9.060874270198187475e+00	1.324422012465644514e+02	4.578948899515618010e+00	-4.247283408237417568e+00	8.957810532924783686e+00	2.884490537679020417e+00	5.557699300485181154e-03	5.749235824651335869e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.562194189337033023e+00	3.450139696948365753e+00	7.928024029910660353e+00	2.894157274660035029e+00	6.795369204887983017e+01	1.971986882457646528e+00	-2.000672995866271009e+00	2.811690139856713344e+00	2.109082257945697592e+00	2.145029629743761337e-02	3.766495034348082277e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.939521023431156621e+00	8.168523917538824008e+00	6.470801582244717132e+00	5.588519713543750100e+00	1.047270438798734205e+02	8.922173676538655229e+00	-8.471423233793808905e+00	8.462877517918883541e+00	8.690066764129110055e+00	1.695170507335193658e-02	5.389642487402173526e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.263796987260418447e+00	3.774834446113786601e+00	9.020310463099134424e+00	4.751624051026675843e+00	1.288250480205942949e+02	4.740444593636997439e+00	-4.524117197063678653e+00	6.010192356777809941e+00	2.387075420691910033e+00	8.129654986076980533e-03	7.577934470674264900e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.660919475166040549e+00	5.085174415253693958e+00	4.931976182303880130e+00	1.167859848620373731e+00	1.867123938241794434e+01	4.522957826039325724e+00	-4.108992509903603541e+00	1.512099988401809814e+00	9.790120302963375210e+00	1.206153388347290134e+00	4.929123438842857863e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.952890647758685816e+00	1.105045183007496101e+00	6.450674956125956427e+00	8.160379386278901137e+00	1.586240415928569405e+02	6.992056883975791060e+00	-6.482535449877778078e+00	9.734849285637821481e+00	8.592944074709919278e+00	1.077788076895578109e-02	4.077297526929410387e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.674819309980659199e+00	1.609061353033984121e+00	6.659081877157305485e+00	1.628949845245087236e+00	3.204659806573874192e+01	4.921341114873449385e+00	-4.726471973309401164e+00	5.635132719456549921e+00	5.505748318779460249e+00	6.355990439398112590e-02	1.491894356486606343e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.348865148508008538e+00	4.455239144727453748e+00	6.380993634023218064e+00	5.276452293021388407e+00	9.958282705271609814e+01	6.782309169992862152e+00	-6.417292727954714948e+00	3.617486323268650050e+00	9.833496943985345240e+00	5.495008249018629165e-02	8.534849014669279588e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.355957994878956185e+00	5.382797105888037059e+00	7.303329055386113211e+00	6.004473080432358501e+00	1.333467458536428012e+02	1.535408683140747188e+00	-1.615204395015923167e+00	5.269310341895690364e+00	1.879751354985842005e+00	6.308014688012624112e-03	1.476810768818447722e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.201983316812775371e+00	6.378744473429057926e+00	3.121649845246678101e+00	6.632399479240122631e+00	6.347223339625542593e+01	8.360794068455660977e+00	-7.361793095088840388e+00	8.675805511600085396e+00	3.734658758607585227e+00	1.328412776539397190e-02	4.469866140711464819e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.615420170583850012e+00	3.634256078048667682e+00	5.689214690330782531e+00	7.319943621832734060e+00	1.206879268996870991e+02	9.395903606239809136e+00	-8.938423511051469816e+00	3.647028688382524919e+00	6.747296773703629569e+00	2.914838443937115692e-02	8.467802276780685145e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.244877756954517523e+00	7.270707659260016165e+00	1.966087980357382747e+00	3.345952953157020016e+00	1.885744020421621769e+01	6.805807699587980153e+00	-5.674620594219851100e+00	2.680687426007461127e+00	4.090014041482763041e+00	1.743188509315634072e-01	5.043789454538881445e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.356918010926877471e+00	8.759016070818749000e+00	4.552410782254861843e+00	1.010024449016432513e+00	1.407760981272251044e+01	9.558806917859980601e+00	-8.852416833001493401e+00	2.220284012616891900e+00	9.347073029809054745e+00	8.447158730717461150e-01	3.460737599704421519e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.781728260900477423e+00	7.953357576641320037e+00	5.458523697792983853e+00	7.382860044021227530e+00	1.202401026150819376e+02	2.414187399529831968e+00	-2.224371312782327692e+00	3.672255214312782901e+00	1.605047409835112182e+00	7.860439348342894775e-03	7.394044622081720995e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.175949155116594369e+00	1.263339831584081585e+00	6.821032313321893525e+00	5.825033971822143108e+00	1.197728160531366370e+02	5.325519798425964346e+00	-5.029971703401119321e+00	8.025483483616486780e+00	5.949998782362911243e+00	1.271989747173360441e-02	3.815395913248817439e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.619388965635718769e+00	5.291812647983557660e+00	9.609441106547530254e+00	8.573426372139582696e+00	2.441006321171699653e+02	6.465485678317229201e+00	-6.113412978117370500e+00	5.186832884565252932e+00	6.369678321601743853e+00	1.037514698538846529e-02	4.573915966812725636e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.508387665976272274e+00	1.966385658855098084e+00	6.490081532639937478e+00	8.364348866323267018e+00	1.601564459005528818e+02	6.308546921846882150e+00	-5.930273987001155156e+00	3.050930825622388376e+00	6.908284453509400791e+00	2.741076326919144115e-02	5.096163609489010038e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.200599568058121847e+00	3.137908155116182041e+00	7.776981849849311068e+00	8.645241732569594717e+00	1.988078337038567156e+02	4.596507408554691310e+00	-4.467340805821959471e+00	2.439551653165261680e+00	3.253647650080726095e+00	1.352167275705046939e-02	1.814381869909335171e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.951957947624222811e+00	9.860218512316231809e+00	5.610953757044238266e+00	5.369081265564901173e+00	8.987645116826629987e+01	3.978082285346797864e+00	-3.709989570546212700e+00	3.946518349318152818e+00	4.272033702645519071e+00	2.353064246725300457e-02	3.871197265181509223e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.367120113222315858e+00	2.400804758317517162e+00	6.760359528299686893e+00	3.993828440747595909e+00	8.115862836275061909e+01	2.077089726981189877e+00	-2.008775543650592965e+00	9.437238379069132321e+00	8.576188742383321184e+00	2.173380107440887887e-02	9.801595715852466639e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.163595914656008645e+00	5.387329575105765933e+00	1.621678061836102636e+00	8.164955173168737090e+00	3.924431575712377196e+01	4.425561298528121412e+00	-3.509270028856601442e+00	4.111659248532379074e+00	2.754248371913568860e+00	3.465429075320831248e-02	1.425043996870587609e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.933819854701326335e+00	6.521397892868702861e+00	3.243286909285864272e+00	5.032854586509495576e+00	4.817795062468083955e+01	2.438958549791332864e+00	-2.171295432699633210e+00	9.923392033821597735e+00	8.441648438421166745e+00	3.566217831577939840e-02	6.162539436805546805e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.014896894867344912e+00	7.427695768228653961e+00	4.237229627004633237e+00	2.635459280419540029e+00	3.427088609990693158e+01	7.588362684338147979e+00	-7.079284601011217148e+00	5.398841547713094435e+00	6.097164240728347728e+00	6.875490177720829099e-02	1.893222623320793274e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.418730582059430034e+00	6.034357056416048692e+00	5.160516352548209618e+00	8.731044849907338090e+00	1.364125132127803113e+02	2.922376043777838994e+00	-2.664623850643383030e+00	2.525350100503155559e+00	7.869333872040654931e+00	4.473876758202886827e-02	6.663546832323877234e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.782457100651835047e+00	1.048662575696321708e+00	1.484983188145622135e+00	8.941339310056884315e+00	3.705531505527874003e+01	1.528009058597828540e+00	-1.215251700880791041e+00	9.019895203485656765e+00	7.489405235589581267e+00	4.355735837306586727e-02	1.501396627089588987e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.320397197605707618e+00	4.003172205169659215e+00	2.244574429957821859e+00	5.300117035794600362e+00	3.411381972673818552e+01	5.944587305082528417e+00	-5.090287920405146771e+00	5.132402553621020935e+00	2.880713499405778588e+00	3.215970835870275019e-02	2.791063184319615004e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.324260728914119722e+00	5.662477345200898959e+00	3.562631553023083875e+00	1.718856924425880672e+00	1.736375412632125048e+01	6.350749199817761870e+00	-5.753896582240490609e+00	7.302983798556395456e+00	6.074132336701632440e+00	9.931859609985480009e-02	9.154712856398202758e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.193025985972224312e+00	1.771421551505671932e+00	9.675795104691070847e+00	4.524474863282716086e+00	1.326717201507971993e+02	8.790625205614929882e+00	-8.625053733553675883e+00	9.854281148277515001e+00	8.784089344366762475e+00	1.433310754880290534e-02	1.269148330946441305e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.847720812357330544e+00	4.166344163018909974e+00	4.041901835568594947e+00	8.229159067653258219e+00	9.788872424550662288e+01	6.248687871703888952e+00	-5.714895063294117783e+00	1.437839261074132846e+00	4.921890924415752266e+00	7.135277353338660700e-02	3.339638346490415854e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.605756252216625324e+00	1.262216361952797294e+00	5.311043934541322287e+00	9.163320014740811814e+00	1.450189247370288683e+02	4.066519268731331849e+00	-3.743002991253023826e+00	1.898314261178152940e+00	9.611509734788818093e+00	7.318035234321980387e-02	9.997791279147409671e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.254824714237961381e+00	1.650601857465123334e+00	2.693961006851282924e+00	2.813790710092240133e+00	2.406705010055923566e+01	8.165015467486393064e+00	-7.223386419973493844e+00	7.488568031174377637e+00	4.996722972383725647e+00	5.889874378996798332e-02	9.420571885259149125e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.391672926005560917e+00	4.565989915992474835e+00	6.586864428903015600e+00	1.618048677802910396e+00	3.139403436082506360e+01	5.907059644635487494e+00	-5.570468603312130007e+00	3.506288314719977262e+00	2.285652634485990653e+00	4.286151166706525517e-02	3.742728667817883381e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.407432822958774032e+00	2.138198454518894565e+00	3.587290831787167456e+00	8.846551697327665664e+00	9.221287560650262094e+01	1.744796985307882853e+00	-1.461327515752696815e+00	2.709501568131877924e+00	4.556640186972738427e+00	3.730316308145970039e-02	1.260307799227042003e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.456678214892432877e+00	6.108462515589693886e+00	2.874627649420159692e+00	4.560913314935117313e+00	3.928161416206341983e+01	5.998766795416366371e+00	-5.403000287761846820e+00	1.232396042983822992e+00	9.636421506184090546e+00	4.465285213207172421e-01	8.176737354083403464e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.166461456060225998e+00	7.224900909324316167e+00	5.651027591755494406e+00	5.891580203279676020e+00	1.014835278904755853e+02	9.218738403613404131e+00	-8.635504288424893815e+00	1.193094709118369678e+00	3.865677565964101170e+00	6.693683771719735609e-02	5.214198066686260430e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.154662210882932527e+00	8.252737371781696751e+00	1.073820401700516625e+00	9.819913185084580221e+00	2.825678549088893021e+01	4.526419465295248301e+00	-3.067108852668916530e+00	7.873635302919868018e+00	8.870590182012001890e+00	7.593446452888995279e-02	1.383694663988964679e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.765628831694702860e+00	2.864100423647650384e+00	1.079723001860086518e+00	1.728586642911234428e+00	4.023445124922873539e+00	3.646554941280417683e+00	-2.543433080008246527e+00	2.159856281520980303e+00	8.935187354979328589e+00	7.437989445537427358e+00	3.247818524237862103e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.962042676789828910e+00	2.484771486493919213e+00	2.927872562615213781e+00	6.876183417635452599e+00	5.838529186616769096e+01	2.301411997834429179e+00	-2.071361338426441545e+00	5.238277766524816137e+00	4.068373120917156527e+00	2.708689261269851822e-02	2.442117255121196290e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.888152008941310633e+00	1.968893772460273084e+00	1.307740169520500872e+00	1.670652918984754320e+00	6.586266656243528139e+00	2.394962851742818533e+00	-1.883146703567590841e+00	6.383166567537251979e+00	1.748879574220021160e+00	8.483900393045475108e-02	1.176155413904251268e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.570829197303530655e+00	6.755272096400340764e+00	2.080495796269391739e+00	4.328006336149685218e+00	2.679590023035581936e+01	4.919208378564434270e+00	-4.114234807522135107e+00	4.777058482041513621e+00	7.487353942382072525e+00	1.263576634481776984e-01	8.597374002311991559e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.743666999819198260e+00	7.376518605726920974e+00	4.197293023796390798e+00	8.283308413551591087e+00	1.001351577672327267e+02	6.358404841469351254e+00	-5.884612728893129585e+00	1.374637668881576458e+00	3.853560425689876112e+00	6.431267402280417544e-02	8.577066343713760088e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.432475569895738321e+00	1.257602226227718445e+00	8.309556229505718150e+00	4.912633582914755159e+00	1.221573440444681751e+02	1.702408549099918345e+00	-1.647702741612385502e+00	7.976940470445891940e+00	8.044915852436936632e+00	1.676152014960138187e-02	3.717298388346843008e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.864933914208266152e+00	9.368717206413295528e+00	6.174843649532631318e+00	1.000376703578703541e+01	1.847278789775960490e+02	9.478570746424349380e+00	-8.973837869802373746e+00	1.185169574326524256e+00	4.914377974118427694e+00	5.019572360492893792e-02	3.074593401101657561e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.761744923382026151e+00	1.495668696938994291e+00	5.595360205351433081e+00	6.125173445421892460e+00	1.031049500028672981e+02	7.789754036176241847e+00	-7.225914088506612210e+00	7.847561728593948516e+00	5.285819500355835032e+00	1.245640190506272504e-02	4.971614354272745756e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.772369480496768901e+00	5.776711597287012445e+00	3.597326366337644465e+00	3.845830242253207132e+00	4.353735689811732357e+01	6.377951976855062100e+00	-5.757409400621925855e+00	9.010947367592319068e+00	8.000043396566240972e+00	4.153227295878799546e-02	9.895011799885121417e-02
