G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	m2	Fg	W	p	Fc
1.000000000000000000e+00	1.000000000000000000e+00	4.286983738916370079e+00	8.612042561895691506e+00	4.061380428683912136e+00	5.610850270993108513e-01	3.922658967589463863e+00	8.720348725873252604e+00	-7.372442861767075861e+00	4.217840487646697056e+00	4.944704958264224182e+00	2.005318654993998029e-01	2.810617822139228061e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.601141029150766393e+00	5.016440030252539373e+00	5.335538742627148334e-01	1.736581701392017507e+00	4.348343619907530488e+00	6.203130458217690268e+00	-5.021252724628809005e+00	5.417485532352833033e+00	2.231314863816223237e+00	1.006211974665123243e-01	7.648478426323924995e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.866712030769141606e+00	6.213100624417990936e+00	5.791706902833229975e+00	8.356798863196651439e+00	1.519735812638665209e+02	7.870236368997998611e+00	-6.506111939452110526e+00	1.238632629213405778e+00	5.938179857512609239e+00	5.448318468522624081e-02	8.970999603366579256e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.028750632710127100e+01	4.105712829729804447e+00	3.563551787426811224e+00	2.291800097144067738e+00	2.784826688781191351e+01	3.303517465131746711e+00	-3.286028711432719795e+00	6.377177850001587878e+00	1.286937035938812812e+00	1.628355847688237046e-04	4.097798878793802724e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.427754295729142697e+00	3.173375757998303737e+00	6.271210189611428731e+00	4.304340427011270620e+00	6.375539286353671997e+01	6.244486763457344658e+00	-6.558489067379979609e+00	8.381106564204646503e+00	8.681237003226524251e+00	2.425503827783303742e-02	1.804666755078173646e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.294109956358880709e+00	9.838827496439764175e+00	3.896662353634008813e+00	2.410315201846498390e+00	1.265035927206549715e+01	5.009602349232221918e+00	-4.194449280247664724e+00	2.311113552061358156e+00	7.867512189764021890e+00	3.642273078244653295e-01	1.471236754039635664e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.607513398371779978e+00	3.945203090147416880e+00	2.916004994789267002e+00	3.019731602254896341e+00	3.872525183486243350e+01	2.161936623843358163e+00	-2.841590380404512395e+00	6.592418074556013252e+00	4.254795910815583504e+00	4.414323050916514612e-02	6.885434009582049042e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.452497672459054812e+00	9.523456936847395582e+00	7.247020433628521552e+00	4.923111163117048328e+00	1.281476885724644603e+02	7.319237267987064754e+00	-7.068094563455175283e+00	7.051697958520432685e+00	6.486609670828515917e+00	9.706961139292698965e-03	2.139387027888569465e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.648597521717677594e+00	3.168291979783631085e+00	7.479719350558784452e-01	6.215519012832680268e+00	3.322316514524589337e+01	5.820946556605265165e+00	-4.901885025837720455e+00	4.537284872870526620e+00	8.829173889763465510e+00	1.404290148383728065e-01	9.037588962319674513e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.912108881954282857e+00	3.988838155569696120e+00	8.916089575841505521e+00	3.663698766786564143e+00	6.995006859598584015e+01	3.979685126982869470e+00	-4.085464230557773746e+00	7.552912080280267837e+00	6.516568931885897697e+00	2.423527990940938653e-03	1.041458473029348852e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.390403147741016809e+00	1.447146181052895830e+00	8.168348994979492517e+00	1.334490545243387283e+00	1.286284341172531498e+01	9.683456578519475499e+00	-8.815314242911007625e+00	5.063882327712381226e+00	2.926620146326664340e+00	2.535852902217171356e-02	9.063502277549445596e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.142321204734409790e+00	7.182549240556587833e+00	7.737522714675896474e+00	4.087102014377200554e+00	9.740515717170480059e+01	1.234064353043610618e+00	-1.133224117497262817e+00	5.945298469230147376e+00	4.011834652788839328e+00	3.216967294713298300e-03	1.238854420586016636e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.790653434238516972e+00	3.841719099214655042e+00	6.016892191136312462e+00	2.288362050037743511e+00	6.808332797494512079e+01	3.251667221813986597e+00	-3.684807605596259528e+00	9.054714662860333663e-01	8.801094146139391228e+00	3.211106747538021722e-01	1.285322228127551980e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.371768907423377648e+00	8.121764778775576232e+00	7.717399959285899946e+00	2.747138252250341139e+00	6.532990364945574413e+01	1.183306020187392615e+00	-1.392785080991398194e+00	6.884784260144213519e+00	7.520848660909491556e+00	2.560105147197878905e-02	1.972018195853235123e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.742975255078113239e+00	5.603335354038714300e+00	2.483309486844667902e+00	9.258441696976673185e+00	8.185058759010007634e+01	8.309021087062690825e+00	-6.287181099516040206e+00	8.029086614973611091e+00	6.333916601677268332e+00	2.413061461249944167e-02	1.904901843540143247e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.205260409854724379e+00	9.105526614583311584e+00	2.156571206990994138e+00	6.499947338576316014e+00	4.423952424098605718e+01	7.427747735908840632e+00	-6.893517628274310027e+00	1.421110997609938975e+00	8.685347710541686084e+00	4.947798496855128070e-01	8.355632204498497639e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.647135201712093266e+00	3.026800505391917362e+00	4.055768959741250512e+00	6.269788045377271857e+00	5.687417072604611690e+01	4.633592347227309283e+00	-2.605638629971762654e+00	4.172988785167595083e+00	8.919125875136254322e+00	7.657585349533921337e-02	1.853755833576491152e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.175642047699742676e+00	9.766974652407508728e+00	8.024486350794008516e+00	4.589063603809734104e+00	1.240140365595520962e+02	7.542086342817395206e+00	-6.965951956821672120e+00	9.000932718293777057e+00	9.083544055500588854e+00	1.945472718281665916e-02	6.913488446792835640e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.576556817625078821e+00	8.515517530170818361e+00	1.026618194589471900e+00	4.960542073618102954e+00	2.083360640245421891e+01	4.351512310746766587e+00	-3.442821109337590890e+00	4.275053393307201688e+00	2.289856654978935424e+00	4.668024336374549527e-02	1.528280537834852959e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.273619645562526159e+00	8.255644937116418447e+00	6.237281650404497668e+00	6.123659137912781603e+00	1.075937151147175399e+02	8.588198093567697811e+00	-6.728149215856091381e+00	5.165121292476041681e+00	6.376423519613630297e+00	1.560333676749460843e-02	3.594602447939646700e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.777294640271169790e+00	8.752974489509332656e+00	1.018811718699668667e+01	6.602126503867377316e+00	2.244804718369633463e+02	5.914399059745536036e+00	-4.615466134597761005e+00	9.430441602627052333e+00	7.885806941015684579e+00	3.725358403990180513e-03	8.983033821379012018e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.050442647502954019e+00	7.635613014649694996e+00	8.077934428879590456e+00	8.340299831755990212e+00	2.081619563733264613e+02	3.738008818609601214e+00	-4.263829366259376918e+00	7.259924179777190290e+00	8.007594395863437242e+00	1.135269850189169275e-02	3.241145214564615240e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.017495698949179328e+01	6.572250744117685173e+00	5.558034228628278228e+00	2.143882570642403174e+00	3.848332861526808557e+01	9.429880087135888544e+00	-8.241602981138624884e+00	6.246968690940097879e+00	6.154616832095287648e+00	3.830795869184139973e-02	1.063674631462700748e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.065814584022096945e+00	1.866647122453066743e+00	1.545416920039299091e+00	5.780646061031376348e+00	2.517115772243366578e+01	2.958417194030452002e+00	-2.649414509439525833e+00	7.393935380724693474e+00	2.680885943328534804e+00	3.776041618925969623e-02	2.727667338824178722e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.825152477341147161e+00	5.609557667739609732e-01	8.507652591820717092e+00	4.092671928092896927e+00	1.109387287398703847e+02	1.942146248946231779e+00	-1.544811270923502677e+00	9.549791397404597149e+00	7.477681034689545925e+00	1.692482021487437191e-02	6.628573862353165369e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.889585310836451981e+00	9.307339412446498983e+00	6.310994970666764736e+00	8.894367031865204609e+00	1.707709760890081157e+02	5.816334928369401247e+00	-6.561571067964274917e+00	4.707392330600881358e+00	8.829274215947833682e+00	1.586323724783927219e-02	3.975696313717233532e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.149108629375866997e+00	7.166188769924263013e+00	1.517690755294715643e+00	6.762201805766400398e+00	3.938804084935976135e+01	9.211109259934019633e+00	-7.922880966317677576e+00	5.404967742292503985e+00	2.509737093087473170e+00	3.289757819306349251e-02	8.714566254740126541e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.405948214349419523e+00	7.451856934040343994e+00	2.031757451992188823e+00	6.690669346957731634e+00	4.241309860529251807e+01	4.891417288740902869e+00	-3.325819254118558277e+00	4.183383611910454825e+00	5.694623303438039130e+00	6.625901241945006404e-02	7.251982967384806855e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.537835630725179925e+00	6.111706506656762627e+00	9.162029841793161822e+00	1.912626379403205679e+00	6.887462492526314861e+01	9.220938237414398886e-01	-9.314928662195669506e-01	9.525822243482185314e+00	2.787923132469392939e+00	2.143797785961015084e-02	9.575273995473065902e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.496472910222891528e+00	2.732912245955656516e+00	6.996848095381397847e+00	7.154192652949898701e+00	1.429512858108936939e+02	4.104597156155030291e+00	-3.509108830724843919e+00	6.838868504275769311e+00	4.259879406879282016e+00	1.454205100652031235e-02	1.646175483490935204e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.540271687099454390e+00	2.347528758914361191e+00	7.865846870159113990e+00	2.212071115896359519e+00	6.153167681720461957e+01	4.818516945822254982e+00	-5.232912795005892015e+00	1.911564906998685753e+00	2.433411511931903304e-01	3.452229035011594727e-02	4.009395495662423925e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.372593105975519645e+00	7.395420625683365223e+00	9.264299507272914624e+00	5.037474242591970075e+00	1.015604833654319350e+02	3.148745792551557621e+00	-2.523432954192600164e+00	8.228803184587391684e+00	3.918311891649610246e+00	8.414572230547132103e-03	1.533468911247020394e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.035095833736392912e+00	4.769141277230541043e+00	5.622534335357259216e+00	1.321943098509816839e+00	3.360422740847111811e+01	6.939279244197189556e+00	-6.711034589683115392e+00	5.497445275350690608e+00	5.332037748451602610e+00	5.489906137372631972e-02	1.419586501222202257e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.068036792941933300e+01	2.828097030829184622e+00	6.549557851558560628e+00	7.489679100475100881e+00	1.265830775432664268e+02	1.038570127025456991e+01	-9.551076953766537869e+00	1.553595349723535524e+00	6.607984841387223973e+00	6.582118056429625552e-02	3.438388097995676712e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.088156314729173069e+00	5.166451100838822086e+00	4.222703409431469268e+00	1.409330709346590327e+00	4.194202948854307067e+01	5.171928382579213057e+00	-5.365051242476271298e+00	6.293095538717016879e+00	6.818271969202796434e+00	6.552375168205025469e-02	9.246324592055957248e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.763904764888056143e+00	1.595481185309183925e+00	4.273388373452442046e+00	4.495299175828638027e+00	7.019038227342417713e+01	4.054616236873848756e+00	-2.962240961180278020e+00	5.154246303873914137e+00	8.967966558322803650e+00	7.404504215603210926e-02	1.002061802463938417e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.791926790551766846e+00	6.315530091183895856e+00	3.857731339308686280e+00	9.613774555326575211e+00	1.163275189602537409e+02	4.643578773537290871e+00	-3.796747914151750614e+00	8.725514352232510262e+00	2.413929513718656050e+00	6.050822798502504540e-04	2.921583298623491726e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.347774595334881198e+00	4.467505977106712933e+00	6.717958622167057747e+00	3.621414139219184758e+00	7.337249274380030784e+01	2.857352270874083278e+00	-1.824451534957525212e+00	3.036762860572753464e+00	2.642791452650134598e+00	1.791068648338128497e-02	2.428481876947633650e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.076189049431524047e+01	8.492692924758099338e+00	6.110987822197327723e+00	5.970090781038932093e+00	1.126291582373518168e+02	8.460638783122224282e+00	-8.079074777292094112e+00	8.192245794240816892e+00	8.217565760450117551e+00	1.921845982258167315e-02	5.119428421529943068e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.315668241779112790e+00	3.676763441617871830e+00	7.784981696356293668e+00	4.616152717395794802e+00	1.225396607479967770e+02	3.344813812361707051e+00	-4.184021230540465375e+00	6.741222219940916638e+00	2.182152325349162147e+00	3.617795061648361801e-03	8.970231503959276431e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.697968696366831232e+00	5.041958009712920408e+00	5.393347825451471067e+00	1.458215075554197382e+00	8.763352682183345621e+00	4.056868589326010799e+00	-4.679987462463135905e+00	1.294549719586121528e+00	1.025994293774458832e+01	1.217839892641756183e+00	5.011611073429337315e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.243607210218968362e+00	7.077881765895515098e-01	6.451767099652990112e+00	9.497031743295822892e+00	1.547128193642081158e+02	6.278628817507851956e+00	-6.262607281367325029e+00	9.635909167927533048e+00	8.857365030341027179e+00	1.752916106553037770e-02	4.066891683348136666e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.098611870646234223e+00	1.346922326662773006e+00	7.455368271793264334e+00	1.662218475159198849e+00	1.782690534122169623e+01	5.505573225758258360e+00	-4.098100326102775526e+00	5.356339906825399844e+00	4.827124980027106993e+00	6.854184764898069160e-02	1.429451676245784009e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.081848602993927599e+00	5.039076207080506187e+00	6.232956091715526448e+00	5.788540292783653562e+00	1.129985313866274197e+02	6.738382388059275030e+00	-6.811285769941293644e+00	3.215712812686834621e+00	1.041161834213390414e+01	5.771603306909651315e-02	8.238319923729620076e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.718838424628246209e+00	5.044647918444687740e+00	7.457963053825910293e+00	5.813680136517229258e+00	1.569836716098077716e+02	2.003724904718915401e+00	-2.245528633567973387e+00	6.340384932395025430e+00	1.924797145158044787e+00	-1.022527735810239632e-03	3.057127432895733604e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.491562622098793867e+00	6.056640064938282997e+00	2.988813536926968606e+00	7.235300867205261888e+00	5.958509966726290230e+01	8.340881268644434243e+00	-8.017290270997445845e+00	8.987574230004982567e+00	2.562278697837895081e+00	1.916975942355365892e-02	3.014452294258296305e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.663116774141896403e+00	3.295339224653925925e+00	5.128720007038726436e+00	7.688166766301129051e+00	1.154493584178144516e+02	9.469261374782906415e+00	-8.950244036116940194e+00	3.781481968677050443e+00	6.285619358580254890e+00	1.382088221800139780e-02	7.661179642013654645e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.406671232768877289e+00	6.849183316567788005e+00	1.713416608110762018e+00	2.948957481720763329e+00	7.348122007277989809e+00	6.928188441974828748e+00	-6.269593343851859402e+00	2.472824174178188450e+00	3.927234021696708322e+00	1.743460114301570996e-01	6.435234630931793709e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.833025108837432526e+00	9.368172182923251157e+00	3.795821319095566970e+00	1.510593976019196427e+00	4.784347433332801103e+00	1.039725487800884807e+01	-8.959959766575581241e+00	2.772314412512802306e+00	8.719258643204330639e+00	8.376639805329297861e-01	3.407972646556765017e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.264069134652194393e+00	8.098046843652054960e+00	5.602922665384405754e+00	7.957479445748274038e+00	1.161607781977553913e+02	2.464491428039887744e+00	-2.542533462717125214e+00	3.381386291388623011e+00	2.321040868367272303e+00	2.106025872822981510e-04	3.243698943359270281e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.916406721612482045e+00	1.199513407439191326e+00	6.700035723957620704e+00	6.221468161977310452e+00	1.307754303464426471e+02	5.900904748745253947e+00	-5.040145220946563143e+00	8.086694422950289507e+00	5.740845937605855376e+00	8.820585453402283310e-03	4.562339060420640691e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.465676150646038955e+00	5.340852362303489365e+00	9.499426244135815267e+00	8.502785486976629059e+00	2.729100951580171568e+02	6.985555924148128426e+00	-6.446036459593309509e+00	6.453216253092278976e+00	6.568125807168804009e+00	9.253561833115748689e-03	5.863999983288151197e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.455927303214824775e+00	2.065253704782822552e+00	7.965025060334152585e+00	9.057849052946814083e+00	1.548215052683588056e+02	6.146685756301156545e+00	-5.929058796878590165e+00	2.522168201122214626e+00	6.986932244623356603e+00	2.818891217531760071e-02	2.905019246887948978e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.090502871670404161e+00	2.762674115392317997e+00	7.469795201469843882e+00	8.083825341854439017e+00	1.901660543458990276e+02	4.572884263873755906e+00	-4.113431192266457259e+00	2.791685279775880879e+00	3.684905938900336686e+00	1.959619051283755659e-02	2.899185689798559895e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.057577537992674621e+00	9.106909661162230663e+00	5.729641211512782384e+00	5.371128923747720663e+00	7.900272259293001298e+01	3.836972536155005997e+00	-4.276977681594932079e+00	4.152866380578177363e+00	5.191200517190516450e+00	2.289901374776066173e-02	2.813001709800849390e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.223926002521206868e+00	3.027089798807843568e+00	6.677044611497102267e+00	4.062961920297390783e+00	8.456664367986526543e+01	2.840356149927239837e+00	-1.894989235300785779e+00	9.749077059318526750e+00	8.960690973836332063e+00	2.202354419133435368e-02	1.068063068372390456e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.465827821398807629e+00	6.039646376494594904e+00	2.277573160404015695e+00	8.758131970576794600e+00	4.300822965922024110e+01	4.013090482243081958e+00	-4.029019954940142867e+00	3.930937156684021438e+00	3.702428616520119231e+00	2.345217813765809733e-02	9.266608954357198266e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.009241710659128444e+01	6.773579077108375479e+00	3.421192612197267557e+00	4.538457695336199471e+00	5.085348996709316083e+01	2.070137512260005419e+00	-2.217133560778004497e+00	9.568194490833677790e+00	8.823820183161625863e+00	2.489284243243998496e-02	6.450717619412485448e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.217652880970119256e+00	7.833546633086215571e+00	4.106807677011279800e+00	2.781493622288634615e+00	2.988110541554565458e+01	7.458822403185755512e+00	-7.054153018565096467e+00	5.491332223095588994e+00	6.135449287926105555e+00	7.129211428124823668e-02	1.747089449562352903e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.906680921271011186e+00	7.101828685686409237e+00	6.518287965867161304e+00	8.428247819597045165e+00	1.491572628291128808e+02	2.254085827283122789e+00	-2.519796606472800793e+00	2.362289364488879162e+00	8.034552634282309924e+00	4.982144047301347023e-02	4.712339437104398621e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.593251940941162292e+00	7.900842112105389559e-01	9.361508058982831448e-01	9.002289728404196723e+00	4.468391204007119200e+01	1.205012561775617108e+00	-1.074414906724690866e+00	7.741082172251811500e+00	5.994323690843552654e+00	4.241386508054643956e-02	1.517775593318920757e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.470821537155038605e+00	3.315059379694887731e+00	2.153185643151564577e+00	5.409150928821359727e+00	4.168199501575382726e+01	6.590104576365589217e+00	-4.474168675014885466e+00	4.690881445514725634e+00	2.620008923260386702e+00	3.942841886505352861e-02	2.594544354676034739e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.548418410363617381e-01	6.027416789304615996e+00	3.997378433531164177e+00	9.892373758448518295e-01	2.091975403950179668e+01	6.711884852939231649e+00	-5.763098057114138584e+00	7.213312861522513941e+00	6.041208885127920425e+00	8.774852885362753596e-02	9.054280907979486148e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302672922454923388e+00	9.747803576264815195e-01	9.292049141902081644e+00	5.174718193537080957e+00	1.295685160906456304e+02	8.618042557789697966e+00	-8.856812821000351832e+00	9.262076759540295967e+00	9.047800263653885011e+00	1.682338187587836473e-02	1.048101618817545155e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.086426704983128211e+00	4.176767158760329224e+00	4.404867378263435995e+00	8.463440108032772358e+00	9.194711172492313267e+01	6.630131235833432335e+00	-5.211800208704517878e+00	1.534412241369400798e+00	4.875169459421723417e+00	6.428632701655294379e-02	-3.935225637748812622e-05
1.000000000000000000e+00	1.000000000000000000e+00	3.362239369298595015e+00	1.132805935114547413e+00	5.073622075450093583e+00	8.651176000475226502e+00	1.506410460554068038e+02	5.243332158915297470e+00	-3.688033521814098492e+00	1.454620110139446920e+00	9.880938103499095959e+00	6.640542398566723348e-02	1.056925075072546738e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.012223908473777634e+00	2.082100740030954800e+00	3.318831514129914950e+00	2.646561568619206106e+00	2.726723122639342023e+01	8.397657346826331803e+00	-6.795281147329119698e+00	7.460279307227414947e+00	4.350149739245540381e+00	5.344155155503960142e-02	9.127175301617451719e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.017350914926656413e+00	4.304012508747922183e+00	7.036492357481163751e+00	2.411627157523900777e+00	3.631012974806873927e+01	6.636172437922247980e+00	-5.621429056357554188e+00	4.725759094776285529e+00	1.424855067654585916e+00	4.161159457546809159e-02	3.652752248913753719e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.328390276472532827e+00	2.861892403327216172e+00	3.476407954938920852e+00	9.121269804091785005e+00	8.012173517749886287e+01	2.177378551996454359e+00	-2.202771798170420237e+00	3.331868317341531771e+00	3.861314297829855580e+00	4.009215160401829320e-02	1.290117474031411138e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.776112649855444481e+00	5.692364703426028072e+00	2.310506744783240585e+00	3.982318820364637357e+00	4.172257389715564102e+01	5.932276757190902750e+00	-4.266672864842472990e+00	1.678760069230174956e+00	1.042001679938601733e+01	4.494928009884032738e-01	9.700337990052380899e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.055622904368301640e+00	7.597832620517417368e+00	5.432994446652839926e+00	5.451707957586112485e+00	9.682129016392623555e+01	9.279634086242218416e+00	-8.930841359290161208e+00	2.189196024222153092e+00	3.187778611622571479e+00	6.500421722843861827e-02	5.525275109454212685e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.633253176237072335e+00	7.834543963600753003e+00	1.041371149599279455e+00	1.005081566666662063e+01	2.272711716252242198e+01	4.853476947992993118e+00	-3.694108650475520506e+00	7.930548483945067062e+00	8.383899702130916509e+00	7.995418608266638416e-02	1.355204280811548589e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.239316591998509409e+00	3.106465977678755763e+00	1.559448699953442485e+00	2.002268284131414777e+00	1.164014950335129051e+01	3.261151081682479358e+00	-2.166705508392884116e+00	2.175662795125354876e+00	8.988457314116093499e+00	7.451421739262127808e+00	3.534652860666855356e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.901357277227249121e+00	1.942879986111963886e+00	3.148632427762716457e+00	7.031294753724862900e+00	6.251658901218691256e+01	8.699809608080331103e-01	-2.504536781733288198e+00	4.630366385039507371e+00	3.285870925515476326e+00	2.557422670641680204e-02	1.752713102424865652e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.613906493442496259e+00	1.927695653479144955e+00	1.627506060494982920e+00	1.509168811120972453e+00	2.769902587361220370e+01	1.908693086174072517e+00	-1.966262754226482556e+00	7.154290324701612747e+00	1.274782564448010191e+00	8.568483070201918239e-02	1.011333008789461751e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.029039233172831302e+00	7.463372392716286718e+00	2.165119040923482174e+00	4.817532447836084586e+00	3.024169592646058646e+01	3.719415228621317127e+00	-4.005643102525052512e+00	5.928807654511286884e+00	7.889175557804023242e+00	1.224047310652105480e-01	8.791707336005333273e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.220538922047952113e+00	7.422260724004246413e+00	4.516998492331295800e+00	8.065492630278155772e+00	9.738374320085085856e+01	5.951805653347158831e+00	-5.908855005055499987e+00	1.741781174967536039e+00	3.565325280807315256e+00	5.999941525834941169e-02	8.386468941170037439e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.052176123991436008e+00	1.942439561865217268e+00	8.112611159073511047e+00	4.438573551870694800e+00	1.199448721413331498e+02	7.955025009140839209e-01	-1.836434139867201942e+00	8.832408808686501800e+00	8.962091928737793367e+00	2.640135543634497539e-02	3.854269192364053742e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.722172963523344258e+00	9.411293317600629038e+00	6.239484280390614757e+00	1.083353521743514492e+01	1.735087960439888946e+02	9.935507926017038471e+00	-8.152402890326651885e+00	-4.071334713189100896e-01	4.059916572765983389e+00	6.056374075034488130e-02	2.217686788512081286e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.922952436632912487e+00	1.186774780525519990e+00	5.629677250501362806e+00	6.296137263740356538e+00	1.125868216882666673e+02	7.152047862315537685e+00	-7.388767532991892040e+00	9.140608675568966390e+00	5.179400163388983458e+00	1.197308566425112769e-02	4.849036514986166529e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.504360134251302661e+00	5.967343560291734406e+00	3.399575569272737852e+00	3.465622586076831713e+00	4.531606103529596652e+01	6.575988101418892562e+00	-6.152350280371782887e+00	8.982495880144266920e+00	7.763043021826688594e+00	4.636062163557885807e-02	9.085682480284591744e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.955218031431913417e+00	7.725568370977502042e+00	9.944412990950628028e+00	3.053679329956769273e+00	8.690629543029780280e+01	8.873512190052256443e+00	-7.669488592579065234e+00	6.188085914403812282e+00	4.436409996980088977e+00	2.902932620825183357e-02	7.608060181501505315e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.723748257699849518e+00	7.778640592379110430e+00	5.120133347646041777e+00	4.169460316711024461e+00	4.748588710018701420e+01	2.103788984386501859e+00	-1.955735894043014289e+00	6.769896927545178578e+00	4.320813756567492447e+00	2.705091527749645466e-02	4.271729233373406515e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.319934434520552813e+00	7.717337694581932084e+00	2.449629460037442641e+00	4.163375983902654731e+00	3.025815685300540636e+01	4.273876913990494408e+00	-4.357026871664462675e+00	5.716617045280017351e+00	4.069947050705216895e+00	6.358544147735721574e-02	5.601252426172366461e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.498517878568574879e+00	7.692707805754729122e+00	6.131910422686519979e+00	1.744852416812786355e+00	2.345719719484197796e+01	7.282336693547416751e+00	-6.781699896858451204e+00	4.314682213222036822e+00	4.735330390323609251e+00	6.734430823880817318e-02	2.251328910158447438e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.338177546226244630e+00	3.393905281840011057e+00	2.218250128753227912e+00	3.823520907419940329e+00	2.132372008759392656e+01	8.686832278156074949e+00	-6.960107599220195063e+00	9.073633659681314967e+00	5.586970815739913832e+00	5.675925661754523122e-02	5.389223947708023793e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.206591296259250434e+00	8.633044607898126444e+00	4.710175306756720026e+00	5.651080882821086782e+00	6.492146610112069993e+01	8.489305399258579854e+00	-7.377976424853601500e+00	7.997527668054488004e+00	7.697286601347990143e+00	3.495234600845857631e-02	1.369421652907137077e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.539038859097734857e+00	2.465663645267434312e+00	6.396554484237769955e+00	7.501304495798405192e+00	1.201348543108106952e+02	4.490347320748975690e+00	-3.298861295780952663e+00	4.533000628625732276e+00	5.387416297399070686e+00	1.411121595046201625e-02	5.282490370378618155e-02
