G c dx1dt d2x1dt2 dx2dt d1 d2 m1 m2 Fg W p Fc
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 8.78338298e+01 4.22759424e+00 -4.07317942e+00 7.30987829e+00 5.98689352e+00 1.88247050e-02 1.00457503e-01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 3.95262301e+01 9.20205271e+00 -8.84827898e+00 4.69658389e+00 2.57048638e+00 2.80823477e-02 1.03789955e-01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 9.50440742e+01 1.18840706e+00 -1.13189893e+00 5.54173559e+00 4.40833020e+00 1.68804268e-02 1.17927716e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 5.91015548e+01 3.84195836e+00 -3.63993060e+00 1.06617740e+00 8.58830379e+00 3.15604682e-01 1.22785698e-01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 8.06258923e+01 1.51193258e+00 -1.45612558e+00 7.22548103e+00 6.79791714e+00 2.36135975e-02 2.15885946e-01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 7.71478561e+01 7.89874585e+00 -6.91188554e+00 6.95208411e+00 6.85651946e+00 2.58989775e-02 1.94541849e-01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 3.35987826e+01 7.31896709e+00 -5.89287036e+00 1.34560790e+00 8.80139337e+00 4.83468273e-01 6.58124601e-02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 5.69133588e+01 3.98216997e+00 -3.56152301e+00 4.31425097e+00 9.04575752e+00 7.64992355e-02 1.93349113e-01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 1.15958447e+02 7.08096612e+00 -6.79139885e+00 9.81128657e+00 9.27813315e+00 1.64444179e-02 6.89127259e-02
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 1.91313965e+01 4.56343504e+00 -3.40405436e+00 4.78662906e+00 1.85364274e+00 4.13200355e-02 1.32622014e-02
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 1.09944301e+02 7.80628412e+00 -7.38963308e+00 5.51750865e+00 5.89713402e+00 1.96335042e-02 3.62776715e-02
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 2.17140741e+02 5.08765296e+00 -4.91736529e+00 9.18937142e+00 7.66458569e+00 7.71192794e-03 8.11576107e-02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 1.91061891e+02 4.71051755e+00 -4.53006419e+00 7.45535688e+00 7.81234161e+00 1.10295340e-02 3.12337441e-01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 4.34703278e+01 9.41256924e+00 -8.86145086e+00 6.23863118e+00 6.46044582e+00 4.88069076e-02 9.04427984e-02
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 2.59554630e+01 3.25791190e+00 -2.56742830e+00 8.18024213e+00 2.50108602e+00 2.38402007e-02 3.12244970e-02
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.19795278e+02 2.08402606e+00 -2.00212960e+00 8.77929640e+00 8.17678499e+00 1.56712219e-02 5.96887797e-02
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 1.69383395e+02 6.26088802e+00 -5.93433101e+00 5.11199265e+00 7.48100200e+00 1.74299921e-02 2.91811424e-02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 4.07862230e+01 9.72389631e+00 -8.13064838e+00 5.27597528e+00 1.77522194e+00 1.66365802e-02 1.02047181e-02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 3.20567472e+01 4.40055292e+00 -3.60538916e+00 4.47445842e+00 5.17428842e+00 7.48474261e-02 8.15761049e-02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 5.61823324e+01 1.55833087e+00 -1.50178751e+00 9.70035526e+00 2.56579660e+00 9.46050446e-03 9.39446854e-02
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.35906838e+02 4.05374741e+00 -3.86133858e+00 7.27449629e+00 4.03729341e+00 8.20074302e-03 2.40896242e-02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.21737924e+01 5.55338489e+00 -5.33466798e+00 1.74900760e+00 1.16272983e+00 2.58127342e-02 4.89621740e-02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 1.07861592e+02 2.45730706e+00 -2.36538474e+00 8.76663661e+00 4.60296882e+00 9.78334674e-03 1.50574784e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 4.21411465e+01 6.92291996e+00 -6.54744676e+00 5.32503947e+00 5.94889229e+00 5.44634756e-02 1.44330084e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 1.22678009e+02 9.97974450e+00 -9.39169935e+00 1.61878516e+00 6.57624334e+00 6.84978623e-02 3.21735650e-02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 4.17630520e+01 5.06565528e+00 -4.71920373e+00 5.94745530e+00 6.97141311e+00 5.77552026e-02 1.11997566e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 5.23179943e+01 4.19255701e+00 -3.82980243e+00 4.75447851e+00 8.52662182e+00 7.09906519e-02 1.02416814e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.33506674e+02 4.60633750e+00 -4.29370624e+00 8.89974464e+00 2.93916617e+00 4.95962969e-03 5.76789466e-02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 6.78335521e+01 2.03631561e+00 -1.95109540e+00 2.83595143e+00 2.08433640e+00 2.19071393e-02 3.74502386e-02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 1.07237993e+02 8.94946241e+00 -8.48460194e+00 8.43818149e+00 8.66383455e+00 1.93339576e-02 5.23142086e-02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.29351426e+02 4.73343090e+00 -4.55875349e+00 6.01919822e+00 2.40951533e+00 6.20863204e-03 7.44256785e-02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 1.74133180e+01 4.48546970e+00 -4.18586435e+00 1.49149273e+00 9.77284073e+00 1.20659829e+00 4.94400640e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 1.57745759e+02 6.93721246e+00 -6.57946594e+00 9.74660771e+00 8.58284406e+00 1.12274527e-02 3.95320763e-02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 3.25017195e+01 4.97830079e+00 -4.72994832e+00 5.61353720e+00 5.50788945e+00 6.22565372e-02 1.47689450e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 9.99702390e+01 6.83410122e+00 -6.47395341e+00 3.61789169e+00 9.83279282e+00 5.58921645e-02 8.55388655e-02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.32839642e+02 1.55301661e+00 -1.48233213e+00 5.22466158e+00 1.87639056e+00 5.42179522e-03 1.41278293e-02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 6.26361200e+01 8.32351009e+00 -7.43903743e+00 8.72072005e+00 3.72759185e+00 1.37421607e-02 4.40765739e-02
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 1.21164542e+02 9.46453558e+00 -8.90230226e+00 3.74412812e+00 6.74401974e+00 3.01805569e-02 8.57483706e-02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 1.90669592e+01 6.83888848e+00 -5.66262316e+00 2.73408757e+00 4.15006182e+00 1.72988891e-01 5.09188853e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 1.45836123e+01 9.59109336e+00 -8.87436697e+00 2.16164122e+00 9.35535297e+00 8.43996128e-01 3.45128278e-01
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 1.21430305e+02 2.36289083e+00 -2.21673575e+00 3.68073459e+00 1.59063479e+00 7.14310822e-03 8.01842474e-03
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 1.19969263e+02 5.29674571e+00 -5.03974757e+00 8.02043278e+00 5.94470649e+00 1.24332339e-02 3.69255299e-02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 2.44365186e+02 6.41626061e+00 -6.19241938e+00 5.24463729e+00 6.31779641e+00 9.90802330e-03 4.40958311e-02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.61283439e+02 6.23562983e+00 -5.91115452e+00 3.04733443e+00 6.87455311e+00 2.83714854e-02 4.95214305e-02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 1.98230249e+02 4.61315601e+00 -4.41325356e+00 2.49566500e+00 3.30099601e+00 1.34346490e-02 1.56506860e-02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 8.94443712e+01 4.04275968e+00 -3.80023073e+00 3.99456529e+00 4.28109785e+00 2.42548054e-02 3.88262302e-02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 8.05366675e+01 2.14141620e+00 -2.03498826e+00 9.45931936e+00 8.59312477e+00 2.28167676e-02 9.77928110e-02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 3.99309568e+01 4.52568206e+00 -3.60492403e+00 4.08724041e+00 2.75448492e+00 3.43338676e-02 1.38466347e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 4.99512315e+01 2.46394734e+00 -2.21427118e+00 9.89311668e+00 8.44181062e+00 3.47591611e-02 6.17014524e-02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 3.38531005e+01 7.60929109e+00 -7.01342021e+00 5.36707410e+00 6.06389881e+00 6.90538171e-02 1.88639506e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 1.37006218e+02 2.87947842e+00 -2.69673933e+00 2.61247526e+00 7.85968760e+00 4.49040755e-02 6.87903571e-02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 3.78515563e+01 1.52708775e+00 -1.16628871e+00 9.02026083e+00 7.42246630e+00 4.44447823e-02 1.49881629e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 3.52376025e+01 5.97129524e+00 -5.09065774e+00 5.14319836e+00 2.86760346e+00 3.21540811e-02 2.96452133e-02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 1.76098875e+01 6.35706759e+00 -5.75012890e+00 7.38704209e+00 6.11931463e+00 9.87259595e-02 9.16683500e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 1.31261618e+02 8.84721755e+00 -8.54455593e+00 9.85340425e+00 8.80950838e+00 1.37159479e-02 1.25991918e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 9.83405870e+01 6.19283451e+00 -5.67444818e+00 1.45157815e+00 4.88904613e+00 7.09276959e-02 3.36471270e-02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.45993189e+02 4.10932768e+00 -3.85273700e+00 1.87025104e+00 9.69931693e+00 7.36625474e-02 9.90994193e-02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 2.34842334e+01 8.22710693e+00 -7.23524850e+00 7.48411067e+00 5.06993590e+00 5.94056539e-02 9.44837389e-02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 3.12395433e+01 5.86251004e+00 -5.56173063e+00 3.53642503e+00 2.28507073e+00 4.22413293e-02 3.72879589e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 9.41074928e+01 1.71352256e+00 -1.55154013e+00 2.65871257e+00 4.50491212e+00 3.66700419e-02 1.26331850e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 3.86894885e+01 6.09265504e+00 -5.38328292e+00 1.35425692e+00 9.56532166e+00 4.46662627e-01 8.42291676e-02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.95807161e+01 9.17216691e+00 -8.63095505e+00 1.19662041e+00 3.87748764e+00 6.72691269e-02 5.18581478e-02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 3.05816177e+01 4.56681363e+00 -3.11641295e+00 7.97037043e+00 8.81288344e+00 7.50243539e-02 1.41100673e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 5.12814402e+00 3.66693222e+00 -2.52349176e+00 2.20990085e+00 8.93125614e+00 7.43827010e+00 3.26611238e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 6.09318237e+01 2.29122511e+00 -2.03421315e+00 5.20948554e+00 4.15167872e+00 2.65052841e-02 2.55330514e-02
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 6.65358745e+00 2.36300970e+00 -1.77099581e+00 6.45307134e+00 1.74931892e+00 8.49457015e-02 1.18884532e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.59105128e+01 4.89494336e+00 -4.06763300e+00 4.85516621e+00 7.52102118e+00 1.27174432e-01 8.66601128e-02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 1.00040842e+02 6.36111842e+00 -5.83753672e+00 1.24395987e+00 3.80361069e+00 6.30555431e-02 8.70829209e-02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.20912925e+02 1.72553865e+00 -1.65559330e+00 8.05151352e+00 8.04631253e+00 1.66679055e-02 3.73500330e-01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 1.83985382e+02 9.45611730e+00 -8.94346039e+00 1.09461902e+00 4.98389363e+00 5.07498956e-02 2.88043277e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 1.01583261e+02 7.79620256e+00 -7.33330092e+00 7.85700905e+00 5.36740068e+00 1.35408227e-02 5.05701189e-02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 4.25001494e+01 6.27961526e+00 -5.70477992e+00 9.03974044e+00 8.00118466e+00 4.25380955e-02 1.01759284e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.39371160e+01 8.45594804e+00 -8.15563754e+00 4.89555929e+00 4.44126998e+00 2.18524571e-02 6.59099018e-02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 5.69998082e+01 1.72168081e+00 -1.59618844e+00 5.81988226e+00 4.98814611e+00 3.05324395e-02 4.09093409e-02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 2.32940268e+01 5.29154990e+00 -4.30275325e+00 5.29285053e+00 4.38571422e+00 7.37676984e-02 5.94778770e-02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 3.18194863e+01 6.67083814e+00 -6.33154170e+00 4.50287757e+00 4.30606464e+00 6.19697187e-02 2.27021693e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 2.62755712e+01 8.45787616e+00 -7.06532064e+00 8.98682082e+00 5.73351919e+00 4.97700604e-02 5.41605988e-02
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 6.38000739e+01 8.05122604e+00 -7.39777179e+00 9.04540160e+00 8.27919500e+00 2.91101674e-02 1.55042596e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 1.25328402e+02 3.49362325e+00 -3.28442578e+00 4.02234728e+00 4.25591481e+00 1.70284802e-02 3.81831240e-02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 1.83848737e+02 9.46792153e+00 -9.11203825e+00 6.53562779e+00 5.71829248e+00 9.56357246e-03 1.61668406e-01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 1.20465985e+02 2.11911257e+00 -1.98931078e+00 9.34216806e+00 7.03654593e+00 1.25834962e-02 2.58817361e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 2.36140590e+01 8.87620257e+00 -8.47202207e+00 9.65852649e+00 3.42495502e+00 3.04911962e-02 1.09866498e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 8.81963123e+01 9.73846225e+00 -9.41173459e+00 5.58063136e+00 3.49770524e+00 1.43145180e-02 4.62255082e-02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 4.55577232e+01 2.59438171e+00 -2.19830537e+00 5.07542325e+00 9.40071814e+00 8.47583467e-02 6.20255728e-02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 5.57964785e+01 7.49859458e+00 -6.77880444e+00 3.50824884e+00 7.51181116e+00 7.98126433e-02 9.98829245e-02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.43064845e+01 1.36256967e+00 -1.26277370e+00 9.62984686e+00 6.19468009e+00 9.41622666e-02 7.69892375e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 1.18574834e+02 4.64880543e+00 -4.32573302e+00 2.28532874e+00 6.82948049e+00 5.17085220e-02 1.14728396e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 1.12150196e+02 5.64654969e+00 -5.24601612e+00 6.21846618e+00 1.26369499e+00 3.63058494e-03 1.62813276e-02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 1.63266372e+02 6.22580703e+00 -5.99945930e+00 3.54295241e+00 6.56292669e+00 2.29520286e-02 6.20140937e-02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 3.56054384e+01 9.42343523e+00 -9.00045910e+00 3.51107461e+00 5.58557986e+00 9.35390457e-02 1.56767330e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 1.53339691e+02 7.05025619e+00 -6.68709253e+00 4.64471729e+00 5.91174712e+00 1.67398615e-02 3.59394895e-02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 7.09954996e+01 5.33150156e+00 -4.86189249e+00 9.98913642e+00 4.23481444e+00 1.20145285e-02 6.41395809e-02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 2.02888839e+02 8.28707533e+00 -7.95877473e+00 1.49469676e+00 1.73326508e+00 1.14966963e-02 7.49247146e-03
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 2.23549022e+02 9.55479539e+00 -9.22287762e+00 6.20687636e+00 2.74005310e+00 3.95732372e-03 1.53922294e-02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 2.07093423e+02 1.19859534e+00 -1.15097979e+00 1.74314942e+00 9.55670242e+00 5.43862662e-02 6.46511853e-02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 1.72254848e+01 9.84269145e+00 -6.60736691e+00 2.39068747e+00 4.67829606e+00 2.56327752e-01 4.23361362e-02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 4.56721589e+01 1.77518925e+00 -1.68723386e+00 4.95606648e+00 5.20014840e+00 4.70273735e-02 1.60370474e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 3.08416412e+01 8.32948101e+00 -6.42805749e+00 5.59414118e+00 1.47438811e+00 1.72384476e-02 2.16145534e-02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 6.55489492e+01 3.52301277e+00 -3.16913301e+00 3.32913168e+00 1.33809607e+00 1.23393364e-02 1.61146729e-02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 3.53843258e+01 2.18961692e+00 -1.71435371e+00 3.84811418e+00 7.45463302e+00 1.15837649e-01 4.13701532e-02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.88145955e+01 4.95870076e+00 -4.70180623e+00 1.78270318e+00 5.84285198e+00 1.43949692e-01 6.81812299e-01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 5.93321834e+01 6.79560922e+00 -6.48009097e+00 3.72897805e+00 5.57835386e+00 5.17304438e-02 3.30125150e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 5.49038576e+01 4.42856661e+00 -3.70151920e+00 9.69902595e+00 3.18812077e+00 1.20459674e-02 8.33785598e-02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.03565616e+02 1.49108867e+00 -1.37951072e+00 9.50236644e+00 7.70275658e+00 1.57776176e-02 2.42440939e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 1.40531735e+02 6.39515026e+00 -5.97766826e+00 4.01390461e+00 2.51412921e+00 8.95398016e-03 1.05009442e-02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 1.01491247e+02 9.12162948e+00 -8.41804064e+00 6.13768543e+00 2.70941269e+00 8.73705431e-03 1.57326473e-02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 3.99526535e+01 4.44893829e+00 -3.73911555e+00 9.18635852e+00 5.14640954e+00 2.84431814e-02 5.10897845e-02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 9.85667081e+01 2.94699500e+00 -2.74107833e+00 1.05565440e+00 3.57651876e+00 7.11916023e-02 9.20495858e-02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 2.09586352e+02 4.98319611e+00 -4.76915791e+00 8.29615213e+00 3.22716683e+00 3.71893436e-03 2.20287933e-02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.05322203e+01 1.43526440e+00 -1.14337829e+00 9.53532598e+00 6.80713880e+00 4.78823750e-02 6.94568123e-02
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 3.45607764e+01 8.38438826e+00 -6.76103591e+00 1.82193161e+00 6.85874571e+00 2.44480975e-01 1.33524003e-01
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 3.02934638e+01 8.43706730e+00 -7.76633157e+00 2.45302917e+00 8.42065363e+00 2.55596942e-01 2.37632781e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 1.49674290e+02 6.29200417e+00 -6.07066200e+00 9.64671672e+00 4.75937710e+00 6.61435192e-03 6.56932961e-02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 1.56782317e+02 4.17792600e+00 -3.97946348e+00 5.83786129e+00 1.65776582e+00 3.62902236e-03 1.13405300e-02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 7.33225443e+01 8.19805028e+00 -7.81360008e+00 1.12776971e+00 3.46299746e+00 8.74185837e-02 4.99877224e-02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 3.60202616e+01 5.99218322e+00 -5.52301172e+00 3.31868799e+00 9.82004917e+00 1.79002055e-01 8.24475513e-01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 7.27746863e+01 8.43339078e+00 -7.99020085e+00 5.04949307e+00 6.36632718e+00 3.52598695e-02 1.26931051e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 1.03886039e+01 6.68312913e+00 -4.64157011e+00 7.23618020e+00 7.38763376e+00 2.17968741e-01 1.16990852e-01
