G c dx1dt d2x1dt2 d2 d1 Fc W Fg m1
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.56385434e+00 2.32947348e+00 3.23545248e+00 8.86503783e+00 -7.43342259e+00 -6.37020828e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.13329683e+00 7.34914747e+00 2.50567129e+01 -3.07047797e+00 -9.34252798e+01
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 8.15295501e+00 4.84841200e+00 2.63712645e+01 -4.69360079e+00 -4.22692009e+01
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 1.60120754e+00 4.98290963e+00 5.39692708e+00 -4.30915046e+00 -1.11415233e+01
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 2.90161408e+00 6.84390092e+00 1.00204460e+01 -3.22994880e+00 -3.46719350e+01
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 1.45383667e+00 9.42652559e+00 6.49910089e+00 -2.54315857e+00 -5.66125591e+01
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 3.90745427e+00 1.57605712e+00 2.53107498e+01 -1.68883793e+01 -3.74620234e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 4.82708304e+00 8.42268914e+00 1.82484787e+01 -2.78804147e+00 -8.65660588e+01
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 6.15618850e+00 3.63144799e+00 2.29049612e+01 -5.98997125e+00 -2.61862538e+01
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 6.62314648e+00 4.99527509e+00 2.13792093e+01 -4.52648739e+00 -3.66573892e+01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 5.66235779e+00 1.19721996e+00 4.71794870e+01 -2.04541695e+01 -4.81965990e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.67337519e+00 3.70941470e+00 1.31592575e+01 -6.19740579e+00 -1.34162763e+01
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 8.31300319e+00 5.52368118e+00 2.68428574e+01 -4.03710252e+00 -5.68139680e+01
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 4.42420341e+00 1.50558470e+00 3.02182632e+01 -1.60245011e+01 -5.04555494e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 9.57275872e+00 5.41986156e+00 3.08084735e+01 -4.13194281e+00 -6.21317088e+01
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 6.47168600e+00 9.34399566e+00 2.60361825e+01 -2.62955232e+00 -1.43829619e+02
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.77713628e+00 1.94853896e+00 9.82223422e+00 -1.21719221e+01 -2.83537034e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 5.19429654e+00 7.87996655e+00 2.03157503e+01 -2.82493698e+00 -1.15955008e+02
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 3.36779814e+00 4.68703948e+00 1.13470966e+01 -4.65017419e+00 -1.99987375e+01
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.87171041e+00 6.89656343e+00 2.35283980e+01 -3.23173832e+00 -7.86601772e+01
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 1.42332552e+00 3.34212938e+00 5.37159808e+00 -6.98184371e+00 -4.40828753e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.27481481e+00 2.43543036e+00 1.04890782e+01 -1.00729437e+01 -4.30426569e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 8.10251584e+00 2.44416353e+00 3.69003974e+01 -1.04460041e+01 -1.39085981e+01
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 2.74637791e+00 1.63442751e+00 1.73443482e+01 -1.56158573e+01 -3.01870939e+00
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 8.19206554e+00 2.67082034e+00 3.48023686e+01 -9.67115798e+00 -1.50173542e+01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 3.26406496e+00 6.97797446e+00 1.13211749e+01 -3.18400774e+00 -4.00605867e+01
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 5.76699804e+00 8.93521551e+00 2.32105417e+01 -2.66761309e+00 -1.37220425e+02
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 6.99255378e+00 8.32713117e+00 2.61996191e+01 -2.81081088e+00 -1.20668453e+02
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 5.27325847e+00 7.16620879e+00 1.84369743e+01 -3.12112333e+00 -6.75996568e+01
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 3.54090513e+00 1.99388677e+00 1.88381512e+01 -1.31955658e+01 -4.51922201e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 2.42322450e+00 3.60268702e+00 8.93440652e+00 -6.20258904e+00 -9.36001388e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 9.99911182e-01 3.78826188e+00 3.69144858e+00 -5.61053115e+00 -4.85593556e+00
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.52248543e+00 3.24961252e+00 1.32529409e+01 -7.57916650e+00 -9.03889276e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.83820040e+00 5.63505094e+00 1.96806354e+01 -3.80075337e+00 -5.15669057e+01
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 9.23276795e+00 5.81998433e+00 2.99456640e+01 -3.82248896e+00 -6.99614857e+01
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 8.56271380e+00 4.21197378e+00 2.84924265e+01 -5.58898832e+00 -3.32548712e+01
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 6.65275849e+00 4.18410243e+00 2.31050479e+01 -5.25414970e+00 -3.27510656e+01
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 7.55674951e+00 8.45700038e+00 2.87916733e+01 -2.77513760e+00 -1.41002517e+02
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 6.71362432e+00 8.10363563e+00 2.47940837e+01 -2.86011089e+00 -1.09631987e+02
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 2.09737221e+00 3.77016249e+00 8.27646152e+00 -5.06253907e+00 -1.47344580e+01
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 8.84421853e+00 9.22409599e+00 3.52813772e+01 -2.64755690e+00 -1.91063051e+02
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 6.55032153e+00 9.57533515e+00 2.69848997e+01 -2.59119444e+00 -1.60681444e+02
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 5.74039445e+00 3.94068288e+00 1.96488078e+01 -6.01018459e+00 -2.03465788e+01
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 5.82151849e-01 4.18982454e+00 3.06435603e+00 -3.37882652e+00 -1.95711499e+01
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 4.79735356e+00 5.55070738e+00 1.55690541e+01 -3.99690590e+00 -3.39611639e+01
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 4.93833581e+00 9.47008731e+00 2.00645321e+01 -2.61064339e+00 -1.13705529e+02
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.57530907e+00 8.88687490e+00 3.33202509e+01 -2.70502879e+00 -1.68141330e+02
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 5.66166508e+00 1.92311166e+00 3.09666205e+01 -1.38537411e+01 -6.74198618e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 3.50227549e+00 4.53457669e+00 1.21704537e+01 -4.66362265e+00 -2.24200927e+01
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 9.53559128e+00 5.98034071e+00 3.11214835e+01 -3.71132801e+00 -7.72389858e+01
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 3.58862257e-01 5.52819225e+00 2.41664210e+00 -2.63766863e+00 -4.22673326e+01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 3.13503489e+00 2.74476761e+00 1.42860147e+01 -7.13170089e+00 -1.26351156e+01
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.67038919e-01 8.72935094e+00 3.73119520e+00 -2.63012664e+00 -2.95273949e+01
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.28861499e+00 7.09246705e+00 2.52828681e+01 -3.15366372e+00 -8.96260747e+01
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 9.01059872e+00 8.54117537e+00 3.42018438e+01 -2.76857265e+00 -1.62699390e+02
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 3.24060232e+00 8.72887851e+00 1.26208638e+01 -2.72012882e+00 -6.59944918e+01
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 8.32612229e+00 7.73520268e+00 3.00518753e+01 -2.95142245e+00 -1.23802538e+02
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 3.05237010e+00 4.95289541e+00 1.02893700e+01 -4.33889701e+00 -2.09519765e+01
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 8.99641252e+00 6.49492080e+00 2.99740431e+01 -3.42409235e+00 -8.71843563e+01
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 7.37206071e+00 2.44328866e+00 3.34800716e+01 -1.05871786e+01 -1.22399191e+01
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.84909795e+00 7.06280876e+00 2.71758862e+01 -3.16478304e+00 -9.55509906e+01
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 3.53198546e-01 2.61327930e+00 2.12244387e+00 -4.68506776e+00 -5.84260730e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 9.41999334e+00 7.24554631e+00 3.27725902e+01 -3.11059085e+00 -1.17488325e+02
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 7.26391559e+00 3.06638345e+00 2.81476422e+01 -8.24517973e+00 -1.62990546e+01
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 3.07317526e+00 2.05796170e+00 1.63054735e+01 -1.13798227e+01 -5.38680311e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 7.31607017e+00 2.48756041e+00 3.33665388e+01 -9.67569816e+00 -1.48874343e+01
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 3.25296908e+00 1.01792922e+00 3.12032406e+01 -2.55535741e+01 -2.02537523e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 8.56453411e+00 7.46865656e+00 3.02777892e+01 -3.03426963e+00 -1.15578751e+02
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 1.43507784e+00 7.59160944e+00 5.56470471e+00 -2.88073512e+00 -3.08589006e+01
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 7.12392001e+00 5.63440015e+00 2.30394483e+01 -3.95181265e+00 -5.07209779e+01
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 5.01865663e+00 2.45226521e+00 2.31710740e+01 -9.75167971e+00 -1.02164780e+01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.45989700e+00 1.75198904e+00 8.87774980e+00 -1.28828093e+01 -2.31823764e+00
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 2.96635276e+00 1.17216070e+00 2.49970456e+01 -2.25096298e+01 -2.09121766e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 6.93011354e-01 2.49173359e+00 3.39548144e+00 -7.61008294e+00 -2.67502113e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 4.92247194e+00 9.01769981e+00 1.94514298e+01 -2.67582897e+00 -1.04250203e+02
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.27454871e+00 3.17383158e+00 1.26890496e+01 -7.45658698e+00 -9.18224695e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 5.80850558e+00 4.18844194e+00 1.97129937e+01 -5.45171614e+00 -2.49732107e+01
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 3.47221405e+00 1.94810936e+00 1.88246465e+01 -1.35259291e+01 -4.30458952e+00
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.27228707e+00 3.00125174e+00 1.31005147e+01 -7.96929415e+00 -8.36617711e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 7.46766841e+00 5.67302114e+00 2.41736976e+01 -3.92221051e+00 -5.39992749e+01
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 7.81733019e-01 6.46977415e+00 3.14613814e+00 -3.05645894e+00 -1.83152925e+01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 8.44064045e+00 3.20817083e+00 3.21389233e+01 -7.59777951e+00 -2.20090380e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 7.10812720e+00 1.51958943e+00 4.83443454e+01 -1.54816376e+01 -8.68218421e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 6.71890936e+00 4.51929582e+00 2.20271376e+01 -5.09492725e+00 -3.05785117e+01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 5.87568123e+00 3.10783034e+00 2.27821841e+01 -7.90124283e+00 -1.45014234e+01
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 8.80291192e+00 2.97598531e+00 3.46693039e+01 -8.61620708e+00 -1.84266834e+01
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 2.28766316e+00 9.63876522e+00 9.63535106e+00 -2.56966941e+00 -6.32254713e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 1.50482856e+00 6.54670437e+00 5.18217349e+00 -3.32891682e+00 -1.73786296e+01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 2.40645200e+00 6.01190599e+00 8.48000616e+00 -3.47721027e+00 -2.88384710e+01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 7.92438564e+00 4.74197593e+00 2.56575222e+01 -4.83306737e+00 -3.88417381e+01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 1.06169982e+00 4.86049900e+00 3.62885896e+00 -4.36436322e+00 -7.49141980e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.99331830e+00 5.86814503e+00 1.95732564e+01 -3.77087622e+00 -4.76097819e+01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 9.72646193e+00 7.26786826e+00 3.38672458e+01 -3.10385449e+00 -1.21796541e+02
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 8.44646232e+00 7.31931487e+00 2.95517654e+01 -3.08380213e+00 -1.08384244e+02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 5.39162405e+00 2.54524517e+00 2.37648263e+01 -1.01126577e+01 -9.47354784e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 6.55843360e-01 5.50101477e+00 2.87533401e+00 -3.19067875e+00 -1.78321570e+01
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 6.93525488e+00 4.70762286e+00 2.37110458e+01 -4.53701160e+00 -4.51365228e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 6.17546640e+00 8.83474270e+00 2.39634106e+01 -2.71195427e+00 -1.21181784e+02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 1.72904660e+00 6.68277029e+00 6.05531328e+00 -3.24966988e+00 -2.19772914e+01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 1.59988263e+00 5.79253660e+00 5.37647653e+00 -3.71984226e+00 -1.44802002e+01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 8.81166724e+00 2.03855178e+00 4.59448090e+01 -1.30484452e+01 -1.12250779e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.04993264e+00 6.45074100e+00 2.08701764e+01 -3.35820081e+00 -6.98039870e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 7.52314474e+00 2.05483515e+00 3.94410678e+01 -1.21537655e+01 -1.12528053e+01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 8.63187348e+00 4.03485918e+00 2.91306407e+01 -5.89884955e+00 -3.08542135e+01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 5.73550558e+00 2.28557768e+00 2.74576608e+01 -1.12698648e+01 -8.95054486e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 4.94393415e+00 7.22866282e+00 1.76956152e+01 -3.06677741e+00 -7.15891910e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 4.50513898e+00 2.85626902e+00 1.84303263e+01 -8.70423150e+00 -9.81423902e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 2.58499613e+00 4.52673436e+00 9.49764130e+00 -4.35853317e+00 -2.20514221e+01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 4.59073484e+00 9.06107300e+00 1.82318982e+01 -2.66702126e+00 -9.94022424e+01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 7.38028238e+00 2.83884745e+00 3.02982521e+01 -8.78141749e+00 -1.58560328e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 6.17275326e+00 5.57024558e+00 1.99965186e+01 -3.99011438e+00 -4.35320190e+01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 8.50545831e+00 4.77344495e+00 2.77790334e+01 -4.73133367e+00 -4.46454349e+01
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 4.59803101e+00 1.16311637e+00 3.90648232e+01 -2.24122261e+01 -3.30050585e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 4.65317121e+00 8.13482302e+00 1.85785457e+01 -2.76662265e+00 -1.13825731e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 5.47113034e+00 1.62141316e+00 3.52313137e+01 -1.44906226e+01 -7.22172708e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.88401123e+00 5.26829519e+00 1.91888271e+01 -4.20025620e+00 -3.88096647e+01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.94772520e+00 6.04610465e+00 2.29043029e+01 -3.64654760e+00 -6.00468541e+01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 2.82441025e+00 6.65583811e+00 9.71272558e+00 -3.29604240e+00 -3.26749854e+01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 5.05954426e+00 7.19768466e+00 1.79210128e+01 -3.09128269e+00 -6.94157434e+01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 1.66234508e+00 3.27945145e+00 6.36980443e+00 -7.04730115e+00 -5.18362443e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 4.23179783e+00 1.08980899e+00 3.80465230e+01 -2.45544702e+01 -2.66989762e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 5.13958535e+00 7.51099296e+00 1.82850075e+01 -3.01570275e+00 -7.16268112e+01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.39571119e+00 5.82090939e+00 1.87283241e+01 -3.60654441e+00 -5.77296507e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 9.17916176e+00 8.52505933e+00 3.49024893e+01 -2.76872632e+00 -1.67796419e+02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 5.37724964e+00 8.39249527e+00 2.09367435e+01 -2.76023662e+00 -1.13752879e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 7.06309884e+00 8.58993551e+00 2.72627397e+01 -2.74515181e+00 -1.39363093e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.35396463e+00 5.36585194e+00 1.72855708e+01 -4.16243499e+00 -3.46883613e+01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 5.83068868e+00 4.00265556e+00 2.03489610e+01 -5.62233527e+00 -2.49959303e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 1.27409078e+00 8.12402382e+00 4.97512359e+00 -2.79214781e+00 -2.79218903e+01
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 2.98480419e+00 5.06164702e+00 9.81243009e+00 -4.35602964e+00 -1.88489042e+01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 3.98353532e+00 2.65097977e+00 1.70974995e+01 -9.56901806e+00 -7.59215401e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 4.92114094e+00 8.69476618e+00 1.90430604e+01 -2.73035218e+00 -9.70873297e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 1.75236443e+00 5.19678781e+00 6.05598265e+00 -4.00903202e+00 -1.51878754e+01
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 3.13793472e+00 1.68129755e+00 1.93575280e+01 -1.51222602e+01 -3.59183081e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 8.62697398e+00 4.49043481e+00 2.90005633e+01 -4.95318606e+00 -4.45421383e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 3.50084970e+00 8.23183894e+00 1.33301876e+01 -2.80557175e+00 -6.67335482e+01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 3.79851973e+00 9.11596626e+00 1.61754584e+01 -2.60364093e+00 -1.19388836e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 1.59337495e+00 2.83125468e+00 7.37997364e+00 -6.37592748e+00 -8.52981963e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 6.05960493e+00 1.60276251e+00 3.87526960e+01 -1.63992061e+01 -6.09129269e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 2.61475543e+00 8.89615408e+00 1.08613804e+01 -2.64392521e+00 -7.39263039e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 2.53548669e+00 4.50464445e+00 8.51713753e+00 -4.93547894e+00 -1.31663688e+01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.37157576e+00 5.87584868e+00 1.75948651e+01 -3.75667405e+00 -4.34136170e+01
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 8.05806710e-01 9.71259231e+00 3.49839227e+00 -2.54270799e+00 -2.61078793e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 3.55035362e-01 1.59908255e+00 2.76326508e+00 -7.22379387e+00 -2.76258603e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 2.17396224e+00 6.83486207e+00 8.03121317e+00 -3.10770210e+00 -3.62162899e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 3.00154250e-01 1.66694880e+00 2.56913209e+00 -5.41683309e+00 -5.25681094e+00
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 1.67496098e+00 4.37922036e+00 5.73443250e+00 -5.00360776e+00 -8.86438286e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 3.77794325e+00 8.23433091e+00 1.41787706e+01 -2.82177634e+00 -6.65285261e+01
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 6.66597262e+00 4.90125009e+00 2.27548869e+01 -4.32833373e+00 -4.76796599e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 5.93625669e+00 9.97464119e+00 2.49564371e+01 -2.54654619e+00 -1.51869890e+02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 4.25137182e+00 6.03153356e+00 1.50250047e+01 -3.46146942e+00 -5.18581694e+01
