G	c	dx1dt	d2x1dt2	m2	m1	d1	d2	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	4.322872605947947200e+00	5.560853423630967463e+00	5.164640444892494742e+00	8.904869021392467943e+00	3.255786187702091272e+00	7.307232259065858937e-01	2.286933155303786602e+00	1.020725351145881366e+00	7.436264281761387096e+00	1.694316747089319364e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.537836312155766105e+00	1.144933659529372871e+00	9.910009329200244466e-01	9.098306350763724737e+00	1.471515142245441776e+00	1.622242018838340738e-01	9.586541395414332811e+00	8.210220424599397049e-01	7.132078472392332280e+00	-6.931285288347899254e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.206474341229045955e+00	3.555007039290279280e+00	2.462423499471218857e+00	4.869822959350612379e+00	6.203990700975896999e+00	1.454890269214831777e+00	5.092079901370602180e+00	1.639224514353244899e+00	2.515650571700059679e+00	9.597212402263292574e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.529168798425124987e+00	5.391643629074581057e+00	3.550095242150073549e+00	1.391212428246247690e+00	6.063580872041677949e+00	6.750001016534458387e+00	7.654665118395758583e+00	-2.003601603073891511e+02	6.191508766629294058e+00	-4.609739625694223832e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.404581793867373918e+00	1.994657498188018740e+00	9.540109403878753724e+00	4.593051270129380192e+00	8.734135468207357533e+00	9.718405634479339028e+00	1.016249618173418945e+01	-1.257248293046073684e+02	9.336654527219415911e+00	-2.944696270233824634e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.031334805550287115e+00	4.100256647692841483e+00	3.670171761719370540e+00	8.516718462247487409e+00	6.169945505681574183e+00	1.491062910258187824e+00	1.559638571440766786e+00	3.278768880357832982e-01	5.105488586825739361e+00	2.974204330792685624e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.411514242016530307e+00	1.492874878691794471e+00	5.520979605404161106e+00	9.396688037754092448e+00	4.453416156002638182e+00	1.544941813203482006e+00	2.149289518281974232e+00	6.070847964548214959e-01	9.392450575891260200e+00	1.116386520568174490e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.141564387007621306e+00	1.645795738449512324e+00	2.322805960343897524e+00	2.559798576145041249e+00	7.628708789946779589e+00	4.155981441715695723e+00	6.904526334824582001e+00	7.363315564302268079e+00	4.881073345375099848e+00	2.050198581132281959e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.489750988659522157e+00	4.880065022848108391e+00	6.579746351129615256e+00	1.870538219897898591e+00	5.771915191497549280e+00	1.192631879993962585e+01	3.473188732970387882e+00	-6.946596953505132177e+00	2.149269168575610234e+00	-3.635718359719597714e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.555873155626103399e+00	2.127939629932637189e+00	3.759038510581021342e+00	8.415373360235932410e+00	1.613712652191266361e+00	4.520123159694394710e-01	1.813676551730573960e+00	7.272372089154607311e-01	4.610774083376492527e+00	3.525008117808730468e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.356860549792287429e+00	5.564091828545323359e+00	3.014749055017846402e+00	4.449729974092514695e+00	5.526996711368947324e+00	1.856923156480734249e+00	8.752876778147382630e-01	7.576222381061534783e-01	9.992685629269033143e+00	1.374758525426698874e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.126387067884629722e+00	7.267879421891385583e+00	5.541277216256798255e+00	6.007671528906220360e+00	9.045787979301604054e+00	4.397790614637411721e+00	1.046843708354465274e+00	1.049613775685922290e+00	3.750359888628956195e+00	6.513583051435826121e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.459419706282083951e+00	7.601995034304589893e+00	7.046216630017121396e-01	9.149924710943407646e+00	4.147216950018354886e+00	-1.663443362527786407e-01	7.787849476528209358e+00	5.460710766623489976e-01	9.231413902264835158e+00	9.777152779067157518e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.602781670456051799e+00	2.397266568152987887e+00	1.231042074323895230e+00	2.165553562555970313e+00	3.032182092772458759e+00	1.148923532672263992e+00	2.221260065838035480e+00	1.183644152167762087e+00	9.503496730697335693e+00	3.699174593678975498e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.131802763860088490e+00	2.261744787168793014e+00	3.303062788673177153e+00	7.193957025323951093e+00	2.219784894443427525e+00	8.472710606427042990e-01	5.203820918396970363e+00	1.304506118299953110e+00	4.056507909157191172e+00	4.269205913063218105e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905357372793737625e+00	1.660808321398524967e+00	1.172370559632442077e+00	1.842072570350901994e+00	2.282355347761058528e+00	9.724701207971915284e-01	6.489758094918157916e+00	4.452137694980280003e+00	1.647147723548985754e+00	3.029549531314860644e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.322535726121643940e+00	6.576262124264672160e+00	2.112180312112050817e+00	4.118017360600862986e+00	4.828230889747019638e+00	1.123425563250590953e+00	4.903090642523400433e+00	1.554888458260124784e+00	7.422936686934026085e+00	2.574903735876979738e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.204443753694215857e+00	7.068422259965572607e+00	4.486374609146978720e+00	8.215897385601385494e+00	6.429983704614005369e+00	1.762376695248229819e+00	1.335283576365350333e+00	2.643336500697429647e-01	3.820607277322080275e+00	9.515942762125247256e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.497626635051582333e+00	8.931986180154281030e-01	8.316820899509515641e+00	5.115192146314230470e+00	1.486037215889727481e+00	1.518544251500979270e+00	7.788438914276794911e+00	4.194742782345868193e+01	7.948891763642293107e+00	6.445642559045897713e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.589853378761382885e+00	9.854783839201191498e+00	6.038866096941624129e+00	9.670771762856070097e+00	9.943852270360560297e+00	2.758357632533841031e+00	8.958019490764784765e-01	4.622276455629356628e-01	5.224380153805228133e+00	5.256449698459358899e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.489342589748831713e+00	1.279110363490131519e+00	5.901371057358955063e+00	5.982684821544391518e+00	7.787135023611098994e+00	3.632954972002478744e+00	7.846893065690506042e+00	6.995785658352044578e+00	4.946135643457229669e+00	3.524571318130622899e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.387774964779940667e+00	5.251161625567683622e+00	3.437771675745008526e+00	4.136871848216771674e+00	6.629971245663478285e+00	2.713558164854608989e+00	9.033885876114194247e+00	7.796678881049191823e+00	7.855773342858745956e+00	1.608716285083054061e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.433906412945210818e+00	7.281152423959347253e+00	9.027375273369184328e+00	2.576461736988268747e+00	7.998431857456850480e+00	1.334834796099890042e+01	4.598776854572116157e+00	-1.302388450654994756e+01	4.530801862804926472e+00	-5.723869007643479563e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.030363833719261102e+01	8.525869407565037861e+00	4.797403097599398869e+00	4.244661798146320386e+00	1.494398833617447186e+00	7.813199311841767525e-01	6.116563754019721522e+00	7.104304246916226973e+00	5.224799505592138793e+00	9.991554465302284882e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.488484593191724770e+00	7.180621752939303271e+00	1.671700575719251569e+00	3.877838120094576180e+00	5.478465949410450619e+00	1.268461469180530710e+00	5.491669893649614664e+00	1.445331456500612788e+00	4.982807560172428651e+00	4.221635937966276231e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.298311899356797916e+00	8.413140042854891476e+00	6.466212712858656175e+00	1.362953258188456251e+00	6.609133949683822173e+00	1.340511606206893624e+01	4.267049528447339313e+00	-8.744533182612476807e+00	3.955463986141309451e+00	-9.087131774482175217e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.121289081108612251e+00	3.930393198386534781e+00	1.851458153868404510e+00	4.189590329316443373e+00	8.165598549314397658e+00	1.815410439565930067e+00	8.929664143168116297e+00	2.723566292992551041e+00	5.556170840365447283e+00	1.395931033203194715e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.117852716580217454e+00	8.012822299728645348e+00	3.976471645103676789e+00	5.317150146788697462e+00	7.550479976449262942e+00	3.170497248982959260e+00	9.596636452525553196e+00	5.931953137502274487e+00	7.662757393155395391e+00	1.025034932824164997e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.822684531767564842e+00	1.845162508915052735e+00	5.954060533936598176e+00	7.314958044547912763e+00	3.693309360253110629e+00	1.368229641602546343e+00	4.066395009903940760e+00	2.315953179001380313e+00	3.954042673338592273e+00	7.300808488205068159e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.359452307859338127e+00	9.373214896995172296e+00	9.326989663099586991e+00	6.944547388844171998e+00	9.645383706812770797e+00	5.835315538837035909e+00	6.644168016650726649e+00	1.160381082672270914e+01	5.237164296906117400e+00	2.276715907460185804e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.965184030453906328e-01	6.077666562835482011e+00	5.937481547076209232e+00	7.192879704202992386e+00	2.185380326495462100e+00	6.779936609971926043e-01	9.175131545645985653e+00	5.487212798517586698e+00	6.894758784452594824e+00	1.568581813448469831e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.424138620538112576e+00	7.673204341114473692e+00	7.621292200061907884e+00	9.316517501572146864e-01	8.741143810697970196e+00	3.023492020876137332e+01	9.572637014318281956e+00	-1.369120845595864111e+01	3.362842095921599661e+00	-3.669763085290914546e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.008622341601235206e+00	4.760721547124316722e+00	1.006408092086219774e+01	3.297521613867935741e+00	9.435315080401458943e+00	1.661479747599451784e+01	5.995201710259518535e+00	-1.385763291729864832e+01	3.625391618757908496e+00	-9.683018414302237034e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.673153837401680555e+00	6.805397438293518064e+00	1.787972983138639282e+00	6.643827752056816749e+00	2.579952325617806075e+00	-9.451448679508867023e-02	5.106500933336975301e+00	8.953356546954635009e-01	9.319502359014498083e+00	1.331543229792393745e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.737680968379405222e+00	5.669670167987313825e+00	3.420811426819180934e+00	5.561383583503451966e+00	7.140370984497605988e+00	2.552972901830225183e+00	3.488792589781307019e+00	1.746305341766079433e+00	7.639628866072170510e+00	4.224284807443742551e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.373931341127398564e+00	7.493271567334314653e+00	5.146627016634200302e+00	1.047533319425475673e+00	1.157877703417892423e+00	2.883037819565172022e+00	9.631942878795973328e+00	-1.793608145065324067e+01	6.225707006086837580e+00	-1.136302828988971214e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.467944452119412713e+00	1.461308412842033055e+00	4.676186082050500126e+00	8.084667370094146932e+00	4.992303740482527452e+00	1.254808167499042559e+00	2.983550198549754562e+00	9.109382743466307719e-01	6.548427967661703875e+00	1.259588565944603644e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.026092178147198553e+00	1.152194601554048736e+00	5.117218588165390436e+00	7.625740750685049640e+00	5.142479391050516213e+00	1.532563210692563960e+00	6.229385737182377980e+00	2.705364032661111917e+00	8.050471286706354368e-01	2.999251073008668413e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.220209346945325457e+00	3.782409230055445271e+00	9.183693450731444941e+00	5.625522096915096526e+00	6.410329968801681488e+00	4.736043324388374387e+00	3.315254884004727121e+00	1.204460491046453186e+01	6.721681760438155351e+00	4.010915754694622706e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.231489733868318837e+00	2.443443242737350918e+00	6.686905349212948657e+00	1.398241788578242106e+00	9.830375605229074054e+00	2.201734662129670284e+01	3.331305946335628931e+00	-6.279736126201773239e+00	6.033410523630461597e+00	-1.228145069853383973e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.993085045756548546e+00	9.024663275983568766e+00	6.647973834788262870e+00	7.858020407940117913e+00	7.272562398344224910e+00	2.781539269821592608e+00	4.858885703976867809e+00	3.220216772197100230e+00	6.601343897336106714e+00	2.101143656385059728e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.360009041901336424e+00	2.974664702612247247e+00	4.133945319341430391e+00	6.416773501803545443e+00	5.439953800156827057e+00	1.942309996033221520e+00	9.597291161873181764e+00	4.382012421751351638e+00	4.489247807848673943e+00	1.190828885955644694e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.070440304917896768e+00	9.795679551458468026e+00	8.400586526727405356e+00	7.956374398362396683e+00	8.160822472880473910e+00	4.461400835249530239e+00	1.618295736133382734e+00	1.750499106783018899e+00	2.129693152440240045e+00	6.058406116990551027e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.236732232320214564e+00	4.014787585723781582e+00	9.935968498581276620e+00	7.702572968344704840e+00	9.378889460812843026e+00	5.942366995457230239e+00	6.008326683236476562e+00	9.950428883707331806e+00	2.865565053139065732e+00	2.076645698941270894e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.436917546376759169e+00	2.327400499024077973e+00	7.930326422246850804e+00	8.204285119435802187e+00	5.863227546589764305e-01	5.782791342059134809e-01	1.233272164319386910e+00	1.752472077290095909e+00	9.638845644034484295e+00	1.091796822665085820e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.911934494747498547e+00	7.686019523428427647e+00	6.315557977713306403e-01	5.791121432017704684e+00	9.852770122974154887e+00	1.117505879896997678e+00	2.121844820520324859e+00	1.586200907714138963e-01	4.708487114981769750e+00	1.802096645437539379e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.980232185157393410e+00	7.035801575369097449e+00	6.784171796060197934e+00	2.437448646928109586e+00	1.665640111562451953e+00	2.903885625719052843e+00	4.963619252353439926e+00	-1.521454927149999747e+01	5.171369343094768034e+00	-5.531195252645618154e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.927821836585598358e+00	5.536011278372067856e+00	1.591941493460762080e+00	6.665009018621683268e+00	8.139373157066573938e+00	6.333524452971798224e-01	5.976848180628433482e+00	6.918320801681548948e-01	1.639506241680720233e+00	8.445596610231037005e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.612376398728679661e+00	6.259262098603458391e+00	3.692992769604199310e+00	6.507915254844109931e+00	3.517543754092758324e+00	7.485308080039378975e-01	3.579666176048361237e+00	1.187020390537045111e+00	1.196499402059800765e+00	8.200626612442485452e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942333115105607355e+00	7.677362340423125708e+00	1.712118213127923338e+00	8.012498617502975762e+00	2.206603085470940417e+00	3.448344947033775698e-01	3.767552301836901929e+00	5.431516816306903861e-01	7.414530298327125735e+00	5.925227391215078576e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.306774073649108026e+00	2.831198707440680362e+00	6.104618885325535871e+00	2.172696478987221624e+00	4.785608385590014002e+00	6.493871695708321568e+00	2.049382862506315295e+00	-8.344112073474887481e+00	5.522458134962662690e+00	-2.050432831251419685e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.165394510459478727e+00	1.028204433243153559e+01	7.238127404307390655e+00	2.774890978764025018e+00	7.234927569555296145e+00	8.795531774778734047e+00	3.631110124638750936e+00	-1.618787850454665289e+01	5.707528679188845544e+00	-1.105661053937367342e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.006209766401188865e+00	9.985936731846484449e+00	2.196239121018995988e+00	8.967443513375123132e+00	4.627544373784637344e+00	3.514686752272752068e-01	9.296748594176861502e+00	1.304728984442852235e+00	2.927256810294395439e+00	2.036721561551385662e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.042318356344156705e+00	7.045094142462609454e+00	3.937106598209114239e+00	7.596418804235936406e+00	1.735187800706688988e+00	4.441334455154525296e-01	9.508150968667289149e+00	3.849893176496846703e+00	7.711934845462314669e+00	8.531936311253584648e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.561072341811485131e+00	3.421549823424292036e+00	5.094082139242229523e+00	9.604631585872668964e+00	6.367016015963494979e+00	2.072716156598588544e+00	3.600813331446973464e+00	1.554369137533678336e+00	2.650257270894483153e+00	3.149799652782171506e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.507099578445727062e+00	7.690597226759757099e+00	4.228828706557550277e+00	7.838408193133274082e+00	9.260863199991735684e+00	2.525816124366315751e+00	6.354775867350156204e+00	2.198634010677063433e+00	2.868768701445939318e+00	4.532043338427180288e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.893998212255287861e+00	1.841690566748928726e+00	1.908475649220551462e+00	6.783417530173135646e+00	4.204995475198184174e+00	4.782902280622808866e-01	9.407418697558963316e+00	1.778924289306237583e+00	5.356251358466796120e+00	5.091886022624129282e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.833056001190038975e+00	1.433086524177192178e+00	4.908233763671146832e+00	6.888717738730451678e+00	3.128448777937276493e+00	1.042385577233001293e+00	8.142707081422785320e-01	4.279181330820608364e-01	3.518505816128558727e+00	6.182416682011864673e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.376749618110261864e+00	3.620016812008052476e+00	7.443195391707163822e+00	9.126728216134738503e+00	4.927527592335110285e+00	2.303273730936314934e+00	8.336090839430935873e+00	6.338200870462241454e+00	3.359370820440318539e+00	4.739183261971097068e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.475773546964331828e+00	5.001175321529273354e+00	1.754162149867833254e+00	6.053024953298532296e+00	1.156929846347038993e+00	1.693197669666586247e-01	9.572645512120695699e+00	1.402569384691227494e+00	6.674782092176013037e+00	1.040374546057998550e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.741393370533288465e+00	8.655950104556280778e+00	1.876085882620199374e+00	6.538298040356350427e+00	8.378187816397080212e+00	1.328223125551446060e+00	2.061119030843121092e+00	2.117867780709206671e-01	6.322689783674774411e+00	5.805903367790107517e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.631282096622155287e+00	7.731839038532964281e+00	4.492149797282875667e+00	2.519088033126766657e+00	8.357527145616778341e+00	7.516453882374909412e+00	2.111495717252853233e+00	1.632334568108230499e+01	8.564891907215743672e+00	1.951704825240888397e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.978038237312110148e+00	7.446123196152789170e+00	9.165374915158755798e+00	5.381055325429004554e+00	6.924686050034257079e+00	5.649359405608721296e+00	9.811161555171047155e+00	8.675134734910122347e+01	4.840562575033676040e+00	2.765847735314023794e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.227860211452710182e+00	4.994323458486038092e+00	6.601584878385909683e+00	7.609430434684017364e+00	4.296504489439191055e+00	1.976795282914427077e+00	5.476659607017389853e+00	5.171485781160041206e+00	1.933378643606066039e+00	6.400660060483593270e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.011419726981112710e+00	4.157039018424857346e+00	7.185030036578745616e+00	3.540439329178647565e+00	8.628282217341167737e+00	8.108065414841510332e+00	1.340959591088282554e+00	-3.468351069971392064e+01	3.456119208839374402e+00	-1.897738683095614988e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.258858381320589359e+00	4.101192924978380283e+00	4.178245420104689245e+00	2.458560209488263482e+00	6.300286316589802205e+00	4.762786989455842779e+00	3.610195472855986409e+00	1.013274967694343331e+01	9.384006405114915239e+00	2.450918479212156598e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.415874425490469157e+00	9.896041041267572780e+00	7.144318283870427777e+00	3.606182450902604586e+00	8.443680227942261141e+00	6.928130701645800471e+00	4.865818110922154993e+00	2.434376011882767088e+01	6.341404616637354330e+00	5.446293714810163920e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.693894937983592364e+00	1.724001327945852369e+00	1.217764100756638879e+00	3.403558646834357049e+00	6.562283360901528084e+00	1.069608629946465994e+00	7.570598244795035292e+00	1.443804763938489000e+00	7.628773901428752779e+00	2.750719882622988521e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.581729017837260720e+00	8.826195452294710364e+00	6.740921855235423088e+00	2.404118315531751815e+00	7.585703083629731225e+00	9.126773250444280450e+00	7.166671960259634488e+00	-5.970495576861921450e+01	1.195696690981540300e+00	-7.316790759223978966e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.890938473431813094e+00	6.232152582159470100e+00	9.171867742662593415e+00	4.902857232588716307e+00	6.149867732648976570e+00	6.194499576611884883e+00	1.026041927740852344e+01	2.146894938884071564e+02	5.623938683639199354e+00	1.016934467563484031e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.034177667797031575e+00	5.039048587242107580e+00	6.176875567071434148e+00	9.140264171030262119e+00	4.907768787849660086e+00	1.454765097585482891e+00	3.982182311192437929e+00	1.936462862847234678e+00	8.852881463005763951e-01	4.416148675111059561e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.678477401135240132e+00	7.655045803491876022e+00	9.018965212120932051e+00	5.793492100352747087e+00	9.539228316615048442e+00	7.468755607907339389e+00	5.938841147054290559e+00	2.280156323431538112e+01	5.844006607360004324e+00	4.942494863400268059e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.760852069181302770e+00	5.287994617997779478e+00	7.493906937210291552e+00	2.804049774612352941e+00	5.972378106761356165e+00	8.185979907023638091e+00	5.746277444595389916e+00	-2.060001424422716809e+01	9.416741360141019257e+00	-5.750214887649213580e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.439592372370428919e+00	8.958236978088125468e+00	2.063404706484095907e+00	1.513026293394736044e+00	5.892865521081614766e+00	3.845476119317535968e+00	4.736506914721269723e+00	7.461942313989148978e+00	9.262867778541599151e+00	5.734648046078242345e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.311613587700215078e+00	8.814509690029574074e+00	9.148153926660413049e+00	7.073406406573312211e+00	3.107902337816009108e+00	1.940040144702612546e+00	2.356840673477171411e+00	4.166555119492908688e+00	5.778414970985497945e+00	1.782539993896981301e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.119388323158188037e+00	4.573220502916835351e+00	1.659067525268718368e+00	4.303687719606295481e+00	6.929480995939272248e+00	1.074815621043610836e+00	1.051706784257212490e+01	2.292258517117987449e+00	5.134293659179785863e+00	7.906599585150877374e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.161888606486705555e+00	3.304764829133544524e+00	5.325529069649844516e+00	8.553483472421163469e+00	5.660845705345481704e+00	2.440762223555088095e+00	8.518963856444505822e+00	4.602998928265536804e+00	9.817924081405710268e+00	2.339017364726512938e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.100832447306180129e+00	6.461821110315759675e+00	2.510321578397081588e+00	6.312459571636949818e+00	2.764740042030076506e+00	5.752509292239065264e-01	5.846372273968791333e+00	1.140348982026785141e+00	7.229623146792021338e+00	1.841436278506204971e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.543115723904932679e+00	9.255840118769640412e+00	8.716709559261237583e-01	8.208770750862612431e+00	1.902192043211411221e+00	2.390726362728707310e-01	6.225883433431780745e+00	4.393226142752774677e-01	1.845967562908352066e+00	1.501516724104859435e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.857159889802003860e+00	2.858586537288101415e+00	4.760200055248534845e+00	3.208504463088015513e+00	6.896801102583134835e+00	4.361083231742420629e+00	3.483368394488512543e+00	6.991387209217718279e+00	5.273630977010976828e+00	2.047880850134230570e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.410052620557020298e+00	6.798842301852520364e+00	4.010382313951491362e+00	7.282883455615277057e+00	7.736103759588619511e+00	2.467271416071379342e+00	6.446083511443871927e+00	1.895548535370833232e+00	2.932262701234346736e+00	1.838303829999984487e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.264329144207058775e+00	6.789425418636381160e+00	5.865279192546314135e+00	3.469802652655441300e+00	5.923024337757683000e+00	4.457293054877196958e+00	7.360611961150479665e+00	2.813992248923282347e+01	5.061330006694912953e+00	6.188846378742950947e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.564186068004151053e+00	7.517357900504770818e+00	5.725322093636681764e+00	9.001676425976041784e+00	3.430353163098326164e+00	8.549233610338631273e-01	5.715135934454226962e+00	2.749211563717147477e+00	4.845517008205429299e+00	1.455982404415246947e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.614860714393096863e+00	1.896151649392199268e+00	1.402001719957746584e+00	6.665962872910392356e+00	7.108012966242927888e+00	8.651588441645450267e-01	9.650168285032997062e+00	1.208181899299570539e+00	6.399989107224597795e+00	3.807796867806374763e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.676507166806205262e+00	7.214416293601168206e+00	2.182376235389416053e+00	3.962714237356083746e+00	2.070939073935991637e+00	5.011769684627948029e-01	6.207009582032131156e+00	2.174991479155273133e+00	4.022195215090326847e+00	3.858651068727244393e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.355778843326696403e+00	8.773288214681146613e+00	5.611578795842578238e+00	3.449412104240948462e+00	4.966736512127344128e+00	4.216008634774207842e+00	4.420484073425846816e+00	3.170617361254223354e+01	2.371270307656343945e+00	1.996610342023640442e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.893906723847118556e+00	2.656248495035013590e+00	4.310087671965063372e+00	2.685263288144644989e+00	2.577691259928947431e+00	2.293412168518654592e+00	8.349363599578678574e+00	2.431026864635927254e+01	5.539592278881051435e+00	7.985902771926193111e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.609506390015734256e+00	2.898079303906910376e+00	7.594659489560242172e+00	6.921312504878974536e+00	2.490837806368394247e+00	1.580642891607378697e+00	2.383785712367880283e+00	2.813859365330974693e+00	8.918244854388433396e+00	1.088317192019999169e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.489361738601433505e+00	9.604777905320888820e+00	6.924228921480017895e+00	2.679196283760313602e+00	2.775817115815367497e+00	3.265067182989007222e+00	5.066297220252832467e+00	-3.265279647982218592e+01	7.154843229816071570e+00	-7.650572663661796469e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.016190773868046904e+00	2.593302228593175940e+00	8.357118896000594432e+00	5.984735014088930605e+00	4.598484979102647863e+00	3.510353718828127967e+00	3.955262015162925859e+00	8.577581557673319423e+00	3.835103177151281351e+00	7.158360649398791509e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.243585172384982229e+00	8.979861232396917359e+00	7.346426248409968274e+00	3.531678074011165069e+00	1.270629391408802489e+00	1.722490012676270776e+00	4.949188138493187061e+00	-7.540054512003337095e+01	9.461008089052890924e+00	-7.285083446478294888e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.780568371669929206e+00	5.688851047714675424e+00	5.100798729772875184e+00	6.926439082227621391e+00	4.519247803682850062e+00	1.600350745697409094e+00	8.099662639553560695e+00	4.432107331257573613e+00	9.659006737557490396e+00	1.049207831166660867e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.860875044322380933e+00	3.209862082688143214e+00	7.091844327753750399e+00	8.320449574299781048e+00	5.812588985048239287e+00	2.825675438537378792e+00	5.329705495019481098e+00	4.001829223646502953e+00	3.051457586625258234e+00	1.058418288071792972e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.259538259516001624e+00	9.188758760461755770e+00	3.336541822178301420e+00	7.540603374762577360e+00	5.908657257567309529e+00	1.293452763113649873e+00	7.585489726678754430e+00	2.251760106896774527e+00	9.200512446755912954e-01	2.749787757808636002e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.087754854765456969e+00	4.447996891323565904e+00	3.636430349032580445e+00	7.838566752146530980e+00	3.886897665268094215e+00	1.186039693518025073e+00	6.018582794431030614e+00	1.808391298123374735e+00	7.422843343478336742e+00	7.723000011318879388e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.247049591715555739e+00	6.155519704441257289e+00	8.161713854727755901e+00	2.861007417846924916e+00	9.090634976670726175e+00	1.280327492579336024e+01	4.133387768651346938e+00	-1.201153971671420173e+01	8.178696826756127081e+00	-3.979656121235300503e+01
