G	c	dx1dt	d2x1dt2	m2	m1	d1	d2	Fg	Fc	p	W
1.000000000000000000e+00	1.000000000000000000e+00	1.043129744825250116e+00	3.459863212273840638e+00	3.639004182191060810e+00	4.952146549183245483e+00	1.770200784806015504e+00	6.527216079564668316e-01	8.833669598869052564e+00	5.106395101545186499e+00	4.616516092858258702e+00	1.014251121219868068e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.440697553841868039e+00	9.980780532190273391e+00	9.189028007311659252e+00	6.492877665433655743e+00	1.511610599962790680e+00	1.068578402640991021e+00	2.622101239934866435e+00	6.369435937701736883e+00	1.465056128577989503e+00	1.048864058832171935e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.926652202124635060e+00	4.831138963595533298e+00	7.778558499678521088e+00	2.460382861476844152e+00	1.949362743905531214e+00	3.104123818294465043e+00	9.532079424924715383e+00	-2.558939324068161980e+01	5.471696457994440266e+00	-1.323509477345451160e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.225808775164622944e+00	5.061240007648312833e+00	8.235238848853292382e+00	7.067717539943429550e+00	6.262799132372602884e+00	3.653675605252097114e+00	2.976385226079375723e+00	4.160960122401174743e+00	2.111988870717161682e+00	6.313092677827206671e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.868386653180963641e+00	2.466801802856189330e+00	1.164116633430885006e+00	2.615515822395242829e+00	5.896584597029020713e+00	1.302498379735051781e+00	3.933240632161997041e+00	1.125425144299330826e+00	4.610266960785455836e+00	2.586049328567642291e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.018139616346056986e+00	8.163210179236754627e+00	9.666212527030898727e+00	7.244283864845767695e+00	3.105778802104175895e+00	2.065690244695983058e+00	7.808648881041694523e+00	1.563450891062965376e+01	4.158435560803124709e+00	2.553223625488074049e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.408828862458172182e+00	7.252494434427131154e+00	7.548557382630459500e+00	3.063940833088718119e+00	6.733009149369328483e+00	8.280340667148527345e+00	4.538145032072560703e+00	-2.434912804870168301e+01	7.957040046866357130e+00	-4.686873678666610203e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.135474740491806855e+00	2.982009419676871609e+00	3.744104244533401626e+00	2.057253627279703512e+00	8.386907360001925937e+00	7.622129457315155676e+00	6.487320323079420525e+00	6.493327433300508744e+01	8.228252175573480542e+00	4.266911344156905557e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.934133214081508623e+00	1.742248851717308034e+00	8.462320364999987632e+00	2.489145602467035090e+00	1.381126157298478985e+00	2.335993115678831611e+00	5.006298660343945883e+00	-1.213486827625774289e+01	2.388936987038041693e+00	-6.843584240373903071e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.717391896397703732e+00	7.120708025627743076e+00	3.533700700662582683e+00	1.007749716428277154e+00	5.476387219681217999e+00	9.515139570538398317e+00	7.680272756330250417e+00	-1.811732435231562732e+01	4.291820105920717943e+00	-1.815653385309590533e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.843588977712815158e+00	6.894021962802388437e+00	8.855434499347824229e+00	7.460160864924474389e+00	7.211188593413464076e+00	4.266476098115314031e+00	3.050741364731105243e+00	4.446470505677312168e+00	4.365734956908949194e+00	3.757374058261743244e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.641489152013656749e+00	3.462171186340039508e+00	2.003992626799007581e+00	7.588161756523987833e+00	3.270025258566439330e+00	4.208658842263511279e-01	1.525496484345843839e+00	2.328826828812522176e-01	2.367167360822354016e+00	2.114588697766883385e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.921651633670319548e+00	9.562287704515162190e+00	7.348139306884246658e+00	5.635521473537618675e+00	3.772217777000421712e+00	2.459273358114650865e+00	3.697499367965221939e+00	6.891257067350164967e+00	8.189880687260369996e+00	1.237556294520056923e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.122419755754628490e+00	2.361367544019725262e+00	5.869156836605093908e+00	2.450969934624176005e+00	6.520035897593032814e+00	7.797851300800812346e+00	5.279492186139575161e+00	-3.213860697926192245e+01	7.371131081852123401e+00	-4.268081756667909303e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.839673201999814101e+00	4.907343331905293482e+00	1.869969822696351480e+00	1.759990665127765919e+00	9.086445417086139287e+00	4.841842961093396625e+00	2.505456965424242011e+00	2.876142348831669526e+00	2.712932359702955321e+00	3.099556477445583269e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.309977690223954383e+00	9.486824779999746937e+00	3.180441171158056246e+00	1.164135929655929269e+00	8.291531752964433011e+00	1.122798374315361691e+01	4.193915154926701305e+00	-1.599593182650489531e+01	4.290330373036351119e+00	-1.557891702957636255e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.388652605021412967e+00	4.768029497118836169e+00	1.115553450229887833e+00	2.487666274895489860e+00	6.243737319626164961e+00	1.397604416704495867e+00	4.599746554058212311e+00	1.317245324317838140e+00	1.951851963867819117e+00	3.568464160088348081e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.190534651140910505e+00	6.744546707991086798e+00	5.218135602631027936e+00	9.025928637281859679e+00	7.565648665409590024e+00	2.191680899865824816e+00	1.515882455911180982e+00	6.208458650415792368e-01	6.648467491961448594e+00	2.028705144854899700e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.757205494017451741e+00	4.569626617070051466e+00	3.707901856411133679e+00	3.174541378130580238e+00	4.275448038712630350e+00	2.501164409942976619e+00	6.249169339436278392e+00	8.801137332729791041e+00	2.088366167234195547e+00	5.578004124246758693e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.529946840220272719e+00	3.459634019946226324e+00	6.388527317802273231e+00	4.193231925097055779e+00	6.769713459065047623e+00	5.157826863004609130e+00	8.958454064596200084e+00	2.872193136601954677e+01	9.866649030861458058e+00	3.742707586382107365e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.018844353155140325e+00	9.850228360627474089e+00	3.677270030854678851e+00	1.959213529803331744e+00	5.198752541955983908e+00	4.907484220920580675e+00	2.370476017943312641e+00	3.932711624211753332e+01	8.023542019199082276e+00	4.477690223653681869e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.682232574876788789e+00	4.678875779491416864e+00	3.694800069091197958e+00	2.997495916210981104e+00	2.712971006139023977e+00	1.669497204988844796e+00	6.383613118535853559e+00	1.024746599823134829e+01	4.508901448628352959e+00	1.233719628597105356e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.151224081290331824e+00	9.041582140820453972e+00	7.696574210161697849e+00	5.672483514203960908e+00	7.315001823124121394e+00	4.956785415770048608e+00	6.984951064672747734e+00	1.468395434852391901e+01	6.194141934252215265e+00	8.002732518418015388e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.524828644066630545e+00	3.072474382732099940e+00	1.434905307721652479e+00	6.468299400908059660e+00	6.001879640581913478e+00	6.617774884995153428e-01	4.757367107019610408e+00	5.929249394483401270e-01	9.205885402835885856e+00	1.381030199194872488e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.192038106855242141e+00	2.915126331416022953e+00	9.130084768201921719e+00	3.197589884254095072e+00	4.223879014109140684e+00	6.005449772855351753e+00	7.311523018763443460e+00	-2.461864873441030710e+01	5.998971581445297296e+00	-3.453470544300822667e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.427374661248622445e+00	1.279208082461223084e+00	8.678060572106028658e+00	1.517909135569031065e+00	9.208329493002645805e+00	2.625160281762227754e+01	4.687500753788412133e+00	-7.232291520069922264e+00	2.573784176689734249e+00	-2.137396219920305214e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.756941959735098369e+00	6.869976186198146983e+00	7.010363012442983432e+00	4.524065340397371848e+00	1.185767313456264516e+00	9.230083694206817624e-01	5.545281419012820123e+00	1.914981073353302676e+01	4.407226338410335842e+00	6.436902628762456402e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.495395114733717001e+00	4.312473918442613297e+00	6.340744228535878158e+00	3.110756754143301883e+00	3.842739548362709368e+00	3.922555417277757250e+00	1.074266758561694735e+00	-5.479370715966205552e+01	8.588005981676174017e+00	-5.715517696582510325e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.534479632184031495e+00	8.777752539963415757e+00	9.035195168144872113e+00	2.979336639618223259e+00	1.506073567854012696e+00	2.285081138425928415e+00	7.220399515132367441e+00	-2.119668160682719815e+01	6.795627069682882215e+00	-4.947593452856754936e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.211504769526009273e+00	5.260923939768461288e+00	2.663969189683987882e+00	9.636732448910503734e+00	7.900579200313685213e+00	1.088705883852547407e+00	6.950647933731297634e+00	1.117188789431800444e+00	6.857009266366882017e+00	1.507257723113813874e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.808191009619800838e+00	9.702939605932819234e+00	1.711020914447121788e+00	6.543152669342988226e+00	7.316474106036476854e+00	9.539568418305069963e-01	1.342319726476733921e+00	1.984011726459241343e-01	8.801192054126547148e+00	7.524337255767775900e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.588355014124496201e+00	2.656462039213093540e+00	3.156284765546196969e+00	6.018776947468504446e+00	3.987871359621459444e+00	1.045087506928828347e+00	4.321028771596942875e+00	1.534267452710308399e+00	9.041182401944841018e+00	1.055617381318584869e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.467214555638916451e+00	8.819534014606652761e+00	8.145925487830565359e+00	4.739283765579044072e+00	7.085179648525757656e+00	6.085326601977809169e+00	9.811807910121883580e+00	6.000765343150136744e+01	9.287287691848970184e+00	2.055298683693738894e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.583563381012986326e+00	7.992108832072280400e+00	1.324829582731707367e+00	4.862090976483175453e+00	4.560734955533744639e+00	6.154389060971380276e-01	4.796110986776953133e+00	7.450314179177379703e-01	1.845552948795729620e+00	8.563966489002159221e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.230972325455807592e+00	7.949780178105183559e+00	6.237490935997572983e+00	5.869029221947228869e+00	7.805594187641839099e+00	4.155597029908072670e+00	5.519778580199715456e+00	6.276670777642546106e+00	5.901041585241280529e+00	4.500941849053576789e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.336046090383963936e+00	8.603928556417164586e+00	9.951769972587641178e+00	7.275781082981258585e+00	5.084651058551940217e+00	3.482143096815879524e+00	9.190701545429618591e+00	1.999512506322811234e+01	7.664035197216058748e+00	4.178402427229932528e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.139268837455620798e+00	7.853776259718673991e+00	8.708521541189044868e+00	7.324573489789315772e+00	4.702785971326473913e+00	2.803658968793115491e+00	7.455731074714042173e+00	1.092845070623594239e+01	7.822681716042179545e+00	5.490747431693246483e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.357663299374165078e+00	6.634895445239557432e+00	5.696949607688559958e+00	2.538233448807527104e+00	9.407898795756340249e+00	1.052838027178732361e+01	6.243118832224451076e+00	-5.894366976667460989e+01	6.462300048277492159e+00	-2.044888786275082794e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.848346090821557652e+00	2.182857421325768321e+00	1.567103159790721678e+00	5.494586098865291923e+00	3.258991579457588994e+00	4.644576228089367098e-01	8.170708870033266180e+00	1.363144288050185171e+00	2.499128213217649552e+00	4.739572729353363201e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.692290066639237978e+00	1.302010829480020337e+00	8.485714868322412840e+00	4.710756716185257709e+00	2.085797731541847888e+00	1.883888882280756683e+00	8.779764612336260043e+00	7.982698603959919126e+01	8.175437517446708213e+00	9.290344594331395456e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.673160032615669479e+00	9.275814527148384059e+00	6.398911528662740267e+00	8.834394416160460395e+00	6.261697152691986012e+00	2.270652264597694980e+00	5.111608362573146103e+00	2.896998153669640086e+00	7.481219083620895383e+00	2.072059365898209080e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.675359405006940250e+00	6.552153841660143030e+00	2.034229867941566461e+00	6.680306274248365206e+00	9.722252785774442074e+00	1.483796673938834632e+00	5.279955058553251313e+00	9.486138050207918448e-01	1.769005410543462720e+00	3.008846032773814159e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.653430488003055920e+00	8.180716221589515058e+00	1.859065354455337937e+00	5.798034575033127247e+00	4.405635285191493722e+00	6.887307390155679165e-01	4.473428655128311782e+00	8.474443982531028041e-01	5.170116818837084516e+00	1.524217392471560473e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.465447070764083648e+00	5.335270160287295838e+00	9.177121701455620340e+00	2.039566568013102543e+00	1.558676979443807786e+00	3.517539526783181270e+00	9.694656575503760365e+00	-1.744023602030785725e+01	2.556086898292300624e+00	-9.637989836850620406e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.661339971100099788e+00	2.064956094465376868e+00	7.026633421339005814e+00	6.451024971529303542e+00	4.057577996964300659e+00	2.209773744760635150e+00	7.274536617128690708e+00	8.689740301916458520e+00	4.032272619139899206e+00	4.873966520114970535e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.843511802155353596e+00	2.123171724814596928e+00	8.470022352978292091e+00	2.059056655203387987e+00	5.543723229263060936e+00	1.144477334279768144e+01	1.743066941511349111e+00	-3.399647691096631785e+00	1.163240660558874762e+00	-1.285632511646497562e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.535655524206286593e+00	7.169909304798682825e+00	8.915731790422494640e+00	4.032828574183241699e+00	2.435941950174289605e+00	2.718338247770792915e+00	8.756074274179379557e+00	-9.287385267814400436e+01	4.604601706095559521e+00	-5.052450882885556780e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.010322431629530726e+00	4.872939553140741786e+00	6.144822788888284926e+00	2.294068662137272785e+00	6.924465738603160503e+00	9.314178876215438052e+00	5.329028595108237454e+00	-2.078059414494384427e+01	5.938125172795582607e+00	-3.322526496439762127e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.429168526223842051e+00	2.792385735443545070e+00	5.655413453345031094e+00	7.224396822358807313e+00	9.971983875710039413e+00	3.908468051034589053e+00	1.621961996252033744e+00	1.042131925869539844e+00	6.575496938583284212e+00	1.076152056483854125e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.259742983545233841e+00	5.417852164804096482e+00	4.876299104865687184e+00	2.859825223666916827e+00	5.064498066643394303e+00	4.327288626883615485e+00	5.950017845183182885e+00	3.456375255436890370e+01	6.974477935930703865e+00	5.210592410375406871e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.132217574759675216e+00	1.571778343098965136e+00	3.857023602013389230e+00	4.534496235459370084e+00	4.190911503155855478e+00	1.791970572571197851e+00	4.761626610374508850e+00	3.521464535502427662e+00	8.525735613581462147e+00	4.808349730811196565e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.867537041586933233e+00	6.242315901625984154e+00	4.914690298374233102e+00	9.053617182438676636e+00	4.614983988382722835e+00	1.249243435398795121e+00	8.896096155076289591e+00	3.309354018466156955e+00	2.935718499483476407e+00	8.806723203419028323e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.537511770820546353e+00	3.425792563561687931e+00	7.970659737249167875e+00	2.836988847794823076e+00	2.038494370385307342e+00	2.850392848598339413e+00	2.828100079636001851e+00	-9.878176272518739864e+00	2.082094334230432331e+00	-1.789621689276232530e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.908558008266460604e+00	8.179834575198308144e+00	6.411685035137616673e+00	5.576428777436484907e+00	8.950365835478233834e+00	5.153981921163441449e+00	8.437797294010875859e+00	1.146761818193992788e+01	8.660892916558330157e+00	6.537396850887743085e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.260914128026578762e+00	3.797842242766325427e+00	9.031451938023497661e+00	4.779709549201061058e+00	4.737989947214654052e+00	4.480043273337749099e+00	6.017291770665845085e+00	1.057343508698013608e+02	2.406051656123494364e+00	2.241674765951685913e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.668744521111023893e+00	5.096068151251337497e+00	4.985229689585483293e+00	1.162187999930524018e+00	4.487476887157934691e+00	9.622884766826581782e+00	1.486871743745436847e+00	-2.793980091052220338e+00	9.773786291658540293e+00	-8.462211372632705064e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.889686761005469506e+00	1.111271393074263036e+00	6.461674229797249147e+00	8.130845969552439101e+00	6.934719517262739608e+00	2.751154831066580542e+00	9.746169643138967942e+00	6.427273484025755934e+00	8.595397375237018522e+00	3.758410631541560747e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.663212879259723387e+00	1.652070881475131037e+00	6.687373675995630151e+00	1.626587999493156911e+00	4.984137063571532522e+00	1.025120012507502487e+01	5.610181823832744108e+00	-1.090994937226581385e+01	5.503843886398102292e+00	-1.225642551387197159e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.275616850313261885e+00	4.532763916707955865e+00	6.325870709581625562e+00	5.274702185631983120e+00	6.828056468867923279e+00	4.099673099970685186e+00	3.607819033795322650e+00	5.434848649099053297e+00	9.831062194211760641e+00	1.447139258517468363e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.333712982928550339e+00	5.317971976816045832e+00	7.338098127899682410e+00	6.039799890045070008e+00	1.554777320590322143e+00	9.437972384696813322e-01	5.222241205084870330e+00	8.022792204348659695e+00	1.876109334606429924e+00	2.940399750582440674e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.234673015740143320e+00	6.403992634607837076e+00	3.137969142564267955e+00	6.649320873432976953e+00	8.315080557954912521e+00	1.967709371292229781e+00	8.714485690830395370e+00	2.687801510930073690e+00	3.723852793401990713e+00	1.692558716926106115e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.645526011319395021e+00	3.622620015382953529e+00	5.611603597764029061e+00	7.198904058987668719e+00	9.465646451567048203e+00	3.692886250469797016e+00	3.745398983110778790e+00	2.393829079536913707e+00	6.749993900668894931e+00	8.802094098766576735e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.283671437353088862e+00	7.260269019827092940e+00	1.938609535080115798e+00	3.282858415389543705e+00	6.839939684524576791e+00	2.024949494711878906e+00	2.730488444965895933e+00	1.147127933835885516e+00	4.137164726222667177e+00	5.134291822615083589e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.301532583273710131e+00	8.734803248001965059e+00	4.457080192652046691e+00	1.088190016762176082e+00	9.600224922839458941e+00	1.962791239910180963e+01	2.167739830808379065e+00	-4.231698958136821176e+00	9.352464125183290733e+00	-3.916940246025204431e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.794194366481972835e+00	8.012545457722620057e+00	5.388684266380487919e+00	7.514670232474768952e+00	2.354366498732695323e+00	8.407529182843718196e-01	3.689533688586688509e+00	2.056972883811703845e+00	1.595086236331156870e+00	2.022531046301581625e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.219677088329753190e+00	1.360393692103059271e+00	6.876245592491033065e+00	5.817065153940681022e+00	5.293472708857477116e+00	3.123885565582267265e+00	8.024159988774529850e+00	1.154926065680953151e+01	5.943106681794435353e+00	5.521220671994088889e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.593283643429896479e+00	5.324069944743825111e+00	9.555408776314610719e+00	8.513611699629027640e+00	6.420741718318353719e+00	3.594605313714037464e+00	5.236128080556436970e+00	6.686656868826990952e+00	6.313331227014954194e+00	3.242777186195383479e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.500080310179972010e+00	1.941846541359954159e+00	6.401478391864544371e+00	8.390200534350329420e+00	6.237456285626609365e+00	2.377806613792180279e+00	3.055592206791167165e+00	1.884622498615045938e+00	6.876950729580849853e+00	7.893697429855824055e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186266566541274159e+00	3.183356669789111137e+00	7.687237255085347165e+00	8.590277809348313198e+00	4.614138122221302929e+00	2.065773225945048974e+00	2.504309686654863754e+00	2.027152796410326197e+00	3.305926317400339265e+00	1.988093167715088043e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.850430385174767878e+00	9.876585050174616853e+00	5.553908682033832811e+00	5.364358714738514777e+00	4.037551658637680951e+00	2.094911178541381425e+00	3.994668378134893061e+00	4.287952592890128756e+00	4.282243660388116879e+00	1.488119020716981993e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.316160274484045267e+00	2.281346139241688498e+00	6.707344128145993345e+00	3.996383605559515217e+00	2.138198043237744539e+00	1.797486695018437608e+00	9.466577171574959593e+00	4.886894427632702786e+01	8.588766307868866079e+00	3.566801267972108462e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.161559264772863642e+00	5.497777503011059608e+00	1.644980518925744040e+00	8.114195030444673051e+00	4.532463733509027648e+00	4.552485163619259256e-01	4.084213820669029715e+00	4.584146418882272256e-01	2.756966565487746657e+00	4.994231622696781869e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.026817033849505734e+00	6.571964098585731939e+00	3.282122518835775882e+00	5.058864064297653229e+00	2.463666772105090885e+00	7.930952107331998846e-01	9.882878118125740130e+00	4.760061282047847619e+00	8.439623560436878336e+00	6.341715520735791500e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.040559086382040199e+00	7.330932226139204921e+00	4.254911870741768354e+00	2.655839117698747920e+00	7.611335654709826315e+00	6.107202603602770452e+00	5.362903042412409782e+00	2.185482364101448027e+01	6.067952462363640720e+00	2.938768163527496426e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.383007520661269751e+00	6.035268640362823511e+00	5.253237029640326128e+00	8.701566448353613481e+00	2.878850995174107918e+00	8.699086442167508482e-01	2.621962516521545883e+00	1.125604580605063187e+00	7.867756201354345613e+00	1.572764974504747393e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.842322896955559619e+00	1.094784221938061686e+00	1.400713625733467138e+00	8.949468428451446300e+00	1.520643544833510497e+00	1.253078676255377222e-01	9.012080496544326635e+00	7.759780760452308357e-01	7.408292536839408804e+00	2.613646520988148314e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.206119159917056649e+00	3.932872597623069844e+00	2.255614040761301897e+00	5.192370985369413994e+00	5.976381656742211668e+00	1.296281824913511294e+00	5.143195733666314773e+00	1.432778432267191704e+00	2.868207642569745364e+00	9.595809836355206812e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.322191065741177285e+00	5.654359548060999607e+00	3.487574662400950487e+00	1.675052104534350716e+00	6.359808670581705847e+00	6.602475669792909230e+00	7.387229409558512039e+00	-2.003429148012075700e+02	6.109872620019528355e+00	-4.630910724398660250e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.188160307129499493e+00	1.777722538016648812e+00	9.739399148963428843e+00	4.493123279622365018e+00	8.859776233736630147e+00	9.599939567460435086e+00	9.850589980755691144e+00	-1.258445807235203517e+02	8.822791171620373518e+00	-2.945668213094469138e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.893646150859391142e+00	4.164948806350478705e+00	3.983182607200815628e+00	8.235276974798306782e+00	6.187302691133674593e+00	1.498055140735041535e+00	1.449144910490830496e+00	4.633228982208237867e-01	4.886499635732577396e+00	2.841343333431580120e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.585242558747269381e+00	1.294021525537778050e+00	5.337482965785738109e+00	9.118132528308581897e+00	4.113808191848288054e+00	1.206917240658473389e+00	1.870647411784353675e+00	7.722325769504834181e-01	9.703377035900139447e+00	1.071713909596040004e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.318239465107692965e+00	1.706502549551864423e+00	2.761813313639219558e+00	2.820351799356997091e+00	8.219963018344357053e+00	4.014493870123950536e+00	7.481026545976581232e+00	7.137373323617564935e+00	5.069743784069283166e+00	2.072548503189344160e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.262031143047451787e+00	4.567245213906050871e+00	6.499383700493818417e+00	1.598069738287641428e+00	5.863367098556848234e+00	1.187996718434360233e+01	3.528623360541443876e+00	-6.980945275735469302e+00	2.280702126918097594e+00	-3.658096238656901988e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.334179806539156132e+00	2.198309102545993987e+00	3.535663158159576547e+00	8.895993363432122436e+00	1.718841540517670685e+00	3.395453498960933070e-01	2.659892274031316006e+00	6.564437925479434943e-01	4.499896354686749866e+00	2.954119014924132980e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.418034670359800131e+00	6.105777921441813305e+00	2.871984613261893138e+00	4.507281945003807522e+00	6.081368227974418339e+00	1.933557502986450238e+00	1.360145602709447621e+00	6.299490688514546299e-01	9.573947405144197731e+00	1.518980174202038036e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.240467357790322467e+00	7.197925820417896858e+00	5.638536784293375348e+00	5.880002402823885532e+00	9.171050653489150051e+00	4.411164568061176183e+00	1.201391041710502039e+00	1.108207534848969278e+00	3.882687732314141549e+00	6.529635339106174285e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.149515564372031839e+00	8.207737327631951629e+00	1.052738581509667481e+00	9.713373208473196740e+00	4.563745855920146255e+00	2.439170009261428795e-01	7.965928075147491683e+00	4.583871439842555073e-01	8.823456108978966483e+00	4.892103158290141529e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.707993577810615449e+00	2.793376136573590518e+00	1.067993307427156813e+00	1.600873206930919723e+00	3.663108695165978812e+00	1.226558224273481601e+00	2.203036387931431417e+00	1.108831113151426795e+00	8.931557793918763366e+00	4.170728569117313711e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.931127080368065130e+00	2.502684621527084374e+00	2.972475993737092814e+00	6.835321478587138344e+00	2.293323343248475421e+00	4.976848638324302687e-01	5.207926434010257566e+00	1.447417317381483270e+00	4.153244939268696534e+00	4.326382527214713747e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.937833051222349390e+00	1.929389607714792954e+00	1.328293079876483374e+00	1.670660315074650848e+00	2.369114016658643962e+00	9.438830899272575570e-01	6.461672527056451010e+00	4.287184121113006618e+00	1.747865456784288840e+00	2.836966526865444749e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.592833617197781493e+00	6.719950549245394811e+00	1.972881073438712773e+00	4.380914019230637280e+00	4.894217397781553736e+00	1.100422365609667885e+00	4.858708077528763880e+00	1.412245423824390445e+00	7.519459516101330010e+00	2.661491209921080880e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.771830082677685159e+00	7.359274725576443466e+00	4.050581858880928365e+00	8.234686772633718732e+00	6.362237693865716359e+00	1.562892773994090323e+00	1.247821947213972438e+00	4.042962868477928962e-01	3.797943054767682014e+00	9.903159414982580344e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.460725778769474292e+00	1.273346280050480228e+00	8.220074350140354369e+00	4.899797308936600260e+00	1.726161283822783332e+00	1.447927214123728490e+00	8.056395435770030033e+00	4.192559188957145011e+01	8.046769526918872373e+00	6.451337280703118893e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.783145060672569393e+00	9.417670375650711634e+00	6.143488360753645239e+00	9.975081251002984928e+00	9.456127123605167384e+00	2.915209933411010645e+00	1.096927421269371594e+00	4.888710820351307995e-01	4.979600302510491794e+00	5.334419259025843019e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.858951676152754473e+00	1.467728371350602856e+00	5.611531988795324999e+00	6.034156835063744673e+00	7.790268967403745748e+00	3.628244285515277667e+00	7.857670730250307933e+00	6.837169934994433262e+00	5.369804567119285110e+00	3.514877172767612592e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.735433562477901148e+00	5.868642850172179237e+00	3.642692908027171050e+00	3.891907314698360931e+00	6.285652899999067955e+00	2.945570389129416711e+00	9.043373975116915986e+00	7.954745102178501170e+00	8.002109478113089480e+00	1.635819608114276207e+02
