G	c	dx1dt	d2x1dt2	dx2dt	d2	d1	m1	W	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	8.210021926822340887e+00	5.519981106058097886e+00	1.341786714978801864e+00	8.364905519196327077e+00	6.971970259948511384e+00	4.778820401548873775e+00	3.211217162587602925e+00	1.592560579076520924e+02	1.626884359226891377e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.646086156293421254e+00	6.535351803896280565e+00	3.264182652572528820e+00	5.455168148410233009e+00	4.608282833574341986e+00	2.557993306097614550e+00	3.310057669780586576e+00	1.160876191487918874e+01	6.326587462277074536e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.385857832118213118e+00	7.155246527300517023e+00	4.398624843087208802e+00	3.209081171443064484e+00	2.017810657635311866e+00	7.347570945979277290e+00	6.246751388065820976e+01	1.785022565902592362e+01	3.543838164290384896e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.682406111019120409e+00	5.816087540472995698e+00	5.302825080066911667e+00	8.411678089279808646e+00	6.575126257144106923e+00	2.610069276361347779e+00	2.240693182033603570e+00	2.660848558286545540e+02	2.479213228248142684e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.912301376612810300e+00	1.176185574977954396e+00	1.565570364304318618e+00	8.974794696755571621e+00	4.145856986762394669e+00	1.567620321981278986e+00	2.053917741797982366e+00	3.887989189130139067e+01	3.457409058093277565e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.301813791443720447e+00	3.451608515366582530e+00	1.962220935438125702e+00	5.554833405821425707e+00	4.534124886906299778e+00	6.218439035928543746e+00	9.037793076241619872e+00	4.111890222282714547e+01	3.718587679413877822e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.675769912113543869e-01	5.879010018078903776e+00	3.052702479636211219e+00	1.612650947875124308e+00	4.282286042685463090e-01	6.803559505950119934e+00	-3.265502169473415961e+02	-4.217266249993229188e+00	3.194317215482611161e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.396729303177649761e+00	1.497590854039609010e+00	9.767124800603584234e+00	4.336968887907972636e+00	3.644659092119379995e+00	8.363198094192568988e+00	1.717651417712524164e+01	8.643188034697814714e+00	1.246548563957717271e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.727023201642642114e+00	3.583004315519511263e+00	3.642720050259120157e+00	7.726766228714686768e+00	6.658997688314267194e+00	6.199822903062119472e+00	4.426031929179478297e+00	1.535112899775095627e+02	1.546210863458415758e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.388973009028182215e+00	1.805602349813030916e+00	5.099469102506283491e+00	9.422531789212161613e+00	6.796617705022939937e+00	4.242681945337340110e+00	3.616460256584286714e+00	5.925153154981430959e+01	6.050946355097048723e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.230021024509672323e+00	1.468522875023082985e+00	3.022265220447783562e+00	2.826041394815566932e+00	2.591065662679092441e+00	8.307631648743702968e+00	4.676954845606133659e+01	-2.437064030883427712e+00	3.620496544569297370e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.177891319793626046e+00	4.371435295535731846e+00	6.549227732894285836e+00	1.405352445034953046e+00	2.634596467556901134e-01	6.137397647915772581e+00	-2.742362349842727554e+02	1.211670501872444738e+00	2.867534577429981191e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.141930422063078376e+00	2.510022461786902692e+00	3.369294030590268996e+00	8.972985383917736257e+00	2.213276299888552678e+00	1.892055530933387297e+00	3.537560303952018703e+00	3.527878945912035391e+01	2.955827041667881616e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.407159047040407174e+00	6.623692026032034441e+00	2.670218873546741367e+00	4.546058226390326418e+00	4.250169160998171769e+00	5.824256632076627582e+00	1.060150402460706864e+01	5.893878112828065063e+00	4.934274085703007984e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.090637227637749618e+00	6.778768392932237319e+00	5.820579283384961222e+00	5.921391164527084250e+00	4.264899294395489093e+00	8.895791036959627363e+00	1.210585196957048559e+01	1.251682489220829666e+02	1.197339079889785438e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.170693551716555536e+00	7.939314698051269659e+00	1.108073672110143848e+00	9.653830644176201403e+00	5.301818108136270524e+00	4.651909896176609216e+00	5.054686947928061613e+00	3.703004349166803877e+02	3.733609366662639104e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.297736047978652607e+00	2.555828211910495362e+00	7.336583625799378838e-01	2.038204239756559399e+00	1.207329774126565614e+00	3.936693792228867839e+00	-4.412953576711419856e+01	-1.501454430770259307e-01	-6.946685361718868634e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.872014640289333620e+00	2.767365602081751863e+00	2.433859084712634235e+00	6.798684554199577512e+00	6.326975802950713046e+00	2.330284506966242564e+00	1.977240263498007078e+00	4.703667472430492325e+01	4.525465786979931693e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.645714726764720748e+00	2.397047925835739335e+00	1.850024958886282933e+00	2.105248717052351726e+00	1.113052210607799131e+00	1.933263738773357332e+00	-4.259664352244724483e+01	2.048449976764964209e+00	3.011296500368205287e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.432428184666521886e+00	6.427391587720898691e+00	1.634726575452207342e+00	4.531909195447994421e+00	3.967250481758102243e+00	4.609748952757314555e+00	9.641992167514958467e+00	2.822057989108899889e+01	2.033670274383128174e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.806933122293025828e+00	7.751803972835477730e+00	4.195433650372534906e+00	8.329381701126866488e+00	3.425656901832359047e+00	6.549450962053649405e+00	9.888039912648549645e+00	1.944937484455332424e+02	1.928625443744030576e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.031068955294573986e+00	1.087051940400292516e+00	8.640347117436425251e+00	4.870590151688858782e+00	1.307411327994779660e+00	1.630586067654966609e+00	8.299346395428933931e+00	5.811673729268131972e+00	6.429962278552304511e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.559635538341877847e+00	9.519405422952091911e+00	6.189186907125345805e+00	1.023826085173091904e+01	8.202937229571006128e+00	9.488242664266984150e+00	6.109424464091075535e+00	5.466779183422196411e+02	5.549813816550808951e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.019686642465218007e+00	1.114076802282879752e+00	5.448239425186327978e+00	6.062116902919327366e+00	5.055565524802036137e+00	8.086366387714662096e+00	9.359402692379394040e+00	1.998515150392225692e+01	2.572740629191820361e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.354441353812287474e+00	5.837751125950592090e+00	3.247692115998205509e+00	3.638160559133544858e+00	3.211283769353301842e+00	5.952196757448330544e+00	1.585774928522023153e+01	8.845181938197091753e+00	2.065851973517823126e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.015940314421783341e+00	7.350637813310024526e+00	8.988221650587055578e+00	2.719673344775028756e+00	2.736352654666811546e+00	8.343130131702807262e+00	3.976048147360195628e+01	-1.764217823787755535e+01	3.405661428565126414e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.010860011982265050e+01	8.751058372858722123e+00	4.677134254470651342e+00	4.269038203594267777e+00	3.688184058436497992e+00	1.579277761279978654e+00	2.891319531338982785e+00	-2.262381570759696459e+01	1.124883676559060035e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.512876461000263184e+00	7.533865066347643413e+00	2.184424182041821094e+00	4.107200331871935894e+00	3.167523710880524312e+00	5.388342855055021197e+00	1.069376437564939053e+01	4.149781666726904206e+01	4.038898014157602745e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.693577156886044044e+00	7.935439272866151583e+00	6.444419283582980995e+00	1.601579096260449253e+00	1.314210925264504226e+00	6.881332222098856199e+00	-9.433445840083970779e+01	-2.070393824961828777e+00	-1.043835256315150239e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.211323807611339731e+00	3.809237212770122394e+00	1.871120802857658472e+00	4.612314630292604356e+00	3.620068927736183717e+00	8.054729173980160084e+00	1.632957107229404414e+01	5.226156876779319838e+00	2.319203285876762877e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.045784611409831921e+00	8.455223566969706894e+00	4.299570666784855000e+00	5.260421914621623785e+00	3.599777593917589780e+00	8.049718227002420790e+00	1.494381757453495752e+01	1.106550405817941964e+02	1.077791395479750634e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.408932037565396200e+00	2.094331198174169906e+00	5.377329364628076647e+00	7.309180411794777399e+00	6.298010409380526475e+00	3.730382767019850387e+00	3.589998772010901007e+00	5.180167505836886477e+01	4.621892672003176017e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581804249164881382e+00	9.047004093342955855e+00	8.943782668411612846e+00	7.292204947591727660e+00	3.213049639766564436e+00	8.962775271374928465e+00	1.879513436173187202e+01	1.608993381655159283e+02	1.650366758186853815e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.191881022865649564e+00	6.068431337885754395e+00	5.453459872051452884e+00	7.527183617329614052e+00	1.256206634339914530e+00	2.101575456306219891e+00	8.778746238333155816e+00	5.704919670182073332e+01	5.084839946945421474e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.689389195715877534e+00	8.566545788278485674e+00	7.207281893291360042e+00	1.350757917482248160e+00	1.079044055202509789e+00	8.545086844482101540e+00	-4.351574627472399470e+01	-2.572196982910354279e+01	-3.026106311980444730e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.357462772153180453e+00	5.301876045630978140e+00	9.931061735098086984e+00	2.345249368951434210e+00	2.501901909994395101e+00	9.563733175000304954e+00	4.628291244675852312e+01	-1.077053747092085345e+01	3.625086189306114193e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.608517516193848529e+00	6.526968932103033971e+00	2.670177659013014626e+00	7.044710142104796624e+00	5.940527635558146891e+00	1.912142064780280259e+00	2.770894043609682278e+00	1.376971805008537046e+02	1.321695568868424857e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.275968610007657489e+00	5.521492503638480542e+00	3.639484742937051376e+00	5.583850136977411616e+00	4.091009982033297909e+00	7.877902089387122331e+00	1.055033556508925940e+01	7.328827036969700259e+01	6.300983123287511489e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.251617561273168810e+00	7.392356077860503305e+00	4.852805117139345370e+00	1.508036317996849007e+00	2.951391269817559837e-01	1.265660534031198825e+00	-9.115333487476808827e+00	-7.325577449087483650e-01	-3.667685712055674507e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.539624587769725661e+00	2.271134350613976949e+00	4.542818103592414225e+00	7.844241802137020159e+00	4.837168295175161781e+00	4.428968828439106886e+00	4.577497268511518946e+00	5.692280487140569534e+01	5.549496206469393655e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.937826351160775395e+00	1.684526583493482832e+00	5.001758555583871946e+00	8.281743714138878332e+00	5.566525565877094017e+00	5.735952364745646292e+00	4.759035544571880827e+00	5.178440262726175547e+01	5.432105276939024918e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.618214721889541075e+00	3.352803985614489335e+00	9.344921439462849477e+00	6.380854861800530742e+00	4.803397328596403781e+00	5.941936553183705172e+00	8.090578844530309510e+00	5.080421119607907343e+01	4.664198717063935362e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.464745012478950059e+00	2.537773446744344241e+00	7.012281445579147565e+00	1.052152800770502328e+00	1.599694348865398963e+00	9.113709644904336216e+00	-1.087575764114019137e+02	-1.100503012817678439e+01	-5.974933207874475904e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.656676893075735180e+00	8.478663129337725479e+00	6.620173746574325335e+00	8.028175117756632062e+00	6.673970198897675843e+00	7.461590405226137257e+00	5.324789196281074055e+00	2.712935788319668404e+02	2.716840505758605673e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.483390367783867347e+00	3.512048662762834006e+00	3.642648413735106505e+00	6.420592957067030149e+00	4.349711210009435725e+00	5.824086224478862484e+00	7.364400151367954450e+00	5.919543136704730557e+01	5.740011027233477847e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.404395532875421182e+00	9.916077043276713354e+00	7.987343997891946046e+00	7.949129027680720938e+00	7.304671470096193886e+00	8.125828331087666001e+00	6.017957614324358495e+00	2.397568249507319535e+02	2.261961950989592651e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.407892740028229284e+00	4.233214746816714502e+00	9.631373418580498225e+00	7.633069664577597280e+00	6.442258133239016082e+00	9.845486664952625588e+00	7.561198808054071741e+00	1.045803661988758790e+02	1.000302115828550882e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.420270152594477864e+00	2.147967744802647072e+00	8.539604807518022866e+00	8.407785848247408822e+00	7.033895104907853302e+00	1.295562027490162915e+00	8.506423179778074273e-01	9.564107102135791649e+01	9.377674795153401988e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543254665264043979e+00	8.324150568873250222e+00	1.055942296247330159e+00	5.495616244312810927e+00	4.711646369415667834e+00	9.457638180513351145e+00	1.283033463668219909e+01	9.218393210635973389e+01	9.540183436994554711e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.438891680301042086e+00	6.829286713055417124e+00	6.697481068273044791e+00	2.204118051169067893e+00	1.986118688808058197e+00	1.522414946349269993e+00	3.407635895947176152e+01	-4.738607671233083352e+00	2.863764306909668544e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.184049970551511954e+00	5.115819064640953151e+00	1.368949577922983440e+00	7.260318016525266316e+00	5.116907080757364668e+00	8.751918999937505106e+00	9.616475796117692099e+00	1.488849217335816775e+02	1.464453362193804367e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.065170613000351985e+00	5.732975169071551136e+00	3.999446953397203242e+00	7.059028747580437191e+00	5.145438172846666269e+00	3.134428859389529087e+00	3.850085594954042456e+00	1.304755766835151292e+02	1.341348165072744791e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.764730718973638979e+00	7.120975825778301349e+00	1.209235496030522050e+00	7.825894222132309785e+00	6.536557327042409327e+00	2.810841148076107743e+00	1.896123804921096445e+00	1.859887050613745316e+02	1.829706734978924487e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.089036931457757040e+00	2.699554414460686669e+00	6.675157630190021507e+00	2.565059134387408957e+00	4.098661055113136942e-02	4.803091759700048868e+00	3.270964649490896932e+02	4.096074585533198587e+00	3.114572783506449838e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.097052556060555961e+00	9.983847087739770032e+00	7.183567233544155606e+00	2.615004127224019648e+00	1.121942381691000357e+00	7.226140041951947701e+00	7.117963704695688421e+01	2.729560592250102857e+01	2.339700379648935780e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.217080869865877712e+00	9.665557378467337202e+00	1.794485425204082052e+00	8.740147778524686828e+00	2.858784034839701338e+00	4.345347106475193399e+00	8.487106937466712964e+00	2.086646851653779606e+02	2.147960863301990457e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.702852085704311236e+00	6.945855174591383907e+00	4.441187815390255977e+00	8.050128369504090386e+00	2.051929815489576647e+00	1.708940329520867607e+00	3.800103550357645243e+00	1.030037241497344240e+02	9.817105244711892453e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.199210263056329495e+00	3.262067799903851650e+00	4.721564148176753406e+00	9.132522317309470949e+00	8.000157103025443917e+00	6.775083901867467340e+00	4.115831535145537678e+00	1.100386713826926126e+02	1.066352677015618156e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.271601672721248022e+00	7.086031713567243706e+00	4.157072674059453909e+00	8.139897331708741746e+00	6.734565707751518637e+00	9.500179781631864273e+00	7.599878670206238418e+00	1.967180594372412088e+02	2.010974212461079276e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.493861481145790648e+00	1.025352241206309856e+00	2.076267250385328555e+00	6.285198348039262584e+00	5.379429535215527913e+00	4.289787859869873543e+00	4.623826733231140906e+00	2.870107348080122023e+01	3.085455107168101208e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.009529468499768878e+00	1.208569959251108106e+00	4.342293715622623118e+00	6.711452465684106805e+00	3.379830674678001579e+00	2.713487584355148918e+00	5.189086174203710655e+00	1.630020065920395922e+01	3.205989517884638929e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.160737312760439011e+00	3.651097955832607322e+00	7.900405826046482005e+00	9.116048438285194067e+00	7.429936341098310137e+00	4.961078230688935164e+00	2.576573895129767422e+00	1.601908982581481951e+02	1.568089690011817652e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.042522223016052685e+00	5.139701876486533649e+00	1.372991348454845717e+00	6.188544901343044913e+00	5.156077101256125061e+00	1.081082162758584486e+00	1.585079264021387990e+00	9.700934560338110657e+01	9.533018335333720472e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.286363209511999006e+00	9.239847780716885950e+00	1.320825267191091612e+00	6.365222973588532618e+00	4.112310273224276891e+00	8.449551234981562686e+00	1.212516243798757998e+01	1.892874802191908827e+02	1.936842885718467642e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.066825094323053058e+00	7.670510861333997177e+00	3.894657117527183132e+00	2.900195293175064304e+00	1.977421459343976062e+00	8.213525469799865419e+00	1.035619194858539487e+02	2.571985289722440893e+00	-2.269337057775696387e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.386307817984981483e+00	7.173029648176264317e+00	1.007627443188725103e+01	5.095586052206244609e+00	4.161310685374481899e+00	6.586877356533814343e+00	9.921226449911992873e+00	9.172552896473725070e+01	9.047553870316679081e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.611691129041773252e+00	4.859921166311862883e+00	6.471044774738050620e+00	7.698644067484939235e+00	6.309250425853720756e+00	4.022657368497181807e+00	3.428557666975907470e+00	1.309257563591512508e+02	1.244012147259143006e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.787366905840443110e+00	4.196028152844893278e+00	7.228435596127297025e+00	3.666348579653246009e+00	3.076486824941130127e+00	7.723550587975811510e+00	2.647159627711591057e+01	-1.022820824123902961e+00	1.473003796891695671e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.048659951805708701e+00	4.639858249204383611e+00	4.049766241518986121e+00	2.479390380677565009e+00	8.887990240049962187e-01	6.373718710124558484e+00	1.012375636132032213e+02	6.042491646331535904e+00	7.355133262836702102e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.456284160319800236e+00	1.039499215249239228e+01	6.246282832215015901e+00	3.553126237670390708e+00	2.774233687738457022e+00	8.483330578062297178e+00	2.359319657210424026e+01	4.663892286101179252e+01	5.068575436218340968e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.413231138247885710e+00	1.613473642059245705e+00	1.257915466968482887e+00	3.091896487429248719e+00	2.800344974929833697e+00	6.691063941514047819e+00	2.693098375797289279e+01	-3.164473018052305076e+00	6.224713998621893118e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.133087111229274413e+00	8.925806355801931602e+00	6.878040200421297712e+00	2.699910243230528195e+00	2.452671733493200001e+00	8.357704828951863618e+00	4.224194000914895497e+01	9.219606769433145388e+00	2.012517870232508699e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.633758563771539940e+00	6.396165713436334777e+00	9.031654108613995646e+00	5.290955415215256252e+00	4.391483377578055070e+00	6.624438530079644671e+00	9.911441744468090675e+00	1.605296872228894500e+01	5.374520075308090128e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.896016211282464781e+00	4.900806368462701457e+00	6.138289669477028809e+00	9.116365326304617156e+00	7.826151932175897663e+00	4.519780781798774072e+00	3.138584568684317677e+00	2.219812816153370534e+02	2.226718909864862042e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.868160394799959656e+00	7.120408077789057266e+00	9.035049623120404050e+00	5.804364100356891321e+00	3.469433436306890162e+00	9.499015891209918294e+00	1.782430316817729121e+01	1.119362891255692745e+02	1.093347047157110836e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.441938765894643648e+00	5.391562929526335424e+00	7.668259218783399334e+00	2.830309031074327741e+00	1.033131455312048752e+00	5.566913956721701418e+00	8.763569556649682113e+01	4.002301700093990000e+00	1.161980948359836674e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.862241691887380313e+00	8.962417489216646160e+00	2.006350633718859910e+00	1.764207651916812170e+00	1.587269031969551047e+00	6.046965967456638502e+00	-9.890738010419669024e+01	-2.664930679731510921e+01	-1.607087003492047828e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.094538121265352437e+00	8.771510038081283156e+00	9.244092914261564431e+00	7.276319002576054906e+00	1.308708744073225683e+00	3.141966919740623698e+00	1.164535370154969485e+01	8.661171816276888080e+01	8.824442764492985702e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.534104790676989793e+00	5.164498479858777635e+00	1.474908848101604830e+00	4.780041528855288213e+00	3.659347991022320112e+00	6.737667475260709082e+00	1.281263542522433063e+01	2.641286363217259847e+01	1.764922983090591302e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.040356841016146561e+00	3.771113083417266587e+00	5.577376587976977440e+00	8.173151618538668117e+00	7.628965941610028167e+00	6.351678703916370239e+00	4.701873921113646659e+00	9.722155122041553454e+01	9.559584596815805924e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.362442548293441469e+00	5.949586839987773601e+00	2.280327999173452636e+00	7.402861977668861115e+00	5.747142178981476945e+00	3.012587483608534455e+00	2.626436621412887362e+00	1.339854005607402030e+02	1.414862729667964629e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.740842022735884065e+00	9.591186997304781414e+00	1.248655396577642795e+00	7.817761933093713367e+00	6.788031202696657829e+00	1.747210073011596920e+00	1.629717641804572015e+00	3.419058381894898275e+02	3.556459305574109635e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.048436693272948972e+00	2.810199657260548545e+00	4.883686951278359167e+00	3.659045168682768079e+00	3.052530428646329508e+00	6.674394819194068518e+00	2.106938145113401717e+01	2.122167587728869265e+00	1.023399944665262140e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.700531081403502398e+00	6.390155758796671748e+00	3.795937314699994403e+00	6.850896324281629646e+00	5.825021513811345031e+00	7.307303084102772850e+00	7.679586222436442178e+00	1.892796840291656792e+02	1.752073152963485256e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.995673946083893036e+00	6.984251474921985725e+00	5.164021864841487286e+00	3.291106226024736348e+00	2.968525693386612652e+00	5.627005709010546752e+00	1.985221513237176083e+01	1.279140848323346447e+01	1.662149501786634076e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.292208083948377606e+00	7.583816017513561825e+00	6.631528797033864997e+00	9.476872406303188612e+00	8.358188367209463010e+00	3.303653525751593989e+00	2.196888017313580743e+00	3.091950562450332427e+02	3.050475038031993336e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.094399871710465710e+00	2.712382356561255037e+00	1.299126261228585877e+00	6.595635297840227729e+00	5.407794728035688614e+00	6.680539183696610372e+00	7.496288734306751245e+00	5.259368189501955726e+01	5.090426401314950766e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.538716069781287388e+00	7.205187228877793615e+00	2.074199120524556239e+00	3.871433920773861281e+00	3.692599274831839473e+00	1.745918002326167562e+00	3.368419497394860684e+00	-2.232852096488836580e+01	8.452081034221919253e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.903254754390264480e+00	8.699618664729674933e+00	5.663723648737835958e+00	3.050197172759395947e+00	3.300729563849862380e+00	5.117978127276996858e+00	1.559861293072024679e+01	-3.632397469472637397e+01	8.967580951742051809e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.011289511355442539e+00	2.539141888230020516e+00	4.034986148933366046e+00	2.451067264718928218e+00	1.646423551477641967e+00	2.590910825482423796e+00	2.172709033814179591e+01	9.892689912742209657e+00	2.311151895682041157e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.763094576933005753e+00	3.357418304044584190e+00	7.709502955833023030e+00	7.386633326175775949e+00	2.543636827484011320e+00	2.760572173815408537e+00	4.686493493100679864e+00	5.602438188547472464e+01	5.481717111823971322e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.595132732819762422e+00	9.484663808610930502e+00	7.081140734750649202e+00	2.976471756414644787e+00	1.290356698332923546e+00	2.983757858957560405e+00	2.417265952420777708e+01	3.049791316274378872e+01	2.541640224051846531e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.680109539851702305e-01	2.258814790602245104e+00	9.041663893451760359e+00	6.170825017568370541e+00	8.396725250672298912e-01	4.529588638973960357e+00	2.874150033215617128e+01	1.372354785429676127e+01	1.841654142999291821e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.746964045235136043e+00	8.753143779793514767e+00	7.376063230554240846e+00	3.740155875263792673e+00	1.885693550673881447e+00	1.061927163417552444e+00	9.487993144663899869e+00	3.428995087892509019e+01	3.442577798365788055e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.127467008548945770e+00	5.023364714286096877e+00	4.945830608632181935e+00	6.627523301991468330e+00	6.421244558228825561e+00	4.718208989526803343e+00	4.905857475186396144e+00	1.096245532397906004e+02	1.052879292509825433e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.913039348695845021e+00	3.310388632712737866e+00	6.933485295622644706e+00	8.236586312820451283e+00	3.323255823026821432e+00	5.682917004046299958e+00	8.987827423828093742e+00	7.977373621037799012e+01	7.462488768480659473e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.057717039439057594e+00	8.742002155758990867e+00	3.295735572956096426e+00	7.865361826386950916e+00	5.936754951803361102e+00	4.954813345778796396e+00	5.000578779163856957e+00	3.221929183908309824e+02	3.264241836347721915e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.617785260758914490e+00	5.145287004305717282e+00	4.024690200016474151e+00	8.014133459128974124e+00	6.865886960632741065e+00	4.820824190743751458e+00	3.624576184548176538e+00	1.180621119833510733e+02	1.279175407582236090e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.138911814455394689e+00	5.248433431865807464e+00	8.363440393377656434e+00	2.702538057110744685e+00	6.299552405526487320e-01	8.697708776962183919e+00	2.870632936797695720e+02	-5.267675878013839963e-01	9.175214112324427518e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850319341695830566e+00	4.594194509790537673e+00	4.720431208358270680e+00	1.766187565602080900e+00	2.015679783482871468e+00	1.932005960374520992e+00	-5.153037131496683543e+01	-1.413755327298094500e+01	-1.579424205032803918e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.886327487695868665e+00	6.285645192650259006e+00	8.385057235761937733e+00	6.791367590394617793e+00	5.584706348125865638e+00	5.328701545336658185e+00	5.771607190009668820e+00	1.887629330162489509e+02	1.896180250959454554e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.942492203424001307e+00	2.684094625875741436e+00	8.581360965396090279e+00	4.549262740173070974e+00	2.450514048906757836e+00	1.404754645698286675e+00	5.100164046925454997e+00	2.484798700862497611e+01	1.319045453284210367e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.691398279780000458e+00	4.786730664417128800e+00	8.410557813019350348e+00	4.832157394299705366e+00	4.442046135299329457e+00	1.486589258563580707e+00	2.658964387063391666e+00	1.902487903707323369e+01	2.725828585586911856e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.713555824142544814e+00	9.402758573101131390e+00	9.398927827287726799e+00	1.311647665546415986e+00	1.253827155824252415e+00	6.244604105574530273e+00	-3.940630979939557221e+01	-2.330944795442277595e+01	-2.364285376116674087e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.445321315460601497e+00	3.568607686722123695e+00	4.589105489048472819e+00	3.133575352831223348e+00	2.951803832923308502e+00	5.828258963843770957e+00	2.056476121186786443e+01	-1.688888227379024443e+01	2.738489383359573637e+01
