G c dx1dt d2x1dt2 d1 d2 m2 m1 Fg Fc W p
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 6.06738463e+00 4.47445842e+00 1.22922307e+00 9.74035763e+00 6.31695413e+02
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 -4.04523931e+00 9.70035526e+00 1.34371832e+01 -5.10953782e+00 -3.42708064e+01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 1.37391423e+01 7.27449629e+00 5.12814903e+00 5.87867964e+00 3.69293123e+02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 -1.60371001e+01 1.74900760e+00 2.35466026e+00 -4.35391089e+00 -1.94594762e+02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 -4.96097754e+01 8.76663661e+00 9.20087196e+00 -8.41091742e-01 -1.76339472e+03
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 -4.71132008e+01 5.32503947e+00 6.10751278e+00 -1.57479580e+00 -1.81623615e+03
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 2.28101097e+01 1.61878516e+00 9.10543835e-01 8.80030848e+00 2.30762202e+03
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 6.39412525e+01 5.94745530e+00 5.47627656e+00 8.38691356e-01 2.50919067e+03
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 1.04036948e+01 4.75447851e+00 2.83848399e+00 5.20094943e+00 1.55774256e+02
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.03132748e+00 8.89974464e+00 3.79532976e+00 1.32107823e+01 1.04549070e+03
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 -1.21460284e+01 2.83595143e+00 3.31140662e+00 -2.28722200e+00 -1.20098333e+02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 3.32684506e+01 8.43818149e+00 6.16824746e+00 4.72318027e+00 6.78145166e+03
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 1.71039715e+02 6.01919822e+00 5.85262019e+00 5.14180291e-01 7.32971804e+03
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 -1.23184371e+01 1.49149273e+00 2.03458479e+00 -2.66418739e+00 -1.63783351e+02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 1.60829455e+01 9.74660771e+00 5.54250914e+00 9.80583984e+00 5.01265467e+02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 -1.43670991e+01 5.61353720e+00 7.55866728e+00 -3.43894166e+00 -9.57921102e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 2.73633452e+01 3.61789169e+00 2.71430926e+00 4.21131592e+00 2.23266188e+03
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 6.32341449e+00 5.22466158e+00 3.94149625e+00 4.76850535e+00 1.57921081e+02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 1.34558160e+01 8.72072005e+00 3.32624963e+00 1.01747750e+01 2.38551322e+03
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 2.15564131e+01 3.74412812e+00 2.10023525e+00 8.78409533e+00 2.66159657e+03
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 1.25754259e+01 2.73408757e+00 1.24720990e+00 4.62087968e+00 1.02307411e+03
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 -2.79208316e+01 2.16164122e+00 2.90418726e+00 -2.28098397e+00 -1.27550752e+03
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 5.00664680e+00 3.68073459e+00 1.94360905e+00 9.63298230e+00 3.56253968e+02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 2.05483223e+01 8.02043278e+00 5.95300401e+00 4.77180045e+00 4.29722765e+02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 2.27746811e+01 5.24463729e+00 3.76707721e+00 7.49533918e+00 3.31654310e+03
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 1.39327230e+01 3.04733443e+00 1.68349124e+00 1.03791309e+01 7.08853862e+02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 1.20937130e+01 2.49566500e+00 1.54369169e+00 9.48752577e+00 7.61600049e+02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 1.27236583e+01 3.99456529e+00 2.72534954e+00 5.17530934e+00 1.36349624e+03
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 2.42649842e+01 9.45931936e+00 8.62452220e+00 1.29837484e+00 2.37357235e+02
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 5.54074101e+00 4.08724041e+00 7.48778907e-01 1.46096577e+01 5.59197092e+02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 4.83605371e+00 9.89311668e+00 4.85261880e+00 6.83376981e+00 1.97930798e+02
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 6.95835911e+01 5.36707410e+00 4.78015945e+00 1.04528170e+00 5.13887597e+03
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 5.37172088e+00 2.61247526e+00 1.21207373e+00 1.21370922e+01 4.05942676e+02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 1.78862866e+00 9.02026083e+00 1.31898100e+00 1.64752391e+01 1.32875006e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 9.29007724e+00 5.14319836e+00 1.83735331e+00 8.13335873e+00 5.67656098e+02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 -3.38457331e+02 7.38704209e+00 7.52578905e+00 -1.28733679e-01 -1.02363729e+04
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 -2.17139642e+02 9.85340425e+00 1.02548750e+01 -7.62924600e-01 -7.72415437e+03
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.01443661e+01 1.45157815e+00 5.65432762e-01 1.24815548e+01 1.07453218e+03
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 7.51212793e+00 1.87025104e+00 8.47175495e-01 1.28935630e+01 1.82750300e+02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 2.39274959e+01 7.48411067e+00 4.91081261e+00 2.89762995e+00 4.75750642e+02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 -1.72812842e+01 3.53642503e+00 4.73612333e+00 -3.29149562e+00 -3.71222601e+02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.56058107e+00 2.65871257e+00 8.79521109e-01 1.42661592e+01 4.28276971e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.17684946e+01 1.35425692e+00 6.53145985e-01 6.14635570e+00 9.86387685e+02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 2.61536038e+01 1.19662041e+00 7.76961144e-01 6.10254370e+00 5.07795930e+03
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 5.08849464e+00 7.97037043e+00 8.17135755e-01 1.83756324e+01 9.25979122e+02
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 7.34895759e+00 2.20990085e+00 1.10721975e+00 2.12918881e+00 6.03583315e+01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 3.56409518e+00 5.20948554e+00 1.86049976e+00 1.06981049e+01 6.99730176e+01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 5.50163177e+00 6.45307134e+00 3.68140817e+00 2.00340534e+00 2.10329196e+01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 7.74011450e+00 4.85516621e+00 1.78469954e+00 6.78620893e+00 5.58135434e+02
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.05097757e+01 1.24395987e+00 4.91044081e-01 1.24189160e+01 2.02535729e+03
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 1.96957905e+01 8.05151352e+00 7.34612433e+00 1.57922907e+00 1.06962885e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.78817392e+01 1.09461902e+00 5.15768957e-01 1.38008446e+01 7.94901272e+03
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 2.13696448e+01 7.85700905e+00 4.99056768e+00 6.44905760e+00 7.37441817e+02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 1.73275585e+01 9.03974044e+00 5.76368213e+00 4.13951934e+00 1.24280422e+03
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 -3.79055042e+01 4.89555929e+00 5.98765913e+00 -3.42377961e+00 -3.52650170e+03
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.93634129e+00 5.81988226e+00 4.13197735e+00 3.73623425e+00 1.87658857e+02
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 8.01896197e+00 5.29285053e+00 1.80020612e+00 6.92176403e+00 6.85867798e+02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 -1.96910906e+01 4.50287757e+00 6.02833738e+00 -3.31675245e+00 -8.73270993e+02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 1.36250149e+01 8.98682082e+00 3.40815408e+00 6.62779005e+00 1.01080661e+03
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 1.86337012e+01 9.04540160e+00 5.13707592e+00 6.24928507e+00 3.23689852e+03
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 7.61283534e+00 4.02234728e+00 2.17644292e+00 9.44257209e+00 1.71755919e+02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 4.33703581e+01 6.53562779e+00 5.10887427e+00 4.95312800e+00 1.28451904e+04
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 4.59489823e+00 9.34216806e+00 5.03367093e+00 9.31586257e+00 2.12972481e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 -1.62609171e+01 9.65852649e+00 1.49307407e+01 -5.16978262e+00 -6.48399746e+02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 -3.84302691e+01 5.58063136e+00 6.99479705e+00 -4.01733836e+00 -2.80777148e+03
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 3.56046330e+00 5.07542325e+00 1.37714465e+00 1.17269151e+01 2.18186486e+02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 1.46925961e+01 3.50824884e+00 1.71775957e+00 7.23922490e+00 1.69282985e+03
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 -3.68829560e+00 9.62984686e+00 1.31874080e+01 -2.45554212e+00 -1.99690538e+01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 8.46546426e+00 2.28532874e+00 1.03034162e+00 1.16844500e+01 2.81274268e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 1.03799905e+01 6.21846618e+00 2.83571951e+00 1.12113826e+01 3.59765358e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 4.84606100e+01 3.54295241e+00 3.08778401e+00 2.70304591e+00 2.88680378e+03
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 -2.36649623e+01 3.51107461e+00 4.90919153e+00 -4.22995394e+00 -4.34078085e+02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 1.68342230e+01 4.64471729e+00 2.69948662e+00 9.32612396e+00 4.14638420e+03
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.95777031e+00 9.98913642e+00 4.64084109e+00 8.72249012e+00 4.93495832e+02
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 2.64901506e+01 1.49469676e+00 1.02710166e+00 7.66116613e+00 8.63071686e+03
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 4.04459647e+01 6.20687636e+00 4.74058834e+00 5.93590126e+00 6.05028316e+03
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 3.69316063e+00 1.74314942e+00 1.17741969e+00 8.06325275e+00 4.80543532e+01
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 1.17789238e+01 2.39068747e+00 3.92983814e-01 1.03100592e+01 2.66097286e+03
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 -9.07315517e+00 4.95606648e+00 5.92573533e+00 -2.20177100e+00 -1.26262214e+02
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 1.02569403e+01 5.59414118e+00 1.05123740e+00 1.26206161e+01 1.64923570e+03
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 5.89680355e+00 3.32913168e+00 1.34016031e+00 9.85006315e+00 4.10236477e+02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 2.67608110e+00 3.84811418e+00 6.99519052e-01 1.38248351e+01 1.68150702e+02
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 -4.14048058e+01 1.78270318e+00 1.99620235e+00 -1.37630097e+00 -7.93399318e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 -5.16414210e+01 3.72897805e+00 4.21968255e+00 -1.66975562e+00 -4.81778803e+03
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 5.55274259e+00 9.69902595e+00 1.96360840e+00 1.59969826e+01 1.08312152e+03
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 2.69382270e+00 9.50236644e+00 4.24260269e+00 1.10450504e+01 1.06661911e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 1.13271089e+01 4.01390461e+00 1.74770207e+00 1.32419842e+01 9.29009355e+02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 1.60766410e+01 6.13768543e+00 2.65526069e+00 1.13353986e+01 4.08806817e+03
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 6.19287969e+00 9.18635852e+00 2.58691783e+00 1.06595705e+01 1.44872421e+02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 6.06981781e+00 1.05565440e+00 5.43117068e-01 9.00385915e+00 7.85913409e+01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 1.25337107e+01 8.29615213e+00 4.99773923e+00 1.02437002e+01 9.33104565e+02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 1.87174247e+00 9.53532598e+00 2.22357551e+00 1.07794526e+01 4.30666471e+01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.08600262e+01 1.82193161e+00 4.15325245e-01 1.16614237e+01 2.68529812e+03
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 1.21887688e+02 2.45302917e+00 2.28323046e+00 6.23639262e-01 9.34247464e+03
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 1.19310442e+02 9.64671672e+00 9.13798354e+00 1.05505056e+00 1.51868418e+04
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 1.16207214e+01 5.83786129e+00 3.73901117e+00 7.87799419e+00 8.73123022e+02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 -4.96188012e+02 1.12776971e+00 1.14640279e+00 -2.31061040e-01 -2.87671219e+04
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 4.28757043e+01 3.31868799e+00 2.85487785e+00 1.38329533e+00 1.57211505e+03
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 9.03555910e+01 5.04949307e+00 4.57819574e+00 1.30593543e+00 1.44092333e+04
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 9.45814291e+00 7.23618020e+00 2.12309118e+00 5.25583065e+00 1.36504704e+02
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 -1.18511369e+02 7.59844340e+00 8.11519373e+00 -8.56436951e-01 -1.23362339e+04
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 2.81727711e+02 9.95879362e+00 9.73301717e+00 4.27732643e-01 2.69423034e+04
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 9.93349992e+00 3.58760079e+00 1.88029155e+00 1.18279320e+01 1.06528816e+03
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 8.49627515e+01 5.84398092e+00 5.18218577e+00 2.26378630e+00 1.71172194e+04
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 -3.54930672e+01 5.79991193e+00 6.75913094e+00 -2.13319064e+00 -1.50833153e+03
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 2.71148402e+01 4.65080734e+00 3.54520612e+00 1.30046430e+00 1.31074796e+03
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 1.30510136e+01 2.52245704e+00 1.94564419e+00 5.40873085e+00 1.28846387e+03
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.53692323e+00 9.79710907e+00 2.98534927e+00 7.29238316e+00 6.74017261e+02
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 1.26379933e+01 8.67985468e+00 4.45979414e+00 1.09872498e+01 1.13824434e+03
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 3.71096881e+00 5.48499725e+00 1.54814385e+00 1.15919597e+01 2.17012172e+02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 1.75932814e+00 6.42920880e+00 8.15082806e-01 1.52269866e+01 1.01654456e+02
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 3.59113849e+01 3.04534948e+00 2.49929097e+00 2.09672037e+00 1.15434321e+03
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 1.31992766e+01 5.89408363e+00 2.37832441e+00 1.08070942e+01 2.48238894e+03
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 5.02158767e+01 7.25473120e+00 6.42971409e+00 1.37911128e+00 3.23598946e+03
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 6.00561425e+00 5.63650326e+00 2.78244965e+00 1.27084336e+01 6.55757991e+02
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 6.72736853e+00 6.99869779e+00 8.61608899e+00 9.91256654e+00 1.86076280e+00 1.20610854e+01 4.43013522e+02
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 3.92060620e+00 1.72095154e+00 2.98568135e+00 6.50207491e+00 2.75426846e+00 5.73418275e+00 7.49634856e+01
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 3.42560676e+00 4.97650334e+00 7.78356510e+01 4.33876341e+00 4.06136006e+00 8.23431953e-01 6.09135914e+03
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 2.71833927e+00 2.47030083e+00 1.74533112e+01 7.94936825e+00 6.82423327e+00 1.34817235e+00 1.53366186e+02
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 7.25176863e+00 2.66013146e+00 8.45684012e+00 2.53416260e+00 1.73703205e+00 6.94097587e+00 2.55954558e+02
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 2.96844052e+00 2.82064554e+00 -3.86888076e+01 4.46064232e+00 4.78584984e+00 -9.33743803e-01 -1.57799316e+03
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 6.35772939e+00 4.48036351e+00 2.32758395e+01 4.12263055e+00 3.32906590e+00 4.10501952e+00 8.71459018e+02
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 3.38171524e+00 1.46035185e+00 -4.35792596e+01 4.88626386e+00 5.05000378e+00 -4.69004955e-01 -9.35055679e+02
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 6.95772050e+00 4.58014097e+00 9.51100417e+00 8.03601843e+00 4.16617498e+00 9.04606131e+00 8.22966345e+02
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 8.33445756e+00 5.60536702e+00 1.38356010e+01 5.35755729e+00 3.18699202e+00 9.61221551e+00 1.04229313e+03
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 8.00222719e+00 5.34964856e+00 8.32080388e+00 8.14613005e+00 2.90878357e+00 1.25260238e+01 1.57385220e+03
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 7.84766198e+00 4.44505690e+00 7.24260799e+00 6.18840013e+00 2.39034966e+00 1.19385025e+01 6.32593904e+02
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 2.68950165e+00 8.55231947e+00 -4.23548675e+01 4.07862491e+00 4.90218323e+00 -2.72186314e+00 -2.74407688e+03
