G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	8.763209160513255824e+00	8.037732372283603155e+00	5.340075567185211369e+00	7.551569188230558005e+00	2.467322958011846090e+00	4.965068710861329393e+00	3.701382764636776734e+00	1.980101977114037126e+00	9.677654889432153240e+00	3.449857343058774859e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.173358055777077524e+00	1.457733435563445479e+00	6.780584709678785238e+00	5.806070706741230936e+00	5.376483623176132376e+00	2.053006845767607658e+01	8.041641398247074690e+00	5.929994498899251454e+00	4.638173966000150195e+00	4.216072219228922791e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.669011271351467762e+00	5.297635764518113355e+00	9.583108185446040039e+00	8.431892587764334479e+00	6.446507195239038701e+00	2.271890013385425533e+01	5.296790450077405232e+00	3.735603900657272547e+00	7.495194056032262075e+00	3.330402995850628031e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.488606887090030639e+00	1.989143188911463467e+00	6.419513988584547803e+00	8.339313390618555033e+00	6.307818720636403143e+00	1.397621368230801231e+01	2.996528989023313105e+00	1.716478414460626656e+00	1.035819700635159712e+01	7.153259704016429623e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.116297234138784233e+00	3.160154848712510400e+00	7.656680451436501222e+00	8.566635545913289462e+00	4.656647783160599907e+00	1.208725202594998827e+01	2.478520967236191641e+00	1.558041321452191097e+00	9.508571400964724418e+00	7.698057696474480736e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.823418648579448131e+00	9.886108888941132378e+00	5.613047464721229396e+00	5.439917148446057560e+00	4.052633425622093277e+00	1.278412131928709528e+01	4.105964691533968036e+00	2.679277366547384798e+00	5.165035575878359708e+00	1.374372872268574611e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.299838426171917583e+00	2.366763771338477262e+00	6.683647231293349478e+00	4.051437847883088139e+00	2.059408513410503350e+00	2.428738908005526298e+01	9.471640807307503351e+00	8.593401581040879478e+00	1.293856163703443807e+00	2.344369233592070998e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.246293407347110360e+00	5.532512166663134501e+00	1.630955372436996509e+00	8.211929534710110445e+00	4.511402127850033139e+00	5.553244388344680260e+00	4.077775411640787162e+00	8.095784186768459900e-01	1.456386340572020011e+01	5.631999431607220004e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.060102532141121046e+00	6.494346198177621154e+00	3.288604094627963104e+00	5.151164502484568253e+00	2.445698000566082442e+00	4.819696075804340119e+00	9.841457830676864305e+00	4.816690652335374523e+00	6.872737314612237469e+00	2.009901302805915577e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.104063771380420000e+00	7.290337052815719865e+00	4.237299452526677612e+00	2.622031701333136677e+00	7.547573075618596583e+00	6.955439457569491424e+01	5.394830568736120213e+00	4.816467396213255370e+00	1.133083333727878061e+00	5.128461644819864887e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.424626077077712161e+00	6.106723699911672298e+00	5.265463847023442057e+00	8.684562678645244560e+00	2.798527935146502887e+00	5.386313465413466339e+00	2.669038779370927816e+00	1.193491430200391168e+00	1.209212236113974015e+01	4.097650308640728554e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.897051091210760321e+00	1.095830526481466283e+00	1.474421363730936685e+00	8.920774763628219972e+00	1.553925916116049910e+00	1.786633189613724193e+00	9.068242286028240784e+00	1.318857586440173035e+00	1.640112394339016433e+01	2.830211654376561725e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.167280139273868755e+00	3.874240004867837595e+00	2.197133010735675462e+00	5.160436419883525971e+00	5.988970821382878285e+00	9.252707299747205738e+00	5.129000077738850472e+00	1.848801157530661987e+00	8.134419920680144855e+00	5.636027418555582926e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.312731497711488782e+00	5.613845189996587770e+00	3.518303149724736567e+00	1.581610527862055804e+00	6.293480084673237940e+00	-3.384996562182486741e+02	7.406861041973943571e+00	7.444145075057368111e+00	-1.302538902802993503e-01	-1.023452208891644113e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.136804884619623479e+00	1.829934930334750742e+00	9.753300221822925664e+00	4.489636460656407202e+00	8.806589936333924840e+00	-2.171663929110476090e+02	9.945114502412131685e+00	1.019803391218590072e+01	-7.008054526614704294e-01	-7.721646792909723445e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.872409447421587991e+00	4.210962972703046425e+00	3.990613362854299240e+00	8.162246448014922606e+00	6.256085682258016867e+00	1.019517693006445747e+01	1.510328684448346115e+00	5.687876567450629306e-01	1.241634478687228693e+01	1.071078926415873639e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.615897145856441952e+00	1.299821298230455113e+00	5.386509739075092007e+00	9.114116407761089889e+00	4.061520008161339845e+00	7.573885487531574867e+00	1.827230457313064216e+00	8.190289564718099546e-01	1.286502394363830426e+01	1.909617601961971047e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.324783413209364547e+00	1.844912031959941690e+00	2.767601442036208503e+00	2.945789297157667352e+00	8.236410257316356009e+00	2.393321575513218136e+01	7.344432239094769166e+00	4.949539685660210075e+00	2.783692159939912258e+00	4.675007946797717864e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.345483644134516377e+00	4.618158369567250787e+00	6.523537226411439072e+00	1.575189747701883913e+00	5.852172914891124123e+00	-1.727712821794599307e+01	3.552706505124049396e+00	4.673709590982669582e+00	-3.218551372389591325e+00	-3.550563347516389854e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.274356750579061170e+00	2.180896558883150593e+00	3.565676490307094326e+00	8.906697928164483358e+00	1.741103914469130043e+00	2.551196652189983372e+00	2.702523458071321993e+00	9.014868788120724563e-01	1.427945084138725917e+01	5.042417020070693923e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.430479495175845273e+00	6.062488632110857978e+00	2.835083921171279275e+00	4.553724730952893651e+00	6.046023302165266955e+00	1.174241945950770649e+01	1.294500099386203029e+00	5.996661298386625205e-01	6.121770123606260050e+00	9.750237848486665371e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.174153765357833556e+00	7.150950387785039553e+00	5.665673528156431438e+00	5.891021899931403460e+00	9.177073710090919434e+00	2.619197570940878350e+01	1.196138200959815379e+00	7.632783698869143318e-01	6.032395884707980827e+00	5.098557783447443398e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.148641731498056817e+00	8.223940300465187647e+00	1.035704572236914478e+00	9.728425577166381899e+00	4.576003860888814501e+00	5.140773434720849799e+00	7.955903423526152984e+00	7.757741135542512989e-01	1.831035442293720195e+01	9.280183536946765344e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.740258472310372895e+00	2.774160771738473752e+00	1.061650064473457444e+00	1.579464345697406236e+00	3.679470048598264320e+00	7.324028330034716205e+00	2.215622185772926578e+00	1.181148034896165822e+00	2.151166080506603073e+00	5.158828584025837927e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.918332438313613331e+00	2.600456211830911357e+00	2.953836171957776369e+00	6.822309644670708551e+00	2.295532221848202603e+00	3.561783723368300958e+00	5.179602519042185271e+00	1.808447193302664902e+00	1.063935490137541962e+01	8.337232168073791172e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.972217924683726586e+00	2.022683769325192671e+00	1.356503678363805587e+00	1.614979826267525231e+00	2.381780390162022698e+00	5.489079056343240559e+00	6.523871101445651632e+00	3.676664939236958585e+00	2.008922931001938306e+00	2.703375881544533854e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.554070600658641332e+00	6.763090728016071473e+00	1.976739926328736185e+00	4.425019952637029519e+00	5.014327948142629054e+00	7.728388481034288660e+00	4.863284049731265490e+00	1.717594814601021369e+00	6.894589184048411035e+00	5.366398660052597052e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.678083137912047995e+00	7.292692146653487306e+00	4.071531186727018969e+00	8.140057428547269325e+00	6.500630975544237522e+00	1.054286634655453980e+01	1.195735417855421145e+00	5.532032580134204069e-01	1.240047613135963189e+01	2.018980526993226931e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.495283654278721786e+00	1.246878717162745120e+00	8.222303872262779478e+00	4.953818747512508835e+00	1.690720879823077061e+00	1.965918256208230730e+01	8.101847148872005633e+00	7.361718135107614636e+00	1.528223487287658111e+00	1.103486029568256583e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.876582902509604800e+00	9.495765516430399344e+00	6.059863817491995874e+00	9.898653726530438846e+00	9.329843812592695684e+00	1.789475520153342458e+01	1.025263407856223941e+00	5.210917211632974944e-01	1.382111046167983481e+01	7.922815108255487758e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.811807060259146063e+00	1.436417300349668524e+00	5.615741584629068583e+00	6.083643105661199257e+00	7.828638878795794120e+00	2.138996498050812178e+01	7.927478728813216691e+00	5.047859372125371280e+00	6.384028130627753761e+00	7.384737985966434053e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.803018035361979798e+00	5.934093512354082556e+00	3.644907754476211181e+00	3.871305898969385151e+00	6.289760334459082891e+00	1.732359202601566395e+01	9.094111747910115895e+00	5.769410955204785196e+00	4.230766227717209560e+00	1.244720661067840410e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.537172209054758376e+00	7.407947635417280630e+00	9.399178772287632100e+00	2.914316253108095722e+00	8.513742437299919530e+00	-3.788058474128408903e+01	4.971804869892482159e+00	5.996191656711478579e+00	-3.349316192432318040e+00	-3.540858589814167317e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.710376967827375694e+00	8.841599256480938251e+00	4.540351712863227363e+00	4.186044420518427067e+00	1.737198396540799550e+00	5.940461250246486635e+00	5.811200578527235372e+00	4.137096184982604896e+00	3.727524782550227567e+00	1.909420386328151835e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.585462566966645781e+00	7.387682705979105258e+00	1.717825228039517649e+00	4.403077133544586630e+00	5.294742026055136108e+00	8.052923801235698065e+00	5.265632822066416807e+00	1.822108908332096933e+00	6.874161735484506153e+00	6.859583415157642321e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.907462580706058564e+00	8.210309818203258558e+00	6.588087252395391502e+00	1.594708258099968967e+00	6.732329094152204263e+00	-1.973356501359659632e+01	4.507487155382255750e+00	6.009201144126656402e+00	-3.339339964648787795e+00	-8.877225312565395825e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.134785001270293137e+00	4.065602141099685873e+00	2.009437939371325310e+00	4.365177144387381247e+00	8.526985977655673565e+00	1.361528295080738538e+01	8.982188465574353131e+00	3.399826891034452014e+00	6.612104695607520455e+00	1.021961759980633929e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.366431353060379106e+00	8.390867767055375737e+00	4.116463789587560207e+00	5.054446477413343963e+00	7.975700835952867607e+00	1.863169738282681465e+01	9.009591309820558891e+00	5.168565463918955771e+00	6.269633687317031523e+00	3.247062488837467299e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.859056149858864693e+00	1.671758769034812797e+00	5.551166205178492241e+00	7.433150934922818642e+00	3.449143136412934130e+00	7.538272177398590124e+00	3.991974506236048104e+00	2.187221612447882713e+00	9.497725617689434685e+00	1.682411306918058926e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.660280363779915502e+00	9.038728989722317309e+00	8.867668007104123618e+00	6.980528307495697860e+00	9.462169936518193936e+00	4.334005653331703201e+01	6.515527914652709640e+00	5.104434759920762232e+00	4.898139975416904157e+00	1.284278141839096315e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.238646232361799049e+00	5.930824970639839044e+00	5.417111248689262304e+00	7.366782842466356840e+00	2.124474416092231532e+00	4.572196199518506532e+00	9.277979547044488129e+00	4.979246733139754966e+00	9.369492326532412818e+00	2.217827580144295894e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.663489301492077743e+00	8.392545759136231354e+00	7.266874687639598207e+00	9.744645413338808293e-01	8.863893382643624363e+00	-1.623445910943291182e+01	9.695720779131024258e+00	1.498895482361152176e+01	-5.137013784721037979e+00	-6.508339820757366851e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.496692533015455240e+00	5.020325274002471083e+00	9.961509361518519512e+00	2.921174349900142353e+00	9.762113288769700858e+00	-3.844999229800897211e+01	5.577762244687442639e+00	6.969092992053817603e+00	-4.044277096851740971e+00	-2.831195245459623948e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.274694608745946312e+00	6.718956431910706684e+00	2.150099890390689605e+00	6.905171465700838951e+00	2.648639018934486167e+00	3.537636270591367094e+00	5.058505050854972929e+00	1.415508616299712363e+00	1.166926395455231003e+01	2.240934927190040753e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.736865959552695848e+00	5.775117681066562980e+00	3.481636559461450897e+00	5.346920178405424551e+00	7.592429680464774400e+00	1.471540657703917887e+01	3.447332807622630835e+00	1.724589343946948183e+00	7.245391161101098376e+00	1.682964235683534753e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.580980224516472799e+00	7.499859826583351818e+00	4.573848863143139098e+00	1.027751137336481380e+00	1.394102760809228680e+00	-3.733440499777478383e+00	9.566186705101793919e+00	1.313714460804792239e+01	-2.511754341501954979e+00	-2.469822335362312415e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.401367779884959752e+00	1.806155262842765286e+00	4.764051856681445152e+00	8.250138026250617429e+00	4.602379258573998655e+00	8.407669902763554859e+00	2.391536477262493854e+00	1.079004952731314804e+00	1.173875728582419775e+01	2.989596340080706796e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.302416204556620105e+00	1.534494348347633208e+00	4.632715310390239871e+00	7.951525701829890380e+00	5.638522183791904396e+00	1.036990091428065597e+01	6.184053703998454665e+00	2.845610940752769213e+00	1.115175950263620486e+01	3.581400708159821420e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.891089915899358154e+00	3.137837545668039407e+00	9.302459013537246690e+00	6.009380260742743118e+00	6.221702632674766420e+00	4.842021433468799074e+01	3.576447099115603656e+00	3.139675432112849496e+00	2.732102267559219921e+00	2.886824826433479757e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.419189959563051495e+00	2.409175594957051025e+00	7.397152076110666385e+00	1.621152339585166580e+00	9.451467415760214763e+00	-2.370429687675267161e+01	3.519997030415584760e+00	4.902103141337704528e+00	-4.234230718226046797e+00	-4.278953329045410214e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.930892889603965656e+00	8.867143338179316103e+00	6.505569853107229683e+00	7.923410932549934671e+00	7.071399500557673079e+00	1.685022364325068622e+01	4.492465444510638228e+00	2.726845998889491085e+00	9.296382253040427202e+00	4.152514384633792361e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.452457337715884922e+00	2.943290898836177227e+00	3.891444878855216061e+00	6.316496619464518680e+00	5.443185597393155994e+00	9.982212791556790421e+00	1.008747350578580892e+01	4.572349416397576860e+00	8.717034806451852802e+00	4.823450828819077856e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.571062643010320059e+00	9.783901586122725647e+00	8.457729413229083448e+00	8.016594277985154449e+00	8.261936949956655951e+00	2.651216244351889273e+01	1.532226841181146826e+00	1.007663308419766368e+00	7.718460309847777090e+00	8.629985381266284094e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.528769020861183492e+00	4.073233842130115079e+00	9.578955195034636105e+00	7.697412766525907557e+00	9.575752551131216705e+00	4.047690312749315211e+01	6.164760590437690091e+00	4.691119912962466998e+00	5.872650820237246272e+00	6.050721724782457386e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.092679454185720545e+00	2.627813076738076958e+00	8.387078606957445004e+00	8.292356484999706012e+00	1.326855243103713944e+00	3.727792261007098151e+00	1.741593182393072370e+00	1.162855617218900850e+00	8.041387435370515036e+00	5.135429994196656622e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.454750989349453683e+00	8.055156582023936807e+00	9.681122806709354656e-01	5.669426223815618116e+00	9.810815535200253734e+00	1.171952930136383486e+01	2.327641197307216636e+00	4.113183834123174121e-01	1.027017845722028966e+01	2.664481399094703193e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.862245957566695864e+00	6.911737034569182647e+00	6.776296534292976403e+00	2.270464264049655512e+00	1.783095423862442575e+00	-9.060587230699702843e+00	5.056256229998149720e+00	5.902241392367158390e+00	-2.203819677291420032e+00	-9.487407422871639540e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.231640161123014110e+00	5.562471210354797968e+00	1.491485925243664745e+00	7.006132733637740806e+00	8.278013861357131020e+00	1.024216253142970778e+01	5.544345440687496129e+00	1.084806240070999461e+00	1.258429309858948386e+01	1.634971395010139076e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.234326302149024279e+00	6.092014713959120087e+00	3.290060178909616884e+00	6.550871374959804427e+00	3.527484000657984176e+00	5.875948014643769035e+00	3.300434348284043917e+00	1.306872405826450034e+00	9.756264683935855331e+00	4.221259268631656028e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.794159634620021926e+00	7.360444360979878198e+00	1.478177038766673945e+00	7.726114939046410335e+00	2.147118898409812182e+00	2.691718466915612673e+00	3.808089143105450880e+00	7.339192815412977078e-01	1.376885900511459404e+01	1.825061836945517939e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.140795197389961713e+00	3.116788251825777234e+00	6.361205157043618996e+00	2.582232165045368788e+00	5.015719459862458152e+00	-4.145308659735341195e+01	1.787112938902027048e+00	2.047099416902433244e+00	-1.289416439558192184e+00	-7.874213765192311030e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.079860269198543499e+00	9.980921347039284797e+00	7.233781085633848029e+00	2.797208103660416612e+00	6.803633601502895978e+00	-5.169028255036886321e+01	3.804156085284648103e+00	4.259068100886194586e+00	-1.656666443327233784e+00	-4.825676978464864987e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.449991410000531555e+00	9.824541055509859788e+00	2.037035324722678009e+00	9.056611638717646073e+00	4.377616008561646233e+00	5.570421303041253935e+00	9.797194260355926332e+00	1.950233238821649451e+00	1.600824861788419184e+01	1.103315537249819954e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.408492349765025020e+00	6.822306660715278248e+00	4.466420646950386875e+00	7.780603895158836991e+00	1.536873954589083269e+00	2.707433495460605855e+00	9.480476791728426278e+00	4.160007719885529198e+00	1.103005753200387140e+01	8.007105986510005380e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.679209955658567566e+00	2.697510806958435925e+00	5.060688224567974736e+00	9.181176219154771445e+00	6.404936575536916976e+00	1.133092417994867418e+01	4.034656580159113659e+00	1.770325036572247157e+00	1.323924541997379656e+01	9.207206756843853555e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.306922180309835646e+00	7.154570201633114301e+00	4.240667658431912734e+00	7.818943929259949854e+00	9.173529022406411215e+00	1.605208859188497073e+01	6.142178908694978290e+00	2.650394078219244332e+00	1.131259665058095365e+01	4.102281797024615116e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.181282711591783219e+00	1.597437649415974326e+00	2.142377167223990408e+00	6.439917123914835173e+00	4.386425704552222804e+00	6.213634924160864159e+00	9.132505664903669995e+00	2.548897552479854500e+00	1.068752458194612664e+01	1.403826128412698324e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.908825679526578112e+00	1.198639649820042452e+00	4.772851359131648152e+00	6.866963716220499947e+00	2.967084673589135857e+00	6.088800444152457914e+00	1.188560169176303472e+00	5.215001045514831013e-01	9.009207159847358426e+00	9.795798431860265509e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.483124560189700958e+00	3.245801277729387202e+00	7.810696766532942092e+00	9.022179683859919308e+00	5.025319629220325268e+00	1.253609096975865711e+01	8.370915578041662641e+00	5.053480892042302663e+00	1.018156325808307905e+01	9.147649257822712343e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.348707861576060374e+00	5.197036379617768986e+00	1.617759097595756979e+00	6.165736547915622978e+00	1.412203248673364886e+00	1.838891434281592741e+00	9.545701216685113621e+00	2.179378553656071915e+00	1.079291293690280895e+01	2.957578620665230673e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.575333715905659293e+00	8.822210507877498387e+00	1.708543873934848856e+00	6.655831587929635695e+00	8.315811037363310732e+00	1.084816040629968015e+01	1.908716186235430490e+00	4.335237050379796564e-01	1.153098499881273575e+01	2.678848839913518532e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.863180586421599116e+00	7.588051433460096362e+00	4.232327469718357271e+00	2.395506506647054223e+00	8.434800961403386310e+00	1.219110662486693286e+02	2.519527530932087256e+00	2.291700298636039079e+00	6.455949036106258809e-01	9.347538092927175967e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.494690523038869401e+00	7.721580388468723299e+00	9.515969108981419566e+00	5.221770777442794831e+00	6.358898970242373494e+00	1.193474748947985091e+02	9.651207780851757789e+00	9.124095481700026156e+00	9.802827788940776665e-01	1.518414848297518620e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.599029102135509639e+00	4.806022820213037505e+00	7.061192614447511673e+00	7.490764724687371867e+00	4.239254838534951553e+00	1.161160998073129136e+01	5.855744241435210995e+00	3.764057662710032837e+00	7.872898372271483147e+00	8.671740094728883150e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.618622822072101286e+00	4.109494375325093429e+00	7.091729625476775212e+00	3.365510125040359846e+00	8.174714006356754936e+00	-4.961949786771389199e+02	1.210727678086112924e+00	1.209831720421553181e+00	-2.944372209193978351e-01	-2.874989113115620785e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.389301544914300468e+00	4.310896803727930049e+00	4.291213076980926466e+00	2.825659292051283522e+00	5.922294224728183565e+00	4.287119265493734588e+01	3.266780297653281373e+00	2.843376419179839409e+00	1.383445103539387766e+00	1.590474586786892360e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.359373351408631692e+00	9.877145208417410061e+00	6.404187727659950369e+00	3.831614430757069201e+00	8.409904645263782896e+00	9.036326139723060180e+01	5.141314761037084402e+00	4.568745746286533738e+00	1.336613679825634060e+00	1.440420647664271564e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.628980113337073377e+00	1.307172832461003020e+00	1.085395514608757050e+00	3.075480270542690686e+00	6.657611396426919015e+00	9.441929267365631873e+00	7.223830118811834566e+00	2.147264576345431220e+00	5.335557119563007156e+00	1.157635832680475971e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.530164077336784167e+00	8.825006719433732272e+00	6.696511381879726166e+00	2.910339454859812935e+00	8.083966983701722953e+00	-1.185921260521286342e+02	7.682089916669560203e+00	8.150876578342399981e+00	-9.382075055595564539e-01	-1.236240624479826693e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.715885542598821090e+00	6.267889321728469909e+00	9.293724373649448367e+00	4.837499565967040560e+00	6.381347562839330578e+00	2.817609930833938847e+02	9.958506879434271042e+00	9.728054477345573048e+00	4.794824521917443461e-01	2.694520621823025795e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.797515757268835834e+00	4.902109315305091641e+00	6.477025007107752863e+00	9.193755275850040931e+00	4.686239700813905174e+00	9.983577501764001383e+00	3.606122476415371647e+00	1.868424749129449003e+00	1.183488978128835534e+01	1.073245529823503603e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.467203063125989804e+00	7.598597965905920404e+00	8.898044838665258638e+00	5.552476903768145178e+00	9.681661373986973018e+00	8.494566357839099169e+01	5.842098701665257465e+00	5.096008189703503888e+00	2.239877959915250738e+00	1.711798362346410431e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.514447210988240089e+00	5.386335847654791564e+00	7.512531623594409957e+00	2.727925929749182465e+00	5.877673343842210407e+00	-3.552283025246673986e+01	5.770734029392693643e+00	6.728897571025084900e+00	-2.092879497675322664e+00	-1.509191713238642933e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.821403404522500935e+00	8.874220738929452068e+00	1.983340913869716227e+00	1.686827320589908918e+00	6.469522533766241423e+00	2.711101465539476862e+01	4.635991641101664840e+00	3.500932552420586763e+00	1.287948252316391873e+00	1.300988087674743838e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.208556701342646145e+00	9.011774869022747936e+00	9.184396801650622777e+00	7.266144393387735434e+00	2.890429692066633915e+00	1.304578163984147565e+01	2.598117579531069588e+00	1.972248666881873946e+00	5.446796556585829840e+00	1.296409402091736865e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.155234737620563834e+00	4.694947522971608223e+00	1.445715532731596031e+00	4.458811848712085357e+00	6.498808655459721528e+00	9.564701393466309653e+00	9.670149859097900702e+00	2.975871219399411238e+00	7.239742266141705684e+00	6.943752566325779298e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.418004897130943576e+00	3.499467597717581757e+00	5.696150612145909342e+00	8.446660490137068322e+00	6.066166480201367506e+00	1.263951791578974060e+01	8.611882773140857594e+00	4.448795941274867438e+00	1.095366867870921546e+01	1.111351490949695290e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.148413361224999818e+00	6.375086988073184635e+00	2.308351439428055762e+00	6.899017767681893787e+00	2.637370629955378742e+00	3.688852089072574891e+00	5.445196563254571132e+00	1.547791924263294927e+00	1.164201862003622345e+01	2.160720083668886673e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.557973682324802489e+00	9.173920170268688778e+00	1.134462534932247690e+00	8.139819554365763210e+00	1.567677692015863711e+00	1.722540284832597246e+00	6.370048859324593415e+00	7.812678125257401796e-01	1.530578857315690833e+01	8.988320134135049955e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.800236612154661131e+00	2.988869624801733238e+00	4.763103401990782082e+00	3.411304471665334681e+00	6.311652913206689419e+00	3.593553887204989650e+01	3.128189685470323500e+00	2.559650041159696965e+00	2.094861892954332117e+00	1.136262430260777819e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.142918434653966919e+00	6.647584882884604696e+00	3.663528590718268418e+00	7.213247190455716940e+00	7.959992242119954042e+00	1.321600488778786797e+01	5.963082057887371334e+00	2.428772129697613025e+00	1.065922575402121453e+01	2.468681250651972732e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.974482464581679864e+00	6.633509541458050052e+00	5.234227694020353816e+00	3.453765274899564197e+00	5.719902982618573439e+00	5.024546972451532412e+01	7.287211133104343652e+00	6.492593600292352995e+00	1.368551517850926214e+00	3.240595255304272541e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.467979654070983742e+00	7.599733359393896492e+00	6.233835701585872968e+00	9.482620091717359756e+00	3.115048189594595840e+00	5.978598732214194023e+00	5.601512178242869844e+00	2.809007193220181442e+00	1.271015383775788266e+01	6.606705702380155572e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.515742722740432313e+00	2.321904595438723629e+00	1.407440621189131269e+00	6.666138395645024417e+00	6.950439461170493161e+00	8.667387280046108700e+00	9.985809893881006261e+00	1.859617282623557299e+00	1.204873654116310711e+01	4.607282108765107864e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.687727746479522395e+00	7.373298909274680568e+00	2.104509420688285726e+00	3.888101751495302683e+00	1.748396528119019910e+00	2.937026676783978107e+00	6.414947237231729993e+00	2.817016721666975698e+00	5.752025844766315288e+00	7.507001417585487957e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.078528076075611963e+00	9.210681169463628137e+00	6.028932364018372958e+00	3.445786049329661704e+00	4.981143917921079023e+00	7.785545114599479177e+01	4.456276441831533042e+00	4.034897738961525704e+00	7.981314076477920016e-01	6.070030228002521653e+03
