G c dx1dt d2x1dt2 Fg d1 Fc d2 m1 W
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 7.40812618e+00 7.34914747e+00 -5.62437036e+00 1.69328315e+01 -1.67719826e-01 -7.39558643e+00
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 8.43380391e+00 4.84841200e+00 8.50591309e+00 2.62060297e+01 1.10492288e-01 3.21427282e+00
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 1.90573731e+00 4.98290963e+00 1.05155965e+01 4.91855739e+01 8.11052461e-02 2.42484067e+00
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 3.15886701e+00 6.84390092e+00 -1.60451240e+00 2.17533216e+01 -3.24654595e-02 -1.33314233e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 2.27774791e+00 9.42652559e+00 1.72460031e+00 6.64496521e+01 5.03927241e-02 2.85016982e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 4.13147270e+00 1.57605712e+00 4.97770253e+01 1.23792613e+01 3.54919551e-01 3.35624091e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 5.05315881e+00 8.42268914e+00 -3.08300096e+00 2.64366136e+01 -5.55152919e-02 -2.80552828e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 7.73943703e+00 3.63144799e+00 3.27979891e+01 2.74317662e+01 1.71855082e+00 3.74449676e+01
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 6.86032826e+00 4.99527509e+00 1.64377422e+00 2.15298764e+01 2.26142078e-02 6.77785135e-01
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 6.58835711e+00 1.19721996e+00 7.55284122e+01 8.01030240e+00 2.61328073e+00 1.87720311e+01
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.17137452e+00 3.70941470e+00 1.26643279e+01 2.48596345e+01 2.35267296e-01 5.23622380e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 8.57302798e+00 5.52368118e+00 8.96273354e+00 3.21587181e+01 1.00074891e-01 3.31669075e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 5.24158451e+00 1.50558470e+00 -1.42878563e+00 2.72903476e+00 -1.61074872e-01 -1.45507118e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 9.81194444e+00 5.41986156e+00 3.39697537e+01 4.61648766e+01 2.38475719e-01 7.75503232e+00
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 6.70727924e+00 9.34399566e+00 -3.09213037e+00 3.63203035e+01 -4.68536907e-02 -2.62680410e+00
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 2.13638267e+00 1.94853896e+00 4.85939342e-01 5.21948623e+00 1.62928039e-02 1.90482980e-01
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 7.08559806e+00 7.87996655e+00 -6.52551448e+00 1.07717273e+01 -2.25711954e+00 -1.06716159e+02
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 3.92593614e+00 4.68703948e+00 7.21925764e+00 2.96128865e+01 1.59438063e-01 4.48375499e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 7.17694477e+00 6.89656343e+00 1.03000720e+01 4.89523538e+01 1.10731924e-01 4.58201842e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 1.62677033e+00 3.34212938e+00 -1.41246088e+00 3.84107742e+00 -6.25076634e-02 -1.25345219e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.57393293e+00 2.43543036e+00 8.50877722e+00 1.36599332e+01 1.13442823e-01 1.65769258e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 8.70163533e+00 2.44416353e+00 2.25448962e+00 7.42649795e+00 1.11134242e-01 1.62978157e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 3.04461601e+00 1.63442751e+00 2.57227659e+01 1.11248209e+01 2.81769143e-01 2.76318744e+00
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 8.53337013e+00 2.67082034e+00 -1.50291301e+00 6.86213300e+00 -4.99116043e-02 -7.99829569e-01
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 3.51348480e+00 6.97797446e+00 5.23180302e+00 5.03700875e+01 4.51938194e-02 1.89216791e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 6.78593719e+00 8.93521551e+00 -1.70364757e+00 4.00352885e+01 -9.68567930e-02 -5.19261791e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 7.24735516e+00 8.32713117e+00 1.85537769e+01 7.85295926e+01 1.25324555e-01 6.26156405e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 5.61389278e+00 7.16620879e+00 -4.30635977e+00 1.60357430e+01 -1.63884951e-01 -7.04660265e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 3.74779609e+00 1.99388677e+00 6.62885109e+00 8.11431594e+00 8.42496994e-02 1.00790617e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 2.91379939e+00 3.60268702e+00 -1.81236927e+00 7.28197325e+00 -1.09968796e-01 -2.37709892e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 1.29870419e+00 3.78826188e+00 8.63222286e+00 3.53150961e+01 6.91691893e-02 1.57218602e+00
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 3.73551761e+00 3.24961252e+00 2.65889226e+01 2.89087290e+01 1.59180016e-01 3.10364023e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 6.87846511e+00 5.63505094e+00 -2.38962308e+00 1.87166788e+01 -1.87103685e-01 -6.32603277e+00
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 9.44474337e+00 5.81998433e+00 1.66076761e+01 4.03898556e+01 1.26818872e-01 4.42850307e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 8.84084034e+00 4.21197378e+00 3.99995945e+01 3.51910401e+01 3.32882973e-01 8.41256612e+00
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 7.89458299e+00 4.18410243e+00 1.47229806e+01 2.50912560e+01 7.62212170e-01 1.91350427e+01
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 8.09602609e+00 8.45700038e+00 2.51634404e+00 4.87702967e+01 5.88277907e-02 2.98503989e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 6.98486413e+00 8.10363563e+00 -4.08551060e+00 2.57425812e+01 -8.72102639e-02 -4.24032121e+00
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 3.34258172e+00 3.77016249e+00 -2.34429283e+00 6.92927555e+00 -3.97069504e-01 -8.98209928e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 9.16475528e+00 9.22409599e+00 1.81101658e+01 8.37081345e+01 1.59917656e-01 8.85057488e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 7.03659081e+00 9.57533515e+00 1.32649452e+01 8.71715772e+01 1.77133775e-01 1.01766916e+01
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 6.04396568e+00 3.94068288e+00 1.68915372e+01 2.63943515e+01 1.91394864e-01 4.52535879e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.99890522e+00 4.18982454e+00 6.11194406e-01 1.69741026e+01 5.34346105e-02 1.34328985e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 5.02349989e+00 5.55070738e+00 1.54270782e-01 2.29959489e+01 2.10528180e-03 7.01148194e-02
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 5.14322444e+00 9.47008731e+00 5.13138876e+00 7.13438603e+01 3.48891316e-02 1.98241874e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 8.78107249e+00 8.88687490e+00 1.83379516e+01 8.06394347e+01 1.03958640e-01 5.54320459e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 5.91983398e+00 1.92311166e+00 7.68937874e+01 1.72768079e+01 5.52428636e-01 6.37429172e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 4.42360494e+00 4.53457669e+00 1.64859962e+01 3.63622259e+01 4.73539756e-01 1.28838140e+01
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 9.79120296e+00 5.98034071e+00 1.52830786e+01 4.05364526e+01 1.44082663e-01 5.16998049e+00
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.99648534e+00 5.52819225e+00 -1.62475019e+00 9.71446938e+00 -3.78533754e-01 -1.25556442e+01
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 4.80293585e+00 2.74476761e+00 -1.28844768e+00 6.73746695e+00 -2.18869875e-01 -3.60448167e+00
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 1.37822208e+00 8.72935094e+00 2.96743922e+00 7.93235046e+01 4.17328877e-02 2.18580614e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 7.65913709e+00 7.09246705e+00 7.35286858e+00 4.58021701e+01 1.05468361e-01 4.48818526e+00
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 9.26268897e+00 8.54117537e+00 -8.83887683e+00 9.24815805e+00 -5.14464637e-01 -2.63647961e+01
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 3.52033597e+00 8.72887851e+00 -3.02824536e+00 1.67004734e+01 -1.10689248e-01 -5.79715801e+00
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 8.72507509e+00 7.73520268e+00 9.54880067e+00 5.39260887e+01 1.36610201e-01 6.34024556e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 3.62996407e+00 4.95289541e+00 -3.36290025e+00 5.17852087e+00 -4.64440491e-01 -1.38019510e+01
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 9.19693145e+00 6.49492080e+00 -6.37001820e+00 1.58948408e+01 -1.30482943e-01 -5.08485827e+00
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 7.78565713e+00 2.44328866e+00 2.96743615e+01 1.45097240e+01 5.16670655e-01 7.57425330e+00
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 8.24416099e+00 7.06280876e+00 1.20780378e+01 5.10433199e+01 1.65059805e-01 6.99471500e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 1.16205900e+00 2.61327930e+00 5.82891315e+00 1.79470911e+01 1.71629903e-01 2.69110124e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 9.66529321e+00 7.24554631e+00 -5.61409893e+00 2.18701293e+01 -1.14061001e-01 -4.95860559e+00
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 7.54003893e+00 3.06638345e+00 3.74604178e+01 2.27207146e+01 3.48995811e-01 6.42092988e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 3.74275986e+00 2.05796170e+00 2.21626913e+00 6.45220752e+00 1.18330561e-01 1.46111858e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 8.46455198e+00 2.48756041e+00 9.04133455e+00 9.77262307e+00 6.60783450e-01 9.86243250e+00
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 3.53369079e+00 1.01792922e+00 6.54024269e+01 7.85680792e+00 5.94677223e-01 3.63203592e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 8.85478456e+00 7.46865656e+00 9.67098924e+00 5.11356217e+01 1.02495018e-01 4.59300052e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 2.01322351e+00 7.59160944e+00 4.59016702e+00 6.56143616e+01 7.67610185e-02 3.49643803e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 7.33317380e+00 5.63440015e+00 1.34326392e+01 3.89816878e+01 1.01569131e-01 3.43368675e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 5.86628629e+00 2.45226521e+00 2.39487862e+01 1.49950560e+01 8.29944414e-01 1.22114629e+01
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 1.86881023e+00 1.75198904e+00 -6.61003083e-01 3.22904353e+00 -3.66633494e-02 -3.85402717e-01
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 3.17704445e+00 1.17216070e+00 1.36016053e+01 5.05135881e+00 1.66248035e-01 1.16921648e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 1.11163633e+00 2.49173359e+00 5.94149241e-01 8.43905643e+00 1.83598193e-02 2.74486672e-01
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 5.21891169e+00 9.01769981e+00 -3.24852653e+00 2.88197281e+01 -7.53301375e-02 -4.07582740e+00
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 3.71138735e+00 3.17383158e+00 3.33970117e+01 3.09673762e+01 3.73807602e-01 7.11841422e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 6.38521736e+00 4.18844194e+00 4.07902654e+00 1.90066449e+01 1.29599223e-01 3.25691293e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 3.67514027e+00 1.94810936e+00 4.75829880e+01 1.75883476e+01 2.67373387e-01 3.12523559e+00
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 3.69927200e+00 3.00125174e+00 1.46355927e+01 2.00491049e+01 2.33867735e-01 4.21137568e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 7.68873879e+00 5.67302114e+00 2.23434150e+01 4.62538531e+01 1.51456040e-01 5.15527989e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 1.43328552e+00 6.46977415e+00 8.19852658e-01 3.57373104e+01 2.41764479e-02 9.38496945e-01
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 9.12605496e+00 3.20817083e+00 2.72307045e+01 1.98654267e+01 7.53549460e-01 1.45050924e+01
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 4.74622416e+01 8.25541158e+00 3.41213082e+00 3.11102276e+01
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 -3.07951042e+00 1.24605432e+01 -8.13476189e-02 -2.20580372e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 3.19261987e+01 2.33151578e+01 4.92924677e-01 9.19155759e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 3.55184810e+00 1.04961551e+01 5.73546704e-02 1.02411994e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 -2.53090409e+00 1.17481482e+01 -1.97425687e-01 -1.14176391e+01
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 2.32790893e+00 4.45781511e+01 1.75974668e-02 6.91232478e-01
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 -1.97829466e+00 1.55948608e+01 -1.42831625e-01 -5.15214183e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 4.31706489e+01 4.48786637e+01 2.58658763e-01 7.35932178e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 6.95517912e+00 4.65896191e+01 4.54106164e-02 1.32430953e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 2.40021027e+01 5.41851574e+01 1.63724047e-01 5.76453873e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 -1.38960559e+00 3.14802503e+01 -1.86456715e-02 -8.13085704e-01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 -8.18707714e+00 8.33750145e+00 -4.57833027e-01 -2.01061445e+01
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 5.95548684e+01 2.38104302e+01 4.79672030e-01 7.32529750e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 6.72348275e-01 2.67000407e+01 3.17540352e-02 1.04807650e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 4.80279610e+01 4.56634397e+01 1.91508246e+00 5.40929159e+01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 1.61684693e+01 8.54547537e+01 8.99894618e-02 4.77020244e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 5.60581885e+00 5.79869665e+01 4.93177966e-02 1.97747703e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 -4.30438086e-01 2.11429904e+01 -7.21810029e-03 -2.50866661e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 2.07723904e+01 9.10392672e+00 4.36034442e-01 5.33327272e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 2.01940842e+01 5.58649010e+01 5.67138896e-01 2.19507968e+01
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.19113281e+01 7.91583744e+00 7.26958758e-01 8.96268245e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 -4.21576417e+00 1.01897735e+01 -1.16408771e-01 -2.81815799e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 2.62429236e+01 1.37390905e+01 4.47966791e-01 6.14317741e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 1.75173139e+01 6.81329877e+01 3.31320375e-01 1.43700197e+01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 2.51409383e+01 2.07487042e+01 3.19015541e-01 5.46716524e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 6.80945204e+00 2.77513737e+01 3.51972394e-01 9.55971319e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 -4.27645232e+00 1.69857827e+01 -1.82860647e-01 -9.94148202e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 3.19759758e+01 1.85520527e+01 7.15152001e-01 1.21812446e+01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 3.13005686e+01 5.52038333e+01 1.93098339e-01 6.45363100e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 -5.80887827e+00 1.07915950e+01 -3.38685202e-01 -9.70017100e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.09069113e+01 6.58901570e+00 7.08363663e-01 4.94345623e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 1.44987110e+01 7.23702950e+01 7.37714087e-01 3.60070412e+01
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 7.40636766e+01 1.24312410e+01 2.92373936e+00 2.84435368e+01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 1.48452742e+01 3.83170573e+01 2.25166576e-01 7.11746394e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.43251861e+01 4.42717353e+01 1.83887709e-01 6.67082598e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 -3.18713757e-01 2.81902722e+01 -5.87870640e-03 -2.34766309e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 -2.16376685e+00 2.62163183e+01 -8.19403809e-02 -3.53868614e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 1.15809264e+01 2.71677970e+01 9.63457213e-02 1.89576669e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 8.93253546e+01 9.03562873e+00 6.16269387e-01 4.02969551e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 1.31469736e+01 6.61241597e+01 9.31174866e-02 4.19642872e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 2.65671102e+01 5.36639240e+01 1.06213742e+00 3.70956342e+01
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 2.16989686e+00 4.77580779e+01 3.63727162e-02 1.86047738e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.32883049e+00 4.62732534e+01 6.19756923e-02 3.12078422e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 1.23039038e+01 7.03056725e+01 2.36484789e-01 1.21883345e+01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 1.06383132e+01 3.67543439e+01 7.85990785e-02 2.53050611e+00
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.32022180e+01 2.92902402e+01 6.94578986e-01 1.66809627e+01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 2.84010692e+00 6.63093713e+01 3.16905044e-02 1.54472648e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 1.42967644e+01 4.56056830e+01 1.20879228e-01 3.67108789e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 4.48764868e+00 1.07151447e+01 7.58152458e-02 1.20590810e+00
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 -1.38895661e+00 3.80852198e+01 -2.62633785e-02 -1.37012361e+00
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 -1.23167176e+00 1.65073962e+01 -3.06667346e-01 -1.64552280e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 3.32076266e+00 3.22435805e+01 6.79527620e-02 2.11881651e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 -2.27888953e+00 2.22516446e+00 -1.52126539e-01 -1.53461986e+00
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 9.74195569e+00 2.33070727e+01 5.24046830e-01 1.41191888e+01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 1.60016977e+00 4.84345080e+01 3.27220023e-02 1.61617352e+00
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 -2.83815759e+00 3.26248697e+01 -3.05287342e-01 -1.66979347e+01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 1.02268335e+01 1.78864496e+01 4.74110893e-01 8.05397211e+00
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 -4.30216971e+00 2.04272442e+00 -3.69131678e-01 -3.54978249e+00
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 -3.29027664e+00 1.18864513e+01 -5.61084714e-01 -2.99489764e+01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 1.20973577e+01 3.78543519e+01 1.17846208e-01 3.18513159e+00
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 1.16846613e-01 2.49236800e+01 1.91161069e-03 6.73940107e-02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 -8.84046597e-01 2.08193749e+01 -2.51315464e-02 -1.46455479e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 6.17128931e+00 9.11507331e+00 1.93236390e-01 1.85400564e+00
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 6.14181734e+00 5.42000596e+01 1.54448289e-01 6.33379650e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 9.72906274e-01 4.90481223e+00 8.51707773e-02 8.51851952e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.57893894e+00 2.89291922e+01 5.15130912e-02 1.35352307e+00
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 -3.53723247e+00 1.45593443e+01 -1.35938886e-01 -6.71619461e+00
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 -7.02274374e+00 7.18099546e+00 -1.86612575e+00 -5.48780941e+01
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 7.21158512e-01 5.76752873e+01 6.61583941e-03 3.95943746e-01
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 5.06094957e+00 3.53792635e+01 2.93921521e-01 1.06367851e+01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 1.05185727e+01 2.62095156e+01 1.32955800e-01 3.10355484e+00
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 5.01986773e+01 2.24613190e+01 4.51275783e-01 8.07152389e+00
