G	c	dx1dt	d2x1dt2	m1	m2	p	d1	d2	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	6.848909377872911541e+00	9.875306477212866696e+00	5.564365984433830015e+00	-3.120457689184862105e+00	5.372066986887436890e+00	1.307574757182679293e-01	4.042331600028693295e+00	1.616105188905701340e+01	3.992685078448858338e+00	5.872245087405210118e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.326352511472298268e+00	2.282133219118517964e+00	6.708545173218769975e+00	-2.851004748180270276e+00	4.004505602277458998e+00	9.138369799648053682e-02	2.142541962275390954e+00	3.218280473607762815e+01	9.465235800653800879e+00	3.464912492476610151e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.166104207418237948e+00	5.492477532134595108e+00	1.638567664835240523e+00	9.063427478085781530e+00	8.116995494258206989e+00	1.660915839717064801e-01	4.524977783487523553e+00	-2.638974166036302194e+00	4.081766530806202553e+00	-5.285725657038826963e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.010095619854283200e+00	6.564512073846191953e+00	3.294343621787088505e+00	-5.102390359935651709e+00	5.048000728752106703e+00	9.331578104363304205e-02	2.463219476717767087e+00	1.192570014185177740e+01	9.886248408628974360e+00	8.619201132494749285e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.040669994449235247e+00	7.328271821237463790e+00	4.260720135909210171e+00	-3.772748780469623586e+00	2.651785327694228922e+00	1.091997621332495422e-01	7.605060477956805620e+00	1.599795610169561400e+00	5.377642378413563407e+00	2.644213406141884271e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.380661201959948237e+00	6.039502919089742683e+00	5.250733643939502926e+00	-3.231411469927346847e+00	8.693608115723250762e+00	3.310287759220054138e-01	2.884607369711392533e+00	2.150933102496885851e+01	2.608865583014250422e+00	4.915293967133363973e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.843067637499752998e+00	1.083146030662218484e+00	1.413074003796642053e+00	4.794891622111702389e+00	8.937750315938094658e+00	8.075059740076396819e-01	1.527504539898688396e+00	-3.191049522541428374e+00	9.013068930237228216e+00	-5.800656672370811950e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.193129715349714459e+00	3.950271450677284246e+00	2.260023089540306618e+00	-1.737483374458044949e+01	5.187581676231335592e+00	1.393406633616657009e-01	5.970345052977934053e+00	7.105203964207905676e-01	5.133641137804327848e+00	3.811125811135381014e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.334533357843781465e+00	5.660485897323301430e+00	3.486613650045231605e+00	-4.685242775416991634e+00	1.677320109140908455e+00	2.118361139682719829e-01	6.352996381796290670e+00	2.516346656037681817e-01	7.392940301499086431e+00	2.891950314685647894e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.191222826887972985e+00	1.789978813371584376e+00	9.750919694533452642e+00	-2.507743416167631079e+00	4.489381954574509948e+00	1.440203652599122419e-01	8.839962688676230584e+00	1.020832987440322270e+01	9.851531791860344001e+00	1.437073852982612365e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.885956606018353909e+00	4.161004847256440264e+00	3.982427850982245943e+00	-4.013981434745181431e+00	8.235443586650159631e+00	2.336060996101470000e-01	6.199958922815949514e+00	7.753888240425492739e+00	1.450186252623522298e+00	7.732453458764196319e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.578557855365334106e+00	1.300215714463313299e+00	5.349681773095849024e+00	-3.208084682568303592e+00	9.116987390862274054e+00	4.248955924268855711e-01	4.112348768148241795e+00	1.324434921103665985e+01	1.869377630689828207e+00	2.529669351336799044e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.313520670738148155e+00	1.709427438615703343e+00	2.755904008111152770e+00	-7.231927553706054113e+00	2.839959751725455561e+00	7.483755387231573464e-02	8.218261534112590638e+00	8.382666365722910573e-01	7.489667857402858786e+00	1.152177642953678971e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.273495969262174121e+00	4.586173897733075933e+00	6.493946301634284879e+00	-2.896995077246750316e+00	1.597156396447909410e+00	2.099179377534281798e-01	5.866666836354625048e+00	7.905082056842767102e-01	3.535440096943153865e+00	4.513933337798455847e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.327477281366138628e+00	2.192911246645425916e+00	3.526329160282714259e+00	-4.624920241235446206e+00	8.900923582558549541e+00	1.109704066290958746e+00	1.718547266875859680e+00	5.308244025414577294e+00	2.671572471904142265e+00	3.955058397120536640e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.415729345701468134e+00	6.106099876656443826e+00	2.869213432083579818e+00	-6.648373530212547067e+00	4.504900495853917164e+00	8.952424912841130955e-02	6.093332510258564483e+00	2.693195417296993632e+00	1.354990754640020834e+00	3.047063602090125181e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.235034209625119672e+00	7.205833264419017503e+00	5.651359390674405958e+00	-3.096712900124179768e+00	5.879609184768406216e+00	2.312279853467783808e-01	9.180871736792552085e+00	4.964280673522271314e+00	1.202445552780297744e+00	8.067108219864629892e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.137959289614959513e+00	8.211241300034460622e+00	1.051266512359691596e+00	2.203805007137393801e+00	9.710229291164417020e+00	7.552401339017739135e-01	4.567994090600224766e+00	-2.180994347895577778e+00	7.974788121127851959e+00	-2.767473236313104379e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.697806521154606507e+00	2.792971116552693811e+00	1.062751932149516021e+00	2.296594555205746957e+00	1.604883958204714745e+00	4.669437046199195751e-02	3.659214856055360343e+00	-1.125605685793618083e+00	2.209700893425871726e+00	-9.414747355413152774e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.936913443812435354e+00	2.496408546447324461e+00	2.965231052758106056e+00	-6.123580879293816892e+00	6.836460232453121399e+00	1.432443011605490923e-01	2.293214166524541131e+00	1.147398678283584950e+01	5.206265311279582697e+00	3.687960171188156555e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.942467777186998923e+00	1.937844346308409182e+00	1.332273018352527982e+00	3.974882841238425168e+00	1.663270709212684162e+00	9.440166609405079012e-02	2.364343642844041415e+00	-6.826089324582081952e-01	6.454892553999282079e+00	-3.035062876634469498e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.599323931130744114e+00	6.718782482101019582e+00	1.964699672045357337e+00	1.420478806626933590e+02	4.379155269417312368e+00	1.106821235961691213e-01	4.891657233494594692e+00	-7.649997051609927490e-02	4.857964703662555728e+00	-3.674804888085675143e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.774916046773785006e+00	7.355918137047732230e+00	4.046808996403693293e+00	-3.945230391330735387e+00	8.233034104199143499e+00	7.764075794426381627e-01	6.364242565103840121e+00	2.330607808661278479e+00	1.240818559643948937e+00	6.721809468686518185e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.469091891256678162e+00	1.287070784072121166e+00	8.226037010939045047e+00	-2.636893581739399472e+00	4.903898196064176318e+00	5.576626217337549152e-01	1.716454964175232467e+00	1.294777029406339963e+01	8.052426085026574754e+00	4.840611204853185967e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.785105856354046061e+00	9.420954845341068307e+00	6.143013737674134944e+00	-2.960960275637283257e+00	9.968254615532179841e+00	2.873812624743541377e-01	9.461512865903630498e+00	1.265017919323180884e+01	1.101401063525361490e+00	7.862940529727238670e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.869589864860725648e+00	1.459803891530162767e+00	5.622873746213763901e+00	-3.108158942238192335e+00	6.031374668216940904e+00	1.709065736226071386e-01	7.791419476827870838e+00	8.217027009113689218e+00	7.868365156720552811e+00	6.066053233978121462e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.749828136415700897e+00	5.872052753429641392e+00	3.648157559993879140e+00	-4.428708326077411606e+00	3.892599316568749135e+00	9.612982203544147286e-02	6.274250309769117351e+00	3.416203575256681724e+00	9.044427664221908358e+00	3.930628033025738710e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.546648408722381518e+00	7.386343143743017592e+00	9.377106636354076485e+00	-2.548023980676457079e+00	2.981180697559772774e+00	6.586573715423914288e-02	8.455328042395159116e+00	9.805959986838336917e+00	4.905778725686228192e+00	7.136681224656037381e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.778952004382414742e+00	8.829292708775403398e+00	4.567987140893913001e+00	-3.560346586220711096e+00	4.161976308637880706e+00	7.070843397645330819e-02	1.724039190982510794e+00	3.034205185911942593e+01	5.816429399536558797e+00	1.449368494948777730e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.655492097328949086e+00	7.431345470580076551e+00	1.771213634569312134e+00	1.650402721427461472e+01	4.356989535867331398e+00	1.286236916203746805e-01	5.292442785834459151e+00	-4.796923862271725292e-01	5.296701182656201823e+00	-3.534377096994373996e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.908682084634251819e+00	8.220099551703953011e+00	6.549277453201723276e+00	-2.869074932562727387e+00	1.618382603638727657e+00	6.952007914293432955e-02	6.666792914214270560e+00	2.144136103064818499e+00	4.510220929496516540e+00	5.127258827562339860e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.159377010767522975e+00	4.060359454018684033e+00	2.028777270108057085e+00	-1.649632264308137621e+02	4.327340809436319269e+00	8.842675039049925634e-02	8.455119517996555700e+00	5.541418942017865140e-02	8.981903373634425591e+00	3.640318133980920134e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.428331167381440281e+00	8.340204615209323435e+00	4.104722906356666812e+00	-3.899186548121182927e+00	5.179747228631857325e+00	2.510106655800502518e-01	8.045054417361816590e+00	2.327804057539813343e+00	9.042737565043587722e+00	3.940498544391995428e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.949820609591938592e+00	1.733283766418777239e+00	5.569251811807526487e+00	-3.127464463638671255e+00	7.506822982168080749e+00	2.525817243786873112e-01	3.492399430280946238e+00	1.896412156094508106e+01	4.031881739046017543e+00	6.854753004516879189e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.701708177582930581e+00	9.051368904473452659e+00	8.859596920374706031e+00	-2.578486630877215191e+00	6.900682387862886458e+00	6.751107795896973407e-01	9.473777114550179235e+00	4.286708128034343979e+00	6.530278221766755209e+00	7.895189134564141176e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.232638400159749015e+00	5.928940953765359900e+00	5.446325361289337863e+00	-3.158187937072881812e+00	7.377258624959016409e+00	1.001152766504343594e+00	2.119089350000739724e+00	7.381251157371319316e+00	9.334810378697465438e+00	2.529068768012447066e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.669632748610547779e+00	8.353363218137026536e+00	7.317263770279527790e+00	-2.748559632884862047e+00	1.067237314021072914e+00	1.857329684942767359e-02	8.880883754672865393e+00	3.117461800711998965e+00	9.666909272564881306e+00	9.642335606549315985e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.512593318893673100e+00	5.070875557495263308e+00	9.935418746744858254e+00	-2.506683858594208836e+00	2.965926414673473843e+00	5.796513587030616838e-02	9.746389745264711024e+00	1.028448418375481133e+01	5.587197018951475691e+00	7.576357521107015547e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.263648590507678193e+00	6.800726873217019630e+00	2.182889259366822543e+00	-2.381293547033000735e+01	6.954829198703495585e+00	1.596356696279242204e-01	2.591178803760741722e+00	1.789940033632128502e+00	5.077793939614123175e+00	5.976083384503837886e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.686648361096624527e+00	5.730141424944635631e+00	3.465562682157813601e+00	-4.721678835696574872e+00	5.354857682853412015e+00	1.908229888484850589e-01	7.497578325210493055e+00	2.474620563925423067e+00	3.507998062553672636e+00	1.141843782146129832e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.558638515775908839e+00	7.579515546568296180e+00	4.544817750129688250e+00	-3.567551083378638577e+00	1.052675980642819642e+00	6.833036159688123112e-02	1.374396044401811734e+00	2.504887377956343197e+00	9.627441035451278495e+00	3.004260442119275787e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.411879297712779202e+00	1.742331312040844349e+00	4.801797433815318428e+00	-3.434865328559082887e+00	8.242737982681950015e+00	5.699455054486856076e-01	4.656672693319254819e+00	5.981892240655777293e+00	2.286875562386034844e+00	2.293548889419367298e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.254086696013875901e+00	1.548843381954981391e+00	4.701392775658914225e+00	-3.486810914482098678e+00	7.949176437650534055e+00	4.078410924665668014e-01	5.637440189674974178e+00	6.198047439610277820e+00	6.227133285969634890e+00	4.947379193706291645e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.944889150741478723e+00	3.221908952092284117e+00	9.174297024902097419e+00	-2.559754609274053738e+00	5.935388632652646379e+00	1.663027821526055772e-01	6.227915806708360869e+00	2.032294103330200130e+01	3.544261226805971887e+00	6.792383743510820304e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.429894859507814253e+00	2.440655291402330285e+00	7.428086449644406564e+00	-2.739180721741173219e+00	1.596355545342225790e+00	3.558148815033106149e-02	9.423438280249101240e+00	3.410940812100786701e+00	3.522962939465267951e+00	3.361941810365211558e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.935191878788978137e+00	8.847950336874946586e+00	6.471936474458181543e+00	-2.896856917997240544e+00	7.889191638524184924e+00	1.893766376573396693e-01	7.054757837039210777e+00	1.738411436251226760e+01	4.639791018275682077e+00	4.908690056940360202e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.513335002311840594e+00	2.981272151312346796e+00	3.774824030818046516e+00	-4.239771950368582232e+00	6.249685565599156334e+00	2.962435454548498215e-01	5.327443699464586402e+00	3.685973356430746861e+00	9.989028447831294955e+00	5.579695062477771916e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.597626764983916203e+00	9.783201808475064709e+00	8.412620589313821284e+00	-2.623296829309252232e+00	8.036646217330401853e+00	1.395796216711114035e-01	8.282502026938479034e+00	2.982407194305935505e+01	1.492650092848430976e+00	1.940476182733152644e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.641177564091077734e+00	4.037767881188054631e+00	9.595393393325208464e+00	-2.527819974966721617e+00	7.765100657451818655e+00	1.689842991851724097e-01	9.551112868034978831e+00	2.360597018169965722e+01	6.200923077731823163e+00	8.217603553128337568e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.988436798934682948e+00	2.653759163742099414e+00	8.401568917359321986e+00	-2.625141985669156686e+00	8.218994774829655015e+00	2.290549442403943814e-01	1.195480075004555776e+00	1.313594708673998070e+02	1.742309575024000967e+00	1.550809935954118313e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.503192496117440768e+00	8.110613878751362193e+00	1.017879085142092244e+00	2.053035293553698626e+00	5.668306998170719702e+00	1.447154774949953038e-01	9.847132478260755661e+00	-1.841147547902620252e+00	2.392977013836212752e+00	-4.073448594977383680e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.774748783671032726e+00	6.928644400269004855e+00	6.736093924581809667e+00	-2.845656297133648316e+00	2.262367937809680374e+00	7.899520906352892891e-02	1.768755308746765564e+00	1.438510187292164311e+01	4.958942501339719477e+00	2.200687049061052836e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.235245120106492234e+00	5.487780535097352086e+00	1.463517824990962168e+00	5.411029755176947731e+00	7.040620548902510656e+00	3.633868870759863201e-01	8.326089664523170342e+00	-7.538316275167974423e-01	5.606048672208971517e+00	-6.101146790763556371e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.201939665445240557e+00	5.996239845694607773e+00	3.314537411445078074e+00	-5.040066646839834519e+00	6.586432893601179117e+00	2.612582457099191791e-01	3.513268112710920210e+00	5.171494091298222351e+00	3.331679832330056712e+00	2.069375315572183627e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.813356733409544397e+00	7.486100636263374852e+00	1.536369019107887146e+00	6.619664162629969262e+00	7.676012527370238203e+00	1.641009615510709563e-01	2.195102638316420940e+00	-6.365096046354115522e+00	3.854424037992690621e+00	-1.365999568102731765e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.133566273182689432e+00	3.057094433228131347e+00	6.435463424658992793e+00	-2.905744369084447776e+00	2.531399476212239819e+00	3.728242758406450363e-01	4.965623994734886359e+00	1.285854538212463094e+00	1.783065784958771882e+00	2.656445541284829237e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.043544904192389211e+00	9.965486869431185113e+00	7.174123530206591326e+00	-2.771929097363880601e+00	2.752789687130309915e+00	2.245386871070175483e-01	6.793827668061593883e+00	2.148528408016983082e+00	3.738184165749726340e+00	4.741518422359318197e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.414193704124955264e+00	9.768489391909461972e+00	2.028266286852008715e+00	-1.336228592775748609e+02	9.008832095863464673e+00	1.062349698874506920e+00	4.426943695332097306e+00	4.819603092671424088e-02	9.712184275467294015e+00	1.164121358526233607e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.375259930503650807e+00	6.859035186814077534e+00	4.453413776363514209e+00	-3.625786352520800726e+00	7.752904476570861902e+00	9.452753650922671724e-01	1.493557346090283344e+00	8.712464572466322110e+00	9.505280068837688390e+00	2.606274028591875513e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.699033979910819170e+00	2.800706358638938909e+00	5.114994253213077435e+00	-3.287634263210403418e+00	9.182131390616646627e+00	1.758169238317946192e-01	6.403181686678262707e+00	1.938741392006452813e+01	4.008458703562935099e+00	3.241152268629116096e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.334485881390865991e+00	7.119287320170635702e+00	4.309988075884080061e+00	-3.724544707023355716e+00	7.832361663521290929e+00	1.778449523831369949e-01	9.123855161454629936e+00	7.323997247687783485e+00	6.134674586639174976e+00	2.595917211149537662e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.261183761801407677e+00	1.652992568613178115e+00	2.095883109133653832e+00	-4.682655161639112862e+01	6.379394174073470758e+00	2.015818876435196139e-01	4.445138815379103825e+00	3.457830418359723046e-01	9.187905262449074684e+00	3.061470840716211395e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.879318531050426788e+00	1.267480188196565161e+00	4.765357453152924805e+00	-3.440967954990626687e+00	6.884376261066386782e+00	6.101358072311474645e-01	2.938177357786011079e+00	6.098375044907037967e+00	1.058158830574831288e+00	1.652348696462975219e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.427841823287977263e+00	3.320175020117646092e+00	7.753026286849498128e+00	-2.696937192423917828e+00	8.993502804611811285e+00	2.768227531738783886e-01	4.977122075341881668e+00	2.822914029104324385e+01	8.299983816284962401e+00	1.597621237057353483e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.252827776773199453e+00	5.166125364101806561e+00	1.645584209273514453e+00	9.079152344262183760e+00	6.217327463849292357e+00	1.968075923857144915e-01	1.435663222531346372e+00	-4.126987105623760144e+00	9.537850707500100000e+00	-3.994261556925995937e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.559903865701043113e+00	8.823950691641169186e+00	1.725661416097436840e+00	1.236025744920094560e+01	6.702643780422646635e+00	4.360663350568656504e-01	8.380818725121651269e+00	-2.977062840788254339e-01	1.821969930510677349e+00	-8.228399866793826775e-03
1.000000000000000000e+00	1.000000000000000000e+00	4.905210352427570974e+00	7.540233444948112762e+00	4.199868645118663757e+00	-3.823394937697230933e+00	2.416642232282192548e+00	8.176268519551030400e-02	8.438129278937321232e+00	1.540913562283021676e+00	2.449538870579693217e+00	1.058507219573554259e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.586766070466634204e+00	7.677247015227063542e+00	9.479952597137726755e+00	-2.535422102981270687e+00	5.263473244648223748e+00	1.911744637117838153e-01	6.288992421689183487e+00	1.434586089534399278e+01	9.648917436867693098e+00	1.909855854666987707e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.548264304420811754e+00	4.824458604793630201e+00	7.028527566315664110e+00	-2.792551123648217448e+00	7.441323540840218520e+00	1.894613277085533398e-01	4.172162331514877920e+00	2.926303336506376596e+01	5.848038085287736720e+00	1.168879073740061836e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.717652944577146457e+00	4.105979391266922462e+00	7.111114688331894307e+00	-2.781591230508964507e+00	3.432715339467564686e+00	8.541827843117515140e-02	8.191639050023162838e+00	7.215758945065141816e+00	1.133365222327179511e+00	1.166570487559293601e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.415735871808442070e+00	4.346784903060878946e+00	4.256415906455940146e+00	-3.766509056487483242e+00	2.811172943487972642e+00	3.336554032809058712e-01	6.000693283618745433e+00	7.571511632628612487e-01	3.321621472329702840e+00	2.089086053452442748e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.366135916542395634e+00	9.897461391593321167e+00	6.344840639957721073e+00	-2.923926661514611780e+00	3.823859989225403488e+00	1.462502045453596133e-01	8.438233049956306076e+00	4.321007296798647701e+00	5.055141459880672095e+00	4.328012936054149162e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.633474905755748274e+00	1.362764134695730878e+00	1.098046663221231789e+00	2.406036543351811829e+00	3.182197787606599437e+00	7.943152041721325551e-02	6.692555171129003888e+00	-1.429979060034354488e+00	7.234144475796522755e+00	-1.625035587425417427e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.528683490346483431e+00	8.810077723995222598e+00	6.720560981038952164e+00	-2.848779422421435559e+00	2.933446856989289309e+00	8.852686054931763193e-02	8.062590344426650901e+00	4.744276648743315228e+00	7.595654965716217788e+00	7.426972065114593180e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.702621434301629932e+00	6.208823911334712342e+00	9.215983028407629618e+00	-2.550822695676004948e+00	4.825294177360638592e+00	9.269178869324631864e-02	6.384724799198490786e+00	2.374008413273341134e+01	9.954691136015048514e+00	1.875635745092695927e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.933418444027272365e+00	4.947009649090537309e+00	6.511455250461147592e+00	-2.892348580037440886e+00	9.177993242807994889e+00	2.207507247690323193e-01	4.734477779062856051e+00	3.031868318548590935e+01	3.586913444985450727e+00	5.703694622748395338e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.478991690208647292e+00	7.525466199855769922e+00	8.851666567158703813e+00	-2.581835598836478507e+00	5.561349300367592896e+00	3.759957008165354941e-01	9.621332620319321904e+00	4.914197006097268172e+00	5.841665719519680167e+00	6.943575536358491673e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.635026687870358097e+00	5.378293716572665417e+00	7.516519920855786907e+00	-2.733428791182600293e+00	2.702302525974574099e+00	2.740898615266493255e-01	5.871227333617602184e+00	2.077673655528683216e+00	5.806540743203158605e+00	9.094373656133963868e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.784506830171112668e+00	8.852198478877625121e+00	2.074611204546658705e+00	-4.904568135664068507e+01	1.703528974919568117e+00	4.127072515531613611e-02	6.445572407838192852e+00	8.241899082971958224e-02	4.648199629981000669e+00	9.185268173259795305e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.239059230105624465e+00	9.107786870406695101e+00	9.122372745036699371e+00	-2.559806830827199953e+00	7.264695555100606938e+00	9.778190371899921907e-01	2.968337116242104834e+00	1.075366274063881100e+01	2.518053163851681209e+00	1.002736977594704371e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.268118089283127858e+00	4.795263956175615405e+00	1.602772428510166769e+00	7.947953770236777515e+00	4.442062470205238256e+00	1.184822497325568463e-01	6.639598008010266561e+00	-8.711571267283750863e-01	9.807766398849096845e+00	-9.945415021340130168e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.452217652798172054e+00	3.495596737795346964e+00	5.803074104359090768e+00	-3.055410875130151194e+00	8.400252931309115212e+00	1.477924162053420309e-01	6.147143322913853680e+00	2.461150523654656652e+01	8.677378354053008280e+00	8.959958656052432469e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.175447735839653340e+00	6.331673245776642034e+00	2.288494559418956520e+00	-1.632138706103411607e+01	6.933715637014894462e+00	1.867945863502962489e-01	2.665342109029795292e+00	2.229580334089912519e+00	5.485839534813413465e+00	9.561495810057295264e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.485995631155100583e+00	9.210364963967643703e+00	1.097295122966886360e+00	2.470640420371267076e+00	8.159912182404616132e+00	3.022999737545805088e-01	1.535947389007153108e+00	-1.068456995980804614e+01	6.431684838436366292e+00	-6.252199300615826072e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.798817096979780317e+00	2.891113117488828710e+00	4.804886066371294007e+00	-3.431466091234693483e+00	3.454450175846806914e+00	8.439343988758443715e-02	6.440124062823561424e+00	5.082042340755265286e+00	3.039113376487172502e+00	2.202428575530827048e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.123653000769903265e+00	6.607100649694051420e+00	3.659094241563831229e+00	-4.416209699002741296e+00	7.237815386398039230e+00	2.351680726087253814e-01	7.869977072752820213e+00	3.903957992335690630e+00	5.900861716844015170e+00	2.064594119251778881e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.908678877709069965e+00	6.688148908692872929e+00	5.364529102380388714e+00	-3.174596305040490396e+00	3.377399702694876549e+00	9.559419800851851057e-02	5.713970815610150744e+00	5.898636153929282422e+00	7.258226549993646692e+00	7.138716127279303159e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.477995655230429861e+00	7.591656627121588841e+00	6.209767041502312068e+00	-2.948776314610109583e+00	9.444779958970892508e+00	1.664478073085250975e-01	3.033833933413816908e+00	6.177250509786648536e+01	5.645052835825751458e+00	1.296427962044778281e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.468852476432778609e+00	2.184595800115454622e+00	1.393299670746449337e+00	4.601691056928944867e+00	6.720712642801254688e+00	2.506308126036570494e-01	6.999711295058079763e+00	-1.311837737325001640e+00	9.908840205918997057e+00	-1.423797890042935166e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.646564564880730330e+00	7.443721134234976056e+00	2.102184499002143880e+00	-3.937101237612839810e+01	3.921186672395292838e+00	6.761293811329818770e-02	1.724010401437969353e+00	1.185705209977759633e+00	6.502618731980078337e+00	6.733210515638560212e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.148524208154137582e+00	9.177297983772675138e+00	6.020012124831070288e+00	-2.992411822924545106e+00	3.422900770423696670e+00	6.227067068845678482e-02	4.975421199578110354e+00	1.268394137838914659e+01	4.338979322771780112e+00	5.854589596063701773e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.767688225650544620e+00	2.613877643819252583e+00	4.087291317119849943e+00	-3.925184987272600790e+00	2.716492805901835617e+00	1.643602430550016313e-01	2.472320927544530811e+00	3.152901206227235242e+00	7.950815989886182322e+00	1.118356601018317908e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.626966984475058720e+00	3.139172844068512269e+00	7.561857893647500717e+00	-2.721910033451258482e+00	7.257300900233854435e+00	7.441616841529404835e-01	2.654731713210939148e+00	1.230329720823946893e+01	2.526182321072979686e+00	8.828466418025557871e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.908346022398778707e+00	9.736250452348915729e+00	6.871191612840219065e+00	-2.823243599120030201e+00	2.972409494902638727e+00	2.589318514025044649e-01	2.815384731895500980e+00	4.885557078482094973e+00	4.461250388368679154e+00	1.284578701963821068e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.164419227319908989e+00	2.630739250127315465e+00	8.608794943396874899e+00	-2.612881757868203092e+00	6.365189793725488876e+00	9.101699208487813442e-01	4.481652895826004901e+00	5.473675069679438288e+00	4.114804711644088009e+00	1.013424968823715799e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.852152850114953564e+00	8.684484844171050710e+00	7.235931889505584635e+00	-2.769264068762024689e+00	3.376352624582291462e+00	3.044564984013039544e-01	1.464047874618394030e+00	1.121381536277006497e+01	4.888229745358994904e+00	2.917306977056159933e+00
