G	c	dx1dt	d2x1dt2	m1	m2	p	d1	d2	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	7.784692417781138296e+00	9.522421984808993045e+00	9.810085523661117080e+00	-3.071040266515057571e+00	5.613781546672607092e+00	1.275465209398081723e-01	6.737844907573694364e+00	2.194759423370577878e+01	9.092653781763251786e+00	1.903810691375435127e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.539258707516502511e+00	6.560459701261015297e+00	8.350896267206314505e+00	-3.085735205759265742e+00	5.065512702321845140e+00	1.182754803394935050e-01	2.184969325618013158e+00	5.581703579900916168e+01	7.078068712214838243e+00	3.847727779840701690e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.854710261436780527e+00	1.425814645467215591e+00	8.386984150503089097e+00	-1.933983108674139029e+00	3.389238729276579321e+00	1.286395080937159652e-01	7.129811941702198119e+00	1.005726211810637416e+01	5.234140106774815671e+00	6.196664569019038060e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.065393316205996754e+00	3.802742433523668364e+00	7.824562422474896195e+00	-2.522287953225592627e+00	8.703750050666618776e+00	2.570896036475355806e-01	8.084632130142734852e+00	2.022639481224474167e+01	9.626358879490629405e+00	1.334489631276115640e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.123170399770609951e+00	7.432759600237969444e+00	7.937877978408160118e+00	-3.322774677720161662e+00	7.781695974973040109e+00	4.493043740946815467e-01	6.986840362887914324e+00	7.484792179558644065e+00	4.160516670994883981e+00	5.204824324946637493e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.116924266504864427e+00	1.036971157509417152e+00	2.551049168605880269e+00	-5.032763820534265520e+00	4.028591582108068891e+00	3.639168717243254636e-01	8.385207859526230934e+00	1.043551845721728100e+00	3.707377149962565621e+00	1.576776420258723665e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.907201255331257173e+00	6.957855741143075257e+00	9.729579097575758340e+00	-2.656084045923965409e+00	8.273068864761409458e+00	2.033944169081559061e-01	9.525397527719475121e+00	3.171846387461275540e+01	7.451365334370961158e+00	1.068082076624999210e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.069633762335747917e+00	2.725733776636116712e+00	7.535661177433548019e+00	-3.494333186027235527e+00	8.879505026098494014e+00	1.893369585203127647e-01	5.853896788365473114e+00	4.117827531376585171e+01	8.323622261941189038e+00	1.257307235297867365e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.420315129235395268e+00	6.449091289329698995e+00	6.334722839973026431e+00	-3.303703757104719863e+00	4.197987388756835081e+00	1.029512999753480484e-01	7.783355905077862680e+00	5.925820356731926530e+00	1.018632823249448549e+01	8.397796488875155507e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.802670993491334528e+00	8.991343272758537397e-01	1.381991138150801657e+00	3.651700915598461052e+03	3.848781397647471181e+00	1.582736560294334127e-01	6.764980557322822996e+00	2.296701757120572118e+00	3.516699003158626269e+00	-5.769907939126141770e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.472560080920650272e+00	8.945172718282673685e+00	5.316782864226261118e+00	-2.797579205359368437e+00	5.375791689100612558e+00	2.036422093332238559e-01	1.872513958087234087e+00	1.473850925552488533e+01	7.567932085634358153e+00	1.439381261766861320e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.432954244560510126e+00	1.032702114884156508e+01	5.213280250727031273e+00	-3.350917210325605300e+00	1.046413741476816739e+01	2.305544340757697264e-01	3.756637644012936761e-01	9.175904829844840549e+01	8.278841473114839644e+00	3.190974444067274707e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.362919387009092986e+00	8.937181926036503299e+00	7.770468788636822666e+00	-2.637024469078391942e+00	8.961347501105255020e+00	1.605805146220972979e-01	3.987527208235775777e+00	7.480093768626612416e+01	2.499121160192481650e+00	4.257363510925404326e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.692005359037295875e+00	9.056213737292733157e+00	6.780258024568627029e+00	-3.358634496895701815e+00	2.411136394805227567e+00	3.236895084621216334e-03	4.387932496950456951e+00	5.980686214464879136e+00	4.169610785468163883e+00	5.587240226257815801e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.590142227013770615e+00	2.283067700460926552e+00	4.232770359479532729e+00	-3.195788620878063924e+00	4.123554170073127523e+00	4.431762731077613926e-02	5.797216998689118661e+00	5.568745205573945256e+00	3.054168388495967612e+00	2.266345794738816866e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.420236227975348875e+00	8.036727760906506646e+00	1.060907975648925827e+01	-2.139058937965891527e+00	5.254296798236481436e+00	1.982792617092975218e-01	7.519135999196272735e+00	1.726343171385710917e+01	3.727008548547178446e+00	5.526903585476906633e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.341065811648176620e+00	4.203244895806944603e-01	1.959125045018540900e+00	1.136417616398358177e+03	5.484487189674762675e+00	5.007994309790415599e-01	2.507096291760391171e+00	2.024867662084788744e+00	9.944997598097137015e+00	1.559956804804529806e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.778393190583130501e+00	1.173205907862567399e+00	5.345342071526434147e+00	-3.380677216996403889e+00	1.937920565298537623e+00	1.699939744151094945e-01	2.333847075280252703e+00	4.236514588130267711e+00	6.592942462656908198e+00	1.542553257743907391e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.281529489501977537e+00	4.453049806702747304e+00	9.036222647405416364e-01	3.769974788226267304e+00	8.351178160623490498e+00	1.894035577518413116e-01	9.919112527016121561e+00	-3.397276842985207601e+00	6.808021287435360058e+00	-1.139721609124699359e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.686038911988593014e+00	5.514571350079635614e+00	7.777540599472123617e+00	-2.256001570883011897e+00	7.221172334477011567e+00	1.542136456859038440e-01	2.435715753751467538e+00	6.474353779720357238e+01	1.059734724191502586e+01	4.741764656177323012e+00
1.000000000000000000e+00	1.000000000000000000e+00	-6.773253501412570543e-01	8.011659741160856996e+00	9.342168722730150421e+00	-2.526976164735645458e+00	8.480945669353840088e+00	1.327383463462927349e+00	5.093172342297943800e+00	5.643742044694697313e+00	3.923026088292668856e+00	1.095746655061398123e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.039244334026500738e+00	7.120808104249737092e+00	3.341654759037636424e+00	-4.759020861464934526e+00	8.909966412226118848e+00	8.038549604053393249e-01	6.328507933915870964e+00	2.710784463866347416e+00	7.938451907576437705e+00	3.660628863144622103e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.722110656783707228e+00	4.246521447142645123e+00	8.245120541530845060e+00	-2.408739483661218372e+00	8.060177565502865349e+00	2.353504242067736008e-01	6.333082478231122359e+00	2.878241299661604558e+01	4.970646862038945457e+00	8.926986099653908546e-01
1.000000000000000000e+00	1.000000000000000000e+00	-3.530556240936801871e-01	2.692861315513298326e+00	1.936583573708266170e+00	-4.361033634658986635e+00	4.305604730254302126e+00	7.788426270577678556e-01	2.027015825665123394e+00	2.505105945574912063e+00	8.017973904806332541e+00	1.428871614896382036e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.723077766191859039e+00	1.062463539240745192e+01	8.729932576386760346e+00	-2.999363938652919614e+00	5.985016415846715176e+00	4.420366310809827337e-01	1.194667074943441598e+00	3.834324204938785385e+01	1.776166623352732010e+00	2.121004552546376765e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.005109773441319909e+00	5.326461555820141136e+00	8.172453852224291992e+00	-2.824452259674190557e+00	1.263939244487964908e+00	5.911486057194134669e-02	2.112565907727773418e+00	1.929706716432740166e+01	9.292345027293983151e+00	4.764449630474143049e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.179166693521031206e+00	5.635639119353374582e+00	7.473763851972116790e+00	-3.430537581027774063e+00	6.862230583020446417e+00	1.624506500102508022e-01	5.189488639112678214e+00	2.358941175454100403e+01	3.421900993862216911e+00	6.185315055543393337e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.031457269278856614e+00	2.014866784499762975e+00	5.060130063878931495e-01	2.809295113802686483e+00	3.012112959879019503e+00	9.439091308823308046e-02	5.899171017347121015e+00	-1.336102774058435472e+00	4.039126678891169497e+00	-3.506024457491421775e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.261556063714261544e+00	8.065628540399471191e+00	8.873011967170729264e+00	-1.970010792155605595e+00	8.052830463261077654e+00	3.666921169386698209e-01	2.766826776434805346e+00	2.886302888842226366e+01	6.675908334562180357e+00	3.342010836945697339e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.499354863194128029e+00	7.928409658325508147e+00	7.655379668806525650e+00	-3.466952252321555239e+00	3.169498436993436030e+00	8.443041427690187173e-02	7.567128104250018694e+00	1.088707282811887467e+01	5.306091988871383336e+00	6.103103653757827596e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.439842210609715512e+00	2.303406426963244158e+00	3.249451875805857259e+00	-4.241846954250656943e+00	2.801342038951776914e+00	1.047357241014473805e-01	7.848318635534758059e+00	-1.128897494807239443e-01	6.911375554963552048e+00	1.890314056395589193e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.340672186450354353e+00	2.370000590841531363e+00	9.138382847325919656e+00	-2.341431516451704109e+00	2.695340387983671704e+00	1.381784283010988879e-01	1.437764857614687752e+00	2.480144024122794377e+01	5.105955140587510321e+00	4.015197658993223229e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543437275174241563e+00	6.798203735787715196e+00	3.939322193344169776e+00	-4.269410715465475015e+00	1.076095625289613222e+00	5.336049042858772434e-02	5.249586524268110566e+00	6.871017446373189896e-01	7.771409256498481355e+00	2.773318232065170585e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.323104962989615885e+00	6.414821325011527797e+00	8.965286094490126700e+00	-2.893101116030578623e+00	7.137741858817786778e+00	1.720945075362738108e-01	6.899731417382072074e+00	2.390634294799180282e+01	3.424429560967509278e+00	6.392038832392331615e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.783138397188249513e+00	3.441580205332534614e+00	2.181053924300521807e+00	-3.049487375940294669e+02	6.300432762678252807e+00	1.437493362566238941e-01	3.476338046814833938e+00	2.537360925774160281e-01	2.802382382815191253e+00	1.076873182380651273e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.355334229102261645e+00	8.936366501050674316e+00	6.911900460354374331e+00	-2.993569030430435429e+00	6.296558541621431360e+00	1.570296744393724908e-01	3.542144976870999606e+00	2.865418649103331106e+01	4.182436040079533512e+00	8.794005962788831177e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.243349870014400338e+00	1.304249579933155045e+00	5.445153999095819763e+00	-2.540535286968391926e+00	2.423452532785330238e+00	9.029745954691510701e-02	7.531510709589346320e+00	3.659637467911843522e+00	5.431260846287047528e+00	6.189166918597910350e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.708432899126850479e+00	4.933309708818345740e+00	2.261414312234610424e+00	2.778095000288629279e+01	2.503526069675678478e+00	9.944763879184979893e-02	8.005867169272416817e+00	-5.360459841264343384e-01	1.838970716994835275e+00	4.821330094288574231e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.962702658205802031e+00	9.789763649063944584e+00	3.681387696935396026e+00	-5.902802989678598067e+00	6.580886406976880210e-01	6.655369862181975682e-02	8.633115222287168322e+00	-1.249115575560709512e+00	4.283433718955892644e+00	-6.450879134565434825e-03
1.000000000000000000e+00	1.000000000000000000e+00	4.461310344451117516e+00	5.453630700753713256e+00	1.499401140383512798e+00	2.312333632875008149e+00	3.806545154882591042e+00	1.618967104601149731e-01	6.201984706169649364e+00	-1.477783935647806746e-01	5.024100169495407719e+00	-1.758756698093703608e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.247978095940593946e+00	7.084403016354193561e+00	4.959072345282477201e+00	-3.647426658071220018e+00	8.883021928831977831e+00	4.763710904578374317e-01	7.544588681033910227e+00	7.327963925184771021e+00	1.453334501761130548e+00	1.308576874905267862e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.967602434822557811e+00	5.671730644289803003e+00	3.495312934998856313e+00	-4.354573518048654002e+00	2.799123690843223766e+00	7.688099971603154503e-02	4.447966786105026493e+00	7.467505842349002165e+00	5.962955668644117857e+00	4.292417293218174223e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.713411568539489060e+00	4.225124027264492987e+00	5.870733733551824152e+00	-2.325319908430293125e+00	4.072313102496226911e+00	1.843379148965733905e-01	7.312160475209064536e+00	4.396621896484970371e+00	9.262830915147683086e+00	1.074553350371736826e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.588713056033720150e+00	1.026640353487927904e+01	4.099343267974927763e+00	-4.887280397175066682e+00	2.040383820933238557e+00	4.124876706092915624e-02	5.340018229785717274e+00	2.342151799079017938e+00	1.823620013074595425e+00	1.518674631822680976e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.707753538085274414e+00	4.944706011118320532e+00	2.616224588506511850e+00	-4.414671243531476996e+00	2.963411159780802162e+00	9.430262575834516547e-02	3.254844447882229375e+00	7.891377887653048262e+00	6.856452657208281565e+00	5.629799585006299845e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.978894030668380211e+00	9.731217832850914462e+00	6.471636312382750944e+00	-2.706566578257494360e+00	5.394053442496050899e+00	1.162683645504622582e-01	7.340919404246881719e+00	1.828284851122560184e+01	6.743694880479600862e+00	8.602906423240571643e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.339635453781848895e+00	1.838452782429750298e+00	3.262720368687754835e-01	4.919420318102419643e+00	5.493502987741368138e+00	1.939668804299773397e-01	5.444907573640268339e+00	-1.641509356874164327e+00	3.609590604596304431e+00	-1.417485727961481645e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.363683040520358603e+00	2.650879131226463681e+00	7.942936603322565681e+00	-3.216151733533795021e+00	2.772758114558809606e+00	7.056930004691711056e-02	4.179038015686662888e+00	1.675620128256955965e+01	7.060392060640245937e+00	1.904276732235474778e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.937084971355771401e+00	2.463047983894941506e-01	9.419740784194138072e+00	-2.864277149639290254e+00	2.101221795413809268e+00	5.074649102720232841e-02	9.830045471024654091e+00	3.689533746635907718e+00	4.665244222779809213e+00	4.517833518132999271e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.105118171118023795e+00	7.233892970407938883e+00	7.444688654348829537e+00	-3.061735211048884242e+00	4.043068894814367376e+00	3.181946623600415136e-01	9.647111345055423559e-01	2.663468008634870188e+01	5.844843687819614608e+00	3.863399315212775686e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.774159375886307899e+00	3.903525976711122336e+00	5.677170853449495347e+00	-2.659054811740107382e+00	2.178381583355333717e+00	4.751439525117112650e-02	3.252160876386282595e+00	1.242457688434846474e+01	1.305951572071101463e+00	2.766061844199160791e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.239227181569525715e+00	1.045910432311440807e+01	8.972230020318436416e+00	-2.394863321462005423e+00	2.404603669917596775e+00	1.553464819408779396e-01	1.849346213737512290e+00	2.553926231531401569e+01	6.517516570068591975e+00	5.582178633911493826e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.032110531893265293e+00	4.970758971966116491e+00	3.477329986771872772e+00	-8.632103718637372580e+00	9.590777656346066493e+00	1.325676949109404035e+00	8.082096391739813868e+00	-1.052670623147139217e+00	7.019067098845342301e+00	1.357478996024729656e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.765326369750936486e+00	9.772912335192895483e+00	1.986914708295596022e+00	1.166694235167264182e+01	6.135709448745525485e+00	1.954231830592564889e-01	6.899076207745656220e+00	8.220514944401337010e-01	1.052643101547881876e+00	-8.469584340210943238e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.115246269038093097e+00	2.445942501872131469e+00	4.323076426556628604e+00	-5.668968460771810491e+00	5.860419673374344107e+00	4.259396868000133729e-01	3.855224686103361886e+00	1.108679140320356860e+00	4.116627083394927666e+00	1.971204315555361020e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.747741024937496945e+00	8.545664078846582967e+00	8.088110732529015579e+00	-1.839346888746191233e+00	4.309743234005346757e+00	6.145880416606504248e-02	6.982010912122566637e+00	2.019868076198866191e+01	9.263638434042373859e+00	1.366942089116286674e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.968585894514426116e+00	7.295912141886329749e+00	9.502764598106046012e-01	3.935497447499596291e+00	5.407111279922866665e+00	7.081438136852723220e-02	4.566911247065549517e+00	-3.724073730823759476e+00	4.758700559440567801e+00	-5.146639430912357260e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.443412103343179709e+00	7.226129545374668339e+00	5.648310711028114994e+00	-3.389217152615117801e+00	6.133860298153058110e+00	9.352309458958643629e-02	8.158465093732258921e+00	1.412003629625674961e+01	7.236018833544739515e+00	3.973381358322602419e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.510945556637001363e+00	7.390563148001388249e+00	9.971993404998906740e+00	-2.824844953367257272e+00	8.468533042193513438e+00	2.681055266591548247e-01	4.866940852426009378e+00	2.637194561587400798e+01	1.020784916503689388e+01	2.376776851669569091e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.263050865292535629e+00	8.152665094432370196e+00	9.218126978464630028e+00	-2.753947010777527460e+00	7.112674801190275176e+00	1.061406578010412938e+00	5.090847579505290987e+00	6.887466581167916324e+00	6.907448923826422948e+00	1.861583750515412694e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.025185187528832031e+00	6.399745280056996499e+00	5.747744589210632249e+00	-2.932793782168403585e+00	2.391029377227243291e+00	5.362557701073472627e-02	9.121980419156411557e+00	4.595063547174540908e+00	6.274809432384962804e+00	3.453423664893106593e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.332529314296474254e+00	3.256911397724573831e+00	1.374985383039899034e+00	7.563774721045678717e+00	6.141688847546708629e+00	1.685856145970588416e-01	4.165540866943302944e+00	4.972573365380792421e-01	8.007983963570456609e+00	-3.062915420841310077e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.970534928756988435e+00	6.006010585592056472e-01	9.176168429040302499e+00	-2.533886075377091096e+00	4.919290378530235763e+00	6.393160380640806884e-02	3.003391223731010307e+00	7.228005254037850591e+01	8.857214786209661739e+00	4.377911094716303353e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.057021606034179229e+01	1.010892739063970858e+01	6.682842355445159477e+00	-2.998018350260099218e+00	8.325069787031484481e+00	1.333701145250015818e-01	5.794407956578672803e+00	2.892749610331820875e+01	5.614696356285068468e+00	6.520976399723443784e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.485326534728590886e+00	7.424525185640191260e+00	1.971761289431593234e+00	-1.183457226069817239e+02	6.983982039598678249e+00	1.401123043092589171e-01	9.056371721593272639e+00	-2.808967807414834983e+00	5.205026649587088272e+00	6.321209855086123985e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.986764137049750190e+00	8.879274623020739554e+00	1.421430571827965395e+00	2.370567694073691101e+01	6.007192578995567800e+00	2.629752622671530093e-01	4.933377620035979128e+00	-2.353956931098666605e-01	4.083715603604624711e+00	-5.451651814356371639e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.449519146111254209e+00	5.464322560697194575e+00	9.046146926957387535e+00	-3.296252948502427671e+00	1.067502721298240864e+00	7.032240810017637012e-02	1.698798652499115436e+00	2.277461095333863028e+01	1.033482327591459260e+01	7.351815645159422097e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.543571876093777107e+00	1.867624587625663191e+00	7.283836912819319664e+00	-2.821795853119456687e+00	6.098162065986716840e+00	1.040614633032889841e-01	4.354238208388495401e+00	3.539632061927302686e+01	6.597483934036445952e+00	1.490277063989618789e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.362752761672347823e+00	2.836568464110139409e+00	8.032699733037917511e+00	-2.858333772845230492e+00	2.157862614068073004e+00	5.063534998594777098e-02	5.196743145157861399e+00	6.634023483247633024e+00	1.852863111930570739e+00	4.357937405214107884e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.379446786764193966e+00	6.729784316880333961e+00	8.229629935702188703e+00	-3.264502713731734396e+00	4.817784683194342499e+00	3.052025227339824065e-01	2.385160063784756534e+00	1.355793027923073701e+01	7.951333667315248377e+00	4.005155913659058875e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.502932598495139160e+00	5.023351901521693641e+00	5.880828377696274423e+00	-1.961704822402715820e+00	2.663430442844052504e+00	5.648211950800119396e-02	6.735090582548979299e+00	3.962991417895769253e+00	4.762117224137843330e+00	6.181950241359172038e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.041213219959021252e+01	2.780384876269074823e+00	5.629845292820306213e+00	-2.964639002939163603e+00	6.923324294449607841e+00	1.924825964691297409e-01	1.014544119203736017e+01	1.236374419719018825e+01	2.027389722739137756e+00	-4.001626293771951004e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.822363259038171535e+00	4.928441835779238112e+00	5.626608013311074963e+00	-3.386426622893841110e+00	2.472892741072914014e+00	8.396770121108457219e-02	4.387118077646792180e+00	6.196289918610458969e+00	5.574728902331427705e+00	4.692039647856147133e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.050787590184986797e+00	1.732562291165200996e+00	3.211987077606445862e+00	-4.313189336694980724e+00	4.958577314218737264e+00	1.667026369389802976e-01	4.138450054752220275e+00	7.119632042040912268e+00	3.724962902335108517e+00	3.590874375215091230e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.587263030363535554e+00	6.650438793230091683e+00	5.036566047748306296e+00	-3.070983769117938245e+00	7.747611430210193717e+00	8.293056601220952784e-01	3.922321528756780307e+00	7.470435673194585569e+00	8.503263617988137568e+00	1.015127361909055281e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.024312936252806061e+00	2.903106409768317686e+00	7.811651604834646712e+00	-3.152783985414416179e+00	2.401673360554799963e+00	7.618186745833063767e-02	1.755490706540164147e+00	2.954553279507273089e+01	2.380724106235469595e+00	1.505108861024764266e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.103206514891183687e+01	8.434003936302039151e+00	6.291449920952522312e+00	-3.035257980914600751e+00	6.333156911320489080e+00	7.941855895143098976e-02	8.896437563808227367e+00	1.577055302397665670e+01	7.745624853686732258e+00	7.754083007574732456e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.969790918685385250e+00	2.553214533022311716e+00	9.882694040921734313e+00	-2.963792020438372976e+00	4.934123394924205819e+00	3.286032348267221015e-01	5.009827409037895585e+00	8.878658408809705804e+00	6.320985715050776221e+00	1.617676640070639715e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.360602939671387901e+00	4.513319883544107292e+00	5.035262642272162914e+00	-3.038254405470703023e+00	7.524246058917289925e-01	6.092938789784664577e-02	4.807014065702643002e+00	1.755604340219719450e+00	6.428833879875196500e-01	1.806426819576874010e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.436549336882219308e+00	8.501563113648022973e-01	5.959373021943605409e+00	-3.239081197165517345e+00	7.484090131971850468e+00	1.587223958421908332e-01	7.351678796777968650e+00	2.357460684260790629e+01	9.424054600895692246e+00	9.943320676288676108e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.222356251752984235e+00	1.850814260325576166e+00	7.172502949923073245e+00	-2.397477083947470611e+00	2.075993061931928896e+00	4.995389007235067486e-02	4.170632767644040229e+00	6.689384357757243826e+00	5.686727147058201481e+00	9.768675680605204414e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.556654991251947173e+00	5.016055344491781476e+00	6.775421957035948850e+00	-2.965982561399361561e+00	5.310417393181324108e+00	1.401581249898673776e-01	7.522642494471422303e+00	1.229933330360355725e+01	3.429830966278935911e+00	4.933300970962669063e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.962178564821353888e+00	5.365525174291736477e+00	6.770892159308038671e+00	-2.430048699930138500e+00	5.927708467106374890e+00	1.461093977484552719e-01	1.201797707432965545e+00	7.470417926482714677e+01	5.002915317666961847e+00	3.061260425252295470e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.730158324168121986e+00	6.715390961625341326e+00	2.478203127538950667e+00	-5.352448616447262886e+00	6.858287826026452372e+00	2.506553572260914464e-01	8.012058185331840221e+00	1.329667196921226147e+00	8.324230426144710648e+00	2.487101083140371982e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.521549258961288231e+00	3.535628996204761343e+00	5.837948686806836207e+00	-2.668200046631140410e+00	7.286787763776633398e+00	3.535123098391401708e-01	9.610920969613411913e+00	6.119644344440109407e+00	3.075479791323004974e+00	3.521381783489134221e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.471255023008168905e+00	7.480004675709336581e+00	1.919818941922369016e+00	6.215233501335873001e+01	3.327038163780896785e+00	6.124979069150829347e-02	6.655325543482764061e+00	-4.406173702874071618e-01	2.384749088683685070e+00	2.388647991977219803e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.152941203717251284e+00	8.936874064625039082e+00	4.200762578620890864e+00	-3.249908232845867495e+00	3.729768427183572932e-01	2.406798915671379616e-02	9.788177998998765617e+00	1.190185744593514450e+00	2.522390174525725559e+00	9.074641338155858827e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.226306439020261152e+00	7.735482798143103800e+00	5.972254847803107225e+00	-3.953008457445438051e+00	6.955350489435717876e+00	1.593083630203922518e-01	2.661052708958903779e+00	4.731865833451546166e+01	3.442609580779460110e+00	9.392945305527705679e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.158268291073214940e+00	1.158866069760624562e+00	6.542981578559513345e+00	-2.803460408955542604e+00	6.225981682742087742e+00	1.038254423188370440e-01	4.881047902179440179e+00	2.352103839251807926e+01	8.112008587584981001e+00	1.268171479791495582e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.712019834720126532e+00	5.658422622747846908e+00	9.787551814769845038e+00	-2.755949380025203510e+00	8.827748993266153477e+00	2.102620842662247524e-01	6.316185986550358678e+00	2.789558926817039364e+01	5.857508407725273258e+00	1.101737653100297809e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.721786838225946248e+00	2.952464280575163968e+00	7.054457287735107940e+00	-3.490575191277814682e+00	8.599351131748152355e+00	2.785123038448273913e-01	6.151683127088875658e+00	1.575775411526633540e+01	3.376397794425305854e+00	3.480462535607318220e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.683386230571047193e+00	3.849777112555771819e+00	7.505089006550368147e+00	-3.073388025821651048e+00	8.272434186163776459e+00	2.048564211660494905e-01	5.135122093284754996e+00	4.248528679953033560e+01	1.795474843367265594e+00	5.877395132205074368e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.620240027106486735e+00	9.251818492397893223e+00	4.546429956375240167e+00	-3.390519448778248623e+00	5.780077975957381931e+00	8.688003312341741058e-02	3.789387889587079616e+00	1.480310651276938572e+01	4.240324162769923078e+00	6.559267449539460948e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.783926769223737274e+00	1.656281237930367967e+00	6.484376295511684596e+00	-2.931351851500561878e+00	3.801957474619477750e+00	6.627554765332610565e-02	1.864332429380580969e+00	3.206109575155333857e+01	1.003408975620043542e+01	3.482818847503975412e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.156223799133107022e+00	5.192013318411035527e+00	1.742905836221677607e+00	8.843898215650249028e+00	8.828592745940246900e+00	2.141691063211105250e-01	3.969212082492317606e+00	-1.852860702058416464e+00	3.767835395806169441e+00	-1.158981999795693218e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.170910937589610512e+00	6.618433090926223450e+00	3.843349160345031823e+00	-5.068719353056582833e+00	4.657363697867944907e+00	9.916497074577025617e-02	1.968539806541715453e+00	1.337743418746510926e+01	9.023214671894461247e+00	9.645771086583576626e-01
