G c dx1dt d2x1dt2 m1 m2 p d1 d2 Fc W Fg
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 -2.55658823e+00 2.03855178e+00 7.60787714e-02 1.55833087e+00 2.09925432e+01 9.70035526e+00 7.45594487e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 -2.79636818e+00 6.45074100e+00 1.24144912e-01 4.05374741e+00 3.46097486e+01 7.27449629e+00 1.50224609e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 -2.61885198e+00 2.05483515e+00 8.89008382e-02 5.55338489e+00 4.60661912e+00 1.74900760e+00 3.39278141e-01
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 -2.57880334e+00 4.03485918e+00 2.66281494e-01 2.45730706e+00 1.43286101e+01 8.76663661e+00 4.10914329e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 -2.96479670e+00 2.28557768e+00 6.33698586e-02 6.92291996e+00 4.11398650e+00 5.32503947e+00 5.31503896e-01
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 -3.09378759e+00 7.22866282e+00 1.27822484e-01 9.97974450e+00 1.24834612e+01 1.61878516e+00 9.88656759e-02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 -3.39186269e+00 2.85626902e+00 6.55323876e-02 5.06565528e+00 5.88557566e+00 5.94745530e+00 5.62351554e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 -4.15922178e+00 4.52673436e+00 1.23064923e-01 4.19255701e+00 6.13109792e+00 4.75447851e+00 3.50134899e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 -3.37392661e+00 9.06107300e+00 8.05605539e-01 4.60633750e+00 5.36779929e+00 8.89974464e+00 9.37490759e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 -2.67058772e+00 2.83884745e+00 7.24003876e-02 2.03631561e+00 2.71719798e+01 2.83595143e+00 1.38454427e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 -2.90552830e+00 5.57024558e+00 9.36759700e-02 8.94946241e+00 1.36238626e+01 8.43818149e+00 6.94158471e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 -2.56877082e+00 4.77344495e+00 3.51906225e-01 4.73343090e+00 8.01682281e+00 6.01919822e+00 1.49050706e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 -3.33760469e+00 1.16311637e+00 3.42195696e-02 4.48546970e+00 2.19641715e+00 1.49149273e+00 1.65727344e-01
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 -2.89609625e+00 8.13482302e+00 1.52399880e-01 6.93721246e+00 2.32836297e+01 9.74660771e+00 1.04525577e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 -2.85437809e+00 1.62141316e+00 3.52469586e-02 4.97830079e+00 5.84538666e+00 5.61353720e+00 8.79861081e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 -2.92479680e+00 5.26829519e+00 1.20724886e-01 6.83410122e+00 1.21253537e+01 3.61789169e+00 3.81624787e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 -2.75135658e+00 6.04610465e+00 1.37617456e-01 1.55301661e+00 7.58812271e+01 5.22466158e+00 2.98500258e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 -5.51833558e+00 6.65583811e+00 2.61911748e-01 8.32351009e+00 1.92524274e+00 8.72072005e+00 1.98525965e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 -3.10764235e+00 7.19768466e+00 3.29353801e-01 9.46453558e+00 5.00152954e+00 3.74412812e+00 2.38100652e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 6.25403059e+01 3.27945145e+00 6.59776341e-02 6.83888848e+00 -1.23102785e-01 2.73408757e+00 -4.12956798e-03
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 -3.62561848e+00 1.08980899e+00 2.19074154e-02 9.59109336e+00 1.15904855e+00 2.16164122e+00 9.24284369e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 -3.18028791e+00 7.51099296e+00 1.42194662e-01 2.36289083e+00 4.74196720e+01 3.68073459e+00 8.79856055e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 -2.82135214e+00 5.82090939e+00 1.05232043e-01 5.29674571e+00 2.46702700e+01 8.02043278e+00 1.22904568e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 -2.52946615e+00 8.52505933e+00 2.53627727e-01 6.41626061e+00 2.81162011e+01 5.24463729e+00 1.02921002e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 -2.90788186e+00 8.39249527e+00 2.53688584e-01 6.23562983e+00 1.63474632e+01 3.04733443e+00 3.58855161e-01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 -2.70269807e+00 8.58993551e+00 1.74919485e-01 4.61315601e+00 4.33763956e+01 2.49566500e+00 5.13249019e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 -3.12473460e+00 5.36585194e+00 1.30562196e-01 4.04275968e+00 1.61663020e+01 3.99456529e+00 5.85666363e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 -2.84980968e+00 4.00265556e+00 9.11637656e-02 2.14141620e+00 3.21906816e+01 9.45931936e+00 3.46534017e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 9.06163932e+00 8.12402382e+00 1.65888476e-01 4.52568206e+00 -2.64911842e+00 4.08724041e+00 -5.44296312e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 -5.10191923e+00 5.06164702e+00 9.36296709e-02 2.46394734e+00 1.19340280e+01 9.89311668e+00 8.62938740e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 -3.77251707e+00 2.65097977e+00 1.09310917e-01 7.60929109e+00 1.58888845e+00 5.36707410e+00 2.65284397e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 -3.22984583e+00 8.69476618e+00 3.30832448e-01 2.87947842e+00 2.15090863e+01 2.61247526e+00 4.91808951e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 4.78931231e+00 8.94303889e+00 8.07496064e-01 1.52708775e+00 -3.18433530e+00 9.02026083e+00 -5.80013440e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 -1.73717931e+01 5.19678781e+00 1.39596798e-01 5.97129524e+00 7.02554765e-01 5.14319836e+00 3.73550172e-02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 -4.68217182e+00 1.68129755e+00 2.11726780e-01 6.35706759e+00 2.61004915e-01 7.38704209e+00 2.88825737e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 -2.51654265e+00 4.49043481e+00 1.44190886e-01 8.84721755e+00 1.02001095e+01 9.85340425e+00 1.43741492e+00
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 -4.01803817e+00 8.23183894e+00 2.33178007e-01 6.19283451e+00 7.75114814e+00 1.45157815e+00 7.74337538e-02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 -3.19818971e+00 9.11596626e+00 4.24527063e-01 4.10932768e+00 1.32520304e+01 1.87025104e+00 2.53228328e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 -7.22958250e+00 2.83125468e+00 7.46934435e-02 8.22710693e+00 8.31457353e-01 7.48411067e+00 1.15967096e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 -2.88947779e+00 1.60276251e+00 2.09593263e-01 5.86251004e+00 7.83467647e-01 3.53642503e+00 4.52120799e-01
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 -4.62097617e+00 8.89615408e+00 1.10968861e+00 1.71352256e+00 5.29333415e+00 2.65871257e+00 3.94663744e-01
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 -6.63535297e+00 4.50464445e+00 8.93416503e-02 6.09265504e+00 2.68075059e+00 1.35425692e+00 3.19683634e-02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 -3.09614458e+00 5.87584868e+00 2.30875468e-01 9.17216691e+00 4.95795263e+00 1.19662041e+00 7.93460582e-02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 2.20854251e+00 9.71259231e+00 7.55181569e-01 4.56681363e+00 -2.16646998e+00 7.97037043e+00 -2.76466325e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 2.29634603e+00 1.59908255e+00 4.67552466e-02 3.66693222e+00 -1.15714565e+00 2.20990085e+00 -9.35145945e-02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 -6.11683884e+00 6.83486207e+00 1.43650947e-01 2.29122511e+00 1.14920666e+01 5.20948554e+00 3.68189968e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 3.97453887e+00 1.66694880e+00 9.44214980e-02 2.36300970e+00 -6.94836281e-01 6.45307134e+00 -3.04723054e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 1.42049602e+02 4.37922036e+00 1.10485692e-01 4.89494336e+00 -8.20552872e-02 4.85516621e+00 -4.59042726e-03
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 -3.95146145e+00 8.23433091e+00 7.76181994e-01 6.36111842e+00 2.34573180e+00 1.24395987e+00 6.68069515e-02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 -2.64274879e+00 4.90125009e+00 5.57542303e-01 1.72553865e+00 1.29493714e+01 8.05151352e+00 4.83972079e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 -2.96421839e+00 9.97464119e+00 2.87510392e-01 9.45611730e+00 1.26511936e+01 1.09461902e+00 8.00356490e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 -3.10680394e+00 6.03153356e+00 1.71378154e-01 7.79620256e+00 8.20020995e+00 7.85700905e+00 6.07032834e-01
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 -4.43694495e+00 3.89045937e+00 9.62479580e-02 6.27961526e+00 3.42539165e+00 9.03974044e+00 3.93809281e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 -2.54158100e+00 2.98100193e+00 6.59383401e-02 8.45594804e+00 9.80933407e+00 4.89555929e+00 7.12664835e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 -3.55452373e+00 4.15468481e+00 7.07830847e-02 1.72168081e+00 3.03721425e+01 5.81988226e+00 1.44968266e+00
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 1.65043748e+01 4.35279946e+00 1.28476132e-01 5.29154990e+00 -5.02037664e-01 5.29285053e+00 -3.60363718e-02
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 -2.87842612e+00 1.61842310e+00 6.90463864e-02 6.67083814e+00 2.15792468e+00 4.50287757e+00 5.12286881e-01
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 -1.64962387e+02 4.32616779e+00 8.83972819e-02 8.45787616e+00 5.12032886e-02 8.98682082e+00 4.34676463e-03
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 -3.89842633e+00 5.17814668e+00 2.51062368e-01 8.05122604e+00 2.32911028e+00 9.04540160e+00 3.94530721e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 -3.12148250e+00 7.50463977e+00 2.52643563e-01 3.49362325e+00 1.89653839e+01 4.02234728e+00 6.84415338e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 -2.58241095e+00 6.91056536e+00 6.75081107e-01 9.46792153e+00 4.27627639e+00 6.53562779e+00 7.90154229e-01
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 -3.16214232e+00 7.37889090e+00 1.00135036e+00 2.11911257e+00 7.35972382e+00 9.34216806e+00 2.52896647e+00
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 -2.75183322e+00 1.07527314e+00 1.85446229e-02 8.87620257e+00 3.11422234e+00 9.65852649e+00 9.64874659e-01
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 -2.50407345e+00 2.95900660e+00 5.78575924e-02 9.73846225e+00 1.02760462e+01 5.58063136e+00 7.57892958e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 -2.38100036e+01 6.95515860e+00 1.59585648e-01 2.59438171e+00 1.78570362e+00 5.07542325e+00 5.97986521e-02
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 -4.71631414e+00 5.35590431e+00 1.90713840e-01 7.49859458e+00 2.46151386e+00 3.50824884e+00 1.14825743e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 -3.56789904e+00 1.04782128e+00 6.82268890e-02 1.36256967e+00 2.51085015e+00 9.62984686e+00 3.00504729e+00
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 -3.43038311e+00 8.24045178e+00 5.70368200e-01 4.64880543e+00 5.96804026e+00 2.28532874e+00 2.29120359e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 -3.48192624e+00 7.95528616e+00 4.07689164e-01 5.64654969e+00 6.18374322e+00 6.21846618e+00 4.95429972e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 -2.55799687e+00 5.93577247e+00 1.66462856e-01 6.22580703e+00 2.03089970e+01 3.54295241e+00 6.79902507e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 -2.73715139e+00 1.59816993e+00 3.58429059e-02 9.42343523e+00 3.41944410e+00 3.51107461e+00 3.36963502e-01
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 -2.89462504e+00 7.89863545e+00 1.89640110e-01 7.05025619e+00 1.73862827e+01 4.64471729e+00 4.90932832e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 -4.24170706e+00 6.25342229e+00 2.96140122e-01 5.33150156e+00 3.68288881e+00 9.98913642e+00 5.57196377e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 -2.62362477e+00 8.03763979e+00 1.39632718e-01 8.28707533e+00 2.98417296e+01 1.49469676e+00 1.92813392e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 -2.52662452e+00 7.76572293e+00 1.69385541e-01 9.55479539e+00 2.35854262e+01 6.20687636e+00 8.22355065e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 -2.62590124e+00 8.22701865e+00 2.28940906e-01 1.19859534e+00 1.31359629e+02 1.74314942e+00 1.54904829e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 2.05714878e+00 5.66207260e+00 1.45058903e-01 9.84269145e+00 -1.84480479e+00 2.39068747e+00 -3.99113797e-02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 -2.84609306e+00 2.26292066e+00 7.89618540e-02 1.77518925e+00 1.43925342e+01 4.95606648e+00 2.19979935e+00
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 5.41040496e+00 7.04041726e+00 3.63329992e-01 8.32948101e+00 -7.36740272e-01 5.59414118e+00 -6.04202168e-02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 -5.03383105e+00 6.58426407e+00 2.61046987e-01 3.52301277e+00 5.17927453e+00 3.32913168e+00 2.07651037e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 6.61553339e+00 7.68027868e+00 1.63675932e-01 2.18961692e+00 -6.36791959e+00 3.84811418e+00 -1.35989814e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 -2.90208762e+00 2.52892905e+00 3.73149826e-01 4.95870076e+00 1.27718018e+00 1.78270318e+00 2.65687522e-01
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 -2.77230376e+00 2.75477680e+00 2.24551205e-01 6.79560922e+00 2.14644439e+00 3.72897805e+00 4.73676699e-01
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 -1.33627690e+02 9.01368565e+00 1.06241562e+00 4.42856661e+00 4.37299192e-02 9.69902595e+00 1.10924230e-02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 -3.62962665e+00 7.74980019e+00 9.45171892e-01 1.49108867e+00 8.71680577e+00 9.50236644e+00 2.60704739e+00
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 -3.28777670e+00 9.17405640e+00 1.75765475e-01 6.39515026e+00 1.93810218e+01 4.01390461e+00 3.24926007e-01
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 -3.72304083e+00 7.82843789e+00 1.77929054e-01 9.12162948e+00 7.30489705e+00 6.13768543e+00 2.60342679e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 -4.68304825e+01 6.37439775e+00 2.01687067e-01 4.44893829e+00 3.36704731e-01 9.18635852e+00 3.07059357e-02
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 -3.44376702e+00 6.88719463e+00 6.10402142e-01 2.94699500e+00 6.08794743e+00 1.05565440e+00 1.65407040e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 -2.69437182e+00 9.00215132e+00 2.76587094e-01 4.98319611e+00 2.82253531e+01 8.29615213e+00 1.59839967e+00
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 9.08245007e+00 6.20926079e+00 1.96698047e-01 1.43526440e+00 -4.10762514e+00 9.53532598e+00 -3.99647029e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 1.23688549e+01 6.69152192e+00 4.35847397e-01 8.38438826e+00 -2.84250056e-01 1.82193161e+00 -1.00820134e-02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 -3.82403396e+00 2.40829044e+00 8.18367317e-02 8.43706730e+00 1.53505436e+00 2.45302917e+00 1.06264211e-01
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 -2.53507902e+00 5.26529098e+00 1.91331155e-01 6.29200417e+00 1.43460018e+01 9.64671672e+00 1.91021101e+00
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 -2.79726477e+00 7.44757401e+00 1.89718565e-01 4.17792600e+00 2.92573678e+01 5.83786129e+00 1.16842057e+00
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 -2.78308082e+00 3.43848428e+00 8.53326569e-02 8.19805028e+00 7.19416513e+00 1.12776971e+00 1.17114860e-01
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 -3.77204429e+00 2.82028762e+00 3.33903451e-01 5.99218322e+00 7.47799178e-01 3.31868799e+00 2.08360555e-01
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 -2.92103355e+00 3.82444127e+00 1.45809197e-01 8.43339078e+00 4.30479173e+00 5.04949307e+00 4.33389961e-01
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 2.40131477e+00 3.17350565e+00 7.97434649e-02 6.68312913e+00 -1.43119864e+00 7.23618020e+00 -1.64004526e-01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 -2.84658514e+00 2.93421373e+00 8.84615776e-02 8.05964926e+00 4.75467430e+00 7.59844340e+00 7.42414749e-01
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 -2.55404866e+00 4.82365759e+00 9.23180079e-02 6.38706694e+00 2.37408295e+01 9.95879362e+00 1.87614370e+00
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 -2.88629672e+00 9.17054662e+00 2.20607809e-01 4.72726961e+00 3.03290491e+01 3.58760079e+00 5.70851749e-01
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 -2.58281109e+00 5.56353682e+00 3.75953793e-01 9.62151274e+00 4.89412479e+00 5.84398092e+00 6.94778485e-01
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 -2.72519504e+00 2.69128343e+00 2.74320898e-01 5.87002442e+00 2.06749272e+00 5.79991193e+00 9.08312738e-01
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 -4.90445731e+01 1.69274502e+00 4.16003529e-02 6.44580567e+00 7.57143299e-02 4.65080734e+00 1.02246947e-02
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 -2.56163370e+00 7.26540531e+00 9.77635338e-01 2.98438875e+00 1.07377427e+01 2.52245704e+00 1.00328419e+00
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 7.95011508e+00 4.44518888e+00 1.18122951e-01 6.63085710e+00 -8.45137015e-01 9.79710907e+00 -9.89940088e-02
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 -3.05105299e+00 8.39647852e+00 1.47897106e-01 6.14446885e+00 2.46039295e+01 8.67985468e+00 8.96008718e-01
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 -1.63248973e+01 6.93559692e+00 1.87066315e-01 2.66354558e+00 2.24646261e+00 5.48499725e+00 9.58370652e-02
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 2.47106965e+00 8.16617305e+00 3.02886382e-01 1.53628388e+00 -1.06844765e+01 6.42920880e+00 -6.23998239e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 -3.42943504e+00 3.44751435e+00 8.46274061e-02 6.43923388e+00 5.08605741e+00 3.04534948e+00 2.20570413e-01
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 -4.41638351e+00 7.23123030e+00 2.35195186e-01 7.87323042e+00 3.89543424e+00 5.89408363e+00 2.06540969e-01
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 -3.18553489e+00 3.37655786e+00 9.52127194e-02 5.71061234e+00 5.89569690e+00 7.25473120e+00 7.14386183e-01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 -2.95356178e+00 9.45161632e+00 1.66287228e-01 3.04095363e+00 6.17551788e+01 5.63650326e+00 1.29586532e+00
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 4.59686796e+00 6.72736853e+00 2.50558033e-01 6.99869779e+00 -1.30408477e+00 9.91256654e+00 -1.43133016e-01
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 -3.93728193e+01 3.92060620e+00 6.77083886e-02 1.72095154e+00 1.17657119e+00 6.50207491e+00 6.73963236e-02
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 -2.99310251e+00 3.42560676e+00 6.24097877e-02 4.97650334e+00 1.26818518e+01 4.33876341e+00 5.85270088e-01
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 -3.91524451e+00 2.71833927e+00 1.64024919e-01 2.47030083e+00 3.17396519e+00 7.94936825e+00 1.12012705e+00
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 -2.71909319e+00 7.25176863e+00 7.44113797e-01 2.66013146e+00 1.23151298e+01 2.53416260e+00 8.83191631e-01
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 -2.82124987e+00 2.96844052e+00 2.59433437e-01 2.82064554e+00 4.88748764e+00 4.46064232e+00 1.28375550e+00
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 -2.60510351e+00 6.35772939e+00 9.10330597e-01 4.48036351e+00 5.45934776e+00 4.12263055e+00 1.01377187e+00
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 -2.76446237e+00 3.38171524e+00 3.04661230e-01 1.46035185e+00 1.12078422e+01 4.88626386e+00 2.91791098e+00
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 -3.39402952e+00 6.95772050e+00 1.62251321e-01 4.58014097e+00 1.55766351e+01 8.03601843e+00 8.39071268e-01
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 -2.79102979e+00 8.33445756e+00 8.46637467e-01 5.60536702e+00 6.16792451e+00 5.35755729e+00 8.05524351e-01
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 -4.70557176e+00 8.00222719e+00 3.44556988e-01 5.34964856e+00 4.28011193e+00 8.14613005e+00 3.75211179e-01
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 -4.27683918e+00 7.84766198e+00 1.52017927e-01 4.44505690e+00 1.33430415e+01 6.18840013e+00 4.07640613e-01
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 -2.65564458e+00 2.68950165e+00 3.70624028e-01 8.55231947e+00 1.16020949e+00 4.07862491e+00 4.84920025e-01
