G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	W	p	m1	m2	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	5.822250522657395955e+00	7.681137895393827186e+00	8.554313577241138944e+00	5.638302519803268353e+00	4.457635280406298861e+00	5.287091994169196063e+00	1.108541068277416164e+00	1.637858100996504085e+00	4.362808490051570232e+00	1.136752953522560894e+00	-6.288343801177675996e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.833898781462794947e+00	2.474262625708206098e+00	5.249400919433457879e+00	1.559553751351195672e+00	6.436520694627338557e+00	2.226850064517287731e+00	2.796836817330516367e-01	9.369387724785364080e-01	3.258533555251321268e+00	3.009914176683677889e-01	-4.892580657520188142e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.507950520393119831e+00	8.343599527841387697e+00	9.850770281538892448e+00	5.392545418809921109e+00	4.507837091466784685e+00	9.817894563401710073e+00	1.368696283123777224e+00	1.598514391431544501e+00	5.389634325135559401e+00	7.394570899432423294e-01	-1.014388381613482437e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.831292456133941204e+00	8.562028719568029800e+00	6.686974162521375220e+00	9.305990323613245963e+00	3.177256774851882959e+00	2.908080164355805408e+00	2.177738038041227231e+00	3.710505266154102699e+00	4.688101050835737027e+00	3.511102955695818650e+00	-3.416106744174579601e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.602998070206827386e+00	5.483154513414451259e+00	2.158231707447498593e+00	2.029887251050544350e+00	1.924777158262735544e+00	2.100775475098461076e+00	8.539401954440966058e-01	6.515328864881900772e-01	9.832179734161925921e+00	1.117522262339693873e+00	-2.365160647584862996e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.507557597222552559e+00	1.119934362770753644e+00	7.086416148439750096e+00	7.800072106652663706e+00	3.875361360648863052e+00	2.824594371253335012e+00	4.245148586438705074e+00	2.203857859852825030e+01	1.562593830429440223e+00	1.154739166796892391e+02	-6.147251711713045547e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.256887409660505384e+00	3.620125977737051137e+00	3.977590880669674256e+00	4.697372527551613608e+00	1.787728809402617136e+00	7.944955989433649890e+00	3.135971895914946739e+00	2.052525236088885041e+00	2.344119916885196719e+00	5.586321688889092307e+00	-2.276868304336464588e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.070009672484457219e+00	6.520697449743781071e+00	7.166531385158541489e+00	6.889465387058884005e+00	2.580436228391548070e+00	4.819416533218402243e+00	1.825188109365023736e+00	1.907909207799357798e+00	1.508424911871086183e+00	5.922742822153128195e+00	-4.957256957344461507e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.177272113799175290e+00	9.779249311615650697e+00	1.622412273995585519e+00	3.323549264327763542e+00	9.835435083704254566e+00	6.118305123355237463e+00	1.780290234306670882e+00	2.569109258410541941e+00	6.636371871227585650e+00	2.140044853342375486e-01	-2.073265389675426618e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.628368411176516872e+00	6.570592378036060666e+00	2.553259841916096118e+00	2.454567399175355824e+00	5.027875435844839203e+00	1.151045080648158248e+00	7.475451392667389894e-02	3.145647655315937652e-02	1.327901373894792014e+00	8.372667855310450546e-02	-2.840004243611670559e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.066652840651832523e+00	3.293995405602406112e+00	8.692676531002899054e+00	2.454425116913710347e+00	5.837129582067824174e+00	1.186761932034132716e+00	1.941503133527098246e-01	5.773073828269115193e-01	8.551038142281324639e+00	1.001957429116677109e-02	-1.964783450264688536e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.782593894290070757e+00	6.764307398258491588e+00	3.001354525734803769e+00	1.659188329426422692e+00	8.868098461628679985e+00	5.066310567787227548e+00	1.415027132144112687e-01	8.016809858543673395e-03	5.586160168629849210e+00	1.586407620905148641e-01	-5.692744552063697117e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.582209359879548138e+00	5.856748283695578650e+00	8.484636183401963905e+00	2.678343613818563451e+00	9.945515360327544130e+00	8.403432142291933360e+00	8.784981029312580736e-01	2.944447184705557330e+00	5.729671834922279494e+00	1.106849263193173449e+00	-6.955970019901173973e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.221759748648319821e+00	8.083306997677865979e+00	3.556319861304307217e+00	7.000585122554423556e+00	6.248197682591358770e+00	9.104503932822286316e+00	1.401590724230675544e+00	7.188536388761236351e-01	5.951137425922045310e+00	-1.593383219434080234e-01	-1.277065017886581388e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.463724605965415648e+00	1.928341356913845006e+00	6.726126567633508913e+00	8.940269718414228350e+00	8.323644113985888993e+00	1.659268875803596277e+00	4.369060575258961743e-01	6.398443167970160328e-01	2.564173485532866170e+00	1.067470986805277855e-01	-1.751493790539364326e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.443852233491488946e+00	7.888588536979611376e+00	7.229734571101796625e+00	8.291433916909342727e+00	3.907603325442991604e+00	5.886459924039638913e+00	1.309777892795922938e+00	1.059083826699767972e+00	2.700413114399265346e+00	6.028208693179153421e-01	-6.892454167765718620e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.294808144257770355e+00	5.831483645287298678e+00	5.669956470543440652e+00	7.166425393238533559e+00	3.685313061251674238e+00	9.111061726350390799e+00	7.920759476216542083e+00	1.972221921332733530e+01	3.875797944239129489e+00	6.020634680355516366e+01	-3.811460342094386000e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.068395615313447067e+00	9.613211588555557796e+00	3.728321181138796625e+00	1.955214343502546193e+00	4.512663484410691872e+00	4.588119180192784086e+00	4.483778545638126833e-01	3.794139612442936071e-01	6.390679112729867661e+00	-2.088401207240238033e-01	-1.233054165382877626e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.020420230007227147e+00	4.070889836061936329e+00	2.959559549981929827e+00	3.560442304618890219e+00	7.121588110553335405e+00	8.492857734621162891e+00	2.127075582588293656e+00	3.129941899779320913e+00	2.865529561554015281e+00	7.254598466331386719e-01	-1.823788727876170246e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.380054735610599437e+00	6.656603917313400842e+00	1.266068704889052876e+00	3.770064818345302715e+00	7.166762010699420316e+00	2.151036356111803993e+00	1.461209697637727567e-01	1.350433564577504901e-02	2.113136073108595969e+00	-6.044322346514485744e-01	-2.850919901963478928e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.948085973083864886e+00	9.302423350958024528e+00	3.677476018594813212e+00	3.243147695959127663e+00	3.856900695930954637e+00	9.461354822498499573e+00	8.996749937098903471e-01	4.044939036377996899e-01	9.690417350139897579e+00	7.428447740300544999e-02	-1.917135769651335531e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.407202184230491593e+00	1.912445099250402958e+00	6.790404383702610680e+00	5.636957818078935922e+00	2.267804044297524246e+00	7.732468813168909882e+00	6.005622256993685681e+00	1.248817855899111429e+01	1.230498565740283823e+00	1.941845247644485255e+02	-1.733667193735531631e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.844803803311191537e+00	9.440977557985476665e+00	9.517227418721045495e+00	5.869591356285200234e+00	6.623181621571841760e+00	9.488490909179926547e+00	1.190731501199076670e+00	1.581967419107241923e+00	8.153299181475569313e+00	1.099863224486972824e+00	-7.854158028376402589e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.403987646829655489e+00	7.261532264981290119e+00	8.778066274948537639e+00	4.184990047828907045e+00	2.060393850401885274e+00	7.100854476449779185e+00	1.687964939210169213e+00	1.748307245684430633e+00	8.148407572555358414e+00	1.670146478249207256e+00	-1.569700977898315086e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.029366670818709473e+00	1.662649488860685087e+00	7.935840029822807118e+00	4.194758763821053726e+00	6.227361482319915709e+00	4.366323600474229849e+00	4.585214348610823221e-01	7.050590455406923196e-01	3.722578965721912159e+00	-8.125773070867890746e-02	-4.526974092168899177e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.718920965745523333e+00	3.776539440191791108e+00	8.040812499646076361e+00	8.463389663267095742e+00	7.256773489035137636e+00	9.543200659601421165e+00	1.941378648085802405e+00	2.716224444738349675e+00	2.246117178530437908e+00	2.022563669121689500e+00	-5.145289840601784126e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.190287335478245279e+00	7.413623409567006384e+00	7.057605479326503506e+00	8.070688295826951020e+00	7.211200090034129317e+00	3.447333934139773959e+00	1.240285915787680660e+00	2.639436678542518511e+00	2.289264029949440893e+00	8.376247841227366653e-01	-2.559638209418884161e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.894814866743798065e+00	1.624659175813017775e+00	3.464432572187383208e+00	3.774154355602313160e+00	7.800831924955499375e+00	4.047602283053625349e+00	1.025814225229724208e+00	1.868334653432457637e+00	7.200618816747235584e+00	-4.179751261431455811e-01	-9.090496515342490202e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.030065177180514269e+00	6.171166020814658815e+00	9.071630967071209639e+00	9.278377064719453671e+00	8.833934854286505711e+00	7.326742931075559184e+00	8.522162102517764071e-01	8.224411592886256006e-01	6.764009348005081357e+00	8.863537272759367536e-01	-4.444791659984668325e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.127715356087753307e+00	4.121285133791796618e+00	6.976694339702475212e+00	9.585431431719984019e+00	5.455669263853873296e+00	7.810344413288397902e+00	1.507622128280538654e+00	1.131649358193640431e+00	8.105109332727057136e+00	3.989828836045581362e-01	-7.881576616354436793e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.745073473238452522e+00	6.621440227318155181e+00	6.086655327425110507e+00	3.952948718742043788e+00	7.554081294313239603e+00	9.326435005038472781e+00	7.146168949698599171e-01	6.676113659360071173e-01	9.444400189316924710e+00	-2.010972360296277572e-01	-9.416188174876176376e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.993301232040407989e+00	1.492757843031635945e+00	2.027233662453134855e+00	4.151642469432696103e+00	6.439565830702524529e+00	2.971386869493039651e+00	4.069330782324059870e-01	2.243897451323318692e-01	7.142864484650543133e+00	-3.934788793116427708e-01	-6.991922947811526901e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.135185228690649417e+00	8.882010560446717662e+00	5.066398807518961434e+00	5.657289101300340128e+00	2.647547614139420080e+00	8.201614858023351218e+00	4.069147830668820909e+00	4.973330882007436671e+00	2.341481125838607902e+00	1.547739347546708366e+01	-9.853335560562037632e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.549890448475736981e+00	9.830405182320513191e+00	5.111543657844063837e+00	9.434989345550835793e+00	1.192844241715762532e+00	7.701764191360987333e+00	7.822569719713787784e+00	5.291033546091165718e+00	3.259152223677585170e+00	5.422618934675789859e+01	-7.894033888005563826e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.030903243033526095e+00	9.662489050003065572e+00	8.890817200510397811e+00	8.796591519922953850e+00	3.591217550051562846e+00	1.562517876490030710e+00	4.503843429169284707e-01	4.156812537747184844e-01	8.606284958129025497e+00	5.974133214547666659e-01	-2.345879001148196835e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.936195332458206408e+00	7.728707369073451794e+00	5.926352260189511334e+00	1.969676655815700839e+00	4.978684646897232113e+00	4.455386082489082078e+00	1.879922640576374704e-01	3.121485635318874130e-02	2.816627793742194186e+00	-2.353178281880795655e-03	-6.109001457524889517e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.011570878886484337e+00	2.194661608899556970e+00	4.356408507195586921e+00	4.528361212586344386e+00	6.588752354718474535e+00	3.546384890074716356e+00	3.233585617781353228e-01	1.754731854889404197e-01	1.556643509322360952e+00	-5.785562608851836375e-01	-4.076519660234534381e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.821672038384583026e+00	7.888954366328842838e+00	9.777224981961600392e+00	5.963935918522559554e+00	8.510761890122900297e+00	3.725814871470478629e+00	4.017757170460822813e-01	6.058018781138810871e-01	7.295519575761453268e+00	9.896123369288313265e-01	-2.577556806807561329e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.792100553153318954e+00	1.213202954243491671e+00	1.930028569999869603e+00	5.498659375694366247e+00	2.720506206960632944e+00	9.764599370336046746e+00	1.120142069522774975e+01	1.265628744423581509e+01	4.522027367541378240e+00	2.177106772993408157e+01	-2.412586638014075913e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.408036111504073595e+00	1.194525362885861641e+00	4.890782087945233947e+00	2.846090549590371221e+00	2.160232979741924186e+00	6.729952475378558674e+00	3.546538493826490335e+00	6.992138336815654220e+00	9.271883417275343930e+00	5.787482658622634446e+00	-2.673211944307381516e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.122285041010270490e+00	3.950718655419716452e+00	1.341760888691644560e+00	8.748546243018763491e+00	9.654495834481547689e+00	7.497921241502936596e+00	7.503506975298570580e-01	8.394694450356958437e-02	6.985658655704834352e+00	5.444761760712464316e-01	-7.481165622854205055e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.412617896427816433e+00	5.335154762381846716e+00	7.686330311894923994e+00	7.122227147558055194e+00	2.018452824772470233e+00	9.768673362019827167e+00	5.461434505640499815e+00	6.502320515267252077e+00	1.726899909916219444e+00	7.561973484002744783e+01	-4.583966644739854296e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.956260954312416978e-01	8.023089178582523573e+00	9.236700039065352641e+00	8.549978364212163839e+00	5.208123849667561700e+00	4.396226256200334248e+00	6.547532639086377948e+00	5.589538765535955633e+01	9.520589724008701182e+00	6.667790276641343894e+01	-8.465504948217107695e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.893372945535011675e+00	7.100750679916988162e+00	3.486356427164426286e+00	8.743497309422755492e+00	6.309896786551876247e+00	8.229449822357638666e+00	5.997219729725015824e+00	1.101950369430313970e+01	3.398381283601408231e+00	1.058883312342955207e+01	-6.098766573455623868e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.032294492140085396e+00	4.906390242232094856e+00	8.619597510677275309e+00	7.810915481024418128e+00	5.837556209778903771e+00	4.927953160428716117e+00	8.986819671673621501e-01	1.164259511376062539e+00	4.075661138153334306e+00	-3.705462548860838368e-03	-4.408738615057020832e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.081056861868280317e+00	3.463200043363121594e+00	3.662993187147889351e+00	4.939315705404366597e+00	1.734189138349460979e+00	8.888706445762542430e+00	2.355271655095140204e+01	8.187023644323265614e+01	4.612252553008671541e+00	8.532040999628942473e+02	-2.602102827913595554e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.447187388928393936e+00	1.006860840290262615e+01	9.268667711577970536e+00	6.416051300881938424e+00	1.567224046341448407e+00	2.565641435509194324e+00	4.564700666514512228e+00	1.732328415864222038e+01	1.453057624963415284e+00	3.315672460154979717e+02	-3.409810472264225220e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.916050711691782205e+00	4.868257021020507835e+00	7.735080591983631848e+00	2.490279717369983103e+00	2.012638999234377390e+00	9.560460683164514251e+00	2.027201864362101702e+00	2.603917857260745983e+00	5.405759855999107799e+00	3.952157671212546575e+00	-2.645383025721627646e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.205961648906642480e+00	5.104267556704298769e+00	8.158838822852716888e+00	7.089697083036996972e+00	6.326648703399511575e+00	3.010367566842484521e+00	4.581857093306919149e-01	5.324486441480174026e-01	2.095306536149555310e+00	9.063029698816810198e-02	-2.619121721300701755e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.873539115228701313e+00	2.474916744414008551e+00	1.206415312604573797e+00	2.619124652659960084e+00	6.010147753588338304e+00	3.990070167098560106e+00	2.631171085870842585e-01	2.579883838497363385e-02	4.621975578198056489e+00	-1.577864441174196483e-02	-8.334075875329548244e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.960596652008734786e+00	8.144808942504230487e+00	9.574393499277599417e+00	7.271029950313358192e+00	3.172669262586625738e+00	7.728214901555590544e+00	6.005505969953749634e+00	1.933899212847222771e+01	4.216503830569651612e+00	8.700615538421875783e+01	-2.232093857919168964e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.390772344895909285e+00	7.157194315627727121e+00	7.607377289077373206e+00	3.046313673470857797e+00	6.696640263681823413e+00	4.557776112019087833e+00	3.089994241362640226e-01	2.643743712992486783e-01	7.921824563236439687e+00	1.325735150715182942e-01	-4.448051910117725022e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.123574504684859754e+00	2.861233343558449604e+00	3.692822312811092189e+00	2.059081867196042026e+00	8.388322475050488336e+00	6.568049412265563269e+00	4.814758732762783877e-01	5.738231188195076493e-01	8.218207987518299618e+00	5.471300475779545813e-01	-1.111405875761693612e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.855472955759823961e+00	1.752348345874704005e+00	8.403631999330499980e+00	2.480430980816444642e+00	1.354590847576733870e+00	4.995723579503044576e+00	2.320968060850761905e+00	4.974281015530183758e+00	2.329080819155016968e+00	2.953428168728223824e+01	-8.120358935385647847e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.673043240024687961e+00	7.197512875930184073e+00	3.547410019090244671e+00	9.859097400210384832e-01	5.593692957578713099e+00	7.707854821586919591e+00	1.872803006910673806e-01	8.718053952169968479e-02	4.311217883045464383e+00	-7.317196253769338299e-02	-1.244992959003663746e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.868913985938799094e+00	6.909745623975682705e+00	8.797462126233936530e+00	7.533030947259545584e+00	7.263975400829553841e+00	3.097795180173120055e+00	4.585456677567723571e-01	6.477793800489768383e-01	4.402814324282206648e+00	1.124080437738568528e-01	-2.528196350907717035e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.643525500167282161e+00	3.494027552924154012e+00	1.974179300125759706e+00	7.515158578456863303e+00	3.260519137353895314e+00	1.469862764361742347e+00	4.040428621439635104e-01	7.615715442809781188e-02	2.396945463893389139e+00	4.734232654073784463e-01	-4.323861004335747410e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.901804887848678405e+00	9.645876733648099943e+00	7.352719448818880288e+00	5.762203565417577167e+00	3.817757439319904744e+00	3.799971512900979231e+00	7.854822713860968308e-01	7.548913502061904701e-01	8.122425952732738708e+00	-2.098027421888543353e-01	-6.464051037028299695e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.065448160952677803e+00	2.377810841988431623e+00	5.732159171348449433e+00	2.499760120264323593e+00	6.455623921477005034e+00	5.296181494834288905e+00	3.516829512559286330e-01	2.938490602314582367e-01	7.373043994839579618e+00	6.133261686861224415e-01	-6.554208105360392889e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.928416894710218044e+00	4.884189715738897597e+00	1.959498897503608283e+00	1.655740549254967497e+00	9.095049266470965676e+00	2.540681331583391156e+00	2.632279491958551265e-01	1.909644211237175315e-01	2.676591771575155487e+00	1.798141439655426277e-01	-7.275131359223067917e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.264088205714048563e+00	9.447007470238196092e+00	3.179454106044161676e+00	1.160025734997251812e+00	8.238231630456358090e+00	4.101993789701240622e+00	1.104059263079311543e-01	1.207741302064667677e-01	4.355496072026838306e+00	1.312520976788279607e-02	-6.861143676765529831e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.400438290100260108e+00	4.890044684402820252e+00	1.040243252329350998e+00	2.482609566800393797e+00	6.156195232535845996e+00	4.643437321009694863e+00	5.334023598983422820e-01	9.990110192407634926e-02	1.943470163489419367e+00	5.113752390130109626e-01	-1.614441768248135733e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.169501807535928251e+00	6.776026203033898021e+00	5.162742945452260201e+00	9.038914104484176093e+00	7.614728740139269370e+00	1.544309174905633908e+00	5.678697440484095083e-01	8.768603111438773023e-01	6.571201194114112631e+00	-4.356636489766538278e-01	-2.332047250688621537e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.759058537413316969e+00	4.525855546917044059e+00	3.766142607466810954e+00	3.120272819783105334e+00	4.332892713607162882e+00	6.338871296322704296e+00	4.938412954362484952e-01	1.636752364175188823e-01	2.080390537362376779e+00	2.517460961057129687e-01	-1.055319368473508768e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.562646773156027180e+00	3.402782938587916473e+00	6.418405408615561747e+00	4.190175592069232735e+00	6.793593884100903146e+00	8.942014278812632000e+00	1.208733758960828686e+00	1.790850870660954053e+00	9.898347417077550503e+00	3.789138988306807732e-01	-1.146492248537847036e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.954256479574356220e+00	9.925508716731576087e+00	3.751713465449794782e+00	1.941552712261197966e+00	5.185668200620480839e+00	2.311501502276627651e+00	8.672869806038573104e-02	-9.920535991046190716e-03	8.039412061932068809e+00	-3.871783811035199863e-01	-3.548502667642858266e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.679889538423547712e+00	4.626291562649984535e+00	3.661573319229900925e+00	2.961321688794092299e+00	2.640447333803991548e+00	6.342843257969590809e+00	1.058468336966364109e+00	5.864394722106835989e-01	4.484306375093884967e+00	3.783781653120668609e-01	-2.176219864614509225e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.217747643595217255e+00	9.150024511463110244e+00	7.705115115996540531e+00	5.625559250120524268e+00	7.252386500977633155e+00	6.954948823033483052e+00	6.828310163297477420e-01	6.532644746658291535e-01	6.175237807805888934e+00	1.877891798724556638e-01	-5.917043010481881637e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.619071765162928500e+00	2.916245131504340282e+00	1.456839113648735751e+00	6.519512494993272789e+00	5.955385564468352655e+00	4.712630181586768607e+00	9.013553803567402323e-01	3.105307085485201624e-01	9.148358287656211729e+00	-6.821827415798933925e-02	-1.131125822964853950e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.185098202050361316e+00	2.997083526494859651e+00	9.164445208599893533e+00	3.116328447629530540e+00	4.214866177536261027e+00	7.380658796386416753e+00	9.066712245088148769e-01	1.356496904903512490e+00	5.965420010865599032e+00	7.839136968720520349e-01	-1.033016022641865261e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.434915155721139257e+00	1.307293466666421100e+00	8.732619405455526618e+00	1.545458810911243264e+00	9.260671604963809145e+00	4.769423789962294435e+00	1.328218798404762757e-01	2.787346084991814132e-01	2.523939330535585945e+00	-2.249337788733258292e-01	-3.665504072727965995e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.876871066082937300e+00	6.871599022461281514e+00	6.970637336533087591e+00	4.562468047003380711e+00	1.246166724939838932e+00	5.530994104062078698e+00	7.636425618351675659e+00	1.947375131242976565e+01	4.461100739127151549e+00	1.988728041604429109e+02	-3.532484089440083436e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.563494648808286591e+00	4.306976063988307679e+00	6.332690045657712652e+00	3.095998956612412201e+00	3.752161741701535380e+00	1.044629882125232001e+00	1.578329284372635422e-01	4.088745014686689244e-02	8.539283902470307552e+00	-5.240222294414223492e-02	-1.789152393218809353e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.493541911826539614e+00	8.884408496222283347e+00	8.997032137207497726e+00	2.978820448437608626e+00	1.474172521302036909e+00	7.125880417058183980e+00	4.028210984016653562e+00	1.034170142901507283e+01	6.804569145180649592e+00	3.632744849043348978e+01	-1.199367303949504249e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.185342403103471831e+00	5.298223945512071431e+00	2.665066575687236039e+00	9.701749572441617175e+00	7.859519054445415875e+00	6.990265799998364393e+00	6.976501539760560533e+00	1.527521821847221162e+01	6.859473472629882274e+00	5.432445738861522599e+00	-8.016584903798544548e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.861022072417688911e+00	9.663494226529408593e+00	1.749287484431583772e+00	6.508548111501254674e+00	7.181073075866614808e+00	1.436318607219627674e+00	1.921615546046907541e-01	-8.951858764028736148e-05	8.852835594473864589e+00	-8.584881817783883429e-02	-1.990475449169677377e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.539275656620209265e+00	2.574104002004534042e+00	3.064261453410741076e+00	5.979336285241179993e+00	4.013006283048954792e+00	4.279293318295112059e+00	2.485619898105201564e+00	3.027526806742511400e+00	9.105016753444743927e+00	6.165630699932056480e-02	-1.486998172756540115e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.522998392639705045e+00	8.827471830101535133e+00	8.212460142293679155e+00	4.715153538148255663e+00	7.067557922610983034e+00	9.804879560233551672e+00	6.547180859704071487e-01	5.605678491955321530e-01	9.315992380672915019e+00	-6.946123018002053895e-01	-7.740355759641893985e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.603450536957964800e+00	7.989312091173060182e+00	1.249130732749373029e+00	4.923582449666571215e+00	4.557272224973453412e+00	4.810455073040999174e+00	5.494604914512577487e-01	1.087468231057092116e-01	1.872841263856696914e+00	3.328834980019109713e-01	-9.571950464078553267e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.261800157402348077e+00	7.853743973939983469e+00	6.228289602024364768e+00	5.938101742175861730e+00	7.879593015392756250e+00	5.612113352159133761e+00	4.259713736888094959e-01	3.005792331145487051e-01	5.840089981356524795e+00	-4.871367952910533594e-01	-4.315420783956001871e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.317533073299758328e+00	8.599967421903956577e+00	1.002762378839415192e+01	7.192303481019313161e+00	5.092463105947349078e+00	9.200331503931431953e+00	2.995064304734967209e+00	6.953362028722817278e+00	7.606441513514057284e+00	5.509319880918552848e+00	-6.548851341641698243e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.105021485562007966e+00	7.817287042479151182e+00	8.719376393627914723e+00	7.373786459380509584e+00	4.687055885970477398e+00	7.466078517753922839e+00	1.019159971601306403e+01	7.762259657844711569e+01	7.766337893700852923e+00	1.868150475505757413e+02	-1.140486877350227295e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.433994629270872068e+00	6.636499710968855048e+00	5.711758860600016696e+00	2.589575751049132180e+00	9.443730009981489815e+00	6.248468916468918444e+00	1.584972865988147905e-01	1.066078416447831939e-01	6.501348664796006815e+00	-1.508164029250982918e-01	-4.485615640568042101e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.840303146007793877e+00	2.221588161116400340e+00	1.507578123847588714e+00	5.585116689748937269e+00	3.315588097843669591e+00	8.102062275875143271e+00	2.829228388250786708e+00	8.957328807753193178e-01	2.505075006443552077e+00	1.317092120047590464e+00	-3.381143897749043781e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.677652293948952433e+00	1.375771836064728415e+00	8.424710842898072372e+00	4.728470203589662191e+00	2.100174493872319470e+00	8.699922854682503370e+00	2.086808162853840187e+00	1.799211953190703372e+00	8.224038028971270009e+00	1.893979944553319639e+00	-1.888021788613965801e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.668242524278896965e+00	9.338193542655814028e+00	6.442779468274766330e+00	8.832346733523598559e+00	6.298427818394741529e+00	5.067664577377823498e+00	7.102221846392506865e-01	4.395680475571815959e-01	7.535552258103182410e+00	3.631712734007268573e-01	-4.881377049664051976e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.687532054222325328e+00	6.509717957468444283e+00	2.001866516377525773e+00	6.744765168729870197e+00	9.715967315954724626e+00	5.331544284172924364e+00	3.909656873631535690e-01	1.062497442568398343e-01	1.735731756959494554e+00	1.228138656543414364e-01	-5.157683938312215832e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.594248589099291458e+00	8.189358943189057882e+00	1.817388250951140538e+00	5.830370886127726138e+00	4.396094171201129441e+00	4.456060126116872411e+00	1.603785428585882800e+00	7.951018910237345194e-01	5.176033192712369058e+00	1.069519685284985033e-02	-1.724645230673803320e-01
