G c dx1dt d2x1dt2 dx2dt d1 d2 W p m1 m2 Fg Fc
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 2.08402606e+00 8.77929640e+00 2.04451955e+00 1.78789122e+00 8.17678499e+00 1.81954760e+00 -1.88301741e-01
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 6.26088802e+00 5.11199265e+00 7.45771648e-01 4.92741590e-01 7.48100200e+00 5.01400838e-02 -4.90171325e-02
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 9.72389631e+00 5.27597528e+00 4.17873769e-01 9.79731235e-02 1.77522194e+00 4.82497190e-03 -5.02916111e-02
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 4.40055292e+00 4.47445842e+00 1.61363159e+00 8.15522921e-01 5.17428842e+00 1.06613473e-01 -1.72998644e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 1.55833087e+00 9.70035526e+00 2.84146759e+00 5.84510696e+00 2.56579660e+00 3.81601464e+01 -1.51715297e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 4.05374741e+00 7.27449629e+00 1.33667683e+00 1.08394548e+00 4.03729341e+00 6.21723536e-01 -9.60482293e-02
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 5.55338489e+00 1.74900760e+00 1.67992939e-01 3.69084079e-01 1.16272983e+00 8.12706841e-02 -2.36623190e-02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 2.45730706e+00 8.76663661e+00 5.69988130e+00 2.01116107e+01 4.60296882e+00 9.03092826e+01 -4.73374613e-02
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 6.92291996e+00 5.32503947e+00 2.92460696e-01 2.99016129e-01 5.94889229e+00 1.30504598e-02 -6.27441296e-02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 9.97974450e+00 1.61878516e+00 1.24402266e-01 7.46648717e-02 6.57624334e+00 8.00635450e-04 -1.07216468e-02
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 5.06565528e+00 5.94745530e+00 4.61639323e-01 3.09729657e-01 6.97141311e+00 1.97333582e-02 -9.57629806e-02
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 4.19255701e+00 4.75447851e+00 8.37354667e-01 5.26204782e-01 8.52662182e+00 4.74846324e-02 -1.10747428e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 4.60633750e+00 8.89974464e+00 9.33889483e+00 2.44676151e+01 2.93916617e+00 8.28913708e+01 -2.21538164e-02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.03631561e+00 2.83595143e+00 6.04986719e-01 7.37355927e-01 2.08433640e+00 8.37127026e-01 -7.55740140e-02
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 8.94946241e+00 8.43818149e+00 5.29945688e-01 3.43154381e-01 8.66383455e+00 1.50510532e-02 -5.71921869e-02
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 4.73343090e+00 6.01919822e+00 2.68497845e+00 1.07276633e+01 2.40951533e+00 2.28117315e+01 -2.45257793e-02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 4.48546970e+00 1.49149273e+00 6.82714311e-02 6.01421211e-02 9.77284073e+00 4.67440253e-04 -3.11831170e-02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 6.93721246e+00 9.74660771e+00 1.28470782e+00 9.33427217e-01 8.58284406e+00 1.30183798e-01 -8.68099270e-02
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 4.97830079e+00 5.61353720e+00 2.38467045e-01 2.07825564e-01 5.50788945e+00 1.20768141e-02 -7.81385009e-02
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 6.83410122e+00 3.61789169e+00 3.83461890e-01 3.33487481e-01 9.83279282e+00 1.20371265e-02 -3.84623726e-02
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 1.55301661e+00 5.22466158e+00 2.77783752e+00 2.77834860e+00 1.87639056e+00 1.93965734e+01 -5.91625698e-02
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 8.32351009e+00 8.72072005e+00 1.64646334e+00 1.21942863e+00 3.72759185e+00 2.02989900e-01 -1.27881487e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 9.46453558e+00 3.74412812e+00 7.81745381e-01 1.20433668e+00 6.74401974e+00 8.27668780e-02 -3.94977342e-02
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 6.83888848e+00 2.73408757e+00 1.58261358e-01 3.70237707e-02 4.15006182e+00 4.00105411e-04 -3.90775476e-02
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 9.59109336e+00 2.16164122e+00 2.96249680e-02 1.59383503e-02 9.35535297e+00 2.34728828e-05 -1.76734217e-02
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 2.36289083e+00 3.68073459e+00 1.32900125e+00 8.13525280e-01 1.59063479e+00 1.55021089e+00 -6.78633890e-02
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 5.29674571e+00 8.02043278e+00 9.56066130e-01 7.12449757e-01 5.94470649e+00 1.48614277e-01 -8.91031208e-02
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 6.41626061e+00 5.24463729e+00 1.24388847e+00 2.12154712e+00 6.31779641e+00 6.22024043e-01 -4.20906499e-02
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 6.23562983e+00 3.04733443e+00 7.43861305e-01 8.64232219e-01 6.87455311e+00 9.60671793e-02 -3.75823485e-02
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 4.61315601e+00 2.49566500e+00 5.67776725e-01 5.33624659e-01 3.30099601e+00 1.53048509e-01 -2.97369311e-02
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 4.04275968e+00 3.99456529e+00 7.74034455e-01 6.27889729e-01 4.28109785e+00 1.56028404e-01 -7.32577263e-02
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 2.14141620e+00 9.45931936e+00 2.41619683e+00 2.21453106e+00 8.59312477e+00 1.95023104e+00 -2.55996677e-01
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 4.52568206e+00 4.08724041e+00 8.98904616e-01 1.80437650e-01 2.75448492e+00 2.13173693e-02 -9.03737427e-02
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 2.46394734e+00 9.89311668e+00 2.25562271e+00 8.23516753e-01 8.44181062e+00 2.93768320e-01 -3.09839785e-01
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.60929109e+00 5.36707410e+00 4.62602719e-01 4.87177629e-01 6.06389881e+00 2.07907501e-02 -8.37907285e-02
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 2.87947842e+00 2.61247526e+00 1.80093363e+00 2.15953509e+00 7.85968760e+00 9.02609659e-01 -6.48496671e-02
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 1.52708775e+00 9.02026083e+00 2.86184934e+01 2.18741245e+01 7.42246630e+00 7.79188594e+01 -2.13971969e-01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 5.97129524e+00 5.14319836e+00 7.21425412e-01 2.62804787e-01 2.86760346e+00 2.50257546e-02 -9.96320740e-02
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 6.35706759e+00 7.38704209e+00 1.47618500e+00 3.89416187e+00 6.11931463e+00 5.15924228e-01 -2.15092567e-01
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 8.84721755e+00 9.85340425e+00 9.63537572e-01 1.80882862e+00 8.80950838e+00 2.17889248e-01 -6.98279466e-02
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 6.19283451e+00 1.45157815e+00 3.27936521e-01 2.21945546e-01 4.88904613e+00 9.57276253e-03 -2.31932826e-02
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 4.10932768e+00 1.87025104e+00 1.15927311e+00 1.72921231e+00 9.69931693e+00 2.68491653e-01 -4.12678174e-02
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 8.22710693e+00 7.48411067e+00 4.07686932e-01 1.78425853e-01 5.06993590e+00 4.82182180e-03 -9.97918756e-02
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 5.86251004e+00 3.53642503e+00 7.58594038e-01 3.86707918e+00 2.28507073e+00 1.42273328e+00 -5.59710562e-02
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 1.71352256e+00 2.65871257e+00 1.03307997e+01 2.72636926e+01 4.50491212e+00 1.28659873e+02 -1.34158101e-02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 6.09265504e+00 1.35425692e+00 1.19151549e-01 4.05934172e-02 9.56532166e+00 2.37607614e-04 -1.97135822e-02
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 9.17216691e+00 1.19662041e+00 1.80723028e-01 2.40688488e-01 3.87748764e+00 6.90923285e-03 -1.28972376e-02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 4.56681363e+00 7.97037043e+00 7.90802165e+00 3.87203579e+00 8.81288344e+00 7.98509226e-01 -4.18149241e-01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 3.66693222e+00 2.20990085e+00 1.69064144e-01 3.17051857e-02 8.93125614e+00 1.74958263e-04 -8.90079109e-02
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 2.29122511e+00 5.20948554e+00 1.95968750e+00 7.34361634e-01 4.15167872e+00 4.49571187e-01 -1.82337707e-01
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 2.36300970e+00 6.45307134e+00 1.54711679e+00 6.99576685e-01 1.74931892e+00 3.48366417e-01 -5.87507332e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 4.89494336e+00 4.85516621e+00 6.57527197e-01 1.96305364e-01 7.52102118e+00 6.91479581e-03 -1.15009204e-01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 6.36111842e+00 1.24395987e+00 9.10725935e-01 2.08594076e+00 3.80361069e+00 3.17971287e-01 -2.24963801e-02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 1.72553865e+00 8.05151352e+00 1.56092455e+01 8.76090017e+01 8.04631253e+00 8.09941523e+02 -1.76740838e-02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 9.45611730e+00 1.09461902e+00 1.99689365e-01 2.12337762e-01 4.98389363e+00 5.53178559e-03 -9.48294207e-03
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 7.79620256e+00 7.85700905e+00 1.03628891e+00 9.91820216e-01 5.36740068e+00 1.37892238e-01 -8.20529774e-02
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 6.27961526e+00 9.03974044e+00 8.31315157e-01 4.49340854e-01 8.00118466e+00 2.70721404e-02 -1.37034019e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 8.45594804e+00 4.89555929e+00 2.29049458e-01 2.85316444e-01 4.44126998e+00 1.63326676e-02 -3.37910972e-02
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 1.72168081e+00 5.81988226e+00 1.43562924e+00 6.71118183e-01 4.98814611e+00 5.13054561e-01 -2.13398139e-01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 5.29154990e+00 5.29285053e+00 7.71046264e-01 2.43579165e-01 4.38571422e+00 1.44361707e-02 -1.33152445e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 6.67083814e+00 4.50287757e+00 2.79641704e-01 4.69117806e-01 4.30606464e+00 2.99297267e-02 -6.34799491e-02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 8.45787616e+00 8.98682082e+00 5.63553203e-01 1.39877955e-01 5.73351919e+00 3.29100965e-03 -1.04104274e-01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 8.05122604e+00 9.04540160e+00 1.69238320e+00 2.02200771e+00 8.27919500e+00 2.10841919e-01 -1.37183785e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 3.49362325e+00 4.02234728e+00 1.74527144e+00 1.96241573e+00 4.25591481e+00 1.28228158e+00 -7.18185042e-02
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 9.46792153e+00 6.53562779e+00 2.79601737e+00 1.45331350e+01 5.71829248e+00 6.65585689e+00 -2.55431282e-02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 2.11911257e+00 9.34216806e+00 2.64868894e+01 1.17362478e+02 7.03654593e+00 1.13448502e+03 -1.36604381e-02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 8.87620257e+00 9.65852649e+00 1.21074568e-01 9.17136509e-02 3.42495502e+00 2.67384007e-03 -6.39782991e-02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 9.73846225e+00 5.58063136e+00 1.98931959e-01 2.31874757e-01 3.49770524e+00 1.34545035e-02 -3.07112558e-02
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 2.59438171e+00 5.07542325e+00 1.87319708e+00 5.63060726e-01 9.40071814e+00 9.44229408e-02 -1.99669413e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 7.49859458e+00 3.50824884e+00 5.35357608e-01 3.97189132e-01 7.51181116e+00 1.31089989e-02 -5.64747505e-02
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.36256967e+00 9.62984686e+00 2.89312690e+00 5.14412540e+00 6.19468009e+00 8.02464610e+00 -7.05530344e-01
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 4.64880543e+00 2.28532874e+00 1.68234037e+00 3.35111743e+00 6.82948049e+00 8.51715839e-01 -4.32123127e-02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 5.64654969e+00 6.21846618e+00 2.69389424e+00 3.89249560e+00 1.26369499e+00 6.90567649e+00 -3.88537513e-02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 6.22580703e+00 3.54295241e+00 5.68379304e-01 8.76855129e-01 6.56292669e+00 1.11833299e-01 -3.49566581e-02
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 9.42343523e+00 3.51107461e+00 8.01281785e-02 8.00735170e-02 5.58557986e+00 9.05250526e-04 -2.50468453e-02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 7.05025619e+00 4.64471729e+00 7.49610802e-01 6.98789671e-01 5.91174712e+00 8.13285121e-02 -4.61672551e-02
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 5.33150156e+00 9.98913642e+00 3.32910049e+00 3.57972329e+00 4.23481444e+00 1.99748830e+00 -1.69467201e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 8.28707533e+00 1.49469676e+00 1.51108972e-01 1.32528267e-01 1.73326508e+00 1.17311573e-02 -9.68043385e-03
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 9.55479539e+00 6.20687636e+00 6.60205729e-01 8.29076511e-01 2.74005310e+00 2.00614887e-01 -3.31494380e-02
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 1.19859534e+00 1.74314942e+00 1.99772948e+00 2.79879709e+00 9.55670242e+00 4.09571770e+00 -4.65430889e-02
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 9.84269145e+00 2.39068747e+00 2.11399801e-01 3.29533479e-02 4.67829606e+00 1.53418350e-04 -3.22833442e-02
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 1.77518925e+00 4.95606648e+00 1.32269908e+00 1.86303609e+00 5.20014840e+00 1.79590301e+00 -1.91530956e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 8.32948101e+00 5.59414118e+00 1.46409069e+00 6.61972436e-01 1.47438811e+00 1.15238063e-01 -1.28072905e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 3.52301277e+00 3.32913168e+00 1.48008511e+00 1.16838676e+00 1.33809607e+00 1.21733201e+00 -7.30403409e-02
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 2.18961692e+00 3.84811418e+00 1.72590101e+00 3.38912563e-01 7.45463302e+00 5.50328281e-02 -1.83042844e-01
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.95870076e+00 1.78270318e+00 8.04906867e-01 4.58495708e+00 5.84285198e+00 8.19558419e-01 -3.54593236e-02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 6.79560922e+00 3.72897805e+00 7.39312537e-01 2.59591791e+00 5.57835386e+00 3.63468876e-01 -5.18735179e-02
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 4.42856661e+00 9.69902595e+00 1.39608106e+01 2.00462490e+01 3.18812077e+00 4.02462118e+01 -7.44198164e-02
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 1.49108867e+00 9.50236644e+00 3.61401833e+01 1.17805543e+02 7.70275658e+00 1.65124024e+03 -1.77066434e-02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 6.39515026e+00 4.01390461e+00 6.61913315e-01 3.88522596e-01 2.51412921e+00 8.16715502e-02 -4.20190389e-02
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 9.12162948e+00 6.13768543e+00 7.18340443e-01 4.23336342e-01 2.70941269e+00 5.31741441e-02 -5.50006385e-02
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 4.44893829e+00 9.18635852e+00 2.49871261e+00 9.91041098e-01 5.14640954e+00 2.25960467e-01 -2.60277667e-01
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 2.94699500e+00 1.05565440e+00 1.31192698e+00 3.32813740e+00 3.57651876e+00 1.97623073e+00 -2.10397029e-02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 4.98319611e+00 8.29615213e+00 2.76281554e+00 3.95261196e+00 3.22716683e+00 5.26989679e+00 -5.48430468e-02
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 1.43526440e+00 9.53532598e+00 7.84070166e+00 2.44266302e+00 6.80713880e+00 3.21306269e+00 -7.03411911e-01
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 8.38438826e+00 1.82193161e+00 5.68259096e-01 3.82335416e-01 6.85874571e+00 6.50447387e-03 -4.98735308e-02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 8.43706730e+00 2.45302917e+00 1.42761377e-01 1.22045061e-01 8.42065363e+00 1.02828247e-03 -3.18975091e-02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 6.29200417e+00 9.64671672e+00 1.76005998e+00 3.63618199e+00 4.75937710e+00 2.02505833e+00 -7.62008812e-02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 4.17792600e+00 5.83786129e+00 1.59057484e+00 1.70593060e+00 1.65776582e+00 2.74911268e+00 -5.28643251e-02
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 8.19805028e+00 1.12776971e+00 7.04330291e-02 7.45461243e-02 3.46299746e+00 1.31458270e-03 -9.90532199e-03
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 5.99218322e+00 3.31868799e+00 1.10956691e+00 3.35555575e+00 9.82004917e+00 2.69371358e-01 -8.72223952e-02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.43339078e+00 5.04949307e+00 5.23819577e-01 7.60047945e-01 6.36632718e+00 4.70351601e-02 -5.41469721e-02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 6.68312913e+00 7.23618020e+00 5.18055004e-01 8.52274722e-02 7.38763376e+00 9.75813739e-04 -1.40073436e-01
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 8.05964926e+00 7.59844340e+00 5.00396682e-01 6.08712386e-01 1.06622047e+00 2.38367442e-01 -6.90636659e-02
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 6.38706694e+00 9.95879362e+00 8.63660265e-01 9.14356168e-01 5.66385159e+00 2.01259441e-01 -8.18396021e-02
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 9.17054662e+00 4.72726961e+00 3.58760079e+00 1.00453684e+00 9.44353527e-01 1.33775792e+00 9.77022134e-01 -3.39396280e-02
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 5.56353682e+00 9.62151274e+00 5.84398092e+00 1.37009648e+00 4.92357701e+00 6.12307191e+00 1.01487837e+00 -3.93110245e-02
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 2.69128343e+00 5.87002442e+00 5.79991193e+00 1.62626620e+00 7.47506721e+00 9.28693765e+00 1.67597316e+00 -8.28598733e-02
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 1.69274502e+00 6.44580567e+00 4.65080734e+00 1.80094067e-01 5.53691105e-02 9.71577217e+00 3.31989115e-04 -8.13451104e-02
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 7.26540531e+00 2.98438875e+00 2.52245704e+00 4.95788588e+00 3.65139391e+01 5.86497408e+00 9.43468895e+01 -5.68714613e-03
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 4.44518888e+00 6.63085710e+00 9.79710907e+00 1.04716185e+00 2.66799148e-01 5.12384325e+00 1.31403839e-02 -1.86417894e-01
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 8.39647852e+00 6.14446885e+00 8.67985468e+00 1.25354241e+00 7.69144448e-01 9.50515385e+00 9.58425981e-02 -8.87901291e-02
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 6.93559692e+00 2.66354558e+00 5.48499725e+00 2.31133621e+00 8.52540572e-01 7.06248849e+00 2.38753215e-01 -2.24446966e-01
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 8.16617305e+00 1.53628388e+00 6.42920880e+00 7.60531236e+00 1.87082438e+00 1.58409352e+00 6.46251160e+00 -3.33778485e-01
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 3.44751435e+00 6.43923388e+00 3.04534948e+00 2.40140395e-01 1.69710835e-01 5.19153020e+00 5.84969681e-03 -4.05193110e-02
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 7.23123030e+00 7.87323042e+00 5.89408363e+00 1.05643556e+00 7.53600899e-01 3.16220517e+00 1.16888645e-01 -7.81465361e-02
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 3.37655786e+00 5.71061234e+00 7.25473120e+00 7.25746359e-01 6.59864722e-01 5.22823889e+00 8.61984973e-02 -1.08714569e-01
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 9.45161632e+00 3.04095363e+00 5.63650326e+00 1.84931166e+00 1.20932042e+00 5.09919015e+00 8.93444765e-01 -9.16035557e-02
