G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	W	p	m1	m2	Fg	Fc
1.000000000000000000e+00	1.000000000000000000e+00	6.470821537155038605e+00	3.315059379694887731e+00	2.153185643151564577e+00	5.409150928821359727e+00	6.363946007195310450e+00	5.766464767999792684e+00	9.867782994027117782e-01	-1.207563269707978559e-01	2.620008923260386702e+00	3.889927835892383001e+00	-1.023887276167990967e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.548418410363617381e-01	6.027416789304615996e+00	3.997378433531164177e+00	9.892373758448518295e-01	6.558734641296524615e+00	7.744414980117159786e+00	1.470602738313818936e+00	3.746840878301200828e+00	6.041208885127920425e+00	-5.316454735241000762e+00	-2.234788360261252549e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.302672922454923388e+00	9.747803576264815195e-01	9.292049141902081644e+00	5.174718193537080957e+00	8.744058445084727182e+00	9.622578588840440261e+00	8.291341051025978848e-01	1.307387653061177435e+00	9.047800263653885011e+00	1.868888751837664230e+00	-8.561021644595154245e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.086426704983128211e+00	4.176767158760329224e+00	4.404867378263435995e+00	8.463440108032772358e+00	5.803286082329540463e+00	1.892024574323583730e+00	5.270722105149912018e-01	2.921881907981982995e-01	4.875169459421723417e+00	-3.519028912192502467e+00	-4.829267014918664502e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.362239369298595015e+00	1.132805935114547413e+00	5.073622075450093583e+00	8.651176000475226502e+00	4.392517233423119727e+00	3.012423364645806956e+00	1.230165759982289275e+00	1.376760616612747290e+00	9.880938103499095959e+00	-3.587264333887973056e+00	-3.635538725850552544e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.012223908473777634e+00	2.082100740030954800e+00	3.318831514129914950e+00	2.646561568619206106e+00	8.457601425051379351e+00	7.655889503044973843e+00	5.970602948462075954e-01	1.582170485981202190e-01	4.350149739245540381e+00	-3.163943818532979346e+00	-1.021850873656786618e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.017350914926656413e+00	4.304012508747922183e+00	7.036492357481163751e+00	2.411627157523900777e+00	6.171456097226845294e+00	4.315659853103293031e+00	7.328982865145171610e-01	4.875624923393507615e+00	1.424855067654585916e+00	1.088151201725066741e+00	-6.163697576300571079e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.328390276472532827e+00	2.861892403327216172e+00	3.476407954938920852e+00	9.121269804091785005e+00	8.613835186771310326e-01	3.125909557781076931e+00	1.005049269484447727e+01	2.783452327216264521e+01	3.861314297829855580e+00	1.304780617265409148e+02	-1.141905101450538598e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.776112649855444481e+00	5.692364703426028072e+00	2.310506744783240585e+00	3.982318820364637357e+00	6.277458076942691534e+00	1.192723487368424262e+00	5.997694854205032344e-01	3.157694838465414655e-01	1.042001679938601733e+01	1.503927110560665970e+00	-1.019567138699232177e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.055622904368301640e+00	7.597832620517417368e+00	5.432994446652839926e+00	5.451707957586112485e+00	9.004037686311448851e+00	1.304861635492428729e+00	5.164418040582866021e-02	1.082384644166391130e+00	3.187778611622571479e+00	-1.196451730894362964e+00	-1.036795981418543559e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.633253176237072335e+00	7.834543963600753003e+00	1.041371149599279455e+00	1.005081566666662063e+01	4.088246308962791176e+00	8.259098485656288346e+00	7.659366433114664474e+00	3.838267099287434814e+00	8.383899702130916509e+00	3.417760528124448527e+00	-4.223070138788905248e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.239316591998509409e+00	3.106465977678755763e+00	1.559448699953442485e+00	2.002268284131414777e+00	4.063702581638789724e+00	1.801197009171375818e+00	3.226342029463409311e-01	2.671589901672571932e-03	8.988457314116093499e+00	6.987724835420831226e+00	-6.899928504864685785e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.901357277227249121e+00	1.942879986111963886e+00	3.148632427762716457e+00	7.031294753724862900e+00	2.387783368072199153e+00	3.778004656146197959e+00	1.757248007099714515e+00	2.432732376015380726e-01	3.285870925515476326e+00	-4.510554846168823850e-02	-1.883028212723937278e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.613906493442496259e+00	1.927695653479144955e+00	1.627506060494982920e+00	1.509168811120972453e+00	3.645288444317979604e+00	5.995482439262042718e+00	1.463068831313088847e+00	1.294204757257019889e+00	1.274782564448010191e+00	7.410704793479920838e-01	-6.007335592347194941e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.029039233172831302e+00	7.463372392716286718e+00	2.165119040923482174e+00	4.817532447836084586e+00	5.158838269149431888e+00	3.671171152248893677e+00	6.842092571030004011e-01	1.106744693757525599e+00	7.889175557804023242e+00	-2.527257752318073702e+00	-1.140726579160144388e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.220538922047952113e+00	7.422260724004246413e+00	4.516998492331295800e+00	8.065492630278155772e+00	6.199223892401131586e+00	8.316989637271581248e-01	8.800286948720774660e-01	2.508089231960273668e+00	3.565325280807315256e+00	-1.305768940273327905e+00	-2.489424538990072169e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.052176123991436008e+00	1.942439561865217268e+00	8.112611159073511047e+00	4.438573551870694800e+00	1.666556100952599540e+00	7.114778639179975883e+00	1.553140691089176961e+01	8.827119463869208005e+01	8.962091928737793367e+00	8.151129670725943015e+02	-8.787726662282094661e-03
1.000000000000000000e+00	1.000000000000000000e+00	5.722172963523344258e+00	9.411293317600629038e+00	6.239484280390614757e+00	1.083353521743514492e+01	8.817788783672160235e+00	1.577462532448054455e+00	5.401810355942893160e-01	-1.061136300172075497e+00	4.059916572765983389e+00	5.219690348485654496e+00	-1.442098207988976033e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.922952436632912487e+00	1.186774780525519990e+00	5.629677250501362806e+00	6.296137263740356538e+00	8.466639150503469935e+00	7.208214726727548260e+00	1.012414640774798480e+00	2.080302398533457886e+00	5.179400163388983458e+00	-6.950564547997191145e-01	-8.360257672097130832e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.504360134251302661e+00	5.967343560291734406e+00	3.399575569272737852e+00	3.465622586076831713e+00	6.451186104148655787e+00	9.338247953452761152e+00	6.386692623913219347e-01	4.007979265881019826e-01	7.763043021826688594e+00	2.058004672591066786e+00	-1.451573092538118170e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.955218031431913417e+00	7.725568370977502042e+00	9.944412990950628028e+00	3.053679329956769273e+00	8.636857346563335369e+00	5.316131011559802388e+00	4.383005773350189260e-01	1.381368649912765978e+00	4.436409996980088977e+00	3.829449029463273924e+00	-2.621303184681969545e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.723748257699849518e+00	7.778640592379110430e+00	5.120133347646041777e+00	4.169460316711024461e+00	1.142006556803110806e+00	6.204742628649209557e+00	1.280870687890220960e+00	1.476722997904813095e+00	4.320813756567492447e+00	-1.336701478411072674e+00	-2.120510562918298259e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.319934434520552813e+00	7.717337694581932084e+00	2.449629460037442641e+00	4.163375983902654731e+00	5.715867785894730879e+00	4.267847594146043200e+00	7.476854891923961910e-01	6.029297695408304403e-01	4.069947050705216895e+00	-5.395461918117477218e+00	-1.357344373391420056e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.498517878568574879e+00	7.692707805754729122e+00	6.131910422686519979e+00	1.744852416812786355e+00	6.161331739726799483e+00	5.118780538117791323e+00	8.588193743013788906e-02	3.095296535825042827e-01	4.735330390323609251e+00	2.885483450699936725e+00	-6.488727257370525969e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.338177546226244630e+00	3.393905281840011057e+00	2.218250128753227912e+00	3.823520907419940329e+00	8.156164534960078427e+00	9.217426030630511136e+00	6.088396253374582789e-01	2.134945464401533377e-01	5.586970815739913832e+00	3.716695566903551740e+00	-1.043042252800710779e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.206591296259250434e+00	8.633044607898126444e+00	4.710175306756720026e+00	5.651080882821086782e+00	8.119551410780951883e+00	9.486636294789148494e+00	1.700903638718429978e+00	1.133419024132791719e+00	7.697286601347990143e+00	3.314828699980499671e+00	-1.506701966170159446e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.539038859097734857e+00	2.465663645267434312e+00	6.396554484237769955e+00	7.501304495798405192e+00	3.177185280146285429e+00	5.026250412734294848e+00	1.739058019501267038e+00	2.395445672014650640e+00	5.387416297399070686e+00	-2.676795345202651610e-01	-6.090909154223255600e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.296760761313486388e+00	9.173740031061308642e+00	8.034988931022846614e+00	6.039307311164802350e+00	9.036343337651221219e+00	6.971412730377417155e+00	2.828149392460228562e+00	1.334448610052504058e+01	5.745001694614582988e+00	1.296554563326029452e+01	-1.518429650196426346e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.054860205096837644e-01	5.174297170173074889e+00	5.440325571900215706e+00	7.255383545420061253e+00	2.091804134133364634e+00	8.693343491296634085e+00	2.666205227589646753e+01	1.172235208581728330e+02	7.370191521445781824e+00	1.135662624454270826e+03	-1.327874380579425681e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.033835475423718542e+01	7.982636674382973752e+00	7.215850284722224117e+00	7.418814940738515107e-01	9.426348014172608814e+00	1.001692957105474946e+01	2.716685933817484244e-01	8.096642595289813560e-01	3.840632680722908976e+00	-4.751368112209309658e+00	-6.459934812066564502e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.661153607857754011e+00	4.838176016262274004e+00	1.081375827719922889e+01	1.340187398545899189e+00	1.022600562756299958e+01	4.755720006428642677e+00	-2.369612623643105320e-02	5.671730486689181561e-01	3.459214544236931754e+00	-6.598549432044443108e+00	-4.006265785053161887e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.185288012569301053e+00	6.901291041989868091e+00	9.634760985731334326e-01	6.870810516023153625e+00	2.979707273731784234e+00	5.040879175589313199e+00	1.728694757439531937e+00	-1.486918735659450430e-01	8.971115010617364049e+00	-1.136743505564786760e+00	-1.834622451485620753e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.333638370847529231e+00	5.697636070867255320e+00	2.894291983690942871e+00	5.917151081099419230e+00	7.763446884180623897e+00	3.232168442060705527e+00	7.333467046610719908e-01	-2.263527450793921258e-01	7.620170304450007315e+00	9.444205714653195471e-01	-4.253708814995758869e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.766156698054837992e+00	7.859809752684994599e+00	5.342455356643152520e+00	9.894569798569278207e-01	1.103532404472077344e+00	9.635415629560746709e+00	2.725454420891906704e+00	4.866184182519190493e+00	5.813834796915426928e+00	6.831790856130728784e+00	-7.018298332227633773e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.951391856860231311e+00	2.290970299910510821e+00	4.537090646438962871e+00	8.623796742883083510e+00	5.259338886449576478e+00	1.457166672019311493e+00	1.787698639181442672e+00	3.387579701715905056e+00	7.031605724253206624e+00	9.110312414643729539e+00	-3.551799904536413754e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.705760316551014011e+00	1.734955538122738616e+00	3.980568885757806541e+00	7.959884831834336261e+00	4.701012621633778643e+00	5.453484663739132543e+00	2.873700946342674811e+00	4.300287814209371895e+00	1.174351865665277161e+00	8.579231814078903895e+00	-2.730844479066831670e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.166142822512572508e+00	3.723545386570963345e+00	1.000339324034877997e+01	5.688721827420691213e+00	6.462089786353884868e+00	3.296429568684764888e+00	2.167732588566382845e-01	1.157914492192892331e+00	7.122905762165802734e+00	-3.919564376725797938e+00	-2.531615408346875318e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.334495946872999106e+00	2.285858073334067431e+00	6.635695617925823520e+00	1.202126582815320921e+00	9.881684224962572927e+00	3.388994418913404694e+00	-6.904514513503282047e-03	-4.124840294711373256e-01	4.964628774280132717e+00	-9.404286521106707042e+00	-3.308031646702153106e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.070639485884362863e+00	1.067961508360620471e+01	7.035479625551922744e+00	7.204210489501101655e+00	7.001074842810520948e+00	4.411118428270464520e+00	9.241809579744052483e-01	9.866388949188606983e-01	6.302604486715538634e+00	1.054905372839226363e+00	-4.908648001191091848e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.179228311401851137e+00	3.280668869943584198e+00	2.922835394753579230e+00	6.754573871201182911e+00	4.938072998654684298e+00	1.078488082695787220e+01	3.297620518164396941e+00	3.917167256636608030e+00	4.568697375453237619e+00	6.094361747940091334e+00	-1.650743603304334339e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.240273809797530546e+00	1.016333420749362659e+01	7.617597937749318149e+00	8.433221500812731364e+00	8.266889473390556020e+00	1.727114472092797559e+00	6.453967207390555461e-02	3.597994259898910085e-01	1.603241679535247544e+00	7.732633947174060829e+00	-7.772684989395293315e-03
1.000000000000000000e+00	1.000000000000000000e+00	7.691944223497140243e+00	5.009887340076914164e+00	9.706055664324310328e+00	7.615073190048071261e+00	9.142137323604151433e+00	6.424234142222129407e+00	8.382201591443751987e-01	1.981986731865807094e+00	3.137263379066667301e+00	-6.379026109764114327e-01	-2.608366616090806653e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.265056213617839376e+00	2.688116481384064560e+00	7.922377843065773639e+00	7.131207784856995247e+00	1.478710441101916961e+00	1.533405972513613102e+00	2.234172337931625396e+00	3.136697880619169432e+00	9.784570906074050001e+00	1.122932732169850567e+01	-4.050316851169416532e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.135363508001229427e+00	7.748180232803935752e+00	1.164459883941412421e+00	5.917629367224041204e+00	1.035782764653053789e+01	1.627103413738837379e+00	6.609288697055251682e-02	4.832075250767275953e-01	5.041211920847287864e+00	-5.629384515516270504e+00	-2.996607172018196652e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.369813538816677223e+00	7.655159586993799614e+00	7.722638733393469401e+00	1.773130858627768536e+00	2.018498847123483042e+00	4.953805743096199699e+00	1.701196474220702859e+00	2.735729847926061442e+00	5.528447859607874548e+00	3.712183286624657352e-01	-2.159611902988763654e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.425443957007712203e+00	6.243211743940091374e+00	1.374625161212175373e+00	7.118306190547379231e+00	8.540351727404926763e+00	6.585642087055362026e+00	1.081933697713521436e+00	1.057467056615002843e+00	1.501652487668465596e+00	-4.087037895916909136e+00	-1.170684647270733708e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.268667234283844536e+00	6.083669908310231911e+00	4.217272415627440374e+00	5.749929248053304853e+00	3.937153782175843109e+00	3.452230391724745662e+00	1.157280210333561543e+00	9.120226004601920122e-01	1.013774075329223034e+00	4.498715053932627939e+00	-6.516786995741363775e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.545048396165595861e+00	8.451724204880482816e+00	1.714784906302659007e+00	7.730081184477763934e+00	2.666709262188098783e+00	4.458831627865402325e+00	1.628578572790503332e+00	9.170473856539449464e-01	7.124027583567277055e+00	-5.334852735626084197e+00	-1.636279062844199772e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.742270561604290613e-01	3.009759477169859032e+00	6.961958523956602640e+00	2.457842183986937989e+00	4.534779124988167709e+00	2.462655379572931125e+00	7.332548308001329840e-01	4.398218982200844174e+00	5.726089059082344335e+00	2.483859509245436747e+00	-3.993956842031423649e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.210022499243004646e+00	1.048564876457504447e+01	5.879936054704648640e+00	1.450306417255381897e+00	5.957872294687675208e+00	4.035952478930350473e+00	6.774627690258034907e-01	2.138785224534836438e+00	6.037005256855367819e+00	-4.780973956792871071e+00	-6.916506217654715127e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.823303023816378543e+00	1.061625273619616472e+01	2.381734020330959822e+00	9.889547434303889162e+00	4.579930024503195085e+00	9.819872224693673601e+00	1.384632625608131562e+01	1.962895377160222665e+01	3.532050224061131338e+00	4.752805495836361160e+01	-7.611291970912745231e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.459505530429899167e+00	6.907633142719416419e+00	4.721115179272020512e+00	7.573489539757701117e+00	1.994596743808288775e+00	8.960479130746987764e+00	3.598476649243454517e+01	1.183783957077020119e+02	8.249988327124013310e+00	1.649689834739682055e+03	-1.342172179072050400e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.486144102187727967e+00	3.050005962971196638e+00	4.907310886207375766e+00	9.033702688045091023e+00	5.534043111176038643e+00	3.899546747707282268e+00	6.147251429359480435e-01	6.770756267447053389e-01	3.115920174396623388e+00	1.647445197083575286e+00	-4.616658305742840640e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.479151369844975861e+00	7.692842366102378371e+00	5.368123313790549744e+00	8.117878607862346385e+00	9.159121953393967175e+00	5.939691792782508806e+00	5.920026942586417151e-01	9.168624138942760293e-01	2.591373092095761166e+00	-7.357053629709730203e+00	-4.212942896570950196e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.870714454768934942e+00	1.446071312360862837e+00	1.816892516765556520e+00	6.346969476886165751e+00	5.063536856469835534e+00	9.367400036021601650e+00	2.644773034456136429e+00	1.281848165886542823e+00	6.213923671258902104e+00	-5.966455913831850921e+00	-2.664715967665351459e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.499964007807209398e+00	8.229472405314890437e-01	3.882165828330276902e+00	7.084230661662774153e+00	2.883560881726677128e+00	2.798719490111013508e-01	1.318484216894392436e+00	3.415993635540432560e+00	3.519955905669568175e+00	-1.227666698407821277e+00	-2.198628558764216881e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.087642365088626661e+00	4.060704541722919281e+00	8.192371861089261742e+00	8.382654062104633041e+00	5.811750035708103113e+00	8.001384761499972242e+00	2.715445225102596005e+00	4.100558441952414590e+00	2.958498042586885646e+00	8.793280909607673834e+00	-5.715111102966405343e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.110156250903682640e+00	5.334265221592109363e+00	8.529645304128692374e-01	6.132292574280301167e+00	2.161799513095990832e+00	9.756976385870775204e+00	7.825254742734462532e+00	2.717646733397849790e+00	6.988464593015652149e+00	5.943432421835952439e+00	-6.773812148855904436e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.274589070625819609e+00	8.533185214520754514e+00	1.763908696216368366e+00	5.657936845693003036e+00	8.284865687656855826e+00	1.436738753631801924e+00	8.068985780203620228e-01	1.020428203353827001e-01	7.121874358940148753e+00	4.502876306121867955e+00	-5.837503921848727351e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.416558694322438861e+00	7.596880255921488079e+00	4.932767986400095950e+00	2.279643105332779918e+00	8.236761399268235806e+00	1.950709141233498256e+00	3.922172519178550310e-02	-4.782331560416780425e-01	8.017261315997430415e+00	-6.253231836878741845e+00	-2.642049732179658009e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.383055567957931942e+00	7.967263126457185152e+00	9.750773755096535211e+00	6.047560479108562426e+00	6.101722672549428239e+00	9.212532143227644355e+00	1.487315403458964180e+00	3.410494967237068575e+00	4.673073908140086274e+00	4.124831917640990220e+00	-8.747152186025264342e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.576593531152322036e+00	3.956414346860003928e+00	6.880554686490190974e+00	6.632326966950667924e+00	4.251380777288172652e+00	5.688412590289439130e+00	1.381235489814260031e+00	1.959069676089761014e+00	1.414623220077319443e+00	4.296631795939696019e-01	-4.964636948260300886e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.675658921533776713e+00	4.511732930262666308e+00	6.914149933040738993e+00	3.248611064887547695e+00	7.558849057519340775e+00	-1.783206433506427935e-01	2.052279168676077875e-02	-2.268431303051039460e-01	3.539993681521310886e+00	-3.346364782601534582e+00	-1.886085761746308237e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.541803401225875891e+00	4.566573854602697047e+00	4.955958026783808812e+00	1.670523810984461788e+00	5.252285577819106877e+00	2.909331694749236252e+00	1.212698894646063730e+00	4.346303877272057470e+00	1.025297892900230678e+01	-1.956165474879513422e+00	-7.690188031162698001e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.400611166689739839e+00	1.080960346640519631e+01	5.669352579530457348e+00	3.828743160597405826e+00	7.196119415196937652e+00	5.572190669844467870e+00	7.122633852949840083e-01	9.653340495277779043e-01	6.221678395398065220e+00	-4.354481199894516541e-01	-4.562622005823656346e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.513139457482953532e+00	1.239154439552201836e+00	1.519139063213300389e+00	3.425863460743191702e+00	6.671607215691534698e+00	7.413865832065797079e+00	8.711727944362093190e-01	1.408158838680319824e-01	7.699178088458364932e+00	2.739439958747803772e+00	-1.375258268408307560e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.116047968911670907e+00	9.569395346378549050e+00	7.936098744635970093e+00	3.141803546148592474e+00	9.170219262222634171e+00	7.828884141623410287e+00	6.587144883310593890e-01	3.266298989792879581e-01	3.107180012768957500e-01	4.889737280452895796e+00	-8.211911345155431530e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.555586717945130815e+00	6.183241670018565728e+00	9.519649369197253463e+00	4.497843805212503376e+00	5.302842183190127123e+00	8.956089274350336638e+00	6.745438131514776003e-01	1.340378725184782738e+00	6.147875463657757500e+00	2.359869824746227085e+00	-8.233880525172516951e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.619593711053657792e+00	5.024963483108520812e+00	6.381735765121868909e+00	8.009827022925668061e+00	4.626957050071077937e+00	3.360363758380048527e+00	9.610083897948804577e-01	3.805292852934246683e-01	1.091101801547750938e+00	3.600430127977855221e+00	-3.679327880755564606e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.962787958651757148e+00	7.683616495456227824e+00	8.774904801881755034e+00	4.891434386936107437e+00	9.504835084724922112e+00	5.780407581276302942e+00	9.066674142079949039e-01	5.070481365362906168e+00	5.866716054044839090e+00	8.567102851630535199e+00	-3.151964828934037538e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.591519522714222035e+00	6.544529896617288678e+00	7.250508194504897475e+00	3.371460805878133016e+00	5.787194725557313291e+00	6.054669086348948071e+00	1.559538137070224595e+00	7.272448482637045686e+00	9.504713726630134474e+00	4.563690871101864666e+00	-9.132770467589831909e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.949487398564454743e+00	8.171261215911254538e+00	1.725541351246012933e+00	2.168569399893041094e+00	7.130378763002734210e+00	5.260242717243160726e+00	5.048770986904796421e-02	1.116284458419594533e-01	9.962140564715113555e+00	-8.855071539912389156e-01	-7.050744676682553502e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.939409327230599889e-01	9.381734812604760165e+00	9.187111406065998409e+00	7.215959837744381211e+00	2.500480331885308605e+00	3.046236900914609969e+00	4.462464662666951298e+00	3.674016491178193178e+01	5.803881014699901364e+00	9.675419291616232442e+01	3.389613695173382922e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.656045912061281378e+00	4.818982346285923590e+00	1.973182282011942679e+00	4.533044290048648506e+00	5.570743125146404573e+00	9.475961802800293654e+00	1.498569709888666557e+00	-2.661901121331637365e-01	4.640356347197381659e+00	7.087289969226834074e+00	-1.993135668212856759e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.328749894267025056e+00	3.475575625413300784e+00	6.695120242607226935e+00	7.840189902456399906e+00	5.853447655298730901e+00	8.371266795252553905e+00	1.172583001100090394e+00	-8.212718497503712634e-03	9.244278925469876285e+00	-3.509741864283943524e+00	-9.085061190337309633e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.311764846738711299e+00	6.655490925568834371e+00	1.198900914606518375e+00	7.634264965103770173e+00	2.299779696363659642e+00	6.259654694738849834e+00	1.859998047395140963e+00	4.191136200409152357e-01	7.114298265375150976e+00	-1.546460275465347145e+00	-2.249286343475957739e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.992642128478813390e+00	9.826555731541711580e+00	-2.413970346189711069e-01	7.776870414577538249e+00	3.211171868831510512e-01	6.231667582789379267e+00	7.546594902712086217e+00	2.279868472815488989e+00	1.850556303552430393e+00	1.246985808285596953e+01	-3.243399185599042944e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.858845252074915244e+00	3.191714909747587203e+00	5.698381399835849237e+00	3.684228137103200851e+00	6.572949222651052636e+00	2.451418496690513038e+00	5.937148092404296307e-01	3.433013304396837495e-01	4.743864039738564742e+00	-1.197472879200324636e+00	-4.696358392672876636e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.639148506781405779e+00	7.293862863041285394e+00	3.686915298177926736e+00	6.512387454555079280e+00	7.227215520717121144e+00	5.780447355986336078e+00	1.464912420690308359e+00	5.661616547847994063e-01	2.813981989730264477e+00	3.283059966183710099e+00	-7.619863618983846454e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.401995680386594501e+00	6.544428359908385673e+00	5.434471362851127196e+00	3.280087878361467979e+00	5.665348467162153234e+00	7.995014323207680462e+00	7.382485973125316736e-01	1.575493390053797516e+00	5.371274431242687442e+00	5.426413387261427523e+00	-9.840236767302659726e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.525926817747638609e+00	7.571006844558513471e+00	6.471597046081451587e+00	1.012744228539011715e+01	2.843316540245607094e+00	5.140074608271508083e+00	1.869954572735179621e+00	1.807178630411709896e+00	5.053915992735892537e+00	-4.308958085949154082e+00	-8.924595626542906890e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.589596841914883818e+00	1.627308959700104030e+00	1.290474245106892459e+00	6.214758093613622414e+00	6.413686885673231863e+00	9.677275311822686632e+00	2.391765627798460248e+00	1.148570759150608911e+00	6.318995066502578695e+00	-1.646881166114325223e+00	-2.530540410152152253e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.003573786387033806e+01	8.545545998454080916e+00	3.197642301136459864e+00	4.326261504944299396e+00	2.206071522980189936e+00	6.028337252766655219e+00	1.502651512204481010e+00	-1.806873471124070818e-03	2.788736099002266933e+00	5.140135915144480094e+00	-3.158644288061952521e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.666675966223754912e+00	9.077421635471914385e+00	6.299352249361183098e+00	2.840547455803656085e+00	4.823193596750565248e+00	4.863458592344124476e+00	4.250588244378868952e-01	6.953870232914165506e-01	2.318008277626537161e+00	-4.894170719543650128e-01	-4.763358617603095230e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.333158067094978971e+00	2.451802715166685243e+00	3.841356937253163295e+00	2.230100968338881273e+00	2.499862269822643590e+00	8.107290182171496440e+00	3.346799040509848222e+00	4.846271636666362959e+00	5.997634693006449247e+00	-3.921840355218688678e+00	-2.945033547224263915e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.067943991446431262e+00	3.475385841711393198e+00	7.364785436908836580e+00	7.246909977104466272e+00	2.979543892922839721e+00	3.042117205179275530e+00	4.022808402032787889e+00	1.946728525611050387e+01	8.136803552841556098e+00	2.615234039520781195e+01	-3.770838219608778352e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.035986646091393570e+00	1.035844139637203121e+01	6.791372004310828103e+00	3.494425791069581066e+00	2.977790883417732903e+00	5.319239911773474105e+00	2.790805173243599668e+00	8.820498725907418347e+00	7.240769238976369593e+00	1.091426672176141111e+01	-8.611955066672997983e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.417363788158420679e+00	2.243777002208198201e+00	8.181348520172250005e+00	6.196310307025838959e+00	4.559344315918565371e+00	3.293064235339293155e+00	4.837455217592121492e+00	3.669482638428077337e+01	3.387780349778103606e+00	9.405614392302899773e+01	1.337958348433071661e-03
