G	c	dx1dt	d2x1dt2	dx2dt	Fc	p	d2	m1	Fg	m2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	9.890797774934128483e+00	7.496319339591177133e+00	6.232903922146553199e+00	8.616326301854090985e+00	5.004798083488751104e+00	4.896986781980301018e+00	5.755479658062713888e+00	2.941174797895936610e+00	2.874521803476099979e+00	9.847350890100811327e+00	7.926072869138602872e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.006605185554255044e+00	6.028183168649604795e+00	5.049873487121836924e+00	6.475593321561734506e+00	1.842351739602014149e+00	4.349041409048290063e+00	9.672421996736764171e+00	3.502891513270066426e+00	4.593762312442534856e+00	8.054103715939460173e+00	1.727634732728625944e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.002059888416890310e+00	1.031556642021844539e+01	3.816336201610452505e+00	8.966389150577076528e-01	3.565811006894812341e-01	4.075217782583853143e+00	4.519685401185225437e+00	5.756108365468868726e+00	3.727576739682108009e+00	1.282548045711871154e+01	2.513414790169576918e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.324862923098247602e+00	4.153848078011260547e+00	3.974783529445011787e+00	4.246878274719468216e+00	1.373954912133900530e+00	7.585067328073149540e+00	7.713960637761300809e+00	2.198349975478088414e+00	4.460664826526176796e+00	2.016305091224612056e+01	2.729451222605239757e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.625048710789346984e+00	6.618816914503112159e+00	1.044935962152335751e+00	3.717144315245331843e+00	2.593909386493007396e+00	6.690155867723288630e+00	2.008165077590514436e+00	2.138175668574310961e+00	7.743926645571991507e+00	9.004872306927822478e+01	1.147996347416239682e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.751450439447708618e+00	9.001455805097677398e+00	3.642097655186632643e+00	3.474770237004194851e+00	1.020804024820166855e+00	4.013794395482115362e+00	9.910548808394194609e+00	9.775606040211449965e+00	8.483999912838402935e+00	1.127571371017411828e+01	2.505281177267111858e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.176008152498488890e+00	2.130671181151945426e+00	7.148843687528279034e+00	5.165405073484963694e+00	4.813673898493214587e+00	2.648770501429613677e+00	7.618978659070066328e+00	1.847648634231265685e+00	3.272367811482436384e+00	4.057255429872838270e+00	1.765452411259178067e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.321321368559869924e+00	9.612282133218375435e+00	9.113763805012512265e+00	6.503273683626460411e+00	1.592989074591657950e+00	7.485718304257083844e+00	1.012311743679966547e+01	7.786133381023453204e+00	9.277351512984832738e+00	2.728507140849107770e+01	7.406045957115432732e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.400733688414733891e+00	6.788077432232173969e+00	8.573725438011377875e+00	4.401484803299037019e+00	2.330187254747312142e+00	2.284321969552015830e+00	6.840718657108910250e+00	7.935686062196707802e+00	6.068937599532001848e+00	6.396722193090740305e+00	2.689208178413703410e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.659910418058658799e+00	2.181544834774590047e+00	7.934402091746297181e+00	4.086922814871617682e+00	7.658923286879012693e+00	6.133445602392819218e+00	4.665288069461266396e+00	3.684283763057876193e+00	4.723572195803804163e+00	1.831785208717398206e+01	2.942460704154797879e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.986112636357233008e+00	4.657770563960185406e+00	7.854969371935240474e+00	8.611710165539463446e+00	7.242544345394591687e+00	7.264837732540559756e+00	8.465669564785011758e+00	1.921528322814156642e+00	5.286240531127209152e+00	1.666361494640154106e+01	3.282690171763395504e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.722372150619750020e+00	7.400807132649562803e+00	6.000357580509527722e+00	7.160787703517999425e+00	2.336762578445203964e+00	7.886609180073718584e+00	3.355868434047105886e+00	2.767063979746366087e+00	6.323662407135767438e+00	4.949637787822242530e+01	7.084163919156721834e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.371182808837784428e+00	1.774239286550705952e+00	2.983580480144176761e+00	3.972151224651895962e+00	2.188468614692560266e+00	8.210676402341059443e+00	3.777199879561829565e+00	7.950408740650519945e+00	5.410608944635151296e+00	2.115364974146946153e+01	4.008616969756789716e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.324551479889745309e+00	5.624841801530012120e+00	9.504292503117227398e+00	1.002897137238546321e+01	7.152843641638894745e+00	8.846837880905111362e+00	6.540379051526562293e+00	6.183855197396075809e+00	5.987925134132704663e+00	2.137690857239302034e+01	2.831613512349443473e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.375851114054375657e+00	4.523057524432051224e+00	7.393291207630064754e+00	9.746007661817586154e+00	1.045111454028448250e+01	4.484673964958677317e+00	8.497866442812982868e+00	7.795523918141412878e+00	6.373688727643470386e+00	1.900700047859820430e+01	7.803106335717863162e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.861851526105194665e+00	6.846467006226323093e+00	6.781787366268094530e+00	4.041449079416709722e+00	1.478880472258464307e+00	6.246197341090487853e+00	9.013479640842792406e+00	1.015785925004178480e+01	2.700886469823085889e+00	3.933089522596556087e+00	3.344986218988720839e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.866700372866878510e+00	1.230261299103684092e+00	2.692168454779552356e+00	4.018203629822115097e+00	6.205912627090782507e+00	6.695293975032763356e+00	2.435445774778980166e+00	7.403140344967685138e+00	8.054928015367625704e+00	2.432969697133648168e+01	4.430491598319536983e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.514878500193391986e+00	8.430214792073472907e+00	4.526447652234216967e+00	6.136846892304371082e+00	1.432856916662253566e+00	2.036338921209424946e+00	8.895898660218682252e+00	2.466424465206568328e+00	6.375497977891147805e+00	7.978674091402831792e+00	1.599852243570424881e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.830562542950215921e+00	1.078923282178108067e+01	4.731631451956748613e+00	1.013647886558630873e+01	3.310009308980135678e+00	9.431482720438233436e-01	7.735488667125503426e+00	3.376610786597420866e+00	2.494136972232378291e+00	1.784976716868866164e+00	4.050985639223259938e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.532195712060854476e+00	9.932841743838720205e+00	8.393849507548816646e+00	8.653047377437546928e+00	3.820029968257049990e+00	3.437258247649161547e+00	2.001964202241734547e+00	8.936532978112662562e+00	7.658381695300141345e+00	4.669358928732398795e+01	1.008877606351846756e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.240243295831302106e+00	7.236351655695054674e+00	5.835870851965347050e+00	2.117260668931980838e+00	1.460209035623950546e+00	6.118354168355323530e+00	3.550873235347022483e+00	3.095451206457803917e+00	1.000686011262691011e+01	3.668621034324339547e+01	-1.027317362842147808e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.129602133531359520e+00	2.646728774670981110e+00	4.079456900733663183e+00	4.660283082458566817e+00	7.756996416576672715e+00	6.620609164845750350e+00	3.106794660957243437e+00	1.768891828210398476e+00	9.299045440191409995e+00	5.577617137995208196e+01	2.865403831122422806e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.498512022209450123e+00	7.952130699946554415e+00	9.694835213934863916e+00	6.197834529341655241e+00	2.795430931681979647e+00	9.041801580023788532e+00	4.885044442069244930e+00	7.334729107326871222e+00	3.634195820796494836e+00	3.134880279525664903e+01	1.198786152679478384e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.210739939751237060e+00	1.254044970588198415e+00	1.514888554461121917e+00	5.109887031654195333e+00	3.861645314416092489e+00	3.041035757831935804e+00	1.031506769575909210e+01	5.356141501827892171e+00	2.184510194154249074e+00	3.760681000505533333e+00	6.411176820091678330e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.558603398775062043e+00	1.743498624192070245e+00	5.236057195094174332e+00	3.363395392167436881e+00	3.014898038493162513e+00	8.107585828620234025e-01	6.196146414013238513e+00	9.135507812471953315e+00	6.244781172698027127e+00	1.126693337865739775e+00	6.484688013673989282e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.749423471563675392e+00	2.458971171292883007e+00	8.547343811210953435e-01	9.035324905796056072e+00	1.050023830628559018e+01	9.453718842782460996e+00	7.582541234235427474e+00	6.852968550305879702e+00	2.068375094977631612e+00	8.783096347240691770e+00	5.647000985552724117e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.596936639938999036e+00	4.392504430331174881e+00	7.108312639532556432e+00	7.743374211621497416e+00	3.921518935012748841e+00	1.307856916691378490e+00	9.243326975611976692e+00	2.658021068344006643e+00	8.779543239213381867e+00	6.223180328972311770e+00	5.901610004675110766e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.024530041393222790e+00	8.700947617304496617e+00	9.549941361452292554e+00	7.937397859388575228e+00	1.640298990085381492e-01	6.247218158021270895e+00	5.159499315798291796e+00	9.707897153413220792e+00	2.436894379744583894e+00	6.769247697388429685e+00	3.689431389152534463e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.376145288977287162e+00	7.077937008704078714e+00	3.919164844151229676e+00	8.156908529844775657e+00	1.706523263497196741e+00	5.279102508324542420e+00	6.971336981960123858e+00	3.290794195115236409e+00	3.913884733056804066e+00	6.694738291989500212e+00	2.299013910566881924e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.350830259421481827e+00	4.775704293319574134e+00	8.600770355467478367e+00	8.850030503637828616e+00	5.357485085388574042e+00	5.643149154317016247e+00	5.061811762972183715e+00	4.378024702948764890e+00	4.805987594349097947e+00	2.111487513231439195e+01	1.712669917602702152e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.012615246333123054e+00	2.718424952297668007e+00	4.109789048133233536e+00	5.573879561486304368e+00	8.681602579132464692e-01	1.632272559398093126e+00	8.968598161683512870e+00	4.743984219734106667e+00	4.438395921264079114e+00	1.804085510545168081e+00	4.844599873109530219e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.093600489555867306e+00	1.008196191206694259e+01	9.636889800992252120e+00	6.053683252464763243e+00	1.131352061713517543e+00	9.762604719241853024e-01	2.015509233598812067e+00	1.058956282264810422e+00	8.082308007894789981e+00	2.048278567610095635e+01	4.084878703778055398e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.225784771265328921e+00	5.012126065845052381e+00	8.834295391562557498e+00	2.913252261493903816e+00	1.147188343537189015e+00	2.004595998380536592e+00	9.379319545475480524e+00	5.601968680664593414e+00	5.683650023584011279e+00	3.655053487037825288e+00	3.168615295842818202e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.394811826613465477e+00	5.864030845521350344e+00	8.648857261624744552e+00	6.810646033315846282e+00	5.372644497190530721e+00	6.247260530945004220e+00	3.174975249145541412e+00	1.669914836529305280e+00	3.078882401143192116e+00	1.584101711526973943e+01	2.540889543185177457e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.982079041377298623e+00	2.679811441659945004e+00	2.104717053360615431e+00	1.693704058998955153e+00	3.864316691926748426e+00	5.987914104914826119e+00	2.960472759441834079e+00	5.602456823812702602e+00	2.656472665790643006e+00	1.488250381495187469e+01	1.189191565206725532e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.015793617409066929e+00	7.984829189260499227e+00	9.699488340444768042e+00	6.108601830226730200e+00	1.881159648973548482e+00	3.377371524535643044e+00	7.103742231806770668e+00	4.286277487018890220e+00	6.084067638027573999e+00	6.604087466238214077e+00	2.420201001819807796e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.005639324915910571e+00	7.468824325337275027e+00	8.312863732370827208e+00	3.054480067592393766e+00	2.101998470467068891e+00	6.868961279740930514e+00	4.458701836021712772e+00	7.445196601196927055e+00	2.602924008744969875e+00	1.030611690638844458e+01	3.077263206554212149e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.699151036895047095e+00	3.604152287069383398e+00	4.527257547128998638e+00	2.902881963332790693e+00	1.103376460795628455e+00	8.587850949649347143e+00	6.016870442108944950e+00	8.014952066647884621e+00	7.355768267246626912e+00	2.607320114281641565e+01	1.730053660363795320e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.383787080194989638e+00	2.237228798704672172e+00	8.385805642466811705e+00	3.311144903976077636e+00	3.082535561927626233e+00	1.980026521965247532e+00	4.747080111598441121e+00	2.793909763715567429e+00	6.054800307928317693e+00	2.474512531463961107e+00	4.963510377420206066e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.019925316255910985e+00	7.470207573039795435e+00	3.153502784681919024e+00	1.700092993732666313e+00	5.677588483909683514e-01	4.584605641641521068e+00	7.670315265327529275e+00	3.705410548925136993e+00	8.038686738284937405e+00	1.870558443985858688e+01	1.200534535929185798e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.000385963359752495e+00	7.043355089287948623e+00	8.571702832635324398e+00	7.917972733072985214e+00	3.763885923228651453e+00	7.585061813007286879e+00	2.555486691620124429e+00	5.840051082614413858e+00	9.689814378294450137e+00	7.141795262864467020e+01	2.187176399861651480e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.165441391836543161e+00	3.135934357914583082e+00	2.242440607788791507e+00	7.763410845499048030e+00	9.069007789207899961e+00	2.701218659949872869e+00	1.511541466141096413e+00	1.571068533586210236e+00	8.615320938222017944e+00	5.197774513459540913e+01	3.344598438892569248e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.105339144596232615e+00	8.983209995132018122e+00	6.698345653379048414e+00	6.258001559737906838e+00	1.956803989062723792e+00	3.420026768566635234e+00	3.862851666030270081e+00	8.689617399442505885e+00	1.005981601757822297e+01	3.047203710200404458e+01	-1.972718429366069476e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.513132703140955826e+00	1.696945802437140438e+00	5.615751916918141795e+00	1.363696932667380457e+00	2.518303219369292023e+00	6.588695821908260086e+00	5.696079117650979740e+00	7.100350279882268190e+00	3.634779434201985904e+00	8.107645209424209298e+00	2.223543038907973557e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.256969508454886864e+00	5.110182791830758298e+00	2.529879102957385939e+00	2.287798400099624097e+00	2.795997813754492745e-01	9.305462054785904158e+00	1.828696872193534606e+00	2.273430643149199515e+00	1.836940252742892188e+00	2.527755793311134980e+01	1.355742355049390224e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.320524024823432896e+00	9.769744243441078169e+00	3.545246928887852533e+00	5.653185217110452410e-01	7.509532113408110554e-01	8.577492759516255560e+00	3.848421910769218801e+00	4.593011528944401789e+00	3.875128324118514822e+00	2.792979760268132239e+01	4.203617582219847104e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.401704485176483050e+00	5.386324477078575867e+00	-1.874089501889133480e-01	1.997642335357333820e+00	1.168952020202238318e+00	5.733369024685168291e+00	4.922731904218002441e+00	1.705302567485945220e+00	1.018158873745247384e+01	4.356832994024507144e+01	7.957824531250282107e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.621540563646326039e+00	7.059233708181905875e+00	4.483070419079225211e+00	9.394390708336141316e+00	2.177059684224598612e+00	8.460498201398561235e+00	7.034255482038217488e-01	7.519629035602076073e+00	9.490474001942525106e+00	1.148055349977253883e+02	-1.219546527086173837e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.401731396954657427e+00	5.162965734111759630e+00	4.903449179235860100e+00	3.676588368116281647e+00	3.307720686336581117e+00	4.055800154202918506e+00	6.308023000798293367e+00	1.330075430995692587e+00	9.121795566087453011e+00	2.369686928210787968e+01	4.787963875026051142e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.205887011737855730e+00	3.395311696156210868e+00	7.036533378861858701e+00	3.858383878953143498e+00	2.541866496501607564e+00	6.376832402690321366e+00	8.974505832092766866e+00	1.017927461518901566e+01	1.405347358234062316e+00	2.928834912285362968e+00	6.109693653860311935e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.969531060513373788e+00	1.028463049800888385e+01	3.353268175003543572e+00	2.297917869670393021e+00	5.548934175563240423e-01	4.502817480635023628e+00	9.464999547774808342e-01	7.876423687982976318e+00	9.222230883208117902e+00	6.620587941940756593e+01	9.153359825022663876e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.176719507089280192e+00	4.126872416663440291e+00	2.877411622475320119e+00	3.305987930528428098e+00	2.440883146144880556e+00	1.962913839628059876e+00	6.109065141848741831e+00	4.673316133782766002e+00	5.243171356518717907e+00	6.216180625804859972e+00	5.261602370083775515e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.660740343091349658e+00	9.013410503228026727e+00	6.998804531026160625e+00	5.504856110422028159e+00	1.992484381750279088e+00	6.553181163762761052e+00	7.164125774525212265e+00	6.486731645275046532e+00	1.220894662234167205e+00	3.842069368075828439e+00	5.751942522056527896e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.046633410230313643e+00	2.050707483620323845e+00	1.714426505375893584e+00	6.553059396758222910e+00	5.248889405400489316e+00	6.179411109235015687e+00	4.657786725383727955e+00	8.260114047043625618e+00	4.874055927579868275e+00	1.043122826550089677e+01	1.269781198253050025e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.788805568598180074e+00	2.935513376111453798e+00	1.021764590967366004e+01	4.334631487802041327e+00	3.736205233162531947e+00	4.556687442304188096e+00	7.049678160050666165e+00	6.114188205526992270e+00	2.323983072024864871e+00	4.782682556940365259e-02	9.166696416245628809e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.912452437155280016e+00	1.961574546689165199e+00	9.726808996815742958e+00	1.367166085509949669e+00	3.300598801327968790e+00	8.731324737295500071e+00	4.782263233399725699e+00	3.162907418739650645e+00	5.402530256924076291e+00	2.744440680512378350e+01	2.032091313552975842e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.430402608836024658e+00	6.904060708147137682e+00	6.140203527622968949e+00	4.385535649280714487e+00	9.240066027543578642e-01	5.664316174043342311e-01	6.084261401201700892e+00	4.662034517170890346e+00	3.969013851605322607e+00	3.745725448719146478e+00	2.077703734784530076e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.134133589678326892e+00	4.718299575315413996e+00	6.175679537478528047e+00	3.189034838160457852e+00	2.776611680567404150e+00	3.726676128801337029e+00	1.361108437085362333e+00	8.387700768024448195e+00	5.523586602909968946e+00	2.628170959367945159e+01	4.184130497412406197e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.258374081513009113e+00	8.931201439362277839e+00	8.557490596466061916e+00	2.876945768024766092e+00	1.336136457770644936e+00	1.564923976941832828e+00	6.810806320922051960e+00	6.028838471041003011e+00	6.053031801099443499e+00	6.287967317186698324e+00	1.241992641250033585e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.856758973943538393e+00	4.941552396248051870e+00	2.743590807269259191e+00	1.006669384590592031e+01	1.137564423754052090e+00	8.041988315653794572e+00	6.151655941105134140e+00	7.132833268577008390e+00	9.091206814876121811e+00	3.549353405971033482e+01	7.477896838591503725e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.632222353107685819e+00	9.609905766127846860e+00	9.757570622939992777e-01	7.342061285043341989e+00	2.402325011889462569e+00	6.793725194303751991e+00	1.630596899601969962e+00	9.821954315283376147e+00	7.531134408186713536e+00	9.252998277039820607e+01	1.457469028191524796e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.430730672858624875e+00	3.326006496987528926e+00	2.854209641983390444e+00	5.878374940825603190e+00	3.676655755821813365e+00	3.891099031920868256e+00	3.668122371441717711e+00	9.405799675610156285e+00	4.845227025354820860e+00	9.660711292121627380e+00	2.782128941583670856e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.062644004813282805e+00	9.216305449191352750e+00	7.672333141710225846e+00	4.278165965043972285e+00	2.521473379182487040e+00	7.934599569056729251e+00	9.521597454598945021e+00	9.907906719406572194e+00	8.008830603643433577e+00	2.201965791225040903e+01	2.449777518231963658e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.444748934730178291e+00	7.645793517371203052e+00	1.601148606556872300e+00	5.929590813499038049e+00	3.549842850523248661e+00	3.912653252555925665e+00	4.896871045021748969e+00	2.361183278224838311e+00	8.983354477005537575e+00	3.453071168817600523e+01	4.064197369919456682e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.350928131162165258e+00	7.166424569637106501e+00	5.960974392264072996e+00	5.933002397502074921e+00	2.638939651005737019e+00	7.790418039901410907e+00	6.146513664439276603e+00	5.683307782940724806e+00	6.472120520447124381e-01	8.648386165328503239e+00	2.867908112490605843e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.214976587387913476e+00	8.718121025999437279e+00	9.753986261198861030e+00	6.345143399971876264e+00	1.402811978737668941e+00	5.359990042514194641e+00	9.894791948638063772e+00	7.713809165336286355e+00	6.324801210317925637e+00	9.659302688743421683e+00	8.087019371840031834e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.057767049873523657e+00	7.525507111464034615e+00	8.983376214623822520e+00	8.327433770659423473e+00	2.857419836782655875e-01	4.183319911388049483e+00	7.488650043198013861e+00	8.284799080969955654e+00	3.701934214895033382e+00	1.126300126731844209e+01	5.560042761973603420e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.904774102317734474e+00	6.537273030581043365e+00	6.599953970706629924e+00	3.154892833869961333e+00	2.008553645196434090e+00	9.745548979725745298e+00	5.959114780146101964e+00	5.601112882565413287e+00	1.329315565796812093e+00	3.533059330272926513e+00	3.253714787623966931e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.001764868933792130e+00	1.372085964906220923e+00	2.741025686326318933e+00	6.367881596728603100e+00	6.772111766120217702e+00	2.528437382452096038e+00	7.521548438618106402e+00	2.855619871302019774e+00	6.126631658989341922e+00	1.088332707475009187e+01	2.808254356742347024e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.076998944986314655e+00	1.871722643991903023e+00	8.734155938898705784e+00	5.484034890710485222e+00	1.744453192775687000e+01	2.429644327743224252e+00	9.853836217837551814e+00	8.861608532585002251e+00	9.357312118496032838e+00	5.573804629357798746e+00	2.010013975340263048e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.626431607244917643e+00	9.233680365422154424e+00	6.341899098216699393e+00	1.026657403878727060e+01	4.959795974719734879e+00	6.284504089993914633e+00	4.952956011815664361e+00	7.453063692436009191e+00	2.232388819370587640e+00	8.012407216621296513e+00	3.700326072475644268e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.385713347859633515e+00	6.580261023252020003e+00	2.761182866195404984e+00	6.121437523310502726e+00	5.248371898107426325e+00	8.950745214752005907e+00	5.647844308475231223e+00	2.218030758565570082e+00	8.613638286984725667e+00	5.684028607668600586e+01	2.735882189243026841e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.932035376877247135e+00	7.705463568581587097e+00	2.489183151258061777e+00	5.361822426155448795e+00	1.868899239056644568e+00	4.775120826827893517e+00	4.582415578604114970e+00	4.872722439605879252e+00	8.674476083554578665e+00	2.914380998468888606e+01	1.658311993589328126e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.521593764389529646e+00	5.179387727961417554e+00	9.673546638904978678e+00	1.772070968917653255e+00	7.050818801814613401e-01	1.070360386036521394e+00	9.428458961951388773e+00	2.586595228766111809e+00	8.366492545405757042e+00	6.117936721254866761e+00	2.179934297347033700e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.271989174888753737e+00	2.123899980838647394e+00	6.150745618373057333e+00	6.168787394327569729e+00	1.390636177101830739e+01	3.970239804094343850e+00	6.979363915052060108e+00	3.888726316462211230e+00	4.065137239334426056e+00	6.704823138052182330e+00	2.064800896090225102e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.451764841999611200e+00	1.785507583646015695e+00	9.130693546943875916e+00	2.121393240805683256e+00	1.985757747003004781e+00	5.896633511528520444e+00	9.902002743158248022e-01	1.412857797583513042e+00	9.711685271809603393e+00	8.832876103740223073e+01	4.393985800097639782e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.421290982777531742e+00	7.050000336467353357e+00	9.108596408160659408e+00	3.769658619447965098e+00	4.683430327123206394e-01	1.931979668411996753e+00	9.382419385793173916e+00	4.546109193078891941e+00	4.294060758649516529e+00	4.466316709670159035e+00	2.940119606975700184e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.435279900786833096e+00	5.643968560478591634e+00	5.652479896703910711e+00	1.641629279763403559e+00	1.566742293266470964e+00	6.635164511385672981e+00	5.258914184130116354e+00	5.037087652117643977e+00	6.139212570083885545e+00	2.668320849725704491e+01	-2.814919195095484661e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.402767930896677839e+00	1.831146936005964232e+00	5.286030623592694155e+00	6.755296959552325120e+00	1.197207725466537553e+01	1.059315756412300225e+01	2.403074895929927735e+00	6.185597843478189972e+00	8.149536558150292098e-01	1.597359288985060388e+01	4.496799037006280475e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.432623046501147357e+00	5.527025468783763884e+00	5.195224638126239469e+00	2.697249446831477826e+00	1.958229868987012567e+00	3.938242040483243667e+00	5.701253353602938390e+00	8.028094962314606065e+00	1.859072676676182478e+00	7.219590934269621840e+00	5.751398438630545007e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.304547910265595689e+00	1.140913423598162391e+00	2.465679952721672841e+00	5.146187154445200918e+00	8.287558708559481957e+00	4.965300928868442654e+00	4.590979085324132569e+00	8.835348448304438662e+00	8.661122783284556093e+00	1.460566281592908311e+01	8.126408192643432837e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.844571998829118264e+00	6.981252816704677677e+00	4.842081740935947565e+00	8.749635993853184246e+00	7.139659800919305743e-01	3.808765760982186777e+00	8.278015549289889918e+00	1.797943130731946226e+00	5.062351817253624375e+00	9.870145210808409786e+00	3.401894636419063866e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.619055815128334963e+00	3.320399227780308937e+00	7.603214181458428200e+00	3.277313439067699452e+00	2.606290754329058323e+00	1.655426629507649627e+00	2.665089526164585276e+00	2.741363175079753134e+00	3.379107056800968234e+00	9.200407943820000156e+00	4.017251048006277303e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.033704747094519760e+01	7.595483511203136473e+00	5.999354485379819302e+00	4.854987693820155492e+00	3.491990518957519107e+00	9.103290944090025150e+00	7.757829824981323341e+00	8.036725145943522719e+00	2.125192182238423211e+00	1.114320743745257403e+01	4.066398830631554606e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.382426193152307636e+00	3.673310407985238335e+00	8.780263497664485328e+00	3.041761539698737860e+00	1.008179218660679721e+00	5.061958034467213707e+00	6.240105558795786322e+00	2.895491532354081521e+00	5.923711364065217921e+00	2.035605395145316265e+01	8.559183791544054676e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.973935417446919693e+00	5.291488323008298522e+00	4.173546796831661965e+00	1.091023690028130932e+00	8.396853854620129898e-01	4.647783315155780137e+00	1.550638808495203858e+00	1.047578763410245983e+01	8.117982097594015345e-01	3.407536392230102962e+00	5.137779641624683896e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.595502128525021490e+00	2.648706862490043168e+00	7.044949014947174071e+00	7.804602392108611397e+00	3.277475012165158574e+01	6.962957668701046821e+00	1.055575127024996007e+01	8.638161191201131572e+00	9.044429207609871568e+00	1.342404598655458159e+01	1.783420361985408764e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.623520816092399066e+00	4.783018100248657145e-01	5.506818596489892137e+00	1.144095711994806530e+00	4.001285106711382156e+00	4.740789353520734828e+00	4.813786061548134043e+00	4.965601694510086261e+00	2.430993079967149750e+00	-6.447095548154213596e-01	6.448452424707783459e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.095564099217074094e+00	3.865355028297645212e+00	6.418749141503779398e+00	4.727580038251246286e+00	4.574332840311567949e+00	7.684528163470904616e+00	4.285012267538442998e+00	9.443759474773456120e+00	2.688469773702367949e+00	1.517851517091825997e+01	1.631776542482087367e-01
