G c dx1dt d2x1dt2 dx2dt Fc p d2 m1 Fg m2 d1 W
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 8.67037487e+00 1.51958943e+00 3.22424937e+00 9.20205271e+00 4.69658389e+00 2.57048638e+00 5.89490129e+00 3.23636842e+01 6.43934323e-02
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 7.01024215e+00 4.51929582e+00 9.07541195e-01 1.18840706e+00 5.54173559e+00 4.40833020e+00 4.04698625e+00 3.11096990e+00 2.98340472e-01
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 6.33899413e+00 3.10783034e+00 2.70055336e+00 3.84195836e+00 1.06617740e+00 8.58830379e+00 5.26091440e+00 2.64582590e+01 4.49446490e-02
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 9.03072248e+00 2.97598531e+00 5.97783747e-01 1.51193258e+00 7.22548103e+00 6.79791714e+00 6.51853325e+00 4.92791479e+00 9.70590546e-02
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 2.66797162e+00 9.63876522e+00 1.11698002e+00 7.89874585e+00 6.95208411e+00 6.85651946e+00 8.81920986e+00 3.37508273e+01 8.35644187e-02
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 1.71072246e+00 6.54670437e+00 2.29459236e+00 7.31896709e+00 1.34560790e+00 8.80139337e+00 6.95711419e+00 9.04547500e+01 7.08917313e-02
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 3.15559153e+00 6.01190599e+00 2.92068166e+00 3.98216997e+00 4.31425097e+00 9.04575752e+00 4.90643982e+00 1.01464361e+01 4.08745113e-01
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 8.15120451e+00 4.74197593e+00 2.54483195e+00 7.08096612e+00 9.81128657e+00 9.27813315e+00 8.37485068e+00 2.18353037e+01 1.03305558e-01
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 1.31203240e+00 4.86049900e+00 2.91572485e+00 4.56343504e+00 4.78662906e+00 1.85364274e+00 9.15023924e+00 3.32811282e+01 5.09492066e-01
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 6.24526152e+00 5.86814503e+00 3.41289575e+00 7.80628412e+00 5.51750865e+00 5.89713402e+00 2.07783970e+00 1.03637203e+01 3.71782564e-01
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 9.95893765e+00 7.26786826e+00 1.82959844e+00 5.08765296e+00 9.18937142e+00 7.66458569e+00 5.78739680e+00 1.16839007e+01 1.14672117e-01
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 8.70126484e+00 7.31931487e+00 5.31104096e-01 4.71051755e+00 7.45535688e+00 7.81234161e+00 3.56060764e+00 7.93893336e+00 5.42628939e-02
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 5.69301120e+00 2.54524517e+00 1.79403945e+00 9.41256924e+00 6.23863118e+00 6.46044582e+00 1.42355078e+00 7.43146865e+00 2.93445943e-01
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 1.57276818e+00 5.50101477e+00 6.12048252e+00 3.25791190e+00 8.18024213e+00 2.50108602e+00 7.01692026e+00 9.80412255e+00 2.78503864e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 8.48236163e+00 4.70762286e+00 1.76615540e+01 2.08402606e+00 8.77929640e+00 8.17678499e+00 8.76493700e+00 4.83733619e+00 2.00147372e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 6.39080657e+00 8.83474270e+00 4.60046039e+00 6.26088802e+00 5.11199265e+00 7.48100200e+00 2.46612389e+00 1.04369727e+01 4.76666918e-01
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 2.03439697e+00 6.68277029e+00 4.42658545e+00 9.72389631e+00 5.27597528e+00 1.77522194e+00 8.31172292e+00 5.82817528e+01 2.84075986e-01
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 5.79253660e+00 1.29412510e+00 4.40055292e+00 4.47445842e+00 5.17428842e+00 8.68056160e+00 2.99140126e+01 1.64347177e-01
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 2.03855178e+00 8.53434270e-01 1.55833087e+00 9.70035526e+00 2.56579660e+00 9.22906398e+00 5.65027312e+00 1.25318047e-01
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 6.45074100e+00 1.35873178e+01 4.05374741e+00 7.27449629e+00 4.03729341e+00 3.38756580e+00 5.94577889e+00 2.04980139e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 2.05483515e+00 1.86108553e+00 5.55338489e+00 1.74900760e+00 1.16272983e+00 9.13557759e+00 8.83955191e+01 1.51614268e-02
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 4.03485918e+00 7.10575244e-01 2.45730706e+00 8.76663661e+00 4.60296882e+00 3.88596479e+00 4.05969167e+00 1.46419053e-01
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 2.28557768e+00 1.40978728e+00 6.92291996e+00 5.32503947e+00 5.94889229e+00 5.97104212e+00 2.52598567e+01 5.90986912e-02
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 7.22866282e+00 1.21461190e+01 9.97974450e+00 1.61878516e+00 6.57624334e+00 1.45456724e+00 1.46499308e+01 4.78868227e-01
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 2.85626902e+00 1.91255179e+00 5.06565528e+00 5.94745530e+00 6.97141311e+00 1.39492980e+00 3.90795716e+00 6.60563449e-01
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 4.52673436e+00 8.79387726e+00 4.19255701e+00 4.75447851e+00 8.52662182e+00 7.48335891e+00 1.23541676e+01 6.91819677e-01
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 9.06107300e+00 1.36153283e+00 4.60633750e+00 8.89974464e+00 2.93916617e+00 5.00031980e+00 9.83174457e+00 2.14229874e-01
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 2.83884745e+00 2.71154263e+00 2.03631561e+00 2.83595143e+00 2.08433640e+00 3.30663138e+00 7.81756527e+00 2.86769593e-01
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 5.57024558e+00 3.37512949e+00 8.94946241e+00 8.43818149e+00 8.66383455e+00 2.71372146e+00 1.02284312e+01 3.65471908e-01
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 4.77344495e+00 1.42247061e+00 4.73343090e+00 6.01919822e+00 2.40951533e+00 7.02958142e+00 2.00012002e+01 5.69755317e-02
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 1.16311637e+00 6.46364511e-01 4.48546970e+00 1.49149273e+00 9.77284073e+00 1.00361390e+00 5.28231179e+00 8.58256174e-02
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.13482302e+00 3.27590472e+01 6.93721246e+00 9.74660771e+00 8.58284406e+00 8.25302052e+00 1.30738343e+01 1.72555377e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 1.62141316e+00 3.76243206e+00 4.97830079e+00 5.61353720e+00 5.50788945e+00 1.71324646e+00 3.81290548e+00 7.41212784e-01
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 5.26829519e+00 4.22697711e+00 6.83410122e+00 3.61789169e+00 9.83279282e+00 2.72340653e+00 1.28640177e+01 2.59801824e-01
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 6.04610465e+00 4.16130797e+00 1.55301661e+00 5.22466158e+00 1.87639056e+00 4.47612756e+00 4.98547468e+00 8.54099922e-01
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 6.65583811e+00 2.20230138e+00 8.32351009e+00 8.72072005e+00 3.72759185e+00 5.36372866e+00 1.91956919e+01 2.74274189e-01
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 7.19768466e+00 3.61608060e+00 9.46453558e+00 3.74412812e+00 6.74401974e+00 4.19495604e+00 2.83364021e+01 1.21543182e-01
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 3.27945145e+00 1.87239197e+00 6.83888848e+00 2.73408757e+00 4.15006182e+00 3.88640948e+00 3.21569148e+01 1.98767845e-01
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 1.08980899e+00 5.16847256e-01 9.59109336e+00 2.16164122e+00 9.35535297e+00 9.67524411e+00 1.14849842e+02 5.39824145e-03
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 7.51099296e+00 4.12314332e+00 2.36289083e+00 3.68073459e+00 1.59063479e+00 6.77421713e+00 1.65056124e+01 3.51869548e-01
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 5.82090939e+00 1.97792766e+01 5.29674571e+00 8.02043278e+00 5.94470649e+00 1.21089660e+00 2.06853861e+00 7.20052438e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 8.52505933e+00 4.48469500e+00 6.41626061e+00 5.24463729e+00 6.31779641e+00 4.87158318e+00 1.94411412e+01 1.57509075e-01
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 8.39249527e+00 1.18992823e+01 6.23562983e+00 3.04733443e+00 6.87455311e+00 8.87507830e+00 3.36272897e+01 2.04569531e-01
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.58993551e+00 1.10598979e+01 4.61315601e+00 2.49566500e+00 3.30099601e+00 3.71310568e+00 1.93865276e+01 4.18960597e-01
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.36585194e+00 1.86004455e+00 4.04275968e+00 3.99456529e+00 4.28109785e+00 1.85100710e+00 6.76005943e+00 3.57391137e-01
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 4.00265556e+00 6.41637568e+00 2.14141620e+00 9.45931936e+00 8.59312477e+00 7.82546294e+00 5.06877054e+00 1.08005125e+00
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 8.12402382e+00 6.03911213e+00 4.52568206e+00 4.08724041e+00 2.75448492e+00 6.45412449e+00 2.54604617e+01 1.03156030e+00
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 5.06164702e+00 3.47424138e+00 2.46394734e+00 9.89311668e+00 8.44181062e+00 6.13281257e+00 5.40674717e+00 1.38292591e+00
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 2.65097977e+00 7.31690408e-01 7.60929109e+00 5.36707410e+00 6.06389881e+00 1.48218904e+00 7.28199646e+00 1.63597390e-01
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 8.69476618e+00 3.15440126e+00 2.87947842e+00 2.61247526e+00 7.85968760e+00 2.26449109e+00 6.66309413e+00 4.81230961e-01
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 8.94303889e+00 7.58655449e+00 1.52708775e+00 9.02026083e+00 7.42246630e+00 6.60294457e+00 2.54583628e+00 9.62087699e+00
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 5.19678781e+00 4.09374528e+00 5.97129524e+00 5.14319836e+00 2.86760346e+00 2.87041457e+00 1.16770891e+01 1.08697812e+00
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 1.68129755e+00 1.96589972e-01 6.35706759e+00 7.38704209e+00 6.11931463e+00 5.53663072e+00 1.66251585e+01 2.36357178e-02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 4.49043481e+00 6.50745264e+00 8.84721755e+00 9.85340425e+00 8.80950838e+00 5.90393517e+00 1.41432015e+01 2.51971210e-01
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 8.23183894e+00 5.82755969e+00 6.19283451e+00 1.45157815e+00 4.88904613e+00 3.55156471e+00 3.34760025e+01 1.93167147e-01
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 9.11596626e+00 1.25593498e+01 4.10932768e+00 1.87025104e+00 9.69931693e+00 9.53582640e+00 1.67855427e+01 2.24573916e-01
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 2.83125468e+00 5.23851387e+00 8.22710693e+00 7.48411067e+00 5.06993590e+00 8.58217696e+00 2.70164871e+01 4.01658991e-01
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 1.60276251e+00 2.23379938e-01 5.86251004e+00 3.53642503e+00 2.28507073e+00 7.50136157e+00 4.35825170e+01 5.52968858e-03
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 8.89615408e+00 2.70830863e+00 1.71352256e+00 2.65871257e+00 4.50491212e+00 1.70194480e+00 2.47587166e+00 1.40043704e+00
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 4.50464445e+00 3.09881895e+00 6.09265504e+00 1.35425692e+00 9.56532166e+00 1.95517017e+00 1.63162489e+01 2.46107525e-01
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.87584868e+00 1.72956565e+00 9.17216691e+00 1.19662041e+00 3.87748764e+00 5.43503211e+00 1.14945359e+02 1.46982626e-02
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 9.71259231e+00 1.26865714e+00 4.56681363e+00 7.97037043e+00 8.81288344e+00 2.44642014e+00 4.94109915e+00 1.72466360e+00
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.59908255e+00 1.62690598e+00 3.66693222e+00 2.20990085e+00 8.93125614e+00 9.80438917e+00 2.66405294e+01 1.87099981e-01
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 6.83486207e+00 1.08082648e+01 2.29122511e+00 5.20948554e+00 4.15167872e+00 2.42668211e+00 3.23952649e+00 6.81564552e+00
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 1.66694880e+00 1.26340362e+00 2.36300970e+00 6.45307134e+00 1.74931892e+00 5.38721052e+00 6.92388897e+00 9.62712865e-01
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 4.37922036e+00 2.14995107e+00 4.89494336e+00 4.85516621e+00 7.52102118e+00 4.27708951e+00 1.40203676e+01 5.05601913e-01
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 8.23433091e+00 9.89316884e-01 6.36111842e+00 1.24395987e+00 3.80361069e+00 6.75447779e+00 9.76015243e+01 1.41455149e-02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 4.90125009e+00 2.79573836e+00 1.72553865e+00 8.05151352e+00 8.04631253e+00 2.16132768e+00 1.04198217e+00 1.46795970e+00
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 9.97464119e+00 3.05940148e+00 9.45611730e+00 1.09461902e+00 4.98389363e+00 4.87284785e+00 1.13537686e+02 2.36411704e-02
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.03153356e+00 1.20522797e+01 7.79620256e+00 7.85700905e+00 5.36740068e+00 3.47234530e+00 9.40465330e+00 1.24616998e+00
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.89045937e+00 2.23186324e+00 6.27961526e+00 9.03974044e+00 8.00118466e+00 8.98976372e+00 2.17073613e+01 1.96292590e-01
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 2.98100193e+00 1.52145113e+00 8.45594804e+00 4.89555929e+00 4.44126998e+00 1.36527141e+00 8.40034784e+00 1.37479671e-01
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.15468481e+00 2.29919578e+00 1.72168081e+00 5.81988226e+00 4.98814611e+00 9.22354745e+00 9.94951328e+00 3.68515250e-01
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 4.35279946e+00 1.65475202e+00 5.29154990e+00 5.29285053e+00 4.38571422e+00 8.49694725e+00 3.05688502e+01 2.18399717e-01
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 1.61842310e+00 3.84791215e-01 6.67083814e+00 4.50287757e+00 4.30606464e+00 3.67813645e+00 1.95235234e+01 2.15504926e-02
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 4.32616779e+00 4.35101082e+00 8.45787616e+00 8.98682082e+00 5.73351919e+00 8.10361589e+00 2.63594219e+01 5.63583828e-01
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 5.17814668e+00 1.06797785e+00 8.05122604e+00 9.04540160e+00 8.27919500e+00 1.28092204e+00 4.10921481e+00 4.56152223e-01
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 7.50463977e+00 1.07939615e+01 3.49362325e+00 4.02234728e+00 4.25591481e+00 9.70178995e+00 2.08734085e+01 4.60218518e-01
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 6.91056536e+00 6.51149411e-01 9.46792153e+00 6.53562779e+00 5.71829248e+00 5.73935448e+00 3.03267008e+01 1.76625922e-02
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 7.37889090e+00 7.64332629e-01 2.11911257e+00 9.34216806e+00 7.03654593e+00 3.72952923e+00 3.00245596e+00 3.32047287e-01
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 1.07527314e+00 6.21808342e-01 8.87620257e+00 9.65852649e+00 3.42495502e+00 4.26324891e+00 1.50337208e+01 4.33609637e-02
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 2.95900660e+00 2.48695686e+00 9.73846225e+00 5.58063136e+00 3.49770524e+00 1.59764818e+00 9.92513737e+00 1.79567117e-01
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 6.95515860e+00 3.71902056e+00 2.59438171e+00 5.07542325e+00 9.40071814e+00 9.90414563e+00 1.59116064e+01 6.72893339e-01
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 5.35590431e+00 2.18459070e+00 7.49859458e+00 3.50824884e+00 7.51181116e+00 1.35362751e+00 8.42791476e+00 4.34869248e-01
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 1.04782128e+00 1.76816091e-01 1.36256967e+00 9.62984686e+00 6.19468009e+00 6.89416411e+00 3.59686719e+00 7.96537759e-02
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 8.24045178e+00 5.71937625e+00 4.64880543e+00 2.28532874e+00 6.82948049e+00 4.98462335e+00 1.48962627e+01 2.35197867e-01
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 7.95528616e+00 8.38277435e+00 5.64654969e+00 6.21846618e+00 1.26369499e+00 9.54024596e+00 3.06191270e+01 4.11846469e-01
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 5.93577247e+00 5.47104665e+00 6.22580703e+00 3.54295241e+00 6.56292669e+00 3.21399766e+00 1.43473775e+01 2.11313030e-01
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 1.59816993e+00 2.43781991e+00 9.42343523e+00 3.51107461e+00 5.58557986e+00 5.78878142e+00 3.75942717e+01 4.22574364e-02
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 7.89863545e+00 3.09915431e+00 7.05025619e+00 4.64471729e+00 5.91174712e+00 5.34120588e+00 2.83506892e+01 1.18142731e-01
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 6.25342229e+00 3.70145893e+00 5.33150156e+00 9.98913642e+00 4.23481444e+00 7.32579800e+00 1.36880617e+01 5.00304705e-01
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.03763979e+00 3.94117781e+00 8.28707533e+00 1.49469676e+00 1.73326508e+00 1.61209209e+00 3.19630466e+01 1.04811665e-01
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 7.76572293e+00 7.35832536e+00 9.55479539e+00 6.20687636e+00 2.74005310e+00 2.74410217e+00 1.52295381e+01 3.63070347e-01
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 8.22701865e+00 9.33535532e+00 1.19859534e+00 1.74314942e+00 9.55670242e+00 2.93108338e+00 2.61962776e+00 1.10405863e+00
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 5.66207260e+00 2.27169336e+00 9.84269145e+00 2.39068747e+00 4.67829606e+00 7.64335679e+00 1.01398787e+02 1.42373690e-01
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 2.26292066e+00 7.80025862e-01 1.77518925e+00 4.95606648e+00 5.20014840e+00 2.70224827e+00 3.36240908e+00 2.39577074e-01
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 7.04041726e+00 2.07317398e+00 8.32948101e+00 5.59414118e+00 1.47438811e+00 6.16142588e+00 3.50137685e+01 3.09515334e-01
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 6.58426407e+00 2.30721675e+00 3.52301277e+00 3.32913168e+00 1.33809607e+00 2.93719438e+00 1.16522027e+01 4.47368312e-01
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 7.68027868e+00 4.01886669e+00 2.18961692e+00 3.84811418e+00 7.45463302e+00 8.75462455e+00 1.58238020e+01 1.05066239e+00
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 2.52892905e+00 4.67350039e-01 4.95870076e+00 1.78270318e+00 5.84285198e+00 9.47966909e+00 5.08928525e+01 5.50932568e-03
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 2.75477680e+00 2.82560539e-01 6.79560922e+00 3.72897805e+00 5.57835386e+00 5.66643677e+00 3.59150775e+01 7.62272462e-03
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 9.01368565e+00 6.52071282e-01 4.42856661e+00 9.69902595e+00 3.18812077e+00 4.17077996e+00 7.36963086e+00 3.37282288e-01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 7.74980019e+00 7.72702996e-01 1.49108867e+00 9.50236644e+00 7.70275658e+00 3.10651998e+00 1.74362247e+00 7.11693355e-01
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 9.17405640e+00 1.42721416e+01 6.39515026e+00 4.01390461e+00 2.51412921e+00 1.44802901e+00 7.53927732e+00 2.42307259e+00
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 7.82843789e+00 4.03010937e+00 9.12162948e+00 6.13768543e+00 2.70941269e+00 3.41650069e+00 1.91245915e+01 3.67337519e-01
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 6.37439775e+00 1.01763373e+01 4.44893829e+00 9.18635852e+00 5.14640954e+00 6.88812202e+00 9.96110138e+00 2.92026626e+00
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.88719463e+00 5.07551522e+00 2.94699500e+00 1.05565440e+00 3.57651876e+00 5.80255238e+00 1.77255897e+01 1.31361102e-01
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 9.00215132e+00 7.35619280e+00 4.98319611e+00 8.29615213e+00 3.22716683e+00 9.49637150e+00 2.04229749e+01 3.32352306e-01
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 6.20926079e+00 3.16333627e+00 1.43526440e+00 9.53532598e+00 6.80713880e+00 4.56649536e+00 2.41546313e+00 5.61563323e+00
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 6.69152192e+00 9.71267291e-01 8.38438826e+00 1.82193161e+00 6.85874571e+00 7.24477008e+00 9.34486818e+01 3.38428953e-02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 2.40829044e+00 7.82810233e-01 8.43706730e+00 2.45302917e+00 8.42065363e+00 5.40390473e+00 5.10967745e+01 2.00895954e-02
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 5.26529098e+00 1.57134007e+00 6.29200417e+00 9.64671672e+00 4.75937710e+00 5.61318594e+00 1.37611255e+01 9.05894662e-02
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.44757401e+00 5.04477502e+00 4.17792600e+00 5.83786129e+00 1.65776582e+00 3.40996883e+00 9.21942212e+00 5.89187360e-01
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 3.43848428e+00 2.80695244e+00 8.19805028e+00 1.12776971e+00 3.46299746e+00 5.09455699e+00 8.48180391e+01 2.13264832e-02
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 2.82028762e+00 4.57467329e-01 5.99218322e+00 3.31868799e+00 9.82004917e+00 5.23706497e+00 2.24887668e+01 2.27274782e-02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 3.82444127e+00 8.45325969e-01 8.43339078e+00 5.04949307e+00 6.36632718e+00 7.35978270e+00 4.36078355e+01 2.16842138e-02
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 3.17350565e+00 7.73302817e+00 6.68312913e+00 7.23618020e+00 7.38763376e+00 9.46575999e+00 1.99807929e+01 1.62127603e+00
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 2.93421373e+00 9.21303834e-01 8.05964926e+00 7.59844340e+00 1.06622047e+00 3.96389150e+00 1.65540920e+01 6.51682522e-02
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 4.82365759e+00 3.38320302e+00 6.38706694e+00 9.95879362e+00 5.66385159e+00 1.37980422e+00 3.24268130e+00 8.29343788e-01
