G	c	dx1dt	d2x1dt2	dx2dt	Fc	p	d2	m1	Fg	m2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	6.916520948096385624e+00	9.558753869000504721e+00	7.330440778227814036e+00	5.639563212334815390e+00	2.032316556728195778e+00	3.763277892933200253e+00	3.694152732188767718e+00	8.193032916571024060e+00	9.516385091500172422e+00	3.144412170173126952e+01	5.762494066382212871e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.119145414567812580e+00	2.362031270604624034e+00	5.860676317267958346e+00	2.464021993198254545e+00	3.177335299319405504e+00	6.517753728583330464e+00	5.265745489464459084e+00	7.363027141855241986e+00	3.208780808520967032e+00	9.934618289810325464e+00	2.730889972919777198e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.849133006218571129e+00	4.890606502692719459e+00	1.859176271127606972e+00	1.746996005977529798e+00	3.309389238590251248e-01	9.076952694975044977e+00	2.507944321487372452e+00	2.709492706808325657e+00	2.190623309545488784e+00	2.586033220875689764e+01	4.406777638799180830e-02
1.000000000000000000e+00	1.000000000000000000e+00	4.310974201171887010e+00	9.488144098217349054e+00	3.171217317739806418e+00	1.167725051464202357e+00	2.657533389185662842e-01	8.291151386776855148e+00	4.196760106822878811e+00	4.304342859408189170e+00	3.727620698429192192e+00	2.657461737706115201e+01	2.168816854260656110e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.384984853014865180e+00	4.783197667003320497e+00	1.109847818183446799e+00	2.485297405363943835e+00	8.811316091026196728e-01	6.249751790803166784e+00	4.593970391763361860e+00	1.944736404325366985e+00	9.055987290476629425e+00	4.518675489275673840e+01	1.284332452360412713e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.195683060275206433e+00	6.744489465648205062e+00	5.220081612993010545e+00	9.020091226246703897e+00	2.132351291411996641e+00	7.574141506120954048e+00	1.523840823654422527e+00	6.657259833568143215e+00	9.751445535852278468e+00	1.179632453934461580e+02	1.615433696583821674e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.757201069180807096e+00	4.570087258064398306e+00	3.716966312486102542e+00	3.174782187941912248e+00	3.386089305523470649e+00	4.286649054844547280e+00	6.253891092131678597e+00	2.102037741754922529e+00	8.741100892730493399e+00	2.229308204672045335e+01	3.047529654027648638e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.533536520689481542e+00	3.456535274237802824e+00	6.382756042637883986e+00	4.187619371521652312e+00	2.740452141998475977e+00	6.763514579909356783e+00	8.959203326185877003e+00	9.876489741703892378e+00	1.986828013364213330e+00	4.578162720609519454e+00	5.704648609954464655e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.031552340723393968e+00	9.862813132252616910e+00	3.670270389992191795e+00	1.952490180773909012e+00	8.979437741552869223e-01	5.188998978427284747e+00	2.365687967959976046e+00	8.029608696217984232e+00	9.525151208736767572e+00	6.229015716445235284e+01	2.334808580705164185e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.682737521200573738e+00	4.687436657744346036e+00	3.691305831687329952e+00	3.007922797393019376e+00	2.138232513990688588e+00	2.711583962660873759e+00	6.377214774200440139e+00	4.516879885778220860e+00	4.810307907198395405e+00	7.121907485314713071e+00	5.674096755772114475e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.161639073955083035e+00	9.047382240544250109e+00	7.691389534012688323e+00	5.664762156599260301e+00	2.554742064769930820e+00	7.312211618727978646e+00	6.984134571804592184e+00	6.216375824776792847e+00	1.088597678727668105e+00	4.148640123075868047e+00	5.855527961709198204e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.530528180888795831e+00	3.067142133623978140e+00	1.440923038118744337e+00	6.466542516291828413e+00	5.824179393347846734e+00	5.999627444244747032e+00	4.779981591547904252e+00	9.208657906425578688e+00	4.986431911550901042e+00	1.537251180117746330e+01	1.297205876691469140e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.188423875486220638e+00	2.914999439432152339e+00	9.133047194467851071e+00	3.212610575181407135e+00	3.398051333560361709e+00	4.232885101713881326e+00	7.306020646796789642e+00	5.989285226365500314e+00	1.413389407313646817e+00	2.547712353337039382e+00	9.109467934864795557e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.437098948258568321e+00	1.274222259482533648e+00	8.674294871248539707e+00	1.517057384901190797e+00	3.219792027929040845e+00	9.209651757404246908e+00	4.688171424372226781e+00	2.575403349959737298e+00	5.886843300677235824e+00	3.240571464728176210e+01	6.428018327021270406e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.752040036465192241e+00	6.862601175051620039e+00	7.013767963687941531e+00	4.514974830838253794e+00	9.115725206219300603e-01	1.196888834242949118e+00	5.545593572208566968e+00	4.403510909306749710e+00	4.048301201055631182e+00	3.135185983087374506e+00	2.979348721452361737e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.505835639559337302e+00	4.304942714626187161e+00	6.348367816949050280e+00	3.113344065485266210e+00	2.696248565493099658e+00	3.842976981316351903e+00	1.067956930251176217e+00	8.592526656002435814e+00	5.256009365361624219e+00	2.642507366254690382e+01	4.564896541218389087e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.524155184332896429e+00	8.775129413256438582e+00	9.032556118111170207e+00	2.969004762005714948e+00	5.911019361716062237e-01	1.515341999517648919e+00	7.219335417288483825e+00	6.792447137188085016e+00	6.510575000770065124e+00	4.926714928920242542e+00	9.537457955739370163e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.213305537390392264e+00	5.257159366169117831e+00	2.671539322917414694e+00	9.637132655278351834e+00	1.123843568681914595e+00	7.906207450846777895e+00	6.948060592633433785e+00	6.854522938951462585e+00	8.812459097891112592e+00	3.375866438539510028e+01	8.247909823747723301e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.810766351923065898e+00	9.717133707689185940e+00	1.708951203296807941e+00	6.548483443494471423e+00	2.289472533357412409e+00	7.315473331607510232e+00	1.340894698967890486e+00	8.784624911307355788e+00	6.958857500482867664e+00	9.043829963717260512e+01	7.081099921721595303e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.579520526314892592e+00	2.669507522865848248e+00	3.148070801130610441e+00	6.008799687376857435e+00	2.921357974726259688e+00	3.988219773482189812e+00	4.310276055264551154e+00	9.047941208853183426e+00	4.913709577252574512e+00	1.009659443866904738e+01	4.099118541455898379e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.454650439175026122e+00	8.822030791088957713e+00	8.147428534668861744e+00	4.746215445586041248e+00	2.545085716488648675e+00	7.082466188940091278e+00	9.809510788018110716e+00	9.274630628198922366e+00	8.375058428662608634e+00	2.183743670970265072e+01	1.034754063590413720e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.584396549083585626e+00	7.996877128712776006e+00	1.311981826980816335e+00	4.857419455359836213e+00	2.905400737832400715e+00	4.568411979768774778e+00	4.785166733402880901e+00	1.859687125022605247e+00	9.151368295007065612e+00	3.326412529340405655e+01	5.084756107526723357e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.234225710313877400e+00	7.944183365038200328e+00	6.245597155645375764e+00	5.875770416155884135e+00	3.411913830435902906e+00	7.807297758989843572e+00	5.513938278603407461e+00	5.899256581785086162e+00	2.084157938799152454e+00	1.034680192720386849e+01	3.708822136192375107e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.329429432703819636e+00	8.605666569561213564e+00	9.969573929247271593e+00	7.267187548082737258e+00	1.831245569454182265e+00	5.094713602767053651e+00	9.185211996511476684e+00	7.670700523864137033e+00	5.779147348075411195e+00	1.167624530956393869e+01	1.159303185946362891e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.130561152737239006e+00	7.849281913931853261e+00	8.701713624197187968e+00	7.322948707264860246e+00	5.324055593686017884e-01	4.711735072289670256e+00	7.454101727815960921e+00	7.806447083672079401e+00	3.563386076817454562e+00	7.936048110535439903e+00	5.379575845200498807e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.350440376638189832e+00	6.630526613554925675e+00	5.699520362712204857e+00	2.549283677737186338e+00	1.797358298255452569e+00	9.404486083373774008e+00	6.239551166012232919e+00	6.466094411133550324e+00	1.423488875072901116e+00	7.431272607752083204e+00	2.927367706620696564e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.855774675754835457e+00	2.185320324001497116e+00	1.570365835081215300e+00	5.497617660367872361e+00	6.119059171428649968e+00	3.265820468725356029e+00	8.178506870140775931e+00	2.512541414284612529e+00	7.019943762833087852e+00	9.785042587920610657e+00	2.786149724251442805e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.703042152701526035e+00	1.302080316302023588e+00	8.480640664366948300e+00	4.696506566371896341e+00	1.766417119976867056e+01	2.078864909417329265e+00	8.785653056316627740e+00	8.180941842695583333e+00	8.762354550208016235e+00	4.832583206419461597e+00	2.002234133445819797e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.672491985474954035e+00	9.289533819180384455e+00	6.383468252939924703e+00	8.836695606338487607e+00	4.597928318940597947e+00	6.267713362790763298e+00	5.114780110861672391e+00	7.485301324377589438e+00	2.461755012465915549e+00	1.039904062486474423e+01	4.776250971639805498e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.683346241861380932e+00	6.560518841249038502e+00	2.030298093388241298e+00	6.683161613962193215e+00	4.421404464762751729e+00	9.723404761726168744e+00	5.267247612636496434e+00	1.776144513972369277e+00	8.312473425206764688e+00	5.828846624048124170e+01	2.833614901446525614e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.652190865478661674e+00	8.160348626985648224e+00	1.847625367608529690e+00	5.795545494960968824e+00	1.289358232309102181e+00	4.406958590569857392e+00	4.477331685002926775e+00	5.171434337495136369e+00	8.689370484258311933e+00	2.985236299671686311e+01	1.632001942383906889e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.461834099051990243e+00	5.327280369333598387e+00	9.186683114681677864e+00	2.037325501746807710e+00	8.480635874904676186e-01	1.564511895527263663e+00	9.703677383530191491e+00	2.569937318705278972e+00	9.233662389754170974e+00	5.644024790959398352e+00	1.254181972214767626e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.658711876217434877e+00	2.060531319182219434e+00	7.028008948477947548e+00	6.448410933270968037e+00	1.359102625149239962e+01	4.056090376371984441e+00	7.272111255537539343e+00	4.029100650978164389e+00	3.384854042553777642e+00	5.965618525020087048e+00	2.050053427555473373e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.844705304899718179e+00	2.128142417601349923e+00	8.464582011142100626e+00	2.065707768449245751e+00	1.855522138106044272e+00	5.556154855382006374e+00	1.740804676298477904e+00	1.160457334213098379e+00	9.128415008381084661e+00	8.837265438156033781e+01	1.543563205664239511e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.524849438371224775e+00	7.177396364865204603e+00	8.908863973311694551e+00	4.026888774699318496e+00	7.115818544124883349e-01	2.459609096060211719e+00	8.766680865697395575e+00	4.593334661418611908e+00	3.876980304205576822e+00	4.075155038003392960e+00	1.475307474604165836e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.017230392167985720e+00	4.872666978852984165e+00	6.157813316675522231e+00	2.289550829486332706e+00	1.408810476631354724e+00	6.911950761466543192e+00	5.324997178947307397e+00	5.945064554426012116e+00	5.978071848800862398e+00	2.528480193562776890e+01	5.779478089280161435e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.429101971679331839e+00	2.799893857540367126e+00	5.656498667215674736e+00	7.225552284418941262e+00	1.214574194716100308e+01	9.980389038537703428e+00	1.612631606398448048e+00	6.579735923763288419e+00	1.449465825012962394e+00	1.457853337143997940e+01	4.795147759193414405e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.271856277664603851e+00	5.423162667527219760e+00	4.880268376089555993e+00	2.854451324280841806e+00	1.917560646768773358e+00	5.059576136576408700e+00	5.939493649575834588e+00	6.974162338554423357e+00	1.393191123632359307e+00	3.904690156085166564e+00	6.597387126750137165e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.128911221475100923e+00	1.569353870359633252e+00	3.850303952568834731e+00	4.525017763317395136e+00	8.792266811087309009e+00	4.193489457453664748e+00	4.753998175449266839e+00	8.526898779279965979e+00	7.490415941968175062e+00	1.229209715325058028e+01	6.924632479337976543e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.881873948005717834e+00	6.231464094311547797e+00	4.915281811054559746e+00	9.056723708640669557e+00	1.363779389278572785e+00	4.600111951493603080e+00	8.898465936476670279e+00	2.940093113843389450e+00	4.991699410767725276e+00	9.829193169060115309e+00	2.138726743818578080e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.534018817799339018e+00	3.426350497415137752e+00	7.970041079088840519e+00	2.841939701104651217e+00	2.711680609202285819e+00	2.029861238508452459e+00	2.833662236930072353e+00	2.074077712211130020e+00	3.314602065487340266e+00	7.817410487197895996e+00	2.861574310662852727e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.918449323157110697e+00	8.182887362320252933e+00	6.418462100009358906e+00	5.577773655874048941e+00	3.374571088085357662e+00	8.958204404618957284e+00	8.437723883661664814e+00	8.661807893323757668e+00	2.712366681224516629e+00	1.017484818375812061e+01	3.650132198460014910e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.260637844529546747e+00	3.795277079373012175e+00	9.019708975755808211e+00	4.775989310405504895e+00	1.430918948430871973e+00	4.739256124208229615e+00	6.013148189869463422e+00	2.405808927462589786e+00	7.023446451096266863e+00	2.004274574594144553e+01	5.588833489493507528e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.668794624715322250e+00	5.087406717699148651e+00	4.990520913728503594e+00	1.163676015558187560e+00	6.410701169434731561e-01	4.485447135555625131e+00	1.489107225675034396e+00	9.769255590571022552e+00	1.002292715697359338e+00	5.288485130634807518e+00	8.585602270164735539e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.904341413895746626e+00	1.102591005089329945e+00	6.470600381611445684e+00	8.129483047239128624e+00	3.276378249053599490e+01	6.938218885212034337e+00	9.749533627331187446e+00	8.586105635560278060e+00	8.249160888116948698e+00	1.305550905113867977e+01	1.724972667264813575e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.665870669908865231e+00	1.645207124829975776e+00	6.684680545351359804e+00	1.624210929195560427e+00	3.764843198808215607e+00	4.976950404323431165e+00	5.611617201003669564e+00	5.503208479839665657e+00	1.715601026466843093e+00	3.844534103746362508e+00	7.418041335380730628e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.274323658678401472e+00	4.538987247731721908e+00	6.327736226909763673e+00	5.279968320114655889e+00	4.225215699641157840e+00	6.837205306931173787e+00	3.608718947391514664e+00	9.829503489475101219e+00	2.719944637184173786e+00	1.282526133841613358e+01	2.602831895340751989e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.329332487090134407e+00	5.316202172858329966e+00	7.314194257356983364e+00	6.044043807077256858e+00	4.167292847840786685e+00	1.549334177085738729e+00	5.222068304889478263e+00	1.865037363390513292e+00	4.465916837483439927e+00	4.958944357948568360e+00	8.553695304694046708e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.234700505781503921e+00	6.394144746383548572e+00	3.132923118153122743e+00	6.653802769729495026e+00	2.195512828135791850e+00	8.328922941441064154e+00	8.714848967609800212e+00	3.725991884737188009e+00	5.362550561492059664e+00	1.914606064940724295e+01	2.745496920847869116e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.635177522837885089e+00	3.625128970707218290e+00	5.613545373495473001e+00	7.194647273884369199e+00	3.614164025879039510e+00	9.463157029162033496e+00	3.745593677914479613e+00	6.738102143550450229e+00	4.187710277675338766e+00	2.837527570488524020e+01	1.219347669545982060e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.295849016325561820e+00	7.251275701054832545e+00	1.940289223450200495e+00	3.276802067007949404e+00	1.867952924909742629e+00	6.836601595286429855e+00	2.735836769514051081e+00	4.150492666472061387e+00	3.887500821061682377e+00	3.216408813554675561e+01	1.998208149094358177e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.288478039571222311e+00	8.749355868460339636e+00	4.467308916691010268e+00	1.074947652848462054e+00	5.183609374386276558e-01	9.591211629680506334e+00	2.152540883159473228e+00	9.350179151894190355e+00	9.668903248543445628e+00	1.148640744716161635e+02	4.926196581049788886e-03
1.000000000000000000e+00	1.000000000000000000e+00	8.804510106800105262e+00	8.014571032532813888e+00	5.388203716259080345e+00	7.513185568606028042e+00	4.119054768496251739e+00	2.359670884014306580e+00	3.684898672084550242e+00	1.591203476769812442e+00	6.771610489861350501e+00	1.651210918478907885e+01	3.507502770006505899e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.225421635277918142e+00	1.348785305269071255e+00	6.872259159191114186e+00	5.816332098623831826e+00	1.978086734778243283e+01	5.298536025634378532e+00	8.014331125309851700e+00	5.943919431357035599e+00	1.211871862731222382e+00	2.080922764093123600e+00	7.200674864288004962e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.598788232980608903e+00	5.312585536803160480e+00	9.554869882858094243e+00	8.516342371197074712e+00	4.484010174312560437e+00	6.413333623970929764e+00	5.253191245326171988e+00	6.326891948649542741e+00	4.870448366657233130e+00	1.944282642267301853e+01	1.564391582536478476e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.508191757442694403e+00	1.944200339892184992e+00	6.400410046124059171e+00	8.396572569967922561e+00	1.189752151795610580e+01	6.238181853655931697e+00	3.047066834613583186e+00	6.877257866203686731e+00	8.876415932175550694e+00	3.363313724299982255e+01	2.064150591261826873e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.186029914649873618e+00	3.175279035257976723e+00	7.679889556334066114e+00	8.584078141507749393e+00	1.106132549458372694e+01	4.619779534267292043e+00	2.488827060414348757e+00	3.290988785515046366e+00	3.716739322028328019e+00	1.938885010332865733e+01	4.200552303196014026e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.839970696509896086e+00	9.872014121127126174e+00	5.558774425328141255e+00	5.364018597264841759e+00	1.859057838324257528e+00	4.038841572246377964e+00	3.988300148398889355e+00	4.274217133528438239e+00	1.844822187555088977e+00	6.746923636721989581e+00	3.590185938030426294e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.316143663354794491e+00	2.289075742021789317e+00	6.707896755870337735e+00	4.010593963209809765e+00	6.412376863022726248e+00	2.140704962286688495e+00	9.461229073568052428e+00	8.593425089398504468e+00	7.825118971126373779e+00	5.067764195070786570e+00	1.080098214356973729e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.163460244963301804e+00	5.493705368676224943e+00	1.634976602829901315e+00	8.116395205823561554e+00	6.049402245130938383e+00	4.528194904360009154e+00	4.085093668212487650e+00	2.749426752142497321e+00	6.436340492973775973e+00	2.546636694177858118e+01	1.031974368641535467e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.008587016924668234e+00	6.563244629544636943e+00	3.280583720607090914e+00	5.053350490372935155e+00	3.472451898049566221e+00	2.461573247694228694e+00	9.892586419215215088e+00	8.425663350106036731e+00	6.134133660159109880e+00	5.409133252704719119e+00	1.382580353347621305e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.033602776600130113e+00	7.329774689385319064e+00	4.260155042156372751e+00	2.652437625509694197e+00	7.235445977724402900e-01	7.611820219905165885e+00	5.375922103306371547e+00	6.071240044444453865e+00	1.480582290788890365e+00	7.250100353707047418e+00	1.642614092682860572e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.388874753667953321e+00	6.040523941141445086e+00	5.250971882014136227e+00	8.700988786653303109e+00	3.151308029465934801e+00	2.882503648659416662e+00	2.608639080918170983e+00	7.863605459881080506e+00	2.259238154808208776e+00	6.634064053224657975e+00	4.803167901565386644e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.846397840480383579e+00	1.083359954462951080e+00	1.413913578165555629e+00	8.934516387226979717e+00	7.581899478662931458e+00	1.532988220460905548e+00	9.020589797054775261e+00	7.425300299344251620e+00	6.604630933376862245e+00	2.569208236537412038e+00	9.618964411637524137e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.212267107458592896e+00	3.932370426372847394e+00	2.270509506429225333e+00	5.198994787604412693e+00	4.096779911066777302e+00	5.967994443789172543e+00	5.150987883001408640e+00	2.864299756514896433e+00	2.876678341268537942e+00	1.167046296687201234e+01	1.086383452046787434e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.322073063468043763e+00	5.663955348729534656e+00	3.479504534892629231e+00	1.684442718634405978e+00	1.977714793935588800e-01	6.351932342382122343e+00	7.388526175727750278e+00	6.121641097354434180e+00	5.534088149478210816e+00	1.663777916168618987e+01	2.254110314405896598e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.185619263249058086e+00	1.793003541111582111e+00	9.739931268120754382e+00	4.479287801231379262e+00	6.508917207785076542e+00	8.845542191982872282e+00	9.844590137558467902e+00	8.805676815110027533e+00	5.898888598766962588e+00	1.411962927763743636e+01	2.530827110289838311e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.885258600311920496e+00	4.156586713270836064e+00	3.980966960823368872e+00	8.236161527523361059e+00	5.826200508702619629e+00	6.187563213423374009e+00	1.454350805291869442e+00	4.890160508553102581e+00	3.552446165302336034e+00	3.344420624588205015e+01	1.945326594508192675e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.577703363398422542e+00	1.294118780883595665e+00	5.346402563177605316e+00	9.120711656731634420e+00	1.255832367951739847e+01	4.112402472308845702e+00	1.863870596513425903e+00	9.694309160190828223e+00	9.528692476619097462e+00	1.676733458314591019e+01	2.235188182949333913e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.311124941084710116e+00	1.710588577000940580e+00	2.755843762757152593e+00	2.829566867638341421e+00	5.237151351058077609e+00	8.220778931191569328e+00	7.491828669894406545e+00	5.078184174910497006e+00	8.578649641503302448e+00	2.701168327462179874e+01	4.026304486452180753e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.282457176542380672e+00	4.568106532046842361e+00	6.507709790003956662e+00	1.609541931027376194e+00	2.230816959537988142e-01	5.875217858887323175e+00	3.531910629871501062e+00	2.276528988755016414e+00	7.507890830132970095e+00	4.356816066888887207e+01	6.245194539969809236e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.332765781284694029e+00	2.193874422356433929e+00	3.526899088947419880e+00	8.902306140683212021e+00	2.711377010131610366e+00	1.720581411548180784e+00	2.675003834866817698e+00	4.511615472379844505e+00	1.702276920131204463e+00	2.503799810066210441e+00	1.399256461587247369e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.393444959720126164e+00	6.115917205642793952e+00	2.862403127798778257e+00	4.505202666045458493e+00	3.100053435625496068e+00	6.092723539561855084e+00	1.362307209390453133e+00	9.565533353525555782e+00	1.945131306274203942e+00	1.632012371552660213e+01	2.458140173777367543e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.248904215060657741e+00	7.201508396223588626e+00	5.648060043004404562e+00	5.873404836616077596e+00	1.731402684416444737e+00	9.176891562614803988e+00	1.192250049732018313e+00	3.874825047446640358e+00	5.425433774615825655e+00	1.149852663323940618e+02	1.426194017728222956e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.140815193320461773e+00	8.196529505775378865e+00	1.047143297558708053e+00	9.707326027388779366e+00	1.270492139730342807e+00	4.557898055517386027e+00	7.970480229344781620e+00	8.813791899078809777e+00	2.447285894073679469e+00	4.949827860875190666e+00	1.725226143213345997e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.696899609287786603e+00	2.795496716041117047e+00	1.074763625512656695e+00	1.598879204621336703e+00	1.630154749278857063e+00	3.680676903076230744e+00	2.214035478488451503e+00	8.935245391495026723e+00	9.808995487448576966e+00	2.658845711028645908e+01	1.861758556834270661e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.920387156909677984e+00	2.512874679231395625e+00	2.965719280738063013e+00	6.837946388936886777e+00	1.080932324423909385e+01	2.288010241755689567e+00	5.213784842736018277e+00	4.159113520953041210e+00	2.418041850982636909e+00	3.262320001362582378e+00	6.815571161087294882e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.951811763241424469e+00	1.942527668990721601e+00	1.332399516746277657e+00	1.665193908945503676e+00	1.264721755070211673e+00	2.362353356864030918e+00	6.455498076520854056e+00	1.751022349014553781e+00	5.389612585941585543e+00	6.891306937389977350e+00	9.621969957838190091e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.599035212638412418e+00	6.727155285070157476e+00	1.970110472715837835e+00	4.367324462050955702e+00	2.154317840556979391e+00	4.884834188073036820e+00	4.862035780369579285e+00	7.516175989647034150e+00	4.284195321081747387e+00	1.402534341887958114e+01	5.059578976368028780e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.768443526649294828e+00	7.355449371871488395e+00	4.045537604674152021e+00	8.241198934624462069e+00	9.868740107771435399e-01	6.363767201614868085e+00	1.243285240174842654e+00	3.803913305609818440e+00	6.764561478342062451e+00	9.758480358581337555e+01	1.398247260541184665e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.470074873166943075e+00	1.286975432758810767e+00	8.237549973798234504e+00	4.902279839715329324e+00	2.792595012183508807e+00	1.719512451013490928e+00	8.049501640713360828e+00	8.056195484701678566e+00	2.163096851905066842e+00	1.088230260995747045e+00	1.467557158969965636e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.784474142343477787e+00	9.421186517468859378e+00	6.150751642132785690e+00	9.972586140077105199e+00	3.055045305425228896e+00	9.456671013637301115e+00	1.092716061587070131e+00	4.991224701694230603e+00	4.875554852719488963e+00	1.135687581580624652e+02	2.348075692516846461e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.865393222431514175e+00	1.469442015164692084e+00	5.617395768636027853e+00	6.036173680159414801e+00	1.205295158907929753e+01	7.793237925518865516e+00	7.861718240403387625e+00	5.372344152987241550e+00	3.460951246163594064e+00	9.388641906961868955e+00	1.247701222143732691e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.727659168594367856e+00	5.867598936943376309e+00	3.647681816907443864e+00	3.898712811117661658e+00	2.225054036707666327e+00	6.273744844933541565e+00	9.041743889066719220e+00	8.005513021983023947e+00	9.000979202948933278e+00	2.170461242302614124e+01	1.959790532304211408e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.530439519000112547e+00	7.376550861032434625e+00	9.377935270892688635e+00	2.965834130753009834e+00	1.523148732880546197e+00	8.451566724804632003e+00	4.897157324738315332e+00	4.445074834301554922e+00	1.362197523661146104e+00	8.405627223734237319e+00	1.366967645520750507e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.783685153456019634e+00	8.835175668113651071e+00	4.582810915309736721e+00	4.157035642172582257e+00	2.298794687564943207e+00	1.722910665658809570e+00	5.824245058553774612e+00	4.994449480856251178e+00	9.218561467308548529e+00	9.968149135188273391e+00	3.689540315692039774e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.642442700712249071e+00	7.424693939906824802e+00	1.769981312744163482e+00	4.345076472215127161e+00	1.658919823854214215e+00	5.284569685432477293e+00	5.281598086475264964e+00	4.383230260067903394e+00	8.495584108399336642e+00	3.056947941237265454e+01	2.182917767253942931e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.907708904231502967e+00	8.215281102017627290e+00	6.549353789771969581e+00	1.621124972554305321e+00	3.823231015039618153e-01	6.666759401838693755e+00	4.504578663505010461e+00	4.298693270526205090e+00	3.686210804960224241e+00	1.950140215648874076e+01	2.048614080777345914e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.160365555973530860e+00	4.056361607259611368e+00	2.022010927057187324e+00	4.326860307974149222e+00	4.350263983155026715e+00	8.461488975553267622e+00	8.988019928354763266e+00	5.733894553832427299e+00	8.115409804868837895e+00	2.634393417594074194e+01	5.652620644186714394e-01
