G c dx1dt d2x1dt2 d1 W Fc Fg m1 d2 m2
1.00000000e+00 1.00000000e+00 9.74603874e+00 6.33167006e+00 3.15872429e-01 8.72359348e+00 1.61612847e+00 2.23166800e+01 0.00000000e+00 -5.34513838e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.66202565e+00 8.42212869e+00 2.37469656e-01 8.37157162e+00 4.34001645e+00 7.64997920e+01 0.00000000e+00 -4.01206432e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.26604066e+00 4.13028287e+00 4.84228336e-01 5.86714379e+00 9.28689948e+00 5.62622741e+01 0.00000000e+00 -5.23671943e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.47523655e+00 7.10214537e+00 2.81605050e-01 7.39218519e+00 6.26004019e+00 8.21636125e+01 0.00000000e+00 -4.08912629e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.70790479e+00 6.09158768e+00 3.28321631e-01 3.82915102e+00 5.84498749e+00 3.40844734e+01 0.00000000e+00 -3.91004053e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.56356445e+00 3.40325443e+00 5.87672782e-01 5.24051109e+00 3.41968163e+00 1.52473281e+01 0.00000000e+00 -6.80611045e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.33198253e+00 8.90766988e+00 2.24525609e-01 8.39473208e+00 4.31604028e+00 8.06856777e+01 0.00000000e+00 5.66437244e-02 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.48607901e+00 8.17683419e+00 2.44593440e-01 5.13338677e+00 9.05811480e+00 9.50532582e+01 0.00000000e+00 -3.76055306e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.52411121e+00 6.92606651e+00 2.88764192e-01 4.22018439e+00 6.99816743e+00 5.11378449e+01 0.00000000e+00 -4.20708120e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.46330876e+00 8.65523556e+00 2.31074011e-01 5.44791203e+00 8.08648324e+00 9.53254090e+01 0.00000000e+00 1.15879737e-02 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.50781818e+00 8.80564781e+00 2.27126958e-01 8.45424327e+00 5.08910881e+00 9.47147892e+01 0.00000000e+00 -2.60007567e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.17439297e+00 7.37526679e+00 2.71176631e-01 4.01687243e+00 6.67222498e+00 4.94170099e+01 0.00000000e+00 -4.53679287e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.15605702e+00 8.53311996e+00 2.34380861e-01 2.56385434e+00 3.23545248e+00 1.76960458e+01 0.00000000e+00 -2.45970251e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.30405385e+00 7.27724316e+00 2.74829349e-01 7.40812618e+00 7.34914747e+00 9.90494865e+01 0.00000000e+00 -1.91816347e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.40507484e+00 7.12126695e+00 2.80848902e-01 8.43380391e+00 4.84841200e+00 7.27981414e+01 0.00000000e+00 -4.05817130e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.87085409e+00 6.56750240e+00 3.04529771e-01 1.90573731e+00 4.98290963e+00 1.55914425e+01 0.00000000e+00 -5.16505310e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.17849744e+00 7.77444976e+00 2.57252933e-01 3.15886701e+00 6.84390092e+00 4.20189046e+01 0.00000000e+00 -2.71699693e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.04921993e+00 2.42744595e+00 8.23911240e-01 2.27774791e+00 9.42652559e+00 1.30300741e+01 0.00000000e+00 -1.29718315e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.85457654e+00 8.92783683e+00 2.24018431e-01 4.13147270e+00 1.57605712e+00 1.45332617e+01 0.00000000e+00 -3.62474606e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.13873790e+00 8.84659175e+00 2.26075765e-01 5.05315881e+00 8.42268914e+00 9.41303588e+01 0.00000000e+00 -2.36068723e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.55394714e+00 1.26322555e+00 1.58324854e+00 7.73943703e+00 3.63144799e+00 8.87585317e+00 0.00000000e+00 -2.53772042e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.31004819e+00 8.43235076e+00 2.37181785e-01 6.86032826e+00 4.99527509e+00 7.22425353e+01 0.00000000e+00 -3.09273686e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.69075248e+00 2.15982881e+00 9.25999317e-01 6.58835711e+00 1.19721996e+00 4.25902724e+00 0.00000000e+00 -1.43679900e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.70176740e+00 4.01606969e+00 4.97999327e-01 4.17137452e+00 3.70941470e+00 1.55355210e+01 0.00000000e+00 -7.73072686e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.82197216e+00 7.69157431e+00 2.60024791e-01 8.57302798e+00 5.52368118e+00 9.10579972e+01 0.00000000e+00 -3.86061587e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.81260793e+00 2.44683906e+00 8.17381098e-01 5.24158451e+00 1.50558470e+00 4.82739902e+00 0.00000000e+00 -2.81936109e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.51772246e+00 8.36170322e+00 2.39185719e-01 9.81194444e+00 5.41986156e+00 1.11167549e+02 0.00000000e+00 -3.94128596e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.88702058e+00 8.48920760e+00 2.35593249e-01 6.70727924e+00 9.34399566e+00 1.33010577e+02 0.00000000e+00 -2.89355779e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.67866659e+00 5.56720960e+00 3.59246399e-01 2.13638267e+00 1.94853896e+00 5.79382966e+00 0.00000000e+00 -3.16151125e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.36697627e+00 1.05747285e+00 1.89130152e+00 7.08559806e+00 7.87996655e+00 1.47608076e+01 0.00000000e+00 3.68094136e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.31803649e+00 3.58334320e+00 5.58137998e-01 3.92593614e+00 4.68703948e+00 1.64842904e+01 0.00000000e+00 -8.51254736e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.09807926e+00 6.55234227e+00 3.05234360e-01 7.17694477e+00 6.89656343e+00 8.10791007e+01 0.00000000e+00 -4.81461556e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.14929046e+00 9.83067560e+00 2.03444817e-01 1.62677033e+00 3.34212938e+00 1.33620433e+01 0.00000000e+00 1.24163631e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.60883752e+00 6.68632174e+00 2.99118122e-01 2.57393293e+00 2.43543036e+00 1.04785267e+01 0.00000000e+00 -4.38246876e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.03846198e+00 3.33823223e+00 5.99119493e-01 8.70163533e+00 2.44416353e+00 1.77495641e+01 0.00000000e+00 -6.06703369e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.80655511e+00 6.70605133e+00 2.98238099e-01 3.04461601e+00 1.63442751e+00 8.34267015e+00 0.00000000e+00 -4.65027281e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.56929786e+00 5.85986842e+00 3.41304592e-01 8.53337013e+00 2.67082034e+00 3.33882096e+01 0.00000000e+00 -2.84090277e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.21843964e+00 8.01860856e+00 2.49419832e-01 3.51348480e+00 6.97797446e+00 4.91480709e+01 0.00000000e+00 -3.95180212e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.48061812e+00 1.96282575e+00 1.01893915e+00 6.78593719e+00 8.93521551e+00 2.97534015e+01 0.00000000e+00 -1.35564710e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.43056990e+00 7.84925112e+00 2.54801378e-01 7.24735516e+00 8.32713117e+00 1.18424943e+02 0.00000000e+00 -4.28546770e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.23768850e+00 5.87139921e+00 3.40634307e-01 5.61389278e+00 7.16620879e+00 5.90520786e+01 0.00000000e+00 -2.24590697e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.06959716e+00 9.66692803e+00 2.06890958e-01 3.74779609e+00 1.99388677e+00 1.80594675e+01 0.00000000e+00 -2.61267343e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.02126169e+00 4.07684949e+00 4.90574892e-01 2.91379939e+00 3.60268702e+00 1.06991893e+01 0.00000000e+00 -2.53027996e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.32224256e+00 6.69359704e+00 2.98793009e-01 1.29870419e+00 3.78826188e+00 8.23284252e+00 0.00000000e+00 -5.01431147e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.89605418e+00 9.38825295e+00 2.13032181e-01 3.73551761e+00 3.24961252e+00 2.84909649e+01 0.00000000e+00 -3.54223911e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.32147465e+00 1.92258755e+00 1.04026472e+00 6.87846511e+00 5.63505094e+00 1.86301143e+01 0.00000000e+00 -1.14094853e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.93985641e+00 9.43505639e+00 2.11975416e-01 9.44474337e+00 5.81998433e+00 1.29657154e+02 0.00000000e+00 -3.32316912e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.35499980e+00 7.19097150e+00 2.78126537e-01 8.84084034e+00 4.21197378e+00 6.69432484e+01 0.00000000e+00 -4.56387169e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.99680730e+00 1.61053353e+00 1.24182450e+00 7.89458299e+00 4.18410243e+00 1.32996828e+01 0.00000000e+00 -1.86240618e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.76685521e+00 3.70867210e+00 5.39276578e-01 8.09602609e+00 8.45700038e+00 6.34814291e+01 0.00000000e+00 -7.98013819e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.17667062e+00 7.37354880e+00 2.71239813e-01 6.98486413e+00 8.10363563e+00 1.04340866e+02 0.00000000e+00 -2.86324823e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.83792491e+00 1.60615541e+00 1.24520951e+00 3.34258172e+00 3.77016249e+00 5.06022323e+00 0.00000000e+00 -4.57893911e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.07494182e+00 6.23953414e+00 3.20536751e-01 9.16475528e+00 9.22409599e+00 1.31867223e+02 0.00000000e+00 -5.35110260e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.10376251e+00 4.11294751e+00 4.86269274e-01 7.03659081e+00 9.57533515e+00 6.92802517e+01 0.00000000e+00 -8.12296250e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.69791312e+00 6.58823966e+00 3.03571227e-01 6.04396568e+00 3.94068288e+00 3.92286059e+01 0.00000000e+00 -4.71172688e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.05126812e+00 1.41167830e+00 1.41675337e+00 1.99890522e+00 4.18982454e+00 2.95572339e+00 0.00000000e+00 -1.78438830e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.14288617e+00 8.84383126e+00 2.26146332e-01 5.02349989e+00 5.55070738e+00 6.16502989e+01 0.00000000e+00 -2.88532675e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.53360111e+00 9.76140072e+00 2.04888628e-01 5.14322444e+00 9.47008731e+00 1.18861610e+02 0.00000000e+00 -3.28187339e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.07399234e+00 9.71990070e+00 2.05763419e-01 8.78107249e+00 8.88687490e+00 1.89626254e+02 0.00000000e+00 -3.43498319e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.98377782e+00 7.74686649e+00 2.58168900e-01 5.91983398e+00 1.92311166e+00 2.20485538e+01 0.00000000e+00 -4.30126107e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.01887991e+00 2.17077616e+00 9.21329447e-01 4.42360494e+00 4.53457669e+00 1.08859952e+01 0.00000000e+00 -1.49797380e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.77828482e+00 7.82436876e+00 2.55611674e-01 9.79120296e+00 5.98034071e+00 1.14538449e+02 0.00000000e+00 -3.98092218e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.75725968e+00 1.22128225e+00 1.63762308e+00 1.99648534e+00 5.52819225e+00 3.36980924e+00 0.00000000e+00 -4.79490199e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.45465843e+00 1.19911196e+00 1.66790096e+00 4.80293585e+00 2.74476761e+00 3.95195610e+00 0.00000000e+00 -1.29735013e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.08698770e+00 3.91249197e+00 5.11183157e-01 1.37822208e+00 8.72935094e+00 1.17677823e+01 0.00000000e+00 -8.53603076e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.45786154e+00 5.39778871e+00 3.70522098e-01 7.65913709e+00 7.09246705e+00 7.33049090e+01 0.00000000e+00 -5.68918131e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.08277346e+00 7.93366676e+00 2.52090245e-01 9.26268897e+00 8.54117537e+00 1.56916526e+02 0.00000000e+00 1.94276537e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.91324389e+00 7.14965839e+00 2.79733645e-01 3.52033597e+00 8.72887851e+00 5.49247213e+01 0.00000000e+00 -1.20840024e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.97151592e+00 5.01312436e+00 3.98952800e-01 8.72507509e+00 7.73520268e+00 8.45842218e+01 0.00000000e+00 -6.26227243e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.04555425e+00 3.46264000e+00 5.77593975e-01 3.62996407e+00 4.95289541e+00 1.55635560e+01 0.00000000e+00 5.02097569e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.44727246e+00 9.97412050e+00 2.00518933e-01 9.19693145e+00 6.49492080e+00 1.48946886e+02 0.00000000e+00 -1.55230826e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.93860410e+00 4.83563172e+00 4.13596427e-01 7.78565713e+00 2.44328866e+00 2.29965814e+01 0.00000000e+00 -6.18256669e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.22705678e+00 5.06248322e+00 3.95063038e-01 8.24416099e+00 7.06280876e+00 7.36932171e+01 0.00000000e+00 -6.26132745e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.86765134e+00 2.47261439e+00 8.08860455e-01 1.16205900e+00 2.61327930e+00 1.87719941e+00 0.00000000e+00 -1.26438594e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.01842379e+00 8.15328594e+00 2.45299872e-01 9.66529321e+00 7.24554631e+00 1.42744325e+02 0.00000000e+00 -2.46797128e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.40961299e+00 7.24314003e+00 2.76123338e-01 7.54003893e+00 3.06638345e+00 4.18665274e+01 0.00000000e+00 -4.40450011e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.13524179e+00 2.98692652e+00 6.69584601e-01 3.74275986e+00 2.05796170e+00 5.75166785e+00 0.00000000e+00 -6.98467802e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.92859728e+00 1.74142941e+00 1.14848181e+00 8.46455198e+00 2.48756041e+00 9.16692117e+00 0.00000000e+00 -1.41994692e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.71842265e+00 7.12449372e+00 2.80721702e-01 3.53369079e+00 1.01792922e+00 6.40678486e+00 0.00000000e+00 -4.52332365e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.84669609e+00 6.89060093e+00 2.90250447e-01 8.85478456e+00 7.46865656e+00 1.13924622e+02 0.00000000e+00 -4.53322569e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.64301069e+00 3.45933574e+00 5.78145676e-01 2.01322351e+00 7.59160944e+00 1.32177817e+01 0.00000000e+00 -9.55616252e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.91851603e+00 9.55777206e+00 2.09253787e-01 7.33317380e+00 5.63440015e+00 9.87270914e+01 0.00000000e+00 -3.27771156e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.11477743e+00 2.35952103e+00 8.47629658e-01 5.86628629e+00 2.45226521e+00 8.48583438e+00 0.00000000e+00 -1.27939970e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.84307291e+00 4.89101321e+00 4.08913228e-01 1.86881023e+00 1.75198904e+00 4.00345943e+00 0.00000000e+00 -1.52231689e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.30944223e+00 9.49254328e+00 2.10691691e-01 3.17704445e+00 1.17216070e+00 8.83757356e+00 0.00000000e+00 -2.74711252e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.38682131e+00 4.77754585e+00 4.18624972e-01 1.11163633e+00 2.49173359e+00 3.30833295e+00 0.00000000e+00 -4.66437669e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.19590679e+00 6.74673353e+00 2.96439750e-01 5.21891169e+00 9.01769981e+00 7.93796699e+01 0.00000000e+00 -3.14611294e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.75709499e+00 4.57834958e+00 4.36838639e-01 3.71138735e+00 3.17383158e+00 1.34824593e+01 0.00000000e+00 -7.39363128e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.53787952e+00 3.46793682e+00 5.76711775e-01 6.38521736e+00 4.18844194e+00 2.31867229e+01 0.00000000e+00 -7.72158398e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.02841900e+00 9.85579883e+00 2.02926220e-01 3.67514027e+00 1.94810936e+00 1.76408331e+01 0.00000000e+00 -3.38423285e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.68024763e+00 4.68400606e+00 4.26984930e-01 3.69927200e+00 3.00125174e+00 1.30009817e+01 0.00000000e+00 -6.62217270e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.15330173e+00 9.04689283e+00 2.21070376e-01 7.68873879e+00 5.67302114e+00 9.86526971e+01 0.00000000e+00 -3.60798107e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.52373384e+00 3.06959145e+00 6.51552505e-01 1.43328552e+00 6.46977415e+00 7.11610619e+00 0.00000000e+00 -9.49239749e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.19213496e+00 2.91794234e+00 6.85414504e-01 9.12605496e+00 3.20817083e+00 2.13578376e+01 0.00000000e+00 -1.03875558e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.43265924e+00 1.28020675e+00 1.56224767e+00 8.67037487e+00 1.51958943e+00 4.21681220e+00 0.00000000e+00 -2.26179756e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.75718689e+00 6.86500143e+00 2.91332787e-01 7.01024215e+00 4.51929582e+00 5.43731421e+01 0.00000000e+00 -2.65676412e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.50206904e+00 4.31673709e+00 4.63312904e-01 6.33899413e+00 3.10783034e+00 2.12604895e+01 0.00000000e+00 -7.41351759e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.52695126e+00 8.77922425e+00 2.27810561e-01 9.03072248e+00 2.97598531e+00 5.89860657e+01 0.00000000e+00 -2.61847057e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.21884370e+00 5.25888916e+00 3.80308453e-01 2.66797162e+00 9.63876522e+00 3.38093353e+01 0.00000000e+00 1.75455013e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.80925066e+00 9.71374085e+00 2.05893901e-01 1.71072246e+00 6.54670437e+00 2.71974889e+01 0.00000000e+00 -3.21075662e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.59399611e+00 2.66972964e+00 7.49139527e-01 3.15559153e+00 6.01190599e+00 1.26619401e+01 0.00000000e+00 -6.31886630e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.46412726e+00 8.81760851e+00 2.26818870e-01 8.15120451e+00 4.74197593e+00 8.52063489e+01 0.00000000e+00 -3.81739234e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.58535719e+00 7.98937168e+00 2.50332577e-01 1.31203240e+00 4.86049900e+00 1.27373198e+01 0.00000000e+00 -4.22316719e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.23377951e+00 7.93829660e+00 2.51943219e-01 6.24526152e+00 5.86814503e+00 7.27308726e+01 0.00000000e+00 -4.22031586e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.33142830e+00 8.60304905e+00 2.32475717e-01 9.95893765e+00 7.26786826e+00 1.55672704e+02 0.00000000e+00 -3.03935921e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.13910955e+00 7.84921592e+00 2.54802521e-01 8.70126484e+00 7.31931487e+00 1.24973837e+02 0.00000000e+00 1.61452069e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.35486706e+00 6.63598289e+00 3.01387154e-01 5.69301120e+00 2.54524517e+00 2.40390293e+01 0.00000000e+00 -5.06122859e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.85365733e+00 2.18120390e+00 9.16924823e-01 1.57276818e+00 5.50101477e+00 4.71784643e+00 0.00000000e+00 -1.26710703e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.69989337e+00 1.29273562e+00 1.54710675e+00 8.48236163e+00 4.70762286e+00 1.29053019e+01 0.00000000e+00 -2.61572162e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.67257979e+00 9.28763063e+00 2.15340174e-01 6.39080657e+00 8.83474270e+00 1.31097534e+02 0.00000000e+00 -3.63891494e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.67708510e+00 6.54985283e+00 3.05350372e-01 2.03439697e+00 6.68277029e+00 2.22619798e+01 0.00000000e+00 -5.05129449e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 2.44832935e-01 1.84471556e+00 5.79253660e+00 2.18221916e+01 0.00000000e+00 -2.88435528e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 3.74974139e-01 9.18664137e+00 2.03855178e+00 2.49716476e+01 0.00000000e+00 -4.98055587e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 9.72869728e-01 7.02280237e+00 6.45074100e+00 2.32828085e+01 0.00000000e+00 -1.60872656e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 9.40436456e-01 8.46358119e+00 2.05483515e+00 9.24637919e+00 0.00000000e+00 -1.14850243e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 2.78936621e-01 8.91081010e+00 4.03485918e+00 6.44480884e+01 0.00000000e+00 -2.26520443e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 4.10445590e-01 6.14595117e+00 2.28557768e+00 1.71119500e+01 0.00000000e+00 -6.16051140e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 7.13083013e-01 5.65701717e+00 7.22866282e+00 2.86731481e+01 0.00000000e+00 -1.19919946e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 3.68707709e-01 4.87384669e+00 2.85626902e+00 1.88781208e+01 0.00000000e+00 -5.85146380e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 1.26752316e+00 3.85251929e+00 4.52673436e+00 6.87929496e+00 0.00000000e+00 -1.91478075e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 3.20628811e-01 4.91136365e+00 9.06107300e+00 6.93983556e+01 0.00000000e+00 -1.28138897e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 5.84634523e-01 7.96491690e+00 2.83884745e+00 1.93378796e+01 0.00000000e+00 -9.00885555e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 2.44557618e-01 6.41731088e+00 5.57024558e+00 7.30829771e+01 0.00000000e+00 -4.15085268e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 5.27251296e-01 9.03270961e+00 4.77344495e+00 4.08886070e+01 0.00000000e+00 -3.54845578e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 3.92389115e-01 4.99042013e+00 1.16311637e+00 7.39627976e+00 0.00000000e+00 -5.76980485e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 1.81063499e+00 6.46380621e+00 8.13482302e+00 1.45202981e+01 0.00000000e+00 -3.01069371e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 1.21063764e+00 6.68176798e+00 1.62141316e+00 4.47446295e+00 0.00000000e+00 -1.94756301e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 4.41263230e-01 6.32527446e+00 5.26829519e+00 3.77591092e+01 0.00000000e+00 -7.00515748e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 3.75978754e-01 7.32370396e+00 6.04610465e+00 5.88861473e+01 0.00000000e+00 -5.97917450e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.12490970e-01 3.13690122e+00 6.65583811e+00 3.34068959e+01 0.00000000e+00 -4.03640768e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.51729738e-01 5.61127400e+00 7.19768466e+00 3.66014174e+01 0.00000000e+00 -6.49027626e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 2.75678145e-01 1.93802323e+00 3.27945145e+00 1.15273067e+01 0.00000000e+00 -4.51524151e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 2.28804114e-01 4.46060195e+00 1.08980899e+00 1.06230697e+01 0.00000000e+00 -3.74818378e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 2.49418266e-01 5.38900362e+00 7.51099296e+00 8.11423495e+01 0.00000000e+00 -4.13842839e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 1.47430714e+00 6.87001834e+00 5.82090939e+00 1.35622195e+01 0.00000000e+00 -2.46886136e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 3.75617713e-01 9.55477947e+00 8.52505933e+00 1.08428143e+02 0.00000000e+00 -5.50086421e-01 0.00000000e+00
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 1.02860996e+00 6.40585960e+00 8.39249527e+00 2.61329116e+01 0.00000000e+00 -1.49754860e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 6.29246402e-01 7.69234525e+00 8.58993551e+00 5.25046702e+01 0.00000000e+00 -1.02784914e+00 0.00000000e+00
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 2.02429901e-01 5.55639454e+00 5.36585194e+00 7.36422590e+01 0.00000000e+00 -3.16200169e-01 0.00000000e+00
