G c dx1dt d2x1dt2 d1 d2 Fc m1 p m2 W Fg
1.00000000e+00 1.00000000e+00 3.65004003e+00 8.16883562e+00 1.84471556e+00 2.08954850e+00 1.65009311e+02 7.62693566e+00 5.79253660e+00 1.05334657e+01 4.40055292e+00 1.44168411e+03
1.00000000e+00 1.00000000e+00 4.46587956e+00 5.33370116e+00 9.18664137e+00 9.56161551e+00 6.56468215e+02 4.27010233e+01 2.03855178e+00 1.67573956e+02 1.55833087e+00 3.15259046e+05
1.00000000e+00 1.00000000e+00 8.66023004e+00 2.05577370e+00 7.02280237e+00 7.99567209e+00 3.75090820e+02 6.92443597e+01 6.45074100e+00 8.58746115e+01 4.05374741e+00 6.88135504e+04
1.00000000e+00 1.00000000e+00 3.85229805e+00 2.12667213e+00 8.46358119e+00 9.40401765e+00 2.08015568e+02 3.62270788e+01 2.05483515e+00 1.41041305e+02 5.55338489e+00 2.03518673e+04
1.00000000e+00 1.00000000e+00 2.52543472e+00 7.17008759e+00 8.91081010e+00 9.18974672e+00 4.84059838e+02 2.32081054e+01 4.03485918e+00 4.60151979e+01 2.45730706e+00 2.28916482e+04
1.00000000e+00 1.00000000e+00 6.01121136e+00 4.87275305e+00 6.14595117e+00 6.55639676e+00 5.40065905e+02 3.94118867e+01 2.28557768e+00 1.37949848e+02 6.92291996e+00 6.46905248e+04
1.00000000e+00 1.00000000e+00 9.42539297e+00 2.80472254e+00 5.65701717e+00 6.37010018e+00 4.48640134e+02 6.00406974e+01 7.22866282e+00 6.64473626e+01 9.97974450e+00 2.81550247e+04
1.00000000e+00 1.00000000e+00 7.26426817e+00 5.42435092e+00 4.87384669e+00 5.24255440e+00 5.76146284e+02 3.80833211e+01 2.85626902e+00 1.06665922e+02 5.06565528e+00 8.81281578e+04
1.00000000e+00 1.00000000e+00 6.13055053e+00 1.57788043e+00 3.85251929e+00 5.12004245e+00 1.11799444e+02 3.13886790e+01 4.52673436e+00 5.54725354e+01 4.19255701e+00 9.06855642e+03
1.00000000e+00 1.00000000e+00 1.87458844e+00 6.23774262e+00 4.91136365e+00 5.23199246e+00 1.72288676e+02 9.80783260e+00 9.06107300e+00 8.65931229e+00 4.60633750e+00 6.07142054e+02
1.00000000e+00 1.00000000e+00 6.53506504e+00 3.42094064e+00 7.96491690e+00 8.54955142e+00 5.34192709e+02 5.58718746e+01 2.83884745e+00 1.57449460e+02 2.03631561e+00 2.69925526e+05
1.00000000e+00 1.00000000e+00 9.91048465e+00 8.17803191e+00 6.41731088e+00 6.66186850e+00 1.56033564e+03 6.60223455e+01 5.57024558e+00 9.48214503e+01 8.94946241e+00 1.63840991e+05
1.00000000e+00 1.00000000e+00 2.26075614e+00 3.79325763e+00 9.03270961e+00 9.55996091e+00 2.32383539e+02 2.16127403e+01 4.77344495e+00 3.62216228e+01 4.73343090e+00 4.02023039e+03
1.00000000e+00 1.00000000e+00 5.66496687e+00 5.09698134e+00 4.99042013e+00 5.38280924e+00 4.32283622e+02 3.04934360e+01 1.16311637e+00 2.09736098e+02 4.48546970e+00 1.14506835e+05
1.00000000e+00 1.00000000e+00 8.89635765e+00 1.10458486e+00 6.46380621e+00 8.27444120e+00 1.90555243e+02 7.36123883e+01 8.13482302e+00 7.23923685e+01 6.93721246e+00 1.76905334e+04
1.00000000e+00 1.00000000e+00 7.66691756e+00 1.65202199e+00 6.68176798e+00 7.89240562e+00 2.53892144e+02 6.05104232e+01 1.62141316e+00 2.98556468e+02 4.97830079e+00 1.16738849e+05
1.00000000e+00 1.00000000e+00 7.27314167e+00 4.53244201e+00 6.32527446e+00 6.76653769e+00 6.25539779e+02 4.92139872e+01 5.26829519e+00 7.47323154e+01 6.83410122e+00 4.97512516e+04
1.00000000e+00 1.00000000e+00 7.32235676e+00 5.31944951e+00 7.32370396e+00 7.69968271e+00 8.55794737e+02 5.63798237e+01 6.04610465e+00 7.45998648e+01 1.55301661e+00 3.01011048e+05
1.00000000e+00 1.00000000e+00 4.23542036e+00 6.40018493e+00 3.13690122e+00 3.44939219e+00 2.55100400e+02 1.46096259e+01 6.65583811e+00 1.75600736e+01 8.32351009e+00 2.27943642e+03
1.00000000e+00 1.00000000e+00 3.64232660e+00 3.62496321e+00 5.61127400e+00 6.16300374e+00 2.22262000e+02 2.24476724e+01 7.19768466e+00 2.49498815e+01 9.46453558e+00 2.13409272e+03
1.00000000e+00 1.00000000e+00 8.28425040e+00 7.25483698e+00 1.93802323e+00 2.21370137e+00 3.49430739e+02 1.83388565e+01 3.27945145e+00 4.47363999e+01 6.83888848e+00 1.89360693e+04
1.00000000e+00 1.00000000e+00 8.29102055e+00 8.74110157e+00 4.46060195e+00 4.68940606e+00 9.69814969e+02 3.88799620e+01 1.08980899e+00 2.85407534e+02 9.59109336e+00 2.39273273e+05
1.00000000e+00 1.00000000e+00 8.80365087e+00 8.01865890e+00 5.38900362e+00 5.63842188e+00 1.14128545e+03 4.96386977e+01 7.51099296e+00 5.28704505e+01 2.36289083e+00 2.24815601e+05
1.00000000e+00 1.00000000e+00 9.21916497e+00 1.35656943e+00 6.87001834e+00 8.34432548e+00 2.57758362e+02 7.69277132e+01 5.82090939e+00 1.05726041e+02 5.29674571e+00 4.74326290e+04
1.00000000e+00 1.00000000e+00 5.60208159e+00 5.32456253e+00 9.55477947e+00 9.93039719e+00 8.55018051e+02 5.56308953e+01 8.52505933e+00 5.22045824e+01 6.41626061e+00 3.89718789e+04
1.00000000e+00 1.00000000e+00 5.51364665e+00 1.94437161e+00 6.40585960e+00 7.43446956e+00 2.06023552e+02 4.09910382e+01 8.39249527e+00 3.90739935e+01 6.23562983e+00 7.11808674e+03
1.00000000e+00 1.00000000e+00 8.18465661e+00 3.17840514e+00 7.69234525e+00 8.32159165e+00 6.00329577e+02 6.81093701e+01 8.58993551e+00 6.34317871e+01 4.61315601e+00 6.75614573e+04
1.00000000e+00 1.00000000e+00 6.84967538e+00 9.87996334e+00 5.55639454e+00 5.75882444e+00 1.12807936e+03 3.94460779e+01 5.36585194e+00 5.88105350e+01 4.04275968e+00 1.12405315e+05
1.00000000e+00 1.00000000e+00 7.31770190e+00 2.28245989e+00 6.70693628e+00 7.58318388e+00 3.36065014e+02 5.54914791e+01 4.00265556e+00 1.10909326e+02 2.14141620e+00 1.27369370e+05
1.00000000e+00 1.00000000e+00 8.16213402e+00 5.48999338e+00 1.63838995e+00 2.00268911e+00 2.20249064e+02 1.63462169e+01 8.12402382e+00 1.60966706e+01 4.52568206e+00 6.39395845e+03
1.00000000e+00 1.00000000e+00 9.01004808e+00 6.56340161e+00 3.28952423e+00 3.59424427e+00 5.83593480e+02 3.23843136e+01 5.06164702e+00 5.11838357e+01 2.46394734e+00 1.09229249e+05
1.00000000e+00 1.00000000e+00 4.04195641e+00 7.32218473e+00 4.25667784e+00 4.52982036e+00 3.77941293e+02 1.83093364e+01 2.65097977e+00 5.52530402e+01 7.60929109e+00 1.10924620e+04
1.00000000e+00 1.00000000e+00 4.38024657e+00 6.03683815e+00 5.25244020e+00 5.58373945e+00 4.16668301e+02 2.44581556e+01 8.69476618e+00 2.25037961e+01 2.87947842e+00 1.42636599e+04
1.00000000e+00 1.00000000e+00 1.84583746e+00 1.08793763e+00 1.41083871e+00 3.24917939e+00 8.49955276e+00 5.99745703e+00 8.94303889e+00 5.36502825e+00 1.52708775e+00 5.51185202e+01
1.00000000e+00 1.00000000e+00 6.20452127e+00 3.93815177e+00 2.26021688e+00 2.76806932e+00 1.65680767e+02 1.71745450e+01 5.19678781e+00 2.64387089e+01 5.97129524e+00 4.55147405e+03
1.00000000e+00 1.00000000e+00 1.32348046e+00 5.65940479e+00 3.49132877e+00 3.84472282e+00 7.84513272e+01 5.08841555e+00 1.68129755e+00 2.42118502e+01 6.35706759e+00 3.95447632e+02
1.00000000e+00 1.00000000e+00 5.19038216e+00 1.79079849e+00 9.74379422e+00 1.08606145e+01 2.71703613e+02 5.63707396e+01 4.49043481e+00 1.00428118e+02 8.84721755e+00 1.60082319e+04
1.00000000e+00 1.00000000e+00 5.88380171e+00 4.15564238e+00 3.98212306e+00 4.46339643e+00 2.92100383e+02 2.62617396e+01 8.23183894e+00 2.55221121e+01 6.19283451e+00 7.08300084e+03
1.00000000e+00 1.00000000e+00 3.57887127e+00 1.29882798e+00 5.33836952e+00 6.87821932e+00 7.44436399e+01 2.46162615e+01 9.11596626e+00 2.16027667e+01 4.10932768e+00 1.40059405e+03
1.00000000e+00 1.00000000e+00 6.31749935e+00 1.70720647e+00 2.76487941e+00 3.93638388e+00 8.94599610e+01 2.48681026e+01 2.83125468e+00 7.02673700e+01 8.22710693e+00 4.82703521e+03
1.00000000e+00 1.00000000e+00 1.27450225e+00 4.57230949e+00 6.49702064e+00 6.93443635e+00 1.13582579e+02 8.83795473e+00 1.60276251e+00 4.41136085e+01 5.86251004e+00 1.08928448e+03
1.00000000e+00 1.00000000e+00 1.33613370e+00 2.19444179e+00 3.52614894e+00 4.43754245e+00 3.10167214e+01 5.92915001e+00 8.89615408e+00 5.33187708e+00 1.71352256e+00 1.28954383e+02
1.00000000e+00 1.00000000e+00 8.40340505e+00 6.10786763e+00 2.86293321e+00 3.19037973e+00 4.40836336e+02 2.68100531e+01 4.50464445e+00 4.76131750e+01 6.09265504e+00 2.89503111e+04
1.00000000e+00 1.00000000e+00 4.24171577e+00 7.20518472e+00 5.64915366e+00 5.92673155e+00 5.17954161e+02 2.51395107e+01 5.87584868e+00 3.42275808e+01 9.17216691e+00 8.19855181e+03
1.00000000e+00 1.00000000e+00 2.14354461e+00 8.20528029e+00 1.04955219e+00 1.29329767e+00 5.53797821e+01 2.77224126e+00 9.71259231e+00 2.28342027e+00 4.56681363e+00 5.93548665e+01
1.00000000e+00 1.00000000e+00 5.70018934e+00 2.80135220e+00 1.06897629e+00 1.78291723e+00 5.12090034e+01 1.01629658e+01 1.59908255e+00 5.08439831e+01 3.66693222e+00 4.04736423e+03
1.00000000e+00 1.00000000e+00 7.92994198e+00 2.50734324e+00 2.97161928e+00 3.76927633e+00 1.77254889e+02 2.98901426e+01 6.83486207e+00 3.49855108e+01 2.29122511e+00 2.14629142e+04
1.00000000e+00 1.00000000e+00 2.94238925e+00 1.94111056e+00 1.33049226e+00 2.36083028e+00 2.27973310e+01 6.94648162e+00 1.66694880e+00 3.33374683e+01 2.36300970e+00 9.46348815e+02
1.00000000e+00 1.00000000e+00 6.60601428e+00 6.72787225e+00 1.97223179e+00 2.26950259e+00 2.62964095e+02 1.49923665e+01 4.37922036e+00 2.73881930e+01 4.89494336e+00 9.71967337e+03
1.00000000e+00 1.00000000e+00 1.76812718e+00 7.35828154e+00 4.04974584e+00 4.32154844e+00 1.58066168e+02 7.64104727e+00 8.23433091e+00 7.42359991e+00 6.36111842e+00 3.26162107e+02
1.00000000e+00 1.00000000e+00 1.46513549e+00 1.28427530e+00 8.22327112e+00 9.78056961e+00 4.64196416e+01 1.43298597e+01 4.90125009e+00 2.33897220e+01 1.72553865e+00 9.21891778e+02
1.00000000e+00 1.00000000e+00 5.78219168e+00 9.42591022e+00 6.14843779e+00 6.36061889e+00 1.00531421e+03 3.67783177e+01 9.97464119e+00 2.94974562e+01 9.45611730e+00 1.81328479e+04
1.00000000e+00 1.00000000e+00 5.86571609e+00 1.46774155e+00 5.61400953e+00 6.97664725e+00 1.44999007e+02 4.09230321e+01 6.03153356e+00 5.42787755e+01 7.79620256e+00 5.92151721e+03
1.00000000e+00 1.00000000e+00 6.73686911e+00 5.87166702e+00 3.64139941e+00 3.98201818e+00 4.32124710e+02 2.68263353e+01 3.89045937e+00 5.51633269e+01 6.27961526e+00 2.55731735e+04
1.00000000e+00 1.00000000e+00 7.53482200e+00 7.38154468e+00 9.38578347e+00 9.65672947e+00 1.56607312e+03 7.27617377e+01 2.98100193e+00 1.95267871e+02 8.45594804e+00 2.72491851e+05
1.00000000e+00 1.00000000e+00 9.78266872e+00 8.83872211e+00 4.57313537e+00 4.79941243e+00 1.18626615e+03 4.69510618e+01 4.15468481e+00 9.04060143e+01 1.72168081e+00 6.09374349e+05
1.00000000e+00 1.00000000e+00 5.64670313e+00 7.42678239e+00 1.78383490e+00 2.05313053e+00 2.24425172e+02 1.15934186e+01 4.35279946e+00 2.13075170e+01 5.29154990e+00 5.10289310e+03
1.00000000e+00 1.00000000e+00 3.90660826e+00 8.21555275e+00 6.55359865e+00 6.79703936e+00 6.31012188e+02 2.65533701e+01 1.61842310e+00 1.31255517e+02 6.67083814e+00 4.85036894e+04
1.00000000e+00 1.00000000e+00 8.15667575e+00 4.05505173e+00 2.02454554e+00 2.51775750e+00 2.00890039e+02 2.05365315e+01 4.32616779e+00 3.79763939e+01 8.45787616e+00 7.35739382e+03
1.00000000e+00 1.00000000e+00 3.43749026e+00 8.33342602e+00 4.10700829e+00 4.34700562e+00 3.52948950e+02 1.49427895e+01 5.17814668e+00 2.30859269e+01 8.05122604e+00 3.47887375e+03
1.00000000e+00 1.00000000e+00 4.95074279e+00 1.72103362e+00 5.56670745e+00 6.72879980e+00 1.42291635e+02 3.33125571e+01 7.50463977e+00 3.55114256e+01 3.49362325e+00 7.16047398e+03
1.00000000e+00 1.00000000e+00 1.70610743e+00 9.05334990e+00 8.86800272e+00 9.08891543e+00 4.10925179e+02 1.55066662e+01 6.91056536e+00 1.79512562e+01 9.46792153e+00 1.32925812e+03
1.00000000e+00 1.00000000e+00 1.22815669e+00 5.92833139e+00 5.44191922e+00 5.77928228e+00 1.18866533e+02 7.09786420e+00 7.37889090e+00 7.69531823e+00 2.11911257e+00 5.30134332e+02
1.00000000e+00 1.00000000e+00 9.66383573e+00 8.35567993e+00 7.32032889e+00 7.55968703e+00 1.77330396e+03 7.30555737e+01 1.07527314e+00 5.43531285e+02 8.87620257e+00 1.04937343e+06
1.00000000e+00 1.00000000e+00 8.52382108e+00 5.07086456e+00 9.93535155e+00 1.03297616e+01 1.28831134e+03 8.80490398e+01 2.95900660e+00 2.38050270e+02 9.73846225e+00 2.68431481e+05
1.00000000e+00 1.00000000e+00 7.26376785e+00 6.79219926e+00 2.18340208e+00 2.47785752e+00 3.23167254e+02 1.79985818e+01 6.95515860e+00 2.07024257e+01 2.59438171e+00 1.87316772e+04
1.00000000e+00 1.00000000e+00 4.68057650e+00 5.73762395e+00 3.47258373e+00 3.82116008e+00 2.79772748e+02 1.78852321e+01 5.35590431e+00 2.67147895e+01 7.49859458e+00 4.66526846e+03
1.00000000e+00 1.00000000e+00 2.55964888e+00 7.58430570e+00 4.55118468e+00 4.81488713e+00 2.65058623e+02 1.23244205e+01 1.04782128e+00 9.40955919e+01 1.36256967e+00 4.68525135e+04
1.00000000e+00 1.00000000e+00 2.40793338e+00 1.73466984e+00 4.79645361e+00 5.94941076e+00 6.01039200e+01 1.43257848e+01 8.24045178e+00 1.39077664e+01 4.64880543e+00 4.32975461e+02
1.00000000e+00 1.00000000e+00 3.25218608e+00 1.54316876e+00 4.69918968e+00 5.99522421e+00 7.07510743e+01 1.94975847e+01 7.95528616e+00 1.96071738e+01 5.64654969e+00 7.98988022e+02
1.00000000e+00 1.00000000e+00 5.94303998e+00 3.22392911e+00 9.16849902e+00 9.78886006e+00 5.27003662e+02 5.81755867e+01 5.93577247e+00 7.84067611e+01 6.22580703e+00 3.94439267e+04
1.00000000e+00 1.00000000e+00 7.43136330e+00 2.43590212e+00 7.42629380e+00 8.24734485e+00 4.03293952e+02 6.12890159e+01 1.59816993e+00 3.06795990e+02 9.42343523e+00 9.75732187e+04
1.00000000e+00 1.00000000e+00 6.94177639e+00 8.84605210e+00 6.47114693e+00 6.69723648e+00 1.19212729e+03 4.64907181e+01 7.89863545e+00 4.70873415e+01 7.05025619e+00 5.52703890e+04
1.00000000e+00 1.00000000e+00 3.51940507e+00 2.97292589e+00 3.78435446e+00 4.45709239e+00 1.18786312e+02 1.56863136e+01 6.25342229e+00 2.00674931e+01 5.33150156e+00 1.57354525e+03
1.00000000e+00 1.00000000e+00 9.59378753e+00 9.78278730e+00 8.41411346e+00 8.61855417e+00 2.36909418e+03 8.26845775e+01 8.03763979e+00 8.22973705e+01 8.28707533e+00 2.25713271e+05
1.00000000e+00 1.00000000e+00 7.64107225e+00 4.03206213e+00 9.59554460e+00 1.00915687e+01 8.86895404e+02 7.71104056e+01 7.76572293e+00 7.94366797e+01 9.55479539e+00 5.63412402e+04
1.00000000e+00 1.00000000e+00 5.98918647e+00 2.63906124e+00 8.39078454e+00 9.14862978e+00 3.97869939e+02 5.47928497e+01 8.22701865e+00 5.32808806e+01 1.19859534e+00 1.05927268e+05
1.00000000e+00 1.00000000e+00 6.50548672e+00 8.10728656e+00 1.01408595e+00 1.26077761e+00 1.60454292e+02 8.20197199e+00 5.66207260e+00 1.15886497e+01 9.84269145e+00 1.22899494e+03
1.00000000e+00 1.00000000e+00 4.77640056e+00 6.92836998e+00 6.72761233e+00 7.01628052e+00 6.67903970e+02 3.35125662e+01 2.26292066e+00 1.18475444e+02 1.77518925e+00 2.12911172e+05
1.00000000e+00 1.00000000e+00 3.22957891e+00 5.48376145e+00 1.46021843e+00 1.82493160e+00 7.75824580e+01 5.89376060e+00 7.04041726e+00 6.69705829e+00 8.32948101e+00 2.01453850e+02
1.00000000e+00 1.00000000e+00 4.20375411e+00 5.99827196e+00 3.31846498e+00 3.65189435e+00 2.51027876e+02 1.53516659e+01 6.58426407e+00 1.86525519e+01 3.52301277e+00 5.58705947e+03
1.00000000e+00 1.00000000e+00 7.82061499e+00 7.47281600e+00 1.53572230e+00 1.80335903e+00 2.69252126e+02 1.41033767e+01 7.68027868e+00 1.46904843e+01 2.18961692e+00 1.41275880e+04
1.00000000e+00 1.00000000e+00 1.12954140e+00 3.05609267e+00 6.43415908e+00 7.08858949e+00 6.66318269e+01 8.00685528e+00 2.52892905e+00 2.53288411e+01 4.95870076e+00 3.84442411e+02
1.00000000e+00 1.00000000e+00 2.04465376e+00 9.96700524e+00 7.17930922e+00 7.37997130e+00 4.38923039e+02 1.50894861e+01 2.75477680e+00 4.38205697e+01 6.79560922e+00 5.78705723e+03
1.00000000e+00 1.00000000e+00 1.41402378e+00 9.77313846e+00 2.03038874e+00 2.23503130e+00 8.41765682e+01 3.16038740e+00 9.01368565e+00 2.80496793e+00 4.42856661e+00 7.53898098e+01
1.00000000e+00 1.00000000e+00 1.36655922e+00 6.85293118e+00 4.45454995e+00 4.74639587e+00 1.25149729e+02 6.48623104e+00 7.74980019e+00 6.69563693e+00 1.49108867e+00 7.67974493e+02
1.00000000e+00 1.00000000e+00 8.69914526e+00 2.79588206e+00 5.10612858e+00 5.82146634e+00 3.72570471e+02 5.06417813e+01 9.17405640e+00 4.41608633e+01 6.39515026e+00 2.23806047e+04
1.00000000e+00 1.00000000e+00 7.33292073e+00 7.12205418e+00 4.32147720e+00 4.60229505e+00 6.77073388e+02 3.37482648e+01 7.82843789e+00 3.44878662e+01 9.12162948e+00 1.87718309e+04
1.00000000e+00 1.00000000e+00 5.26756446e+00 1.64978568e+00 2.08922500e+00 3.30150368e+00 5.44683047e+01 1.73908835e+01 6.37439775e+00 2.18259156e+01 4.44893829e+00 1.40756937e+03
1.00000000e+00 1.00000000e+00 1.88050745e+00 1.27587252e+00 4.77053011e+00 6.33808484e+00 3.43376237e+01 1.19188157e+01 6.88719463e+00 1.38446103e+01 2.94699500e+00 3.03351839e+02
1.00000000e+00 1.00000000e+00 5.42454288e+00 3.31914600e+00 7.76060243e+00 8.36316707e+00 4.19185443e+02 4.53663583e+01 9.00215132e+00 4.03160149e+01 4.98319611e+00 1.83966589e+04
1.00000000e+00 1.00000000e+00 5.26124594e+00 5.16360661e+00 1.63906898e+00 2.02639516e+00 1.33585782e+02 1.06613633e+01 6.20926079e+00 1.37360805e+01 1.43526440e+00 6.72635457e+03
1.00000000e+00 1.00000000e+00 2.55881683e+00 8.81445255e+00 1.72162013e+00 1.94852021e+00 1.16491203e+02 4.98590630e+00 6.69152192e+00 5.96086374e+00 8.38438826e+00 2.11919119e+02
1.00000000e+00 1.00000000e+00 4.90466484e+00 7.54452163e+00 4.19294163e+00 4.45803464e+00 4.65458659e+02 2.18651658e+01 2.40829044e+00 7.26329861e+01 8.43706730e+00 1.96531802e+04
1.00000000e+00 1.00000000e+00 4.58654261e+00 7.68435869e+00 9.47553140e+00 9.73580036e+00 1.00188504e+03 4.46536632e+01 5.26529098e+00 6.78460709e+01 6.29200417e+00 4.95494712e+04
1.00000000e+00 1.00000000e+00 6.54265088e+00 4.82944001e+00 7.01715382e+00 7.43128051e+00 6.65170184e+02 4.86202740e+01 7.44757401e+00 5.22266971e+01 4.17792600e+00 5.44024350e+04
1.00000000e+00 1.00000000e+00 6.71584286e+00 4.11341493e+00 7.10802961e+00 7.59424363e+00 5.89078984e+02 5.10017468e+01 3.43848428e+00 1.18660997e+02 8.19805028e+00 5.72626538e+04
1.00000000e+00 1.00000000e+00 1.40773609e+00 4.33934887e+00 4.25727992e+00 4.71817856e+00 7.80188011e+01 6.64195023e+00 2.82028762e+00 1.88404904e+01 5.99218322e+00 3.45324693e+02
1.00000000e+00 1.00000000e+00 4.37151353e+00 9.88884607e+00 6.34294712e+00 6.54519519e+00 8.22602054e+02 2.86124093e+01 3.82444127e+00 5.98516903e+01 8.43339078e+00 2.55208898e+04
1.00000000e+00 1.00000000e+00 6.63273924e+00 1.36098272e+00 1.09118066e+00 2.56070703e+00 2.95504058e+01 1.69845020e+01 3.17350565e+00 4.28157472e+01 6.68312913e+00 1.25568310e+03
1.00000000e+00 1.00000000e+00 5.52822633e+00 8.80328347e+00 6.72486442e+00 6.95205238e+00 9.81827718e+02 3.84325190e+01 2.93421373e+00 1.04784511e+02 8.05964926e+00 7.05670647e+04
1.00000000e+00 1.00000000e+00 8.70840857e+00 6.20807868e+00 9.21958253e+00 9.54174339e+00 1.49530064e+03 8.30933999e+01 4.82365759e+00 1.37809782e+02 6.38706694e+00 2.80960905e+05
1.00000000e+00 1.00000000e+00 6.92824268e+00 4.94753877e+00 6.51316122e+00 6.91740262e+00 6.69769522e+02 4.79254441e+01 9.17054662e+00 4.18081460e+01 4.72726961e+00 4.10392117e+04
1.00000000e+00 1.00000000e+00 2.46640984e+00 7.52731894e+00 8.86328734e+00 9.12898619e+00 4.93652848e+02 2.25158214e+01 5.56353682e+00 3.23762702e+01 9.62151274e+00 4.09704136e+03
1.00000000e+00 1.00000000e+00 1.63511873e+00 5.38002047e+00 7.51575750e+00 7.88750330e+00 1.98347730e+02 1.28970043e+01 2.69128343e+00 3.83371122e+01 5.87002442e+00 2.11814660e+03
1.00000000e+00 1.00000000e+00 6.78177350e+00 8.86080914e+00 2.08502575e+00 2.31073877e+00 3.75880106e+02 1.56709070e+01 1.69274502e+00 7.40615118e+01 6.44580567e+00 2.92892322e+04
1.00000000e+00 1.00000000e+00 1.23860179e+00 9.10631678e+00 9.12207977e+00 9.34170753e+00 3.08666558e+02 1.15706557e+01 7.26540531e+00 1.27405481e+01 2.98438875e+00 1.63212719e+03
1.00000000e+00 1.00000000e+00 6.27198023e+00 4.79548834e+00 1.59799460e+00 2.01505327e+00 1.44189648e+02 1.26383743e+01 4.44518888e+00 2.27452639e+01 6.63085710e+00 3.10213058e+03
1.00000000e+00 1.00000000e+00 9.46207217e+00 3.49145018e+00 5.80570725e+00 6.37853513e+00 5.75398192e+02 6.03541598e+01 8.39647852e+00 5.75042593e+01 6.14446885e+00 5.09530771e+04
1.00000000e+00 1.00000000e+00 6.17926760e+00 6.33115296e+00 2.27923411e+00 2.59513234e+00 2.67503828e+02 1.60360172e+01 6.93559692e+00 1.84970579e+01 2.66354558e+00 1.14791446e+04
1.00000000e+00 1.00000000e+00 4.49352934e+00 9.21127011e+00 1.10535950e+00 1.32248482e+00 1.37256178e+02 5.94262433e+00 8.16617305e+00 5.82169816e+00 1.53628388e+00 2.33720978e+03
1.00000000e+00 1.00000000e+00 6.78959397e+00 2.89595970e+00 4.79830834e+00 5.48892569e+00 2.83038637e+02 3.72675767e+01 3.44751435e+00 8.64798760e+01 6.43923388e+00 2.58089530e+04
1.00000000e+00 1.00000000e+00 5.12427601e+00 6.60669925e+00 3.65536637e+00 3.95808940e+00 3.71252356e+02 2.02823426e+01 7.23123030e+00 2.24386078e+01 7.87323042e+00 5.42181479e+03
1.00000000e+00 1.00000000e+00 5.91055110e+00 6.68404198e+00 5.37400444e+00 5.67322459e+00 6.36922251e+02 3.35318838e+01 3.37655786e+00 7.94463124e+01 5.71061234e+00 5.23727601e+04
1.00000000e+00 1.00000000e+00 9.47318328e+00 7.59801720e+00 6.19479898e+00 6.45802555e+00 1.33765675e+03 6.11780597e+01 9.45161632e+00 5.17820932e+01 3.04095363e+00 2.15779623e+05
1.00000000e+00 1.00000000e+00 4.47492374e+00 2.18410917e+00 1.39365165e+00 2.30935680e+00 4.08634912e+01 1.03341955e+01 6.72736853e+00 1.22891386e+01 6.99869779e+00 3.21088912e+02
1.00000000e+00 1.00000000e+00 9.65071507e+00 7.44242468e+00 2.10702966e+00 2.37575928e+00 4.54010446e+02 2.29277759e+01 3.92060620e+00 4.67841446e+01 1.72095154e+00 1.19111965e+05
1.00000000e+00 1.00000000e+00 9.14815578e+00 9.18129269e+00 6.02778157e+00 6.24561582e+00 1.51885440e+03 5.71358664e+01 3.42560676e+00 1.33432400e+02 4.97650334e+00 3.72551823e+05
1.00000000e+00 1.00000000e+00 2.76212021e+00 2.61714798e+00 4.08850618e+00 4.85269682e+00 8.86659290e+01 1.34037320e+01 2.71833927e+00 3.94468259e+01 2.47030083e+00 3.91076360e+03
1.00000000e+00 1.00000000e+00 1.62425171e+00 3.13788992e+00 7.56256139e+00 8.19993238e+00 1.15632843e+02 1.33187542e+01 7.25176863e+00 1.46929720e+01 2.66013146e+00 1.03738768e+03
1.00000000e+00 1.00000000e+00 1.90700201e+00 9.74255585e+00 6.87062484e+00 7.07590978e+00 3.82949534e+02 1.34937742e+01 2.96844052e+00 3.63659615e+01 2.82064554e+00 9.41541045e+03
1.00000000e+00 1.00000000e+00 1.16399643e+00 2.62879257e+00 8.61043927e+00 9.37124482e+00 7.90413830e+01 1.09080955e+01 6.35772939e+00 1.37257752e+01 4.48036351e+00 2.81857638e+02
1.00000000e+00 1.00000000e+00 1.84998665e+00 8.68946584e+00 7.23243544e+00 7.46259919e+00 3.48792786e+02 1.38057088e+01 3.38171524e+00 3.26596602e+01 1.46035185e+00 1.44307946e+04
1.00000000e+00 1.00000000e+00 7.14706096e+00 5.43050071e+00 4.86937970e+00 5.23766986e+00 5.66972842e+02 3.74339458e+01 6.95772050e+00 4.30416206e+01 4.58014097e+00 3.80802256e+04
1.00000000e+00 1.00000000e+00 1.64069784e+00 3.22507967e+00 7.05669960e+00 7.67683932e+00 1.12019064e+02 1.25953737e+01 8.33445756e+00 1.20899277e+01 5.60536702e+00 3.96405976e+02
1.00000000e+00 1.00000000e+00 3.87078067e+00 8.83674911e+00 3.47843057e+00 3.70475814e+00 3.56940381e+02 1.43403062e+01 8.00222719e+00 1.43363150e+01 5.34964856e+00 3.70259771e+03
1.00000000e+00 1.00000000e+00 8.60387780e+00 5.00774730e+00 3.75682149e+00 4.15620266e+00 4.85599748e+02 3.57594598e+01 7.84766198e+00 3.64536189e+01 4.44505690e+00 3.42638381e+04
1.00000000e+00 1.00000000e+00 1.20944742e+00 5.63335619e+00 8.10086644e+00 8.45589458e+00 1.65579639e+02 1.02269599e+01 2.68950165e+00 3.04203863e+01 8.55231947e+00 7.12319336e+02
1.00000000e+00 1.00000000e+00 8.33021634e+00 4.23310032e+00 5.01777565e+00 5.49024260e+00 5.30820071e+02 4.57349086e+01 1.79546452e+00 2.03779726e+02 2.30794023e+00 3.90427171e+05
