G	c	dx1dt	d2x1dt2	d1	d2	Fc	m1	p	m2	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	4.320442625212925769e+00	9.449854544240636756e+00	3.023337340399165019e+00	3.376692142041661349e+00	3.940426968350787433e+02	1.508249081980104300e+01	1.133615266108773056e+00	9.882827954613536292e+01	8.343185896098644250e+00	2.098833870317585388e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.410527507939331127e+00	4.714979502446501769e+00	1.110318258311926654e+00	1.468124493097832106e+00	5.073730195404984045e+01	5.089270319781649121e+00	2.481725071751379463e+00	1.705951842800879348e+01	6.173818165636865807e+00	1.004713878795562778e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.224051033798059684e+00	6.719159817921886102e+00	5.177964709200336024e+00	5.444237876010793897e+00	3.399304235545329220e+02	1.726149800261145018e+01	8.973477878347102532e+00	1.646238119727300742e+01	7.678061520094842329e+00	9.878657900979990245e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.732697140400215829e+00	4.618230705036576289e+00	3.804638226504363452e+00	4.274724380797043644e+00	5.057391512058691774e+02	4.056454332850248079e+01	3.176995085950376385e+00	1.028302780050043737e+02	4.284927350639855526e+00	1.162178677826205385e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.650794579272882423e+00	3.362677188734229272e+00	6.352891126015909329e+00	6.980182731326504353e+00	2.958671859024857440e+02	3.165925360506076203e+01	4.193067056793315039e+00	5.948622690389705525e+01	6.710903937279747211e+00	1.230910138870953961e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.958333285285881686e+00	9.847922268241919852e+00	3.614532228366355682e+00	3.827812027558016528e+00	9.834971538310676351e+02	3.490728699727566919e+01	1.962276557781940545e+00	1.441244303521237384e+02	5.128535081620294811e+00	2.463773089285829628e+05
1.000000000000000000e+00	1.000000000000000000e+00	6.759207014895696197e+00	4.782509625077310922e+00	3.727318272067622562e+00	4.175514331725517003e+00	3.499913373949987658e+02	2.761299096366818162e+01	3.096865072637473126e+00	7.445764961336648469e+01	2.639834760826046178e+00	6.371178768643852527e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.219064834883356596e+00	8.983809629248721507e+00	7.652271187766674920e+00	7.838731503045976545e+00	1.697040089423122708e+03	6.411334099024504951e+01	5.665851410085597450e+00	9.129372133271233736e+01	7.323289954404375024e+00	1.729994082995209319e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.626615814658013193e+00	3.074063394903282287e+00	1.390246664699059442e+00	2.018726751899242000e+00	7.978402330246908036e+01	1.176459838179687623e+01	6.524156804108115715e+00	1.456793554867184959e+01	6.007833553656543479e+00	-7.241620883506686823e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.106175202115113443e+00	3.040515896600049839e+00	9.154187850925467274e+00	9.763030065919812372e+00	4.932155801576548129e+02	6.042794593853314211e+01	3.220599257738006482e+00	1.511745968821837778e+02	4.160274203085969624e+00	1.096792419302104827e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.385635395360572453e+00	1.315374329713546064e+00	8.612923890922949965e+00	1.033242248654680395e+01	1.789565867400009722e+02	5.539231698825373940e+01	1.506692371497916128e+00	2.928107869474247309e+02	9.182636749008679544e+00	3.070062184860755588e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.837935458166298552e+00	6.872006768255511489e+00	6.929776576683170930e+00	7.286321253339085757e+00	4.087953338268740708e+02	2.034397896602463263e+01	4.512845281358023541e+00	3.648487134585159453e+01	1.113896332171397940e+00	3.316426981174200773e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.400477881277329750e+00	4.344922065054982241e+00	6.434297725176366001e+00	6.655023650218625519e+00	6.185095664689431487e+02	5.142509769474480663e+01	3.104645845619810274e+00	1.315871357569737938e+02	3.874057322361865285e+00	1.575565652789574524e+05
1.000000000000000000e+00	1.000000000000000000e+00	3.440004740640265624e+00	8.756923487079802726e+00	9.062720380939914833e+00	9.331524030914577494e+00	8.435781362116995297e+02	3.317297747830129140e+01	2.991130186350925868e+00	8.692506215172065254e+01	1.508958913236234434e+00	1.715028463174919016e+05
1.000000000000000000e+00	1.000000000000000000e+00	1.192414973810165479e+00	5.331189672531279733e+00	2.653382903959548678e+00	3.029799193252000755e+00	5.818401676556334223e+01	4.060645873642984682e+00	9.586833585401803859e+00	2.770965536524549133e+00	7.878134462638613833e+00	4.819221286142232543e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.819641957062491322e+00	9.691525498883647671e+00	1.710530460597118552e+00	1.805060353625898228e+00	3.361550413086512208e+02	1.294474256695512615e+01	6.467379993718333608e+00	1.677709774265509779e+01	7.248804369598851771e+00	4.605902112318126456e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.680172250641630338e+00	2.560737315749820997e+00	3.183523597094837676e+00	3.885628760729353370e+00	7.190715994504590469e+01	9.624905962271725457e+00	6.047325564336746950e+00	1.370108949453954139e+01	3.965820650827598826e+00	6.967953491043393797e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.454100096249492324e+00	8.795839708887021047e+00	8.204948812227113919e+00	8.409450254884205833e+00	2.038128884992186386e+03	7.975016305135015671e+01	4.790594744882939793e+00	1.338498156231290750e+02	7.058376108363393797e+00	3.633364003011630848e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.552437407969913252e+00	7.935590732448053686e+00	1.270290078723035121e+00	1.586737163560324460e+00	2.986643207347185012e+02	1.542407371798978311e+01	4.900863066969402659e+00	2.426911996487117307e+01	4.580741447889156603e+00	1.477677495620120862e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.250632895560510605e+00	7.922653339151708884e+00	6.265478855271259917e+00	6.605684844848265236e+00	1.371960660446726934e+03	5.977400522307211617e+01	5.876534247175740688e+00	8.260413672113568850e+01	7.815381502256858681e+00	1.335183946128525131e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.356844312634731153e+00	8.588635800279067922e+00	9.930959211076478610e+00	1.013997457373229594e+01	1.110155169009775818e+03	4.444462509543590301e+01	7.309401009474621347e+00	4.973017438796565415e+01	5.130796061121581708e+00	4.482922571431365941e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.162990812518304606e+00	7.915830437549511878e+00	8.690829954211544361e+00	8.958885520466262520e+00	2.375723904727717013e+02	1.009331255663687443e+01	7.357935461604116156e+00	1.201693675076101187e+01	4.684122918124587365e+00	1.870943017774021882e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.345233896484030467e+00	6.674663107278218099e+00	5.701884100182978976e+00	5.952200448748310890e+00	1.061601877046665777e+03	5.656774980275166342e+01	2.587882504196267419e+00	1.772451238171790067e+02	9.311233594691890048e+00	1.866999395132556674e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.747842028691239058e+00	2.195849769100522764e+00	1.572399412468522328e+00	2.396668171896560118e+00	4.745714447510826517e+01	1.191574478827172356e+01	5.454484598367591808e+00	1.732767248898828782e+01	3.311896212659729333e+00	1.040466202951291962e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.650229157420415760e+00	1.292571762180193540e+00	8.522977070930927823e+00	1.008288327485477076e+01	3.225165840922298912e+02	9.793183578685150792e+01	4.648240740935094095e+00	1.649799798691648789e+02	2.033040856658093976e+00	2.485228278124130447e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.749449249487138758e+00	9.228724709833258544e+00	6.417701792468086808e+00	6.634091099134685088e+00	1.720963488324809077e+03	6.415555996957301943e+01	8.813707987868204086e+00	5.775387765599580803e+01	6.200594824791618720e+00	1.552022686829577724e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.687209848928747036e+00	6.428510654425220849e+00	1.951121121700605476e+00	2.356858790440515605e+00	3.452003944055775264e+02	2.089002295193953529e+01	6.681829222885312447e+00	2.433036853685350209e+01	9.721547774250034024e+00	6.576544621665663726e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.632584136385340390e+00	8.175130887676502311e+00	1.769741294044756330e+00	2.115292418793598639e+00	1.652565516967165706e+02	7.475263893325008624e+00	5.779440501144107678e+00	1.151478514614303172e+01	4.417017437367095845e+00	2.185380991286968310e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.526398296754286399e+00	5.377908287780426733e+00	9.166226903000911364e+00	9.520267892989190628e+00	6.588218944869012148e+02	4.283347676551544225e+01	1.936959486708234479e+00	1.683734609022596374e+02	1.529416487529979607e+00	3.153246904120123363e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.599064636022726305e+00	2.049746917348904685e+00	7.123772684872650807e+00	7.935008717064083505e+00	3.770706579821232367e+02	6.892738437902583826e+01	6.543942684843554680e+00	8.624386599124072461e+01	4.024405100282564263e+00	6.803941686270304490e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.840101512722968735e+00	2.096917351006648556e+00	8.416559256508909570e+00	9.406288533697022558e+00	2.061708101076596051e+02	3.650308159109072648e+01	2.040000011771060606e+00	1.400598710436746899e+02	5.532085890183861210e+00	1.928551007531824143e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.532890630533828791e+00	7.195928568896591493e+00	8.899312767558491544e+00	9.259790813135404974e+00	4.883618850849296109e+02	2.350211148093820057e+01	4.044208318453311080e+00	4.485763971343730105e+01	2.534465274945128410e+00	2.388323865627591294e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.987322645753837769e+00	4.868117149892306372e+00	6.116336011369750914e+00	6.653395725400010896e+00	5.389364781892633118e+02	4.019576551133977915e+01	2.352949789278911297e+00	1.381147449293256102e+02	6.922774085965908597e+00	6.409456441379309399e+04
1.000000000000000000e+00	1.000000000000000000e+00	9.430846565312325680e+00	2.898503114886584076e+00	5.626424769761529276e+00	6.418080558493404197e+00	4.453138008277467179e+02	6.019833486886037122e+01	7.101720667324005198e+00	6.705100163656494772e+01	9.927020068413051845e+00	2.805348655733443593e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.254109594494894786e+00	5.492929517600136258e+00	4.883688467555277413e+00	5.244314196934023009e+00	5.686909485030430460e+02	3.832011560941167261e+01	2.828569109661678738e+00	1.066113590278267651e+02	5.013485319524837003e+00	8.721018952301425452e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.054813760564798919e+00	1.631259357612135918e+00	3.929865329972708210e+00	5.136315775113824422e+00	1.167925075800847736e+02	3.123470725483968735e+01	4.505778248627170690e+00	5.678567799546973305e+01	4.178891479441003476e+00	8.322882241274510307e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.884410583697508690e+00	6.279896548917631272e+00	4.936540636151030448e+00	5.232691799810734068e+00	1.723515988969046759e+02	9.984875397062973335e+00	9.042867274631323227e+00	7.917030135470922936e+00	4.619293497749919375e+00	4.806342375336964778e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.463170536703020552e+00	3.349166617343860342e+00	7.920548720334322113e+00	8.487666675595740173e+00	5.352636224848594111e+02	5.574764193513450294e+01	2.829455969524136805e+00	1.566208346502364179e+02	2.062677757283685853e+00	2.703124195927727269e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.919448252287716983e+00	8.214915282234473537e+00	6.569334619544787479e+00	6.663355226061539405e+00	1.565646741240763276e+03	6.606023448109542073e+01	5.648584419616401675e+00	9.436592072101861106e+01	8.956225264468786307e+00	1.612612247537220828e+05
1.000000000000000000e+00	1.000000000000000000e+00	2.335128616606773733e+00	3.814193229138273633e+00	9.037048149461282875e+00	9.479444361732708657e+00	2.299590355004172579e+02	2.166981070647110030e+01	4.809901807309031163e+00	3.574002364822845834e+01	4.687574497165379661e+00	4.037094018278037765e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.649757026258170001e+00	5.130717692125508655e+00	4.958548000201701278e+00	5.375324920811354268e+00	4.253037470691745625e+02	3.037822466512212216e+01	1.214978415841633685e+00	2.100969976635411172e+02	4.462377838273156705e+00	1.137631909837404673e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.832953363358333476e+00	1.131989492973296541e+00	6.541777251147782302e+00	8.373130808548381765e+00	1.909096237045791895e+02	7.363297271181264136e+01	8.137373817216710492e+00	7.210318029545484819e+01	6.977188039981983891e+00	1.908824044520301686e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.660044587182502696e+00	1.677209877923735881e+00	6.655867535024165171e+00	7.942040361717368491e+00	2.554561241312535458e+02	6.038769353956453045e+01	1.545659843347455986e+00	2.974950389650730358e+02	4.915873757992387461e+00	1.196718322019500483e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.228112823007125876e+00	4.682695418205229387e+00	6.417094757356005985e+00	6.710855282833262159e+00	6.242049022460141714e+02	4.908980688596140141e+01	5.155713381683255214e+00	7.534371385127825249e+01	6.808731875322103555e+00	4.939316531104109890e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.354533424135856201e+00	5.315211182524083533e+00	7.275630098968395743e+00	7.695313799662745424e+00	8.632791007954906490e+02	5.673191639328631197e+01	5.963312068087739171e+00	7.339298067909687973e+01	1.585560100609229472e+00	2.992945369485709816e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.227410751728549521e+00	6.452274836807953662e+00	3.215862514920557302e+00	3.399062739247838305e+00	2.424744241642592897e+02	1.466698996549954437e+01	6.675313578234494116e+00	1.682548747624203145e+01	8.371186213314414815e+00	2.395925378027545776e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.734864270005214149e+00	3.598761313305010034e+00	5.622375151440851759e+00	6.159232919121599537e+00	2.279501981394130894e+02	2.256117059867990449e+01	7.199404473821320316e+00	2.383711315439708400e+01	9.454027580239561246e+00	1.929345381344367979e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.347194990322378771e+00	7.298821602708028600e+00	2.009310635424407465e+00	2.276500833313222394e+00	3.534486061057475013e+02	1.786228623242860181e+01	3.268074502740642373e+00	4.487843297300325673e+01	6.816490259254167405e+00	2.090087539626591024e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.282735360109446887e+00	8.793357398451203011e+00	4.565610825446242416e+00	4.728795398370381875e+00	9.721346755219183251e+02	3.901844205907935503e+01	1.069856538290280934e+00	2.855351159107325429e+02	9.519078284511889976e+00	2.409343295469389996e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.842381843847029188e+00	8.038932490251790242e+00	5.326464992157638356e+00	5.788265068752819431e+00	1.124344102263750074e+03	4.981215767730371624e+01	7.619895001482813512e+00	5.418465587925308569e+01	2.391522162748892288e+00	2.256781030711791827e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.197881800514563722e+00	1.449432237197592954e+00	6.940462014323744100e+00	8.416255533450765824e+00	2.642785803006612468e+02	7.679744783064218439e+01	5.776362529194396522e+00	1.063526961172346432e+02	5.368578952406743099e+00	4.684788264450320276e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.603919441545095914e+00	5.275368876868557599e+00	9.476984705934901498e+00	9.942702461600148922e+00	8.498053140715380778e+02	5.631274522724724818e+01	8.575285680471125715e+00	5.319318888456428596e+01	6.555983215206437009e+00	3.964739539512577176e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.494084714534430702e+00	1.917266750185578905e+00	6.348037728974365912e+00	7.475315142256878431e+00	2.034452425921379586e+02	4.024241123257204578e+01	8.392598824408549874e+00	3.927190709078138298e+01	6.256679352289784113e+00	7.382213322508506280e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.226139574742077798e+00	3.190220174959973676e+00	7.647983779231195989e+00	8.309380308880136567e+00	5.994632235981970325e+02	6.836587516587486846e+01	8.586636625441881776e+00	6.276185772033190347e+01	4.610384621881668643e+00	6.780197935083517223e+04
1.000000000000000000e+00	1.000000000000000000e+00	6.927233133181553093e+00	9.928963997084908399e+00	5.584203600052236816e+00	5.690813557287795810e+00	1.130148429034773244e+03	3.967918053155180047e+01	5.429547747955678183e+00	5.889838457607222466e+01	3.992658075094392967e+00	1.108522582125630724e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.360927208635776431e+00	2.292441833724782718e+00	6.708759301675560671e+00	7.661948122302177921e+00	3.393123438910208165e+02	5.566858846539014394e+01	4.081827820391294992e+00	1.113155777254666532e+02	2.039075842734430211e+00	1.284276403564367647e+05
1.000000000000000000e+00	1.000000000000000000e+00	8.212032077460536428e+00	5.561522157725394599e+00	1.629161277843317324e+00	2.063551320650234278e+00	2.247833471853526248e+02	1.640384227669738237e+01	8.111056108558560851e+00	1.657930534770560982e+01	4.535320938143063252e+00	6.501408872785749736e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.060005501611174239e+00	6.526590771919527079e+00	3.297598832528820356e+00	3.579703916863063995e+00	5.877367851338940454e+02	3.256439768242027100e+01	5.104910863638466800e+00	5.085987985393401800e+01	2.591969087421218454e+00	1.091287424287760368e+05
1.000000000000000000e+00	1.000000000000000000e+00	4.071792083786862193e+00	7.258732572219016355e+00	4.289326790683399615e+00	4.546344121505343061e+00	3.792257816622070550e+02	1.859324861204806467e+01	2.670678575590123227e+00	5.558822471554343281e+01	7.678511570095762906e+00	1.049429792365755929e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.318584882898076849e+00	6.053979809260533251e+00	5.289338532793082415e+00	5.658592710858477481e+00	4.187805606977125308e+02	2.422077461599733184e+01	8.695168780245023044e+00	2.186397371298745540e+01	2.940297094043369253e+00	1.347267807370434457e+04
1.000000000000000000e+00	1.000000000000000000e+00	1.937899294291260954e+00	1.083643971034239595e+00	1.471254789873984947e+00	3.300231177813433003e+00	2.960169261919115336e+00	6.095300487836080805e+00	8.954095976880131147e+00	4.649602366273534848e+00	1.540465607493715083e+00	3.713238563259777152e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.302181559208047013e+00	3.968352124254609148e+00	2.360712860176343852e+00	2.679815277629914672e+00	1.618666837289899547e+02	1.711459641662014519e+01	5.159543309861712501e+00	2.567356138058847748e+01	5.990878279240083870e+00	2.808118174578533853e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.310822173227669474e+00	5.657880357880995525e+00	3.490149214234177233e+00	3.859417942214132147e+00	8.299891435396439476e+01	4.730729559910590076e+00	1.664727240650372808e+00	2.422873743090128684e+01	6.225047336270372433e+00	1.182325388496866708e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.170318843446378487e+00	1.771882659478795974e+00	9.715021503323887586e+00	1.085050299217347458e+01	2.759553742802498277e+02	5.660526973670815920e+01	4.459002842428594349e+00	9.962041866861169126e+01	8.888751104089916311e+00	1.495762591584116308e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.916947320884815120e+00	4.151473486172386096e+00	4.016000387094811330e+00	4.530532460931434358e+00	2.957761921998342700e+02	2.607718150047109518e+01	8.280633845697911610e+00	2.523084433752078937e+01	6.161278130993624202e+00	5.031154627571864694e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.608682962541188921e+00	1.300432888948480192e+00	5.275187756373641790e+00	6.940411659372393238e+00	7.183117873729995040e+01	2.412642922564279147e+01	9.110812666202319221e+00	2.222194023096919935e+01	4.071104957009045400e+00	3.216440979770335616e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.306569404786285027e+00	1.690239885291828781e+00	2.727403732871286124e+00	4.015922101321423909e+00	9.408388757266300217e+01	2.469180172094638337e+01	2.761004547841252599e+00	6.956164602628052762e+01	8.209499292174260887e+00	3.971796865398468071e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.206846999191328429e+00	4.561008937892036208e+00	6.552202973366794581e+00	6.867005135481918821e+00	1.076852088934415406e+02	8.576697462659980786e+00	1.563600137110610966e+00	4.376777735756924415e+01	5.843064191447839839e+00	3.695227654866849889e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.352679192998672564e+00	2.171989264081042759e+00	3.519295003686532475e+00	4.390244962905129000e+00	3.648808406022052964e+01	6.265484953131007728e+00	8.722965873758926847e+00	5.380998109512503014e+00	1.674433323171128363e+00	1.259726237485313504e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.433250499274235423e+00	6.155525244844019639e+00	2.796221032577560717e+00	3.257581011140648020e+00	4.395115058476101240e+02	2.686015057963474462e+01	4.477875708987087755e+00	4.778247728417276363e+01	6.093410644544507981e+00	3.079858560168992699e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.280999453173461866e+00	7.215978410661523235e+00	5.566891926173084038e+00	5.891043565446151931e+00	5.265072061297217942e+02	2.559157984093758387e+01	5.877886548704535308e+00	3.388519310359033909e+01	9.141757820179812200e+00	6.670639538912549142e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.162449414084338439e+00	8.330826944839060388e+00	1.052242155275539437e+00	1.201525066671168096e+00	4.765315133466722841e+01	2.554262915160542491e+00	9.705222765406162466e+00	2.823008260024614025e+00	4.572278169134897929e+00	-8.936388765395903420e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.685515750479284591e+00	2.810292444479286722e+00	1.132027837661377490e+00	1.815043368190301099e+00	6.016443589655267488e+01	1.044883830835841110e+01	1.706275739139698100e+00	5.124888478817179305e+01	3.585926419214850114e+00	3.167615753134879014e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.983740441644785690e+00	2.476698180984551634e+00	3.033933645248002797e+00	3.736268197875394659e+00	1.754191954689414672e+02	3.081876088295115679e+01	6.865983892363847652e+00	3.576716558018535608e+01	2.279565494751115473e+00	2.239461247833238303e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.945953174146902942e+00	2.089684390586253659e+00	1.336614694989975982e+00	2.468790183896922841e+00	2.087014881567817071e+01	7.062911958892667208e+00	1.695664150282524263e+00	3.328150991541536996e+01	2.303295050365697261e+00	2.580039299832235429e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.580851209943823221e+00	6.750882929600730442e+00	2.083156767775879104e+00	2.287368396727139430e+00	2.639535822903190478e+02	1.527414436665433684e+01	4.290264037835581412e+00	2.703652835003731525e+01	4.860003949796567468e+00	8.643007065316583976e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.758349660781010293e+00	7.413363723979252029e+00	4.043958024655077033e+00	4.331215255513548357e+00	1.545260586513763315e+02	7.867842588206134913e+00	8.214591466635377870e+00	6.955486130537217981e+00	6.368929280273698978e+00	1.736210728290161114e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.370638251268734287e+00	1.317214911135049737e+00	8.215619898695690537e+00	9.758296875267719273e+00	4.605231938011222326e+01	1.386481022392521467e+01	4.874905205161925714e+00	2.360026561234527520e+01	1.638169735557170492e+00	2.152115405202572447e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.772328189384815289e+00	9.460569293877519215e+00	6.006672925680268449e+00	6.456577832584663668e+00	1.001568181265628709e+03	3.696989266231647520e+01	9.932087663524741927e+00	2.923882224606149549e+01	9.411321198608654015e+00	1.846785493141606639e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.902976401586225386e+00	1.497540819139014490e+00	5.589307706850707547e+00	6.998275199855193307e+00	1.414386618017396131e+02	4.102324996371602595e+01	5.988233016584660007e+00	5.388846826682802060e+01	7.827193753629285489e+00	4.654284523100174738e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.755259217019484730e+00	5.810356339203702092e+00	3.688444711253285213e+00	3.957377551914469826e+00	4.345973561706429109e+02	2.674139227185546730e+01	3.792578886269122762e+00	5.485591465037778391e+01	6.202640199175275981e+00	2.545164787489241280e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.617125043588687028e+00	7.401990893329359444e+00	9.472139965163206554e+00	9.608830462991228671e+00	1.561494527275831615e+03	7.247263863138790896e+01	2.911935206096317064e+00	1.947990313812096588e+02	8.552787536917499267e+00	2.723811071614579996e+05
1.000000000000000000e+00	1.000000000000000000e+00	9.768435705113791556e+00	8.765018012242098422e+00	4.527292706606174555e+00	4.794980546652876541e+00	1.182364882090495257e+03	4.717800937168944841e+01	4.202002767499567248e+00	9.054249269873324124e+01	1.787284283911348304e+00	6.090602369662779383e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.673078024084266424e+00	7.417082313846407260e+00	1.809358862835890314e+00	1.994159023198578184e+00	2.174534632770802602e+02	1.127542148626224794e+01	4.345062951177937727e+00	2.033884042013905358e+01	5.264613267343115410e+00	5.486586042382223241e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.949513807749630789e+00	8.175185520767810132e+00	6.611403662157662176e+00	6.859101088984238537e+00	6.284529803142850142e+02	2.725111849029287470e+01	1.591009635912768339e+00	1.314633099211277738e+02	6.627959238418112520e+00	4.750000170831888681e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.283478410246225110e+00	4.074938353185959983e+00	2.025164415162984177e+00	2.408678585523543969e+00	2.075509987878152742e+02	2.057386726656322296e+01	4.325874854139481585e+00	3.844033609288098319e+01	8.468875721330274331e+00	6.476604334593445856e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.445325415675585479e+00	8.352013983529261054e+00	3.980933499569049072e+00	4.338590155275865889e+00	3.486528831808047926e+02	1.454274156253841888e+01	5.241341920171634250e+00	2.268758999224440487e+01	7.972383524942549649e+00	3.915292233042263433e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.894228153551169136e+00	1.747800515271007882e+00	5.580361942057344038e+00	6.765602961567668494e+00	1.385760416657429630e+02	3.314446916869915327e+01	7.504867701302559979e+00	3.682945925071310000e+01	3.384567578832470502e+00	8.498053979297032129e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.751999954061171705e+00	9.069332655796303655e+00	8.910046265741266680e+00	9.109552020784265736e+00	4.119100099610806751e+02	1.541571023880332802e+01	6.939817840433302187e+00	1.796333998484230676e+01	9.442901785092171707e+00	1.306520163580926010e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.329135619227904908e+00	5.894572751127373778e+00	5.389605829174461071e+00	5.736015881425195140e+00	1.169834464546674724e+02	7.886763688913214665e+00	7.333061001473895502e+00	6.624629863078348890e+00	2.111811003523864194e+00	1.032133003170343727e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.646378397191789134e+00	8.341159899383645993e+00	7.306295362444752861e+00	7.599513733604501553e+00	1.784619623398834619e+03	7.276629392816121822e+01	1.041784378244336562e+00	5.433384231423856363e+02	8.881345971716889665e+00	1.050128993312109960e+06
1.000000000000000000e+00	1.000000000000000000e+00	8.569343011642443386e+00	5.122067631935118825e+00	9.871549085053164418e+00	1.027631584041406221e+01	1.287485943109350274e+03	8.801103423423033689e+01	2.978168697723527103e+00	2.380932363477051865e+02	9.704977648900801057e+00	2.692592290510300081e+05
1.000000000000000000e+00	1.000000000000000000e+00	7.330270408871951027e+00	6.851605790106967575e+00	2.041487488432562003e+00	2.476507280964101554e+00	3.248696575291878048e+02	1.782270025786212031e+01	7.057615050820023050e+00	2.101030445827250048e+01	2.663772924667874076e+00	1.778131801594857461e+04
1.000000000000000000e+00	1.000000000000000000e+00	4.735623229767968567e+00	5.673826620149210243e+00	3.529291334867785679e+00	3.860479063332835192e+00	2.845656697720612556e+02	1.804850045341832754e+01	5.433303390947721745e+00	2.653825694409175284e+01	7.417155101723645672e+00	3.890837773130059304e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.566444495186892549e+00	7.499137811437575074e+00	4.550977699025791523e+00	4.842809957637625118e+00	2.697540838529485541e+02	1.215375330436348023e+01	1.079371951510440741e+00	9.340190925740081695e+01	1.300569124508004881e+00	4.616472983769447455e+04
1.000000000000000000e+00	1.000000000000000000e+00	2.370129822061844749e+00	1.694231851507766784e+00	4.884671655979552440e+00	5.908692510689237842e+00	6.128866900506022120e+01	1.395328856467986789e+01	8.248649457965099074e+00	1.315688525312357626e+01	4.675312237009009664e+00	2.355206521912833978e+03
