G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	Fg	p	m1	Fc	m2	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.769253692606187034e+00	6.281389198938437168e+00	8.672939841652196336e+00	1.987050213601057269e+00	9.595184428333158877e+00	1.520547357968508884e+01	9.083749219056327817e+00	5.189912681400882910e+00	9.246382333368249817e+01	5.365251953105736327e+00	6.260290907680395867e-01	1.970853517716258718e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.348491658836998397e+00	8.130207236323499842e+00	3.358151647759202607e+00	6.098352107322505766e+00	5.110869453323154232e+00	1.070717875156238286e+00	8.773924589271448582e+00	5.924169697569811710e+00	3.260679565215347964e+01	9.977633522129737642e+00	2.230599702504988124e-01	3.043856820896195359e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.512585985365952013e+00	1.749300399451991783e+00	6.488901306236242839e+00	9.242701979522557565e+00	8.390619625207014209e+00	3.295785853168319957e+00	1.662359820943444033e+00	2.758621161455798720e+00	-8.450923234889895497e-02	7.934159632502600701e+00	3.036240075687799966e-01	7.993972850292068699e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.719708059611230411e+00	7.852940454599668385e+00	8.214963709783381418e+00	8.238534453269570790e+00	4.104644715796770704e+00	1.700592206420138419e+00	6.476565840573199395e+00	3.398062399768803310e+00	2.618556656746183364e+01	2.551491147871630449e+00	7.378405108403386370e-01	4.753738756674638077e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.547209084723969230e+00	6.593472815442362744e+00	6.219431028516954285e+00	7.613547310761837217e+00	3.384748309412887401e+00	7.865880564665701513e-01	9.137424081594719638e+00	3.550483016378510381e+00	2.064787718372102532e+01	6.439110610389835898e+00	6.519890653699687011e-01	1.077163499726148554e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.972565465927600847e+00	9.571341979148428436e+00	3.191149387540293425e+00	2.021446724874875756e+00	4.038202749530149127e+00	4.810353787523119706e+00	4.917981068305794956e+00	6.016099976113260084e+00	4.749156790685126595e+01	3.315384817219391600e+00	2.744324492194115672e-01	2.047136404608523641e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665326037256062985e+00	4.805126392738060304e+00	3.453604499520541271e+00	2.860536427784508451e+00	6.358942526665315675e+00	2.684557680984073436e+00	9.928964769775623367e+00	3.729455985350258906e+00	7.044254019381135379e+01	4.411286125465380792e+00	9.245422897490986891e-01	5.610729429099006182e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.251139005602784238e+00	6.626857808110039549e+00	8.429691182126779481e-01	3.595755108464443683e+00	7.231035495709561722e+00	1.018163365994040781e+00	1.886673004565272205e+00	1.746807466222802141e+00	3.918960867992547747e+01	8.197520721249960118e+00	9.155226024694600173e-02	8.171385283752830020e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.121167540309624400e+00	8.602497737051464810e+00	3.914579665209581893e+00	3.735081798431964195e+00	3.881767681980619944e+00	2.608857172160116367e+00	9.321414995894143019e+00	9.700185861550192357e+00	3.638100794843441577e+01	8.919676240567982362e+00	2.117987312596034122e-01	1.733750238378781283e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.851921305022910413e+00	1.840953592454107390e+00	7.334516307879296981e+00	5.493128467163995943e+00	2.849557923967554363e+00	1.505094418613538876e+00	7.980182281620216145e+00	2.129536078155946477e+00	9.266999286943748970e+00	3.100715167600128996e+00	3.754004627963005714e+00	-9.343009631279709515e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.623011153729159162e+00	8.605976126369117907e+00	1.024978697535436112e+01	6.462451626382192060e+00	6.252845671276468842e+00	5.412744898948954386e+00	1.029034124196619260e+01	8.260971972578321498e+00	4.173230831847239841e+01	1.011902455485674324e+01	1.855436748362501165e-01	4.483517679617748719e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.544473489101967800e+00	7.014223313573136664e+00	8.972004092663178554e+00	3.966439549050887248e+00	1.998096070327632923e+00	2.065310607876773119e+00	7.026394473244517158e+00	7.957542869461323498e+00	8.519906711824594581e+00	5.720059748965251600e+00	3.366198216708923274e-01	2.094365044094997241e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.899646829525259761e+00	1.412419317103570826e+00	7.820595022997117063e+00	4.573517826787118601e+00	6.215801643043874058e+00	6.081205170087412348e+00	4.670725656617825017e+00	3.580731779187366293e+00	1.137850401727417449e+01	3.964691288507780964e+00	2.138812900555661756e+00	2.265123190778308704e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.921534517282728949e+00	4.719417199379664751e+00	8.120394356145531845e+00	7.492017535794598615e+00	6.941293774601501099e+00	3.294115045412250531e+00	9.634486600310166793e+00	1.817849973783527862e+00	4.117737899624934528e+01	4.374160468894034537e+00	1.046989509674549179e+00	9.796888149003563084e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.234008437173863992e+00	8.268865083975237340e+00	7.573939570611828209e+00	7.981051716123336526e+00	7.762511065686692469e+00	3.057836940083355159e+00	3.440468841573868453e+00	2.555874003351088941e+00	3.285192635428972352e+01	7.500962947779443724e+00	1.310295533190933559e-01	1.432241969175751883e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.039873852311091085e+00	1.653663526764981961e+00	3.777898619936779667e+00	3.560627721497535703e+00	8.455660727061259152e+00	2.982512452717275053e+00	3.758901829076397139e+00	6.774236672148868266e+00	5.060038865010220377e+00	5.129996145468302515e+00	9.292844530538675318e-01	4.503455459367720515e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.879658639703357892e+00	6.913430589275955107e+00	9.155736351852675980e+00	8.467376470364181174e+00	8.253538158254228208e+00	4.852784776665112432e+00	6.973049267509759730e+00	7.208750969846962953e+00	2.014345474456611029e+01	5.470693241819343910e+00	4.787832528082855976e-01	2.618966308371646790e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.274401398859511758e+00	3.891677168099845652e+00	6.007713944708291010e+00	1.017725955735425991e+01	5.250115408101275527e+00	2.636864082841881007e+00	9.569649510742468834e+00	8.052987973039458680e+00	1.058534081566260987e+01	6.472526163045393410e+00	9.575796021075405617e-01	1.969754574001807423e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.798659468196018629e+00	5.794241620723800779e+00	4.699733905263955513e+00	3.594191169008462694e+00	8.293720897350375765e+00	5.890994867458319462e+00	8.519184492867871938e+00	9.565423062152737188e+00	3.800393439157670628e+01	3.106438006836625298e+00	1.311452738387826500e+00	1.205744117047612418e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.879681019617293725e+00	1.705316432005711702e+00	2.123327916925769721e+00	3.787460070693375869e+00	6.748580350199596900e+00	1.374917280550052689e+00	2.049761069819994841e+00	8.168265712101437259e+00	7.019238485259511329e+00	8.515586679018177563e+00	4.458887351861827719e-01	8.845301812027134503e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.728910211195187507e+00	9.044874099884385288e+00	4.371254987194493680e+00	6.255149613303908396e+00	2.743604116722870412e+00	1.583832693294261018e+00	8.316251344896189224e+00	1.614396769980110502e+00	4.478550552406479568e+01	6.561202263715026461e+00	3.792685148857002364e-01	9.921171117401592632e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.199861384602073144e+00	9.239838425193713789e+00	4.851215255894318901e+00	9.557486063434687651e+00	1.417078649622922848e+00	5.679301904175323434e-01	7.758429873987706671e+00	3.204268575100193583e+00	6.696683859061314692e+00	1.822710424299625931e+00	8.516629440247474037e-01	-5.194901264611286873e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.840210882107854218e+00	9.222942545380513835e+00	8.655762927153041630e+00	9.309010749261172890e+00	3.918132032597891445e+00	1.583137982136766819e+00	1.808055863978082600e+00	8.926845964708748582e+00	9.684272536278577537e-01	8.171927380679484543e+00	-5.537097745311768404e-03	6.068237027029415032e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.177888581038880389e+00	8.269562114173972134e+00	7.066396888841064872e+00	1.001373169161146048e+00	5.199278852674046547e+00	8.132912258427799301e+00	4.005217096431869628e+00	2.548537155283885802e+00	9.667927867161691324e+01	9.331826749426568313e+00	1.547553877701159375e-01	8.289547951476963661e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.144561537950691488e+00	1.234202198960456576e+00	4.491174771887046724e+00	4.102296022510035556e+00	6.670297590583545322e+00	3.028343974650095749e+00	2.981747781388163876e+00	2.170087135232963593e+00	1.608222631632065358e+01	9.454590972264988125e+00	4.508479640068744909e-01	1.488071890250331997e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.995735792456173385e+00	8.134893585896580959e+00	1.018874905817746246e+01	7.109781382938667349e+00	8.654849451059082099e+00	6.570352517026456951e+00	3.583785109098588162e+00	7.033223200924658691e+00	1.995183855829802866e+01	4.422959243188989475e+00	1.995527802742207146e-01	8.628986206340520937e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.339036868942094172e+00	1.046334466197496038e+00	2.275078799710454902e+00	5.990520136457597289e+00	3.500582206150406606e+00	4.733950657061695155e-01	1.034445546505897440e+01	4.781373718476336521e+00	2.693459246170195165e+00	2.847429970749652206e+00	1.082056845918680921e+01	-3.156939772517455278e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.073164340779007020e+00	1.510405909429601845e+00	3.465653943321215014e+00	2.163731708084740468e+00	1.984904570748670549e+00	2.293847357691937372e+00	6.226649252359104381e+00	9.213182252321542975e+00	-2.231091238756283790e+00	6.502338068852989927e+00	2.490299161582403720e+00	-1.042854441512659047e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.392901388076385416e+00	4.462301838604648907e+00	1.157637049638059024e+00	8.851168419997330616e+00	9.671993327043347577e+00	8.042534037201797270e-01	7.541995220881274165e+00	6.940303167946531460e+00	1.484209935938779701e+01	1.870861457927861071e+00	4.594370654979933910e+00	-9.019675095701522594e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.108640471105809766e+00	4.911388754611156315e+00	6.985478907732936449e+00	6.553484115544168986e+00	2.817763821571771299e+00	5.996581340545592553e-01	9.508523915535199933e+00	1.853997278943083415e+00	2.198683695920684045e+01	8.824379654848604204e+00	3.839224492614991546e-01	-3.088403243594373127e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.791148952323320831e-01	7.299371050590957921e+00	1.021639033244364647e+01	9.295710830567399441e+00	5.483841165567585385e+00	2.717366944524111982e+00	3.558458311859246326e+00	9.513320478833605875e+00	4.925159157083097483e+00	2.214451505765853589e+00	4.382617487132239309e-01	2.594385369477596903e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.341386589516836203e+00	7.965376363060790332e+00	2.515773979333566501e+00	7.500178863942112528e+00	6.233804654128458189e+00	1.739087247283216620e+00	7.513558148904746936e+00	3.069459723241323879e+00	3.597745118374623985e+01	4.315275334662048934e+00	7.459320005176222068e-01	7.833142179706862329e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.086124119465354809e+00	4.981310678346834386e+00	8.492710746264423349e+00	7.884231471361649035e+00	6.215934224227186888e+00	3.420589842283108695e+00	5.410211885063105797e+00	3.673327657910120614e+00	1.427650068861562893e+01	5.450661129266978655e+00	4.742976557479035571e-01	2.237254344329461908e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.666416065886584086e+00	3.644971225753255606e+00	3.485999491107789172e+00	5.093795543128207370e+00	1.898092838823979944e+00	6.426939769634556487e-01	8.494529396599729054e+00	4.792233047330134887e+00	5.816719596201190612e+00	3.865590422144675742e+00	1.210740582254595354e+00	1.425604380533684656e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.006121837485099757e+00	1.048079642726246341e+01	8.652585111192047762e+00	5.892612659913542217e+00	1.110650018630589653e+00	1.019637988536881146e+00	3.308293750603130690e+00	1.489689644999141249e+00	1.382510387124898621e+01	9.039166740702420100e+00	9.468718120714103570e-02	1.043752717892477477e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.408475117361285278e+00	4.300852219257995657e+00	7.841659952825130731e+00	2.295421296932492528e+00	2.082856428078922129e+00	3.534378519050487277e+00	9.508740873772032032e+00	5.092152794682852424e+00	2.352164792666798121e+01	4.726730324903479108e+00	9.063688047022326888e-01	5.959643618169315760e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.974943730072204140e+00	5.564258658072842145e+00	8.220816538755865821e+00	7.266104486644580973e+00	5.829757813849258063e+00	4.062191925867696618e+00	2.218531235805249580e+00	2.296659834713513426e+00	2.076754215942300519e+01	2.891902311227130706e+00	6.234909817514044938e-01	2.538575144911199732e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.948257257871248704e+00	2.828741588683067132e+00	1.252087125119612621e+00	1.650713138271562741e+00	6.894137368099147345e+00	7.555605145487989116e-01	4.197784486960008721e+00	4.357114119732591995e+00	2.028029710848931444e+01	3.024368148519273269e+00	1.566347201757214647e+00	1.788226668837584188e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.881703291441786829e+00	8.971082554969658673e+00	9.942751397062080443e+00	6.552874240727521560e+00	3.233727690685212597e+00	2.443081324080519590e+00	7.366099902294430457e+00	5.002513158858896247e+00	2.647166436284672386e+01	6.737281915441680979e+00	3.202809930041198294e-01	9.961554401286722982e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.397711952591734530e+00	8.051234564859578668e+00	7.670802052640854463e+00	2.982418271257860187e+00	6.228930591321665489e+00	8.491504554834682139e+00	4.337052182310057624e+00	9.309619966838084792e+00	2.631750580176336740e+01	2.022553861952546939e+00	6.453576974420509593e-01	8.935501649013067871e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.979995601698102625e+00	3.022217251577690167e+00	3.952845585399442196e+00	1.606994845865534982e+00	8.166743535118275332e+00	8.252938753133760130e+00	7.095335283919552261e+00	8.984145463908202345e+00	2.489172801216168551e+01	5.944162354337380272e+00	7.209873746250845539e-01	2.204501773544836229e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.752019525547113155e+00	2.160366289639604975e+00	9.078676486801091627e+00	2.236850827311153367e+00	1.787948955963528652e+00	2.310615738944755471e+00	4.293620588957419493e+00	3.106015094295503154e+00	5.105043316380766250e+00	5.847880722256514119e+00	1.249409930604719499e+00	1.369002578122112013e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.400452035577723464e+00	7.149278249009256569e+00	2.622803346091591603e+00	1.007061220035921245e+00	4.888837189483145274e+00	9.967770504452749591e+00	7.434662401590236946e+00	4.741849796475835710e+00	2.061052853681559327e+02	8.835424158040957821e+00	4.369967581663118938e-01	1.630015299649979710e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.295923746541016719e+00	6.971402515886113704e+00	9.241281666940768247e+00	6.975790580480142111e+00	8.685616466576050243e+00	4.456469489588267052e+00	2.460536066146788770e+00	4.246034711596676559e+00	2.134273718483177262e+01	9.578512387981998444e+00	1.790960727441150979e-01	4.766277737537577508e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.814778250145790750e+00	2.831333798105835964e+00	1.435823052817308376e+00	7.577222507292257880e+00	2.478138697466405915e+00	-8.334944722269921336e-03	8.730837733687268898e-01	1.329647016031319406e+00	1.646646275568286688e+00	8.661087001111971162e+00	8.260561741962450799e-02	1.814698724569273836e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.541994588531053978e+00	9.432881902569530297e+00	6.978463464823971840e+00	5.795717662307161788e+00	4.274137541225697667e+00	2.858292269583514678e+00	3.439763357613832007e+00	7.628500931056576562e+00	9.590536759761786101e+00	9.093579990808454028e+00	1.093804706911196134e-01	1.399771136119048442e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.026423603636418491e+00	1.361065195728234922e+00	5.933145535267692949e+00	2.873895799948331220e+00	6.257687631390677296e+00	8.123023784774275668e+00	4.798299748120906649e+00	6.996923604371771077e+00	1.121293996252012803e+01	2.268946121232964686e+00	2.217743484094652384e+00	1.010152228452398049e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.378776714169982043e+00	4.814530687278587351e+00	2.095927362164959451e+00	1.077575687984701380e+00	8.640832379503066818e+00	4.585568901318118229e+00	2.361910135777181008e+00	3.370418448874390016e+00	6.926805055615007234e+01	2.472590577137911971e+00	5.053144738669115288e-01	7.082172712048335761e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.702719601302832064e+00	1.022690362733990810e+01	3.469169655342461134e+00	8.319820934261206169e-01	8.582219594036752497e+00	1.134864437438639939e+01	4.543654792324762326e+00	4.439827310805333660e+00	1.923406427112730057e+02	3.052533384077809941e+00	2.292479894985555988e-01	9.346561535204669369e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.892827392704524492e+00	5.210320008714433904e+00	5.897729812452107145e-01	2.810333455982922057e+00	6.000903905167881192e+00	2.230168753538532833e+00	4.187911543113193247e+00	1.593479000354999897e+00	7.983599563702662749e+01	9.646335962000501141e+00	3.353421568747130821e-01	1.936018746414153613e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.572523479184673612e+00	6.809178917305516165e+00	6.119600041191344708e+00	8.215389116832250593e+00	8.438906006332580034e+00	1.999427141637954985e+00	7.110550570073788101e-01	5.650118677024071445e+00	8.381424756196304671e+00	1.017049248206563838e+01	6.310828152025119153e-02	1.322473936088120183e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.025975273363497031e+01	4.465948879307569008e+00	3.480663764325159448e+00	3.231316234512720431e+00	3.520125845984927171e+00	2.792609570438727928e+00	6.601690533807174965e+00	3.353368146343001843e+00	5.890043845496231256e+01	8.680501050446833844e+00	3.591127249831078672e-01	2.792854516344531746e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.207886481306361226e+00	3.167348413736154278e+00	5.987985779718079549e+00	4.203652355842899979e+00	7.074959906059430814e+00	4.724901509272503297e+00	8.543469506693096349e+00	1.016351833773157765e+01	1.403176751156957636e+01	2.650413300581026199e+00	3.863508539130591224e+00	4.447576637358528762e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.378158596424031046e+00	9.344817347289653853e+00	2.972821607771670926e+00	5.477565653835465564e-01	5.045722048859971665e+00	4.674508702917266945e+00	3.368433267581607993e+00	8.520347991601054716e+00	2.676513513269965827e+01	1.002124033590134822e+01	3.523809705898835187e-02	2.564854431588219796e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.984923786653915556e+00	5.139444329634930142e+00	2.942522378404797134e+00	2.733643844489504815e+00	2.870806796848879738e+00	1.991443101194006360e+00	6.155889459899571925e+00	4.220759406563386662e+00	1.360885360556825319e+01	4.894033425634340517e+00	6.972655732231157755e-01	-3.485107596441241462e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.985169829399146657e+00	8.192929554201143105e+00	6.915818485836547680e+00	5.852085817581123450e+00	7.595669236425051984e+00	5.059365536560365584e+00	6.908054400456372868e+00	6.131673370418850411e+00	3.879819614031773511e+01	6.734983754434261671e-01	2.397644586279366941e+00	-1.672478241787203501e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.607002679333676021e+00	2.202846736630002411e+00	1.606863260468263999e+00	6.355091137526808431e+00	5.064978152342854756e+00	5.856559560895744365e-01	3.509945518550551036e+00	9.015021122979838708e+00	5.013854290038260331e+00	5.202426057579931040e+00	7.955031881656329240e-01	9.526240969654446999e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.318373701928981845e+00	3.421050676392227263e+00	9.459661599530530651e+00	2.951423715077080345e+00	4.355056669974024963e+00	6.688570727719500120e+00	6.672530226501459438e+00	6.021891287713967422e+00	1.827816985464360044e+01	1.632387809486025798e+00	1.425739551817149220e+01	1.393272524137991519e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.280265923331456612e+00	1.395838667722292481e+00	8.193190971920529364e+00	1.604131756057458169e+00	9.795254420290406827e+00	2.588643448869637353e+01	3.446206267887064634e+00	3.574553906623875843e+00	4.314822824486417829e+01	6.157403859286416647e+00	1.951462615981173432e+00	7.091097601843398657e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.623453070405238563e+00	6.889938441862438090e+00	6.379736457928418147e+00	5.054621981537181341e+00	1.442445699772161527e+00	8.637877292694988718e-01	5.703077199736648950e+00	3.753227820172017726e+00	8.612548965748251462e+00	4.089200112800391196e+00	4.006403099273724289e-01	-3.938841563911678612e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.583257540649155359e+00	4.431928117791245292e+00	6.222130829638603977e+00	3.398847461657994007e+00	3.641090990437156893e+00	4.113342297150637705e+00	1.021302226444943173e+00	8.565856999172090980e+00	4.307575846030713418e-01	5.435658428122183139e+00	1.078894583378331440e-01	4.044326495955522915e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.427931229089154375e+00	9.897466238406096295e+00	9.084440641706217789e+00	2.566813588187274675e+00	7.418404462956812440e-01	1.948163007196730412e+00	7.571177990830806337e+00	6.994224929646821742e+00	1.509662982945596532e+01	6.679921605304868670e+00	3.335995710805729209e-01	2.500628531267894861e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.646688022780048444e+00	5.290064429282969272e+00	2.813178622971334253e+00	8.848959222951465975e+00	8.175423775168640717e+00	1.295248732541667280e+00	7.395043788695165432e+00	6.792973438712982315e+00	1.729683878957933985e+01	9.546748457054711423e+00	3.122550649565966618e-01	2.488749140717723130e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.604450887525698199e+00	9.876902944630078451e+00	1.178276993071431189e+00	6.827911391098806959e+00	8.340872894502910029e+00	1.382725468485469067e+00	1.873088749013319454e+00	9.342828145992456257e+00	-3.736448510173620008e-01	6.276574464430525246e+00	4.861648572600255069e-03	2.568305894934742994e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.460491366812548097e+00	3.814659378543183266e+00	3.063271575048789330e+00	5.374351913523058855e+00	4.342686576464494408e+00	9.996237277120266773e-01	4.190789863515374414e+00	8.101605215837086149e+00	6.293308888897328757e+00	4.371457808879327445e+00	7.803143469773601293e-01	2.162292664951248167e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.000408666893129350e+00	8.782231739120351932e+00	9.016545344562260311e+00	4.456131166516307474e+00	7.711569582804854051e+00	5.813970235922694130e+00	9.858145562294328812e+00	1.030286198262843378e+01	4.107508749506806112e+01	8.414980134185714888e+00	2.406747868360068210e-01	3.163491096320654616e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.065423838944738044e+01	8.949749238645521743e+00	6.523252907166687820e-01	4.969278006387202851e+00	5.071644397245665736e+00	4.919360056954150129e-01	5.104247097194753557e+00	1.108110504418682307e+00	5.345266388990272333e+01	8.744303956515956600e+00	1.259377218241468921e-01	9.946902363101983724e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.298624100420839866e+00	6.766132951849987975e+00	6.229177840279018774e+00	6.488802762802745150e+00	7.592176110266964706e+00	3.091103367725552609e+00	5.081506521176429203e+00	5.282380360660148710e+00	2.875624882781800196e+01	2.190473865844606127e+00	9.430028310001030700e-01	2.063158338037524686e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.408885219327850269e+00	7.956677019255144145e+00	1.023500977267220158e+01	7.963927426344342919e+00	5.136941300296022028e+00	3.884988265296772880e+00	8.674760869741881208e+00	7.420093073275388917e+00	2.593436009419260557e+01	5.192823440366458598e+00	3.368147052839989830e-01	2.064339511926787551e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.147029848440661137e+00	7.477612738539743731e+00	8.166836807593552905e+00	7.352166212539346546e+00	5.183597608762099185e+00	2.904949541803397040e+00	8.300265550940956416e+00	7.460069124866966384e+00	1.286448105514200790e+01	3.050306997054245350e+00	4.359242068034434592e-01	-4.330311728262493665e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.964394621589736545e+00	6.960866616542324081e+00	6.030557679914767100e+00	2.269438123900125337e+00	8.552103903928271578e+00	1.045664884574728504e+01	5.247736911605951349e+00	6.691366342298580072e+00	7.208535135537016458e+01	2.524130830857801211e+00	2.643548929133446634e+00	1.221915821785367617e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.720353381560071782e+00	3.168102401563689163e+00	8.332890880029204528e-01	4.851062347173927591e+00	3.612912943507212482e+00	-1.957065054370574764e-01	8.454553391413321961e+00	2.669007569557614978e+00	7.331637734393098071e+00	6.894426013308636136e+00	1.137012446338738325e+00	-5.648159108757734304e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.047615244538758539e+01	9.640536905467038675e-01	8.832719972423632271e+00	5.767902876590731864e+00	2.769752038896381663e+00	2.317636695688396919e+00	8.966491303244239930e+00	8.238557492062740906e+00	-4.203923157137879230e+00	8.139337525236973292e+00	2.652949932683812850e+00	-3.699514459006969513e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.110412905404331951e+01	9.831847686293684774e+00	6.414746528936936976e+00	8.677816575371164021e+00	6.232912896319657392e+00	2.090824190897084822e+00	4.495718717791620023e+00	6.709705602120759060e+00	9.926136831339997357e+00	2.404793220787608821e+00	6.132040087664072381e-01	-9.352156105983566725e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.115862917422015599e+00	7.794455982899220814e+00	1.250642286131978587e+00	7.049704388798472721e+00	1.016728864640925423e+01	1.704400445167847611e+00	4.909584530063925811e+00	1.699362895099697290e+00	8.832891435996532437e+01	8.865310134903980455e+00	2.361147882171686918e-01	5.300129699870579358e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.219410708041988478e+00	9.039336353277265701e+00	2.224420579118982388e+00	5.899061101014966724e+00	4.098589546592845245e+00	6.961881056412906332e-01	4.278688993441345012e+00	5.185022498850798023e+00	1.593102890841272057e+01	9.324475893765821866e+00	1.199257370421646512e-01	4.099140536349341168e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.199451246376339597e+00	5.109020097744091160e+00	8.691978483603845618e+00	1.770263712289211089e+00	1.579156906465553067e+00	2.870432733009991466e+00	9.819225584795040263e+00	3.236126706426125654e+00	4.988637456508524082e+01	8.448656606233130972e+00	3.583652904586354104e-01	5.972911275805681264e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.378331979969694032e+00	2.538968735836082402e+00	6.938149476575372177e+00	6.159525212356129487e+00	3.904984539986158687e+00	2.710016581080184839e+00	7.467429492536319380e+00	4.145786304413859646e+00	1.081932850632087550e+01	2.977862238397606998e+00	5.497408244076575023e+00	1.544289357492582226e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.918843028677240881e+00	2.315489352184944227e+00	8.811537387058645976e+00	1.306097662091276757e+00	5.803842467397432259e+00	1.186482623411916748e+01	1.732039094085938924e+00	1.370887037237555672e+00	2.342546667183180276e+01	9.254532783401042906e+00	2.349365154963176106e-01	9.445693571965736623e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.260286404693747198e+00	6.803224672514914140e+00	8.378277964623276119e+00	4.642470141358508329e+00	2.400372505467917250e+00	3.016619486538016481e+00	8.869992206641882149e+00	5.670522755092687106e+00	3.014055390788355737e+01	3.867818035681793720e+00	6.510922235744135422e-01	1.065603876571637798e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.367389819383802774e+00	5.110462864787859161e+00	5.854249221899309852e+00	2.220329917157407351e+00	6.009913778124277073e+00	9.432856520002687262e+00	5.686825783887920593e+00	5.317819818840586521e+00	3.783152571340394132e+01	5.116425098828909945e+00	3.330571767465711486e-01	5.077099898846764603e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.952120363939391368e+00	2.541134711947570679e+00	6.278843052556666748e+00	8.002544550969451720e+00	9.588584224620548824e+00	3.429785106193155908e+00	1.955232431323288056e+00	6.365121343129719556e+00	6.173028521851920303e+00	6.864885264299821488e-01	-5.167867939230236907e+00	6.026773250947026206e-01
